AgencyID,Income,FirstName,AddressLine1,NumberCreditCards,Age,Phone,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,Employer,NetWorth
Sqs11960,237110.0,VJHLBHJVVNSMB,Oglheojsatrpuunqobbcyvoqnubgqkeumgttzjbazsaqyqgbflxkhzb,6.0,48.0,1-433-757-9127,2.0,0.0,U,809.0,U,CenturyTel,2352829.0
Mtt11961,17396.0,wcejqjfghjkslpthiom,klgukduexcdqijmemwzqgtqojbtspcxgiqdvogdzlobswiagqrjjhairrd,10.0,27.0,1-287-140-5075,2.0,2.0,S,765.0,R,Sempra Energy,2779187.0
CIW11962,343788.0,cwduixxpfegmheb,VRZHHFMEMHZTARSIFWBOZMYVWEUIGAMILOXPGBCSV,10.0,95.0,1-489-672-6150,5.0,3.0,W,376.0,O,MetroPCS Communications,417641.0
FIO11963,110622.0,KJTLNOAFLLRFHVQTKCTVSYJXSD,PRUKMIBSCKUCQTIBDGULVDSYNOQRSVOIPQESK,4.0,30.0,1-180-418-5337,,5.0,S,606.0,O,Bob Evans Farms,1962095.0
Enu11964,149460.0,boghbbw,Hitkhuvmoorlixkjgdumdmkwufvinrntjukpuaplbvyfsleone,8.0,79.0,1-202-680-6715,5.0,2.0,M,553.0,O,Susser Holdings,3203593.0
EDR11965,33438.0,tbgqnkk,Bmtjzcnrfxmpzjsswtahgrefkuwdcmbralynepbgtvsujmpi,9.0,3.0,1-973-533-6190,1.0,1.0,U,722.0,O,Foot Locker,2624387.0
him11966,467653.0,Tphtlimsqoymcfihzelcfxrcmpwoe,mpgesvoilpzxdfsbjrnmiyaomrijrfprnoyexxsegqagpriuexhxfsvbxzurzjuwvncgiwzee,10.0,74.0,1-286-839-2997,5.0,5.0,S,428.0,O,Total System Services,3193224.0
Fiq11967,477283.0,Wmmgeitjjbwlfjkji,GDGUCF,9.0,50.0,1-033-527-7107,2.0,1.0,S,673.0,O,Apollo Group,1577267.0
ppm11968,405880.0,Qtgiskoio,Qvvawvwkzkctynvocpegnmgtmkbqs,0.0,35.0,1-395-779-0243,4.0,1.0,M,464.0,R,Avis Budget Group,3165008.0
vax11969,315586.0,zwnmjyrmdulpovhqm,Iyahfubxexpfwxurcftdeuvgfemopkqlwbhtadbzjwfvieodxmeipcfvfdlajamson,6.0,2.0,1-816-626-7758,3.0,4.0,W,372.0,R,Williams-Sonoma,1363333.0
ifq11970,262654.0,Iqvewcs,Zhabyatagiltypqfmtssscovigsofwnjnejvndnzqivuvbpiwaxnayopcdzqixhvvxegz,3.0,45.0,1-137-518-3286,5.0,1.0,M,620.0,,Hubbell,2574158.0
Nzl11971,293199.0,BMGAFH,Krgxahayysydkuuiprgjzfnhpgmojijyqklkoeqisgslmauvfdbljihsqekyeaxpyuvydnoy,1.0,62.0,1-060-655-9796,5.0,5.0,M,,U,Juniper Networks,3819359.0
Qhp11972,446677.0,imnacrlrhhezxwmkm,KDNXMRTKXZJDWDJRZVU,9.0,70.0,1-995-241-4466,3.0,2.0,M,710.0,O,Packaging Corp. of America,
Ifk11973,,Anptslfpdssqgrxqpg,xcwrayeqibjnukhvauiofhaouhbjgnhhvzgawlnbyvxqlapxwhkvcnheureeaycaxbwxfmobqfj,2.0,65.0,1-835-112-2769,3.0,5.0,U,397.0,O,J.B. Hunt Transport Services,482126.0
Num11974,195016.0,DFIQJEYAFROAPPKEMYKFYGERDIO,Cdcuwirwpntphmvnqmyjvprhzqamrzwpkehwmenj,0.0,21.0,1-267-322-1042,1.0,0.0,W,,R,Iron Mountain,1822611.0
OTM11975,336042.0,Anqumwjhoixiwyyfsngjfvlg,Pcdbgcwohyuddnlvks,2.0,34.0,1-068-301-1802,0.0,3.0,U,,O,Lowe's,1736133.0
Uuf11976,412316.0,Wxcbk,Uritxinaqslluealvcpxzdwhogpbmwsuoarmbbdnufwocibafqskbgvycbpiwtbgkd,1.0,62.0,1-498-121-2321,0.0,1.0,M,830.0,R,Erie Insurance Group,1730961.0
Dtd11977,251567.0,UBPZOG,Bnxljflxhbrzsgeo,7.0,59.0,1-695-593-4640,1.0,2.0,M,750.0,O,Qualcomm,3881410.0
QNG11978,390543.0,tsxwbxjj,ACIRLRWJRVHKTURIGXRSRQLQXJATRRWEGELOUTJZCJBXXVVL,7.0,71.0,1-732-613-8905,1.0,2.0,D,,O,,2169745.0
Kiz11979,429869.0,sheeeeffrpeudcjaowarsrrirk,PYEGEIVKWCXDAGBYZUNMBRHFUNKHPXWPML,9.0,61.0,1-524-303-4669,2.0,1.0,M,,R,Aventine Renewable Energy,1286582.0
Qfx11980,189131.0,hatfmjqavxtqwzrc,lywdbwcmejumrxtsbqdxpsikbmoljrobdkbxa,8.0,7.0,1-528-989-0793,3.0,4.0,S,564.0,O,DRS Technologies,1744618.0
Fcu11981,245722.0,ggqmcycmzarnkarmscsxdpojyws,Vfwoxvvvzadxxiebqesnrnnqrkfnaakabztce,6.0,62.0,1-261-758-5258,2.0,3.0,W,846.0,O,Pantry,3851000.0
Ahe11982,227077.0,Krsxbznmvafzlaitvdiiamcseoxkyl,Swlqsgxehaoyiqgpfgtblry,9.0,20.0,1-970-208-1322,0.0,0.0,M,,O,Hewlett-Packard,2742623.0
Sit11983,62836.0,Bmdsmrercufkxtc,Cuqjueaajlhcgmntvwcxgttcntbqzlmrqpzrvqftjylinoiudmgezfjvlmcllbengszidjav,,6.0,1-312-507-2248,5.0,,M,406.0,O,Sonic Automotive,401677.0
Bfo11984,66194.0,Exiguwcpahatvswmemu,MKZHSDEYUQDXRNUHGWDBXTKHBIBVUHONXUWKDTPXUYFCWNUNKSRPEOHCHMDSHNLRNJWGJMUAQBAVZRHT,2.0,79.0,1-829-742-9662,1.0,4.0,D,615.0,O,AmerisourceBergen,1415417.0
ekw11985,35918.0,Hwgwknnusj,Dtdpxdmhmdwthjmcgwwskajyoizfubjgxoemxasleeugciqehtodvzmj,2.0,36.0,1-587-130-4037,1.0,2.0,M,824.0,,Burger King Holdings,1286335.0
UMY11986,460440.0,LKEOWRHKJ,,6.0,44.0,1-237-203-2133,2.0,2.0,U,752.0,O,Airtran Holdings,1563221.0
BDX11987,489732.0,ixowfdgzhlalwscibqifvi,Swpgmlwywhcfvammlycycyghccvmyjkpwqqfophlsqufwyrzrnmqbbyqfdycvtjiaqiy,9.0,68.0,1-381-054-3255,3.0,4.0,S,746.0,R,,3369967.0
Qwe11988,430305.0,Omkmmnqrpnagvxbdo,Uwqrvggdjtgguoixapwyrpiefmucgevmocnmgjdovqevnxhqobfmvyburvcn,8.0,16.0,1-549-996-2894,2.0,4.0,S,475.0,O,Johnson & Johnson,3124320.0
AUN11989,147394.0,Tndsrmpvbjxmlegpt,Krnleyllz,3.0,7.0,1-145-806-0616,5.0,1.0,S,538.0,O,CME Group,316212.0
Zgw11990,40383.0,Nbfpbzzkqwltslpqxobtnp,ATVKXHDZJTQJHROGOEIHRAMHASKZJRPSGQFCMGPNJBZHDKMUYERPEHM,4.0,10.0,1-748-673-5535,3.0,4.0,U,737.0,O,Enersys,1428237.0
bjb11991,40974.0,Muywysldzbkgbfxw,Xcejcmtoezknanlitnwudchesvtfqffc,1.0,61.0,1-237-609-1325,1.0,3.0,S,735.0,U,Genuine Parts,1531831.0
ars11992,13858.0,hrvagbfigvdscocyatevy,Yfithukgxhsioltdiwhvxpbolglstdso,10.0,16.0,1-534-664-6141,1.0,5.0,S,,O,URS,2813016.0
FHD11993,398258.0,Rxbaunxatzirx,RGMIGKEPLRYUNJUJUIIYRSMZIBNH,8.0,6.0,1-340-271-3222,1.0,1.0,M,739.0,R,International Paper,2649404.0
Efp11994,5652.0,gvmarcwwcalwrgbczfjxzd,POXXDIVQDPDZBFVPCOJWKCQKUZMYKVVBRFKXYJRFDHUXIOYHQFRHCXPKGVYUHPGLQDRRVMKKH,,,1-526-173-9761,4.0,,U,581.0,R,Xcel Energy,3971947.0
Oud11995,473771.0,Xabrbhjnyvnsblgfpfjlrlaauu,SULUSPGNOSFGMWVNXMRKCTKEWIXGLMFXSFLNQHFICQOJLLJXDXUYHT,5.0,3.0,1-969-346-8775,4.0,0.0,M,763.0,R,Belden,984107.0
Ljr11996,147571.0,Cwtyiepodqe,fvarwakhzfiyaxgoeqprmijnfokrbwhgpijhbyrxqbcxsadspibqguqvuwkkptjihe,10.0,0.0,,0.0,5.0,W,687.0,R,Brown-Forman,2964774.0
Xvh11997,19019.0,Hrwemwhgpckvnajuow,Tsbhswdpliuxvtufqsslhdiytybqnimsjudknzogulrcyimdtwxvvjawwextibmwfvocshplgfkuzyj,0.0,0.0,1-175-415-5863,,4.0,D,522.0,O,Nalco Holding,3338606.0
Llj11998,345446.0,UCJUBLDOF,Fbcpbrspoccgdlupnbsucbuyzophyrjgbgkmhmcnuwdisy,9.0,18.0,1-611-871-4823,5.0,3.0,M,447.0,O,Entergy,545532.0
Kkj11999,270242.0,anchyqkdxlupvvmtfdwtmguhmprt,Bonbyyaffoyngvfdtcowpwskgaeyxuacgckkntsmjaukumekn,3.0,82.0,1-794-003-6156,2.0,5.0,,,R,NTK Holdings,783258.0
UWU12000,203250.0,Fivswtqprcunxrcveitqssjfnstrqx,adicewobarfchgfppiwfktakkvvdprahpifbnakbuyot,10.0,,1-524-161-5875,2.0,5.0,S,391.0,U,McDonald's,2495921.0
Dzs12001,378262.0,vlpcgfwzxcca,GSJIRG,6.0,36.0,1-395-009-6792,3.0,1.0,S,588.0,O,Tellabs,3453701.0
TAL12002,65669.0,strklgvrjchumsq,Hdchtprgio,,81.0,1-978-825-6585,1.0,4.0,W,664.0,O,KBR,3452555.0
HCO12003,269457.0,Itujwua,frhdbcurgaxjadrzmewuxitqszibvoukkxzmeduwysafj,10.0,71.0,1-714-838-1268,1.0,2.0,M,311.0,O,Universal Forest Products,3369536.0
SHN12004,423487.0,Mkftzxpzychm,Jifdhvoqikyvsayoruvlaixhoulwmukrmaqko,4.0,46.0,1-781-476-7042,2.0,2.0,U,593.0,O,Nationwide,3817681.0
Ggw12005,279315.0,GKIBOKWMATAOCZOBBE,Lkipgrtbhbvlbvlwewxusnamrsrpctymluflmsgkbapsjqwsornqqecchtfbtbwhditlodhjqkzduca,2.0,60.0,,2.0,4.0,M,582.0,R,Pilgrim's Pride,2615462.0
Oqu12006,222598.0,VCHABCMQMBR,Diuywtgqxmvpfmpsrbcv,4.0,78.0,1-503-999-4146,4.0,5.0,U,436.0,O,R.R. Donnelley & Sons,2756513.0
BZZ12007,100939.0,Fmrcmmryixizdjaooxfjxysvai,,9.0,49.0,1-236-363-3466,1.0,4.0,W,590.0,O,Cincinnati Financial,3020123.0
FRN12008,201488.0,CDEQWTSDBNYV,Nzgfbnexfthrnpdbivdmnptvqsabgszxpuhirwbeqnzempeoxsvvsrhqssl,10.0,59.0,1-506-661-3262,5.0,2.0,M,460.0,R,Herman Miller,2657703.0
Jai12009,107353.0,abwtgwwqhcqnpcxpmc,YZAFMPDHDSEVRDDGQRFVUWMWLC,7.0,79.0,1-614-719-2021,3.0,4.0,M,848.0,U,Cinemark Holdings,2379415.0
Vrt12010,353544.0,flrwlkbykeoor,MOZHZZGKTWXSAZNNBOZKHLLYZOTRJRNEAIVWWKLSPDIJOWXBOFIOPNLODJORFFUSUEOQYWO,3.0,2.0,1-022-356-0935,3.0,2.0,U,588.0,O,Domtar,3966241.0
Suk12011,34585.0,dunmjofblgjytvhrcodhzvgijues,uggzk,1.0,25.0,1-331-399-1690,1.0,5.0,U,689.0,O,Duke Energy,2654648.0
Xyi12012,,YUJXOBTTPRCASZVT,Jjwiqpphejyieciv,2.0,59.0,1-895-980-7489,3.0,3.0,S,395.0,O,Halliburton,419632.0
xhd12013,350393.0,kvdljqxcckomterhbnw,Fjjatcllreckobghsycyhnqxodwlxpgbqqheavnxbnqplchdkoswazgqd,8.0,49.0,1-144-999-6694,2.0,1.0,S,797.0,O,Abercrombie & Fitch,1301842.0
Rgc12014,417094.0,Osmyxmxxfsoyfvdduibgcmzfq,Sckuqanxqchckhpvemfbldmannvczwutcgcustlfjeyjdiwzwmtuseaglotpglfrzsw,,18.0,1-219-277-0026,5.0,1.0,M,529.0,U,Ryder System,481470.0
Xxq12015,294546.0,ommmrvfsffeaxdvwzyi,Zmwjucetaulgygzshfxgsngmofxarwnbgutsnwubpaxwessit,10.0,62.0,1-836-145-9690,1.0,3.0,U,580.0,R,Alaska Air Group,3684091.0
Sli12016,253222.0,Rmlxoxbhvqsyhlvlvwgwnyfbotdc,Emxqffcvhqryzitqzxngpvf,6.0,70.0,1-749-124-4105,0.0,0.0,U,845.0,O,3M,
btg12017,399797.0,Ejbladspikdbxhskwr,Hqgviuhxaktaitasiiiwodltx,3.0,44.0,1-414-052-5758,2.0,2.0,M,564.0,O,SPX,3277202.0
Rek12018,387122.0,vlomsbrrnqekejwmrusbvivr,NSDVZCSCHCOGUNYWQKUSKARFNIJ,5.0,62.0,1-496-625-1819,1.0,2.0,S,832.0,,Great Plains Energy,2396764.0
Tcm12019,48184.0,rytapyzbyupoindowtmborxgqnpxuz,qehlhygbapzuksdphelnvnkzsivcxteexbxpvnufhhthpdsuxysshnmowqfhgmjjdh,9.0,76.0,1-814-392-7072,0.0,2.0,S,665.0,O,Benchmark Electronics,3139821.0
Lnx12020,309541.0,Yposdmdskfqypbqapmmxxuduajepp,rpnkaopkrvbjkscytiolupnjkvepypylllylsifvdhpdlcsebmfcrgbzokvhioxqfmtpxfvmjmwsdwh,4.0,20.0,1-496-144-7999,0.0,1.0,U,541.0,O,New York Times,3764224.0
ujv12021,402932.0,Ylqmiiqkljivvgmzenc,Xqzllqvfibhchwagtwwhvggnkdpjwq,9.0,98.0,1-242-354-2074,5.0,3.0,,774.0,O,Manitowoc,3420563.0
Mdy12022,,VJWQJB,ZOAOOPNZAHADEEOVXL,10.0,18.0,1-869-361-7522,2.0,,M,777.0,R,Hub Group,725379.0
Bkw12023,346945.0,LRJNPNJES,ILOSWVJ,,59.0,1-124-884-9170,0.0,2.0,,492.0,U,United Technologies,3069838.0
Khb12024,490357.0,Fqfpcrwsji,kdgxrswjysuwwhjgmtgafvrhkwhxzgmtvdgmhsbiwmhizeesvrougxenmouapwln,7.0,86.0,,2.0,2.0,S,698.0,U,Advance Auto Parts,547362.0
GNF12025,432260.0,Pxvvutnrgrrf,jmiphkiagtozgsqvhcfecmuxyokw,4.0,98.0,1-560-452-5928,,5.0,,645.0,O,Harman International Ind.,907349.0
RVM12026,205619.0,QBNCJJEESFECBSZJA,gbqqqou,7.0,16.0,1-724-652-0603,1.0,2.0,M,462.0,O,KAR Holdings,112328.0
BPI12027,81645.0,Puiruojq,BKIUWXJTSQMOSDUFDSECHUDVEJLOWKSNVHLLOXNAEQXYWMTTWJQDDFPFW,5.0,77.0,1-340-586-8329,2.0,0.0,W,670.0,O,CH2M Hill,499530.0
Rha12028,175604.0,nrbljpbleewoz,Izgfgmjuktaoaedmxmaulqgxkrisodewkkqpdqfd,1.0,94.0,1-968-671-4065,3.0,2.0,M,487.0,R,Norfolk Southern,
Vpp12029,498354.0,Mlxywpxiypkcdczdtllmhzl,ONSCVUFQSXMQCESM,1.0,0.0,1-361-100-5701,4.0,2.0,S,430.0,R,AMR,1400686.0
evf12030,302897.0,Pitvvuwecdwxgzf,Iiurzcidnvltaxqpvjgcbkqsuwjtgtiggdobgirdxekvihlmhaubdgpcfcnhyszbmsxt,4.0,38.0,1-994-982-7430,2.0,3.0,M,784.0,O,New York Times,2360105.0
KWD12031,140555.0,TVWPHWJRIEHANZ,gyhcshjpcscykvcejn,5.0,40.0,1-501-078-1236,5.0,0.0,M,327.0,O,Mosaic,3268603.0
Ksy12032,294774.0,Bmwvnbekxkxcshs,Ngadfzbutbpetmkdotruincktapiloxiawskfrnlvlzcotexvjrqhmdbauqyynls,7.0,8.0,1-058-180-2847,2.0,5.0,D,788.0,O,Dynegy,2706821.0
HTJ12033,177549.0,Maqlmtytxurp,Ygguvremjqhiminwpeoeabcfgbzesczscnikqwspzbuewoqxfjxbrjvlsmnyhocthltwooawtckvo,8.0,82.0,1-580-544-4132,4.0,4.0,M,523.0,O,Discover Financial Services,2070917.0
Vgv12034,,Qgqtxjlrpoiowetlpjydh,Yuikveuhftlxxaixowidikzmbqpebcvguilisldargyrvtqangsseftfavjwegsnpsxttfryks,,49.0,1-392-653-9699,0.0,2.0,U,822.0,O,DST Systems,
lrr12035,211916.0,Xdajlrgpntfjktcikpinfwatwax,OKNNSMDYJNHUMTMAHNYYZQHPAPLVHCFWTZMFWOXEAOCFWGMUDOBCVGLHETDZKNSMQOTYOA,3.0,53.0,1-105-415-4610,5.0,5.0,M,753.0,O,Corn Products International,2776020.0
UGK12036,463118.0,Rtjmflhbsvzdjdgycmfifhdw,edovbccxcqfjyfuzyqxr,6.0,92.0,1-821-045-4334,0.0,2.0,W,518.0,O,Progressive,
Khe12037,68922.0,Oubmrpk,Kazuwezvpuhqoidixsxovstkfjvqsqzxzcjeqcziomtvducjplxmjqbja,6.0,60.0,1-288-840-7948,1.0,0.0,U,640.0,O,Dentsply International,1179120.0
qyc12038,329372.0,USRIAQVLF,aeybklrjtgvopqsmomfkcmlljwpmzntzmutwmdebuzlqbesotnmbnmdhkoiwrgeqbcpehexsg,7.0,38.0,1-172-445-2106,2.0,5.0,D,395.0,O,WGL Holdings,816756.0
Wer12039,,bgnilycstofwbmtq,Mnfusircfloglduopttkxpqpxfzuuwlqmbmpotdtlrhukhjpdahhgvinjeamnjkqpwqwrufwkmttu,3.0,89.0,1-799-491-3807,4.0,,U,631.0,U,CHS,3828649.0
HSH12040,116273.0,YWDODUKJPE,Xknqqylvgwsngovbloplcrsipovncrjhawlffws,0.0,,1-964-612-4871,5.0,3.0,U,560.0,O,Cameron International,
Cfk12041,143180.0,Frmqhggomwckcazjdkbmw,qhjuqwrfkorvhjxekzsjwadoaghhdhospdpfxyyaolhhqkjaunl,,,1-599-011-2388,0.0,1.0,S,518.0,R,Pentair,2867821.0
Ffv12042,37801.0,reaqzcvypr,hnhdlesakifakwqrnvpytwoidbvsjxhbyprkhoipaqxrkytbxf,8.0,36.0,1-925-593-3862,4.0,1.0,S,716.0,O,Oil States International,2538298.0
VWI12043,78377.0,Fhsqeoukgnjmmkuuxkzlzsgtyymaem,Uosrbevfdtcoigamofkjgqyrwasrnoow,10.0,12.0,1-734-332-5233,,3.0,W,395.0,R,DISH Network,2717831.0
Kjn12044,368445.0,Iqhavu,Jfguhombejsorwennhuchnhuutkbqbfxtfvueexxsksnhbslnbggbgd,9.0,21.0,1-761-061-0287,4.0,1.0,M,311.0,O,Dollar Tree,371835.0
Jat12045,319955.0,iltnvrgpnlvuxitikkpxgrmgiw,Jlixufgnyjrrwxkiryugnumgamnvdfmrrusoxehdqruepdihmwfetykkhnufhggsrbqodixjqctp,6.0,0.0,1-489-188-0744,4.0,3.0,W,403.0,O,Celanese,3137486.0
CWU12046,210046.0,Szmqvamxgjrfdgnfttsbiuwotzhusu,awwdclueelnqdavzhrxmzswuhdgyfttngkwtjphdxecwnjywysqmahagjijbeamiswzepqdovxsxxue,6.0,99.0,1-820-145-2032,1.0,1.0,U,416.0,O,Air Products & Chemicals,3639841.0
Aie12047,471643.0,Sjwibne,RLCVUDBLOTZSXJ,3.0,85.0,1-310-451-7840,3.0,4.0,S,366.0,O,Delta Air Lines,239484.0
BWS12048,44329.0,Xedhydibkljjzkxhmldmcyfah,KRBSOIZDETINIKWOGLQD,5.0,96.0,1-949-154-7756,3.0,2.0,S,824.0,O,Bob Evans Farms,1558005.0
Iar12049,363015.0,DGFKYXDAEWKLYRRIJQ,Ycnjxtyipwazeabfudiyuyggytybqqphlewruogfvrwxjcjmsvhjbbviwbjuihfyzqblxx,8.0,75.0,1-820-487-8871,0.0,4.0,S,451.0,U,Ryland Group,2104971.0
ESU12050,356900.0,Vrkolwddodixptfzfh,,6.0,57.0,1-611-619-6071,2.0,0.0,M,849.0,,Discover Financial Services,1624018.0
Cyj12051,333666.0,Tefjrotzakfdezewubejhzudulxi,Kanycjlnlaikjhcyhaooigqoknxcmlvik,1.0,9.0,1-706-840-8123,1.0,1.0,W,302.0,U,Live Nation,1160591.0
phf12052,81635.0,OBMUFLTUQEWPBSWPSQPIKDTQKDLXY,KAMLBOLSRUMPHFKREZARVBDGCDZMHDRUMWPHOQFJUPMUDVTHXPPIUWZXMDQQWWBVXRHFKDSEQWONNK,1.0,29.0,1-184-656-2277,0.0,5.0,U,,U,Asbury Automotive Group,988729.0
AXR12053,135773.0,Lctteuowrrwdh,eqteenbnjmegfoizprdtxadjxcqdtcjs,0.0,61.0,1-658-789-9886,5.0,4.0,M,682.0,O,Service Corp. International,261755.0
Tnk12054,285579.0,Bxogmagthyfsh,Rcthirrzjhmvrxgcjmyksirqzhfocfu,7.0,48.0,1-467-565-4941,,4.0,W,593.0,O,,
Aee12055,401853.0,Wiqcoweldrdidknfkzholpvucm,lszjubidjovaazacdniavillmundulwtjzeyowybudqptf,10.0,70.0,1-504-948-8194,2.0,0.0,U,548.0,O,ProLogis,3262417.0
doo12056,381580.0,hbpvaqidnhdvbxfpwnaunrauo,Bisolpyq,9.0,56.0,1-136-518-9570,0.0,4.0,M,790.0,O,Ralcorp Holdings,1380653.0
Xiy12057,28479.0,Crlyqolmbxvybxyduphx,Wxcuhyafsuastfuuvsosmalyuzpbsrifsvwjhswrqkazthntxnrcvkekaurserlrtunzn,10.0,52.0,1-927-581-3485,2.0,5.0,W,465.0,O,MGM Mirage,2817481.0
Vds12058,410941.0,fgppzmbcfxcsbimwodsgessvln,Cugpxuoogbbqlxzkkiiubnftjguwjevfca,1.0,,1-675-504-1420,1.0,3.0,U,675.0,O,Big Lots,1253639.0
rpz12059,57126.0,xzeezjpwslq,jugsy,4.0,64.0,1-307-424-8849,4.0,4.0,,667.0,O,Levi Strauss,631951.0
Bpa12060,445132.0,Pxvncuucqccexkxduplxivqhkpts,Wohablpcsogwlbyyimguhrjivvtcdgkipwnjcgfuktnznhhfjprtc,5.0,3.0,1-047-161-8547,3.0,3.0,S,792.0,O,Nike,495569.0
Jky12061,187594.0,AEGFFCI,Hozrhpvxapsimktbxsclmkiqmteh,3.0,76.0,1-725-622-4835,0.0,4.0,U,554.0,O,,2619727.0
KPD12062,169520.0,Syskggxiucikfpcbjvgwyywk,PDBFNZEFUTKNPFDNXPUVRDQWUVSHGZCV,0.0,,1-028-332-0434,1.0,3.0,M,708.0,O,Curtiss-Wright,2501519.0
qvk12063,200022.0,Flkqyipikoulssyxxgerwy,Zfgvavgwqibqodqbgafjjkxouwbfwjzejsiydhqepgoaqx,7.0,89.0,1-021-232-3640,0.0,2.0,U,420.0,O,Oceaneering International,
FNU12064,490698.0,Qgxwbcoyalukxiuqwcdwx,Uqwshjiibntzuzeukhjtlhwsfuvndbngcrsobldbyabxvvibewwotryixptotjwvelmaxcxozqzimxj,4.0,25.0,1-212-508-0427,1.0,1.0,U,398.0,O,WGL Holdings,2023978.0
Pqj12065,334103.0,Btnautxihoxcuaanmifgt,xjblmpoktebeqvymrdsengbrkevmygmkngrxhmpwcyigaao,9.0,61.0,1-056-263-7953,1.0,1.0,D,301.0,O,Boise Cascade Holdings,1503555.0
juy12066,385296.0,ALBHVMM,psustbhronqwxbuebjffunwvnmmwg,4.0,42.0,1-491-836-1364,0.0,0.0,M,443.0,O,EOG Resources,1329024.0
cro12067,489055.0,fjlsc,ZVPVRNQEFETRQCPHCUZUVLPPZLVVISBJFOCYCQLLFJZVEHA,7.0,89.0,1-503-817-3096,2.0,0.0,S,733.0,O,Merrill Lynch,2147019.0
Bec12068,49735.0,bhjocilqbjcnsfvnaqzlcp,qjtnmkolwmaftcerenewwwnrtfjkgmhuewdhlcrcjolrssvzszlxqsinrcqcverlz,0.0,,1-137-491-5586,2.0,0.0,M,630.0,R,Jones Financial,116480.0
Avp12069,63600.0,xilkvfmmyoshwlgmyxnkg,khvdwbwcltzfwcqgzmngrqvinsygvebiajbxzckrukrnhozvtmlhkqqtcgxfvvlqvowdvjmwez,10.0,98.0,1-179-146-6448,5.0,0.0,S,519.0,O,Costco Wholesale,198527.0
Sze12070,378245.0,Byogwgxbkzuepdkgiecefihugste,EUHNZWQQNACAWSCUKNCHPFJYDMMIWPWSISISSFSPQTILCX,,80.0,1-688-823-3753,1.0,0.0,M,591.0,R,Paychex,1446183.0
DXI12071,403840.0,Vzdnsjnzquvtkcxjxndk,ILWJAUEWFOPKY,5.0,93.0,1-209-609-1759,2.0,5.0,S,600.0,U,Fidelity National Financial,
MQS12072,8510.0,Lqvrhmldpjm,Tyqwwanvojwwmwqck,1.0,44.0,1-462-951-3356,2.0,3.0,W,637.0,U,,3103831.0
Sud12073,104929.0,fdhyimqojwlr,Oxfnxbpkjkpynbjoywjnhhcarqifw,2.0,60.0,1-249-169-9143,1.0,3.0,U,835.0,O,LandAmerica Financial Group,831140.0
hxg12074,491771.0,Qxyvywmsviwinwoqna,Qphpg,10.0,46.0,1-966-521-6366,0.0,3.0,M,762.0,O,Raymond James Financial,2890900.0
SAX12075,235726.0,ekqatxaj,Detigjysjcxfipnifkjthwlpeteufasqgmhawwobjnbxiayhkgtyecaiclyzronfizy,6.0,77.0,1-313-166-5744,1.0,5.0,W,323.0,O,Graham Packaging,741554.0
BLN12076,366650.0,vmuqsvpjqteujerenmmzd,Fbqaxnwuocyvmorielszk,4.0,93.0,1-239-812-0303,2.0,5.0,S,683.0,R,Liberty Media,273741.0
jue12077,458446.0,lntodokitjheewimy,Almrcqtvlopcyhttxaaxkuteyuomhfmpaxsismrrlbcatgmtrk,9.0,89.0,1-772-321-8838,4.0,5.0,W,,O,Domtar,3633526.0
Tmv12078,434031.0,ybtmwhqeadgvgjwwzrhqz,Xmdhjsyvsjqhbwnmrcwhsgfsetwxtntdrqipyknojdprdm,0.0,25.0,1-568-809-0178,0.0,,M,409.0,U,BE Aerospace,506109.0
Jfx12079,27855.0,wbovfomumtdj,RPBCEDXNYWZHTCWQAQFQWLFJXUDQNLGNBHSBHMTJIIKPDIJBRUDDFEIOXBOTGQXCBEWJCJ,8.0,1.0,1-245-092-4078,2.0,4.0,U,421.0,R,Virgin Media,3177405.0
Nbv12080,49003.0,Fdookivaqxk,TQOAYSGVWIDPOYJIVRMSPRWRYFMPMVBWLNR,6.0,88.0,1-608-429-0753,5.0,3.0,U,729.0,,Southwestern Energy,174388.0
VIV12081,220550.0,Qvicswzeiqtzqmlnbscjiygrjezqwy,IMMPAQ,9.0,30.0,1-353-448-9364,4.0,3.0,M,738.0,O,Principal Financial,523385.0
DAO12082,148165.0,Ghwrmqiaeusuoiezeo,Fgpfvywcheinqdkmi,2.0,34.0,1-137-656-6427,3.0,5.0,W,444.0,O,AT&T,619283.0
Mqn12083,327660.0,pnhpfujw,Kngponjerjhbndyyjycsljaqwjheeicectfhlndbvzvasbligbfqtnknxcgjrloofok,1.0,20.0,1-525-978-4300,0.0,1.0,U,842.0,O,Electronic Arts,3738211.0
Mob12084,376394.0,Kmjvtmi,,5.0,16.0,1-153-127-0903,4.0,0.0,D,681.0,,Newell Rubbermaid,684762.0
Btc12085,422639.0,Hafuei,LMQTAGPLMNHGIKYRZLQNJDWKVHARNSKWVDUWEJJHLMVNZUVXGXFFDRSWJXHBMNZBXB,0.0,44.0,1-362-147-5413,0.0,2.0,D,803.0,R,Neiman Marcus,3692092.0
IOF12086,442900.0,Wgzphfgpdnpoao,Lfxedinkderwyufnkrskqmpncpovpwjadhluhms,5.0,49.0,1-662-798-2166,2.0,4.0,S,775.0,O,Scholastic,2079207.0
ylu12087,,Fdkyoapowjkkcv,naqsyngbetdyaqabefkgjucimmxcmbkxrkruucnkyeivgutkoi,3.0,90.0,1-343-351-4694,1.0,1.0,M,365.0,O,AT&T,615147.0
