AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
Vkq4754,2.0,,Torrance,425.0,3544328.0,,U,6.0,Kwcdev,alidnmdydz,Vkqguauiujkngtnmbhj,,hmqiupwnaumccdodrgfuazlfkgcf,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,VA
Hzr4755,0.0,1.0,Lansing,795.0,2133746.0,,U,8.0,cpteevoqr,ELQHLOFAXJGHCEVCHK,Hzruxopykhsmcmmlnifxu,n,Wqccskbhzcksphrozxhx,skuiquosijgeuh,British Columbia
Uho4756,1.0,3.0,Halifax,800.0,2654803.0,,O,5.0,BWWIPXSRL,Sfqsfkp,Uhorxjvdoictkgwkkuhvwthnqa,,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,NM
Slm4757,4.0,3.0,Hialeah,505.0,2575833.0,,O,0.0,VLYFLPCQPBE,Yzorifaxkc,Slmkktjhhnmvxrsqjtms,,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,CA
Vyq4758,3.0,2.0,Sydney,617.0,3945014.0,,O,2.0,gavqomgrfhmx,CMVMLPPTLCSEDNMYFJR,Vyqgk,Z,XAWZFSHYAKGKWT,Qbfpmdlkdzrtzkvxehehnghcnnk,WV
IIA4759,1.0,1.0,Chula Vista,791.0,2908095.0,,R,9.0,CQBJEEKNJBRJ,GJCSW,IIADZCQX,V,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,TX
HBF4760,1.0,0.0,Colorado Springs,672.0,1774340.0,,O,6.0,DJLMJABTSH,TKLSAITZQKIOWFJXRAIKZSEWVAI,HBFANBOQPESLQSQPIV,c,KPHEORSIGOAQAXPDN,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,New Brunswick
DLG4761,0.0,3.0,St. Catharines,723.0,1326183.0,M,O,6.0,VFVDVQGOEH,JZKEUFIWWHPIYJWNTYJTDVTBEJ,DLGJEMMBMDE,,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,UT
jih4762,3.0,4.0,Huntington,430.0,274845.0,F,O,2.0,moyhcl,erlcxtphbrrbbyxautwvnpm,jihsjrfatxwnsmfnezvofc,t,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,,MI
evt4763,5.0,1.0,Bellevue,357.0,911040.0,,O,3.0,hlcchp,cwsiirxfqqhcpuwhquwpuowa,evtsa,b,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,NH
Qbq4764,4.0,3.0,Santa Clara,721.0,645586.0,,O,7.0,Qarelhd,Vaodqcpjionkqlpwjrque,Qbqhytdptmtxnjeymz,,Xfrttxwzjcxqciltaeqjer,XJMMUYREOZBCFVTYBCGO,FL
tun4765,2.0,1.0,Philadelphia,711.0,3669863.0,f,R,6.0,Qsqxxxo,Bhiznrgnstwiuljgxkqhqghzea,tunhfdrrbwrrkegqnxcjwmeaorb,k,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,Saskatchewan
AQO4766,,0.0,Baton Rouge,568.0,2972333.0,,R,1.0,Adkkq,Uspvkskl,AQOXMVTTU,D,,Aypvkgbhikiwulirpharr,GA
NBE4767,0.0,4.0,Atlanta,785.0,2324898.0,,R,4.0,secbio,FVBZONADUSBYBKBP,NBEXAMDDMBYUFXXKIWOX,,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,RI
Wkt4768,1.0,,Palmdale,789.0,3485641.0,,O,3.0,Ecpiidayjhw,HKVOHMQZQKUXBYEXUPMDE,Wktzspenzcrklxhgbjtwapghzvdf,A,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,Tkmswuwsqsazjrgusgk,KS
RQW4769,1.0,0.0,Independence,323.0,2686282.0,F,O,2.0,Kdtskjlrp,Cfkmdztjpzdhdwoljogbuxvfwuou,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,r,zizjgdxksarhw,,Saskatchewan
Gac4770,2.0,5.0,Orlando,810.0,627980.0,,,6.0,Ivqipfsngolg,dzcurnkzgejwpuq,Gacgsyawkwlkvjiowmnsns,,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,nieshg,MO
wnn4771,3.0,,Grand Rapids,507.0,,M,O,7.0,Iexkcu,CUVZEQCFCPLERPLWPGRVZEUCTLN,wnnlgkmcezlflqgwekf,,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,ARKVFESHHEZMTE,OH
Mxu4772,5.0,3.0,Cincinnati,470.0,2197047.0,F,O,7.0,Hfdpscj,IKDXBNDMSSNXNKPJ,Mxuwvcatathctkpzf,,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,MS
Ytn4773,1.0,4.0,Tempe,321.0,1460876.0,f,O,10.0,lmpwapz,qjnhzcrcndgvzlrtivurzkb,Ytnyjykkn,N,cjzqdlpfksmqyk,uchtgofxtxemhwnzsxhodmgehdvcwsqy,Manitoba
OHQ4774,0.0,2.0,Halifax,313.0,2865365.0,,R,3.0,ugbeatr,Ddceavqgieiohddx,OHQAHDNCYQKHCDSTIANYHEGKKX,,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,NM
Wjy4775,3.0,1.0,Hayward,561.0,516628.0,,O,1.0,tzcijbfirlbs,Bznzyfnve,Wjysddxajxisgfnlizagzl,,keqfeoxrfkojbahvswlymmuthtm,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,HI
Ske4776,1.0,4.0,Ottawa,476.0,1116008.0,M,U,5.0,qryykulyaym,mdemeztjhbahkixnjkhpjkuqe,Skerluhjdetcoqsthux,,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,DC
vqj4777,1.0,2.0,Milwaukee,752.0,197084.0,,O,0.0,Fulkt,QDWJQKZKEDRNEBOGHRJDOFX,vqjxrz,V,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,FL
clu4778,5.0,1.0,Pembroke Pines,633.0,1545300.0,,U,1.0,Obdlslz,KHOCMEVKAJOZSWD,cluegokhxlpkjvblpwhqu,,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,,IA
Kar4779,1.0,1.0,Alexandria,843.0,3490296.0,,R,8.0,Ujlruc,KHWYXOSGCBFGZYODFKHPIJMG,Karllqxkdsjmcx,,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,adxjemvvhxoastvgwzwfuyfssiu,DE
CFH4780,4.0,3.0,Orlando,413.0,1275415.0,,O,6.0,ovrid,Sfjlogozydnnbmhuradcckysaer,CFHJZCDMNNAJBNA,,Dlstrlmpgltucjlgssglzucygdbuprdkeain,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,RI
wsk4781,2.0,1.0,Cedar Rapids,524.0,2993866.0,F,O,0.0,zpuljfoedbgv,xcaqatohexbbsrcyjqncksmtui,wskrlnhdxyifbisiuol,,ijciyjybajdlhvxtnxxbjpfdfrtib,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,ID
QFZ4782,1.0,4.0,Pittsburgh,849.0,2922236.0,m,U,9.0,GJVGFYXN,Xualnxqlryaaofk,QFZBUC,,Aamhwyesxvvggvn,GCYNTREHODBOQLSPOCIEANF,Alberta
Vjs4783,3.0,5.0,Durham,787.0,82518.0,F,O,2.0,JHBKNAX,TEQIRRLDWIUKAFUUCZDQCXXNUMG,Vjswwbbnlujrstuogiiwksny,,Lbepklezvuludquzqyttvhnwlzzqhxup,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,CA
Mrz4784,,0.0,Thousand Oaks,623.0,2467957.0,f,O,3.0,Jbbdhjdgp,iqzhexbgygaungtbiao,Mrzapxygfujkydwruapfyevomdsg,,,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,MA
TVB4785,0.0,0.0,Fayetteville,691.0,2650848.0,F,R,1.0,Gfmovyqov,Ttfniyxhvpkjqqejayyftmzxlj,TVBCSLNWPVRLEXIWSVIX,,zzrivnsuisppqkv,ocefz,VA
Gfq4786,3.0,0.0,New Haven,492.0,384820.0,,O,7.0,,Udthxsmsuktgrtvcxmjuocwukuwbew,Gfqxrosxaw,I,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,WV
Rqe4787,2.0,2.0,Montreal,775.0,3080655.0,,O,5.0,mepnfcmpwzf,tnqdraipzgwu,Rqepojxeemax,Z,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,Xftybumizebsctrmyr,ND
byf4788,0.0,4.0,Reno,340.0,612805.0,M,O,9.0,jbiqnbk,Jguqnlmtswktsinnurfx,byfqeoz,x,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,dzhblctevgrpyhdenhyxuj,GA
xgo4789,3.0,3.0,Lafayette,655.0,1638444.0,,R,8.0,Jyhvtmmbeis,Cnhmodtcvajfdmwbiwftbmcqxox,xgoslxlqldexalfushjz,W,HHQQMXWCSMVWEFYUDWFXKSBHYWSDLDEAFBQPN,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,OK
bkz4790,2.0,1.0,Newport News,487.0,1610350.0,,O,3.0,Yhsng,febncrpiyvvavy,bkzoguhqejgtmwibeuoyqe,,NFDDXPUUASRCVPHULQCJWXZROIOMMWLDBIIHP,CSRDTSCUVZAQJDSOU,OH
Ogw4791,3.0,2.0,Simi Valley,410.0,885111.0,,O,4.0,Knulty,VCFQIJHKGUEGLSLDWIA,Ogwiulgtnptmm,C,nmiecysqugk,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,Newfoundland
wig4792,0.0,2.0,Oshawa,,852296.0,,R,8.0,kyofrdfqhgpl,Jzoczoiyrvdvcwymqdigwwjvpgu,wigxgizqwvzeevt,u,xfzzsztv,Zvgzidgzqinnsdghyjhroyltjsoxgh,VA
Yae4793,0.0,4.0,Salem,433.0,376976.0,,O,7.0,Oacomnb,Opfnptsdxdkyihijj,Yaeddmdmpyfldpselrjw,,XBRXTCVDPOPVQFJVQKXVHWKGQD,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,KS
WCE4794,4.0,4.0,Costa Mesa,594.0,805551.0,f,O,6.0,DVPWDLXBLJ,Nzgoxmsvc,WCETXPPMBHDQDCC,,micfaiecswmgmukdiiuipdwrnwoomawbsjocbxahnvxxfedzcxqncbxejk,Gwxolerckggkvmujbnyiajvrp,Saskatchewan
Bvq4795,0.0,0.0,Warren,803.0,1764697.0,F,O,,,onplycdvnatudvvkcyvpateum,Bvqfzecbusimqaqezqs,,Euerfgueyivevazazaqxtjvificgjpukdslfnbngrxelhh,Fdruvswgdbljjcbbqfjbddxbdovjnwt,PA
Zxh4796,3.0,0.0,San Jose,306.0,3672390.0,,R,1.0,Xwfslgwclck,dumufipjil,Zxhxoqksjmanyogfng,,ovbwdcdwhjvtqpvmwtmehfyyguocpbuxirnlv,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,MO
VZO4797,2.0,,Tacoma,773.0,2418068.0,,O,10.0,CRETZICPVF,acnopzpvitwjcvjgf,VZOSLOWLDKQ,L,Tmbevrrvuaglhqcstkmwksljujitfsny,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,DC
Txl4798,1.0,2.0,Santa Clarita,704.0,3480110.0,,O,4.0,FNASNC,yyesvqejnxvbkwnhv,Txlyahbmdrntsogee,,hgrselhom,Abmoqdxmmucwneodqxthlxfcg,NY
Khs4799,3.0,4.0,Kitchener,716.0,3938170.0,f,O,0.0,Jaafymc,Gtgeybvqzabhkgfekthh,Khsouzbrfeavmcsfgkb,,BOYDOSNUOMRTSGWDFPJQKJMWLSBY,Xzcpxielwkhqbcchdgpd,HI
Jta4800,1.0,0.0,Kansas City,622.0,1150640.0,,,6.0,Pyaxbuv,MDAWZMPITIFKINGCWWJPE,Jtacfxoofzlmxeqamiqrerwbkdalyr,,dydnmcerzbbwbdxazvtnboxgouiiigj,Mdyjlafxmknspysenfmakwmxfewkwxx,OH
njj4801,,4.0,Wilmington,550.0,3418179.0,,O,2.0,oqztcucmr,gpbgimeirizzsv,njjeiwieido,,Hrlsvdlgj,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,Manitoba
Daf4802,1.0,1.0,Fullerton,484.0,3221158.0,,O,9.0,UWOLB,BOITHTVINDHB,Daflfqziohpkclzpavdhhxycnt,,Flkpfgotqgkahwztxnqipowuoqedgpsapbypgnsafaubxlfrjryxpj,VLQFZKQKWCRM,MD
YOO4803,3.0,0.0,London,813.0,3587810.0,F,R,10.0,Sqndgmeqjerm,mslvfjviccxby,YOOUCY,,YHSSPANPBEOZBPNHOHRCRONRJGVJDIIXKTJOMNSTB,Dnwhaunmucxnleubrsljpkju,Manitoba
Oey4804,3.0,0.0,Las Vegas,475.0,3359871.0,f,R,4.0,,tbcpjaskgbpqkngjapukgcjcrj,Oeymwzc,P,Uwmbiybcynmnbxmbmcpakbmvrrorqvcsjcxkpmskegcjtopresqoznlohavikmcdbkq,,MN
Tmw4805,4.0,0.0,Peoria,825.0,1667416.0,,U,4.0,Bisndou,Kvcofoacfnsshwgqbqwufistnqlpf,Tmwsqexlirntu,s,dwgtkiiyergnuluoxjzpjvhigknadcienfyhgimfclbuq,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,NH
Iul4806,4.0,5.0,Carrollton,627.0,2992254.0,M,O,0.0,Honwsn,Efhpzvadbiizfnafbjjufb,Iulaiarpafwtejpmosgwrnde,s,Xwvudra,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,NH
CTR4807,1.0,4.0,Kansas City,513.0,1515331.0,f,R,8.0,Ylwmmwen,HLYGTXEWTFRFPZDMDVKSEGLJGKGH,CTRNYEZIZAI,,Vunilnduzxax,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,ME
PWR4808,2.0,1.0,San Francisco,548.0,868111.0,m,O,3.0,Jfmkrigj,Yyqytogtvhyaieoayyeuzsr,PWRPHSCMBGAQNYLV,,rizyshhvpoupyxbqkhggnylbfdmpgnggsuf,xnqsbbhsunaotuilsxdgrogccffigo,New Brunswick
Qiw4809,4.0,4.0,Casper,848.0,2405392.0,M,O,10.0,Tflroe,Atzfnmgohbxnlnmsozwuathopseoj,Qiwbnuhhnnoephnedefdsoixnh,M,XRYSQHUDTKJHOBAGUNYXHLDYWDFSZDAHAHVXBGEZDVGZBHBFRD,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,MI
UHP4810,2.0,1.0,Seattle,370.0,1924624.0,M,O,3.0,Xxjynujsphp,Nlwbs,UHPDANGXGMLMIU,,ibqapvseszurvomthaeuksjlygntdmwnumtndmghiyfnyhgvdhoetchqayfrnabhqyazpdpglb,wxibohpyjkfoaecbtuhlzqynl,MN
SNR4811,5.0,2.0,Greensboro,708.0,3152814.0,m,O,5.0,TQTFBFPWSK,Iznnhkfnsjbyndcvwqxrbohzdpueql,SNRFXRILASAFBEZYJCEGPCIKQ,v,qhenshc,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,DE
Moo4812,3.0,1.0,Sioux Falls,492.0,997236.0,f,O,6.0,ptiqz,Pyhoooisktylpzbqnwjsuq,Mootan,,WVLTFPTF,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,WV
RLF4813,0.0,4.0,Paterson,326.0,3732960.0,F,O,2.0,XKEEXA,Gytffoiwn,RLFNHWUMEGMAICBIICJIFCNIV,,Rxlxwchabyarkqtwsu,Jjvscncjstkwnexdbewhcpwicolhmvjir,RI
qmi4814,0.0,1.0,Billings,501.0,2344812.0,,R,4.0,Mlhydhntfidz,ISLQFMOZYQAYF,qmiamtvbi,,TKDCVEWTYJ,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,UT
uqe4815,3.0,4.0,Worcester,486.0,3516594.0,F,O,6.0,exxdx,Qbljxjzeuylfix,uqexxhlotvtqztgqiln,,vjfetybskcspmmrqmcxqnuylrrxblsthdxsnrhmzribgdofpgz,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,AL
ZVD4816,4.0,5.0,Abilene,594.0,3494834.0,,U,1.0,Iaquqykvxqv,wntdiquvogvonomepfdkykgsxvatnz,ZVDDTYUWS,b,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,Rekxfiuhipfxvfsynuoczkyq,Manitoba
Ynx4817,5.0,5.0,Minneapolis,305.0,2770321.0,f,R,5.0,xkxzejsjlbnp,ybjtinyszbxslroxfagttbiqqomlpr,Ynxaheracdrczglses,O,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,yyxtpuopurmo,Quebec
Pde4818,5.0,3.0,Thousand Oaks,430.0,932806.0,M,O,5.0,crrupf,JMJDGKDARGLW,Pdelkekfqhhmyzkuzrqvbbjl,,Nitfvna,wetugzdafptcsfbkm,SC
rcp4819,1.0,2.0,Baton Rouge,763.0,927256.0,m,O,3.0,PCTKBIXSCZGS,DYFZUNDJABCI,rcptvxiuppofjmmq,J,Megowpp,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,DE
ULS4820,3.0,4.0,Naperville,662.0,2310099.0,M,O,1.0,Uioxkwyhv,AKVCWTGIDPOPKDCKCG,ULSLQQADQKBI,C,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,,ND
cbd4821,0.0,4.0,Sherbrooke,398.0,2774074.0,F,O,3.0,VRQWULDIYY,eoekvbm,cbduhenerzbonmgpi,f,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,WA
Xzv4822,3.0,3.0,Newark,386.0,2092233.0,M,O,1.0,NXROATGDL,cxmobvpnonryfamlbvufgqo,Xzvrzamvazvckykgrmfzzkvywjil,K,tqjlxmxvoythpkowtjwbdnvudwpddtee,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,Saskatchewan
XBW4823,1.0,3.0,Sandy,318.0,346071.0,m,,5.0,Pdyhyg,Vqemxllvzt,XBWUZHPF,,,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,ID
Dyy4824,4.0,1.0,Savannah,405.0,,f,O,10.0,DEULD,ZKZXPLICDMCB,Dyyimlhjgc,,Xnkcekelaaevwtdopzdkyfsfafiq,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,DE
Thp4825,4.0,4.0,Topeka,652.0,3460310.0,m,O,9.0,GPQSCP,qnqxsvwzwgdj,Thpwjciwltrwobwk,j,utxaumwgql,Fwactkmghfpruzkgkjdoipbqmhc,OK
Uyh4826,4.0,4.0,Glendale,741.0,1329267.0,m,O,4.0,ZIHRFNB,Mspspnlrrltzzvhyytek,Uyhsnsxhxrtr,u,Zbfrfymkssxgstllidoxpgwoienevcaklxpboknbbtsummtqfvnmjnbbhrlikdqtgjwzwsemhcqkagfo,Qaoaluwjrndyuikkibapxch,AZ
Gre4827,2.0,1.0,Concord,,3352603.0,,O,3.0,FDLKFAOLQM,Yvsrlgrhpfzt,Grekpspgjlsciycnac,a,RRRQHFVNMTOH,Atkysvwftgsbjqhs,GA
YEN4828,1.0,4.0,Detroit,384.0,294933.0,,O,6.0,Lmayphgp,JJAJKFNPOPFTWOHEK,YENVCJJRHE,P,Phsvxoxbjqlqsuchonldcpsxmmxdt,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,NH
SNX4829,3.0,1.0,Irvine,502.0,1529409.0,,O,1.0,nuoyywvhnvyl,uuirfsqdoeyxrmdthebre,SNXFCAXEUPIIJILXENPORVHGKVQ,,Whwrqwlindjaobegibuewxbowdlodwxbssargndqjcrivfcmwskxtmzstnwliiamksvtqpyonk,VGCUMHPUGMJIAFPCGRVP,DC
Jxr4830,1.0,4.0,Great Falls,646.0,2696031.0,F,O,3.0,UOPHCGXQV,NLBEYSAMGTVHSGMDRKXZCCHWCBPB,Jxrxzrrppskyqpimvectmbxqx,,eloepmrhhiazwbyvrtudictwagfemcvqkcdvvorjveqvmlnigancgexyratnwk,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv,UT
Opt4831,3.0,2.0,Abilene,405.0,584058.0,M,U,9.0,ytrwdpwsfonj,Erzhlglxltyymmkdpxkqkgpxpnrhl,Optrakntpbzzjol,,YEZOCHFVMVBFNBUZXHXAAWDSDEJHXUXVIVCSO,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ,Manitoba
WSM4832,4.0,2.0,Raleigh,799.0,493802.0,f,O,4.0,Hiyulwdpn,fujjug,WSMRBMSLNGKBIWV,,ltbaekxbssqfyznmixmgnntsjldfzyiolospdlxjer,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG,ME
fev4833,4.0,4.0,Charlotte,728.0,1224532.0,d,O,1.0,lrnurxnyb,kupum,fevhymucymwdkstxwb,,Lrzglghacxhgglqttkkwbdutcddgypbnxmaiwcrkmubcqgybcgufvutuofvlbajzttxmfyfcgcvrc,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb,IN
Kez4834,,4.0,Halifax,692.0,1498851.0,,O,,LGIPYZJJ,futpzvh,Kezwsyhhhjclxcqkz,I,xpimvrlmetevybrgpbni,yevvwqszvpekemvracrctbzuysj,CT
sjb4835,2.0,0.0,Toronto,466.0,2592881.0,,U,4.0,wixwe,Mbqvtmwvzkzdxtwifkjvtisp,sjbkkmxpyosxsnnyzewbf,C,HZOHGOLDVJZCMNMKBCDGRLXACGDLXGHAPROR,Dwdrecaabtllxbflkcnouphwyf,HI
Wjq4836,5.0,5.0,Casper,778.0,3101715.0,,O,1.0,APINQGAVSIDA,QKLVBKICDHQOGW,Wjqmggsgfwqrbfafzxshtryjmb,R,,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt,MI
Spy4837,2.0,5.0,Boston,367.0,1660061.0,,O,10.0,kxgthcv,ajxeurdhtmsfttunmemwthewiju,Spywuanwyhatkxt,M,IBJKMRWERMQDCIKLEUGOSW,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI,VT
KLU4838,2.0,4.0,Halifax,355.0,3206058.0,m,O,6.0,Vfvluonxss,txoxg,KLUHLGLUTUQRBDFW,,wqtcxsdgjtjcdpayoqydc,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq,CT
JLC4839,3.0,0.0,Colorado Springs,594.0,351180.0,,O,7.0,WNBLRZJS,Hwjpobcafghuyfigntsd,JLCRPBZRLK,P,Lbfpvkqtezaxjcdukpvbvwkxufibipslttknvihtkkvtsaomeyn,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV,UT
bob4840,1.0,1.0,Oceanside,393.0,,,R,3.0,Adbootc,hzzjoqovergfjgtu,bobehnx,v,Rwfngurmyokvoxesavcyolqjzyvkpsrndhnaodxfylnlvripefwcmvfugsmrarczvv,Oystdvvhwyulpwtpjvyccueucuyvgolfoz,Nova Scotia
qpk4841,3.0,3.0,Irvine,841.0,334502.0,,R,4.0,QMEAWEIWMX,AXJRJHBL,qpkgjrackwbovqptpuhiyfus,D,DHXGOMWCRXVLVGGAEADL,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ,NJ
FPH4842,0.0,5.0,Phoenix,636.0,2765420.0,m,O,10.0,ijjfceual,Kmdkgqxkmtxsvjgyixwyhdvvhmk,FPHUMWETOQBY,M,Nondjzdnkbct,Xmtyrhzkbxzzslsjhifzeusgf,VA
YLB4843,,1.0,Los Angeles,552.0,3794609.0,,O,4.0,OOWAQBWZPDQJ,Cntqqhz,YLBMU,b,Gcsevogzomxhofabnggkbgwmingjyaeflwyvhw,Qbsbikqstsoppahmrwzhtzexqoesgjlfirghwbvwdicfgibyziyocspvwqnoxntluxcv,TN
PFW4844,4.0,0.0,El Monte,331.0,3386054.0,M,R,,QEWEBOAJI,evnco,PFWPECZU,N,aaixdeiiwlnphzxgpero,eafgykwjiqhbuwnffovfuspxtevcxsi,MT
Sqm4845,4.0,0.0,Burlington,361.0,3164202.0,m,,2.0,Kvsmklnuh,Ehzkvngiagujuzgpnahpyzqkxlta,Sqmhteccukfpukogf,U,Zjgylmdicyisslvw,Scprxaedzxinbmvxvanvzirzxci,CA
lza4846,0.0,3.0,Colorado Springs,733.0,2620980.0,,U,3.0,jlmgyv,Njevkjwtharsdirlitttxnh,lzaeqmjxijcbhtsxz,,odegkjroapacwsgtdtoymiftehdufrxddfsyeyeqgbbvefxvrnhncubokuroufhezpbvcrpnien,mcatoemxlgrw,WY
