AgencyID,Gender,MaritalStatus,AddressLine1,PostalCode,City,Income,AddressLine2,NetWorth,CreditRating,NumberChildren,LastName,FirstName,MiddleInitial,State,Country
mjs4901,M,U,dlnoexuyjebidurcblvcaoxkyutstkrdpqgiwulpyph,njjrtn,San Jose,410697.0,UNQJCFKJCEMSVFKHSTMJDIEBASXBPCV,1533826.0,718.0,,mjsnjvpecwvywuzyzdmwqwzep,Cluavueckvmwpows,,MO,Canada
TNA4902,,D,GHYECQPNOFOGERJOINOZNSANLZUSRBFWWJBR,mrcja,Scottsdale,221038.0,bkrjnfwtqhniibzunuctofdgmeztsdkjrghgjpfutravmwlmxjegckrlrcmwk,919525.0,336.0,0.0,TNARTKP,Iloybjocfyrmffmopravfkvffmrq,,GA,United States of America
KSC4903,,U,,,Santa Clara,367018.0,BPUPJCVNKLIXPQITFOIUPULJUOJEVQWLVEWDCAETWELKSXOPNQEXBALPSPCPKEIL,3602030.0,504.0,4.0,KSCUPNPAHUX,ecjnjc,,CO,United States of America
Icl4904,,,Hxkudvgg,Gsxjzdsj,Springfield,156997.0,SDZROAOJQQXDBEKDMNPLQAMDNFLVCTCNOVIZXUTJCTZUNSPYMRQDBIYMLIMQTBZJCFKZJUWE,2018666.0,360.0,1.0,Iclttqdhprexujyxvbsmhvfjhi,ACKYKBBIXSGMHJGNVAZJUE,F,Manitoba,United States of America
YZP4905,,,Uozprqjoxlhpnsloiskav,Cgmdyim,San Antonio,167436.0,IHRGSKWEHQMXCDH,3807988.0,438.0,0.0,YZPJOMABERHA,GTGFOPD,z,MA,Canada
Fzc4906,,U,ZCTJLXCQSDGZKTUSSACUDWXOAQYJIOR,hsjteyvmew,Huntington,138836.0,LHXYYYKFUQVDVXWLTJEJTDDECDMKEWLYSZJKSCJOPFCFWZWCQZKGCLGJAVUYQMQI,468072.0,,5.0,Fzchpfubmolcnkivltgmhw,oknzpovqjeljqu,,MN,Canada
Ksk4907,,M,aejiciqwxjigwzvgujatabiqztmwukefdyervogzvuaxjyhdcudeuaivrdh,Lqpqrynuuujb,Stamford,93266.0,Kqgvgoggjellymtmitlhgaljnamkhwewhhzybxfuuioueybebfegphugau,3643467.0,594.0,0.0,Kskqtufppetkd,Xjbdtulpdw,,UT,United States of America
rdp4908,m,M,Vnbsvegtvuhejpugcpqscdewftmvbmfnkhfutupzjachankvymru,Wrukgbdjhkxi,Garland,7326.0,Duwfaibbmfjpwjlwamkangfvmipizmxybytboqhwhjmzqeybdclfmbupmvaninvricmbqzmmtg,955833.0,574.0,3.0,rdpzxfnps,Pjsyvhljpeuqwdyvkqqzqdfhkashk,Y,TN,
pzr4909,,M,krmiiforynsznsqmqsugmonrflxcfwyuhqhcfjllaqyliholxyrotogxdetdj,Kxraohzhz,El Paso,82737.0,FPFFKIVNNOBKGWUHEJUZSSOFBZEQTFOQRLFXXRLEZ,3625895.0,583.0,2.0,pzrimfmhbyrqwvnkbjuevidk,GORCRAJOJRJFBKIPRUTHCQQTZQQGW,,KS,Canada
Lkb4910,,M,tuqkaermjvbcqmxtyxnjtzijycwodam,FGBXINJHJO,Oxnard,380521.0,Nrvmlirqwabauixbuoqlwbicgelclajwdnxvunhkqaosatkdghxbkdjmuyquyrfomajozp,,,1.0,Lkbheqltoxmonef,cuzbwtoosafqjgnhmkpjw,,WV,United States of America
zqk4911,,S,VEORNCXRHFTWRQNKFSFKBIBFW,Oxgezcwpbtwr,New York,44860.0,Adygxtihvhdbtkrfvlbhtya,3418656.0,550.0,0.0,zqknrn,JHTUCEHGJHBFFBXGA,L,DC,Canada
Vru4912,,S,EVYBRPMCPOZIQFTZMTFUGTQPAPMNS,XEMWHL,Laredo,459047.0,ZVYNMSIXSEVEPORPQZZTOBCVXLKHJDRDEQLLJYTPAFIHYXQOOMNMUKAGMSZUB,2509431.0,328.0,3.0,Vruuksjug,LCAXESHWSHRQKNIQ,c,MA,Canada
Jie4913,M,D,KSRYPZNDDKTCJZKZZQJPYQPRDVDQVYPOAGATWBSTAIEKFNQCTKBCWANQFV,Shhdulssep,Montpelier,325473.0,uaeak,1311833.0,701.0,5.0,Jiekdvkpgfzwtbt,Qjwfru,K,IL,United States of America
Quh4914,M,,rezgkhxumetqjhxrutzcsubpjhjgqldrlxmkalmsvhwtuktxmohiytjwcrkigthghpjhtlw,Jondmc,San Bernardino,22483.0,BGAVZLLKJLIPRS,3307351.0,313.0,1.0,Quhwhqqdayl,FJZDSNEZEZTKEVOKTKHO,,MA,United States of America
Pff4915,,W,Bhrvveeclvsrpu,OYXWWRRGHSZC,Evansville,146429.0,KUUMFMUUZOWCQJTGVJZULGTPNGFYOJGWYOIHKWLGTLKFQEYKSICPCWXQDBUBJTGA,846226.0,306.0,2.0,Pffoiuzfjwxoenukyuqsgiqs,Jllusrvlbyjwdqhnvsgtlyefr,,MS,Canada
oec4916,m,S,Wlqsmwyrferiwiuionjm,WUIKLMCSQRL,Riverside,95866.0,qtrjmzqobhrwlkunsdtfopzbvpmywwtunskbflnyy,3653457.0,402.0,3.0,oechzkvqozof,KXKZQNBEOREEKMQLQVKMAYMWICT,,WA,United States of America
Xvx4917,M,M,jgxtgedvzbbdwpsdffhddswhouqiwd,NRBHINSVE,Lakewood,236254.0,,3590117.0,369.0,1.0,Xvxplogubcjfxjlmskle,Bfnxzndgewgr,,Saskatchewan,United States of America
Cwx4918,M,M,Erfugloh,onlfrhn,Toledo,276187.0,cmzwqkqqizcnvcaptxksgmjkhhwfmszzkhhylulr,1203573.0,800.0,0.0,Cwxntdqrfonfdcpalpmskitpuxu,Iotheqdz,e,IN,United States of America
Ocr4919,f,U,Hsrsynrv,GHFJSZPM,Shreveport,79452.0,Hfszuvz,2256285.0,460.0,2.0,Ocrsvtlfhohdolf,Avooixayfl,,Saskatchewan,United States of America
cra4920,,M,,LANAHSJHABLZ,Spokane,293184.0,Jblqgdbwpcqelqvjglqctesxruamhmqnvbqxrttipgqpseeqxhxikkwapfrofjgzcpghzunqwsu,100168.0,798.0,1.0,crarvrnta,Irdactmjecnod,,Quebec,United States of America
GGS4921,,D,Alzvimivhfsuugsbavpa,Ehxdenvojpm,Santa Rosa,2904.0,ITUDPCAFLWBEHDMUTNMBTGPGWRDNQCUWYAOANZBXUVUOOXBUBAZHVZFYPOJCRN,1178350.0,569.0,1.0,GGSLWFUAFJJQOHCFJKFKFEBZKCN,VJUPVWCIWHBAORWTHBKZCRJA,,AZ,United States of America
HBO4922,F,M,Vkfvjrpxvlivocflmvbstrrfsqwumctkmigdijgidvemfv,,Ann Arbor,86802.0,BYRIWF,868934.0,796.0,4.0,HBODORIAXFGBEZ,fzvnulhegwzraeejhbedrhas,,WY,United States of America
OMT4923,M,M,Hdojsjshrxojtuhajtkzudjvkdipzkkwimlszrwweeqdxvphy,XLQDORTPXH,Wilmington,321924.0,TPASXLXRMWHFTWWVDAHIWTFOXLMOPOLECTZFPNHOKWMGWRSZNSHDLCNISLWXFTOGOPCPMMSXER,1891209.0,697.0,2.0,OMTJUKTWFTXNDOLUVZSSLYS,Mheaynqbdim,,UT,United States of America
Yeq4924,,M,Syoombamxnpdhylpwnyzcgcirb,fdmfeedmv,Fresno,218843.0,,1900159.0,436.0,2.0,Yeqsnzkpjywifxpdewjnjeyriogt,Egxyrbesvwkpuxawvvelgpsoan,i,UT,Canada
eqo4925,M,M,Awwjxrxwuhftwyfylajnouvxgjmvmowoqxehehoawxyezvorzgasgtuljn,GZBLU,Buffalo,431349.0,Cgljjvdinabktpjrzsambejyjaybxbqwgsq,531583.0,374.0,3.0,eqocdmc,qkvjjzeaeauknxxsrmanfaom,P,NY,United States of America
Hcf4926,,U,,Vaugonf,Moncton,183281.0,yytjobbupkapebdmvondbwdooabezt,510352.0,589.0,3.0,Hcfva,Tvpnnw,,WA,United States of America
uxt4927,M,S,Fmfketdbwnvpsljutvnefjwbrzqhqwqwkkizfd,bkzmprviga,Colorado Springs,78813.0,bffiqomffargazobcrbcszgjjguwihddolnezqnmnbevxiooujkjhtvgprlkneawcqmggtuk,3882323.0,317.0,2.0,uxtkiahwesarurbvvycysfsga,Musksnoarlvawsqju,,AR,United States of America
SWJ4928,,M,waircxdqokviptnemeptinxclenijvndapmukerrcgnvrhdcnh,Votxfmegedns,Toronto,109956.0,hlsrlimjzugpjhkorjgpopslefhlgdjm,1017220.0,,0.0,SWJHSMLOVAE,Tuqmthb,C,NV,United States of America
sgd4929,d,U,Mbepuykrvv,Pydpjanw,Washington,267626.0,lakcanpnxbjhluvmfdvsjjtqutservkupolenocgbpmxiglwyoogqabfsblriuqcuzztomioequ,3733238.0,767.0,4.0,sgdxvyklvwnkarzjfqzvrcabxhpowr,ZDMXGNWMVMYKTIXHUFWZKYEFNEGD,,NH,United States of America
Jjh4930,,M,Tlvrfajdmricqfziliwkmsgognrpjctkzrkcuekizxbcdekmpdrukezkweyhlzfgujheaabik,,San Antonio,123972.0,Zwgultcgrkvlfbohxzpuwkwukrjnibsgzirqfsfk,639493.0,514.0,2.0,Jjhzptrigrm,nfkrwrmxqfnoldzndnnq,,ND,United States of America
WAL4931,M,M,hxklsrqgijyyeipdfsjkxebkjnhbrjcftnilwbvwqgstcrlgjhqdlpanncohlitxisslkxwckolcgmw,Gintrju,Honolulu,291526.0,AWAQEEAUMCAYBOEJHKJQUUOCJBEZCKRNRQTXKEQMWVCNQUVVOQF,3460685.0,675.0,3.0,WALRGLULEJVVHNUOJWFBAIOJUHNMLE,Tvsxjuwtmouyewbcjuqwryovevk,A,IL,
OKP4932,f,M,Bdwmwgkdtcssknktzcefbjvterkxvdpfjwkbjintkonleylchmjkjfhqawiioagrqpqsqvsvrnumxksb,Yfulj,Hayward,122866.0,CGLCRTCXF,3875825.0,618.0,4.0,OKPCTNSHDZOFENRHAAAJK,LJLUZCTOM,,DE,United States of America
Blb4933,,W,QKYIRSKNMXNDRNTCXCDETWOPVBOGDVXVAGYQFF,Ykyuhvpak,Lowell,193768.0,FKHHJCGHEAT,1710740.0,727.0,4.0,Blbjopovdbetjil,oqlqtdsecgzcniwisp,,Quebec,Canada
Ueq4934,Q,W,ybubmurafqbzrbirjfpgmmptnonkajeeqcctlkpozxeqrnxslubausmkpcloqdsuwpkzkxgn,,Windsor,106807.0,,3287280.0,627.0,1.0,Ueqhpslltnfvrnirocwqslzovrq,AYOCBVAVEKRQ,,ND,United States of America
LSS4935,,M,Mprybustgnpepjgcjalmlugukudqhf,Tiifadp,Durham,484192.0,Srpcwoyfltlcarykrsbzusolt,3032256.0,440.0,0.0,LSSALFZLYRUMXE,eofvcmh,,NV,United States of America
Ypw4936,f,S,VCNCNTBRPFHRNCRPLNNCGHY,Bzresbpv,Victoria,14983.0,Kqcauquaicxiztvwvwpkvlxwspncyfq,2936541.0,658.0,3.0,Ypwxvptdgofqyjxiwgodzsefut,SBOOSAW,,AZ,Canada
Gdj4937,,M,Uimnjatrgxzq,Ehjsbftbeybz,Kansas City,87291.0,VJBZCIJ,1990054.0,418.0,2.0,Gdjpkurvfsbfas,FIRWKCPEBDBJQOWGWLFSIXPFMFLI,b,WA,
Usz4938,F,,RIFDDFZJNTLUT,cdcfav,San Diego,373936.0,ljzlzxwebaeodpkiimvwkhibsevglnavdjtmcntbpwcuwppjyrsidiovydtstb,508936.0,667.0,1.0,Uszguzjwu,Sqwtkjenrhqjzembqhivkclz,h,OH,United States of America
xsv4939,M,M,Afpdnjafxjmzvvqrymznfjfbvmpnersapepfvpi,bojruvk,Phoenix,269133.0,,1567594.0,739.0,2.0,xsvnbwtaoxhj,Bnicmvpuhzimj,z,AL,United States of America
YQM4940,,M,Jynqu,syoeoaznb,Indianapolis,250723.0,aspslbazhccshfvnotexlmvphsxdoerhzsipauhruromntzbmctgg,1272097.0,524.0,5.0,YQMSUSIIF,wgxqchypvlpbiskce,,NV,Canada
QHR4941,f,M,drzskfnbneerwojbspjhondsxcfozkdpsknmonlnhmrbmjmbkzmqaxewhacbfbvxehcnfjbttdlh,HSWWSH,Chesapeake,,eancahtiicvrdptrcbvgfjuulxhyceiuigplrvoklubjtdotvkkuosutptwnbcwjyihfhdxt,912361.0,433.0,0.0,QHRJLGXFUVQHSPCQREDD,vpwustqooujzawm,,GA,
VZR4942,f,D,lmsrezolskagdgzeectklbywhkrdrmxpgdfbkpvgtwpirgjkqqvdhgeuhuwtwjkjaearu,Eyqjvjt,Huntington Beach,231138.0,Gvapmfbxgrdddcgnfupynerdnbogocnjlujbbvttgjntosxiilnu,3954149.0,310.0,1.0,VZRXYIGGLQCLOQ,NYIJNKBEKJAGBWHVNBEBDZU,,ME,United States of America
sbv4943,F,W,OBLQPLTYTFATRVTQIFWUDDGGRSFONJMOPCCAIRXADMCABNQX,Ylxtdhcqs,Hilo,58377.0,Hosuqtnchkghfjgtifykyodrsnlocvhatpedqwjuowlxefamwqbqeysjugduxcbapytuceeouj,3144276.0,465.0,,sbvjlkcteeezlidinaocjcwet,Sltjrgta,m,WI,United States of America
Vud4944,F,S,Avchzfsciqhftnanvlireegnhawugiwcgghdjkhdjnedpjmldpwfurwjxodqnfk,sxsdqhtmhtw,Costa Mesa,,Snhlcsuwdizosnixuvbufwwtpsismkykmjkhbwmyaimcffdhbqdfkzqgloucwy,84787.0,374.0,4.0,Vudhyp,dkzsnnjcksnay,,GA,United States of America
Yzv4945,F,D,fgfimlzmtyeogiaiongfhznwnemsfedkopojzatmdvtvmjpqqodinapayvoosvfaarx,Zjgfllvss,Paterson,359602.0,Jtqgevppeerjfjqtiguzrvjvinvkqbixjxcdakgiwntnszvoxmgdcgtkgviystoybsqqemxigjxuqev,2585906.0,582.0,2.0,Yzvgyehbfaltvsm,Ihjmxpecbntildaywbnp,,GA,United States of America
Ikf4946,,U,Rdpzyefugmpqolltgmfhlertzfxsxpcovelrnehmmcgzylanfcijgphhewflguqav,EVFVLPBYKHHK,McAllen,128598.0,uehyrkgtggsjivpnepegfpcagbcautipthaohruuyoxoaapmfnjqrfunwnnalqmjzpsondzr,2683838.0,317.0,5.0,Ikfyg,Ihycybrfxdxccnqzakvmc,,British Columbia,United States of America
Hrv4947,,M,dlecbuuiscazpexxlepdcymsovuhodlsrtkfxatwmbccpcomdhwjfpzouleiefmsfosgifofohwwxmh,wdbrjihplu,Irvine,,ipnyxxxsymgiqcdyvdmmzxdltkzovqpcknwxvatzukzmcwybrfcerohlbwhxdqwskxkodalsx,1327598.0,372.0,0.0,Hrvdchmnwxzvtsidjgg,Fupofr,Q,NE,United States of America
pip4948,,,Ozrrxsyjelfoshovtmpokhyxryxlqokrzovfdohjk,tpjhqlfhkvo,Winnipeg,176709.0,CAFNGTMVUKONESDAVDUEEGULRGRUTSU,2016316.0,601.0,,piphsxafsnfjsszo,Ulazrvuvnjpsfatjwneanhtvff,f,Alberta,United States of America
Swl4949,f,M,RDJJSHGWENJBWRCYPCXJKIYXSYBJRSGUHJSXMMAJLBWERUWELEEWA,,Winnipeg,10864.0,wtvyzcr,2478684.0,756.0,3.0,Swlhbfqxfbdnhame,Xmlivbdqdqfgytnamtgnsmwbrk,,Ontario,United States of America
Ruo4950,,U,DXMQAGUXKWDESREOVRMMCSFQEVSXOFPPSH,Iormogicb,Springfield,79555.0,dchigyhdwaseikzuznprkbdcgcbmunivnvgpwr,736825.0,355.0,2.0,Ruodlmdrovbr,Wdacfcgmjjyfnoei,,MD,Canada
wyb4951,,W,YFNSHJATMMOBAJATPVVUDWNFQLJYNRDBRCQUICDWNDPQFZYPFDIQZKOG,Thqhxpkipqls,Fort Worth,455289.0,DJQKGIGFAJDINCONWVSMTWCIMBQ,152350.0,380.0,4.0,wybtnwnfpcitfkxsifijkde,Ljlxuzyfdmbkeafkimutg,,NH,Canada
YTH4952,,W,ygygkdwhhwmghblmyndptzrosuweqfjhet,DYWUEY,St. Catharines,122520.0,AULAKNUCMXFJVAI,470109.0,798.0,4.0,YTHEHL,Cwbtdbhuebfmstkwrw,j,TX,United States of America
Gni4953,m,M,enbxalzakladvygwko,Xnbxsvv,Mobile,344473.0,CYIOSSMYMNV,1977132.0,725.0,1.0,Gniasuslvtlvqabpcxremnmjrfcbkx,PGTIMWQZUUQHGQNEDTSMNHSHGR,,AK,United States of America
VRK4954,M,W,pmrhgtihqruv,Xnqvbnmsb,Hollywood,103966.0,Vmorxkmyqanyeintqlixurgzewmtikmihayjhkflqdknilwqhdfeinnfuctioijmbkjcnaaxaok,164901.0,351.0,,VRKPFHIVBJWBIKLJNCPWYATS,qwrvyrykcrkxlbny,,AK,United States of America
WLW4955,,M,Hzdkucgbjcdrlxjhmxzsqfibzutftedgtfopnpfrgcmvfqkkqygcsmgonkpalbfiohifmxvedamhbypa,OFKMW,Minneapolis,420739.0,Xyepfnvsktiehdecnjnukumvwxohjchbnyuumsnuqjkcwpucvrztvfeimwz,2963217.0,434.0,4.0,WLWVAIXKVZEZWTQQIXDRPBRDAJJPUZ,Xfcmnljtq,,WV,United States of America
Qpb4956,,M,mdliibqikwvsfcnbkguekcsvdvvqguysuslshgosdqkafwnogv,Ancnaluqb,Saint John,435979.0,Omfwyicgrpuursraqoihnmwgguwethgtwgcpabreorhnj,3529064.0,569.0,1.0,Qpbyumikpyoq,Jswltmbbepeqbefplhasgexp,,CA,United States of America
BRL4957,U,M,Hxastwxfsvpzprruxxotjh,Kgneua,Scottsdale,400361.0,vmwtiii,2881939.0,534.0,0.0,BRLBRXIWSGQFJLALG,KZXEWM,,TX,United States of America
ZAZ4958,f,,Wipnlbvoahqzqbtymkwvdujypxsfxdyripnxvfetknykciubucvitqfxdilwsgpavikbjj,Hcpappvqjsj,Provo,89513.0,osxiezwmprwjtqlaytcxetfhnckwfawpkizdsnbtdao,1324727.0,462.0,5.0,ZAZIL,BMTDHAIGSGBJ,,ME,United States of America
XVL4959,,D,HVUDDXASKHRYXNFFCTJPJHVJFTRVXQPPZVCPSJPASROVRLV,Ffccwwtnex,El Monte,239654.0,LRVGUHAFBIOZMGKRODQKXHSL,1302465.0,411.0,1.0,XVLAJSNCNNCCNEO,nrbtgkoonwpdagvvdyodlqt,,NH,United States of America
Zxs4960,,U,Wnezkungmfabqtzkhhdgmqzeemngugoyhweteznyuagoybfrzpwizibuiuipbw,wxfmpmdu,Philadelphia,435368.0,Ybwftpeelxhvvdqxamcjdxjqobqfphpivhyiplnlvxpxskvuhwgzafvssgpzioxjvulmdcfyndylfvd,,771.0,4.0,Zxscffwtfjcinvvkmrgygxjveozer,Epbtbojmgootalyarttqlgsqj,C,AZ,United States of America
Rec4961,m,W,Pfyguztonwioyyrewkednwgyaoojxjphxulljvlewmxfcwhnxcwjgsszbs,adjoywz,San Antonio,292998.0,IZQKKIUUN,512112.0,489.0,1.0,Recmmxpkyjrlfymzoouesuvjn,Cswswwrwvwrkffnndthds,,Saskatchewan,United States of America
IXW4962,,W,pgtpqfpqslhyezeravfhdxomacdbgcvbtganwhcfbxb,JCDBH,Lexington,155521.0,Byewaj,3749183.0,726.0,2.0,IXWGVUCIBNJD,Mjwplhos,,MD,Canada
Hsg4963,f,D,UZUEPDAOWCAOMTRXRUNGHLZO,Mstui,Hilo,194568.0,RXPAKFCVMSYEDJISLAOIETTF,714032.0,670.0,0.0,Hsgppekhtrlflwhsatgbaurbve,zavazhwqafhkvvy,,CT,United States of America
Joo4964,,U,Lctprumjrsnkbpqicyq,izmegujb,Corpus Christi,452120.0,Iuandkezwhcrgewgpamjcmpgtaowv,1801526.0,845.0,5.0,Joovwpdvsedotpniqsmmgtfrsad,OCGAB,,Prince Edward Island,United States of America
Wde4965,,M,Nqdrvfixmd,llhqvcel,Rochester,421712.0,QFSOWFGKERXBUFAGBTYAAUBFAUBZYQAXCLBQVUEPMYRHYOTQVXDEIGJDPSWCMSZLGXHOT,318414.0,471.0,4.0,Wdeqfmcg,VNWMQVLDLJNMEPPRB,,WY,Canada
Wrk4966,f,S,Wmqrkllupevexqvguvkwchhmtbftcgvtwvpnbtrwjloruvr,Nuuuci,Fullerton,288243.0,Nnggpjmnuwqsxxwjburamngvmulrntwuynekcwnsytckah,3045811.0,771.0,1.0,Wrkovpheay,kjwxeqxrn,P,AL,United States of America
Lsd4967,,W,QZAECBFVACK,JHPWPKGD,Rockford,54615.0,VSGFNVTXSRKUKDYKRBUCARLUJNFKKJFPPQJYOBONTDVITKGIODZXGXIEHNRKPW,3780670.0,516.0,3.0,Lsdwhespqxzd,Gjvtwfjbpqunxexgdwqnfnyuagxqt,,NV,United States of America
Llk4968,f,M,CNRRBGBAHHSZXBZFAKUYDWHEIPUMAMRSRVABIFOSGWEVRIHBOOUZ,vxmmyraucu,Albuquerque,465940.0,Txbdspskvtfmfbbegiczkbwnxojfupiiwzpjgciklvjkmhjkycmkaewecsjvao,2358384.0,761.0,4.0,Llktgpdmstiycnjegmvxunuqithcr,BZUGGOKHKOWXEAJDFKQRAVTAU,H,MN,United States of America
MSD4969,m,U,OARZYDQAWPPXGTZJQDUSYYDGDWGXRZPPDVYVOQZLILOTZTIAHEGSFVEQYXMZZJZQPTXOJSLH,Ocvoudknxb,Lewiston,306721.0,rlktojjxyycgpqasiazlyzfpqrcrmvlbjvxngneozowfjkdfoahgsxguycpclnvrbafbbuxrsmsmi,787594.0,849.0,4.0,MSDRLLFNLXVAOAZ,Qhdott,,DC,United States of America
Xaa4970,F,M,Dfswpduccoouofctchiruucxrhnbippkmbcrqfcwxynakpxwokhdtatrfk,Okjrayivg,Springfield,257406.0,hnazaxjlrcokwztlbhzjnwdocvveduiedmxlnromcalcfbbbxaovmukvklrlmdxynn,1470039.0,422.0,1.0,Xaaotixvkxcdfmqrhxfqjeduer,Rlsmbicoendnllwcxlqdcsqclxj,e,TX,United States of America
Cxx4971,,M,Emyqzihtbtiuuaobamprwfzujcfsfmfxkvx,Tuzvwyxuoao,Macon,77968.0,Xpgoxrsvoogyeipflnwhlewseyuwhjtbvwsyqqbvrwwxoqwrhkfwdwokugvqmmrbdddmajnffgznw,1793030.0,344.0,0.0,Cxxpfaewigrn,Qtunoowopvvqjuhtwvzhqoabicmugq,,KS,United States of America
Ayd4972,M,M,QYASOZVUPLQRHYUPCLPANEEBXJRHCWTSFNNOTOXWAREZRATCE,GVTSRXYXOXV,Norfolk,197853.0,Vhagxzxnwslbrwhnxovdzdyignlcv,3162129.0,599.0,2.0,Aydvcvjvtshxpaapbd,Idfueglyvmhzfxia,,UT,United States of America
rrn4973,F,S,KASIQUOGIXBDPIIHUZKOSHS,Ofgcib,Oakland,65056.0,RBYRLNDRQWSQJRYWROFEPHNKHOTQKZEXYRGL,94839.0,320.0,4.0,rrnmyahlkcwzyirj,TXIAUFJFHSBCJ,Y,AR,Canada
Vmr4974,F,M,Evesmfdjanhyimqftxlt,hjlaa,Biloxi,318363.0,Ztemlvujhtvgblpfaqinqfxljjntujccbswcnqfxfklilhilubqtlfppaduafphbqex,1925381.0,418.0,3.0,Vmrlfq,EKXIWFHVNBFIQUXXLRKGUVHWPX,v,Ontario,United States of America
Bgt4975,,S,SXOOIV,Tchskg,Laredo,442188.0,mdiqrnsqbtieilxopqnjtwctorjpejfjgzjjtqucaeuihnedbttnbaalzbvxgomzgveahjxpkw,2267855.0,451.0,3.0,Bgtoocenltijuljyoci,Eqsqidtblkhb,,DC,United States of America
Kfb4976,,W,YBQDNWXHVIKFWJHPYUWIENRROXOIEHTZHBITRIZPYPYLPOMDIBWTDWZCQCWFNYNCNW,Ybevpv,Pembroke Pines,250065.0,MYIFDJJZMCZRCBMGQDTKJKHDRUXNELBTODJCQUZOLHVVDVLVIHCNDIWLD,2626148.0,847.0,1.0,Kfbaomjiecaijzzpburlvhvfgobq,Izclulpeddhuo,,Ontario,United States of America
Nvt4977,,M,Vxvhszzgonbxzbgwxzeswmgnxkpnreptihmnsltjkgtwtuumrwzhrmlwgfesmhom,Oohxjn,Garden Grove,396256.0,CIXROCLHMFWKCHTEIZRBKSGYMGSUHCXKFZVSQRRTLJDKODDNDSVBYGKXUVHFWRTQLUVSZQ,,,,Nvttywauteihnshtqlvno,Izgdevgtusgaxqoemjihfrptkr,W,SD,
dnk4978,f,M,Nohbxelwuusutmpna,Bcxcirfyadeb,Worcester,160456.0,Vfvnltihmj,3104627.0,464.0,,dnklhuhwsljeqbxhrohw,Byageakhjbmjatfuwijhxipyazqct,,SC,United States of America
foq4979,,D,bvjgakzqeqvskfjjbzcymh,Qagrcvx,Saskatoon,383309.0,oafjwumbbssiuurbkctlbosqwxrlgtphkmzpvmcjhrwttxkewvuqojsogzejwhrlldrslttbqkykuktu,2591115.0,415.0,0.0,foqhwybpkaijr,Nbjuk,,Quebec,United States of America
Ftb4980,M,U,GNGAWWGWTPCTYHICSXZZGNGFFVEQODFKDCCHREKGLQSFRVXQGHGDSLALNHOSCCBQZNCSS,Cildizhazo,Sacramento,252040.0,,33925.0,475.0,2.0,Ftbfrkikyarxqnp,Xofhegctrr,A,ME,United States of America
HPU4981,M,,Raorgirjevwygfmtwrogddvfsucunljl,Sxdctyhc,Rancho Cucamonga,377397.0,Mcfzkdsiqheulfrirofuqokplrseygmmkclcaeggoxugmrucniatruvmrdhos,1845722.0,504.0,5.0,HPUEKLSHAKVQJETRUHXYFLINR,CBBAXGYOBNXOPBPGQUA,Y,CT,United States of America
dqb4982,M,D,XWXCQXZNACJELPCRPRCKTRTSOQKPORVNZQBUINZYWLQHONG,Hbcadoh,Overland Park,205483.0,SULAUQEGBFDDALQRBURMDBMRNOAWZRULQSEUZCIPYNMYIEUTPAKSADLNDEDRTXBYHDCWRUYQMROSGD,1196423.0,747.0,4.0,dqbvpqynssea,Gzaxscdoskwudosdhylttfyegg,,SD,United States of America
Tcv4983,M,U,Blplxgltgebuuibuxioqqyuciqmqqyysfzgcddtepjwlstqczbaxswsmklnlhojyvdkjvkmzfctzjb,vyhypa,Flint,360925.0,Lhwnxezrolsdbe,2207337.0,808.0,0.0,Tcvjvhfbgaej,FMFNKZGIDLAEWMWFYF,,DC,United States of America
HXG4984,F,S,MRIAJTQUGUGKQBHXPBHAMQXGUXHNWQQELIRWEJORTWFWXKBUDJOKCBYKINJIKPLBFPAJ,SXHTBFJBDEJI,Hay River,438034.0,LXKDBFQRXFEGTMPSTERURWJPBQRIQJSDRYFQSATGEGCFSXUZQFXFYZPQFO,418963.0,684.0,0.0,HXGHPNXKPTRIVGEUKVFIUSJ,Qyhpiyroaw,,WI,Canada
Dcc4985,m,M,Rdsndsbuyrnaarwp,REVFPRGIHQJ,Fort Wayne,192039.0,Lqcqrt,1484835.0,426.0,0.0,Dccmcasklkvd,XSMQEIKQDSIDHHLAJVNP,,SC,United States of America
Ufa4986,f,W,Rndpwpux,hvyeauxaai,Anchorage,205012.0,Kfebasjzwyafxmvzjjcuwpvufhabzwnksptjwaqfynhcolsqfpwyfcljrqsb,3073321.0,471.0,3.0,Ufacbunzhsyzlrutkco,Ijmbcmtwapmhgbrfcpfmgrkongcvdp,X,LA,Canada
uxs4987,,U,Luakxbcjoodgvwbfamesnwcimlh,Holwyarbymcl,Anchorage,418985.0,Cinttlyxbrxpypbjtkukxteenmarvracmguljzffwrdjkjhjqhcsmzjsrzrkyzjrmuzqqbcf,3036223.0,473.0,1.0,uxsjnzaalxdiwzvvsiqxgrf,fuggrnuxqeouesuv,,KY,Canada
Gqa4988,M,M,uwfkqtwcuskobamhlooecnlaaef,kuhenboln,Sandy,16597.0,ogrxsgjjbljeopagzfhfqsyfcnycys,1295130.0,822.0,4.0,Gqawahipnlkergakohoqinuzapktpv,xlirfczknhttrsgcwt,V,ME,United States of America
