prospect_AgeID,prospect_AddrLi2,prospect_NumCreCar,prospect_LaNa,prospect_MaSta,prospect_AddrL1,prospect_Ag,prospect_NuCa,prospect_C,prospect_PoCo,prospect_Co,prospect_In,prospect_NuCh,prospect_CreRat,prospect_OwORF,prospect_Em,prospect_NeWor
dzf12472,Hjdpmqsc,10.0,dzfdqhrmzjuwvcca,M,VCAZIOFJJINVHRVEAQOMUHFZEQKZIQVZNGVEJHJVZFRJRACCHVQOFQCESPESOWJZOUNLQPYZKBVQRTXR,26.0,4.0,Modesto,tvlmnrwtfiqg,Canada,327567.0,2.0,388.0,O,Simon Property Group,3607501.0
ags12473,LBHUJTZHGNQWJFHMXDGDMYVYKNEYHCKXXVBSRZEBMFWMSEWQRIDL,1.0,agsawdauskcqslkeujaz,M,LCJDYGZNBVCULQCUQCCQHCUZHCZPQUXJERDEUOVZFXKWHUTCCFN,17.0,3.0,Shreveport,klboou,United States of America,356713.0,0.0,540.0,O,Watson Wyatt Worldwide,1464723.0
Zlp12474,Wtnhlxvmgeyjpjirtwuwodsaqgtdopcxdizjyigukgvzpxtj,1.0,Zlpabxlyuycvobdqbhyv,D,Tpndbkcbwuikeizqgmsqkzyovshikosjotwblh,54.0,3.0,Provo,EGDFBLDXVVSW,United States of America,493437.0,2.0,768.0,O,Pepsi Bottling,370946.0
Pud12475,sfbbpnqmauqschznzfuhwcbmhfpzxfcqsvnsoxntsmzuhxupewwqzty,5.0,Pudwyyvfakaxavqoovpqxicvpvri,U,zahbajkdkrmqnxcenzej,20.0,3.0,Regina,axpdpeepvq,Canada,439177.0,2.0,324.0,R,Laclede Group,1829102.0
LCV12476,Hppadyperaas,10.0,LCVQSMHJCZUGP,U,Noxafbkfobrryznskbakzfvmah,80.0,0.0,St. Catharines,VICXDCJSKUSG,United States of America,277333.0,3.0,656.0,R,Core-Mark Holding,561809.0
ucu12477,QJVLAISLAXMESTOKQLRZOMPDSJMRHGLMSGDCDVXKLJEF,1.0,ucugfrkbabqrrnfnfezszejf,M,,34.0,1.0,Wichita,QTDOWUEJ,United States of America,437002.0,5.0,610.0,O,Bucyrus International,3649216.0
peq12478,Mbbfdojmxeetxpdguvllehdyp,5.0,peqvyjuihemri,U,Hsbdskvgggtthlzwrbjskvcfkhmovabxztevexqowccocxlbdqjczoxaqfyhqdqcrkqanbklubk,16.0,4.0,Elizabeth,Appomk,United States of America,417551.0,3.0,492.0,O,Chiquita Brands International,369200.0
gaa12479,Jbzxfsqcar,7.0,gaalexugvoarvrlgkdiypfblgjzkkk,U,yvyapnaybusjevcvenxvxmrirfzdhnpuif,23.0,,Yonkers,,United States of America,75928.0,2.0,664.0,O,Dr Pepper Snapple Group,1649206.0
Ers12480,eolaygtbzjlziayngulpvi,4.0,Ersfozldjtc,U,ufzgdedraahbxjyizamdsqohsdnikzsxa,6.0,2.0,Santa Rosa,Xcjbnaahuvfn,United States of America,161520.0,0.0,588.0,O,SanDisk,3901306.0
rci12481,svpemsg,3.0,rcitaxdpqaxsoybijxuh,S,Xjhtfwensmuyhwkvlrydpvoaeixcl,58.0,5.0,Yonkers,osuqhf,United States of America,96642.0,2.0,419.0,O,Neiman Marcus,931513.0
Cdt12482,udezwputcbunnqdgxxtgijcojczejytd,1.0,Cdtzjxhgolboitdvzgupg,D,Kqzktqifjjbnybajzwitrj,44.0,2.0,Portland,Zqvqibyclkw,United States of America,20571.0,0.0,789.0,U,Service Corp. International,1236486.0
MRU12483,soegvylmhhsoudajivqyqvoh,3.0,MRUMFPAIPQWB,W,xpeqbhysobzlkiunufwechwwfacvwxooawf,86.0,0.0,Bellevue,uuvtpg,United States of America,269449.0,2.0,662.0,O,VeraSun Energy,3642785.0
Uum12484,,5.0,Uumelnpcyriqtn,S,NUQAMSTOEZXRQLKHJUBKUJSTGYOLHCSLDQLLCJJSGUUZDXIRDCGXNVIJINKJWLKHSVTRGRNNDYCG,60.0,,Fort Worth,Jmwkssvbrgpu,United States of America,2632.0,2.0,634.0,O,Darden Restaurants,
Btw12485,eovqnfokbwjexfzbumdiwgynlsbrgqdqgprxfhxdue,1.0,Btwcgfvhhogdjboe,M,rkmabvcdfyjptzwvojqjsezioxyyqhxxmkps,32.0,1.0,Brownsville,ikoyktkeepa,United States of America,308506.0,1.0,568.0,R,Brinker International,1742482.0
pjm12486,sonapqdsnotyzylsvbmhextnqtvlkesbvvnqdprnnhhxbvj,2.0,pjmkicdgicoxqkimogj,M,Xufceucsgyhstcmpsnkvvbxpgpfamwjppwncfoknegxfmukxzdfupzcgxnstal,24.0,2.0,Elizabeth,Zkshvw,Canada,141012.0,3.0,422.0,R,World Fuel Services,2484247.0
Wpk12487,RJILAYVGMKDAVFWHTQCBWTGWIZQOYAGNDJVRUOMBVULQMPHRVM,7.0,Wpkrhubruhew,U,XUBNCQCHEDMZLZMPMMUHPCSIOPJBWRCBLYEDMUXIYNYOJLKOGMZBTRPISDV,66.0,1.0,Durham,Ljepar,Canada,206064.0,3.0,704.0,O,Sealed Air,1667821.0
Ddk12488,EXIKKVPEBNELOPUAKYSGALROZGQFXXNQGGZMXWDXGEISDFXXIEVXMQWPDUUDWBGBQ,5.0,Ddkjdvtqirpgtuqpgamugduhtpdkj,M,,84.0,3.0,Fort Wayne,Nuicpemsmn,United States of America,269407.0,3.0,416.0,O,Commercial Metals,912280.0
Luy12489,ADIXSNVZWTBYHZBFVYDOQCGFHDMIJ,8.0,Luyiprgcujx,M,dotrevaoeeuigbbhbrmwjtvyueaswgoxpleflgsenvqiowjqtcehdjkqulcxqw,53.0,3.0,Ann Arbor,zwkeg,United States of America,142996.0,3.0,395.0,R,Boeing,3202439.0
Krc12490,QPDCOAYRVRJFEHFSUCUPDDQWNMSFVAWXEFYLSEEWRZZWJMNDLIBBXINTVAXHCEPFIMRFBJV,3.0,Krcoauxqbayguhsfxok,,LBHHFEAMIVEDDJZDOCDHHJOTKBFXKOVZDRYYAOMWUUOWWSCMRSKQXYER,71.0,0.0,Lancaster,zfjxs,United States of America,187614.0,4.0,730.0,R,Southwest Airlines,1256308.0
UQO12491,RDWVOHCWXFRXLLBKESBVZMQZRRNOKFPUNLYHLEUGAAFCXHXUEUMVXNQK,7.0,UQONCDUEOLAPERPLW,U,Pjuzbeiyygifudospokpcnqsuzcjtrfjfyhwwcwrjo,48.0,3.0,Indianapolis,IEFLQD,United States of America,54669.0,0.0,428.0,O,Sally Beauty Holdings,929428.0
OMX12492,Mxzyasrdudfgnbybbhzvguaczlmyunjcxrcrxpmicirmictcjwuildnfazqetdn,8.0,OMXSKTXVKFHBOCIHCWMETQAXASEHJV,M,HHUDAILOGSSKWDPUQGULJANAMEWEPIPHZRXTAZQC,71.0,,Lansing,Znittrismted,United States of America,293903.0,2.0,676.0,O,Herman Miller,2860591.0
ZVW12493,Lgctcqrpemqsszhibiapbumgvlfnovokgqscihtliydpceraxvdr,10.0,ZVWTQH,S,Drtjpnjdkawxlqzmfewfa,61.0,4.0,Madison,Vgnlutrav,Canada,119959.0,0.0,549.0,O,Western Union,1121081.0
Ojd12494,Vfpdrcxjhouvgrkqlumvtgvcutaxjqkccymjivwvyrs,,Ojdjjxvgtgyukvudz,M,KNIHGBQRXDLU,37.0,2.0,London,Uqsewo,United States of America,443612.0,0.0,486.0,O,Liberty Media,1983203.0
Gvn12495,Wffqjgpjdrbycfarhjhdgmbnpzfomqbhmymtjcrqjqaabxctwjomjrgar,6.0,Gvnuvsrytxlkgstqvlgehlvq,U,MJQQCUXSPVPLVXQE,28.0,0.0,Spokane,tyxagewp,Canada,405101.0,4.0,569.0,O,Kinetic Concepts,805316.0
KHD12496,arrhmgpvwyvmleikdbqfwrmeudzguspjojwhdzoankvnnxhogyjixlepmtlehifimmerqkawjo,6.0,KHDVVBLIRQRWHSBNBGVKSPJXUOQAG,S,Krnjoqwbnioqhtphygrvcvtiyyldlpi,51.0,0.0,Richmond,GALRMBUVPQTQ,Canada,97526.0,1.0,616.0,O,WellCare Health Plans,2277805.0
fxn12497,rojgozyyeoucxkubmcfthczvgokjetyohzxsx,8.0,fxnmqghqojm,W,jliytgtpxmjnifuozymsvefvhnihfnmjrdmndddjanfwuvyynujhzatatxcp,21.0,4.0,Waco,qxsfvkhsbkdt,United States of America,253381.0,1.0,667.0,U,US Airways Group,1591558.0
tps12498,Gzkerumfnoifggptilaivvpavwqcsdaroegziagvxbkiawcneirtgyrtlviubnznabao,9.0,tpsuguevggyexcq,S,GVNWEFEBGQPFIEG,20.0,5.0,Washington,Qisjxoejj,United States of America,473646.0,4.0,624.0,O,Xcel Energy,1534910.0
Qru12499,XQYFSZVTQLJGFENPOOOPLZNUTJWEEAUIVPUFUNZAOIPQNNEXQMNCJIHG,3.0,Qruvwrcnlibfsc,S,GALOWRTBXTC,78.0,1.0,Carrollton,Dugguz,United States of America,405616.0,4.0,327.0,,OGE Energy,750335.0
xzv12500,,4.0,xzvjfmqdrdchvnewtdhqsxayvxmdja,S,QLHHJRGWMUKUABDHDWYUSIWGCNSGJTNQG,11.0,3.0,Madison,Lurmzquzgian,United States of America,117435.0,0.0,692.0,R,Terra Industries,
CGX12501,Yxfptosivgbjjekebgxfliwk,7.0,CGXCQ,S,ptbkkbmruvlwcpbsnfvsffppwohiehkjcypnocviafrgjikzxowvpnveytgruwtxindwmhcyh,36.0,,Elizabeth,ORWRI,United States of America,330036.0,,799.0,R,Freddie Mac,2995650.0
Xmv12502,CQZPJDNVCKTGRRSOPQYYVOUBAOLFAZNPLIRZ,8.0,Xmvjhlaugddxuzlbfhitslmut,M,gmzzpfxbcuskqzpjfngcoioavraztrpmdoptynwzyo,25.0,5.0,Lexington,nsnkfqzx,United States of America,465971.0,2.0,,R,,3211155.0
RAJ12503,Hlufprrmhtrabqitgfbtckcmmdjr,2.0,RAJVDXDGF,U,VWYAZSJUWMZL,6.0,1.0,Irvine,LWMNWD,United States of America,,4.0,566.0,O,Psychiatric Solutions,1733226.0
Pxp12504,gmieqdsfahpxjuvcjbbhuofjpikxzobvcfhzvahnsxkn,9.0,Pxpmucavprvminqgt,S,cumuvegtn,81.0,5.0,Huntsville,Bshboska,,44127.0,1.0,449.0,O,AT&T,1845664.0
Eau12505,Floimluvgfoukpkyemgrkbqbotcoetyddpmwmcwbqj,8.0,Eauhbdeqjbjekgxaieie,M,Ucsunjvktnsicikgckajwgowdnwwwpsjwdu,77.0,5.0,Pembroke Pines,Wggbkktrg,,499967.0,4.0,796.0,R,Cytec Industries,2019272.0
fdn12506,Zpdlbhyvkinietvopnvqmzlzbueituhrzkvxzuwfinbfzcyyjkvfo,10.0,fdnhmgppdzyvpithc,M,lescvuozyngihsamruxkorcmoavinzpqpxihbmofkifasrhjupbszysyamolwt,72.0,5.0,Bridgeport,Uzwlisneke,United States of America,267267.0,4.0,810.0,O,CSX,2763821.0
Tja12507,Kofipjyqoizkwllynvprpwxxzgkekaajqdwudxn,2.0,Tjachuwejcytpkmuokempunypblrrj,S,Xwbtjkrryeotaakanbnjiulrecojageihudkhqpaokihzfowl,92.0,3.0,Austin,OXBVNQWW,United States of America,75246.0,2.0,559.0,U,Penn National Gaming,673099.0
Gre12508,dzcruhdrvrdmwksqceo,9.0,Grespwwotdmlutrvderbqapplhneof,S,Rmvqklwzlavjnfioimxsscgdyhuksnchdhbkqjuoavlocxdoyywih,48.0,4.0,Irvine,twwbwndh,United States of America,491781.0,2.0,349.0,R,,2859607.0
cni12509,ESOCHMEIJXXTJMWJKJYFCDAVXUVAEDTPCSNCQEVRPEMELVEKBEXODKSRPLIBYAKHK,7.0,cniwrsugrq,,ksoxvpnzbyomwwkbqzputfcwndm,93.0,4.0,Dallas,Htnysoxa,United States of America,417524.0,1.0,571.0,O,Arch Coal,699330.0
ujj12510,Dnqltxxovzvbiqvpgqupzuofsrhvcqnnbahbshpxyszocqoudyuyuhknuvfrmrvelabmpgugtqie,1.0,ujjaxiqkkzqsvzfvncmqbxrdj,M,DMWQLYPFWYDIWBENOGVAPGDPCMWXAKTTHTGAOWXAMHESINIRRSRIZRTZUVHKUAZOVWNNGB,37.0,1.0,Amarillo,pqjdpmtsft,United States of America,213338.0,1.0,,O,Ingles Markets,1520421.0
wau12511,Ktohblfnoabdyhoawizpzqkahhujlskhyakydcrizsqgjnessztqgranrvpfhgxxbouqjukozsc,8.0,waulljwpecgowwabiaxumcup,M,ZBPRCUW,80.0,0.0,Mesquite,,United States of America,38473.0,2.0,313.0,R,Tellabs,3157974.0
Ngs12512,hafpflzooqetfsmcmkwtecxjrloqsdhdjokdgpisiwfxbezbmzfaxibbxeqqobanx,2.0,Ngsqmkxwbwavjzn,M,djrbmeeaxivafjfjonwdjsogbvxic,38.0,3.0,Mesa,TUDSQCICVX,United States of America,140233.0,0.0,788.0,R,Northwestern Mutual,1710452.0
bln12513,Uyidykefjwlwubnjshwysimsdtgzkgxcwzgjudjsvpijjtgvilquwtlxuajrddrnqzccmvrzrakcutk,4.0,blnhpppkiticzosumezcxbdvtrmxq,S,Dduuyflxcnld,53.0,2.0,Baltimore,whfjkib,Canada,411764.0,,696.0,U,Arkansas Best,3650044.0
wgc12514,dremhtlqgccbwp,,wgckjdhjzs,M,nydkxfsegphhmwvzelgekcqzitwkuwrhrnnbiookkulsdn,,1.0,Dallas,bffpfjz,United States of America,62825.0,1.0,326.0,O,Brown Shoe,1699252.0
Bbw12515,IPLIJLMTZCDRPPAXQSMIZKPUIAEZSKZSGTMPEQEBVCTTJCRODLVTGORZEDMWUQXPYBBFSSHWKGOGGBD,10.0,Bbwlqkrebghzab,M,Iithjffigkrrkjzyeldneihnvkgmadsxhtwtshqucftpukbsgvagugtgfhiwgeaemd,34.0,0.0,Lansing,,Canada,61501.0,0.0,786.0,R,Nucor,1220738.0
Lsq12516,WNZYQRBFNSWUVEUOYVQTYACVIWJARKR,0.0,Lsqaiiywgwokpwhgvhpbpwllvl,D,vanwqcnqooebadnjfvgmomvtahumqleiljynnossyrtdevnftvwapdodxibsnxccqnbconu,93.0,2.0,Little Rock,Qjfcnmgcfrd,United States of America,174483.0,2.0,511.0,U,Torchmark,227602.0
bwc12517,dyojrnxtgqjkbsudorbqvvbkaprdxudrrpfrxgg,8.0,bwcwbkeqamolzisbrbpqvqb,S,Xjkiawmlvdwmfnoqbngvesgoistcnejchqkyanyrljqfdltzjfzwjfgrewjutaihimuhygqzrh,13.0,5.0,Sudbury,srjygkavnjie,United States of America,421990.0,3.0,458.0,U,SunTrust Banks,1570909.0
Fbn12518,cvtnfftsrslngcmxm,6.0,Fbnccatms,D,Htiprqvwsmzkqdlnmmdzdmpqetnieldipykdjgyygomcckvykivicijdczenktxo,13.0,4.0,Las Cruces,Fxcjqfj,United States of America,255851.0,4.0,628.0,U,Leap Wireless International,3261890.0
Qme12519,Hkmxqbrroksio,10.0,Qmeksnbasiahaqmtve,D,Tephnxxbmlzgcvudmwllobqxutnaobaoplifecihwbotuvqvg,27.0,0.0,Pueblo,JQAMBKTQCG,,331338.0,1.0,804.0,O,R.H. Donnelley,2617995.0
wqv12520,zbbqunspceuogjtynfbbvoxnldawpwxohmkgsdufrcheldpxey,3.0,wqvqsaavpmodghymcloodpcd,W,Dbhkjzwarwgborqyywlrqblqsummcivtwprfqkqhxihqfjxrnfiwaum,80.0,1.0,Baton Rouge,HAASRFIKSBOH,United States of America,481496.0,,737.0,R,Penn National Gaming,2050516.0
ACV12521,Czjmfbffahgvjguhf,8.0,ACVAGAEDRDQ,U,AOZJWEWBZDLZEKGRKMFCVEMXVTJTMQWVOJEETUZTGGUMBDYDKHOULKLVBDVCDDEOJF,30.0,3.0,Mount Pearl,Xpyfgefyvt,Canada,96414.0,1.0,600.0,O,Regal-Beloit,1397858.0
Xaz12522,uddgyimuiddjtrruhpnjesiffdihazlofttgkbvqglgktadwgelygdiyblgxcklu,4.0,Xazinnf,M,ABYRCSRZDBVRZMODT,72.0,3.0,Palmdale,Wxskwmmt,Canada,470266.0,0.0,594.0,U,BE Aerospace,3898741.0
Slh12523,sxjkgmustcujebabzitikwnstuvotydgwrrnqixjqjnvhkufiravlwaogthbuevubtmovrduacpmn,6.0,Slhzkcibatsuloke,M,Jfifjvgkwqdijkjrsafipdeqmgaodegxhwcwgufcjhuvmdikfsdarbsfrhlaasiiw,39.0,4.0,Irvine,bfnogtsvg,United States of America,280395.0,2.0,365.0,R,Vishay Intertechnology,225847.0
jnr12524,Qkeqguhiwwxorruewtindo,6.0,jnruituyoqbpnwztmmaaol,M,kgtanwgpuphxibewofnaxnsxxaoizhjkkreupjchkdqupvocbxektobiz,4.0,4.0,Denver,nayasqmlwh,United States of America,42303.0,1.0,,R,Toll Brothers,2391953.0
qvj12525,Lblmjmhrcehhjbvioruibkfodfykuirdftuhkivqi,8.0,qvjxcwjcbwvzybbnvphhujj,M,MBJXMTIOJNJIJQUHXVSEWXCJUQBOKSPHNIGMBZZEIVOACIFIZXNHIIVZ,93.0,3.0,Escondido,Xwlomtrldlkw,United States of America,431228.0,3.0,798.0,R,,
Dik12526,Wnubohlyakzuvmjlssntifbrsnuxxfeopxebupzhqlesgpwiiseolooncxgjjwi,3.0,Diksuzgkeypzqjnztv,M,,1.0,4.0,Lowell,qnhijejanftk,United States of America,353645.0,3.0,819.0,R,Coca-Cola Enterprises,230782.0
Ape12527,Efctsuzqgedlspyfpulpieqdtvsnexnpmutocsmdwxngznyanetqcltxqtwk,2.0,Apenbriezasrku,D,Vjumbqlthnbjotnyugrfxzwzswfxojovkgsejibd,40.0,5.0,Hollywood,DGSZFOKVSA,United States of America,19317.0,5.0,839.0,O,Regis,390480.0
Xgb12528,Cwjdhaxdyjhxiilklmkfmhkjzzmswqtmovmmizthuvtiwektlpyoznedcbu,7.0,Xgbvziynptavpusgqwlndukixchdx,M,whctstzgltpyhiysiipeqapsibqaxdisjuexbnivag,1.0,3.0,Frederick,paxjkdyrmfg,United States of America,61455.0,,510.0,,Pantry,1101594.0
kvh12529,EJSFOMCDAJJHTRQNSQPFURSNVUGPQGWVXPFGNMTDSJGURRDVPWZEJARFINJDHFQLCF,6.0,kvhtrs,M,WUAOTQCVFOPLZZPLIPWWEJAXAIFITT,98.0,0.0,Santa Ana,sjgusgjyizt,United States of America,114896.0,1.0,671.0,R,Warnaco Group,
kku12530,conmjyxrcilyiomsnvxvygaihhwtnarxmneglxtskmnwwivdzxcrsmtpgyhmzd,4.0,kkusccefjpbiqkbcweoajeqhfpdkn,W,FBRGZJB,79.0,5.0,West Covina,Qnybtym,United States of America,473766.0,0.0,364.0,U,American Financial Group,934296.0
OPK12531,Qhukrrhgjuwttpnme,1.0,OPKLHVPGUREBHDJJSUYHOZTM,M,IMAGIYONDROMBTFHVXZILIZMGGMGGPVQMNCSIMYUZJKAR,81.0,5.0,Montpelier,Yxvzfvm,United States of America,34056.0,1.0,318.0,U,Sally Beauty Holdings,3637162.0
Szp12532,roghbqeujfradxxvdrr,6.0,Szpabcvwrv,U,YDDLXSRKWIGWCLGRKLBYOCOOFMINKPCCSXTJCBJDEVEWDDAHOIFPJKPWNVLTGHH,6.0,4.0,Bellevue,VUDYN,United States of America,90972.0,4.0,580.0,O,TECO Energy,3030586.0
Mad12533,Yiotteuoaurmjfcmqftqcsxtphdtupblghfqcabzewssgcuimjomigvjrmrohqejufcth,1.0,Madtxawtxdtvktwjhmmxgbkrgbq,U,EKWPXGWRPSWHETCBHPSQGVXZSFNAFKYVIHVEVYWTJRAVKNPNCARWMDLVEIDIRRMVYQMHJCDFFNA,33.0,5.0,Erie,XODMIOXW,United States of America,448288.0,4.0,434.0,O,Supervalu,1093828.0
Krb12534,Ndmrrbottqwulvvhiupaiwnspmrjwtpcsdzfihvfldqlundyxsec,6.0,Krbsuungpdxioxtmocn,U,Jiphpkwhwwintmfjwdxctcx,96.0,0.0,Dallas,Kakthlqt,United States of America,75260.0,3.0,379.0,O,Walt Disney,2796235.0
KOZ12535,Ifdotdlcptbznndigzazxshfbhfnjrvnsaavyyzvzzersfkocljtwxkxxlxazp,8.0,KOZNET,M,,41.0,1.0,West Valley,Atadp,United States of America,341909.0,1.0,431.0,O,DST Systems,2003365.0
CRK12536,hvgqziwymyokgsvvcqagchvyhzaweggfzdzbhqviqnnegfnvrncfxhdnlevxjhppnjbnpmztppp,9.0,CRKKBFELTTJ,M,,93.0,3.0,Savannah,Bobgwm,Canada,456108.0,2.0,691.0,U,AmerisourceBergen,2700893.0
Svm12537,LPMTUUDFEUFDGZSEBSKENSCTGBGYESNGAKBIUJLGCMEMDHSIKMAJGGNMFJBOHUBAWCVBNTEPRM,0.0,Svmjbxjjtsxsgbdhd,S,Grdgbuwlzxeuls,46.0,0.0,Scottsdale,qfbiuxt,Canada,229737.0,2.0,449.0,O,Comerica,33134.0
Ooc12538,Mlaaxbzayntfgppecvmbqpmplczppotldaaxkerean,5.0,Oocszgovsmzmgpjwhid,,Rjxhumxoummsfehinxydnsalgxxdruaqpttbnrpjvkrvsggwbilsuubpdcjztiivckftbkttpvo,80.0,3.0,Lincoln,NHCESP,United States of America,,3.0,698.0,O,Entergy,3868119.0
hdt12539,,8.0,hdtvrqhjbzfgandufdhxeqrdkb,D,wspfglltwnmloddebxsivolvelcqiaw,61.0,3.0,Toledo,Fgdfnt,United States of America,349506.0,5.0,484.0,O,Saks,2723792.0
Boi12540,Mdmeciihqhcyhpisfesyofsnrosrpucrrgtetafqrjwxxsrckjv,6.0,Boiafgbbosilqbctdhkn,U,Sfgjvfnkqycxhktiltkwcbwfrjzylqilowgxrhddmpnmlbnjlspzdezsvffqcnmwcrageotqx,27.0,4.0,Fairbanks,nhmhdutm,United States of America,207655.0,2.0,596.0,,Tenet Healthcare,3635105.0
WYW12541,,8.0,WYWUATHLBSDRRBSZLEWSVSAGLIOIQZ,U,SLMDEYBQFFAM,23.0,2.0,Savannah,Igjjkjd,United States of America,17267.0,0.0,577.0,R,Leggett & Platt,717095.0
Esa12542,EHVYCWCKJBBXWFRAIAHWZWWMIDYNE,8.0,Esavebrlxjvgalvdk,,RQNVUBMPFXPOZZGBYOWYVBHQOVSYMPPJFUTGCJEIUXFEYVLDKGUVYVRARZXVHTGKJLUMKVHFYBE,56.0,4.0,Buffalo,Lmgahnpckow,United States of America,288427.0,4.0,690.0,O,Noble Energy,2084525.0
dpl12543,Rqvheeeivljpxrelfbquaexqj,1.0,dplvztpnjhsfawzcoflk,U,CVCWNRYRVDPKDRSEAILX,89.0,1.0,Norfolk,Iehthg,United States of America,121824.0,,599.0,O,ITT,2698363.0
BHM12544,HOBBWBHCAGYBCEATXQAIRMQTSOVOUWKIJYHUMBJQESHMSBMIDJTQPABSPZIFKWGZGVSM,0.0,BHMTNDNSKCJFNKQGXIMLD,M,EUNFVCAIKLYLGVXWKXCFSNFDLEGVFQSGAKSJXQXYZGVVDJYLYURBDQLNAVOLDBRWIICDNV,63.0,3.0,Idaho Falls,Ccucxara,United States of America,293039.0,0.0,316.0,O,Raymond James Financial,3529434.0
jku12545,Sdzjprtkinmkxvpqloedosvtkibiccugupccbngwctn,5.0,jkusodlcexavojgubjdwteuwzq,U,KZATQTGQJAMVPWMHRSEMZTPWMZBHWEMII,27.0,3.0,Arlington,SMTLQ,United States of America,23229.0,4.0,320.0,O,Forest Laboratories,2779987.0
YKB12546,qthazfdojplkkmckkfgbptymoanrkwacrfvgqwojfrutjucxaqkthzcdupwl,10.0,YKBIP,M,bpgwcrtwcglxjtwwsfludmhpzodnpuktanwy,59.0,5.0,Idaho Falls,gtsos,United States of America,115051.0,2.0,456.0,U,Penn National Gaming,2096946.0
Ice12547,Nslyuennqmrkokiidqeiinrhbtjzjjjfhzriiodpudzmgecrbmu,3.0,Icefiw,U,DSSSFAJYOISVUIGHDRDOGWOUQYDBJJKCBPHHICSUCHRFTJDKPYVAHWXTCEF,,3.0,Whitehorse,uhblkvfvp,Canada,64989.0,0.0,481.0,O,PPG Industries,2188192.0
fuw12548,Bqozgcicsgidoctorijrlhmpeqrdvlhpkalwsomewxvixj,,fuwexabpipdrmxtulpaw,U,LGVPETVFNKWWOSWZKLJEONXHYNLPEUWFBDOQU,84.0,4.0,Yellow Knife,,Canada,262418.0,2.0,582.0,O,A.O. Smith,680319.0
Ogp12549,,1.0,Ogprgyhxfscecopqtrgqvhfiiujpmc,M,Tcdvwgyhoyne,30.0,2.0,Pittsburgh,KMTCLUROI,United States of America,136172.0,3.0,453.0,R,3M,1344062.0
eok12550,Gssyrzapqhwjpszdqchaopfoqnjawwacfqebsmyvkdpw,4.0,eokbkrtxkkwmvhcogsbilbd,,sngnhjqjwwamoblisrzmjubqymcnwwjfhslx,17.0,2.0,Regina,,United States of America,240764.0,5.0,646.0,O,Harman International Ind.,
Rrb12551,Wguep,,Rrbthpgnamlwdsinninlgjtzap,M,Jtelvgxdafoorpvjfsvilufpvtmsowaevvblkplhalsunrjvtfpkpv,20.0,,Huntington,Gbysatjbi,United States of America,173889.0,5.0,651.0,O,National Life Group,3689334.0
ODX12552,kcgfgqxdfwngabzglgszvjentujep,2.0,ODXBGUEBBQXUWUZZZGTPHCVJN,M,QOPGQPPWZRZTHNAUFZVTZVDOIVBLTCNEMFLREUKPVVTTMQEVGXZOGC,76.0,5.0,Sacramento,Rraitngcnef,United States of America,237431.0,5.0,333.0,O,HealthSpring,663420.0
yqg12553,Fsawewgkwquvvwrtjdngvqt,10.0,yqghepsslxuvmkhjijwlqimsemas,U,uzctnwiaxinukuoovdpbfantblimvhgiavgbslp,43.0,5.0,Simi Valley,Nqkfcgqcugu,United States of America,222483.0,1.0,510.0,O,Raymond James Financial,3645026.0
Rzg12554,HNWEJDOXUQWJDSSGBFDWKKAFORDQVOLIVDBLQKNJO,5.0,Rzggojgeffpjho,M,YTPGMCZOUTTELWC,69.0,0.0,Great Falls,Ywjigj,United States of America,363575.0,2.0,492.0,O,Buckeye GP Holdings,637399.0
Kxu12555,gyoffeligklwhfendftoisijgwtrogdsvjgkkzmqlvjmrcxbztfbazftscbhksanxaobmkkqmhfbjkxz,5.0,Kxudlkdpdoev,M,DIFTLAQNCJQVSBQQURRFIRDN,64.0,1.0,Naperville,Wqgzgnvt,United States of America,,0.0,453.0,O,VWR Funding,3744513.0
mkg12556,OJNYXLUAAESIEKEJNEBJOGKYMAPTTDLGIDGVSKGKSJXZVTJS,1.0,mkgolcxrawkkjkoijxccafnlgbbxne,M,Ifwboxexytarsqukdcpmiwfxcjecwzpczzp,83.0,1.0,Albuquerque,Rtpamrassr,United States of America,196206.0,3.0,484.0,R,Allegheny Energy,3848272.0
fuc12557,jvxruvabmndzgnpbtnjf,9.0,fucvymcfeklhzjmkhmqvjghmxdlfzm,M,GGGXSEQBJUFXKCODJIJEAKTATULQQRWFKCZHPLK,41.0,5.0,Charleston,Tttoqav,United States of America,116233.0,1.0,413.0,O,Sunrise Senior Living,922728.0
Ocg12558,Vesrrxrsxkanevjnlvnbbghvglrixvxxswdnzaxanwb,1.0,Ocgpbuyurkiczlxpxtaljinbgfkqta,M,bvepcfrasykjzllbmkndbsggxqyistjmynfxe,68.0,5.0,Rochester,Oeovt,Canada,267953.0,3.0,471.0,O,Leggett & Platt,3841021.0
Fen12559,sjqdujournzswmuhivtetjsx,6.0,Fenjzcufvoklwbrmsqywpy,M,Cvoighjg,34.0,1.0,Santa Clara,Gcohqtbotxo,United States of America,393024.0,3.0,792.0,R,General Dynamics,238188.0
Cjv12560,Vhkahyhzjmpjvqhvkarldkydoqjfpagnjnhlohaonmryllegcfljjlpsuwxjhcfrxbpmcuuvkf,9.0,Cjvkxttqxndjzh,M,kialrekuhcrgybawjenj,45.0,3.0,Augusta,,,194321.0,2.0,541.0,R,New York Life Insurance,884907.0
