prospect_AgencyID,prospect_Income,prospect_City,prospect_OwnOrRentFlag,prospect_FirstName,prospect_LastName,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Vmo12835,406351.0,Tucson,O,Iwlcgnwmopnrtlwyngfgqrmsij,Vmojgpkpeqzbaztfbyrfjhtw,1.0,0.0,M,39.0,695.0,Cameron International,4.0,1703699.0
Xtp12836,490101.0,St. Catharines,O,ITJLLZEFPXELSRQVCTMP,Xtpvdibljuauvinrbfsfqzuxl,4.0,4.0,U,89.0,426.0,Crane,7.0,757938.0
Oqm12837,126420.0,Halifax,R,PEEOLCMLYUPHYKYGKMKLTHLGIO,Oqmzmifshdnpbsbeqhc,3.0,4.0,S,98.0,,,1.0,2841182.0
Bum12838,467950.0,Huntington,O,Hfnddhd,Bumxsit,4.0,2.0,S,4.0,327.0,Tupperware Brands,10.0,1285049.0
Dnr12839,375100.0,McAllen,O,LQUAUWNQUFZMKSNGKUGMRXPS,Dnradyfqjyvalrlxfspvdtuve,5.0,,W,67.0,360.0,Qualcomm,1.0,650959.0
pkx12840,451851.0,Modesto,O,Ggdnhjdzhs,pkxugebddejhfqjsuxfb,5.0,3.0,M,65.0,408.0,World Fuel Services,4.0,
YFP12841,127524.0,Victoria,O,Upswaieoh,YFPXQYAXJLBOQTJWFOXBQZGQA,5.0,3.0,U,50.0,395.0,Fiserv,0.0,951706.0
Lcs12842,270886.0,Las Vegas,U,hsuenkyt,Lcslrtxpwmecnxpaxjuhdnmnjiylg,1.0,4.0,D,34.0,535.0,Tenneco,2.0,2226048.0
isg12843,73309.0,Honolulu,U,ZJECPHNXT,isgrgguaqitattziubpwd,1.0,3.0,M,43.0,706.0,Andersons,8.0,
Ytj12844,9660.0,Charlottetown,U,xxtcfytehjfsoj,Ytjianrdnknnhiucaacthae,0.0,4.0,D,83.0,498.0,Coca-Cola Enterprises,4.0,2410425.0
vvm12845,408662.0,Beaumont,O,Ihnet,vvmurjsfcrvapohoppkipzfuhh,1.0,1.0,W,32.0,303.0,,7.0,1101692.0
msw12846,354733.0,London,O,tahttc,mswbfzmjkpxhiyii,1.0,0.0,M,76.0,745.0,Aon,3.0,2517496.0
hwc12847,257620.0,Inglewood,O,voeakenonqbfytgycdceybwlylq,hwcfeluswotcpcfmnywf,5.0,2.0,D,51.0,648.0,AMC Entertainment,1.0,1982478.0
bjj12848,260044.0,Kansas City,O,ASVVDJVGCBGDOFBSBXK,bjjcpiyczkeorxqxogcim,3.0,3.0,M,60.0,760.0,Sun Microsystems,7.0,1928359.0
QBR12849,223349.0,Rancho Cucamonga,O,Rcbfzljreymrmhxpcjpgj,QBRQDPOHQFSCOLHMFJYUM,1.0,5.0,M,2.0,789.0,Texas Instruments,5.0,834606.0
Bdq12850,420929.0,Dallas,O,Cgpwlkfdfoeirml,Bdqowghsjzoorhrm,5.0,4.0,S,48.0,830.0,MetLife,0.0,1270692.0
HLV12851,409961.0,Miami,R,Ppnjpzhq,HLVZXLPXYVRTD,3.0,4.0,S,60.0,745.0,Williams-Sonoma,5.0,2970030.0
fyr12852,,Orange,O,XNYJYXKBBDOI,fyrveszoqdwwyghpiaegwk,0.0,0.0,M,,460.0,Helix Energy Solutions Group,1.0,1805684.0
EPN12853,498158.0,Waco,O,Nvmstyahzg,EPNRFRPCZGGJTUACEYQSWSCZQCH,1.0,5.0,M,4.0,698.0,Briggs & Stratton,6.0,2238781.0
dnf12854,96483.0,Columbus,O,Bdavqrfyotqfbu,dnfvhpffbobogjmoylf,1.0,2.0,M,18.0,612.0,Paccar,9.0,2490224.0
Yuh12855,17846.0,El Monte,R,Crmdtznssfymredevbuv,Yuhwcwz,4.0,5.0,W,37.0,567.0,Watson Pharmaceuticals,0.0,
Hiz12856,133982.0,Ontario,O,Qkfqypfwylepmgxrvrovzx,Hizrbxfpc,5.0,0.0,U,67.0,375.0,Live Nation,0.0,2803509.0
OQR12857,404620.0,Lakewood,U,nbrlquxtn,OQRCKOYMNFRIQZQTLJF,1.0,5.0,M,17.0,614.0,UGI,10.0,96716.0
MER12858,443960.0,Santa Fe,U,Foapy,MERWXLRSQDBBVNQ,0.0,5.0,S,2.0,,Analog Devices,3.0,2498353.0
Bsz12859,54667.0,Brownsville,O,KINDN,Bszxmgsqfnsdbbtpshskmcpnt,0.0,3.0,U,99.0,599.0,Aleris International,2.0,2205830.0
Tus12860,280753.0,Santa Fe,O,Mnfrizv,Tusmbkfkm,3.0,,S,64.0,432.0,Systemax,10.0,3768815.0
Xak12861,381535.0,Baltimore,U,Mqfctdeklyvvqqhpgencndpfq,Xakwxzsvneegquoggyzh,0.0,3.0,U,53.0,310.0,Autodesk,9.0,
Kgw12863,390420.0,Lincoln,R,Wmvcwzggfcldrlaiihnffoz,Kgwhkgkqbiwoxobwnwveguirgk,2.0,,S,30.0,705.0,Mohawk Industries,8.0,2895361.0
Sch12864,286471.0,Chicago,R,xiktk,Schohfqgt,0.0,3.0,M,23.0,439.0,Principal Financial,1.0,3484429.0
SOE12865,261843.0,Little Rock,O,tnofxunwoxluzvveeswnwh,SOEGSUTDELTWZTDAITCJPXOFOYJE,3.0,4.0,,18.0,770.0,Country Financial Services,8.0,849395.0
PUK12866,418622.0,Charlotte,O,Bfhbnfdmakbprhisubxyvrxkbpqaz,PUKIWTPIHU,0.0,4.0,M,24.0,521.0,Teleflex,8.0,2738747.0
Fwf12867,50596.0,Oceanside,O,hdnbhwfirzlepafredo,Fwfwqyurmlrneyulikjix,5.0,2.0,,68.0,551.0,RadioShack,10.0,594382.0
fgf12868,186907.0,Bridgeport,O,yqvycwmlrnh,fgfmfosdsluiaagxxouhgpjfwdi,4.0,4.0,M,71.0,597.0,Solutia,3.0,2803157.0
RIP12869,149292.0,Fort Collins,,iyjrsnnldbsrkvtpibvfkdziyg,RIPKWNAIADVGCZQNEHEQRSGB,4.0,3.0,S,63.0,819.0,Home Depot,5.0,1998054.0
Fgy12870,385358.0,Las Vegas,O,GWIIT,Fgyotbrcmjqtwzmwfjybapmgymhgzh,2.0,2.0,U,80.0,506.0,Fortune Brands,4.0,867553.0
Dpq12871,430576.0,McAllen,R,Aeefbezkzpkk,Dpqbfapuuuehjv,2.0,2.0,M,,355.0,Morgan Stanley,5.0,2835340.0
Lsv12872,363316.0,Oshawa,,Fdnuwhbmtx,Lsvrrgfvqulzzeqwergbmsgn,0.0,3.0,D,41.0,735.0,Advanced Micro Devices,5.0,3005045.0
Kjf12873,25667.0,Mesquite,O,Svwzwuey,Kjfof,4.0,0.0,S,35.0,535.0,Patterson-UTI Energy,5.0,3468507.0
lif12874,428168.0,Los Angeles,R,xxenwkorunfqksjkerdmshdz,lifqvedkftmlpexkhjhzkauce,0.0,0.0,D,32.0,548.0,Mutual of Omaha Insurance,,3406613.0
vax12875,346317.0,Fort Lauderdale,O,Wrxwmnsfymirncncdkfcn,vaxbpkdtaynsavpebddqhkopcaw,4.0,2.0,M,30.0,376.0,GameStop,4.0,
Vie12876,182949.0,Madison,R,RLSHDMOJDWNU,Viemrfibdpmqewvbfpurtn,5.0,5.0,S,65.0,441.0,Pantry,6.0,2398882.0
Zno12877,414677.0,Victoria,U,ejwfucelzsqaoyllj,Znocvdzafbehwd,4.0,0.0,U,63.0,577.0,American National Insurance,0.0,
ehd12878,136480.0,Des Moines,O,Otdbcfdagrxmgq,ehdbkaui,,3.0,S,33.0,470.0,Tupperware Brands,0.0,1572808.0
Jbc12879,359713.0,Torrance,R,Dggzhfntmfgrsdfffzwqbbqa,Jbcjrmgo,4.0,4.0,U,78.0,673.0,,1.0,2345909.0
avd12880,180925.0,Yonkers,O,unowpxaxusesfeifxtxazejmfozo,avdffeswhhglozjzajrkbulx,0.0,5.0,M,9.0,361.0,Western & Southern Financial,0.0,403189.0
Xwi12881,359348.0,Lakewood,O,lggrjqitknqibwrffrela,Xwizwgbvxioqionl,,0.0,M,10.0,741.0,Fastenal,1.0,1971569.0
zmm12882,234286.0,Calgary,R,Etnopadawwst,zmmrcfvdswpuzrqnhwp,2.0,4.0,U,43.0,779.0,,3.0,3168477.0
Vpl12883,447519.0,Mobile,O,Njerotzfmnrhyrxc,Vplhxsqj,3.0,3.0,M,94.0,625.0,National Oilwell Varco,10.0,3321462.0
Dde12884,293193.0,Irvine,O,Ezhvfmcostdoskmcfwzvngviw,Ddegcstn,0.0,,M,51.0,779.0,Mueller Water Products,9.0,469923.0
umu12885,115369.0,Beaumont,O,bgxdaunmqahulemdpn,umuvzskjgjkogtf,1.0,4.0,M,34.0,665.0,,3.0,643645.0
Nri12886,118204.0,Cincinnati,U,CVGGUFBNBXIBANKTOVSLWENFH,Nripipdirjb,1.0,4.0,M,,336.0,CB Richard Ellis Group,3.0,1732064.0
wyr12887,226602.0,Santa Rosa,O,Fmkewmfwgmzxpfbruopjjv,wyriagackaqedavyk,,3.0,M,48.0,752.0,Perini,8.0,3821563.0
Jnn12888,8504.0,Regina,O,Lkduocwdloovawlmkinlusqnjgd,Jnnuxhisochitpzjcvieslvcv,0.0,1.0,D,80.0,398.0,Exelon,10.0,3582599.0
MHO12889,405451.0,Topeka,O,Etpfktatjncubilu,MHOCBXFSHWTYHYHLBQNKDRAIHPADA,0.0,5.0,M,54.0,348.0,Synnex,2.0,315952.0
Eoq12890,151916.0,Toronto,R,kdludwavofvadiwd,Eoqnuce,4.0,5.0,U,3.0,807.0,RSC Holdings,2.0,645990.0
yeg12891,274141.0,Charlottetown,O,Iyoayxkmrgasmeafsjjueszvhfhe,yegoiasssfbeqwoytwxidd,1.0,4.0,W,90.0,747.0,Aetna,6.0,447381.0
VSE12892,195000.0,Louisville,,Jbfxlw,VSEESCWADADDCRXZISURVOKKCMI,4.0,3.0,M,16.0,687.0,Great Atlantic & Pacific Tea,1.0,332117.0
FKT12893,198834.0,Iqaluit,O,yuetctvorzhdmlryjoqsnbcyxtm,FKTLCDBZJSBQBYNYI,4.0,0.0,M,80.0,488.0,Polo Ralph Lauren,,3354117.0
QPH12894,6892.0,Montreal,O,Kgvcdezouspaw,QPHTEZOCTL,4.0,3.0,S,99.0,637.0,CB Richard Ellis Group,8.0,2535433.0
FCG12895,222855.0,Oshawa,O,kujwvoihvk,FCGUKJPFVGGXPJGWIYLAYTJTM,4.0,4.0,,70.0,524.0,C.H. Robinson Worldwide,5.0,1742270.0
TVH12896,235994.0,Philadelphia,O,LPTHUIMXAXEWTINXEAUCOQIIRMQUMM,TVHMR,1.0,1.0,D,64.0,458.0,Vought Aircraft Industries,0.0,1039205.0
kyb12897,452722.0,Idaho Falls,U,ehaejsotfijb,kybjgtqlimmrowgoaqval,5.0,5.0,W,74.0,564.0,AmeriCredit,1.0,35714.0
LTH12898,136002.0,Durham,O,Rrxwztwoecqermniyhxqfegcg,LTHCVQBFAQOVQDZKAWUBOS,4.0,0.0,M,2.0,440.0,Imation,,340541.0
Wlg12899,315530.0,Sydney,O,Rquvghckjxljqr,Wlggljbfdu,5.0,4.0,M,3.0,843.0,Terex,3.0,3023059.0
Gys12900,4680.0,Sydney,O,aldrbegejoqdknmraxexkniflfe,Gysossdsrdymcnscbjw,5.0,4.0,W,100.0,659.0,FMC Technologies,6.0,2681256.0
PKT12901,415842.0,Grand Prairie,,Eqapig,PKTOFFPC,2.0,2.0,S,16.0,394.0,HealthSouth,,1065668.0
Pre12902,15019.0,Lowell,O,Rmwehtoqeoxomhqbkcwvtjb,Prezfmdzdqsbdhyomqsbknsk,1.0,3.0,U,29.0,527.0,Huntsman,4.0,2758111.0
alr12903,416269.0,Fontana,O,FKZFU,alrwjoltznqxfsnat,2.0,5.0,U,86.0,688.0,Apple,4.0,780736.0
Mlh12904,447105.0,Jacksonville,O,LFMUNLUEBFUYTOECUDHBOPDDPA,Mlhevggxneukfibrhuibpleywrp,,0.0,S,12.0,741.0,Dell,6.0,1591768.0
Gwl12905,452985.0,Naperville,O,Nurcnm,Gwlogtkfjjtwchiokpipbjxbwilpo,1.0,5.0,S,95.0,717.0,,6.0,2834693.0
OEG12906,281076.0,St. Petersburg,O,SLMYQAFPWNCUS,OEGOKCUCAOWRZYH,0.0,,W,34.0,716.0,Burger King Holdings,10.0,1685067.0
jnq12907,426651.0,Nashville,O,Ejewfsrgpeplpubds,jnqctrnnkmfe,2.0,1.0,M,87.0,389.0,Dow Chemical,10.0,2001278.0
Xyl12908,294444.0,Mesa,O,lbtqftybiosccnmgjettt,Xylstjdqxirzjw,3.0,2.0,D,61.0,375.0,Corn Products International,5.0,158030.0
Whu12909,312238.0,Sacramento,O,zcfdpnfwcdsyuoubt,Whuqcxuxprfeabicttyuecukc,2.0,4.0,D,69.0,643.0,Ryder System,1.0,645587.0
Osi12910,395614.0,Lowell,O,Beydyzj,Osifuocshxr,2.0,4.0,,29.0,709.0,Cracker Barrel Old Country,1.0,3303846.0
ved12911,348183.0,Ontario,,YGWFDQMHGQLXGTFDPTTXJYHN,vedunhtmd,2.0,0.0,M,19.0,417.0,Sempra Energy,8.0,3992394.0
Sxt12912,151500.0,Jacksonville,O,Yzuwmcwrsffsmz,Sxtummkudn,5.0,2.0,,79.0,738.0,KBR,4.0,1883321.0
KXL12913,393951.0,St. Paul,U,Bhndciec,KXLEBQCCWZLNEJLMPORWMLGJAMNBZ,0.0,2.0,U,68.0,532.0,Mutual Life Insurance,1.0,1979953.0
ITR12914,172809.0,Vancouver,O,Yeiqhfqjdnrawlxry,ITRERVEWZSKTJCWX,4.0,0.0,W,63.0,378.0,Cypress Semiconductor,6.0,2106811.0
ved12915,271507.0,Paterson,O,Mbhbydrxvuwmuveozna,vedimj,,5.0,,81.0,521.0,,0.0,1697289.0
Ezb12916,458048.0,Cedar Rapids,O,Wwfmvrfvhimtcotpccfmvufpcjqmxn,Ezbfpqnipascqdxtsvnsyfhtomxgkw,,2.0,M,31.0,564.0,Dover,10.0,3731713.0
WZY12917,,Jacksonville,O,FSNHJEBHGYCVRDLTZPMT,WZYYWIAMJRPTBCR,3.0,2.0,W,25.0,743.0,Landstar System,7.0,2205560.0
Ahc12918,56589.0,Mesquite,O,HNSJN,Ahckflcnxhinowhhhidcxunb,3.0,2.0,M,6.0,,Windstream,3.0,153833.0
Qgq12919,189061.0,Milwaukee,O,Tkspqs,Qgqbxvezobb,3.0,1.0,S,74.0,743.0,State Farm Insurance Cos.,,706701.0
bqu12920,200698.0,West Valley,O,Sprsxvrplrrycggihrmhxkoltz,bqucenpwglsoghlpgglo,4.0,1.0,S,67.0,387.0,Pepsi Bottling,6.0,2109461.0
Fxr12921,404701.0,Vallejo,R,Kswpjldigwjui,Fxremaqxarnyasab,1.0,2.0,M,73.0,619.0,J.C. Penney,,2781759.0
Vec12922,493252.0,Beaumont,U,Byevsffkdzaoiqypdncyvwlapmo,Veceobxicgyoescjpditkjbpwsbxsk,5.0,3.0,U,4.0,589.0,ABM Industries,4.0,3042666.0
CFZ12923,434009.0,Waco,R,Lnhypgnsctpimdwmpftumdsxpco,CFZEGIVQ,2.0,2.0,U,0.0,756.0,Home Depot,4.0,
khd12924,115238.0,Hilo,O,Gloxwrcxxlecgeahgnnrvqyxisj,khdobietxgoikcfbidwkig,2.0,2.0,U,12.0,343.0,PSS World Medical,1.0,1809955.0
Kkv12925,347651.0,Cleveland,U,yapqxvimt,Kkvfmkfsrnsxh,4.0,1.0,M,11.0,531.0,Broadcom,9.0,2005513.0
DNU12926,421320.0,Vallejo,O,Ymtuvxcb,DNUGCYRJIY,3.0,2.0,U,71.0,835.0,RPM International,10.0,3538838.0
ytl12927,,Berkeley,O,Rbaoqsaiajx,ytlwuryxbcajupp,3.0,5.0,U,69.0,573.0,General Cable,7.0,2169037.0
Zvk12928,333010.0,Austin,U,Qawxgjpxghf,Zvkkhuqfejwtmnwln,2.0,,U,62.0,527.0,Loews,9.0,1129588.0
TSN12929,33298.0,Simi Valley,O,faekutobasyf,TSNASQJCGMK,3.0,2.0,S,77.0,655.0,Convergys,2.0,3519121.0
Ukh12930,22126.0,Idaho Falls,O,RHKWRAVXKFTYVGBZTKDKP,Ukhctmlkdrnrpbewsd,4.0,0.0,M,94.0,371.0,,10.0,3273956.0
Xmb12931,243340.0,Inglewood,O,cafcqjq,Xmbqmfdrwskcjm,0.0,2.0,M,83.0,515.0,Public Storage,1.0,399680.0
UCH12932,409613.0,Newport News,O,krhrpjjqofwvazrr,UCHSJFFGOZCIHOK,2.0,2.0,W,19.0,607.0,,2.0,
Eus12933,98275.0,Missoula,O,gddicrmqtlwapcfmegj,Eusvoswtohoaeovjzsnfriswtwq,,2.0,M,91.0,514.0,Humana,8.0,1893686.0
Wsu12934,61307.0,Huntsville,O,Poxoydmwgfamdruxrv,Wsuihmenrkjeqr,5.0,3.0,S,5.0,833.0,Williams-Sonoma,6.0,116763.0
wri12935,211345.0,Akron,O,ezejdsxkmt,wriwhrhtbbovdlobok,1.0,2.0,M,24.0,551.0,Packaging Corp. of America,2.0,2964349.0
Lsw12936,93145.0,Seattle,O,Zrxnihoiaaqcrcwaokmjti,Lswhnbbcg,3.0,4.0,D,53.0,795.0,Lender Processing Services,4.0,2091367.0
dlo12937,67362.0,Norfolk,U,IZDYIFQZDDEQ,dlonrjodml,3.0,3.0,M,48.0,461.0,Southwestern Energy,8.0,760120.0
GSW12938,96382.0,Charleston,O,rlfnr,GSWIWSBAZXNPTKAXLQDCXEI,3.0,,W,70.0,420.0,Urban Outfitters,8.0,1569136.0
Bbm12939,82956.0,Augusta,O,ogfgxpppyji,Bbmvyollchmrlanrjioc,1.0,5.0,M,45.0,429.0,Hexion Specialty Chemicals,8.0,2839423.0
qtz12940,122527.0,San Buenaventura,R,AHCVDOIBDXNKVOLWAWR,qtzav,0.0,4.0,M,73.0,416.0,,10.0,2346788.0
Aok12941,450662.0,Fargo,U,JJTBZQYKOYXUJLGBSUIHQMFW,Aokqvnt,4.0,2.0,M,38.0,675.0,Discovery Communications,5.0,2699024.0
Jbc12942,300946.0,Ontario,R,JADDCUBSMQKO,Jbcjulswwqseudlndzjeeedqzpz,4.0,,U,50.0,346.0,Wyndham Worldwide,5.0,2122126.0
bjs12943,298868.0,Little Rock,O,LVZNKYSHAXHSEXYBQW,bjsjtis,1.0,3.0,U,90.0,590.0,MetLife,10.0,2363286.0
TZP12944,237893.0,Dallas,,Fwbflvnslnvhdcvr,TZPQAZYRVBEELGVVEEW,1.0,0.0,S,0.0,720.0,Watson Wyatt Worldwide,4.0,1896146.0
IFD12945,484767.0,Manchester,U,ughtcpfniioqrlwft,IFDRNHGQDMECSOYR,3.0,1.0,M,82.0,529.0,NBTY,4.0,2784382.0
gcg12946,130733.0,Lansing,R,Onljwhqpxnjfojmnylptlidlblewtl,gcghsjxnqrtr,1.0,1.0,D,70.0,365.0,Terex,7.0,74910.0
Wxf12947,52973.0,Fort Collins,U,Sjqtrn,Wxfuokzcy,0.0,1.0,S,74.0,471.0,Fiserv,2.0,3370744.0
wfe12948,462733.0,Virginia Beach,O,Ovhkemu,wferkgu,4.0,3.0,W,88.0,684.0,Avnet,2.0,1531190.0
Scz12949,434933.0,Kitchener,O,BJYXJUARJJXWBK,Sczsickpugtvolpxeljscoihvscr,5.0,4.0,M,9.0,687.0,Perrigo,6.0,3677887.0
Dwb12950,47346.0,Dallas,O,Omnmvczp,Dwbbrnlgjbeutwriwvk,1.0,2.0,S,11.0,804.0,Hasbro,9.0,643348.0
Tgr12951,352920.0,Fayetteville,O,ewxyidgtzneyb,Tgrwugsbatuxkesap,0.0,2.0,S,6.0,516.0,,3.0,3493939.0
ITE12952,333760.0,Hay River,R,Xrwwpdngssmxptan,ITEBFVPJBPGREPJHCTQLLI,,0.0,U,54.0,730.0,Fifth Third Bancorp,7.0,3019304.0
Obd12953,27754.0,Salinas,R,jpalor,Obdoo,2.0,,W,15.0,576.0,Bucyrus International,8.0,586011.0
HCB12954,108174.0,Toronto,O,VCYPPLUSHZBITTEVSIZNDDHB,HCBTJSNVQUUPWXXFBMPOQBYLWQ,2.0,2.0,U,,489.0,El Paso,8.0,802845.0
oxt12955,429901.0,Savannah,O,Jldaqkrnfjigobdakqrzhgqutrsxt,oxtkasjljjmr,1.0,5.0,W,84.0,538.0,Express Scripts,1.0,1433551.0
Qpu12956,367961.0,Iqaluit,O,nohlkslb,Qpuvxwqwdvvfddnoqu,2.0,5.0,,,622.0,Thomas & Betts,3.0,
ukw12957,494340.0,Syracuse,R,jawmlltsjr,ukwegzjexedburaswqqguplxr,3.0,1.0,M,62.0,565.0,Boston Scientific,7.0,1433313.0
OPN12958,360369.0,Fayetteville,O,Dqmgoxwsfbsffkie,OPNPIITXXECVVP,5.0,2.0,S,52.0,375.0,Southern Union,4.0,1692795.0
CWS12959,53101.0,Salem,O,Xztsfuab,CWSCIUCGWY,2.0,,S,29.0,409.0,Whole Foods Market,,990708.0
Qdr12960,249920.0,Boston,O,Jxesmwnew,Qdrainvobhmtdiucoepdopizzgta,5.0,3.0,S,25.0,790.0,Wendy's/Arby's Group,7.0,1593764.0
WBX12961,203268.0,Montpelier,O,FHDZDGLXQF,WBXRT,0.0,2.0,U,23.0,406.0,El Paso,10.0,1058780.0
Ehc12962,425291.0,Huntsville,O,Ictpbmscggulougxpj,Ehcqrelpixqyq,1.0,3.0,M,27.0,,AbitibiBowater,1.0,1154060.0
moh12963,437555.0,Indianapolis,U,Rakucapxrakheh,mohdrgibpbtdhrmnsx,5.0,0.0,D,65.0,436.0,Manpower,0.0,
siq12964,73522.0,Shreveport,O,Iipfsyababs,siqorirpl,3.0,3.0,D,4.0,368.0,Blockbuster,8.0,
Qbs12965,53230.0,Charleston,O,jiqogxagiffvvbggabjw,Qbsoexapvp,0.0,4.0,W,7.0,527.0,HCC Insurance Holdings,1.0,
Mhl12966,149341.0,Pasadena,O,Lycpvqgsgtqinulazbkbygulvmnle,Mhlhbuavvbwocjrkgjqcppkovy,2.0,3.0,S,34.0,581.0,Cigna,9.0,3211100.0
Lwy12967,296257.0,Ontario,O,XFOQSFWZRZCUFLPGOO,Lwyalqxywviwwcu,3.0,0.0,D,74.0,348.0,Hanesbrands,8.0,807829.0
FXC12968,,Overland Park,R,Ppqbpmmsgmvjvke,FXCPHWOTKQ,1.0,0.0,U,100.0,534.0,Harrah's Entertainment,0.0,3353782.0
mie12969,359117.0,Montpelier,,Stqeeh,miegvvvkvdokckrlhs,1.0,5.0,S,41.0,721.0,UGI,3.0,2039335.0
Aeo12970,355467.0,Calgary,O,Vnryomagwxuektxbkrqdqzqhnq,Aeosn,5.0,3.0,S,57.0,711.0,Mueller Industries,2.0,3519024.0
Sds12971,101794.0,Hilo,R,RTONUORW,Sdstbpwblghpxnabwclrsn,2.0,0.0,,25.0,361.0,Procter & Gamble,5.0,1643613.0
Tcc12972,122069.0,Providence,R,BXXNJRKONNCXYEMKWUDXOIWAUB,Tccdzbsqoppldsrgbmnpjcwzsiuiq,5.0,3.0,M,32.0,556.0,Schering-Plough,5.0,3642526.0
Nul12973,289600.0,Frederick,U,sqjupgjt,Nulvd,3.0,5.0,U,34.0,694.0,MPS Group,4.0,3848333.0
mld12974,316362.0,Simi Valley,O,CILKLHAK,mldll,1.0,5.0,M,73.0,771.0,Vishay Intertechnology,8.0,1248191.0
FUB12975,165765.0,Kansas City,O,KFFYPQSLLFTQHVFDILZAXU,FUBKTARJILPXIINKXP,1.0,1.0,S,9.0,631.0,Brink's,7.0,1740453.0
rmy12976,276856.0,Little Rock,R,TVBVRYMPBNKQZAYXXRSMQ,rmygkstzujxrqwjqz,5.0,4.0,M,49.0,358.0,Domtar,10.0,3627141.0
HUD12977,369078.0,Oceanside,O,rtutlbnhotmrdgvutbhqz,HUDBZYCOKONTJQONMPUTPJOQZ,2.0,1.0,M,63.0,775.0,TECO Energy,1.0,3193939.0
Bnt12978,263097.0,Chula Vista,O,UVBXLPKDHMRTNNISKMRXIXH,Bntdeyhyihhyda,0.0,3.0,S,10.0,693.0,Rockwell Automation,8.0,3067360.0
Tea12979,100373.0,Indianapolis,R,lenbexbkktndbhqfflpvhlrrnynvcm,Teatpnfhqnyrcxqketzxhgubrc,0.0,4.0,S,27.0,334.0,Armstrong World Industries,4.0,1991942.0
kui12980,76576.0,Vancouver,R,rcnoebqksqlczfpzjinttrzok,kuigwmjltvtcyauvqqpfzzgesq,3.0,3.0,D,79.0,,NewPage Holding,6.0,1113648.0
Ljh12981,423355.0,Glendale,O,Bulgahknvoyzdvcay,Ljhyypp,3.0,1.0,S,69.0,529.0,National Semiconductor,3.0,3863633.0
Gdl12982,228583.0,Vancouver,R,MIUMTUVLVISJYFJCJBUE,Gdlwaujtmdrpvmghrbtmle,,,M,44.0,544.0,MPS Group,4.0,284501.0
Eji12983,416533.0,Concord,O,Bnghzvwsspqxtiir,Ejidherjdjnbkimtagcibodlakxmwx,3.0,3.0,D,87.0,565.0,Pepsi Bottling,5.0,343747.0
vml12984,339416.0,Santa Rosa,O,NYXIIIOTNWVUBNWTVQRQEBEZS,vmldxgfknfouv,4.0,4.0,D,87.0,445.0,Tenet Healthcare,5.0,3864265.0
Brg12985,82644.0,Huntington Beach,O,gckougyehg,Brgdpi,2.0,3.0,M,,575.0,Fleetwood Enterprises,4.0,776571.0
guz12986,243325.0,Billings,O,iiajgftpfrssmjkmah,guzhsntwjcrdx,4.0,1.0,U,93.0,395.0,,7.0,1575103.0
Zts12987,99518.0,Nashua,,SKRCZMMKPHCPGDNJSEDXMAOLOBCIWZ,Ztsapafvyifslxxvkhrpxcdktbancu,3.0,3.0,D,36.0,475.0,DRS Technologies,8.0,3050926.0
QKB12988,445331.0,Mobile,O,Tgblrtmduxxocpjajjfwht,QKBATPLMD,1.0,1.0,W,60.0,719.0,Robert Half International,8.0,2232996.0
Nre12989,457989.0,Lansing,O,Bxsmrqjswargfxjcexjqpiwtiqmd,Nrevwswipilworwgxxaqakmvu,1.0,2.0,M,,,Burger King Holdings,4.0,3465067.0
Nww12990,477384.0,Salinas,O,LJBPOHIXFAQECJHGCRNBWNYKZSCC,Nwwndygrpmnmlmzishlbg,3.0,4.0,U,75.0,,Henry Schein,9.0,679983.0
Wxi12991,364700.0,Miami,O,Pjviklxolf,Wxiurgrlk,1.0,5.0,U,4.0,308.0,Qualcomm,7.0,2622534.0
Uvh12992,228551.0,Rockford,R,Ascaf,Uvhjaenzjtfeldklstefydbl,2.0,2.0,M,77.0,701.0,Liz Claiborne,4.0,
ZLT12993,150128.0,Cedar Rapids,O,dwpiehqssrdtczjjwoesxgwlpgpnpg,ZLTNC,1.0,,M,30.0,487.0,Cypress Semiconductor,7.0,3883585.0
Bnz12994,110514.0,Shreveport,R,EGRVQ,Bnzzzofszxujotxou,,1.0,M,91.0,563.0,Health Management Associates,10.0,1895259.0
NCW12995,305745.0,Montreal,O,Lnuwihocdher,NCWIINOR,1.0,2.0,M,84.0,433.0,Georgia Gulf,4.0,2756151.0
Tru12996,17389.0,Columbus,R,JZIFTR,Truifsqorqwuitmhenaf,3.0,4.0,M,57.0,458.0,MPS Group,10.0,246189.0
Qhq12997,362865.0,Newport News,O,GQYRSOJFDHDYQGBGBCTLCTNIG,Qhqkqoomndrlivxakclzqruasqi,5.0,3.0,M,44.0,502.0,Calpine,,2653782.0
QGE12998,328779.0,Huntsville,U,xpduqsswozrncsuppf,QGEZPRPDXJ,,1.0,M,46.0,536.0,Verso Paper,7.0,3142573.0
VQW12999,353585.0,Naperville,,UBGMZTIMWXMZUFDBTWPWQUSUBBMFO,VQWXLKOAAKFPYKRWYJVA,,4.0,M,95.0,824.0,Saks,4.0,3662491.0
Brb13000,278132.0,Billings,,Ebqjeubusfhlchatngkz,Brbkopaktly,3.0,4.0,M,52.0,589.0,Caterpillar,0.0,3305161.0
