AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,Country,Phone,NumberCars,NumberChildren,MaritalStatus,Age
GPV11796,,GPVJN,609.0,491624.0,Pctnxzodjqoabd,9.0,St. Johns,3485695.0,O,OH,United States of America,1-797-147-9665,3.0,4.0,S,25.0
PNX11797,PepsiAmericas,PNXPANAHTYZNCTSQQMSZCEBQDE,486.0,343629.0,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,3.0,Houston,226844.0,O,WA,United States of America,1-158-275-2146,1.0,0.0,M,78.0
Fop11798,Administaff,Fopqwdpjyvmtrcsmujdlv,308.0,134322.0,mowvvoiefuzouenhpmqiptunmngeeabtoq,8.0,Salinas,,O,UT,United States of America,1-115-123-1503,1.0,1.0,M,59.0
XDC11799,Freescale Semiconductor,XDCQIZOCYIJVGMMLVIXCDZEM,748.0,119718.0,Nercvnkctkpoynvmric,0.0,St. Catharines,3414198.0,O,AR,United States of America,1-414-687-3266,5.0,1.0,S,39.0
fly11800,Key Energy Services,flycnrsoiyhcheucphhuzkrwtv,712.0,240566.0,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,2.0,Lubbock,115387.0,O,WI,United States of America,1-910-899-8854,2.0,3.0,U,92.0
Cju11801,,Cjumhksbpynlejvbbpb,523.0,1011.0,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,10.0,Chula Vista,706876.0,U,MN,Canada,1-825-781-6812,5.0,0.0,S,71.0
Xli11802,Ingram Micro,Xliyxtvpcbhqnzoqpkt,593.0,138852.0,pobyqpgrkrzlpynxiiqb,2.0,Sunnyvale,3414611.0,O,OH,United States of America,1-772-701-7668,3.0,3.0,U,74.0
Jla11803,BJ Services,Jlahpuhzlpycxwqg,,304506.0,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,4.0,Sherbrooke,2871822.0,O,MN,United States of America,1-731-139-5161,2.0,0.0,S,34.0
Odv11804,Goodyear Tire & Rubber,Odvjpdiiasszapjzhjdb,732.0,422426.0,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,1.0,Honolulu,75846.0,O,SC,United States of America,1-856-493-1171,,5.0,M,24.0
Grw11805,Ryder System,Grwglpsffdcizwmbm,712.0,195047.0,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,,St. Louis,3135479.0,O,CT,Canada,1-979-745-5168,1.0,0.0,S,84.0
Prx11806,Crown Holdings,Prxnkweedkacwoqggyinlv,794.0,119712.0,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,2.0,Cheyenne,1929126.0,O,UT,United States of America,,1.0,4.0,M,62.0
Pbw11807,Tractor Supply,Pbwgivsnklfnxpqmtpx,543.0,328056.0,Vfetnfskbjmr,1.0,Boston,1598636.0,O,DC,Canada,1-388-711-9458,1.0,1.0,S,34.0
Tyd11808,Protective Life,Tydprpyls,,439825.0,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,8.0,Paterson,3873135.0,O,NE,United States of America,1-589-308-5039,5.0,0.0,M,76.0
Yoc11809,Genuine Parts,Yocsqegklejmwbmdrmb,370.0,238921.0,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,0.0,New York,621863.0,,FL,United States of America,1-912-023-0094,0.0,3.0,,30.0
eiu11810,Molson Coors Brewing,eiupzgnvtuvgnscrvadlauixndftsc,437.0,443410.0,pptap,6.0,Alexandria,3183748.0,O,ID,Canada,1-680-728-7555,5.0,5.0,M,48.0
Lzb11811,New York Times,Lzbzrpvmuouuislw,568.0,185210.0,WIFUOXBATPAWSA,,Lincoln,480910.0,O,HI,United States of America,1-541-591-8203,2.0,4.0,S,98.0
Ehf11812,Eastman Chemical,Ehfzd,315.0,249206.0,Karuvjlolziffmefkawadkih,0.0,Milwaukee,869869.0,O,ND,United States of America,1-097-573-7903,5.0,2.0,M,54.0
TZJ11813,Alaska Air Group,TZJGXHXMVXWEFHGPGKEPPSSWIRPE,619.0,148527.0,Kxtyvxsxswtrghctddcsvqfvifulbhogscxvxbfgjzvbnkmgsnmujcoubmqlmxxxegfad,3.0,Rochester,2431274.0,O,WI,Canada,1-388-763-1684,1.0,4.0,S,
LOE11814,,LOEVZI,576.0,,Pwvsabkxkvffvfbudmwhjordcqihryvdlbyhfhw,5.0,Anaheim,1839975.0,O,CO,United States of America,1-897-003-3614,3.0,4.0,M,37.0
Hgi11815,Unitrin,Hgitluuuezanucatfzqlewevovnvgg,510.0,182700.0,CEKTJLWIUEUIUEZDPTPVULJVDUCHCVGVIDADVXVHUFMFQFUM,4.0,Edmonton,11343.0,O,FL,United States of America,1-284-573-0057,2.0,1.0,M,51.0
Ffm11816,Winn-Dixie Stores,Ffmdtjvjsilynfbgjgfvsph,430.0,159679.0,wmpelmmitaxiacljhvekyiykskuivpgt,9.0,Lewiston,72476.0,O,MN,United States of America,1-962-680-8156,1.0,0.0,S,98.0
Ecf11817,Williams,Ecfexp,464.0,290172.0,ZNQAFEDKXDXKATXRNVQBXNPPOATBNKULPGTCFQFNEDEQMSLTTPSAPGQYONEEVBUIKDRGBXXOUF,2.0,Baltimore,2611907.0,O,FL,United States of America,1-517-304-1469,4.0,0.0,S,62.0
MXJ11818,Anixter International,MXJAQDU,572.0,326553.0,ixvktmdezuvapraypmsejjqtodfhyjknwrjjlaqbujgroqjyxhmqv,1.0,Montpelier,3007924.0,R,MI,United States of America,1-768-701-5720,3.0,5.0,U,42.0
tbb11819,American Axle & Manufacturing,tbbkwlln,695.0,18285.0,WEHQXOKXMUYVACOSLCEEFMAVUKFLZTCEEPUOGUJGCERVMVQTHKBHVWOVYTLHHQPAVMU,10.0,Santa Clarita,773988.0,R,AK,United States of America,1-063-653-5428,5.0,5.0,U,62.0
umi11820,,umitxp,454.0,15818.0,,8.0,Pomona,2217017.0,O,NH,,1-512-924-0236,5.0,0.0,D,88.0
Omk11821,Con-way,Omkjzaqvlybjtrciurl,466.0,374832.0,hspzqlfdatslsqcozqmkrfdoppwwsxqfx,9.0,Costa Mesa,2060103.0,R,MI,United States of America,1-774-491-6498,3.0,0.0,M,35.0
uau11822,Rent A Center,uaujplgtzfddinhfdswegp,387.0,3750.0,Quqxhwxhjwacyccnexwhmoowwqxscgqyifvprvylfbfnli,,Dawson City,478005.0,R,WI,United States of America,1-758-965-1175,0.0,2.0,U,71.0
Gwo11823,Terex,Gwohmudjxtgishtarldwjzvnlc,429.0,159399.0,Hjchkhtoamckcnnpsylnstctatosshglbknh,8.0,Casper,3438878.0,O,WY,United States of America,1-441-519-9327,4.0,5.0,M,98.0
Jdh11824,Colgate-Palmolive,Jdhhavjsewcijhwzotfqvj,827.0,128044.0,ymraymqpjwzsdavrlskdtkqmmrvaimidcpxvfqcujrsncumedzwdaebkyypnhuevzo,3.0,Sandy,2427763.0,O,Alberta,United States of America,1-653-352-0225,0.0,0.0,W,6.0
Irk11825,Sears Holdings,Irksuldkwpamezwhlejld,493.0,232511.0,Tdfqbnicfbviyjvdojlqmckfwflxusygnhnlrnkabjomnbnpdztzmw,1.0,Vallejo,738869.0,O,VA,United States of America,1-398-802-7033,2.0,5.0,D,40.0
Nek11826,Owens-Illinois,Nekth,787.0,,Slaaomapxhwuseuhwuvifqitleizldzjgbjiqfhcnvgkkzqpyilunovveii,0.0,Pasadena,2089393.0,O,TN,Canada,1-303-206-2700,3.0,3.0,M,11.0
Yua11827,Allegheny Technologies,Yuatkbgccglprlypbqa,774.0,57796.0,DRDTJBUMVJFRCBYWNUOWEHGWUVZTQQGDHDTUXMTPQGXBSWKNZCEJISRTFPEYJSKM,4.0,Plano,1137985.0,,MN,United States of America,1-973-530-3867,3.0,0.0,D,34.0
JNI11828,,JNICWVCKKRMZ,475.0,74409.0,BNQNVRPJGMPTVHLYVEKICVT,7.0,Mobile,289833.0,O,NH,United States of America,1-835-358-0974,1.0,1.0,W,27.0
Zxe11829,Conseco,Zxelddfhpuhaenvnljbnytumh,487.0,87969.0,Yewlfwbjkdknsyugtqf,9.0,West Valley,,R,Quebec,United States of America,1-289-362-9989,2.0,4.0,M,4.0
Qqn11830,Medical Mutual of Ohio,Qqnrfvorejuhrljclwn,395.0,73586.0,Ocrnrbaauctmbztxtdxasepykotbtmuc,,Detroit,2183063.0,O,AR,United States of America,,2.0,2.0,M,78.0
quy11831,Spectrum Brands,quyarjtyxjteloy,352.0,305174.0,sjowbqcfgzfndrcaraafzstsgeutbicgebdtwlpbfdjnzsrltlqtarmgghngbtxscbzkbptlxvcqsp,6.0,Montpelier,291021.0,O,VA,Canada,1-080-445-9293,1.0,0.0,M,89.0
Dlu11832,Southwest Gas,Dlunlpepwgpmbsf,673.0,400496.0,Czxlvdygucgwaodmhunjamicircxodrervevvfqcxzxgljuzbdffud,5.0,Vancouver,457252.0,O,DE,,1-941-812-6576,0.0,2.0,D,34.0
Akh11833,Viacom,Akhuisbdlmti,624.0,298603.0,IGVEWVEWBQZUIIWOIZISBLOSXFCPGUFDQZQBDSYWBLRAUMMSQFRERGVFDRNVFH,10.0,Dawson City,1766502.0,,Alberta,,1-298-651-0176,0.0,0.0,D,20.0
YUG11834,United States Steel,YUGJSOHRLPT,653.0,,,3.0,Dayton,,R,Ontario,Canada,1-786-826-4100,2.0,2.0,D,86.0
Sly11835,Dana Holding,Slynfmxlkbqiqyy,488.0,413753.0,Emfzujkaiuzgjpvgamlhekpgigckobufqxxdndrkkyvemufbpnntripmayubcvyrsdgmnxacw,0.0,Lewiston,2924361.0,O,MN,United States of America,1-061-707-2859,4.0,4.0,W,61.0
Prd11836,MGIC Investment,Prdfcnwtikzwcivnwlyizxdxda,644.0,119435.0,LQCUWJSIRIYYMAACRY,1.0,Sandy,995321.0,O,RI,United States of America,,0.0,2.0,M,66.0
yej11837,DRS Technologies,yejuwhstpunhfcjfxoqpglllrdi,,134076.0,hagrbugsqhldkvscdgwaefreombti,10.0,Yellow Knife,1963209.0,,VA,United States of America,1-663-301-1231,3.0,1.0,S,40.0
acu11838,Exterran Holdings,acumcryqdafikvdsniodzeu,613.0,324147.0,lvrjtyluafaxwkmixlbmorvqxiynbbp,0.0,Irvine,462186.0,O,AL,Canada,1-387-116-5876,5.0,0.0,M,74.0
Wyj11839,News Corp.,Wyjir,812.0,289661.0,Nvbnztrcimfuynvflj,10.0,Mesa,529762.0,O,RI,United States of America,1-343-225-5970,3.0,4.0,U,13.0
Vqt11840,Fidelity National Information,Vqtws,423.0,13177.0,CKMKUEMQXNMWWAZTFUTPWEVHX,7.0,Lowell,3195122.0,O,Saskatchewan,United States of America,1-075-533-3168,2.0,1.0,,97.0
Wwj11841,AES,Wwjzbpjnscntmv,767.0,19390.0,,6.0,West Covina,515043.0,U,NH,United States of America,1-305-463-1057,5.0,3.0,W,90.0
Zlv11842,Questar,Zlveeloh,670.0,168613.0,Izumqacftnvboeylqmowapgfzwbfnjwswvlsncfprjqdmwwinxlrnxmmtaqbswymptbqtriwbjb,3.0,Huntington,439783.0,U,NV,United States of America,1-273-369-2526,1.0,5.0,M,94.0
Zup11843,Western Union,Zupoqxtuvniecblncfzmvx,736.0,221201.0,tphtwnxjxosdtdtafgyfednhmcuwpjpsmrmxiaupyatednrhvamsguqb,4.0,Cedar Rapids,1554578.0,R,ME,United States of America,1-245-844-2890,2.0,,S,17.0
MBC11844,Jones Lang LaSalle,MBCEUWECSJACLMHDXTDDWFORBUOIH,372.0,857.0,vmkjvgnonrhpkzrtskccoknqimay,1.0,Sydney,,R,AR,United States of America,,5.0,1.0,M,45.0
Uiu11845,SAIC,Uiuoiaqkwqe,347.0,193278.0,UIPWOYSUSCHNNUITSXKEJQWENMSFEIAHKUJQBVHNMFVKGTBNKNFPSRFDXPEF,2.0,Santa Fe,118006.0,U,WV,United States of America,1-211-668-4302,0.0,1.0,W,99.0
UDK11846,NRG Energy,UDKPMWUDZIMSITASHTO,378.0,124372.0,,2.0,Idaho Falls,3240275.0,O,WY,United States of America,1-481-706-4031,4.0,4.0,D,60.0
Bxx11847,MGIC Investment,Bxxrvt,653.0,309335.0,FBNQLCPCJBVXHFWIRXWRC,,Fort Worth,3416368.0,O,Saskatchewan,United States of America,1-775-206-2837,1.0,4.0,W,84.0
TFR11848,Reliant Energy,TFRJWEMGSSVK,449.0,38264.0,,1.0,Montreal,507034.0,R,WY,United States of America,1-708-928-5992,5.0,5.0,M,79.0
Cqh11849,Con-way,Cqhfwnceps,342.0,392580.0,,6.0,Memphis,975368.0,O,PA,United States of America,1-492-718-2268,4.0,4.0,D,54.0
Flm11850,Sunoco,Flmusqdvboldnuerqhoviny,718.0,273850.0,Dlscnluiihddedyygewvzvwecrasrvmbxildzilelfioqyshrqhggntlwtttxzlusvd,10.0,Bakersfield,664490.0,O,Nova Scotia,Canada,1-073-533-2543,4.0,5.0,U,74.0
Axh11851,Vought Aircraft Industries,Axhbmduoxqspthhgxduiop,848.0,7472.0,Jkuimwlhgnercixztqtflcxogcafkcrszeynttsjauazvlbeteliqy,0.0,Santa Clara,453612.0,R,MS,United States of America,1-791-324-6110,0.0,1.0,W,78.0
Pgm11852,Calpine,Pgmaumdauyryybh,463.0,387619.0,Anyvnmvvtuoixvokkgftbjhbcxqeqvabqwjkffohfimhgztmswoxxno,7.0,Huntington,1706539.0,O,NV,United States of America,1-908-505-5499,4.0,,U,96.0
cyk11853,Rohm & Haas,cykcgbszzqjkp,587.0,363980.0,Atcibwzzydjxnybzhfjvayzkvrbkhzgmwwbcppqb,9.0,Richmond,1097920.0,O,VA,,1-111-936-6095,4.0,2.0,U,66.0
Gpa11854,Fidelity National Financial,Gpaixjmulfjxffsjq,711.0,242336.0,Sfmuq,3.0,Evansville,1822078.0,O,Nova Scotia,Canada,1-930-383-9349,0.0,5.0,M,36.0
GQD11855,Thor Industries,GQDPMIXRWAXPPOSODDEXBALRJ,816.0,276819.0,Bhdklnuwmofuvyimubadoaldbvvvzxtgmuztoqbwhtloughnfcnmvsxhtksdnrpumyfgs,8.0,Manchester,2842665.0,O,WV,United States of America,1-027-803-1459,1.0,2.0,,88.0
QMB11856,Cognizant Technology Solutions,QMBNSJLGRBKAALVPAJWCNDWBQHV,348.0,121748.0,Aeldvdfzmyqjalusetzlqcvon,4.0,Mesa,416017.0,O,WY,Canada,1-798-298-0546,,5.0,D,61.0
NYC11857,Asbury Automotive Group,NYCVJQETWP,737.0,290504.0,palgjhcpgdvpbtvinuqpgrwxirbmdwxxcmvlkchnkkcr,0.0,Columbia,2674229.0,O,NV,,1-412-267-0315,4.0,3.0,U,66.0
TET11858,,TETCXZEGAKUTIJTYLRLDMFYKNQH,775.0,,DLMFYFEBJUHAYZOGVQDLVZMVAAPVBIDEGNMLLCIBHYENGXEVYLJUQFFNIXWBUNNLNTENDKHCVVFV,7.0,Durham,124118.0,O,VT,Canada,1-039-284-4737,3.0,4.0,M,33.0
Sef11859,Dean Foods,Sefdpknkckohsqsymluwddtqqnm,713.0,99217.0,kexpiscimbotducermdhgdbrawfkynuhijtlhhceitntldvxpnbjykgqordhycaobzmkcdxnvpjcf,,Seattle,3370188.0,O,MN,United States of America,1-951-791-8170,1.0,0.0,U,94.0
gxc11860,Chubb,gxcnxmdvubekmyz,568.0,410806.0,VIUTCYJOSCKEWPXARHUVZKQJAMOSOTRPPJYQENMKOPMPMJOACGEJZGXSLJZQGOYQLLP,,Beaumont,1483908.0,O,PA,United States of America,1-725-958-3148,0.0,4.0,S,96.0
Rcq11861,Huntsman,Rcqowcdaotydamnin,478.0,235288.0,Cggsjsmtcsecjfqhzofonayzlxxepabd,10.0,Palmdale,3944436.0,O,AR,United States of America,1-990-291-3645,5.0,0.0,,19.0
JRS11862,Textron,JRSOPURVIEF,472.0,204565.0,UAJQLCMSWFKMOYQOWVWJDCVQP,4.0,Costa Mesa,683419.0,O,GA,United States of America,1-345-215-5664,1.0,1.0,M,31.0
gng11863,Nacco Industries,gngacrjwmwjekfqliimxngcvzk,638.0,416378.0,XRACAXWROETCHXGULQSKTYIGZ,9.0,Torrance,3752436.0,O,ME,United States of America,1-170-375-0404,2.0,,M,91.0
Hpl11864,Circuit City Stores,Hpleek,317.0,169207.0,Bipdwdemuwlkbdvvdttlpjbmxdofuhkarlupkxqwazfuugltvujhuixegpli,8.0,Lubbock,3811148.0,O,VA,United States of America,1-457-612-2094,,,M,
Nbv11865,Guess,Nbvpddjyujfvifiaqxp,805.0,470903.0,xfymihxmkfozwgqjbozroeoumyqmtup,5.0,Glendale,2622125.0,O,MT,United States of America,1-155-359-3880,5.0,3.0,S,3.0
Amt11866,CenterPoint Energy,Amtncdwhohysjuezl,549.0,223682.0,edltpbqgdazrcupiydcmqxuboqjvegugjpbohepgmwrohhjadqzrofysuhxdbst,8.0,Alexandria,2108308.0,O,MI,Canada,,0.0,5.0,M,21.0
WBA11867,Motorola,WBASBLQFRPQEAJUKYADJUKBLT,509.0,136570.0,Lfxrobndwofvwpwqdatsjeuhsi,9.0,New Orleans,3588182.0,U,KY,United States of America,,0.0,1.0,M,33.0
muq11868,Zale,muqqeotytvbztgjlkpiphgkwclsls,818.0,461922.0,cpgzbepqakpezwokupduriudnbnvxjgcinbvibmhupicoyhjeeeudbthpyvhqmnbtfbw,8.0,San Bernardino,2828088.0,O,HI,United States of America,1-115-940-3602,5.0,1.0,M,54.0
zhz11869,Rowan Cos.,zhzuclsswmskslzxlcjljrojup,706.0,53883.0,Kcfogp,5.0,Tallahassee,3011243.0,O,OR,Canada,1-328-539-1087,1.0,3.0,U,9.0
Jdg11870,CMS Energy,Jdgicpvhkzajynkqncbwbnhrwl,837.0,264226.0,OUPPMBCTDQEIPTMOMSAAGGXDQAWBBTRAYBDTKYWLHQBDVUTAKTVMZPDJ,6.0,Irving,2920332.0,O,SC,Canada,1-761-955-1430,5.0,3.0,W,80.0
Wkm11871,Bio-Rad Laboratories,Wkmjeatjlhslfipgregvsjtkrivd,395.0,300137.0,Znobxjidqbofgzimqlh,8.0,Corpus Christi,3478166.0,O,SC,United States of America,1-246-348-9582,0.0,4.0,S,82.0
UAJ11872,Sanderson Farms,UAJIZTFTKJTFBMJC,402.0,491463.0,PSQELTFQIDMAQWYXSOLSMCEJBVQFWUTLRTGPEXZEWQKJQBMCZORUGFQZL,9.0,Independence,1117313.0,O,SD,United States of America,1-745-767-0916,2.0,3.0,M,81.0
Wdd11873,International Assets Holding,Wddbrftnoulmfvppnpnjlctayuzw,412.0,197578.0,vknvmxuiuabiqbuaywdfhzasnjvchgibxywgazjqyphmpnqxvxeglg,,Livonia,1885720.0,O,AR,United States of America,1-756-670-5350,0.0,4.0,M,
Bxi11874,Henry Schein,Bxiqydrxsfohrfek,407.0,48106.0,kwpomvhtrfrsabfwjfhhesq,7.0,Sandy,3759643.0,U,DE,United States of America,1-744-691-4055,0.0,,W,93.0
bip11875,Ashland,bipxywqcerdaiu,708.0,79468.0,Xwidpvulaywnmgnmtyxuxwvvugmltgahxldtdksxuba,9.0,Vancouver,3305929.0,O,IL,United States of America,1-157-998-1405,3.0,0.0,S,
Uvt11876,DRS Technologies,Uvtivhevduorkdppurceerknstrp,469.0,179564.0,syryaohntxwvjpyptvotjbikycupm,9.0,Billings,55092.0,O,Saskatchewan,United States of America,1-233-553-4423,4.0,1.0,M,51.0
Bzf11877,Brunswick,Bzfyqnbocy,368.0,84431.0,aislfvinhnbahylyggrlxgcprolfweqvgtbxbcwnbmxtiallywyhwzjivgqjjvxujw,4.0,Oxnard,1663345.0,O,AZ,United States of America,1-504-669-0578,1.0,0.0,U,10.0
Smq11878,Sonic Automotive,Smqknisagevcjciaibmgmvm,818.0,198031.0,Wdziwkljnvsmcnhnvsvhvqzjvauxcnlatewmyvrwylgnbsdae,1.0,Milwaukee,2164759.0,O,TN,United States of America,1-775-929-4479,1.0,3.0,U,66.0
WFR11879,Mutual of America Life,WFRHNQPHXRQYRB,734.0,211503.0,Xmlrberanrwlbrdrmzpwodiyxnofsnrfboiieasuqhkjpldbqdoizykfxeudmbd,6.0,Colorado Springs,3751899.0,O,NC,United States of America,1-546-397-4773,1.0,3.0,M,89.0
qxh11880,Boeing,qxhzqa,694.0,283419.0,FIDXWJPWAJFMHSHTFKFATOOPKJWMAGWMRGOYQXVHAIDSJRHAOTDQBIJ,10.0,Shreveport,3059023.0,R,Newfoundland,Canada,1-386-120-9466,4.0,0.0,M,90.0
Ztn11881,Wyeth,Ztnnquu,751.0,442434.0,MYOPNPFATSFFSDCJYUZESJDVSULHNELMOG,8.0,Biloxi,1514950.0,O,KY,United States of America,1-561-218-1599,4.0,5.0,U,25.0
Stj11882,Harley-Davidson,Stjnmjedtetqstrzfxzcieoxjiw,472.0,450094.0,Xhzklvrdiutozsvvcvgtmp,8.0,Ann Arbor,723215.0,O,Quebec,United States of America,,0.0,5.0,U,57.0
Xao11883,Kansas City Southern,Xaoupgaqv,390.0,19525.0,Zommflmlnkkpeapnwjaaqpgdjytqrfluhbcyxndhehmravllgyrlskcmz,5.0,Paterson,2958937.0,O,TX,United States of America,1-655-397-7448,5.0,3.0,S,84.0
Lkx11884,Beckman Coulter,Lkxte,447.0,57522.0,rrdhfcvxxgbnmejppdaprcipgbbyzawdawxuvalhsnrkdytfrkescgjicehsaksifuhuliimgehsu,1.0,San Francisco,2793897.0,O,Newfoundland,Canada,1-494-144-2665,2.0,0.0,U,44.0
Pvy11885,ServiceMaster,Pvyiiy,540.0,88927.0,Zwzvcwth,7.0,Regina,1298425.0,R,VA,United States of America,1-501-912-7505,0.0,1.0,U,46.0
HXE11886,NuStar Energy,HXEBSWMVBEX,845.0,7326.0,uubietrqqwtvxrlorjqhcwmlqlklrricxi,1.0,Vancouver,476940.0,O,CO,United States of America,1-485-729-8431,4.0,4.0,M,65.0
vbw11887,BMC Software,vbwqzjgzmorsrbkn,,93734.0,,9.0,Dallas,1154007.0,O,Manitoba,United States of America,1-573-227-9066,1.0,3.0,U,23.0
HAG11888,Enbridge Energy Partners,HAGYZFPCUQNSRHIBLGTVXOJ,669.0,336477.0,NJZFPJJARZPWDYJRAWZXQVXOGEFHIRQNZUARGY,9.0,Tucson,2652182.0,O,New Brunswick,,1-067-370-8300,2.0,2.0,M,7.0
KWQ11889,Iasis Healthcare,KWQSN,355.0,446159.0,Useouxkejgvf,3.0,Oshawa,3905255.0,O,ND,United States of America,,5.0,5.0,M,
VCT11890,Darden Restaurants,VCTTHPQWFFMEOLNWRUZLUYVPY,535.0,354442.0,Dlpqpcgdjefxkocqcyhdahedrhljyyknklvwmmrrttdtwwmmmslckcpjijvnzeyznnivmc,2.0,Washington,,U,NH,United States of America,1-872-820-8056,3.0,3.0,M,22.0
pvz11891,Owens Corning,pvzprbaswlaftwxkdaowtoitkyc,436.0,82027.0,qvtaivkjzlggltfaxkegmgonjifmbziigjsf,0.0,Buffalo,3663683.0,O,CO,United States of America,1-454-243-2351,4.0,5.0,M,7.0
Dur11892,Liberty Global,Durhxehlrzjeqrtcvrbjafax,,3821.0,bdjkqbnfietxodbbobucdwqiuojevlrdds,10.0,Scottsdale,2078158.0,O,UT,United States of America,1-339-511-4956,2.0,3.0,U,70.0
Kuz11893,Sprint Nextel,Kuzebn,,262943.0,Wqnhixnsxqmignoakhenvhvifiqtriauzjwrfumoofephmitpgcaxbajvxtfggx,5.0,Fullerton,3185050.0,U,ID,United States of America,1-696-554-9871,0.0,2.0,S,93.0
Pqx11894,Paychex,Pqxaqnvnrnmazytzukotv,579.0,7588.0,tscfoeqqaqivmuvconiiatgnaxepqvbttjjydyfyjysuaubekgqbypoqqtyxvsemxjsvynzwulvsm,9.0,Newport News,2361705.0,O,DE,United States of America,1-433-672-5443,3.0,4.0,D,
Uvw11895,Old Republic International,Uvwrufvo,435.0,83898.0,hdmiigykbtjnlzwzrzrfrfavx,3.0,Augusta,2052540.0,U,NE,United States of America,1-647-642-4612,0.0,2.0,S,50.0
Uzh11896,International Game Technology,Uzhhc,740.0,12934.0,ffvmqvlbgxyjevauldwfxbehguusshvqpznvxebriubdgsxiuezxbbxlumtqtkrmejgufk,3.0,Mesa,839477.0,R,VA,United States of America,1-066-074-1596,5.0,4.0,,93.0
NGN11897,Dow Chemical,NGNUTUPQQWBMKCPRVZTNT,,,Jfwdmnzgeeolcczujqtrytxafkbsipbuybnciwvzcjujpoyjgxnlowxptfxgnruxhctddowxpvfh,5.0,Allentown,2822991.0,R,FL,United States of America,1-754-127-5459,5.0,5.0,M,63.0
faa11898,,faaxbruxjfxxchmvfllrvxvm,766.0,162501.0,tedhpwmkkvwlzfjlcbwebgysduytlkjtkfmpnoalqdijcyewnprba,7.0,Washington,,O,WY,United States of America,1-557-820-7052,2.0,2.0,W,92.0
xsl11899,Metals USA Holdings,xslxdqaczlkamwijspyh,435.0,15057.0,hhdvamhpbimaxqmmuoeqniilaivhpgwtia,4.0,Rancho Cucamonga,1689417.0,O,TN,United States of America,1-684-628-3082,4.0,0.0,M,43.0
ipq11900,Thomas & Betts,ipquiym,379.0,106454.0,CRKWFNCDNBIGCLQTHRBTVNAPDWBLNKDNYROOYNSPHYAEHUGBIBQFHS,3.0,Lakewood,369098.0,R,WA,United States of America,1-793-266-1869,5.0,1.0,M,88.0
Mbs11901,Fidelity National Financial,Mbsmhsmydglhcxawusjtjgmwgihf,588.0,6236.0,OSPXROBKEEBMCOMCKBQVAHAURUIAWBTLEBPHEGGBOFHNMEVHVWARYLJYFHVXVXLFMDTVEHEYJGCDEL,10.0,Frederick,2113666.0,,Alberta,United States of America,1-551-670-1701,5.0,3.0,D,23.0
WRM11902,Peter Kiewit Sons',WRMUBHUHNLJCF,369.0,131104.0,vpgzvxbolewgezvnitvkgltokqthudxpetrflvurboiderqowefacjlxysyomxykkrcljvievhdpflkc,1.0,San Diego,972042.0,O,OH,United States of America,1-526-560-5373,4.0,,M,64.0
whs11903,Atmos Energy,whspucwkhjlwkdvpbwz,792.0,177396.0,npmkubaduxpjgyiegkodaiyixlmbatafvrdtlrncinrxqpunuxopeiapcjhdkrvqtzywjnvq,2.0,San Jose,1281534.0,U,KS,United States of America,1-781-917-6705,,2.0,M,
rps11904,Bucyrus International,rpsmujbifzexmcllguxhorirklnqn,378.0,116131.0,SXUOSKGIURARFHCATOT,0.0,Yellow Knife,1160425.0,O,WI,United States of America,1-245-173-5651,3.0,2.0,M,11.0
Shc11905,SLM,Shcdhutlvedx,807.0,288494.0,ITYLPJEJYCRNIPHNVIRFBBGYWUZJATTMUTRRLXZWZIIUAIKMSMKJAKHIOKI,10.0,Richmond,1853817.0,R,NM,United States of America,,4.0,4.0,M,77.0
LVM11906,Ashland,LVMXHQTZGUSTDOLEPAZNHCIDTPRXGU,713.0,339540.0,,10.0,Halifax,1206875.0,O,IN,United States of America,1-694-862-5100,1.0,4.0,U,
Vpf11907,JohnsonDiversey,Vpfcuziekjoj,774.0,389579.0,Lxfwfxgfnalxdv,5.0,Corpus Christi,1297233.0,O,UT,United States of America,1-927-581-0162,0.0,0.0,M,9.0
Vlg11908,Berkshire Hathaway,Vlgmthhnevajzibqkjmzfzdiiebac,564.0,228037.0,OAPPJ,9.0,Providence,,O,MI,United States of America,1-261-637-6277,1.0,5.0,M,79.0
ypu11909,Republic Services,ypuzmpwlianxblogzafgnttmia,813.0,195367.0,,2.0,Iqaluit,3683447.0,U,NJ,United States of America,1-711-043-6288,4.0,2.0,M,78.0
