AgencyID,OwnOrRentFlag,FirstName,MaritalStatus,PostalCode,NetWorth,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,City,State,Country
SRR5319,R,Urqgmarptshdnitsudntqnxz,U,aspjttrqv,1182413.0,SRRGBFNHTTIUWAAXOPLVMT,,f,JAQGWFHSAUBYFJOVQHUHDPOBOMVZHXRRLVIXYMYFUTPUFAXJTAQNRBJPMVCDOZWXXZBTIPJPUVAKH,NQLETJNFONDJBQ,Winston-Salem,MT,
XXH5320,O,Mopvmbewlzwu,S,DLMCBJ,,XXHYCSZU,,,qhsvxhiuhfbsxhaenhjdcuwekmgtpfngwuvhceulzkxybyygbjndrdplotntezszqc,alpamytmnrbbkumaslfhfyuvtotrvdkmye,Albuquerque,British Columbia,United States of America
Fst5321,O,kxlvhavhj,M,Maolhjzsva,2981322.0,Fstavzjgfrjxs,Z,M,Ybocgmqhwxflzcrazcbcvgidjlpkmlobhtvslehaqgtwinolkcpqmevpl,UONVAQWVQTLQFEMYOMMRBZOYXAVHIXLWUAQDVMZIBEXK,Fayetteville,UT,
inm5322,O,wzjqrttqjrfbmtebmi,U,opiqelikd,934970.0,inmemiozrhzwtpikan,,F,Fzmpyevoutqthw,AHKZNGGCCXWKTYAOVQVAASGHHWBJANMCEFOJLVIUMTYWDFOSOKIQJXJHGFI,Houston,VT,United States of America
XYH5323,O,RIUWHSOQMV,S,Jqjcmfd,,XYHZKISBZC,,,Jpktqgkgezxotodanuawgigsoinlupl,OXMJRKVAFLMFFNEBEHLBJDISUPFBFILPCVLOIAOJMLUNPWABVBIGOWSLGF,Santa Clara,MS,United States of America
Ber5324,R,Lwjaasxoqceilxifaugodnwpxjhhl,M,MJXSPQXUCT,532272.0,Berotikotdibksgf,,M,KVOHOIPRQZPPZCDIEFZE,Dhulgihczkexnpdobslmikgmhilnnicnsjjfxdozprfqvfcavgxuuhptfxephddxmohvffvntzai,Calgary,NY,United States of America
Fox5325,,uxhrtecdwltens,W,ULZSCOFXJ,3262800.0,Foxcvdbmciuvmnahbbfozrhr,n,F,Qgunlbsaqdcnxbhjzubqx,Xftzjtqnxjsrougiwugqtzmboupdmpxufrheoxlwlglbrmcucyeq,Windsor,NM,United States of America
Cqx5326,U,omffycsfgei,,Ueafegeleujs,3031698.0,Cqxasgjrcrc,,,,lmxngaadajiordsvriozbrtudrrvcnspjumakraksfmqubenx,Charlottetown,PA,United States of America
ljv5327,O,uezadekevpkfaowuocyemw,S,bxkgbh,,ljvkqjhdhfmuyojbe,,M,vwrmlwdmkppimpzvoagkncpobpqwnumvdskijvazquauzgpsdvgxubzkrkxkjmbovdtlwejqyyag,Wbryobyzuaevizsshhhkjdmkabygklsljknfrlodaqryvpiwrndkdrwyjmzuxofdspqrqvradj,St. Paul,HI,United States of America
Fgp5328,O,Finoskctrj,M,fzphmg,350993.0,Fgpzctxxlabxjnkyqnqgiofv,,f,Rtdsbgbujkidvdzlvfriestbaoqcutpglegqicsyrbwipdtlfkfufdhhw,Uhwxhmrnnmumkffsimnlsyh,Wichita,FL,United States of America
Msa5329,O,Fcsscmshfwqwfuoqctfwditspph,M,Ctvll,2890467.0,Msartzadbqwkucnalgq,,M,Mactvcdpywaepfsxfjdeyafhtrjqwklutyooxknlmrinauvbzdd,Dktlfastccxhzvaonfkcwqeijbljrksaehwjrldxfqhvbtzheavflqvypntudjnqgrmwt,Ottawa,New Brunswick,Canada
vsb5330,R,Zcnxjdvjxvkw,S,kjtgaxnwlei,1653725.0,vsbwuuetordroswfxehlivyvtxbdvw,,,Cprtlvywmguywlmthwrysbnijvgwd,sakeqrlaxmxvhwyjijrbstlclqvkgavmu,Virginia Beach,Newfoundland,Canada
gdz5331,O,Zvknx,,Cidlghq,2831356.0,gdzqldzmpquuucg,t,,DKKNYFGWNLPQWXVKECFMUCKJUVSNMPJEPIT,Yymszthnqlnqyhfzvfzwa,Memphis,TN,United States of America
Ugg5332,O,aumwbygwsxgaeqqnvajjzfjwcwiqv,S,Itupndj,1330834.0,Uggkobxwakbdzsuvvuopmg,i,,karhjcauo,Qdeyavqknqsmihivaigbptdonmhsqrgcoqzftbbflyufaqfsmodzinzvcaefjzqjrbzwfn,Amarillo,IN,United States of America
UMO5333,O,Tgwlbir,S,ailvwuz,2074815.0,UMOSL,F,m,Yaopxbtmwzfisqfgismmsggclcnpxgy,Jxojwyimjtfkapdjido,Newark,WV,United States of America
Bzq5334,U,ckynqiduhnsnxaspaptravuv,W,jwectkdqnoz,827204.0,Bzqlvsmtvpblcpkw,,f,Xgpivmjbjngzdmaproipmdvzygpgbzimjuhqcmbnwmwkjguqtskskwoonhvlqix,KSVFAXGWRLSTEYVKQOXAQXCQTKRINQ,Rapid City,IN,
SCD5335,O,Tysdr,M,jiqkp,694714.0,SCDUNBBZJEMNIOLM,,f,bdksstamzeietrxbw,Jnrsjjfxyg,Amarillo,MT,United States of America
Myj5336,O,Isendhwuldcapcmbj,M,Sqkjkdnylv,2395192.0,Myjynbnk,,,dkdiovmg,Zzzuahtyngqhczytruzydnapwgotwjfndvzvivq,Vallejo,SC,
Pxe5337,O,cemklduzuerqaqtrt,W,Ivmfvyiabjsn,2326140.0,Pxejodzgtpolojormh,B,,Dhbqovbb,,Casper,AK,United States of America
JLD5338,,qpihhn,U,Kbfewrh,373227.0,JLDBWHBPGAIAZKTTXMOWMAED,i,,Utmdcslmjxlnsgvwudannhuwnxqjnvliujaalorisqmxlscmvhqfrbmqekdksjgncfmfrcen,VTGDKADG,Minneapolis,WV,United States of America
Knh5339,R,Njwhqwntnrqyxlr,M,OGYXV,2089377.0,Knhbklfzmvvphtda,,F,HBFZUEWINWPJPLUNCYOZ,gymawuj,Phoenix,New Brunswick,Canada
ddy5340,R,NZQHGTDDWIBWDDRSITXOJRQL,S,QQKORS,1007830.0,ddytvteexarlbjbyalkjw,P,M,kywsnkotxeuxhpabuixrfngijqjwqtskgrxvhicqve,ibtbcnqwrgfjkbtozhfjg,Richmond,New Brunswick,Canada
Jsw5341,O,PSTGXJNETDMXCEKQOLAICKMIPWA,S,Afjaqltwqq,224963.0,Jswwvqbcjhcbidlnwtxgtwc,,f,MEAEBPTJKKQVZRSBZTKVLAPWMJWZWLFEHFMLWRQVGHMFMIZFNKAIXPGHMVPOJRNCFKMBNDRTPMELANJM,Pwraarwanghpnujehjd,San Jose,Saskatchewan,United States of America
Cit5342,O,UXSHCQICNVWCBLMFUWIYNGECRBOAI,U,rspucgrc,2683238.0,Citjxsbf,,M,Oxmbqupkfuytycrgsuqmvdazlutfggshapivcjfxpoukfqxpjolpfkdjj,UNBGHBCQBAUNLHORSMPNBQVKJILBAHAPHDEAZOYTTL,Laredo,LA,United States of America
Ruf5343,O,zadpnjxjyletjahuslmmxczbilws,U,PFENF,2151065.0,Rufrydvoyzqguhqx,K,,Vchkbjnonuzfgnqjambfmqpztxikcxfoukcmijjxmezmtmyoqh,indnrrzlumdp,Torrance,WY,Canada
Ssy5344,O,PPNIDDMWUKHUPDBYTPELWQSUDTJE,U,Nbtwdwr,3647892.0,Ssyaetzqehkikptwsjdmxo,I,,SWJRQZVTXESCB,okfdqripnlvobwgpqjavxyrwkqehpsurqo,Tempe,AR,United States of America
djc5345,O,wxulcyrwppltqgcubhgavasmf,S,Qnctvezth,2293187.0,djcliyylyhtjotukguk,,f,Xykqhggasvqoipcpj,yyqbhgabqasbnacdmghbvapxlfoxfid,Shreveport,Saskatchewan,United States of America
XGZ5346,U,szzthalpeuhsqq,S,Hkumufmbbnm,1648154.0,XGZUXTXSGWBNKLKCNHSQZCFPC,,,,WVOUPUOUCWYJFHKVDEGKASHBCFSVUEMPUYJNSGVROFEQBSDTBIRZWVSSWYBAPGSJBJCPVSJRUIVK,Sydney,Manitoba,United States of America
Key5347,O,Yujytg,U,vkhtnn,1182897.0,Keyxrzc,e,F,jvvfnllx,Dnegptvgrsddhdavqek,Warren,NE,United States of America
QTS5348,O,Kbrghdwyjyffbvykkvh,D,oopybupolnf,505504.0,QTSVSNBPVUWSAFGHCGLFFBJMFIF,,,,Ajjdlccuiumfhhqkds,Milwaukee,TX,United States of America
Cck5349,R,hhdpyvyxnnhdd,M,jcmamplyxb,1490919.0,Cckatsteoslmelkike,N,m,fugngpraxwfcmnmztkznv,LBIONHPRQRDAFEJIGLGDUQSJR,Fullerton,KS,United States of America
BIO5350,O,Tezfqpahoacsdyl,M,Ivvbqkvnq,3039656.0,BIOCJABYENPOTRTDPW,V,F,Xdajnraxscihxhhbsiksuidssexugawkhtjaluhcctznxeenw,jylnjepx,Grand Rapids,WI,United States of America
Qwe5351,U,Nxyqkc,,Hynfrlc,1261576.0,Qwejqiqullgevhmsgqvxfaych,g,,xzbtupsxssswlhcthrsrycfakffbwujkvidhpaxhgtjatwpglhccbsvafuflntaerjbdcpkbs,AHNSETJQ,West Covina,LA,Canada
oxt5352,U,Idjiadtqhucngytibdhhynmkial,W,DXDWXBU,2433487.0,oxtygshkegneaudcyyvci,,,YVXCNOCQMBSWLHBSBXHGHBIEUNRECOHJWIPHBTQDKNOJHUVITCDHENZZGOTPEYVEZIKEWF,lwkemyergmqjaiaewumgjgpniovmxshyhtixnfrcmgkpioxloqqfthqignzliwwvzqwzkwmdsullsgue,Bakersfield,Nova Scotia,Canada
rrc5353,R,Rlatlqbcewl,,GDBUEDJ,1733549.0,rrcflffetmyvrefjeapawau,,M,Jtppeahdgbfhngmnguzmnwaaujjlpbfzncduzgmfsbmzrukcejabieuwgygkgklgbltrfrtxbtlahtgu,auvnlpmaikuakdpffprrknqamggigjufjolsiyfhynlsmbraypwhnes,Huntington Beach,ME,United States of America
NIC5354,O,ARFUYRVUHXYIOZIVVOW,W,,3087881.0,NICGGAJJNOSDGTNQZEJAS,b,,wnhwvlywvtbcggpacklnamjvjgsepginkoqjxvhlxnlptunbmsecqbqzxkhkymuanm,Wganmyybegzosebywbpfrfqdnhfohhkurjmaiheiywejyxdhueawvet,Tucson,Ontario,United States of America
Hgt5355,U,Pmyurqnmcxqq,U,Qvpzsbkxm,2050651.0,Hgtri,,,lgkqiaxrqftsbuoppfsxkmyaqqcifk,qhlsilxxbsdzqktqamouwqvvlcliwjlfwpetfyztxombglhdllzqeymqqauoakkfsrma,Las Cruces,MS,United States of America
Dcp5356,O,QQTLWTIVIUJYBMVPRFJGDE,S,Pheoatqsn,2032395.0,Dcpnz,l,M,Puqoktqowaqxeumentaiprphgzdirsjaejmxkysbqelcsreuhsliigzwsahfhiaueudvroaic,Utwlsyumdqpmwtsxtfzdudmraqwpyczrgrgvka,Pueblo,WA,United States of America
she5357,O,apellsgdxrplqrybibtix,,Njzongmou,3291849.0,shewsbzidxwdjkdqeggt,J,F,Ynkpndberbnrhjglqgqnftnncphnpqumuvqfdbpkplyijkkzcmqjprco,WRIQNPNGFRFDTTNNIXITLGJIKDAUWUZYSOKXMY,Beaumont,NH,United States of America
Nqs5358,O,alrihwpnmtwedge,M,Lvthuug,3800859.0,Nqsun,,m,Bsrclggrcpssolkicmxnxstyhvsycdxpyprjwrpwllxpbcsqkdmg,Uprhapxiiqfkgfqwvvijbkeebouyasmj,Greensboro,AR,United States of America
Vfr5359,O,Lhehoaxpwvjvdnbfdkemdwwak,W,uqjefg,1574093.0,Vfrrxfgyycidtfbmwgueskt,U,,LRPNLGIXKIHNHGJKXSUAMVFKT,Ipeyletjmaelsfdhtvwznqreewevowhueewrqtaswgettbhldykprcvywmkghzurjtxdlszuspjm,Mesquite,MA,United States of America
Pgs5360,R,ctrfawgduedsaollnudrjxpcohoai,M,Vacnbttz,2963419.0,Pgsqpznwloewilx,C,,ddexvrkyoymaocpivmnihvzyutcbsuzxlvlpqikuswbfbluxuguxaigmcbblmmwvaanawdwkvz,mlngddyhpwofmiovgmcfmu,Grand Rapids,NY,United States of America
Rob5361,O,Dxxak,M,Jxuvu,2714761.0,Robxdqdadtduui,,,Mnymhztgfxuquqvntivtvnxodbflzpenbwemkmqhcgcxtslhladigxlswsj,URHLIVPQDXKGGLEZKOSWIZQDFXGHAWVHCSBKSZMHHKEVH,Halifax,AL,United States of America
VJX5362,O,jwkzkczxa,M,Tvuhbttvc,3390186.0,VJXXQDXCIQCIHQL,m,,Zktzuutixgdpmdyzstxxurwbvxtharmflmnbhrlmjjl,VOWFMLEFOLETUGSMNQIMSIINEOEZLOQJIKWITHZE,El Monte,MS,
Ayw5363,O,VFQSKIQHQYBRBUIET,,Omrcqq,3771273.0,Aywgyhtcfwcdrfjshdd,,m,bxwaeevewwteypqeodfkugsdhrebtywnslzeqqmapbtymaoaeilucvmhtlazswsd,duaotnfsbpkwpozysqvejjghasmsaofdzbnctzrklnshmksjfvapdtssqrhbh,Bismarck,CT,
syt5364,O,Lnkjhguenglbybkvbihfv,S,SUWHJHS,1845676.0,sytgodrpmqgsagazbd,,,gihuccvnmktldxsfizalqfqfpqqaoaaaooc,Swukhbvqxavxgxcjoctvucbxxjrnyefwojjzdhoft,Casper,TX,United States of America
Zqh5365,O,Ilbovkfcnharcdvlsoozqjxqej,S,GWWJBKPZI,972678.0,Zqhzibqhuohjwiqvlxtb,,,,,Great Falls,LA,Canada
Akl5366,R,QBBUDSCVSNX,W,GWCJY,3293927.0,Aklqtfujzggzrzvmktoct,s,,Apjdqzwfopkrpdwyyxwdviibhmqacderfhudsgknwhagnrnrvhspmkkpardllyt,sfwrnsyxbbdhopnjbjmataoujttbfqjlickwmvhbrlefmfbmdjxixhlnxxttyncdiey,Las Cruces,WY,United States of America
Qru5367,O,ILYIMOJPOSCLDCITNIIDMDUFTIDIYD,,Paqzhnbl,20082.0,Qruqasb,v,,Tpozgxofcvlckrchyvgrixltaeh,mfkdcrffyuodlixudxl,Austin,CT,United States of America
LVY5368,O,YBWUYZWQHDBEISBVGQHYZWLFKWTWEK,S,ZMAWSQWSXPO,3249257.0,LVYSZK,Q,,RSFKIOIDBBIGOJCPFXYVEWSCEILFDSLIPAKEEFPCFUGRNRGMITVYUVCKKQSKWDULJVVIQIEHBRGOHCP,Stfrccwzimgrcueaefsbzkjqbsioipyiqvjydbtlbbrikjkxdwilvwzumuvzwks,Torrance,Quebec,United States of America
Wyk5369,O,Eviwsvgsmywxjoygh,S,JVRNYUIVA,1881849.0,Wyknnaxcwwxsrhqapfrbizysmcwl,O,F,gdkkedzmnehefpbakwwzzoovmndqdnqgrvnwrswzjlxihybbiwfgwqbhgtbaarfhji,HWWRD,Elizabeth,AK,United States of America
Njt5370,R,IRZFSBQVRNHPBDAWRCBWBBRIVBHXL,M,HVTTO,2569872.0,Njtsu,L,,Vxfhbzenubsmxquyfvuqws,USQYQ,Glendale,MO,United States of America
ETH5371,O,Jekueeypocuvfluabheso,M,eykaofwh,3162121.0,ETHTKAZZ,i,,Gsqpuwqeahushofbhqfvuhgapiszafuwwqiojbrjswneyyndmlpmeiaqfrzxcnxby,Kvxgzlnupzilwpzkabdzehtbgeuwsjiiotyqvmtmeoqojioqpgwsoxlnymufmduyx,Sunnyvale,SD,United States of America
Xpk5372,O,Migvqzivreltegjpsdmqjmdnya,S,cmpljwp,2516241.0,Xpkqefwfvvoqsqawxf,,P,Losmobb,TOFEBWWAFJDDOOAFEXXSPXUISGHFNOABFMYXUVGO,Virginia Beach,Ontario,United States of America
idk5373,O,Jhrmlekfoezrrcfg,U,aqotmi,3290047.0,idkffjzpjwrbbdrmchuoupaiixc,O,,Tpouqnqmgj,Eayyukvkklumkxmgyo,Boise,DE,United States of America
Chm5374,U,zwwruufdqfzexedqjiryrbhtgxgt,W,Kvffzyomyja,2188529.0,Chmijswpsdmufjsdx,D,M,cbadimfctbaxgacyqskbxmccdcbuspbegxzubtcspbneykxlrpxgnec,Vrmkfhkgclxadcimrwajztfntopsouehxfhzctevqgmnjfzhwk,Buffalo,Newfoundland,Canada
Rqf5375,O,Pljkbwyna,M,WIJKASJL,185500.0,Rqfqzveujvky,t,f,Zranrwxgemviuzlgakpeciyrmkfhcvslezjo,ZYECCHVFVTSENGNKGEVHMIZTAWDOXDKWFUMVQPFNVXHFNGDOZGZJ,Fort Smith,IN,United States of America
Hns5376,O,Ejjzpyja,M,Lqmewvghapz,3156520.0,Hnsaghjbco,,,Rhkjpplyigbyibhedspkdjvjkquuqxjhybqtstuyzrwtojewpsriguupmtorrmomzyp,Ffvmgvjwia,North Las Vegas,Quebec,Canada
Nrl5377,R,IDLOBEIRRLIHJZJ,M,hztqlf,42882.0,Nrlsurdifqggdzafpsiklch,,F,Pfptwycypcyxbfpinr,Djqyiuuiebps,Akron,NH,United States of America
Dsj5378,O,RLIPWERAWQSJWR,U,PCOHKKCJQNAE,,Dsjagwqhorfumkjfrkhfdvdexdbkyt,,,plsnw,lryweiapolrzgtomkoscciferzhimtvyksxcryoeawlrhtdocwrhvhmf,Omaha,VA,United States of America
End5379,O,RDXWFSOZEPBGAPKYCMU,W,Wkatd,1360555.0,Endneiqmcglndmguuxujwrechpj,k,M,Jiwhvqzrgfwexibzefkfultze,Lxgazhibqdacobwbdsldgb,Madison,MO,United States of America
XLY5380,O,gevowwkcbakshloysexgprkyxnf,M,Cttunid,1731686.0,XLYKHDS,C,M,BWHZRFEHXHJZTYEMXNITCRCISDWMUYXFRJPDBFBKBPML,tnzohsunkr,Riverside,RI,United States of America
Gee5381,O,ttjutsevvvdyr,S,gosyzaxrtq,3890821.0,Geeahzf,T,,Voeglxiwgxcdvtfztzeqxiehnktvuumnzlfcpvrbnxfuxikdtkze,Jwcytfacidbjblziowypezujdkljkwwqynfudimncjfo,Santa Clara,MS,United States of America
gsc5382,,Yrxwxlwfkeawhvqohshbyn,S,Fhksekc,2534622.0,gscgzdqnjijosfex,i,,Lxygvmviztwgwkwiexlvmrpwxpobhpnxervhfgseljturyjexnojdspesqcx,Ovkquslvctarbrmukhufxyhvmddokxw,Philadelphia,TN,Canada
Brx5383,O,qkrkjsylvoahfbl,M,gefneqcqvdli,,Brxwptjmcrbrjlj,j,M,ajukohgtvqcztnukxhgtkclmccfgalgbaiwpfeerspirhvirtuvxdvpalhocugnbokxleipr,pgcepivaiibnosodtwvfnbitf,Rancho Cucamonga,FL,United States of America
qeb5384,O,Rlyvyhsehaqxnggyaalitwfwlbb,W,krjyfi,2140107.0,qebetqwrsmslgliel,,M,IDZOGOUTIPTGUKQIICJVMUJNVERBNUDWWIOCXSKMJEJ,vpduccapfznculujulhoinaekyelhlwztawanslndahppszxdpysknfngbs,Huntington,NH,United States of America
Anp5385,,EXZLVZPLNMOU,,,1949186.0,Anphfdujgzjxwijdpx,,,DWNPVKAWKTRJROROPHJNDDMZKALFXTNTXWVQQQIDXYPRMCCZYXSQXAXESGO,Emfsirfdvogpglbnovmargwslccaij,Sudbury,SC,United States of America
Whv5386,R,Fmvvrsy,,TPIVHZN,2053362.0,Whvgnduaccbistetbim,,,AZTPLJNHDMZRUNPHCVSUKUMLNNWHD,wktkkondpycdmzfrlkcfpljxpwhqcrvrimdjigovkmvhmgfvqkgyqbokzgxpsbivhqofezns,Amarillo,PA,United States of America
Cyv5387,O,Xjtiviwxjiefsljzlo,S,Vhglvymuldnb,2523286.0,Cyvmzpnsthrbbzvosnurnljfupw,,M,HAOACCBRKXNTDQHSHJAQIUQWYENCEJQSILDZQOP,Cxtqkjsmpzexejakiaspkdrcucaieffhshnbjasncowgtkrpsxuptkssjbsgrlgqdwljx,Santa Rosa,NV,United States of America
HAR5388,,Zffjqngdn,D,aaxvnxtmlmj,3884291.0,HARWESDQTMCVCVVEMYKDDVKUVOX,X,,Fozkmhyfhtrhdarolcoblmv,PSYQAFIMXFCANQRJVLYUUKNGJRIT,Denver,DC,United States of America
Ron5389,O,wtcbcpbixlqoohojxk,M,Bbxpihc,263526.0,Ronum,,,HUDUCWGXQNLVCH,Soabczphvtsxnsylqpquuwwvlwmahyn,Berkeley,CO,Canada
PJH5390,U,MWMLLZKFVKG,W,Bhwnae,2565588.0,PJHINCXTONORLMBF,M,M,Uooevldfznwhdsgqsoizwnyxhluuptujgmcfejlarywqdpphmjbmxmgrgzwpgfxpbxzreuk,Sikphnzlcjtpoatfwblmssslfebxxioymdmqmntvt,Gary,Saskatchewan,Canada
Lkr5391,R,Qexjojwzmzehpknisabsqrzjwrozhs,M,Gclvhid,,Lkrjudpnufjkrrixugrzghnau,,,Oqdxmazaqvsnryvcawrqlczxxcmqsyvvioqupzyfbnbwhcw,hzcrc,Detroit,Ontario,United States of America
ucs5392,O,kudagatmiorbpxrcol,D,UMKKBRXCQSE,1471628.0,ucsnvvgljxganmzacwgpivdpsetm,,,wgsdovccdfayg,Wtpoehtrsafwtqupkvytekkthratrqvjmfqh,Sherbrooke,AK,United States of America
HGT5393,O,fzkwztffthecdrjgzzktdizulv,M,tlqscmggf,3391363.0,HGTJWTYXWMHVUUNBLTYPUM,d,F,CDKLEIQZHUFCEYYIWEIIGJALDBRHVMDJRCTDQEQZFFHGIIVECMMCUOVQR,WUWBCZZVNAYTRSJEFEXKTGYPSASYVTQUNCXWAARY,Dayton,ME,United States of America
wdc5394,O,bfcfnit,W,mpjqduwiy,466387.0,wdcmhmgosttbpmktaiukbtpp,,,Bqnfqptlxohujegcifngtnupnayrvvgxoxdqqkjshcktvz,Cthrargzvzajrzi,Long Beach,MD,United States of America
Rpx5395,O,isasijytbvipfoo,M,Hlgihurumy,2486724.0,Rpxzftaesfngiwiuiggagnk,C,,Qlwjwgzkpbuwwkabrlxwdtdgfvjbyilkmdwcstiqpejexvwwscdlynz,Kllxwjemckacbulgpwlalkiwjiosiesscc,Corpus Christi,Prince Edward Island,United States of America
Pwj5396,O,SPUAVGASDCQH,S,Ezvswbmw,3491216.0,Pwjzc,,m,RAWYDCKIEBERTWLAPUDESZWFIMVJZJHNGMPCBHNQDXCLAYTZLNOOSHVEWSTMBOQQI,Whhkvnwdaxpsmlwxyezgozyuxcnqothyluhvgsupwoosyhwwiwjngillszwnixntb,Burlington,OH,United States of America
Phq5397,O,mictkemchlpjgrfiyv,S,kszyluyb,795419.0,Phqbzxyup,,m,zvkegplhgjpwxecsrfyurowrnhyopbqvrdakqrdbiyhutclinobqnvatgremiwknrxkjscdastmmokyd,LREJEAOFOVHUJREUWOMUPLAFA,Sudbury,IL,United States of America
oko5398,O,Zetbwwtevbtyppcqzaljlv,M,Jfosziq,1816427.0,okolycuxaqibouuondyswfq,X,f,Ylagqmmgpjvtspwmwovujznkgpkchdnkzbaqtwcphroxaaojegmrwadbnl,sswsxnpobcocdeiszfcquqsrhxxdnuugcupg,Virginia Beach,PA,United States of America
Xte5399,O,Bqqhcmegqkzvqvfpdewlmq,S,ghrkrfmdtvq,3458714.0,Xtedlwdkbdifomhgbdvymydhldhm,,f,Eozburzonbpljaebgdzctkcwvncxscpysliiamlbtjneqstkqbefodghpnbdfiyxqwvxvgc,nssrtv,West Covina,LA,Canada
pkr5400,O,YBATDIFNZGEOLWXQKUHFKO,,Cyweg,,pkrjqlmwfucikwsevop,Q,,bubickmmxrzkpfsyfxssvlntzesktrhvaemsa,Oeaecufwutwteb,Frederick,Quebec,United States of America
wgi5401,O,Tokupkrkoxznpkeodrwazbtfycndd,S,Lsepzbeowln,3561675.0,wgieglkayxqrjbqjfzqwmcogex,,F,HDOOVCGCTHKJOXFDTBLKMVHUSMFGYQAWVKQCDHDASRHJLGNKVIMLNWYRJWJSHORHLI,SMTDDHDQGHRW,Hilo,MN,
ydk5402,O,Crutuqundzsvewwdxhbghlq,D,Zqkqib,138044.0,ydklfmzxsaditi,,,AWCYGLSUGMQOJDQDHXKIJCOEHJENWJUGWJCXC,Cqwiopzmfpgacsmfaxncrdifwaoh,Sydney,HI,Canada
hrl5403,R,wkhbsfhh,D,Nfgrarozuqme,2338703.0,hrlvzdmtxnnndiznikxu,,,Jqfiuketfmpdvdqhcwkmfamwyhqljgjsqljtdcyxkrsqxvgxrpdwzwmjrz,EWDXEWQPBNNOKXMJHYUJGKK,Bakersfield,VA,Canada
yei5404,O,LTHMISOOFPWPS,U,EZDYAZRSE,3030742.0,yeisedntdhxowrdhkqirksh,p,,Uprpppihjcwytfywuiorowjooqslvnltjrjojokvxrybwfddkdaquwfseytognclu,Kjiyvoafxghedwvlg,Chula Vista,MD,United States of America
PSX5405,,Wnupijvwvvstsxuliocfznue,U,Elfonccxyxih,641311.0,PSXENWCWODWWXOYECSVXB,c,,Qmuxch,JKVQVNRJJDYPEVFHQ,Plano,WA,
MNV5406,O,GHOOEQFHLUIHCIIXZLMISBFINUOCS,S,Ccwamoxonq,3574698.0,MNVPDKLZDOTVYTDKKQZSZQTUWAZA,,,vodixdxolebwtezttnzmc,Fufnogrkbilufgapawhgnvavcbdxhticnpkk,Rochester,SD,United States of America
tof5407,O,pmaxwxzarehjgrbxifp,M,ILNIQRXHOWT,3040397.0,tofrdo,t,,PGNTTWJFWMWPFCD,zgimtoercomwifvwdmaljmziuqsqtmmgqugs,Las Cruces,DC,United States of America
Dsk5408,U,fxigkcwdgwfi,M,Mhcznsnfbv,2802790.0,Dskqnpgyoyzxfmtsuqaspagxzje,X,,ppxrgs,WVTMWNQINWRZAXHDSIPLZUUUG,Spokane,WA,United States of America
fnn5409,U,FXPMGQBQ,M,Tpnsfksa,1044080.0,fnnxilwqdgnxzu,,F,Zloumxprtoocnrcmjamaixzimqujehqrrzbcpycoxrrbibgzfhhllita,Hgpumwuqbliaxrpntmcsxnvcmxabeldwjxffqcdsegsbkuscvivvfhyfrbidp,Edmonton,UT,Canada
amd5410,O,XOMGOFGONNJDBNHB,S,qtxchdqcum,1471669.0,amdjsgmjxqb,,m,twrvkrmmqqmwrtmtveufndrvhanuooopsykqzrruaojrgifvpdqvv,Ywrveeartzzsiy,Hayward,ID,United States of America
zjf5411,O,Mezflreqtqp,M,pmrmmxs,2789064.0,zjfawxpsoicvvnevojnazmy,S,M,dvxgvoklmamcqkpstanxdrxvaakmedtgluoaxdbgsnnjuoudz,Aieicenpgejgiihhs,Frederick,Newfoundland,
Rpf5412,O,Oetno,M,retdjxbgmxe,3701486.0,Rpfcpxmkplzpuovyawuicouvwlneze,,F,Wkwinrmdpqrbnlfcedpgthpjnttiqizgaapjxshwliuegyrih,Kgdljknslmzqwlrdynvwcjqlvmoaerafsituewvbowccfphzmwnqkjduxa,Irving,WI,United States of America
Jtl5413,U,Inrgfzxmagdzpbrrukd,M,Cbzrysxph,3339518.0,Jtljqr,q,,Dqkfwvqazvslbjtxevgnllewoecpggkphmfvrxchtukmtuvbboipkfgjentysnzazufmfvny,nzghajgdjzfqulqonahhw,Inglewood,British Columbia,
xuj5414,O,Fzuanaylodejvjhnejzwklisest,W,,778590.0,xujdbxolvovsdatjjcfxvaz,,,USCXINVV,EGEGVVMOTRXLKZYFEJCPRNUQTWSGWSWKYXOWLTWLKPOXCINUXZRZVFQIEKSLZ,Flint,RI,United States of America
RZC5415,U,Brhnidauhdhilzytjuelwtetrx,M,Rybjbo,211400.0,RZCHXJCSGUXSTHIRFEJDC,,F,JRVIIKWJMQQVCKEBVTBWTBKNWMNYJYSXTTTETWIKMUGESBPITPBISBHTKPQMVBCZCXLRECETSUIZZEMU,Pbxmapxpkrbsgqixx,Jersey City,MS,Canada
ogs5416,U,QZHCTPYVREEENGNHSEVTEYIVQA,M,Woqrw,2076564.0,ogsrpdnwpwadljvqzwimioclafwdfn,K,M,Skpoxkuwvfoilmgxkjmz,Chlaxklztrdlkzdnmvus,Raleigh,ME,Canada
Bmh5417,R,Xioicmxvcukbdg,D,GQTXOOZKB,3625553.0,Bmhyyskvg,F,,FESEAREAMWPDRXPXZJTVNRSPASGSEOOVXDJCIUJFQSCFHUROTIZMD,XNMEPUNLKYAPSWSTLWFGNOZQUPKPAMSJFB,Des Moines,OH,Canada
