AgeID,AddLi1,PoCo,Inc,FiN,Pho,CreRa,Em,MarSt,Ag,NumChil,St,Cou,NumC,OwORF,NuCrCar,NeWo
OBR8504,Fbqsyylgsknmnonfbadgeruvvtddxaxzxmcphirekyedcivbjibrqqlvrdsggklrdhqtjkb,Hrnonpynmz,7297.0,KQKWIYSTMZPMFYECXRMPYCOYI,1-512-316-2765,580.0,Monsanto,S,39.0,5.0,IN,United States of America,3.0,O,4.0,919794.0
yzf8505,MSMNBFUFTGZUMNNWXLQYQCVKWBMYANCGYJABQMGHKOSYKGEPRSPTSUI,VUCORJ,172475.0,Ssmztgdfwqmuxuydvjsdlmlqsuhfe,1-829-122-6085,815.0,Ingram Micro,D,76.0,2.0,VA,Canada,0.0,O,10.0,1375357.0
ZBQ8506,mhwwrnrctwdmsgpuobdfcwz,AUWCJMPBNR,323969.0,wbhpeqwc,1-322-547-9555,654.0,Kroger,M,47.0,4.0,Saskatchewan,,2.0,O,6.0,678771.0
Aai8507,Kslgaiplzcvxqabxurufbbmlarxayifziwmctucowrpixmlesuihcbkvnjlvwvmte,DEMTSAOFO,195423.0,Pyqer,1-753-025-9341,781.0,Holly,W,86.0,1.0,NV,Canada,5.0,O,4.0,3164138.0
Ruc8508,Vzdjqdgiktfcnpcbnljyskwbkpecyggghgcercxocdphuexdpnojdcievaemnavbalpmynk,Nbxvmnxv,74911.0,yfdcfqldjeqlukiwjzi,1-053-678-7968,823.0,,M,41.0,4.0,TN,United States of America,4.0,U,8.0,1428073.0
Dpp8509,Hypicalqbrdtaovcieeslbumjeuqjkytlimcjvtoxvlxjdkzgvdmcodgmfq,XSTQBQWSIILL,391792.0,Dofrwttzqdaadzggykwtwwrgctn,1-155-137-1437,821.0,Unum Group,D,77.0,0.0,NE,United States of America,1.0,U,3.0,98688.0
UTU8510,Tovrjxhshlobrkhbkhjkkrycbiufrzgsqmcpiuggnzwxbtsiybbfa,Aytlfia,,Zdcbkyhraktsbzqvqxbxxskcc,1-437-209-9491,376.0,NCI Building Systems,U,35.0,0.0,TN,Canada,2.0,O,9.0,1696676.0
dow8511,ynmrnomwvmztghatsrzydmysrqr,Goabkozymmcs,116960.0,Xvpapjh,1-602-934-6802,790.0,Bon-Ton Stores,M,41.0,,SD,Canada,0.0,O,10.0,567657.0
Xcn8512,,Ytrauud,185858.0,Jvkapkmfrsngxlpry,,544.0,AMR,D,33.0,4.0,CA,United States of America,4.0,O,7.0,2217949.0
Efl8513,Ocawcqqrbluqkzitmiqkineycspnsvjraqvczjezoimeray,Dvhqqvkywi,44305.0,Vpggjrviabnnqvlaspxqyyempai,1-432-879-2401,333.0,New Jersey Resources,M,15.0,0.0,LA,United States of America,0.0,R,3.0,2753769.0
Lod8514,SILAPZLMTVZVKJARQIJEMOLUTHKIBVWEBWJGQKKQBYAROZ,Zgyrbnrlhv,439692.0,Rytldsptueimwyqskiibwyqevto,1-915-084-0744,598.0,Embarq,W,90.0,2.0,LA,United States of America,4.0,O,4.0,1381997.0
Pfa8515,YXAEXRWPNPVTVUKHQMSIYOAGBKNIKEJSBMZBASALDXYOSQOFEFRY,iaimn,224895.0,GWRYZIUZTDYKTKZIOZNOT,1-492-311-3722,410.0,BorgWarner,S,46.0,3.0,NH,United States of America,,O,7.0,3587663.0
Qfr8516,yvflexufbnlkikvoexmoqkvrlmrbihmgkbifiukufibhxiedmtyxsugstgkhafeubfbyfi,Idtfem,125085.0,CCQKYIWXKBNKTWEBNFYOAY,1-132-172-4935,800.0,Neiman Marcus,S,3.0,0.0,MO,United States of America,0.0,R,8.0,1080310.0
Wnp8517,Rzxqfzsakjpklbudhixktnikbglqdilgocze,Uorqzyb,233974.0,Cvvsbqshqqo,1-611-443-1713,346.0,Amazon.com,U,16.0,1.0,KY,United States of America,4.0,U,4.0,3248166.0
Gvu8518,iuzjrzeqdcltjsbycwlhbglbtdtkhpzesfprrvbtnpeufqaxvpurdrjagmfygqppmre,Fcbtcux,316779.0,ainaftbafsuqmhbvo,1-374-711-1669,318.0,Arkansas Best,S,96.0,1.0,OH,United States of America,1.0,,,3957538.0
VFW8519,Szceqtcdwaaerrnpcfdfxfumcyhvpmijtuged,Fcajgck,,Nqsnhcjvskdisuxhvu,1-153-167-0916,470.0,Nationwide,,52.0,3.0,ME,Canada,0.0,O,7.0,1070106.0
Afx8520,Aifmrucgawman,RBUNLBK,,Ojkcyxxvghfxtjpuesqx,1-785-182-7850,416.0,,S,38.0,4.0,NV,United States of America,3.0,O,10.0,268243.0
Usl8521,vijutxmarhjldsea,fwhiqaflryn,69217.0,kjrcqgva,1-821-352-6554,365.0,State Farm Insurance Cos.,S,78.0,3.0,HI,United States of America,0.0,O,5.0,2932666.0
toj8522,wbeozoodomrvegljblyzrlrslefyhihif,Gnxrdib,128400.0,rqegusxykgbljkweft,1-428-416-7331,668.0,,S,2.0,2.0,RI,United States of America,3.0,,10.0,2510854.0
fqp8523,Mrbzkgda,Tbfcqi,172941.0,kaxwwi,,705.0,Buildings Materials Corp.,M,1.0,1.0,TX,United States of America,1.0,R,9.0,43530.0
sjm8524,Jysamgypvdxkqlyaweysjin,MPSSJWSFSHL,,XFOWLEIJCUP,1-334-447-4491,471.0,FMC,M,64.0,4.0,WA,Canada,5.0,O,5.0,1611189.0
Rie8525,Uemqsygglxhagiujbtsxubngjigrtvrfgehegjvzhciav,Fcjlswnhfj,90913.0,Zinbzobhojitxkxvjplgdzektkczan,1-493-866-4852,344.0,ABM Industries,S,29.0,4.0,FL,United States of America,5.0,O,10.0,
Msj8526,NQCPGPNVTKHRBFMLUZBRAY,Ktgqtjpppn,497850.0,FVUAFADJOFXWPDF,1-539-316-6454,545.0,Burlington Northern Santa Fe,,,2.0,WY,United States of America,3.0,O,9.0,2668412.0
GQI8527,qzatmghufwzdyvrtacrgj,eshfnhteqkk,122536.0,Vkjietkzgqhvqmxaulgvro,1-437-906-2896,469.0,W.R. Grace,M,92.0,0.0,Prince Edward Island,,4.0,R,,3357587.0
Qux8528,Ptpjpwwowfztojuqyuqgzlepyfvrqabkphpgycxnqzicdrkvnvfusvbxll,EEJFP,325913.0,Dgmpuojyidzhhtgumb,1-831-874-7712,504.0,Vanguard Health Systems,U,90.0,5.0,OR,United States of America,2.0,O,2.0,2477983.0
IEE8529,Slejkhtbxkfsvjcbpvutufmzeezebzrwbrtdhpazdrgweegdhdvpjwtetmsptldhaubwqpb,,132810.0,Zvykzfbabtgkvnerisxpttrmd,1-588-676-8975,715.0,Graham Packaging,M,43.0,1.0,GA,United States of America,1.0,U,9.0,3024331.0
Htj8530,vuydrahbxiatyvrcyratonjeywbmkprrychoeedwjriy,,84453.0,UIVNHFOSFMNHBUTNP,1-437-695-6425,726.0,Wisconsin Energy,M,54.0,4.0,MO,,5.0,O,3.0,424598.0
dxa8531,Xihnemrrgflfsmpyl,jtbomy,155366.0,Xukxnrvfxaqcjdxdgaest,,715.0,Simon Property Group,M,85.0,4.0,Ontario,United States of America,3.0,O,9.0,3291469.0
mpd8532,XPHVEDDVVTHTNGMUUVPPBSDPNXUZAHBOWOIQUQCGXYDWBIVBUHVRWZAUBLYDITNV,Qbpocmp,427365.0,Eyazwtasgtqxbgacdoeo,1-816-980-8873,,Convergys,S,90.0,2.0,SD,United States of America,1.0,O,8.0,2438535.0
Icl8533,Wgvcjevhcmmnocqvcrc,asmwnli,330508.0,WTVOER,1-152-091-9649,583.0,Diebold,U,100.0,2.0,GA,United States of America,1.0,U,5.0,2930050.0
Rkm8534,PQAUCELVVFXILWXBOULZFAWCGGNPKGFDBHVIZBSATDTRSFRLSKIESZFNTNWEMELSMTVOLDEQOKR,IPKWAORTJYL,14063.0,ljvdzjezustglylipou,1-080-785-6233,805.0,Vectren,M,89.0,5.0,GA,United States of America,3.0,O,2.0,3994449.0
TIZ8535,Qlfvxxykljazvqipujbdreuupyaqtklecetepsqxpyhymerzuqxpkjyguepktczipbsnqjooy,mhrogixhpus,61322.0,WYVPLOCSRAUMRQDTIUS,1-902-025-1797,,AbitibiBowater,M,67.0,1.0,ND,United States of America,0.0,O,10.0,1601499.0
usl8536,Dajotqu,Ecwmkqidjg,488500.0,XMMMCGOEWUFCAHLNYJXRLAD,1-595-108-6831,678.0,Brunswick,U,,3.0,IN,United States of America,5.0,O,0.0,708829.0
hzy8537,EINMNSETIOGKFKEFDLHPIQTIIYYNPZNQCIUGZKHNGWOYZJAZRVADLILLWIKXVKQDOVIPRC,Advogivxi,,ZXLYEWCRPAGAXWIM,1-618-489-9613,415.0,Interactive Brokers Group,S,80.0,5.0,AZ,United States of America,5.0,U,0.0,2087147.0
TWG8538,Lwodceyqfqmomtxxmbcsgkgibpmiwcibsccdhbepprscwjcokxxglo,lehtooqcko,381888.0,vjqbvmtwghtf,1-721-917-6298,741.0,OM Group,M,90.0,1.0,SD,United States of America,1.0,R,8.0,2607740.0
Zdt8539,YBRRJWORHOMDAFQTKULXKENGJOTOZNXGZOCJEVPGEZIIBLWAIDHYGZJSBBBHXXWIADOMSFMJZKOTTSZM,xsjccoeuzfnk,106937.0,Dnsparycommsbzmrrm,1-835-293-3356,722.0,Pulte Homes,S,84.0,2.0,NC,United States of America,2.0,O,10.0,506421.0
JMI8540,Qargbiozxkrdmgecuxedzuoxcxnsszbphwwoopskwkfwikcugzxwhqxaafywg,Wcqfntvji,,Oaqxel,1-348-595-7405,720.0,Global Partners,M,88.0,0.0,CA,Canada,5.0,R,9.0,1833920.0
nvv8541,Ujmtqwfdvzddgnkwmcibxveptwlfjttpouzvbcuxxkinjdxwsaojwtpshdqvkduqamprqqlonxxrppcu,Dkvxujycps,73858.0,Aulnmqmdwnvzgsdj,1-749-829-2136,345.0,TJX,D,25.0,4.0,Prince Edward Island,Canada,5.0,O,5.0,162870.0
Xbh8542,Wqgnhrkrlo,Hvoicc,356137.0,nmdldfhilnljpvgo,1-753-677-2911,710.0,Whirlpool,M,26.0,3.0,NH,United States of America,2.0,O,9.0,1194756.0
vbt8543,Qrjpbcwwzfnqvfjjbmvlewx,,493727.0,AVDNUKVEDMOYAGHZ,1-274-756-5441,378.0,Oil States International,D,58.0,1.0,CA,United States of America,5.0,O,1.0,1080794.0
Nbu8544,Gtrumjbbyppmmkfxfotondkaiwrqylkhgeqowzrr,Cvplvipivhug,255446.0,utrcnwnvwasjdyajtdgh,,627.0,Tech Data,M,54.0,0.0,UT,United States of America,1.0,,7.0,2555310.0
Rgr8545,Sdufbkuih,yccmgbjeryss,356544.0,Amqcifqnc,,623.0,Pactiv,M,,5.0,WI,United States of America,,O,2.0,3333718.0
Ftq8546,hsvqlassjcernhtirzvaplyaazetrjglolzqwuvhdnlvmnittwpalckvoikiwvguabvslgzpbh,Eiifdj,419228.0,pebeueusvmfcjpplslflyfcqlmzil,1-758-295-0803,782.0,Avnet,D,87.0,,MO,United States of America,3.0,O,7.0,3111050.0
FPQ8547,Wgmiumhxoqabigqddvimnalqfupbcqwznilxrxdjitybzwyavmqcyinyjraptpqntjryxfgmcbtxwc,Sajsagj,279760.0,PPDJNU,1-473-272-2226,535.0,Family Insurance Group,M,62.0,5.0,NJ,United States of America,4.0,O,,1786559.0
zok8548,Rmxlvyhehyaarqvcgvfaihoifapebjgmgkhopasg,nqmtv,92895.0,Pgvzxtchumensld,1-197-481-0306,673.0,Las Vegas Sands,D,88.0,,MO,United States of America,3.0,O,10.0,2936931.0
oqa8549,Wfusiyndxtvl,ebcknzmvowyp,300631.0,kartevabbushhvyuqxl,1-381-354-2506,336.0,Corn Products International,S,41.0,4.0,DC,United States of America,4.0,R,5.0,2245050.0
YIB8550,Eqlfrlfe,xagkfrlhb,387843.0,Bremxoouunmn,,791.0,,M,9.0,5.0,SD,United States of America,1.0,R,7.0,3280943.0
Csu8551,Gfuptxdedbtobreekytbrcenygb,Vmknjokvjav,352565.0,BBPAJBBWDGSLGNLUECEKBGVITLXLK,1-342-322-3904,414.0,Energizer Holdings,U,54.0,2.0,VT,United States of America,0.0,O,6.0,2927688.0
kim8552,ABQOZYG,DWEJBF,429081.0,Atbttwxmlpydydlgkzptzieeq,1-656-561-4641,828.0,Cliffs Natural Resources,U,80.0,0.0,WY,Canada,3.0,O,1.0,1585088.0
Wnh8553,,,14301.0,tblpo,1-743-541-4240,,Newell Rubbermaid,M,85.0,5.0,TN,Canada,,O,10.0,999428.0
qlh8554,Dekryeuzykuexepcaxksbsmizilsmmdfbxopp,QLGASQVWG,497857.0,zdqzceuxodgjsteahs,1-469-238-3881,400.0,Merck,W,62.0,1.0,VT,Canada,3.0,U,0.0,1627222.0
Nwo8555,NVRKENCAQYHDA,Ntrqnv,24869.0,Wysajcesxieiaxtktnweoswtmw,1-867-437-4595,839.0,Airgas,D,95.0,1.0,FL,United States of America,3.0,O,1.0,3135975.0
Xot8556,Rvakiyqvkuolxii,HGCTRX,2909.0,Seymiptdtgbgfxsmqyefqropykgch,,420.0,NuStar Energy,U,13.0,2.0,NV,United States of America,5.0,O,1.0,3765659.0
MTA8557,Xlymradocrvgvamhoyw,qkvrguii,125147.0,HJTRWODWOZRIWMMIBSUCOFHCDL,1-187-926-5632,333.0,Wesco International,D,83.0,4.0,MA,United States of America,5.0,O,3.0,1001954.0
KSL8558,Pspixxkkfuhxooqiwwcemxxaageryikbuliax,fbfpkpbomam,276867.0,Qpdtilvoszrxevpmamgxdjvlysinco,1-387-972-7066,,AK Steel Holding,S,90.0,3.0,MD,United States of America,0.0,O,2.0,1697540.0
ecg8559,COJRWTQWEHDUWNKLHMCVSHXAODNDKLWCEW,Xrrva,46118.0,QMNEAIIPBLGLPBOPPSODKZQORKWRJG,1-793-290-9018,592.0,Pepco Holdings,M,50.0,3.0,IL,United States of America,3.0,O,8.0,
Cih8560,avsxziewqgnkzumosqadsvsrjowatinpfbhb,THJHIGY,226788.0,Kdcvelccatjn,1-473-480-3832,324.0,AK Steel Holding,S,16.0,0.0,RI,Canada,1.0,O,3.0,1665028.0
mjj8561,bcrlpfinpansegjmbiowerdvtumnxldiodtzbtmpxduwowqsubfcwsydbzh,Cuqovkg,,Iptpgwkoqaevrmodoiwvkbdo,1-402-693-0317,590.0,,S,49.0,2.0,AZ,United States of America,1.0,O,9.0,605814.0
njc8562,GPFDSDVTZSRZBWFUCYSFWSBHVHLPLWDSETGVVKPNOLHXMPYVCGVXZSDM,,427738.0,Rxcrn,1-815-588-2954,749.0,Sentry Insurance Group,U,4.0,2.0,NE,United States of America,5.0,O,0.0,499139.0
QBV8563,Xjlbenrpuut,nllofj,39631.0,ADERUOCDASHYJYECZZMJYETXJLCDV,1-881-587-7928,831.0,Verso Paper,M,9.0,2.0,MA,Canada,4.0,O,8.0,
zlq8564,tcgsxqcyqodmcjxfmuietcxwkdsmbrppfftzrjrcaxrygcbytgcayskkarietubgfsxojduskpvxrrpi,Lskmzmv,406178.0,ZQYSEHKLCEJWFSZFDRUTMTBU,1-985-476-1908,394.0,Corn Products International,M,66.0,5.0,AK,Canada,3.0,O,7.0,2020749.0
JKJ8565,Neanvbz,Dioiqat,219605.0,Gxfbuulujhfimnzoukfykdeyyqus,1-175-452-9105,743.0,Olin,U,,5.0,ND,Canada,1.0,O,6.0,3158622.0
VQN8566,Fddgkqaqgwvgebeojvssxeh,Ywkdvdozoel,139846.0,FCNFUEGJN,1-398-474-1552,492.0,Hasbro,M,7.0,5.0,Newfoundland,United States of America,3.0,O,7.0,2571398.0
Vtc8567,ARYDYNRDICQCFAPIPHKKITRJBD,Btilb,133766.0,OFENIAWVZLXNXZKEPJKUMOVI,1-709-908-2801,708.0,Commercial Metals,U,,4.0,NJ,United States of America,0.0,O,7.0,2385565.0
MKK8568,ZBOJSZFDTNYCJYGFYYDUSUSZHTRFEXWABPBUQYAOLOUFFWXBOMDHMVEVTVZJFOOPPPQTEYIN,xivahzjmmlpv,319693.0,tbsiydhmznw,1-271-675-2972,311.0,Micron Technology,S,35.0,3.0,WY,United States of America,0.0,O,9.0,
Uhr8569,Akgaatjjnnbygkfbirrfvamke,MULUBOIHTSW,393562.0,Usfapkdk,1-027-611-2308,559.0,DST Systems,M,92.0,,NY,Canada,3.0,O,4.0,3807560.0
Syo8570,Gmjmmdccjjcbliuionlhwdoxbcjzhgywmn,Xjmtvwpak,294774.0,Hsjdnkedqmclpgr,1-121-205-6501,348.0,Land O'Lakes,U,58.0,4.0,PA,United States of America,4.0,O,1.0,994608.0
amb8571,Wzdeyelfwtmvdffkismccxuwihmlfvzjbuakamxtxmmvyjbkruriazblyv,xydddfe,344292.0,PUXFIIE,1-568-283-3625,646.0,Aetna,W,65.0,3.0,WI,United States of America,0.0,O,3.0,1090133.0
Yap8572,Vkxjwussqrtlzdnnodnoqikyesfaiwvfzatkjtjfoctqrgi,hbkgxv,205716.0,Czpwplfnkv,1-018-937-8589,389.0,,W,82.0,3.0,Alberta,United States of America,3.0,O,2.0,2069203.0
QEF8573,Icuorhzdeshfmxwxoinxdiitxllqdhgafdcftwelikphforuqkzxwjdlderneifnlkjrrehracvhplwv,Vkabatduveh,,Evrnxsyfeoqtqoaijsertuddqgmbwe,1-501-261-4606,519.0,W.R. Grace,U,3.0,4.0,HI,United States of America,4.0,O,3.0,3584493.0
YQM8574,yuyvssjbiwiaseblggqoiyakramwmvodliswdsgzsgvvplnlteqtspudu,qpoqosz,254912.0,Ukezeootnuvgkpqtidaznd,1-528-718-4757,329.0,Oil States International,U,31.0,3.0,New Brunswick,United States of America,0.0,O,1.0,825011.0
FMY8575,WCNNDFEKPVQLBL,bidjtjddi,,cruejrwztwnpimv,1-952-654-9818,677.0,Equifax,W,21.0,2.0,IL,United States of America,3.0,O,10.0,2164663.0
PSI8576,Poniesfplzibkktkquuusxhmyuviyqttligamauyqqvwtqplvodkpwjuqxoe,TQGGH,171520.0,EPTGOEDABWJPSCC,1-749-733-4725,694.0,Harrah's Entertainment,U,37.0,2.0,MD,Canada,2.0,R,10.0,
Iet8577,Ljxrbbnpjkfqeokbqwattosjebpyxivmyvcizeandrrjojs,RXEJGXQBRW,469956.0,Gogvpnwkixshosjzujx,1-868-652-6057,415.0,Amkor Technology,M,99.0,2.0,VT,United States of America,5.0,O,0.0,1833295.0
CES8578,SIISXIJSRWCQFGFVPQIGBRWHXEGUFWLDWOEAUTHCQAZJKETUVB,LGCLSFKFPWG,87678.0,nsfzxfyocnkzu,1-395-821-5990,478.0,Alliant Techsystems,M,10.0,5.0,WY,United States of America,4.0,R,9.0,2613406.0
zkb8579,Saeavufrinpgfvfdvuosvnakwtiofhebvflrarnlwnmdup,Ttbvsjmac,194160.0,Illshmzeovdfdukaaqyn,1-228-394-6933,549.0,ScanSource,D,100.0,4.0,KY,United States of America,0.0,O,4.0,667919.0
Geu8580,opklrdjtievvhxxkqbcyglrvljxksmyhwkqetzqsoyimpjnjyvkzkfxvlsvze,lbnavyplc,404373.0,dktzfhcpggcniqbhsxjntpl,1-097-791-8686,,Oshkosh,S,35.0,1.0,MT,United States of America,3.0,O,7.0,2164860.0
PVX8581,NAUBJKJKTVJUODBBHFGKWGPFZUUUWSEBEMCNRQJWDNNCICALDVFLLPL,Rxgtglc,320544.0,YFWGUXVOPALIXBZFHKPFKTQXTBPSP,1-584-562-5576,305.0,Mylan,M,9.0,2.0,AL,United States of America,2.0,O,6.0,2584624.0
BSK8582,Oqfjiiwbpewqdfkxnddfzxhkumkz,rdysaaxujqqz,275851.0,wquowyussqmgvsapruo,1-665-493-9945,390.0,FirstEnergy,S,0.0,2.0,WA,Canada,2.0,O,3.0,
Ksg8583,xvdlddrjkqajucevdximeeeecwsdjlwefhosssmliknhyxroxrtffscjgadhmrhxjhlpvrukj,Zlqlv,12801.0,Zaeaydkeeemlaurvzjnfkoblerrntt,1-832-818-3226,559.0,Family Insurance Group,S,57.0,5.0,SC,United States of America,3.0,O,1.0,2579454.0
IXT8584,SBHVBRILJPSOQODKRETKYJHMESLOUSQQRMCCASVJMZ,Lrcohtimjohh,171542.0,ZLISWFLMKHKJTJGGD,1-538-883-9822,344.0,Rent A Center,M,26.0,4.0,WY,United States of America,4.0,O,2.0,654997.0
CAT8585,Xlinjgbjyerzbrudnetdftdzbhbtiitgnjjjcfzusfd,Yxijhqnnw,385808.0,PFUJLTLSDGSANPUMXZNQMPXGGMERTC,1-123-863-6561,384.0,Alcoa,S,100.0,5.0,Newfoundland,United States of America,3.0,O,3.0,1781704.0
GEI8586,amknocglbiyxfujossfintgszmrmvwnkwgfrizlmbcsumfsqosq,Hrbumyy,392215.0,Cpoycuu,1-859-704-7095,627.0,Becton Dickinson,M,59.0,2.0,MA,Canada,5.0,R,2.0,828567.0
fzq8587,GGVOZMMQPOBKFJGZENPLQJETPL,Dtkqffvif,391581.0,Ifvffbtxwyedgmigp,1-118-041-1022,416.0,Humana,M,48.0,3.0,WV,United States of America,1.0,O,2.0,3549977.0
akp8588,Odktavuhdggsgngcgvijoccfrvzhcvywerguddsenytwtdftadcstxedfiifnbh,Iujbtxlyo,403794.0,Ehufgucptzaghfknueasvlyvwanq,1-911-283-5224,731.0,Amerigroup,U,,3.0,UT,United States of America,5.0,O,8.0,1091038.0
Gjy8589,Jfghoscsbewmeyadzqwujthpsacviravxpivtbzlxmbqwfaiugjwzlwmmfxmqnvlrdrjrgzsosq,SKLJQD,300089.0,Tuibynmuyfuvkbpkdhldahr,1-956-423-3956,301.0,HCC Insurance Holdings,U,81.0,5.0,UT,United States of America,0.0,O,5.0,3328839.0
VAM8590,WMAHJZFFBUPXKUQCDZEKGGWWZTUXNDSQMBVCOJYRLDRNLBKVKKHJQKKHTITQQQFTIBYYRXNYJSS,tlxqxiw,348355.0,Kfnfenfsplolswgjqqeyfhexysv,1-079-929-7880,634.0,Country Financial Services,W,89.0,0.0,Alberta,United States of America,4.0,O,5.0,3629267.0
vhi8591,Orpkytotjnplmlnjghlojxareahdhkgeazvvncjapyrfsaxoggqpzjraeoutcisofpyn,KWNGI,392681.0,Uravvwpydxqm,1-081-075-8517,567.0,,M,2.0,,NJ,United States of America,0.0,O,9.0,641857.0
FKP8592,Wqpzyiafoxkkmromlydjqnukspljs,Mztahikdrx,,bltqcqbjmpuyhmsplrye,1-293-065-7270,582.0,Levi Strauss,S,44.0,1.0,KS,United States of America,2.0,O,8.0,
Nks8593,Grphhmmujlvubvtrlfolqsheabpaszfj,cqubfw,50201.0,elcgrfhysc,1-829-178-3320,820.0,Ecolab,D,62.0,2.0,CO,United States of America,0.0,,0.0,1261679.0
Tlb8594,ghjyeciouhbtzvbobggovohmeiaakjwkcdwqjgzntylfcfjnnseycxilkkdqahcmribwrhtnrcicm,Evnvdalyqoa,339560.0,CPNFOLEVVVXYYIUDKLJBEZFGVTXTB,1-370-287-6161,575.0,HSN,M,90.0,3.0,MO,United States of America,5.0,O,1.0,1045427.0
JCP8595,ddbfongduyzncdibegglp,,316007.0,Egxrkiolomfdwegspgcetxjopnosv,1-091-183-4401,805.0,NCR,S,45.0,5.0,TN,United States of America,2.0,O,8.0,275062.0
Ahl8596,Fdfhgbbkfqblpndfvsotbdrjftbtlsiknqloqpchgdgnttvenlagcjmtosuswutlrgvxedsuadcypb,Tradsmgp,242613.0,MTZLFYOWSCHRXLVQRZWOYUJPB,1-902-843-3273,708.0,Blockbuster,U,18.0,3.0,VT,United States of America,3.0,,7.0,423990.0
PMV8597,LMCUCPKDDQFVIZQSHTMQEQCJMMTBRACAQZGJJHDMWOIRSM,GNIBLFLAR,159051.0,Gdinfbaspghpp,1-772-664-5060,779.0,Paychex,U,46.0,3.0,Ontario,United States of America,4.0,R,,2825842.0
ZVV8598,Davgiccmtloxjcvyyauxtkkf,Isokpygsb,330406.0,vojochrppjgpci,1-827-201-3872,305.0,Applied Biosystems,M,49.0,3.0,WY,United States of America,1.0,O,8.0,3381734.0
xkt8599,EFNBOIJXSVT,Exabxmsvqyev,195219.0,Aysdiadujjbhmtspcj,1-869-489-2003,315.0,E*Trade Financial,S,17.0,5.0,MS,Canada,4.0,O,8.0,
Gpd8600,Sgqzyhtcmbvbajnmxtzfvdsedgpmcxrncqfnfictqibnhcaipbxpbittlknnevs,QUCJGDUFUBT,344329.0,AGWPZBVCTHDNCO,1-833-360-5068,419.0,MPS Group,D,0.0,2.0,PA,United States of America,3.0,O,3.0,
Cac8601,ACPZCKZTNHBHPYADSQATCHISFJTIUJNPGCXXCKORFSMPHHCPOLMQFMZBDHQRSPMAUKEVFWQMJXTB,XNUHLUMPS,251678.0,Bjwfmgrmhesukbtnjvzg,1-843-633-3031,686.0,,S,37.0,1.0,WI,United States of America,4.0,O,1.0,369324.0
Hjv8602,Lcifdtivbvvnitmnxrwrljejkmdvtkspctrtxtrqtwpfkjaapzsuzxoovibdvxyumykshovipmsvvps,nlyrncib,228925.0,EXHTXIHOXDSWMAIRMQRL,1-497-428-5242,533.0,Northeast Utilities,M,53.0,2.0,HI,United States of America,4.0,O,0.0,3595684.0
BGT8603,urpbnqdssqvafmi,KOQSBJUS,490808.0,PRUVTOKHCYHVEDZPCUHAQLBVOAXJ,1-293-846-5212,471.0,New Jersey Resources,S,58.0,5.0,British Columbia,,3.0,O,2.0,2887362.0
bmy8604,wgaasrbezotgwhubbenoyo,Mqokpefrcii,462770.0,UIKLNMG,1-842-210-6496,830.0,Family Insurance Group,U,93.0,1.0,CT,United States of America,0.0,O,6.0,2712723.0
Fgi8605,Hydwalpivtcjhcamdqs,DRJJKVDFTVT,16016.0,Febpgpvzm,1-846-075-8286,316.0,Sprint Nextel,M,90.0,3.0,NY,United States of America,1.0,O,6.0,481938.0
Gdm8606,Mizkwmlkvigngsghyvqsyqojghrfigzaeglyfovejxzaazbjmbtc,Zvpsibht,295940.0,bxqojnjrqquulwbbge,1-602-995-8831,721.0,,M,25.0,4.0,PA,United States of America,0.0,O,9.0,51727.0
Lcc8607,ITYPAC,lpnovywojj,483119.0,Tmunfhoaoofewvqthbeluameygvg,1-812-512-5994,805.0,Pantry,W,75.0,2.0,OH,Canada,4.0,U,5.0,905678.0
Tzv8608,BEJOJNWCFUTZYAKLIFFOZJVQXZFGDUCRZWDLEYBCLZFDMRUUPEUGUCRLKTLIBUMK,Zvigi,34284.0,YURJPNNYJKKXARFABOFPLMPMXUMQO,1-321-001-2660,468.0,Apollo Group,U,29.0,4.0,ND,Canada,0.0,,0.0,3099198.0
Qrw8609,Icjxksfaxllfkkjywgnicgnivtrjlxelpmtzativiullyfcb,nlyshkkmvqan,168208.0,Erwsjzh,1-826-770-1095,696.0,,U,34.0,3.0,NV,Canada,3.0,,5.0,1286722.0
LIP8610,UNVXRRIOWLADQCIQNXFLOLORVVXBJOP,Zqwqu,267730.0,vdjsbraetfue,1-873-041-5255,631.0,Target,S,6.0,0.0,NJ,Canada,3.0,O,0.0,1751169.0
Ppr8611,Rshxlsbclfmuusiinzfulweywzatowssuvmuvclktuginvpqtetkwssfmgodr,csykxrqa,24383.0,WPBQLMKJVZNQ,1-068-155-5393,463.0,Thor Industries,S,7.0,,NJ,Canada,3.0,O,5.0,372631.0
uni8612,Wxscwqtdvuxrq,YJOLLWVXGI,286678.0,rqeaevsxvbvlh,1-882-260-7195,740.0,Terex,W,9.0,1.0,HI,United States of America,5.0,O,3.0,1710525.0
Cpp8613,Rlzjumbbiaqaqhywjfbgezttenembwlxrtswbu,Vdfdvc,380955.0,HBDTKOGUVKWQORUFWTGLSMXJ,1-098-530-1114,627.0,Synnex,M,67.0,2.0,WI,United States of America,3.0,O,5.0,380664.0
EKG8614,Wsbogeykooahtpznky,pggxjzgf,,Iqyzqfkcdzuakd,1-607-564-3039,667.0,Arch Coal,S,1.0,1.0,VT,Canada,1.0,O,6.0,3917347.0
