NumberCars,OwnOrRentFlag,CreditRating,NumberChildren,NumberCreditCards,MaritalStatus,Country,Gender,State,AddressLine1,Income,Phone,FirstName,City,NetWorth,AddressLine2,Employer,MiddleInitial,LastName,AgencyID,PostalCode,Age
1.0,O,792.0,4.0,10.0,U,,,FL,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,301309.0,1-096-922-8359,Upmznivkdsi,Boston,1638256.0,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Pioneer Natural Resources,,Khvckslwtpqgbuos,Khv7103,Qggstbm,
2.0,R,716.0,4.0,6.0,S,United States of America,F,TN,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,48651.0,1-604-171-4080,Laiiriyrqywuczspidgrqkbosms,Moreno Valley,1655802.0,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,Consol Energy,Z,ooaismakasvrivqvbswglzxv,ooa7104,Xyukylgtl,83.0
5.0,U,674.0,2.0,5.0,M,United States of America,,MA,RONONOVSUZUITVNSEFNJFP,169346.0,1-793-962-8096,NGVATCJRXKZVNJOUYZPK,Hartford,3231311.0,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,Huntington Bancshares,,mzumbnr,mzu7105,adicknxnb,14.0
3.0,O,842.0,1.0,3.0,M,United States of America,F,Saskatchewan,qvugssuchmfxonrhyqyjhsgpky,255822.0,1-875-456-1979,Yzzcwkjqnlzz,Arlington,1474208.0,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Levi Strauss,,Tprizxkpear,Tpr7106,Rrkpqkpmedio,35.0
1.0,O,384.0,2.0,,M,Canada,,MA,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,374732.0,1-694-031-5319,wzbaogabhvyanb,Flint,353120.0,FSINLUZAAKKGCOOJNZKQ,Best Buy,,JMCRJRDZITBPDGKXHIIANKDZFJX,JMC7107,Cosnoypyfgd,56.0
2.0,U,312.0,5.0,0.0,S,Canada,,KY,HSFGFFVMUAFJOGIWXPDGTM,232411.0,1-034-194-7879,aokoqztvifkblg,Lafayette,3059069.0,Iqigy,El Paso,s,Aidgbiiwxpmkrrrlhud,Aid7108,napdf,69.0
1.0,O,629.0,1.0,,M,United States of America,,IL,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,,1-955-228-7522,Gcykduswupghdkrflkthbnmstr,Fontana,2713346.0,,Realogy,,Xqcenvsmfkknklsrqdrjsblaz,Xqc7109,Vmuijybttzew,25.0
2.0,O,758.0,5.0,8.0,D,United States of America,F,Prince Edward Island,,68789.0,1-828-172-6908,NXKTZVHFQKXJCMGEWLPHFKQSQJLCFC,Hampton,2767944.0,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Hertz Global Holdings,,Cdygtttgzmrbsrhuxexinadikog,Cdy7110,Khlsfwolr,80.0
0.0,O,426.0,,9.0,S,United States of America,F,VA,Edcdpknacruphdvbpalsjmlvyctibyzikffa,,1-067-218-0073,Ivfjjeuesmidkxxwybdxsnusjaiz,Windsor,2645543.0,Xdssawpaqeu,Kellogg,,ylgmtomfcqrrowfzreztbwlcuml,ylg7111,YGFFQGSPL,39.0
2.0,U,370.0,5.0,9.0,M,,F,SC,GAYOVETOHFBWSZX,403010.0,1-594-493-5858,JMDNIOBWYWAYECVQAXHDTCNBTAPL,Vallejo,2248828.0,Nkypbugtvupqslrep,Paychex,g,Sjsbtv,Sjs7112,Uvktsuq,
2.0,R,398.0,3.0,5.0,M,United States of America,,WV,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,210252.0,1-845-569-3987,Oaeijpqkxqlfjidkupojas,Wilmington,2672775.0,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,MetLife,,esfkrukidx,esf7113,XCNLJVYDRZDJ,4.0
0.0,O,369.0,1.0,6.0,W,United States of America,m,IN,Jgmenggck,288558.0,1-466-719-3195,stnvzuwhsbdglcinxen,Buffalo,1271155.0,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,,J,Maeudccjpgbklwuli,Mae7114,Bekrkblhve,13.0
0.0,O,591.0,3.0,8.0,U,United States of America,,MS,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,49112.0,1-921-022-1397,Rmynnciyllb,Waterbury,3011358.0,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,National Fuel Gas,k,Qycrtjksj,Qyc7115,Kpawbxaro,71.0
4.0,O,434.0,0.0,1.0,M,United States of America,m,MT,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,344179.0,1-370-048-0383,Tevxfffrqakfbopdpnyrcvkrmsdy,Anaheim,1929446.0,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,Service Enterprise Group,,Kijqnytjvw,Kij7116,Xprzpz,32.0
3.0,R,586.0,4.0,8.0,U,United States of America,,WI,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,240648.0,1-443-721-3830,swjswvhrn,Yellow Knife,2352794.0,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,Lincoln National,,Lkjegdjjtzinroxzehrqlccschces,Lkj7117,Dpgzcihl,69.0
3.0,U,703.0,0.0,1.0,U,Canada,m,OR,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,287434.0,1-934-671-2333,YFOYXULWLRIOJHRLXNHHFVCXVK,Halifax,2455257.0,Gxsulclxthuxjyk,Thermo Fisher Scientific,,Wfqdqwgdfplrwfioatzlqfckkmfr,Wfq7118,Echigq,87.0
1.0,O,513.0,3.0,6.0,M,Canada,M,MT,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,108495.0,1-755-351-2246,Dbvnxdezyfsclelcljcgci,Nashville,1291326.0,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,Kraft Foods,,Wtzzeqevnupzfjwisexjbncdijsl,Wtz7119,FOTCFQ,83.0
0.0,O,705.0,1.0,1.0,M,Canada,m,RI,paimaiamezswmgxmnpiogrgdaawc,498148.0,1-244-822-5596,Rwmgwmcmmwxeywdkanco,Miami,2622354.0,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Cinemark Holdings,j,Kizwkbwttbikwaycqalkvsn,Kiz7120,Ospbxhvij,61.0
1.0,O,535.0,5.0,3.0,M,United States of America,,CT,,100621.0,1-106-001-0418,Qvmkfnfcgabg,Chandler,816122.0,Bshrgcohdsthxtcrrajedcghwu,Retail Ventures,,Iaxvjct,Iax7121,Rhttns,2.0
3.0,O,624.0,1.0,5.0,S,Canada,m,MT,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,286329.0,1-536-435-8082,Vpmviuvpavhtntm,Windsor,378304.0,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Allstate,a,Nhpkhwkpnvabfqxamgkh,Nhp7122,Lwrphhcggki,25.0
4.0,U,436.0,4.0,7.0,S,United States of America,,NH,HFEEVEDISIXEHKJ,277176.0,1-079-974-2645,Xrwltlpfhndssdhkudvjxdaxxqysw,Sandy,2840077.0,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,Honeywell International,,Nrxxizwur,Nrx7123,Lyjzgg,88.0
2.0,O,482.0,3.0,7.0,M,United States of America,,CT,ptawmykzgoqoeyycoyadpdegvallicvrvymso,228698.0,1-638-013-5326,ZYTSUXKTIPRCXRCVKORM,Berkeley,3487174.0,fshjlazuukqam,Seaboard,,sthapdgqafgflscgunutepgmh,sth7124,igmmeq,9.0
5.0,R,811.0,,8.0,D,Canada,,UT,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,292591.0,1-551-009-0195,SLIHNYDOYRAAFYWBZIPZHYYYJDANS,Fort Smith,520219.0,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Automatic Data Processing,B,Hbusrmnjxjq,Hbu7125,Urfbyhtcvuff,1.0
2.0,O,481.0,0.0,9.0,W,Canada,F,OH,WVRMSWMQGPWIEXDONOGINDZCFEDS,173532.0,1-182-603-8240,Mhmthqzexjdlubaos,Manchester,3458238.0,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,Questar,,wrkmhk,wrk7126,pjmnpsfr,44.0
3.0,R,344.0,0.0,10.0,M,United States of America,,AK,,131498.0,1-413-756-6810,LQONGGJNMOCLLTWFKGMFN,Erie,957093.0,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,Berkshire Hathaway,o,kymruwrz,kym7127,LRXVLS,72.0
5.0,O,712.0,1.0,10.0,S,United States of America,f,AZ,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,,,Rgcuhygjdg,Portland,2756669.0,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,AbitibiBowater,E,CALCUPIWUYLFBRSAJXXDXEPB,CAL7128,crjqrxok,6.0
5.0,O,420.0,0.0,8.0,M,United States of America,M,Saskatchewan,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,248307.0,1-597-869-2211,Baajiptygjnrgxpxhgnnbbh,Colorado Springs,1591368.0,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,Deere,o,cagicdvtswkchupecwdnyrygtzrou,cag7129,tehkgwpkihbl,11.0
,O,491.0,5.0,0.0,M,Canada,,DC,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,135659.0,1-522-656-1159,Ulgcnbfqjcpp,Torrance,246840.0,CYEDXQOYDQDRWGAK,Pepco Holdings,q,hehwwwtceerrwijpvfbeiwi,heh7130,LGLJBXLL,40.0
5.0,U,811.0,5.0,7.0,U,United States of America,t,AR,Tnznzia,308379.0,1-942-992-7331,Rngrdgeivqpvldnb,Colorado Springs,3254759.0,,Masco,,Snqdoeegvk,Snq7131,Lkextqz,18.0
4.0,O,761.0,1.0,0.0,U,United States of America,m,GA,,385981.0,1-491-985-0622,Jeaqowpymbqflpoeiobjd,Newark,3564537.0,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,Retail Ventures,,MXIWHJU,MXI7132,Wtfnktjxx,19.0
0.0,O,831.0,2.0,4.0,S,United States of America,m,MS,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,341276.0,,Trltoviorsccy,Casper,958672.0,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,Campbell Soup,,Kmfgrtxjtuno,Kmf7133,Rjtplh,70.0
5.0,O,592.0,0.0,10.0,S,Canada,f,WI,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,474055.0,1-310-470-5516,Ccajenlgbkr,Hampton,1397193.0,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,Rockwood Holdings,,kglyfadkflccddedkagthtnfek,kgl7134,xbiobvonidn,37.0
5.0,O,606.0,,5.0,D,United States of America,M,CT,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,7417.0,1-950-803-7308,OWPZIHSWZFNGBGKYUZVSBUSHT,Halifax,1614933.0,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,Owens Corning,,Qcibhmiwwzjfjydyujbwygym,Qci7135,Nwycemvrjlg,7.0
5.0,O,828.0,1.0,10.0,U,United States of America,,ME,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,324529.0,1-265-046-9753,Zhceofkyqcgadhhki,Amarillo,2964607.0,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,Levi Strauss,A,ALHVAATSLJCOINOJHXJU,ALH7136,Vegztvzhpa,37.0
1.0,O,613.0,4.0,,M,United States of America,F,OR,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,252039.0,1-347-816-5880,cdosfugeojrvgjknzsfvdiukcdsa,Salem,2099752.0,,West,,Xmagpnzobqzeevudomrhwzvvsqtm,Xma7137,VDODZGJZYSL,2.0
5.0,O,357.0,1.0,4.0,,,M,SC,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,146750.0,1-803-647-4409,Nfqxrtnlbdnuabeo,Hay River,2132644.0,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,Mylan,A,Acirqmrdvepmbhbmkmjamxez,Aci7138,,23.0
4.0,R,775.0,5.0,6.0,S,United States of America,,AR,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,21329.0,1-380-699-5029,Kwdxxiujtmsqtvocoejuidwcwayyl,Lexington,1675427.0,Skteupcecqrvnjklkqbzidkvzyodqg,Navistar International,,Llwpg,Llw7139,Bsorzaowujgr,52.0
0.0,O,705.0,4.0,4.0,M,United States of America,f,MS,XQOTECVSAGCLCLAZRVVXUX,16793.0,1-135-385-7218,Wpncchklgrtfkwvw,Lancaster,3100726.0,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,Nvidia,d,Sdhqqgqldrdmctpolvzkswwagundgd,Sdh7140,Fvhlpe,94.0
5.0,O,580.0,0.0,2.0,M,United States of America,,MA,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,286241.0,1-194-859-0732,AVUAHQLNSDU,Toronto,403525.0,,Airtran Holdings,,KLJFULKQXCCCSTVDVDD,KLJ7141,Dpdbmu,65.0
0.0,R,659.0,,8.0,U,Canada,,CT,UWCAJAKRYMIVFHDZUFYLJCTOZOOQBKIZCEZOCIDHDKUMGKKH,261865.0,1-378-915-7843,Lqevmwlbkt,Thousand Oaks,631884.0,Xshungabyhtqysghwmdoaqymz,Cardinal Health,B,TPBIWCKSLOQJLYHLXJHZNF,TPB7142,oywnvytko,31.0
3.0,O,469.0,0.0,5.0,M,United States of America,,Saskatchewan,Xevidmupvphjvdwkzhzvbfgxumakyedzdnoqthadwlilhzufzoizagbvig,16487.0,1-568-958-0086,jxthssideehil,Halifax,1396805.0,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,Target,,Dvjvuzvnffwqxlptgilaefqdzmqj,Dvj7143,Oogchlyarhw,66.0
5.0,O,333.0,3.0,3.0,M,Canada,f,TN,Amtdakpekxyeyqdnnnqumalfvvfanfcfcoxcewnvxlgqoswcbairjqehncjooqhknfmttsheydfwkr,51645.0,1-558-601-1627,fxqpofnwlzk,Macon,3428494.0,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr,Fleetwood Enterprises,q,FHDJDDJWREFS,FHD7144,ZGPCTCS,86.0
1.0,R,390.0,3.0,10.0,W,United States of America,,FL,FJWGKCVASUYTRKCGTFUQDCYCVQMTCCANXOZOTVZASBUHIHVDNSRKHXDBEICTUMQXEOIGQZDGDT,92093.0,,pvifedrzgfbkfdodheagul,Fort Collins,2364238.0,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd,Kraft Foods,V,Ndkqprsylccobwwailg,Ndk7145,Rwbxdrdk,44.0
0.0,U,814.0,1.0,7.0,D,,m,PA,tfwxloawpgvdkzptwxdysfmyuhdqswrhd,77003.0,1-716-713-6422,xdhlmwidkuffddtoktxurpuqdveuw,Biloxi,41562.0,GTTWVLBNI,Starbucks,,Mgsnjahjlfj,Mgs7146,Kaoeudao,35.0
5.0,O,404.0,1.0,9.0,U,United States of America,M,LA,Srmmfhaystzdfbfedhqnthnsorsddnqspmhutqjluuejxijbrsyuvwgbntrnpkrmlvsjmvhdara,214922.0,1-388-926-0199,Utfnypca,Carrollton,754659.0,Ljfvzybfk,Owens-Illinois,S,Ishbyyt,Ish7147,Mttncvoaurvj,21.0
2.0,,487.0,0.0,9.0,U,United States of America,M,AR,Atkgvimfoixxnbn,378366.0,1-090-088-4577,jalgfpktrgsanbwdsozd,Newport News,2081781.0,lcflhnspsjgisnggdzoupvoaytrcauzfnmthwywgoltyfeghbavxettengphbkhr,Kennametal,H,zxhmmhzhtfbmdqecephxpvzt,zxh7148,Kyivpsrpst,71.0
2.0,O,732.0,4.0,6.0,S,Canada,,VT,ovbdszrjomfbshyhcnupvqgmfbpetxsigkojkhwwzwo,318716.0,1-121-315-6979,eevdhu,North Las Vegas,3106210.0,Luhrdc,eBay,G,OPNLMYBHICJUXIWXHOOROTRMCM,OPN7149,GMHXCU,87.0
2.0,O,712.0,0.0,5.0,M,United States of America,F,MD,Ftwbhaxniuoxxtrspyidlpbrhguulcenvdgojrlo,135966.0,1-559-484-7502,Ydkvpjgbvcffswynilhigzlaiod,Mesa,381413.0,Vobassmfrfsfikdggekmutomjaccphwcusuhizaekhusthsoyubxyavpdrsdwunxevacofnaycvtx,Chiquita Brands International,,Mscdnnpwympjp,Msc7150,BLMTPTWFLZUX,60.0
4.0,O,785.0,3.0,2.0,U,United States of America,,Ontario,Glpivktizupuhjleneazjlxxlnanxeitepvybdtcy,244405.0,1-974-864-6859,olzmgc,Stockton,2655178.0,Mbuacmlykwwsaevohkpbxpoaqyipqqpcnjtmnrzwgnsqahqevulumnbziwtdcper,,,Ddjbioejkpkmmbsume,Ddj7151,Yygesbskq,7.0
0.0,O,537.0,4.0,0.0,W,United States of America,,NE,hbthavnbsqkbpenwzejstrjdldxuanwxkujuxwkdnrmuinghkntcpcgr,404419.0,1-347-638-1160,nclssuvrzkcypwaevnsxqccp,Hamilton,1545245.0,rsgcjuxwbykonrbuejswzcrrquganiaidajopmpzyxsdedgzsmtnrkxp,Oneok,,Nrsnnkqiqiamhwlntps,Nrs7152,nablpmtqqtq,45.0
1.0,O,521.0,5.0,8.0,U,United States of America,F,TN,Qayfptukhrkxfvamsjtkma,158949.0,1-587-255-9937,KPZIVUEPFMEWBBBROCOZ,Tulsa,1464319.0,JQWQOUADOBTQIHVVUZHNCLIV,BlackRock,,Eznpsksxrbeeiwbhcufuamwaeouvt,Ezn7153,UZLPDIBU,74.0
2.0,R,377.0,5.0,4.0,U,,M,FL,Ycfyemeefsvqramaqxefxqzcsuuyywpyfshxmynsjrmtumm,103748.0,1-731-085-2203,Myoqgxxkmwghwbjctxpriitiouhbfx,Peoria,3617912.0,Eiexxkkcfpqmozftwpvpaufnxgqzgrmdkrvtvfreqcfrnbciyhxhinphmndfezjnkugaksjytzxke,Kroger,,Eptanrpkxfhapzfsxx,Ept7154,TFWMPPIBOHPA,13.0
1.0,O,352.0,1.0,7.0,M,United States of America,,DC,Gsxgjuquesltjaqqarkvvraizekyymxqedjlpukdeodruivdnzvjhgkagaxcykduvx,301108.0,1-746-912-0689,Ctvzruax,Fargo,2784691.0,Zkvwkkhxvojeknljolqobbkvjktlcqojbpoirmo,Alcoa,g,Nawctoho,Naw7155,pjgdamscwzor,20.0
1.0,O,430.0,0.0,1.0,W,United States of America,M,Ontario,,352394.0,1-806-356-7387,PTETRN,Costa Mesa,545234.0,PFLSIUJHROPCWDCYPINSSQLTCAEG,Bob Evans Farms,,Wdeyftobrlgc,Wde7156,bbwhkfroejub,25.0
1.0,R,419.0,5.0,4.0,D,United States of America,,FL,ltnxqpxnihfekzchbxebmhnvidbtycfpblmqbsqlaxduogvxgvvxorazablnuopolelx,370926.0,1-059-922-8167,lxomrtrbpaulplelvked,New York,52931.0,XVPGDMKCCBIYJGIS,AGL Resources,,XRUJELHOEXJSUSCJAZYEEUCXKUVF,XRU7157,Nqkxocgzju,40.0
1.0,O,593.0,3.0,2.0,S,United States of America,M,AZ,mrwrpfdilriaiwsynbijrwnlafzlwhuewkmerhmxrmsocgnokbzwsln,467654.0,1-485-622-3858,Ujttmykehpl,San Antonio,2643362.0,pxwqpppbwrmymbkjcuvceoulsrat,Ametek,,Bvikfsddjyddgzuayni,Bvi7158,XKZVJJSCO,9.0
0.0,R,815.0,3.0,,M,United States of America,,British Columbia,Mgclaroqawsfsbmnompcdurqhfhygmvkadmgvqvlj,298442.0,1-746-552-5187,cwoywsobbvdbculgok,Cleveland,2839359.0,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu,Nucor,S,IKTTLBRQEYKGRTGLNWNWE,IKT7159,Lyfszvpglwap,19.0
,O,,3.0,7.0,M,Canada,,WA,Bkkzsfhayk,472040.0,1-892-541-4645,Ivckocdpzibntuaemickqk,Torrance,2221518.0,,Ameren,,Ddmqp,Ddm7160,Idqej,43.0
,O,830.0,3.0,5.0,U,United States of America,,DC,Qqquqqkoxhikwwnuuetwbgmudzguknsnypycldnphuxqqdatcqixsvdmnhdvjknzdyaqhvip,180646.0,1-687-837-6969,Cpmnsfgslgwsiovudjpszwsie,Lafayette,3564925.0,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb,Kinetic Concepts,j,Ujmmafhitdx,Ujm7161,Xcpdwso,
2.0,O,330.0,,0.0,M,United States of America,F,CT,ZOUZVJLTSZGVQQFKQEUTTUBZZVPDQNQWJUTJJPFBYYLFUHAQERQXXUEGPUWNAYRLJGGJRKNMONKJO,292481.0,1-550-559-4628,nfxfdigeizjarbgbsfqa,Calgary,86107.0,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg,,H,Rvpbxvxbrceooirawbdkjybncn,Rvp7162,DHTLMZDNJDZK,38.0
5.0,O,691.0,1.0,3.0,M,United States of America,M,KY,ndrhmfh,52054.0,1-466-339-2005,pbbrrsgfrxtincgjkgbqwwyyphztea,Santa Clara,733483.0,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp,Symantec,f,Ndhnudpsygxcpiqjua,Ndh7163,BKPGYJDXQL,56.0
3.0,R,369.0,0.0,8.0,,United States of America,M,MS,Axhxxfvsibmfrwindmknwdmtmtimmehoaogjlduxogorjrdxnbaaxheazftj,13933.0,1-122-814-3055,Bdgijaccllsmdtmrhrxuwqwj,Wichita,2633930.0,,Oceaneering International,N,Vketompjifli,Vke7164,Xjjwuebrg,15.0
5.0,O,,1.0,9.0,,,F,AK,Eejzelfqfiwqiss,83273.0,1-440-042-0806,Jgbibxgnslbborajb,Rochester,1284648.0,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb,Sigma-Aldrich,K,GFTDYMBSKPUSZWXENRLV,GFT7165,Vkliqb,92.0
1.0,O,,0.0,8.0,M,United States of America,,Quebec,Tlsunwfscmemkbxxcbijufdxqzzsxk,37865.0,1-254-998-0209,twdgoequrmgrjdbyjitacxiukvs,Santa Ana,1098231.0,Haksxmfjnmvwidjtefcsoqkrqxataqjyukbocovtztgahogffsopfunob,,f,QSGOCVBFLFZKXVTAXUUM,QSG7166,PKHMSHWPH,
,O,586.0,0.0,8.0,,Canada,f,IL,MNQHAULWMZKOSECNRNKUKQNHDRQTEXU,379720.0,1-232-723-9028,Bqzvbprrdbvtwyvofjb,El Paso,3377619.0,JFPMGOLCQBFZTBDIZCISKFKAEFVEXXNNJHRQILKOIPRUC,Alliant Techsystems,,Laeztgxiwcxtvaudlvmxxjki,Lae7167,Vahfjp,15.0
2.0,U,629.0,3.0,,M,United States of America,,OH,aysthextkkaqgansoqdxbucsjmfjdkxbmeutqctximnhmwwstmdjblazoybdvgfyr,67853.0,1-235-118-0429,gkbhotlwpamoluevg,Omaha,3256802.0,Jehmtfrwntgonvcragfzshkwamefpwzwgecuwbmcqmkngkooxkezzuhwiacszoocrkfaypdhsfrwzsh,Olin,,KBCAZAOZXLSXQQMQVGCWLLJFV,KBC7168,Kvpmht,23.0
3.0,U,491.0,4.0,2.0,S,United States of America,,British Columbia,parxuhvyaculizaqzztkc,141858.0,1-138-885-1301,locaraeirxetwrctitwdcyapwylid,Buffalo,3705414.0,soedfwkmfsikijpzmqksbdtczatamwyoulropjjxhhndsurizvfkpbkgx,Thrivent Financial,f,WBPZDRZBOOYILGGKLKX,WBP7169,,26.0
1.0,R,417.0,3.0,,M,United States of America,,MD,azpqsaqawu,143725.0,1-187-845-7338,Yjufftzkwnfdszuethtwvbwvkep,Mount Pearl,72491.0,Kswzvktlfsvpmzqhdnakwrxbgkibknknbavyxevlbhhwvwmqhzbtnlbuornstafkrtty,Plains Exploration,,WPFRSMBGGZDCIXESRQLD,WPF7170,,47.0
3.0,O,575.0,5.0,6.0,S,United States of America,,MA,Vggwxfbnrlvjmegaygvohjzmyzgujavffinotjkgvqdsffmohfiosewohqzispjgatty,113445.0,1-818-433-3744,Swhvudqxulp,Boise,3196451.0,GLCTJK,,,BAFMFMC,BAF7171,HEHVKAV,12.0
2.0,O,604.0,3.0,9.0,S,United States of America,m,OH,Ytmwpfowfhctatfjqoqnkdk,372495.0,1-844-242-4032,Xymfixetlvnwmsrthiborq,Sherbrooke,1165328.0,Fersjdxqentmkomakpvcwvvvchgnjxbwvjdodbfeuneqrdsdbyfnqbgfwksmwueprcnccxibsne,Conseco,g,vbdxcupgkhtyebemzpbtqssaqjs,vbd7172,fecdrqypf,53.0
3.0,U,777.0,4.0,2.0,S,Canada,M,CA,CRQFSXCDUKWKCMYLOWGGCIYLROGHNGCLTMESXPBXWHMOIFFFYKDJTFDZDDX,68901.0,1-069-952-3936,zutlbhrcohxzdllkbovknwkqgwxf,Fort Wayne,2549062.0,,BMC Software,M,krziuxkdufbqsxvfayvgmfymuwrwa,krz7173,ovfzk,33.0
3.0,R,358.0,,1.0,D,Canada,m,Alberta,YNGRHMWYUCNGJERPYFBLHOVISBGNZXORSXCAOC,353831.0,1-021-576-3289,Wtbeojdxhyaviazd,Regina,1851081.0,Peshpoibfyithscwwrryeqgwoqeaecqxdnfomslelkclqyxphhtnqpjfqtiowdhgdabrsiglyf,Sentry Insurance Group,,Cpicqejcoiiicidyraovnj,Cpi7174,dkargj,86.0
3.0,U,676.0,1.0,4.0,S,United States of America,,Ontario,CQMGARODLQEIMVFASXEPBNCQRAJPARPNMESWHFVQIVOJAWPHAMNEBP,386323.0,1-357-104-5998,FXZAXBMUCEKASUQWUPNYWQGZE,Houston,2621170.0,Exbjw,Fastenal,,BGKKB,BGK7175,Gnxapijc,73.0
4.0,O,408.0,3.0,0.0,,Canada,m,MO,wwsnzni,84900.0,1-739-009-5583,Wlipbkcgfxrdvgggtcguydnvcrs,Whitehorse,2852699.0,OLZHWOMQBMIYECJFQEQJLIZHJEQQWKBYUXYWDWBWYURCKHNTTHAPUUPVODWAGCUMSCITRVWN,Teledyne Technologies,T,Jothhkwicjxwchpwgdscitevmwm,Jot7176,CUMIFBB,79.0
