CreditRating,NumberCars,MiddleInitial,AgencyID,AddressLine1,Income,Phone,MaritalStatus,Employer,Age,OwnOrRentFlag,NumberCreditCards,LastName,Gender,Country,FirstName,PostalCode,NumberChildren,AddressLine2,NetWorth,State,City
711.0,1.0,k,tun4765,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,51424.0,1-235-166-6388,M,Hospira,51.0,R,6.0,tunhfdrrbwrrkegqnxcjwmeaorb,f,United States of America,Bhiznrgnstwiuljgxkqhqghzea,Qsqxxxo,2.0,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,3669863.0,Saskatchewan,Philadelphia
568.0,0.0,D,AQO4766,,352104.0,1-842-023-3239,S,State Farm Insurance Cos.,31.0,R,1.0,AQOXMVTTU,,Canada,Uspvkskl,Adkkq,,Aypvkgbhikiwulirpharr,2972333.0,GA,Baton Rouge
785.0,4.0,,NBE4767,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,322999.0,1-863-751-1461,D,Mirant,100.0,R,4.0,NBEXAMDDMBYUFXXKIWOX,,Canada,FVBZONADUSBYBKBP,secbio,0.0,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,2324898.0,RI,Atlanta
789.0,,A,Wkt4768,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,421001.0,1-960-017-7001,D,Waste Management,82.0,O,3.0,Wktzspenzcrklxhgbjtwapghzvdf,,United States of America,HKVOHMQZQKUXBYEXUPMDE,Ecpiidayjhw,1.0,Tkmswuwsqsazjrgusgk,3485641.0,KS,Palmdale
323.0,0.0,r,RQW4769,zizjgdxksarhw,90016.0,1-879-079-4687,U,OGE Energy,28.0,O,2.0,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,F,United States of America,Cfkmdztjpzdhdwoljogbuxvfwuou,Kdtskjlrp,1.0,,2686282.0,Saskatchewan,Independence
810.0,5.0,,Gac4770,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,382751.0,1-251-194-3546,W,Valero Energy,36.0,,6.0,Gacgsyawkwlkvjiowmnsns,,Canada,dzcurnkzgejwpuq,Ivqipfsngolg,2.0,nieshg,627980.0,MO,Orlando
507.0,,,wnn4771,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,52098.0,1-297-731-0806,M,Northern Trust Corp.,34.0,O,7.0,wnnlgkmcezlflqgwekf,M,United States of America,CUVZEQCFCPLERPLWPGRVZEUCTLN,Iexkcu,3.0,ARKVFESHHEZMTE,,OH,Grand Rapids
470.0,3.0,,Mxu4772,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,54611.0,1-962-096-9446,S,Cablevision Systems,100.0,O,7.0,Mxuwvcatathctkpzf,F,United States of America,IKDXBNDMSSNXNKPJ,Hfdpscj,5.0,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,2197047.0,MS,Cincinnati
321.0,4.0,N,Ytn4773,cjzqdlpfksmqyk,296427.0,1-017-224-5280,,Universal,18.0,O,10.0,Ytnyjykkn,f,United States of America,qjnhzcrcndgvzlrtivurzkb,lmpwapz,1.0,uchtgofxtxemhwnzsxhodmgehdvcwsqy,1460876.0,Manitoba,Tempe
313.0,2.0,,OHQ4774,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,14911.0,1-929-493-2177,S,Amazon.com,,R,3.0,OHQAHDNCYQKHCDSTIANYHEGKKX,,United States of America,Ddceavqgieiohddx,ugbeatr,0.0,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,2865365.0,NM,Halifax
561.0,1.0,,Wjy4775,keqfeoxrfkojbahvswlymmuthtm,201428.0,1-877-120-6900,U,Rite Aid,74.0,O,1.0,Wjysddxajxisgfnlizagzl,,United States of America,Bznzyfnve,tzcijbfirlbs,3.0,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,516628.0,HI,Hayward
476.0,4.0,,Ske4776,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,144435.0,1-374-043-5434,,Thor Industries,17.0,U,5.0,Skerluhjdetcoqsthux,M,United States of America,mdemeztjhbahkixnjkhpjkuqe,qryykulyaym,1.0,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,1116008.0,DC,Ottawa
752.0,2.0,V,vqj4777,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,90628.0,1-075-008-9722,M,Newmont Mining,92.0,O,0.0,vqjxrz,,United States of America,QDWJQKZKEDRNEBOGHRJDOFX,Fulkt,1.0,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,197084.0,FL,Milwaukee
633.0,1.0,,clu4778,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,77842.0,1-530-986-6567,M,Holly,83.0,U,1.0,cluegokhxlpkjvblpwhqu,,United States of America,KHOCMEVKAJOZSWD,Obdlslz,5.0,,1545300.0,IA,Pembroke Pines
843.0,1.0,,Kar4779,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,449874.0,1-152-266-8393,M,Sun Microsystems,79.0,R,8.0,Karllqxkdsjmcx,,United States of America,KHWYXOSGCBFGZYODFKHPIJMG,Ujlruc,1.0,adxjemvvhxoastvgwzwfuyfssiu,3490296.0,DE,Alexandria
413.0,3.0,,CFH4780,Dlstrlmpgltucjlgssglzucygdbuprdkeain,200169.0,,U,A. Schulman,2.0,O,6.0,CFHJZCDMNNAJBNA,,United States of America,Sfjlogozydnnbmhuradcckysaer,ovrid,4.0,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,1275415.0,RI,Orlando
524.0,1.0,,wsk4781,ijciyjybajdlhvxtnxxbjpfdfrtib,359586.0,1-725-743-8408,M,Hasbro,91.0,O,0.0,wskrlnhdxyifbisiuol,F,United States of America,xcaqatohexbbsrcyjqncksmtui,zpuljfoedbgv,2.0,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,2993866.0,ID,Cedar Rapids
849.0,4.0,,QFZ4782,Aamhwyesxvvggvn,486414.0,1-326-915-4135,M,Coach,71.0,U,9.0,QFZBUC,m,United States of America,Xualnxqlryaaofk,GJVGFYXN,1.0,GCYNTREHODBOQLSPOCIEANF,2922236.0,Alberta,Pittsburgh
787.0,5.0,,Vjs4783,Lbepklezvuludquzqyttvhnwlzzqhxup,83630.0,1-780-720-2815,W,Lennar,40.0,O,2.0,Vjswwbbnlujrstuogiiwksny,F,Canada,TEQIRRLDWIUKAFUUCZDQCXXNUMG,JHBKNAX,3.0,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,82518.0,CA,Durham
623.0,0.0,,Mrz4784,,195656.0,1-972-786-1950,S,General Growth Properties,,O,3.0,Mrzapxygfujkydwruapfyevomdsg,f,United States of America,iqzhexbgygaungtbiao,Jbbdhjdgp,,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,2467957.0,MA,Thousand Oaks
691.0,0.0,,TVB4785,zzrivnsuisppqkv,108454.0,1-346-704-5546,S,Furniture Brands International,54.0,R,1.0,TVBCSLNWPVRLEXIWSVIX,F,United States of America,Ttfniyxhvpkjqqejayyftmzxlj,Gfmovyqov,0.0,ocefz,2650848.0,VA,Fayetteville
492.0,0.0,I,Gfq4786,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,113893.0,1-670-016-0457,M,Altria Group,59.0,O,7.0,Gfqxrosxaw,,United States of America,Udthxsmsuktgrtvcxmjuocwukuwbew,,3.0,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,384820.0,WV,New Haven
775.0,2.0,Z,Rqe4787,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,487953.0,1-573-569-4369,U,Jacobs Engineering Group,84.0,O,5.0,Rqepojxeemax,,United States of America,tnqdraipzgwu,mepnfcmpwzf,2.0,Xftybumizebsctrmyr,3080655.0,ND,Montreal
340.0,4.0,x,byf4788,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,391268.0,1-624-320-7212,S,Dr Pepper Snapple Group,33.0,O,9.0,byfqeoz,M,United States of America,Jguqnlmtswktsinnurfx,jbiqnbk,0.0,dzhblctevgrpyhdenhyxuj,612805.0,GA,Reno
655.0,3.0,W,xgo4789,HHQQMXWCSMVWEFYUDWFXKSBHYWSDLDEAFBQPN,82973.0,1-596-035-1942,M,LandAmerica Financial Group,62.0,R,8.0,xgoslxlqldexalfushjz,,United States of America,Cnhmodtcvajfdmwbiwftbmcqxox,Jyhvtmmbeis,3.0,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,1638444.0,OK,Lafayette
487.0,1.0,,bkz4790,NFDDXPUUASRCVPHULQCJWXZROIOMMWLDBIIHP,71271.0,1-651-361-6666,U,Snap-On,15.0,O,3.0,bkzoguhqejgtmwibeuoyqe,,United States of America,febncrpiyvvavy,Yhsng,2.0,CSRDTSCUVZAQJDSOU,1610350.0,OH,Newport News
410.0,2.0,C,Ogw4791,nmiecysqugk,342675.0,1-401-158-5090,W,Coventry Health Care,29.0,O,4.0,Ogwiulgtnptmm,,United States of America,VCFQIJHKGUEGLSLDWIA,Knulty,3.0,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,885111.0,Newfoundland,Simi Valley
,2.0,u,wig4792,xfzzsztv,127065.0,1-635-678-2527,,Scotts Miracle-Gro,65.0,R,8.0,wigxgizqwvzeevt,,United States of America,Jzoczoiyrvdvcwymqdigwwjvpgu,kyofrdfqhgpl,0.0,Zvgzidgzqinnsdghyjhroyltjsoxgh,852296.0,VA,Oshawa
433.0,4.0,,Yae4793,XBRXTCVDPOPVQFJVQKXVHWKGQD,399944.0,1-811-784-4932,S,Hewlett-Packard,32.0,O,7.0,Yaeddmdmpyfldpselrjw,,Canada,Opfnptsdxdkyihijj,Oacomnb,0.0,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,376976.0,KS,Salem
594.0,4.0,,WCE4794,micfaiecswmgmukdiiuipdwrnwoomawbsjocbxahnvxxfedzcxqncbxejk,21634.0,1-440-442-0036,M,"Toys ""R"" Us",54.0,O,6.0,WCETXPPMBHDQDCC,f,United States of America,Nzgoxmsvc,DVPWDLXBLJ,4.0,Gwxolerckggkvmujbnyiajvrp,805551.0,Saskatchewan,Costa Mesa
803.0,0.0,,Bvq4795,Euerfgueyivevazazaqxtjvificgjpukdslfnbngrxelhh,9161.0,1-205-062-8105,U,Northwestern Mutual,4.0,O,,Bvqfzecbusimqaqezqs,F,United States of America,onplycdvnatudvvkcyvpateum,,0.0,Fdruvswgdbljjcbbqfjbddxbdovjnwt,1764697.0,PA,Warren
306.0,0.0,,Zxh4796,ovbwdcdwhjvtqpvmwtmehfyyguocpbuxirnlv,272454.0,1-831-719-4038,M,Rockwell Collins,47.0,R,1.0,Zxhxoqksjmanyogfng,,United States of America,dumufipjil,Xwfslgwclck,3.0,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,3672390.0,MO,San Jose
773.0,,L,VZO4797,Tmbevrrvuaglhqcstkmwksljujitfsny,374669.0,1-651-305-9683,D,,0.0,O,10.0,VZOSLOWLDKQ,,United States of America,acnopzpvitwjcvjgf,CRETZICPVF,2.0,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,2418068.0,DC,Tacoma
704.0,2.0,,Txl4798,hgrselhom,25089.0,,S,SLM,0.0,O,4.0,Txlyahbmdrntsogee,,Canada,yyesvqejnxvbkwnhv,FNASNC,1.0,Abmoqdxmmucwneodqxthlxfcg,3480110.0,NY,Santa Clarita
716.0,4.0,,Khs4799,BOYDOSNUOMRTSGWDFPJQKJMWLSBY,229377.0,1-677-144-9839,M,DuPont,14.0,O,0.0,Khsouzbrfeavmcsfgkb,f,Canada,Gtgeybvqzabhkgfekthh,Jaafymc,3.0,Xzcpxielwkhqbcchdgpd,3938170.0,HI,Kitchener
622.0,0.0,,Jta4800,dydnmcerzbbwbdxazvtnboxgouiiigj,454349.0,1-440-592-8791,U,CarMax,38.0,,6.0,Jtacfxoofzlmxeqamiqrerwbkdalyr,,Canada,MDAWZMPITIFKINGCWWJPE,Pyaxbuv,1.0,Mdyjlafxmknspysenfmakwmxfewkwxx,1150640.0,OH,Kansas City
550.0,4.0,,njj4801,Hrlsvdlgj,266286.0,1-032-839-8552,M,Universal,62.0,O,2.0,njjeiwieido,,United States of America,gpbgimeirizzsv,oqztcucmr,,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,3418179.0,Manitoba,Wilmington
484.0,1.0,,Daf4802,Flkpfgotqgkahwztxnqipowuoqedgpsapbypgnsafaubxlfrjryxpj,483741.0,,W,Interactive Brokers Group,36.0,O,9.0,Daflfqziohpkclzpavdhhxycnt,,United States of America,BOITHTVINDHB,UWOLB,1.0,VLQFZKQKWCRM,3221158.0,MD,Fullerton
813.0,0.0,,YOO4803,YHSSPANPBEOZBPNHOHRCRONRJGVJDIIXKTJOMNSTB,11848.0,1-132-311-6001,M,Advanced Micro Devices,75.0,R,10.0,YOOUCY,F,Canada,mslvfjviccxby,Sqndgmeqjerm,3.0,Dnwhaunmucxnleubrsljpkju,3587810.0,Manitoba,London
475.0,0.0,P,Oey4804,Uwmbiybcynmnbxmbmcpakbmvrrorqvcsjcxkpmskegcjtopresqoznlohavikmcdbkq,2569.0,1-396-574-0224,W,Praxair,9.0,R,4.0,Oeymwzc,f,United States of America,tbcpjaskgbpqkngjapukgcjcrj,,3.0,,3359871.0,MN,Las Vegas
825.0,0.0,s,Tmw4805,dwgtkiiyergnuluoxjzpjvhigknadcienfyhgimfclbuq,29800.0,1-935-062-3344,U,Live Nation,59.0,U,4.0,Tmwsqexlirntu,,United States of America,Kvcofoacfnsshwgqbqwufistnqlpf,Bisndou,4.0,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,1667416.0,NH,Peoria
627.0,5.0,s,Iul4806,Xwvudra,286737.0,1-559-669-7112,S,Armstrong World Industries,69.0,O,0.0,Iulaiarpafwtejpmosgwrnde,M,United States of America,Efhpzvadbiizfnafbjjufb,Honwsn,4.0,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,2992254.0,NH,Carrollton
513.0,4.0,,CTR4807,Vunilnduzxax,27122.0,1-693-496-5815,M,Corning,8.0,R,8.0,CTRNYEZIZAI,f,Canada,HLYGTXEWTFRFPZDMDVKSEGLJGKGH,Ylwmmwen,1.0,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,1515331.0,ME,Kansas City
548.0,1.0,,PWR4808,rizyshhvpoupyxbqkhggnylbfdmpgnggsuf,371913.0,1-441-497-8044,W,Great Plains Energy,77.0,O,3.0,PWRPHSCMBGAQNYLV,m,United States of America,Yyqytogtvhyaieoayyeuzsr,Jfmkrigj,2.0,xnqsbbhsunaotuilsxdgrogccffigo,868111.0,New Brunswick,San Francisco
848.0,4.0,M,Qiw4809,XRYSQHUDTKJHOBAGUNYXHLDYWDFSZDAHAHVXBGEZDVGZBHBFRD,135209.0,1-485-363-7738,U,Wesco International,72.0,O,10.0,Qiwbnuhhnnoephnedefdsoixnh,M,United States of America,Atzfnmgohbxnlnmsozwuathopseoj,Tflroe,4.0,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,2405392.0,MI,Casper
370.0,1.0,,UHP4810,ibqapvseszurvomthaeuksjlygntdmwnumtndmghiyfnyhgvdhoetchqayfrnabhqyazpdpglb,394446.0,1-568-003-2705,M,Visa,100.0,O,3.0,UHPDANGXGMLMIU,M,United States of America,Nlwbs,Xxjynujsphp,2.0,wxibohpyjkfoaecbtuhlzqynl,1924624.0,MN,Seattle
708.0,2.0,v,SNR4811,qhenshc,,1-177-367-2581,U,Regions Financial,67.0,O,5.0,SNRFXRILASAFBEZYJCEGPCIKQ,m,United States of America,Iznnhkfnsjbyndcvwqxrbohzdpueql,TQTFBFPWSK,5.0,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,3152814.0,DE,Greensboro
492.0,1.0,,Moo4812,WVLTFPTF,180949.0,1-403-765-5342,U,TIAA-CREF,10.0,O,6.0,Mootan,f,United States of America,Pyhoooisktylpzbqnwjsuq,ptiqz,3.0,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,997236.0,WV,Sioux Falls
326.0,4.0,,RLF4813,Rxlxwchabyarkqtwsu,190874.0,1-558-936-1264,M,Jack in the Box,9.0,O,2.0,RLFNHWUMEGMAICBIICJIFCNIV,F,Canada,Gytffoiwn,XKEEXA,0.0,Jjvscncjstkwnexdbewhcpwicolhmvjir,3732960.0,RI,Paterson
501.0,1.0,,qmi4814,TKDCVEWTYJ,436740.0,1-557-327-7255,U,Domtar,95.0,R,4.0,qmiamtvbi,,United States of America,ISLQFMOZYQAYF,Mlhydhntfidz,0.0,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,2344812.0,UT,Billings
486.0,4.0,,uqe4815,vjfetybskcspmmrqmcxqnuylrrxblsthdxsnrhmzribgdofpgz,362114.0,1-110-905-2882,M,CH2M Hill,70.0,O,6.0,uqexxhlotvtqztgqiln,F,Canada,Qbljxjzeuylfix,exxdx,3.0,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,3516594.0,AL,Worcester
594.0,5.0,b,ZVD4816,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,402232.0,1-175-821-9950,U,Alliant Energy,52.0,U,1.0,ZVDDTYUWS,,United States of America,wntdiquvogvonomepfdkykgsxvatnz,Iaquqykvxqv,4.0,Rekxfiuhipfxvfsynuoczkyq,3494834.0,Manitoba,Abilene
305.0,5.0,O,Ynx4817,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,429876.0,,S,CVR Energy,,R,5.0,Ynxaheracdrczglses,f,United States of America,ybjtinyszbxslroxfagttbiqqomlpr,xkxzejsjlbnp,5.0,yyxtpuopurmo,2770321.0,Quebec,Minneapolis
430.0,3.0,,Pde4818,Nitfvna,111220.0,1-866-397-9175,M,NSTAR,75.0,O,5.0,Pdelkekfqhhmyzkuzrqvbbjl,M,United States of America,JMJDGKDARGLW,crrupf,5.0,wetugzdafptcsfbkm,932806.0,SC,Thousand Oaks
763.0,2.0,J,rcp4819,Megowpp,169057.0,1-559-913-1105,M,Advanced Micro Devices,50.0,O,3.0,rcptvxiuppofjmmq,m,United States of America,DYFZUNDJABCI,PCTKBIXSCZGS,1.0,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,927256.0,DE,Baton Rouge
662.0,4.0,C,ULS4820,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,393825.0,1-441-323-6288,M,Toll Brothers,20.0,O,1.0,ULSLQQADQKBI,M,United States of America,AKVCWTGIDPOPKDCKCG,Uioxkwyhv,3.0,,2310099.0,ND,Naperville
398.0,4.0,f,cbd4821,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,57749.0,1-505-391-8531,M,BB&T Corp.,49.0,O,3.0,cbduhenerzbonmgpi,F,United States of America,eoekvbm,VRQWULDIYY,0.0,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,2774074.0,WA,Sherbrooke
386.0,3.0,K,Xzv4822,tqjlxmxvoythpkowtjwbdnvudwpddtee,232012.0,1-080-405-4757,M,Cintas,10.0,O,1.0,Xzvrzamvazvckykgrmfzzkvywjil,M,United States of America,cxmobvpnonryfamlbvufgqo,NXROATGDL,3.0,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,2092233.0,Saskatchewan,Newark
318.0,3.0,,XBW4823,,425790.0,1-777-434-9212,M,Nash-Finch,52.0,,5.0,XBWUZHPF,m,United States of America,Vqemxllvzt,Pdyhyg,1.0,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,346071.0,ID,Sandy
405.0,1.0,,Dyy4824,Xnkcekelaaevwtdopzdkyfsfafiq,,1-993-441-0146,M,Avon Products,22.0,O,10.0,Dyyimlhjgc,f,United States of America,ZKZXPLICDMCB,DEULD,4.0,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,,DE,Savannah
652.0,4.0,j,Thp4825,utxaumwgql,215133.0,1-943-355-2657,S,Levi Strauss,21.0,O,9.0,Thpwjciwltrwobwk,m,United States of America,qnqxsvwzwgdj,GPQSCP,4.0,Fwactkmghfpruzkgkjdoipbqmhc,3460310.0,OK,Topeka
741.0,4.0,u,Uyh4826,Zbfrfymkssxgstllidoxpgwoienevcaklxpboknbbtsummtqfvnmjnbbhrlikdqtgjwzwsemhcqkagfo,232837.0,1-864-196-8276,M,PepsiAmericas,90.0,O,4.0,Uyhsnsxhxrtr,m,United States of America,Mspspnlrrltzzvhyytek,ZIHRFNB,4.0,Qaoaluwjrndyuikkibapxch,1329267.0,AZ,Glendale
,1.0,a,Gre4827,RRRQHFVNMTOH,496597.0,,M,Sanderson Farms,50.0,O,3.0,Grekpspgjlsciycnac,,United States of America,Yvsrlgrhpfzt,FDLKFAOLQM,2.0,Atkysvwftgsbjqhs,3352603.0,GA,Concord
384.0,4.0,P,YEN4828,Phsvxoxbjqlqsuchonldcpsxmmxdt,379704.0,1-132-183-9870,S,Northeast Utilities,31.0,O,6.0,YENVCJJRHE,,United States of America,JJAJKFNPOPFTWOHEK,Lmayphgp,1.0,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,294933.0,NH,Detroit
502.0,1.0,,SNX4829,Whwrqwlindjaobegibuewxbowdlodwxbssargndqjcrivfcmwskxtmzstnwliiamksvtqpyonk,122419.0,1-582-428-9947,D,Pall,43.0,O,1.0,SNXFCAXEUPIIJILXENPORVHGKVQ,,Canada,uuirfsqdoeyxrmdthebre,nuoyywvhnvyl,3.0,VGCUMHPUGMJIAFPCGRVP,1529409.0,DC,Irvine
646.0,4.0,,Jxr4830,eloepmrhhiazwbyvrtudictwagfemcvqkcdvvorjveqvmlnigancgexyratnwk,210722.0,1-812-059-2753,M,Great Atlantic & Pacific Tea,5.0,O,3.0,Jxrxzrrppskyqpimvectmbxqx,F,Canada,NLBEYSAMGTVHSGMDRKXZCCHWCBPB,UOPHCGXQV,1.0,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv,2696031.0,UT,Great Falls
405.0,2.0,,Opt4831,YEZOCHFVMVBFNBUZXHXAAWDSDEJHXUXVIVCSO,156892.0,1-133-094-1679,S,AECOM Technology,38.0,U,9.0,Optrakntpbzzjol,M,United States of America,Erzhlglxltyymmkdpxkqkgpxpnrhl,ytrwdpwsfonj,3.0,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ,584058.0,Manitoba,Abilene
799.0,2.0,,WSM4832,ltbaekxbssqfyznmixmgnntsjldfzyiolospdlxjer,369766.0,1-163-776-2867,,Gap,80.0,O,4.0,WSMRBMSLNGKBIWV,f,Canada,fujjug,Hiyulwdpn,4.0,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG,493802.0,ME,Raleigh
728.0,4.0,,fev4833,Lrzglghacxhgglqttkkwbdutcddgypbnxmaiwcrkmubcqgybcgufvutuofvlbajzttxmfyfcgcvrc,,1-539-905-2266,M,Aramark,72.0,O,1.0,fevhymucymwdkstxwb,d,,kupum,lrnurxnyb,4.0,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb,1224532.0,IN,Charlotte
692.0,4.0,I,Kez4834,xpimvrlmetevybrgpbni,44993.0,1-826-280-3864,M,CME Group,55.0,O,,Kezwsyhhhjclxcqkz,,United States of America,futpzvh,LGIPYZJJ,,yevvwqszvpekemvracrctbzuysj,1498851.0,CT,Halifax
466.0,0.0,C,sjb4835,HZOHGOLDVJZCMNMKBCDGRLXACGDLXGHAPROR,255656.0,1-434-556-8699,D,El Paso,3.0,U,4.0,sjbkkmxpyosxsnnyzewbf,,Canada,Mbqvtmwvzkzdxtwifkjvtisp,wixwe,2.0,Dwdrecaabtllxbflkcnouphwyf,2592881.0,HI,Toronto
778.0,5.0,R,Wjq4836,,197780.0,1-024-206-7647,S,Cenveo,88.0,O,1.0,Wjqmggsgfwqrbfafzxshtryjmb,,United States of America,QKLVBKICDHQOGW,APINQGAVSIDA,5.0,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt,3101715.0,MI,Casper
367.0,5.0,M,Spy4837,IBJKMRWERMQDCIKLEUGOSW,7926.0,1-972-011-3112,W,Xcel Energy,28.0,O,10.0,Spywuanwyhatkxt,,United States of America,ajxeurdhtmsfttunmemwthewiju,kxgthcv,2.0,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI,1660061.0,VT,Boston
355.0,4.0,,KLU4838,wqtcxsdgjtjcdpayoqydc,63346.0,1-901-209-0136,M,AmerisourceBergen,39.0,O,6.0,KLUHLGLUTUQRBDFW,m,United States of America,txoxg,Vfvluonxss,2.0,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq,3206058.0,CT,Halifax
594.0,0.0,P,JLC4839,Lbfpvkqtezaxjcdukpvbvwkxufibipslttknvihtkkvtsaomeyn,205549.0,1-632-473-5091,M,Covance,26.0,O,7.0,JLCRPBZRLK,,United States of America,Hwjpobcafghuyfigntsd,WNBLRZJS,3.0,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV,351180.0,UT,Colorado Springs
393.0,1.0,v,bob4840,Rwfngurmyokvoxesavcyolqjzyvkpsrndhnaodxfylnlvripefwcmvfugsmrarczvv,397573.0,1-518-504-1245,M,Domtar,49.0,R,3.0,bobehnx,,Canada,hzzjoqovergfjgtu,Adbootc,1.0,Oystdvvhwyulpwtpjvyccueucuyvgolfoz,,Nova Scotia,Oceanside
841.0,3.0,D,qpk4841,DHXGOMWCRXVLVGGAEADL,193160.0,1-571-069-3231,U,,56.0,R,4.0,qpkgjrackwbovqptpuhiyfus,,United States of America,AXJRJHBL,QMEAWEIWMX,3.0,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ,334502.0,NJ,Irvine
