AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
Tsr12233,1-332-456-2627,3392989.0,zvunpcyfkhcnroxjiibawfyczmwiwfovueuytflrqzdhydecmxjsaeazl,1.0,D,0.0,Omaha,Zjsmnkh,ghjsmmjmmmnp,F,156323.0,NC,57.0,United States of America,5.0,573.0,O,Express Scripts
IXD12234,1-376-495-5558,618606.0,Rioycenoairrrvi,7.0,M,,Colorado Springs,RCNDQVKLRTX,Pwbdpxngcboo,F,470202.0,NC,14.0,United States of America,4.0,669.0,O,Auto-Owners Insurance
GUY12235,1-840-836-8511,2543097.0,Pvbomhfktwoaddavflbfufagommppwbjjlwwbyitmtnoxhglxdqewvihfqdjnpzfczhqrxgw,3.0,U,2.0,Amarillo,Urwvnwtwmzsapohlhysvxw,Xrjbdbtkcjg,f,69973.0,CA,83.0,United States of America,2.0,515.0,,Brown Shoe
KVS12236,1-840-301-1739,3687736.0,BGTCDJDEIONTGQUQGUDTIKOPNWLVKKEYAYQWBWOQBBBGUYSE,6.0,W,,Las Cruces,Yvpztajfquftnosyouqhibjf,Ujiescuki,,48247.0,IN,3.0,United States of America,1.0,332.0,O,Hayes Lemmerz
LWQ12237,1-699-267-0354,,Neibaijistjpmeexwtcrmpqtlrhyjgdjalouqsxvjal,7.0,S,2.0,Regina,UYVKGLGDTYAKXEEBPQKB,GQAJUS,M,117817.0,British Columbia,61.0,United States of America,0.0,762.0,R,Walgreen
Lqf12238,1-614-704-6730,1434088.0,ycjldkiqdegmmyioqhuqvlgbusodlolyuebuvmscphnmpwr,1.0,U,1.0,Gary,Chalpkggqxvairvj,HIQRCAMXOTW,F,297746.0,British Columbia,6.0,United States of America,1.0,,O,MSC Industrial Direct
Rpt12239,1-762-816-9121,3615499.0,Knvfdpmgtgfvtvqscmtlpuvxztwsnbexvmi,2.0,M,2.0,Abilene,Dxwoqvyp,Spkuucn,M,489458.0,KS,12.0,United States of America,4.0,398.0,U,Avnet
coj12240,1-460-072-2169,3583755.0,Ylwdmifqjrcjbgdeshbsvxiihavndukvqzsnsjnqfkosfwpeoggjdxxjnpiychlcmyhdgmanpxuilqsv,7.0,M,3.0,Stamford,Ngwusqdv,ZVBYJWL,,463947.0,UT,52.0,United States of America,4.0,539.0,O,PNM Resources
Czh12241,1-172-236-5042,2805623.0,Asdpkzzjdevskyvkmjgbkitgmvlfndcdpkircgnlxmqymdwwajaxwlreyleh,10.0,M,5.0,Little Rock,ENWSGVXBOUHXERZNFDSLIBK,Umbmhhlmohtw,,305738.0,AR,18.0,United States of America,5.0,708.0,O,Corn Products International
Jbs12242,1-976-748-9268,2125833.0,Uscsjcquyiyeqstmemunwuydvtugbi,0.0,U,4.0,Providence,Pmfmnhszhgo,Bpalltakzs,M,394713.0,PA,23.0,United States of America,5.0,564.0,O,Guardian Life Ins. Co.
Igf12243,,717520.0,Cfkzajouyfarjfuaqyyivqjsp,8.0,M,0.0,Santa Fe,uoentejuzzjmjpb,AOQPUJRZBW,m,,New Brunswick,24.0,United States of America,5.0,837.0,O,Radian Group
fqj12244,1-918-403-1338,2051903.0,Pmukcddlmurkzepemcloncmk,6.0,D,2.0,Indianapolis,EKJSPPTZNHTNNEYZYGXFMZBZMCJDVO,Wnhvwxhbjwm,,257468.0,MN,1.0,United States of America,1.0,,O,Annaly Capital Management
Qhr12245,1-118-224-3667,1970370.0,Vuqqruunkjxevykvoeoikamhycfgqqnndkyhymyrzctqecyfbnlcwhsiubwwlkunnwxn,1.0,M,0.0,North Las Vegas,Elvzaunxyjmhfidbzpiqocimitdzd,vwhxwfatcswl,m,295961.0,NH,68.0,United States of America,3.0,544.0,O,
FAA12246,1-784-800-4442,1668674.0,KFJGQZQYXCAPSYDXAONUZFPQHQNHJFFNWFMUFPBHTTVYQTWZOYXKCXRMQADFRSCGROB,9.0,U,4.0,Sherbrooke,Lgquptcvskormkmeaaievkzvdea,Ibinopmik,,102029.0,DC,65.0,United States of America,2.0,601.0,O,Staples
Nef12247,1-344-096-2698,2393174.0,Dyjcaieneredkgksniitquexesjhkncvpjchmccbtqlrqqafqoo,3.0,M,4.0,Naperville,aeuosyvrlwlqtwguumsfa,CDCSUULE,f,247652.0,TN,55.0,United States of America,5.0,622.0,O,Unisys
meb12248,1-904-085-4794,3148089.0,Wllqtrgyysmqfbuhmigvatrluskvmsxrvkqiesyzmlxyzbrkfmmwbubvbpvczibbhaqhv,10.0,S,2.0,Moncton,menksknkxjawmoofealguhhqz,stssuzl,m,186555.0,MT,19.0,United States of America,2.0,795.0,,Wyeth
rkm12249,1-911-754-0827,880419.0,wpfwzfthzykbmoqunrjlbxuqiafcvipksdfubufccvcxmbmkzplvbcxnqtew,0.0,M,0.0,San Bernardino,Gpcjjkpsinpixjv,Ovrtpelmsrwl,,151602.0,IL,70.0,Canada,0.0,484.0,O,Mutual Life Insurance
ypd12250,1-130-181-5617,2027217.0,Odsdtserggoegndvemdxweegxmctsjpxjkximulmbtfgjfy,6.0,M,3.0,Elizabeth,TCBFCOYZYRITNTNRSBGKP,WCBAWVULBQET,,260323.0,WY,96.0,United States of America,2.0,,O,Assurant
Gcr12251,1-367-300-4355,2989768.0,mfqrezpstyaqifimfqzfsowezikkmbiombeeszeuuikgyvkdtjartskupjnx,1.0,U,1.0,Colorado Springs,Ytayazsocgxipvgzrnbrhxh,Nraddpsfkov,,46789.0,AL,,United States of America,1.0,791.0,O,Ingram Micro
Ham12252,1-160-772-9584,1643977.0,Omlfigduxktzpzcuavrdltjfpyvepvlujl,6.0,W,0.0,Irvine,Znxprouemhtv,Kadbewtmg,,360248.0,OH,56.0,United States of America,1.0,303.0,O,Lexmark International
Fpv12253,1-830-350-0801,2081414.0,,7.0,S,0.0,Hollywood,Lwubgzeqwbiehgaht,NENIOFQK,F,361464.0,AK,79.0,United States of America,1.0,395.0,O,Dentsply International
qgd12254,1-172-219-9219,2582386.0,WQETAABBJGFBTHNDLSHMGML,10.0,S,0.0,Mobile,EYZKNXEZPCTNJZKEQIUXWVTCWJSKB,DZNPER,F,131165.0,OK,45.0,United States of America,3.0,686.0,O,Country Financial Services
Mmf12255,1-863-514-4059,745540.0,Rsdzuuhfzutworeskdcqzmgmgcdkmlkxzrzvtlpqwjvbtbbukqukvnbfkktysbraxslbqlojofrl,8.0,S,0.0,West Covina,Ipucdnpjzxpinkskkuujhqa,Tdmzrwqrw,m,468222.0,Ontario,34.0,United States of America,0.0,611.0,O,Humana
cch12256,1-294-746-4175,1556754.0,Qixezehwymwmpoxjwbvxfodjdhopchxsmheifxotzljmhkscaxcndsmxlgopsiapa,3.0,D,4.0,Savannah,srsvttriphhusfwi,gsrnogwtayr,,69986.0,GA,63.0,United States of America,0.0,605.0,R,General Motors
Mkl12257,1-660-731-4243,3619771.0,Jnibuzpzincqexkplgbjivdqvanaaxocxipzarwboshuauoenxtbrxwzldxrfxox,1.0,U,2.0,Thousand Oaks,Theupsokjmtfbalixemfxe,OXCNZSVORJMG,,133905.0,MA,11.0,United States of America,2.0,446.0,R,Express Scripts
Cuu12258,1-737-028-3170,2476699.0,Loxjhephcidtqqmkowfsrnruevuizrhutxr,10.0,S,5.0,Buffalo,Jpibxvfbwyhtx,Wlxanqiqfl,O,125591.0,NH,28.0,,4.0,521.0,O,ON Semiconductor
SGI12259,1-032-901-2864,384979.0,Wxslnqsepbjds,7.0,M,2.0,Mount Pearl,Wulkxrerjncgwjhnb,Dzcaosu,,329007.0,ND,80.0,Canada,0.0,561.0,O,Interactive Brokers Group
Dji12260,1-711-729-3213,3355184.0,ylfgykmbzgwdficdhvivfhdknugejfbxfhkbscbjqbaumsz,2.0,,1.0,Simi Valley,Hjhelx,huuqds,f,72809.0,VA,64.0,United States of America,0.0,348.0,,Phoenix
Zfm12261,1-942-080-0051,921503.0,Ryvdjtzumvrbvirisjqypsmdjuwrdfp,5.0,S,,Louisville,Fhiptxsukxb,,,157097.0,NH,8.0,United States of America,0.0,743.0,O,Cephalon
HHH12262,1-447-426-0512,517122.0,Dricktksnneexehkgfxqntimhfwhxszvwnoynwhwlrxtlmfzdhzqhmdifzsmljpvwi,8.0,M,2.0,Santa Clara,jbsjzf,Xivabp,M,306932.0,OK,,United States of America,0.0,524.0,O,Laclede Group
Vns12263,1-458-424-3020,3961463.0,aduxfpmmnfefkilavgwstjrwe,8.0,M,4.0,New Haven,Dnaoisntnzimrkjhnhcffmiutsws,Hcpqxxazwlk,f,146058.0,MD,45.0,United States of America,4.0,761.0,,General Growth Properties
Dno12264,,2804105.0,Amllretponzoijorbqdblwplehydz,0.0,U,0.0,Santa Fe,plpglinchhjmgcprn,Sqixebddwws,,129028.0,PA,,United States of America,3.0,382.0,O,Monsanto
SJR12265,1-790-473-6022,3277048.0,fbvtuvxkdjrqmyehy,6.0,U,0.0,Fort Lauderdale,SWPLPVWXYAZZJMWURWIBCOVDFQLX,Ybkwyrqqylc,,48169.0,IA,46.0,United States of America,0.0,435.0,U,Solo Cup
VTJ12266,1-505-924-5709,2971203.0,RKREBLQKJFHPACVZWDQWBXYIVVOGAXVSFKAHADGBMRTQUOIUGC,4.0,M,3.0,Mobile,MMKOFNVYPCZYB,Ukqlswgvpi,,491094.0,WI,68.0,United States of America,2.0,402.0,O,MEMC Electronic Materials
Gsr12267,1-551-149-8734,923080.0,QGTLJRMZVRRCQXRIAVYPCQQQTKQBAGDE,7.0,U,1.0,Boston,Jehrprtswwctufkbyit,Wtpaszitc,F,156190.0,AK,30.0,United States of America,3.0,669.0,O,Gannett
Uyk12268,1-829-531-2121,1005552.0,oxtjqjikrgqobcsgnhadlmjjprftepefqreqodcxxkak,4.0,D,4.0,El Monte,ELFPFILXHNKACPYXBG,Zoyhxqdwj,f,210500.0,RI,92.0,,,438.0,,
SXM12269,1-621-209-7389,1851067.0,mgxjewmpsjgkpiobgkcscupi,5.0,U,2.0,Fargo,Tclaovmtpraof,mjuol,f,253563.0,AL,16.0,United States of America,5.0,826.0,O,Ball
ZQD12270,1-150-322-9590,3168123.0,DCEJFSRPSHDLJRFCGOR,10.0,W,3.0,Iqaluit,Xdwkkzxmv,yssexxqks,,38683.0,WV,22.0,United States of America,1.0,556.0,O,Charles Schwab
ELB12271,1-629-868-1988,475083.0,uyeuoumlb,3.0,S,4.0,Pembroke Pines,Kczopdfsrvey,Ujppw,,398600.0,CO,24.0,,3.0,440.0,O,Int. Business Machines
MQH12272,,1610658.0,Ehptbbnknophslkedfowxevjkiwbazxmsjx,1.0,W,3.0,Philadelphia,Bfqqdgx,jagfgcgv,,33993.0,AZ,38.0,,4.0,365.0,R,Lennar
wdu12273,,359942.0,wqubwqncdgpynrjqdawudkxvdpnyxsiagzci,7.0,S,1.0,Las Cruces,QGHMNRNALUXWRJ,Mknkcfdxtvxx,,50976.0,IN,29.0,United States of America,1.0,446.0,R,Iasis Healthcare
Vmo12274,1-708-876-4578,1436315.0,Kjjxjnhgjqszceadnbbasfvqphamohnnetkqh,4.0,M,2.0,Springfield,RKWAAZOIBMRLMJXHXR,Zkkdjcrrfv,,187595.0,VA,97.0,United States of America,3.0,369.0,O,Embarq
Vue12275,,3850672.0,Ivlnpkijthfmvhjudntkuxzbhwplizvmigzbknqfewxfehvwdswihqaeft,6.0,U,0.0,Edmonton,iicobahpngbmvigg,Npvabn,,237527.0,IL,64.0,United States of America,1.0,436.0,O,Cigna
aql12276,,93264.0,Qhasvarxjhvwqfktvfeqhuzmhyerinxuulafrcbjwyfehtcqocipuqvzmqox,4.0,M,5.0,Bridgeport,QFASLQDLVIUKZWT,AMAZPV,,408665.0,NJ,40.0,Canada,4.0,358.0,O,PepsiAmericas
Oyt12277,1-558-144-1963,3972112.0,pluwlqzeoaslmxpotxhssrcqqcecqrfdvxldpag,9.0,S,4.0,Moreno Valley,Iqraukkvbivlawfb,TVIEXI,F,496385.0,TN,2.0,United States of America,2.0,778.0,,Tellabs
oot12278,1-852-976-8737,1783132.0,Bndrbpbycsimspxdvulbdlehqpeitiyqwotpdzptucvoejdeldkrisvfjchrvqoaxxfgatth,2.0,U,0.0,Peoria,XMVJQUVMMVGCFLYFRS,hdxwbvjb,f,450003.0,Ontario,86.0,United States of America,2.0,456.0,O,PolyOne
gqp12279,1-409-332-6355,2990001.0,Moaqycsrfernzbudodqrekqzsntivsksgofpexqthcapjobuogtamiy,4.0,M,5.0,Riverside,Krtbsgv,Mcikfpfjzj, ,467959.0,WA,43.0,United States of America,4.0,588.0,O,General Cable
SGD12280,1-622-439-0390,730252.0,Qaneoiwfbqzzfowmgzunmrseglselwhjzohn,8.0,M,1.0,Charleston,frmuslfvamijwhfnfpzapmsycq,cjjvfezoq,M,320766.0,NC,80.0,United States of America,1.0,542.0,O,Google
Amp12281,1-069-057-9363,,Kpvpckdjhidatjxpflkklnrmnppqct,2.0,M,1.0,Newark,VHDBHTMRWPUXHQZQJOH,FJVIFFQL,,311474.0,GA,85.0,United States of America,3.0,806.0,U,Fidelity National Financial
CFY12282,1-226-605-4270,3371755.0,jyiclpugyliccevegmhktdfnmyb,5.0,M,3.0,Bismarck,kfsmwwcmuapugsrqfvid,Qpkbaphf,,244212.0,CT,73.0,United States of America,1.0,394.0,O,
ERL12283,1-257-713-9986,488022.0,Icahrxsyhvhqfdfuymhkpioqstpjwzzjeeqsa,3.0,S,5.0,Chula Vista,Vtgsjn,zuntqfeswz,,,WY,84.0,,,550.0,O,United Refining
ucr12284,1-934-487-7602,1188396.0,sjrhpfazmletcgschmacnrsnuftha,3.0,,4.0,Lansing,cyhbwndslrqwfeogugi,Frnmausbvb,f,115930.0,WI,76.0,United States of America,0.0,592.0,,Crane
Fkp12285,1-513-685-0381,,Eiinbyitmahosndncarklciojyzjqkukypcwglexebeggtpmvdsxehhnfodubyqkjymqigxshy,9.0,S,2.0,Hartford,ONVEC,FBZXMGP,f,328375.0,MA,25.0,United States of America,5.0,537.0,R,Verizon Communications
Bkp12286,1-961-222-9395,2185517.0,qkauphakyasfmesoixxifubsnqyvpbdlwbjjuaaxajs,3.0,M,,Fayetteville,itplaccxdlutoogkvok,bkoohxjfbcs,f,253711.0,SD,60.0,United States of America,5.0,707.0,O,Public Storage
Ntq12287,1-619-448-5673,1883164.0,DAERGDISBRQKPQOSOOHLOVFL,10.0,U,1.0,Great Falls,Djzainbfyxesjs,JZQFHUOJER,,92046.0,IA,65.0,United States of America,4.0,579.0,R,U.S. Bancorp
hlh12288,1-533-282-8485,3082174.0,Pnmohabvzvxirgiooabe,4.0,W,0.0,Casper,HBWOFOMYEOPGTAVKR,LEEHJSHVM,M,454454.0,AK,5.0,United States of America,4.0,589.0,R,ON Semiconductor
Cwm12289,1-584-689-8226,2084740.0,SPZRIKAIURJUNAROARXJWKOTXBAXJPAEGGAMADTFFLZSTKGQWSDVPLXANTZOWAHMCOWOZKLATWOBMF,8.0,S,3.0,Toronto,Orsfdpftdvhxzeyx,Qcswmcg,f,166188.0,DC,43.0,United States of America,5.0,845.0,O,URS
Pgv12290,1-393-407-2621,305790.0,nwakgyabgjqbprjrmrjicowsweyrerquqgnomvyoohxxltuzxexevaqukpydrr,3.0,M,0.0,Fremont,Rfepwfcpvsdjxwjitzctstt,mypleijbkcwk,,282983.0,OK,42.0,United States of America,5.0,314.0,O,CC Media Holdings
Ijl12291,1-564-152-2837,2251427.0,Xmgnuyjocrxbmmzcl,5.0,M,,Bridgeport,DRCPTQWLVKEOOMSZ,sfmcw,,140876.0,WA,6.0,United States of America,3.0,456.0,R,Avnet
FSX12292,1-261-694-5138,842057.0,BWDBVOQ,3.0,M,0.0,San Diego,enmunefhqoqq,JQPDPC,,241059.0,MI,4.0,United States of America,4.0,661.0,O,Kimberly-Clark
QHJ12293,1-919-832-5314,,eabmxkoqfdvw,5.0,M,4.0,Tampa,Aexqopkhzhbvanvnutstjmhczzw,knqqlcty,,,NY,96.0,United States of America,5.0,507.0,O,Precision Castparts
KEU12294,1-151-045-9104,2348382.0,Iqixqelgxmoucckxplodyjdkfcosfwkvqlvhw,5.0,S,3.0,Jersey City,Flebqcdiimoymzb,DONNGJG,F,194589.0,KY,6.0,,,758.0,O,LKQ
Yiw12295,1-718-904-3454,303969.0,Btmcmjubb,4.0,M,3.0,Gary,Ktbaxnxggq,Ykzao,,55077.0,AL,90.0,Canada,4.0,849.0,O,
Lur12296,1-444-549-7034,426121.0,GNXNOYDNPJAMXAVBKJHLSBDBSADPLAWZQNSOAPAFARIOQWBGPVFHZYARSGTWYNXXH,9.0,M,3.0,El Monte,Jxocswvadrlshpskdhgv,Mfkpy,,162651.0,MO,82.0,United States of America,0.0,454.0,R,J.C. Penney
ocg12297,1-940-403-4707,739970.0,JGTPPEAPCUZWKHZZHWKVUUQXGVHICNLKWMITIZUAYKTPJXTNFYCMYBYPQMIXSMPLRIZUR,6.0,M,4.0,Sunnyvale,RJUXBWWBWSKJMUWYFESYSYPLYAJVDW,Xfyszm,m,162804.0,CO,58.0,Canada,0.0,465.0,R,Airgas
Mis12298,1-888-022-5606,944292.0,krlfprmpdosddpaiiktrculfvowm,,U,1.0,Spokane,Vshzpqzer,Ppigbuaky,,179308.0,KY,75.0,,3.0,640.0,O,Host Hotels & Resorts
kvi12299,1-506-023-3346,2697249.0,DUHSGVKFAQXIZZRNELNYOHJGIJPZUHJEUHQSTRHRQDLDHRVXVXMNSIMTDOILEQTJ,1.0,U,0.0,St. Petersburg,SDEIK,Hndwr,,210158.0,MS,92.0,United States of America,5.0,304.0,O,Patterson-UTI Energy
Jbm12300,1-021-542-4665,2222649.0,Txfirbqvedyhnlatiunpyfbidtjwdzsjlbsdjpdcaajmwlnwjnohnixpoiesubxejlou,5.0,U,4.0,Fort Lauderdale,MTISJKRNLZ,Pdckfuswqfi,,415363.0,Alberta,86.0,United States of America,,346.0,O,Dover
ZER12301,1-396-239-9090,468140.0,Jnbrgcshalrezpzzhwwmpuatjbttrcehyvtqc,5.0,U,0.0,Oxnard,Wzvcttxbf,,f,420836.0,Prince Edward Island,6.0,United States of America,5.0,627.0,O,Advance Auto Parts
Ljd12302,1-471-782-7121,1950276.0,Gqiggmvalfmoqzehjfpvdaocubzbbgcqakecbbplvlpfpnstpa,5.0,S,1.0,Louisville,Wntdrpiyiwvlnauphmrnuitg,Azrhdiiou,,485904.0,Alberta,86.0,United States of America,,589.0,O,AGL Resources
MHH12303,1-792-206-3227,1588249.0,DINGYIKWZWLGXJELFPHMORYTWJKBFTRGRTVGNBPHHVIJASXYUENQFFUZCDOIFKYSHAOTNKSOFZLXE,4.0,U,0.0,Mesa,krumuubufpnecymvhdphbytbmngxq,Jjshqa,m,98539.0,RI,40.0,United States of America,1.0,809.0,O,Southern Union
Rfb12304,1-664-659-5033,3853200.0,HPTEYNAJF,,,3.0,Baton Rouge,Iesuziijvhoagkoayb,Wgmlben,,407049.0,New Brunswick,76.0,Canada,0.0,531.0,O,Flowers Foods
Xwx12305,1-370-183-3719,3906037.0,Jedygadvdvddbxxrijjjrpsuqpcziiqyficbccqbbhkhwjfjssggwhpngumpstjz,2.0,S,0.0,Dayton,DQCGDHFWOAVAWTMMMQMJB,AMIQFTSEC,F,290262.0,MO,41.0,United States of America,4.0,400.0,R,Psychiatric Solutions
ehn12306,1-331-127-0336,,,10.0,M,5.0,El Monte,pcxhjbzsakgdyi,CALKVQ,F,280984.0,VA,83.0,United States of America,1.0,324.0,O,Cenveo
QQH12307,1-006-924-9297,203616.0,Oujnmqqurpeajupofdaqcwypkxntogtlaelxqouxsujmpoptvvcteyqrwiflekyq,1.0,M,4.0,London,Jhesnpwowlkq,xwurulh,,408050.0,OR,100.0,United States of America,5.0,709.0,,AbitibiBowater
Dmi12308,1-206-843-3630,126249.0,Dmskgbjgowhalm,2.0,W,2.0,Mount Pearl,ymlkppdqzisibfhufxdmuqsiv,Luhykbau,f,405529.0,ND,30.0,Canada,5.0,580.0,U,First Horizon National Corp.
avn12309,1-763-778-6828,2622290.0,WTBBMWBNOVBURDTMDAHLJPRWHQ,7.0,U,0.0,Plano,Yyogeqf,Hhxdv,,126262.0,Prince Edward Island,43.0,United States of America,0.0,704.0,O,Arkansas Best
Mrz12310,1-004-494-1059,2529787.0,,4.0,M,5.0,Fayetteville,Npmpmuttydafovajeuofypp,PVRJAHFAXVA,,98860.0,Newfoundland,4.0,United States of America,4.0,502.0,O,Ecolab
Yto12311,1-030-182-9671,64952.0,,9.0,U,4.0,Vancouver,jgtpjgjowumxzkh,lxzhfhllc,,37350.0,DE,21.0,United States of America,1.0,457.0,R,
WYB12312,1-758-089-6196,3764339.0,Craddzxzresgxqiocwpfjflnlqwz,3.0,S,4.0,Frederick,Sfslbqkbeiwoh,LEVPWW,,230290.0,CA,50.0,United States of America,4.0,508.0,O,News Corp.
TQA12313,1-013-070-2029,,WHUUXHDZGBZPZIAEAEGCSWALOJEFNDWEMHOPAUIEPZXOGZKAHLOZGNBSXOUEEGQRYMMM,7.0,,0.0,New Orleans,uzegaonaehcldsblqykjdnafw,Bskzwysi,,119956.0,ID,20.0,,1.0,531.0,O,Publix Super Markets
Mpa12314,1-632-661-7161,3880644.0,Yhvacnnqmmmgwrfhphpxnhyvfuetxjxmcipnzkhdyfmcttjrfyoeuqrpzvz,3.0,U,3.0,El Paso,Xmwgpzpzjmoquzbevf,YGHKCCHW,f,164589.0,KS,56.0,Canada,5.0,,O,Land O'Lakes
qow12315,1-370-978-8638,3926126.0,Bdgrawholqoijnqtrwrkylkhstyqlulyfnrspemwvan,10.0,D,0.0,Huntsville,aouaqoaryufczdc,RIROAXTLPTUR,M,182678.0,MD,76.0,Canada,2.0,,O,Delphi
Oxj12316,1-138-404-1013,3417605.0,Ydghuznjlxqaiowpiouevxobilbhcyljumuaq,10.0,M,,Jacksonville,LJZIUSEBTTJILMCCL,Ykmpul,M,351317.0,RI,92.0,Canada,0.0,304.0,O,Lithia Motors
ckl12317,1-248-361-8642,457926.0,Wotkbsiryeroriopxswogtdnjjmwtdkpbuykxrgbc,2.0,S,2.0,Las Vegas,LJIWRMBMHUXG,Xxctzi,,160175.0,CA,26.0,United States of America,1.0,817.0,O,Buckeye GP Holdings
Prl12318,1-671-685-3427,2935217.0,GTZSBMHHDMXVWANKNOBQIZRQKJKEHPZGNRHKNBCHQSIFQG,7.0,M,5.0,Hampton,PMNNOMSTLFCNRQUDGIVOAOAHUQCTS,dcvdjkuqtwt,,294533.0,WA,12.0,United States of America,4.0,353.0,R,
CUV12319,1-394-717-9998,934777.0,,,U,0.0,McAllen,Zcdimmpyudwvnbbssucydpxmrdpq,Bpzqorlwot,m,97846.0,ID,74.0,United States of America,4.0,741.0,O,International Paper
Ysp12320,1-145-829-9708,3701481.0,Qvteaqmlumpmnbiwgmsavwcrvjp,,M,3.0,Idaho Falls,hifwjcuyafkwralv,Ipbwyxwn,M,335004.0,KS,25.0,United States of America,4.0,655.0,O,Freddie Mac
Fks12321,1-357-287-8080,1637670.0,tnyxmgbgttqit,5.0,S,5.0,Escondido,ITHURFPAGAIBGAAPDK,Asapxipt,F,146440.0,Prince Edward Island,8.0,United States of America,,769.0,,Priceline.com
Ghd12322,1-284-247-9149,2335832.0,,,M,2.0,Mesa,Kvjrpkkibkbhofchuzefehqor,Smydtaabhcrp,M,316315.0,VA,23.0,United States of America,4.0,633.0,O,
Qlo12323,1-413-399-2535,3956551.0,APURZJALTVZIYHZAYXFXQYMKJCXJRZWYVWOLAUIOJQVKTEDAQLXLGDRDMRLMNAUG,0.0,U,2.0,Rochester,Kesnujgzhvfijhgiboldqilscau,feaapvyubl,,329949.0,WI,43.0,United States of America,5.0,,O,Boston Scientific
JQG12324,1-823-570-8842,3483920.0,hzwjfmugtimlynjadrkbocjckadfgdiyxhirywmdpxqehekkzibxgpzmqwa,2.0,U,5.0,Montgomery,QLMPOEVZBASCVVTWHOBBV,hcelekrdcjry,,449560.0,MD,33.0,United States of America,5.0,626.0,R,Guardian Life Ins. Co.
Qmw12325,1-591-654-1502,1518520.0,Oicstfrxpsafjruoqvjzgczemkrrgxywbmqxlckhlrnsxlywsyins,1.0,U,2.0,Fort Worth,PMKLTBSNEWSOOUROUAWNYTGXTQTRB,mkyelsv,f,12309.0,AL,69.0,United States of America,1.0,770.0,O,New York Times
Jol12326,1-404-280-1115,3226297.0,Jzhmngbxzhdporutetfpcfdjovzo,3.0,W,5.0,Huntington,nkrienwtmhzxxs,Rbaprd,,212767.0,VA,60.0,United States of America,4.0,361.0,O,ENSCO International
Txg12327,1-688-267-9579,641413.0,spweezjzbodqtzlyrsihpyivmklwvuhoeywftuqmvhkdizfymtg,4.0,M,1.0,Oklahoma City,korotn,Vpkvxwzgkact,,67204.0,AK,27.0,Canada,2.0,640.0,O,Norfolk Southern
Jnx12328,1-532-620-4621,1189583.0,kjuyrhunruvhtwxnohwtqmhtxmncyuslnbmjvyfrtoiciw,1.0,S,3.0,Jacksonville,KZEFOWHAO,hoigldk,,89239.0,FL,21.0,Canada,0.0,775.0,,Yum Brands
Ktf12329,1-088-509-5188,2637883.0,etnxrffwuschfvjtmgarclqebqbfkhydzmrspqdxatwjiuepheshbpokdbzurer,10.0,U,2.0,Lansing,Okcautpfalcksjcpwtedma,kwwvriqx,,232462.0,UT,73.0,United States of America,0.0,549.0,O,Crosstex Energy
rwt12330,1-102-532-7926,2987017.0,Bnlnzitq,9.0,M,0.0,North Las Vegas,HAYSOANHSDRNTCVSMLCPSONBAMVR,TVJYZ,,144710.0,KS,99.0,United States of America,3.0,818.0,O,Apollo Group
Dwn12331,1-526-411-8040,623033.0,Umzrohiazxstjrinhkwjjtjzrnovhjheucuvbwutcdzzjpcsqj,1.0,U,4.0,Huntsville,AZYZDHRDCZGXVBWVBM,pcbubinmrht,F,276109.0,MD,100.0,Canada,,720.0,O,FedEx
FEQ12332,1-606-362-0155,1763040.0,Iymupwfafpoudqimjopbcocpbpketepqdoqtudmrguxsqwfjnh,10.0,U,4.0,Hilo,Tdsoerao,igvxfvw,,102687.0,CT,13.0,United States of America,5.0,486.0,O,Icahn Enterprises
kfq12333,1-376-354-6327,2412526.0,PQWBSCNOOTUAXFNTRICLZXWYCLNDRSWJZRWLFOFVXRAAQUZPDSMZWMCGWLHVXXDWTL,6.0,S,1.0,Baton Rouge,MRPIUYTIJVZIUTHDSSLPWTCQ,Gzmpkexi,,286230.0,SC,9.0,United States of America,5.0,614.0,O,Source Interlink Cos.
WAQ12334,1-994-456-3763,1967771.0,Zbhbbctnpnmvtmrsaievovvgjftyrlpkwrboenpfpipbimlhnbfzazpmpawfvxukkgeefrqwfrrudp,5.0,S,5.0,Charleston,Kqmdbwlivxbfoadttnxz,ojelbn,,374311.0,NC,40.0,United States of America,1.0,616.0,O,Sun Healthcare Group
Yyq12335,1-451-246-5046,3926121.0,JFHMHARHVBPTQKVSMPTDDORSQGTVCBPIDOEFHVSLWALWJNODNSDJV,2.0,S,,Durham,Ppxjcmbsundhyjvexf,fmpgrqjhn,,340354.0,CA,11.0,,4.0,581.0,O,FMC Technologies
jpi12336,1-071-040-9433,3507757.0,EONVHVOWTTDXHEFMRUXHGKPLMLHMDRZVJBPWTAEBWY,4.0,,4.0,Mesquite,Anejs,Emwooe,,391742.0,SC,59.0,United States of America,5.0,592.0,O,Northwestern Mutual
TXS12337,1-777-537-6703,1189997.0,Hotyoxbhdngfynvuijyyrqiloyfzpsmxxiyhylzkzzfmcqyfznlnxhbiffmkvwlhsdbvefhvuwxmqa,9.0,S,0.0,Tempe,Qxrdpgnoutlnkadeq,IKKRWSLKGQ,,234033.0,VA,65.0,Canada,3.0,532.0,R,Dick's Sporting Goods
