prospect_AgencyID,prospect_LastName,prospect_State,prospect_Phone,prospect_Country,prospect_OwnOrRentFlag,prospect_FirstName,prospect_PostalCode,prospect_AddressLine1,prospect_NumberChildren,prospect_AddressLine2,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
YIY11039,YIYHXU,Quebec,,United States of America,O,Egaclaachyco,Twsbrs,wfnoi,5.0,Ntiganuqysazebzkonytjpm,M,64.0,631.0,PSS World Medical,0.0,3282711.0
dpg11040,dpgvlmxlyup,MS,1-226-599-8877,,O,Vuhlododtlhuviaszizigbhu,rejtk,Etdfqrrxynwsvjdxawpxheretwwfq,5.0,Fveovceeggozrtuhxjtwlagjpwoqhafxhbrppsdbknbcqqndkvwnqiavtpbirkmiwdhcskfdzqzcvf,M,,739.0,Nationwide,5.0,2638326.0
TDQ11041,TDQMRPVVJAIJKUXDTNDRLIUH,ID,1-407-835-0785,United States of America,O,fgdodhunstipnvzeiuevqiztkojghu,Ieujsngwbn,qbhuzszvkrjxcnwewxunvjfuttynijoshhgszpgwkgeclneifhbib,0.0,ITLUEYZVGMGHVYOEQSDCBRYSSGBTVSTIUTSKZQQEFXEGDJQAPGKDVTRGYKSR,S,76.0,762.0,Career Education,7.0,2071988.0
idm11042,idmgotoomjaxincowzdh,British Columbia,1-283-269-6136,Canada,O,zvowvwwsexifofhcsrghxnt,KDKUY,OLTXOTUMHAYINWXPTLNQOWJZJSDTO,4.0,Yozkkkmxauibzawog,M,,522.0,Blockbuster,1.0,1827065.0
LGB11043,LGBQGZSLTTNLLXKDK,PA,1-655-511-3417,United States of America,U,Mfqzhfyhsoslesogiovofssnhk,URILR,llqegqgbagkepasvnykrgmahyugbfqjvpxrwmexjwpg,2.0,Hszswgmqcdqwchxruqykibskymrvozkndovedykxbwsit,M,,786.0,Western Refining,4.0,84805.0
Raz11044,Razlobqntwiyipuokwllk,NE,,United States of America,O,BSTKPNYGPFXRLBXVRSL,tveixyls,dwdrlennbuljcpqaclhdjumlnajbolmxeixxnbhgjbxqpeaxojidmsrkpxfehyrjiukohmlgrnjivkmv,3.0,UYTWHBZBSYDBFDNDVIZGYEBPEPKTVWOLKDWDJIABFDFIRVZHADUJEQUPFTYJTKGIADABMXOLYVYN,U,74.0,382.0,Teleflex,3.0,504858.0
Tlg11045,Tlgeabsbqubvltx,WA,1-030-842-6697,United States of America,O,VTJICPGQNGTZVRCHAHECDFTSPCQC,Qvvyv,Ckeqywqhgfrjgceuflmirxnaouvpubuzdjmvwstiqyctlbqjlmfxswbotgumjslctkhigaqwkqexo,5.0,Gzitlgjrmcerbmtzpeocy,M,60.0,428.0,PSS World Medical,3.0,2917928.0
Pqj11046,Pqjrkomickggbfxdbbmwrxmfsf,MN,1-434-401-6720,United States of America,O,vrpfbewpmapnorpwaqade,wwiwycaed,WFDNVEFHKSUTKXLQNNOZNJAIRNJQVBBDISUQQYJWVTBK,5.0,Trueoqxtcctcjdtgyroiof,S,51.0,519.0,Oshkosh,4.0,66004.0
gec11047,gecfhojaloqyiysdxahaympm,VA,1-456-771-8560,Canada,O,Rieqclsstiyjqgr,TKPCVOLLHPY,Npkvwrqlrxbwruovqxfkiihpbikmmkjeqcboslyrrwwnielxcdoqjji,1.0,IZYIILRMOETXQRPDHEHRSMWFAXZBPCMJVEFMKVSLWPUDIAXDLDDBCEE,,18.0,790.0,OM Group,0.0,3420451.0
BHU11048,BHUYCLM,Alberta,1-005-528-4594,,O,Zwcjqrvbxufasxtozuzykoqynxxhg,Szkbbie,XEDUVBTFFTRJNYVFORKBZQYIXSGQPMJ,4.0,Vodkzerpconvzdkrfjyqfg,,26.0,771.0,Alliant Techsystems,0.0,3638395.0
Aqx11049,Aqxgttpoiaggcovdtx,TX,1-494-921-1091,United States of America,O,jwykuzhcgwebxgmphpfewjswyzanhg,Gswsu,Stilrmiayanlcelfyrlficcbdtinlo,2.0,Hlhagnglghupntkvqionlunwevkmesbizqbfhcvroa,U,55.0,461.0,Interstate Bakeries,5.0,1766856.0
Fbv11050,Fbvtdp,NJ,1-808-251-9510,United States of America,O,tgronxugscjknltj,SHUFNWPFO,dulcsjscnddj,2.0,Fvgonvexenvqwzegzlouxqbogujaoczaobiodnkeamfnczqndnxnnanhuahygkhgbhtzsviqhfrau,S,45.0,654.0,Virgin Media,0.0,2875839.0
QTZ11051,QTZJRPJPWCOK,OK,1-728-082-9573,United States of America,O,SDJECLQQZVRCJBDUB,Hugwymhggnm,Lolumr,4.0,Atoytsxrarpmqrcdxsabomwfskthzdxrgnrhyfqne,W,29.0,354.0,Allegheny Technologies,3.0,1463839.0
Hbj11052,Hbjlamacajneempy,CA,1-008-787-9366,United States of America,R,infezjftjwnckmqwneisgodrxgf,Vryoi,,2.0,Wvxigpyvtnhqfbdlkkiznylobmzdiohomnkqbftwrsmn,U,5.0,467.0,Unified Grocers,10.0,3563280.0
yrx11053,yrxkvsdgfwfyvhlf,NJ,1-879-645-7815,Canada,O,Wuwybzcqwvmvuickvos,Sireyucucrom,Borfwcnnvvcrpntmepxxkzmnecozdexvqxcwtotl,4.0,ozmlgaueygoyrubfnttpvfilfxoyvriefdjxokxosolmgoarnvwefznrwmicxfwfhwqcrotmeyl,S,92.0,359.0,Kohl's,4.0,1816691.0
VGN11054,VGNECFUOAVXVJA,TX,1-785-135-9110,United States of America,O,Txdfqvwqmwjwlkqmdo,yvssixsey,Sxhvuxjhmtqxfoprgscbldismivxumhdfymdzwujoecnwfcvrrgyoiobojgouhwujmv,,pmgkmijadfgvvmoticnxhgfetakrkemmzvearpzjprsylthqarjqzncylfdfbbeqst,U,80.0,511.0,Source Interlink Cos.,5.0,3259233.0
FSK11055,FSKGYRIXOACGO,CA,1-984-153-6022,United States of America,O,Itbwgzkm,Wddinbvdxz,KOOEHCXXQPJSUUJHCGSVT,4.0,oafaxhwglisvynmxwxhmclucr,D,30.0,803.0,Energy Future Holdings,10.0,2074410.0
Vfb11056,Vfbppuubtnvmxamzyncqe,DC,1-372-855-3119,United States of America,O,wrfvhzrtfxegwhxvulms,Huwtwojt,ppwkeyhznfibynbjozjlmxrxbexmpxchgmxujdwteoto,,HCJLUNUGCWHVADMIFSDLITSPSKCLNRVJKHLLBGLPMDIEPCFRJ,U,76.0,667.0,DaVita,3.0,3231188.0
CVO11057,CVOTOGVP,SC,1-086-463-9423,United States of America,O,soikuwh,Gaivyff,Rudetwhlymmfajukeyncamuoukmbcsuyzotjjehxsrdqpgqmjwtdbzpqsfamiiwodoabqrwtwpufvskx,4.0,Zgshyqocmoearyilgfnfwcfgtifnubuqrzylqniutjvnrtwwiovtnbaabnbmtk,M,,832.0,Hewitt Associates,9.0,
TCV11058,TCVSUHDHYPV,GA,1-539-192-7778,Canada,U,EXLFZCHOBDTXVMAQCACXJBRDOHVXLF,Czyntmfuiabo,Eojwrljmjzxywwxuoxugnaoavahabqnrugaebytpapiogcxtoshmowm,3.0,zrjukues,W,18.0,742.0,Kla-Tencor,7.0,
DKF11059,DKFUCEPYUGWTPDFOGCNIFWGZM,AR,1-611-783-6966,United States of America,O,Ohagpnszhn,nbxsoiikekf,zmmcxwrjdeqloxmrbhwxcegmukdptjepppkzegwumrktnmhwqxtryyvlaoaygwawull,1.0,Jwtjhdqrpdcbgyvpjxisirxzfvsiufwidpujwpdc,D,49.0,725.0,AnnTaylor Stores,2.0,1109284.0
Wsl11060,Wslokjhvwqzhxnpllhw,AL,1-613-401-9628,United States of America,O,tmicntg,Auikmezaae,,4.0,BCURPAIHKTMIJQBKZZRXYJ,M,30.0,740.0,AbitibiBowater,7.0,997504.0
Rte11061,Rtefdwapnfwl,CT,1-978-833-1521,United States of America,O,Mnyooybk,Rftpfsen,Lvvodckrvvqbdsivsonbdgztobymvqlxcyhxpckmpmzz,0.0,Nshgegdsovfqp,M,25.0,446.0,RPM International,10.0,3021979.0
RKX11062,RKXCCPTFFZLBBGMNHYYAJGMKDYS,TN,1-324-603-2823,United States of America,,DFBBM,ueqrzkqi,Lkvwzcpxqlxxbkwsh,0.0,ZATFMMOZGGGAICCAPEC,U,79.0,590.0,Bemis,9.0,2987762.0
VHE11063,VHEVCYHJYSEIUID,DC,1-636-325-2648,United States of America,O,XFZGJUIMNXDGRNLRZH,Zbjxbr,Cuqazazistvycfczgphsvvtppwkemiwciyfutdvmfviewlrhlzaqxqanf,4.0,Rszdhedfftxfzwenmpgvzbrqkuatwjimliwsdrbntpxmdblgcmpudvrajzf,M,53.0,842.0,Ameren,2.0,2763653.0
oiu11064,oiugplnvnozstmdy,MI,1-306-802-0314,United States of America,O,qeeoqauejtnimhmoyp,,Aybixptpvswnotvtawmljcbgcfqjltkocdhbhdcrwbjhqsaeuaarrhdcdbamr,2.0,sprrssgbrnwwhkrteiaegczhliocahyhftmmwlqmdwbmnjlgilyudtrbzltwxxwhpqfpww,M,72.0,784.0,CenturyTel,8.0,612714.0
HJF11065,HJFYSOPDSKDAOICFACABPDRW,VT,1-586-414-7644,United States of America,R,ckeycrkvcqttdxofjy,,WJAEZEADXLVNJXORZLUASMFVCVVXGOWBGKJEVFIMZZRICOWPBGZJBCGVNLACQDNOCKMXSMJRFU,3.0,,M,31.0,798.0,Textron,7.0,3302552.0
BLF11066,BLFTJW,SD,1-892-202-0199,Canada,O,ksloxnglhjsybkiovumesor,Tyedqh,Pxlaogirqglgbddenxelfs,2.0,Nohuatcmabrauvogrofnnbvnjqyerznkiz,M,30.0,314.0,Microsoft,0.0,3354475.0
YXA11067,YXARPGRPWSXMWGIIT,IL,1-944-314-5990,Canada,O,Cdrtantiw,rvytdmgexgl,ajaxqpwnqxklwiglmnaqfqgwdmbvgimelhyxvvpgtncygdbpc,5.0,dkxvomgdrjxstqnbivpbhpucfmrgmlmvlxdziufiplkxnifuekvaudhnrcpcncupciqeofjssrq,W,45.0,390.0,Computer Sciences,6.0,1192509.0
Lpf11068,Lpfjnhjgtglwfqosvxgmcghxt,MT,1-717-731-8936,,O,JUOJXE,Fipephhyea,gfiyqcdchfjqboxqavqhfghpirrxuukpnhtnjwrfarnatkpuuebujhsgyrwyomnefle,4.0,Eoqigobbicgqquinlyorhisnqtbwygvuuxzueilybvuuygno,U,12.0,431.0,Wyeth,10.0,3047870.0
Ult11069,Ultjyjblnlyqrgbuemadyherfm,Nova Scotia,1-525-259-9883,United States of America,O,mjktxycnpxfoglyrsdon,EDHJB,DZUEEMFLAIPSYOOLTSZVHDKRDMEUOVCNNWLFNDVYU,3.0,Evrubmqeoefiafrhjaxelhuhaoajwsjcwxhwzwrjhvvpexwmfgdlchawietuxthvz,U,23.0,589.0,Enterprise GP Holdings,5.0,3826268.0
amn11070,amntdzgtifmijrgujabo,MI,1-448-427-8947,United States of America,O,AKMZGCBOQBT,Yauqpbkkgayo,Ostqkiirvqvarnsmqlyswstepxryvdzjuzmkmhlitsszwmoql,2.0,Zumumtcpdxck,D,21.0,800.0,United Stationers,2.0,3435252.0
fay11071,faymqyyqqvgozkistproblypzv,KY,1-515-223-1125,United States of America,O,Jjhkvbtpfuggpdtbyqafpl,NYMSGNXCCA,UUFYJWOLJKBXDSUXHNZME,2.0,Bcakilwvllveugonklvskxwgrbafggyxmlemkadifpjg,M,14.0,411.0,Lender Processing Services,5.0,2440179.0
akb11072,akbcluvrrwghgynlmujm,OR,1-533-521-2113,Canada,O,Ceqwftljzgekovdkryfvm,wplfzgp,Fcawkglwgomkhsskxhxxltudqebpxgjubxdphgezmqhiglmqopyoac,5.0,Rbmbsmndcsnbgdrllaalkypesgqjvqlcxvvyatqvckwuxfg,U,69.0,749.0,Wyndham Worldwide,0.0,420523.0
YNQ11073,YNQPHXK,WA,1-034-106-7628,United States of America,O,Bxyjxkiagpnjypbjyxnihrwlfftu,Sdbjahcq,SIDNDTPTSXPHYUWVDHYUUKOUTCJYTQNUEWIHEXOPEEFGZDNFZMTEVUGPZMFKAFMEKZWEJNWPDUS,4.0,agdefaiamwcroqefbliojsswwgsjuvysruwgfuspqzlrmrkkeywjuooegnzqmblbbxnttizzvevjlmx,D,20.0,772.0,Intel,2.0,2819096.0
Vjk11074,Vjkjsdtegcqd,Alberta,1-959-479-4793,United States of America,O,Jlwnvlqcyfolf,Fsebtosvwbs,KXJVDHSMMYCGIEWCNSKTZZBJXWHPXGVYVLJPQPBQEZTSXMOAGIMSWHIMPPVGGSWMXCXQRLCME,2.0,ERALCPDB,M,68.0,645.0,Pactiv,1.0,54769.0
Fvy11075,Fvyfuaf,Manitoba,1-515-718-5794,United States of America,R,Muokuvcpnckjcdzpcwyaq,Fxbosela,Ywzwlpbgzbghelopewanvqikjghhuyisdotluwjjvgipyj,0.0,Nczojcwsvylqucjndhfpgogxcszurbedcclnnxrqhrcrbumelyspom,M,38.0,,IDT,4.0,2967206.0
Aat11076,Aatxxwvepeeaxnltpl,HI,1-535-793-1910,United States of America,O,Imxtqeernvfabzvdjqfcmtgxas,Qnpxm,Pmjnwwngrcatmarwmbelfpaqvslskrpzqrrrsrjmhrjsisdiwwnva,4.0,RAHKFTN,W,66.0,677.0,Hershey,5.0,3051103.0
YVU11077,YVUWVRPTDLQX,NJ,1-454-338-9785,Canada,O,Lxvgsezq,Psitbcd,,5.0,Oxkisleb,S,34.0,503.0,W.W. Grainger,6.0,1829584.0
WTG11078,WTGVPTBFNQFOBHTISNNVF,RI,1-700-212-6458,Canada,R,Nthyiootolbioolpphcghjgabqcv,hhvyvkqoc,Ebotlsdizdwpngsjwhamnpupydoxchweyncftfvqwf,5.0,xlcktdlpqtmezrkvnrikvtfqfkqtzzttpiqjseffwriyiesmrfnzohu,S,40.0,594.0,Robert Half International,6.0,18097.0
Jxt11079,Jxtrgbraex,Alberta,1-582-981-0119,United States of America,O,lftiubmxgmvo,evageqkyoiev,QBNQFXXRMFCUTGUURVETALACFKLSQNWCUEAWAFVKBKSGHTYYYGDITFCNNJTWROFXAZZXVHOPF,4.0,lqenbdiosmaxgdxkmwkhntmxwyqwbibzjtvvhztshqxdp,S,98.0,321.0,Agilent Technologies,7.0,2822716.0
Ecb11080,Ecbejvfab,VA,1-487-223-8432,,O,Bxxpjxcbocsxsxplsdncx,Lslukfrd,JBNBNGJVUWOFLBUHTTCAIHUYRXPVTRLMSJVQRWDYEEVPQW,3.0,Mksghqvfrdjvtasbgdxnoucuzqt,M,53.0,706.0,Health Net,8.0,3668879.0
Rmh11081,Rmhuqstbdwnhxszxnosinrithvtxe,AK,1-858-021-1895,United States of America,O,Ocnclqcosrasbpcrmwur,,AUHCKPGZXMFPDTJIJFHXCCTJMKTTMVCOIOFVYLQVHWJTJRRZHJETVFNQMWYLAMYVXVJSZLRUF,2.0,jjbyfhzbioaxosipsjoggbfaeamppdznrxortpeoksajqvtwaazdocfhahl,S,68.0,408.0,Best Buy,7.0,517433.0
yrk11082,yrkrhqnuzsrefopvklgjubofyginbm,OR,1-157-653-7284,United States of America,O,XFCKFJORKGNHLNFR,Jxxcggbstor,juqmgqlhcypuiavpqmtlpsmcpcwrrvyrxsetpdwsmtua,4.0,yobuewzpivtpboxrijsmzazmnrzdrmzhktofwusqvwrxmqizewibfhjxskwxtdxsoheocbnrxsdi,M,34.0,499.0,RadioShack,9.0,3645398.0
prm11083,prmcdvlmzxnpcqv,AL,1-887-627-5203,United States of America,O,AQZPLXG,lulqy,Ctpmrdzzricaikxvobpmeaeunvkzcindmbywsoojpmlovtstwbv,2.0,ibrehvufdrigacfmdmttm,M,55.0,688.0,Baker Hughes,8.0,392064.0
Eew11084,Eewngmgbocesgfdzdryufmugci,ID,1-507-296-1529,United States of America,U,ghgkfd,jvhym,OWWIWCDEEDWQVBUOSYQEPWZCKKZYMNKQAKLIKAORZDAHZDZQUKGVZBSOEOQTAVP,5.0,DVZYRAF,U,61.0,619.0,Allergan,1.0,713401.0
fka11085,fkayyfym,ME,1-076-968-5698,United States of America,O,fhnmvjwtsrrh,Jcxyuqt,IWLMIA,0.0,Meftqhvqlmqbbmpew,M,92.0,709.0,MGIC Investment,3.0,3259486.0
MPR11086,MPRLFDWDAXYLSEMTRBRHYVDKFT,VT,1-878-781-3161,Canada,O,paryancbgdonhlghfgdirbrjlcycni,,CLEXISTBTLZHXHQRLCJUNJTRYQENZJGVHBCADEBHAEWBZN,1.0,Qsqqfgqihyjtvsaitjrvog,M,59.0,722.0,MasterCard,10.0,3937473.0
Kui11087,Kuiwxikjhhg,VT,1-500-629-5924,United States of America,O,edksfrvrxesroonoowvauzr,pvmfgds,XQWPIAPSBQMXW,3.0,Wkvukozkedfwfulewbnjwassnswitabaspdyvixkotlvo,S,42.0,729.0,Jones Apparel Group,4.0,2743146.0
BQJ11088,BQJTZNTMEMXRDBFINNGMO,AK,1-881-757-8162,United States of America,U,Ijpvxgtikpfg,OUJAJV,rfqhlhnsbesbqmeeinalhhjpnoakvcrrmzvfelsflo,2.0,Uvhkxcshrqmzng,U,47.0,626.0,Atlas America,8.0,1950959.0
sgr11089,sgrdtwwlrvlotbcewgupjcttimfs,OH,1-702-112-7175,United States of America,O,Ittbwaeevubi,wpemnwp,RHISTOQILUDBBBBCDUECWXHRRKMIQYYDUSVJUO,3.0,Jplyngclozsouvkq,S,29.0,630.0,Key Energy Services,1.0,2491256.0
FUK11090,FUKECOXHNUTBFOUASWJDVX,Newfoundland,1-326-495-2884,United States of America,O,Zgnudvdjwgpengxhimvdx,Fmnzxomkdl,bcjqclwisiawdfnrljajzbkwjgklwolhfwkdb,3.0,Oljswqqkzifkdvlzuwjlrnpvcrmddxtkzsyhdwyshgs,W,,763.0,New York Times,,1561027.0
Csu11091,Csutaorcrkqwbifmfil,New Brunswick,1-992-297-2714,United States of America,U,Usqlxoni,,bacpb,0.0,,M,88.0,817.0,Coca-Cola,6.0,2110041.0
wdi11092,wdiqfkssjtpz,OK,1-473-021-3049,United States of America,O,ihctzxpvvxoszykvcmtlhztocwuld,Zmecgndtehg,Bnjrcpuavbfcrfrcyxwhxpwytdgwzynsvrkijuyi,4.0,hmmdylzfeppapupxmeteawdonkjvadpgb,M,56.0,466.0,Mutual Life Insurance,10.0,2468521.0
wxi11093,wxisdpflnkkugkgtqpoons,AR,1-842-348-8655,United States of America,O,Vxlzokzmkwgvx,Euvraoa,Zgxfqrvqowdomtwudwpcineqqgqprhvuhnfeduemadcmcvpnniiflchpsf,1.0,fikxtyaquammsbgjoymnrbtshevqicjrdtcfpmjtmbpgbxcneizwrwpcxjexyymmuvce,M,31.0,761.0,Int. Flavors & Fragrances,7.0,
ldd11094,lddsrowjevgmqtqjxzuxadvhxc,WA,1-756-008-5545,United States of America,R,Wdxhdlarmveiodvbooriwy,tturhdszvy,HUFVKWIEXRJMDXJNIXHKQHEBCDIHMBKFBXYFYGBHTKBWJPBJGMGDPMYIQWQJKQTXWQWFXHSM,1.0,Oqqswbvspqwcmqohmrwsqnixpngsdjpzkwcklgwkhadgobaptcrbvqexvlnri,U,37.0,387.0,Jones Financial,0.0,2748773.0
uvf11095,uvfhvisixxjlggvqfjdjzmjrwjwquu,TN,1-417-985-9141,United States of America,U,tjtzkecnkgevbszsfchcodlvff,Lapauantp,YHTJKTLJLOPMMMIQIZRUKOUGWFHFOOGTUOWLAMJYHUBDVDSOHAKHPQXWNANUXNUH,3.0,LLCEIZVCQRPUDQYSOEOJRD,M,,447.0,DTE Energy,,2699979.0
tmj11096,tmjjfbswxxvbgmspeycqcc,IA,1-011-040-5607,United States of America,R,Xsuyoerodiqdkgcogx,SPHHBD,GEFQRJIWAQMGOSKTPWJHAEADKAEUQNHUPXRPOEQWTTRGFTVDAMFZJIZFKR,0.0,bnjssgtucbcvaltntyitjwjbgrjlp,U,52.0,366.0,Silgan Holdings,1.0,3964610.0
AXG11097,AXGDZDDOHVAAD,VA,1-856-569-9363,United States of America,O,TRTKBIYRICFMVXO,Dbgjxrmkoaox,NIWBLHIPASUCLVI,4.0,Yfiinuzvvsdwbpvbyswbhplalqtugchoasqmjqairtgymfzehufjeajmiazlcufmiyfkconhbwn,M,21.0,391.0,Halliburton,5.0,918583.0
jav11098,javwvojtgiswlhak,RI,1-826-034-0495,United States of America,O,xvxoasnzerxhxvjxftbh,,Rzvlaxkmnamfxdfukyxhmqeqvrcyxxrsxilmqnjldhpspnkzai,5.0,Xicodkmqrcvaqvuolemhcljvukxbxxojmqirgqsifufxqqdbduyslv,W,53.0,345.0,PPL,1.0,594191.0
QBA11099,QBAWZGUOLXCWLVWOR,New Brunswick,1-981-604-9450,United States of America,R,xkqyvjdwvjsjxjjlfyp,Yfrwbr,Cklosnrgmvymanmspnrqsmzixsysvlvkgvyjwpswmjzqfrcrlsbossnb,,GEFPACGORJYCOLXGYMEDGMBJOSAJVLC,M,59.0,345.0,Pulte Homes,,
Swl11100,Swlzlrqdtb,GA,1-282-607-0041,United States of America,O,Mifgxyzzjibywknlabcjcmmg,LVDEPWRMRFJM,Ilkkwlhtntmxtucafzredhlrt,2.0,Hmwugmqoibjxvhemhgvewl,M,68.0,747.0,Wesco International,10.0,2928846.0
mcy11101,mcykjafmdipsnhvmgihuhpmundpmj,NJ,1-561-520-7660,,,qkarligpsqn,Ihzfpkfsojcu,ZKVJZNTXKCZQUJNSGDIJIKUUKFPKCTHBH,1.0,PEKCKXAZEPLNTQBGWDXTQZOTVLEXYPMMRKMOKMMMULLDBMTVIPXRZJVMFZLFZ,S,43.0,,Gap,10.0,1024745.0
Lna11102,Lnanflk,AL,1-066-368-1833,United States of America,R,GFDARLOMHWMTMJLWJLOARAEQ,MNGVO,Cjwtphtbkzsylgzbfhjitoelfwfcfizecikixubbqnr,5.0,fqoxqxmtnlbypeqnetfehoedkau,W,100.0,456.0,Unitrin,5.0,2149154.0
CTD11103,CTDJVBXGDWUGMHXFFHYARFMNNHKJ,RI,1-738-190-9411,United States of America,R,Mzqbn,jfgnkqucaul,JNVIREQCRESTDKWOCUPOMGPHLHIABMKZTTNUCHDOYDXBAUVMMDOMJEJVTIOGXGFYMEQS,3.0,Ucaifkagakyx,S,20.0,763.0,Ruddick,8.0,1307780.0
Fhm11104,Fhmzuxptiawejswazprtxmcn,IN,1-689-137-5077,United States of America,O,Pctcvnggoqdeubekeqlxyqofxwb,Lsfbltx,Tkbfeexjgdsdnwwetyrwhqho,5.0,TQHPJFHOEVASLWCWXBVCLPSYIQTRHYXETVNDIPVOCDZSSZNVSTXMPTFLADMKYRNYXLSQKAYU,M,61.0,500.0,Omnicom Group,0.0,340371.0
Fhv11105,Fhvocetajvajhfptaxywybzjmuar,British Columbia,1-920-243-6705,United States of America,O,CSLTEKICTXBL,Scvqikybmgod,Ckswcebbbjboelyjmedslgvibyjaophfoktgoxoyvldnmbowomfvcciujyohxaomoxgvyfkcxepufb,3.0,,M,6.0,432.0,Wyndham Worldwide,2.0,3684185.0
Pdp11106,Pdpix,New Brunswick,1-023-068-8853,United States of America,O,Mvuokdqevmvkbhnznjmvstcvc,Glcahi,Gexizmssnpdmcwuyxlyjboolablsirmbcvbmykbaorlzeksdrycyilfwdbngoaugqcovgikqgpqfb,0.0,Scfhqsnabeiecioahgybunanonfixvuyvnuhgsvcnkxjkswlwvbvbmnuglgmfesrxnuk,M,63.0,663.0,Anixter International,,3165241.0
Ygr11107,Ygremfh,MO,1-988-274-6796,Canada,R,gnmgpmo,Nrgicqelq,Vijtzrceicfbredppgkdydxgkdsfbcorjwtcfeopcqdbqlpqchhsjrvbemesytsinjy,0.0,Avyijbcwuerwrtqqxnfb,U,0.0,337.0,,8.0,1865871.0
Yzy11108,Yzyrcmtzxhnt,DC,1-617-877-7837,United States of America,R,bvtmeqhdswjhismgkqmgtt,Qvawwypvax,Ckqthjabrglkzqeju,2.0,wqpqbfmiprltzyqguafwofkytxrd,M,14.0,543.0,Albemarle,4.0,3213054.0
Luw11109,Luwkknigyyjcndjflaohgaenms,British Columbia,1-496-801-3031,Canada,O,Vsfzrywugemamuyxbikick,WWMWLBM,qouoivuxbpjkwlcysfdmcuigpiucsyrladkoncshnauhqwcsgjns,4.0,Pbhikwtcdimnzhqwkeatenymfkpugnylxcqjmbqhutsuedqlwuqrqpasenuggpvv,D,29.0,442.0,Graham Packaging,9.0,1020481.0
Xzt11110,Xztuxchnyhhii,OK,1-444-702-0376,United States of America,O,itgccbff,Sboybdyetjbx,WAHKVONCTHJGGELAQCDKODJEUCFGP,3.0,Iwasuummihncecty,M,40.0,378.0,AmerisourceBergen,7.0,1691509.0
LDH11111,LDHFZWZSKCRZPMIWNRL,AL,1-539-782-5522,United States of America,O,Lhfjbotvqklllapauqqbyythlomhu,Tmplsep,Rqcfiergvedueisolhobouuxumrtgxqwggvrobtqpnrpdvhlwmfppirieq,3.0,Yiyxygmaxijxxgjwgwxjkbwfiewegmnyfduutqjmrdcctktqgsupvj,S,73.0,759.0,,7.0,
Vrl11112,Vrltbbvnqgpdthljnmfvhzwx,WI,1-766-118-2941,United States of America,O,Qlcjcxdlprkxvuhfdeovejccnpdxf,Tseih,Pfiiwkyxcfomjvrjpcioblmgzxbxqzlesfhddhwmototit,0.0,Yphwxpibgnwazwuznyrkumadrvssyoqlqonobpdeetrdqpvzpxprckdhxhyedhofzd,S,69.0,434.0,Scotts Miracle-Gro,9.0,454531.0
KGS11113,KGSHKXTMRAIU,OH,1-029-755-0775,United States of America,O,xlrwxiwdcxxnjgjprczzipgnd,Rmwhfs,VKMPHU,5.0,HCJSURPNTGTZMYCVPPFXUFIRUCGNGICOEVJGXZHTKWFTEGLXFKWSVOMLHJXFNFJSCGRVAPAGCBOTSC,U,55.0,752.0,Amazon.com,0.0,3240581.0
IZN11114,IZNMWWGQ,MI,,United States of America,,CRQTBMUTQOYODOSDTHCCTNJMCFQJYD,UUDOOBDFFP,Gfgvdkyhqybrsadcnrwcdecmboegzxbqapebpveltqnmghysckdhjiejooswffyhgnefdgmxfrkyzjeh,5.0,DOMNUOSOUQ,M,28.0,743.0,CC Media Holdings,4.0,2853467.0
Rbe11115,Rbecnxliqqaaumwqmwnfkj,AK,1-203-432-5236,United States of America,O,Nldolydoaq,RTCIOWJH,wmjvoqfjrrcwdrzddbrwscfnxxnboskvcdyekbvdqlfigsxwwxgyidmpzsozwwagsehtddtabdsiea,1.0,EUDCQNRJWRUJGKRKNHDOTUWWRFFDZCKKNGTBKJFFRDKRRPMLSNP,W,50.0,790.0,AFLAC,1.0,314768.0
Mdy11116,Mdylhcjqmdjpirjkfzvrbbncl,OH,1-624-435-2301,Canada,R,PHHRTSVIAQTILGUKTQWWCD,Imfxtb,STZTPCHMRPKEVMGYRPUPCJQQDFYAZCHYOCDGHEGHDGEIEQE,4.0,kmslvlxdklfprbwwlavmxvdfv,M,84.0,536.0,Omnicom Group,6.0,2437574.0
OTC11117,OTCIQHOWEVFZTWUIRISRFFIS,NY,1-247-055-8115,United States of America,O,Alzmzkthvwpehgkaca,hcaakval,kpibzxjs,,qkafkavgdodqfvrsefankkmmdvquromexcpmdzllqtdaxmsbuqmh,U,,428.0,Vought Aircraft Industries,9.0,1717413.0
Nda11118,Ndaicjefcponj,AK,1-432-772-4099,Canada,O,Avyoeu,Xnhrhfxeclt,Nstxxvlwjmttnmzlkpunwbhwgnikkgxoplwuuhr,2.0,mjhtdpqmcdxno,W,23.0,713.0,Emerson Electric,4.0,1874989.0
Xqm11119,Xqmpaegovrngyxvsgr,MD,1-471-763-2607,United States of America,R,jexvxxv,Tzpftchyten,fwnnzjxigtbupllaenajwxkujnibdvsiinkhmviievgmnnrsmdwyuisndyqapihjmz,1.0,Bnfeugnaksalekkrgksgovptnjtjjhjvnqitxdvkfikffregakxmoxzumfsemsvdprwwmvmjxtfl,U,22.0,665.0,Colgate-Palmolive,6.0,309312.0
