AgencyID,Gender,MiddleInitial,Employer,State,Age,AddressLine2,OwnOrRentFlag,Income,City,NumberCars,NumberCreditCards,NetWorth,MaritalStatus,FirstName,LastName,AddressLine1,PostalCode
slv7389,,,Mylan,IL,,,O,30830.0,Washington,5.0,8.0,3584410.0,M,ORGPEOJWROEOTSFPKHSQRMFL,slvcnuyibgodcmgpknedi,Jvgbzeejygwnfsukkucemmikzvdevzchxhjxxtceta,KPURBPXA
Wvp7390,,W,Lennar,MT,60.0,bqiwuulvmikjsajcqrsjilipfpvwurjqiwpecwzeqhxufa,O,420450.0,New Orleans,0.0,9.0,2049719.0,M,JVLCJLZRQTXVS,Wvpnvlsrlcylfxcqydjhz,Hcianuarwpgnlywjbwljeyxbwxriggucnnlufxqoobbrakxmuhumcbeggkmtbaskplaxwllguxdun,Hwssa
Njj7391,,,,OK,10.0,Alkdxqxunrdrwnrdklasapvhxttpwvxdmzlqb,R,1498.0,Irving,,3.0,1488299.0,,SHJVOSTFAAHCCVWKYSRIPIRZTL,Njjjwjlopyhrduruhwrij,Cslnegwfzmcjwzawbzlrqsvnxjhsfgafqrzforxolmrfwfmhdhesvdcvhkdmrblwgm,Kedkvwcf
lko7392,,a,Marathon Oil,Saskatchewan,7.0,ugbddgvwfwgrjioezculvtitexxnvtgqhzndruewupfun,O,415613.0,Manchester,5.0,0.0,255663.0,D,MEOZNAQWNQLDPU,lkoxpdn,cctpjsvzrddt,OCCUB
ezv7393,,,AT&T,MD,7.0,vflixcfyolavyzscu,O,403284.0,Hamilton,1.0,0.0,,M,Psztvkvychpwxzjpzjcwmcgvmox,ezvutlamlreanpgbg,eizocueoszktxvabtwplrnwihxoxbjwrlxyhkbxosndyhaaxncpuvrkrfqlzkgkgnovdgzemwakljrnv,lhtszqwisxzx
Jok7394,,a,Tellabs,GA,22.0,zvfxblebmlntbitwwuqhrtkfzmwqllbcjtjt,O,386167.0,Fort Worth,2.0,5.0,3070659.0,M,Qcrapyzcuzxtdgjptuxle,Jokfdhw,Baxqgfdc,DLPFMLHM
Vzx7395,,t,J.B. Hunt Transport Services,PA,12.0,Jqvnftguiaznhvqscavbduisxychtoznswkpdjyejivwwrcda,O,292639.0,Amarillo,5.0,10.0,3824946.0,M,Psdwglx,Vzxqwl,Dpfvtpthktbzttvjqezlldeqcvycxnzmbgfzdntnt,obktchnuzr
ZFE7396,M,,Sanderson Farms,AK,40.0,,O,172418.0,Mesa,1.0,1.0,2906540.0,M,lfqayf,ZFECGFUOAAOADNXD,Atgdmccfnogolporiwzplztlqicixyyauquxiljruntkzhhbdobkfxdqeulseajkqnhlsobjmzu,NKNPSNEILRIS
Sql7397,,Q,Northern Trust Corp.,Ontario,60.0,Zhqkaueqazrgzbwjlzerdivhyiqiqjnipygdkirdhwlsgrkocrivxjtnc,U,354308.0,Houston,5.0,0.0,,,Btuuxvalqwwdobqcdhrfqxk,Sqlhygkqqngadjgzdtkpijafzrs,Linppgsemiumhhornfsyjuedkyqhsfyuduktqhziojqvopezvmhmwosdhe,jkopdlus
ljs7398,F,,YRC Worldwide,VT,81.0,LDWKGDAWGRKCAGLCXYMXBEVQRJQZJMPCL,O,217802.0,Iqaluit,1.0,5.0,698307.0,M,Pjhbkbhetakktfdhlqpwsggotxcmv,ljswzfwkpcbnc,QCIAPNOEBQSWZOETVXWOFZRBOOCHSXDXSDVO,Ilwgsh
Zzm7399,M,,Jones Lang LaSalle,AK,10.0,Ojhetrrdcgchbxuxrcgexwhtglinbepqglzzfviynchkliggrqsdkbsrarskr,U,146200.0,Rockford,5.0,0.0,2301266.0,M,Ogltgnrcnnn,Zzmbsqrqocp,LNJPWEMHADNPNEUILCETZOHDMTLDKYE,sxtcznlr
osx7400,f,,Omnicom Group,NJ,11.0,Pivyibaxwypaeqxnpvrhnafrkdhxcoexydnarqrymbbyxjamqoebvgixfpztafzwzborhwtfnbobhhpr,O,45892.0,Mount Pearl,4.0,1.0,3075663.0,W,Gfgoiexhinjvmupbrlidnruh,osxkq,Hnthjhguvsaviauicintamlgevpggdb,OPHFZRWLBZNH
Vwu7401,,,El Paso,NH,95.0,Lfbrbziaoxrgytgv,O,309314.0,Salem,2.0,5.0,272387.0,D,Qmjgjerojbnbcsqmbaodtautqaeb,Vwutbkowqxbrnbobpstfjeorozqdgs,Zuyxtd,Nqbcmuvhb
Abp7402,F,N,Consol Energy,Saskatchewan,8.0,HOGMHYYMAVRJCVZARFC,R,370046.0,Miami,2.0,5.0,118864.0,M,JTBSUCG,Abppxigcwfapkkhcvsynl,Vwqvjhgq,Pgmqop
WBM7403,,,Western Refining,KY,7.0,Qifsrlnbgfwrwhjooscppqmfnqwtlggyz,O,10429.0,Simi Valley,2.0,6.0,1005467.0,,FCCRLACRASQGZBWNCWNKJIIGSAM,WBMJEFRWHAAFY,mgthgkjvghvbdwsvthllaverxhhalrafhmlaorziojaesnnqwzuyha,Elgofgnggf
RPF7404,F,,Frontier Oil,CT,22.0,Xfblutg,O,46849.0,Thousand Oaks,3.0,2.0,1297042.0,M,Fbotdbyxnobkjpynoawlwqkdlfle,RPFOMZNNSFSCCSQPMBXDVIXPKIJQ,Mhvtvfredfyvellttiiblgmrvyvqqmofavikkaial,OBTME
wme7405,,,Hill-Rom Holdings,IL,85.0,EKRYEIODBYPDL,O,,Moreno Valley,2.0,0.0,1411144.0,W,Tckadysujwqpbamccritatwv,wmevagwmkmcadjnwt,wwnflbjqrjvhimgidrenlyzixohkxyhqqg,
AZI7406,,F,Automatic Data Processing,Newfoundland,9.0,Udgmktoitdytzcxcezidqevtqsbjpzmnmqzvsxvd,O,307198.0,Simi Valley,0.0,4.0,1032902.0,S,Psyvqjbykkkgw,AZIMNBWWTIXXTUXIKYUPG,surhehbepjknfipcnhjcyabkb,qyjqfpkyicb
Hxe7407,,T,Ferro,Alberta,52.0,gutnrudorxpwajwnzbog,O,271040.0,Nashua,0.0,6.0,2127373.0,U,akfrxhlgdbysp,Hxehppiyu,Fvmskbmvgdgcwabjyqjquonigaxycluljitfqjnagbmynsfahudnrueeofkfikvnplfeuigbepfmmrim,Ucmmmwfo
Wws7408,F,,Molina Healthcare,WA,49.0,Lchztucvhjpwgstrqbxfwdoqfykngreyqcckgxqv,O,426800.0,Henderson,1.0,6.0,1244998.0,M,Vwvagrgngrolqdagjir,Wwsmipckveothzfqtzkbjplibl,HBUENIRYVVGBJZOOPODTSICLSZSFFRAVPJYLIXQNTYLDYYSASZQJVAPLRIMUFZQTMJGFRPHPGCGPQT,muotqqhyo
Quf7409,F,,eBay,MO,62.0,GOHFZGFHNYUEFGFMSADMHDWZN,U,327407.0,Sydney,1.0,1.0,3426028.0,S,Mgoxbmdvnyol,Qufqqokwqm,Iksglhchsawltzulcoqovkxahjksoxfesktrerc,GNFPXMUCSK
Fce7410,f,,IMS Health,HI,75.0,wbsjinojalmjvwtmxychwgqsjggotiskgkepwrfgrrckxfktkwrvunelppsiz,R,87300.0,Providence,2.0,0.0,1444650.0,,wzyvxpylinb,Fceiac,Kplifdglhtxhcreigqwsaajekebgolqomeeuqwmxngmbhhg,ditkwufjg
Xap7411,M,,Polaris Industries,NV,58.0,Pbeiqvsdbnbnctcfqhrshctaqkrimmhjvxgucfuwqjywdegfd,U,475890.0,Virginia Beach,5.0,10.0,3092238.0,M,pufyzrorpqbegamfqpshekuwveuhg,Xapajvhiafqdutlptvmqahsirzw,WQVEOJIWIBCSZEBVBUCCC,sgddgcfxdis
mmg7412,M,,New York Life Insurance,Nova Scotia,1.0,JNRURZLHOBH,U,489098.0,Hialeah,3.0,5.0,3148010.0,M,Nwoxzzuvc,mmgfbzjybklwbdlwy,Yegemjeogtjvtqhcovoxcnbypwrhbed,thvcq
Vth7413,,,NBTY,HI,71.0,Hlqahshneiycjxntvuoxvfaldxgzmbxybqwrr,O,214166.0,Fresno,4.0,3.0,1371259.0,S,dfaujsuemlkdc,Vthrbrsnh,Pafwsuwegahycbihzhnalpdsuxkxjjjwpaipeaucatksuklyqvptnxsoqtvunnjdaydqebfhfqqexgrx,Lvdhibdqjho
Uaw7414,F,X,Activision Blizzard,MD,,AWUCCIVPANSLYVJXDYPVISAFWMCMGMZF,O,452108.0,Springfield,,1.0,3065717.0,,Aajgylxcvgebsqpi,Uawagsejhacsnlojnnmetmpbaqddu,Qxuxwujrkqfosfaqitddwnagdhnqixptvwxhs,IEALTPFCI
Foa7415,m,,,ID,,Kmouahkwncvtjhclqyuqajgqqdtgomsfdtreikyl,R,433674.0,Hay River,1.0,4.0,3018014.0,S,nazaifcoyzquujpbklwqvfwpncvpsr,Foahdx,Womffudkcpwremrpbdwnxwfmhccmkjvfqcwljxklmiixiriitcwnpftiqgp,Zfbfopnqpfy
GYP7416,f,,Applied Materials,NY,1.0,EMEPLBJEXKQUXQSGKXVFQDMGYXKMSXSESUHMDCDHYIWIP,O,329521.0,Carrollton,3.0,4.0,626573.0,M,SVIEKSWRVIDLBCPBJ,GYPFCXFQOHQ,WEVLIPAADSJPBRIRAANNRCPBVPFHVCFSFKUXYUHBFZHEHTVFVWMNL,Jpmhcvumazji
ted7417,,,Precision Castparts,DC,55.0,VROSHROPHHGAHNGADFRFWYGPOBPZFLHIBOJEWRDB,R,210246.0,Irving,4.0,1.0,1497077.0,S,EZWGVYETAWIWFTBNXWJVGLTVHJC,teddufaekcsvuglbnyowpl,ufrlzdhkvflspvyegyljsmejrve,Jehahwezqpz
Kdh7418,,Q,Ferro,NC,91.0,efztsaewxkngckrkmfrrxltpvekcrd,O,128787.0,Beaumont,3.0,5.0,3919306.0,U,wjtglyimchbowbkbelfh,Kdhxlmcbtxgxzjygmsfm,Xcaxziedmganimvumuwkcsqpjjwsxwqbtqkshjlukrwwp,rmnpkga
Ugv7419,F,R,Energy Transfer Equity,RI,13.0,Jtxuufxds,O,225816.0,Brownsville,1.0,0.0,1590861.0,M,Qqiqhsiyhhbrvw,Ugvooi,xkwygcgmckvm,Htmqtn
imy7420,f,r,Praxair,AR,17.0,VDBKIYUKKJXRWXOASCRBCLLCDQDEPTZGD,O,127499.0,Orlando,5.0,2.0,3554044.0,U,Vovihsl,imygovkplmnxcsgjr,Fhpegbhkvjtfwqzpeoicjpoawcbacwayjwupaiyrfcbateevbnohzhuszsuvbhowanqlihmhbeo,IGHAS
fle7421,,,Fleetwood Enterprises,AZ,37.0,briuawdaqjwtwyehyruplfcnnjvpycllwopuetqpcnki,O,281660.0,Milwaukee,3.0,6.0,743399.0,S,qqlswk,fleizkijajdtvftonqs,Vxstcjzblnmizil,Huctmoulc
BDO7422,,,Harley-Davidson,NY,35.0,Bfnaj,O,158359.0,Nashua,3.0,4.0,2723539.0,,Mmcnlnlhizwjbjquljad,BDOEYXVPJNCHGBCFIVWLOJ,Uefclisxdsnsq,Javaycjfjm
Uvs7423,M,C,Peter Kiewit Sons',KS,95.0,EQYUVLVDKYDQQELIBUBIVGJAPSLHWEPFKCBXFFSURQHNNILOB,O,272078.0,Nashua,3.0,2.0,2108195.0,M,imuldufkvygorjgz,Uvsfinwcftprgodydqegtubzwfsf,Xqhsghpoojphtdklxowegvyskazsjesxkqmbzy,Inxpxb
Ynk7424,,p,Barnes & Noble,TN,46.0,DRBPUWGUODSKAFWJICHUJBAFNXUTWAKPAUHFEVPAWOFLLJPNOJIOOPAK,O,344626.0,Macon,0.0,9.0,2123273.0,U,Lqzdwhcf,Ynkbzkhubz,jycelwyt,MEKGCH
nex7425,,,IMS Health,IA,26.0,Obrwefddchqqctyznjhqkhswiswajwsshfaaucybcvbbhbhixzngxkspwhjkmdauaspfiuvnqckmjrix,O,100480.0,Victoria,0.0,6.0,2697929.0,M,gmyvfw,nexdsvxveuewzmrstulp,Orplbyysdjbuwoonb,Ignbvj
Hvp7426,M,,Dick's Sporting Goods,MT,66.0,IRRZRHMRRRQCLVVKDRHR,O,,Sydney,,6.0,1242693.0,M,Gbvvdekvrv,Hvpegiprfefydzst,IGOFIHCSWKDWQMJBOLSOESNFTDQBGEEKWYHJFHPEHPHNKDIKRO,Mnznxsf
Dvr7427,,K,Johnson & Johnson,MA,89.0,Yacxblamfkqfwzwlwvxexmfxnacsgqkppvqmuemhdfrjjkyqloapxeydg,O,484505.0,Charleston,4.0,10.0,1935494.0,S,PBXLOAUUUGYNRGC,Dvrfganbjkggq,Miefoyvqdsq,Knuwwc
Lce7428,,K,Windstream,MD,19.0,Fadteoclpzfghtwdbwhoggvssqddkknfhvfgbkwchbylfowgvmnxvhddiilgzaafeo,O,351592.0,Vallejo,4.0,6.0,3437768.0,M,BBSZLDAXUWOASOQMOHDXMKPVAKDY,Lcebgapekljlllelbtgmw,Awdpqhpkzbpvojgccahcswjnxbcforocmaxswdloakcctgeqcefoavigsnctoju,IGPULWQEMWI
Ryw7429,,,Dow Chemical,SC,48.0,WRITSBGNATTWXAFRTSOEORQZICMWXVNLBPAUXJRXPMBTRTFJIFGEXSXRPVMWCKVDDLFAG,O,412712.0,Hialeah,5.0,6.0,3328669.0,U,KMXVYEFGXWLBZOLTXWBGLRQPDZORQ,Rywciqogcrjalb,LOGMUIFLQUNFFFV,gtnnqaqsntq
ZZD7430,,x,Wyeth,IL,63.0,OTVFIOGXBVXZFGDUMHSOFHDEXCRHTXNNIFVKNKUIBECBZCORCGVQXQCEH,U,212246.0,Oakland,4.0,7.0,262379.0,M,xqdjroy,ZZDYCARHMZ,Dijlonppoahbjartqjihjljpcttmulwwfrajzyjzlsduttvuibmwuiscqqyeadi,RFWAG
Qep7431,,D,Blockbuster,AK,,Bhyrvmkgacjicmrsdlw,O,18728.0,Elizabeth,4.0,10.0,3414148.0,M,jvckhuvfnvo,Qepqza,mnwghrdgbwwddmciefskvgxjaxxnwfu,Irhrd
Ckc7432,,,Vectren,PA,36.0,ghtyvwbjvcclroriqdvqwczxhdcofbl,O,,Irving,5.0,7.0,2006457.0,S,VMYXBLBSWRXDN,Ckchauvozlaaounuarteltyeyc,Jwcxtcfyeuicrcvpnfd,FVJQNW
Uty7433,,,BearingPoint,ME,30.0,vvvsehzsiwqhyrfozlafewpinf,O,328032.0,Washington,0.0,4.0,1285910.0,M,Zubqrznhgwcxwi,Utyeeillpo,evwynuuirkzimevawrbvzgckpfjhqoxsfyeioifnp,Ylwfwtdlnm
nlh7434,,,Exxon Mobil,TN,52.0,Xdcwqxnoyejzosiaffoqjuuu,U,340001.0,Oakland,0.0,5.0,760977.0,S,Naejzattexbgbfncmqyeocabuieiz,nlhsgjwniogorchytxd,AOENTBERPVYSLWJQCQVGGHRDEMA,HOUDVXV
Oht7435,,,J.B. Hunt Transport Services,NY,21.0,,R,450418.0,Durham,5.0,3.0,2965150.0,W,YOQESYYONRNDPECX,Ohtqwaajovhpq,RWAPEJWQNKPRUJFVZLSTBRISUQKSNCEHVEQRUXBFNBQXNL,Lprfzzvyehh
Umo7436,m,a,BearingPoint,AR,73.0,CMDXTFWGCMKGWLUSLRLCNMMJCFZBRWJN,O,140094.0,Bellevue,3.0,9.0,3241791.0,M,uikxanjtsumwaoihxzlvujbabqasg,Umoptyglovqsnqjmljfraoc,sxvpwrotnbjbjhsexpuleddmryefgnzbmxtaghrmjrilacqbdgjd,msevekwn
NXP7437,m,s,National Oilwell Varco,VA,,wslqbbazfswcunwxwbnyhhmyzyqumijrawrmpfabxwvtzuhuefoniqgiswykdcvxytidjkjorthtwcp,O,84981.0,Bakersfield,4.0,7.0,1464902.0,D,Ypiojudggnkzylnoxtkopokenhdqc,NXPIIRTIMCLYUOOUEATSNZ,Yistkxjwdbwdiecfupcocgnmqniabavkixgnqjjkhetlgtofkpnxllsfozeyqcvdelwc,BFZYXJSLJ
njd7438,m,,Whole Foods Market,MS,96.0,Tqplusvioosqegfpjqkqjqxkqrzcozhwxdyhchoejakelezevgclabxlcnltaua,O,396495.0,Thousand Oaks,0.0,5.0,878906.0,D,nwbtyzlhorfuvkhgwbzqivrgi,njdmplvncwvrjxekxiscdw,Fbdgohwjhsmgvquepltsghwruqigfizchulgjrxcdkhqshtpjlt,
Hqx7439,m,,Service Corp. International,WA,,rwkevaiwufpfcviiewruwybbctgzvnuuhpctoeacsuoxbdtxbxjjmirhrhtckqldfmvgwiivppor,O,93028.0,Sherbrooke,0.0,7.0,1072809.0,U,Eekwncfaonptpnbxbqpgcjaf,Hqxvcwrcjtpeqstbiauwkyjushlhr,Miqultawzcctozdvwvbzlirhiifk,ABWWYE
OUQ7440,,B,ProLogis,NY,34.0,Wltlfrqdbnslberhetcwlbsftkbcptagqldhzdhupxhipkoceiaajltdrifjreftife,U,329493.0,Pueblo,2.0,10.0,2928246.0,M,Aqwrrdu,OUQFTBKQKKKMCRQEJXT,LFPDYVPHKYSECPYBLTIOEROKYBWNEFZYGKWXHQIZUHLSBQUMLMKXGLOTDKNYTATDCBZMQZO,FSTIXJ
wsj7441,M,x,Autoliv,NJ,58.0,Xtwdxjbagicbwafrycezlbjamnljpixtbiyzlpedlcrwamyknlibbdekjttlce,R,,Portland,3.0,1.0,,,Otdexocdedjusnetueqpukenv,wsjqwmiprrtkekdfcd,YQOIBCYDALKAQUOJOEIQDVCVLXBOIWBIBT,aystd
Slg7442,,,Synnex,IL,2.0,Zkpqcevraswivgdjbqbdaxhcthaebgoxljnymrsk,O,27414.0,Gary,5.0,8.0,3908043.0,U,Jlxbppfmnecadalqeztqvqizoohpd,Slgexqveuquvxn,Qivpzbetjfjcfebjsftbrrscmurbkeocafgpbytnbkpkgucgdskgnqjihhfrwkepomdgmzmtgolpnht,Odfutqgle
Hnd7443,,X,,WI,25.0,GCKTIDDGIPUAZKNNRGCOWWFYBIATBKARVEAHGMHMQSSV,U,23129.0,El Paso,4.0,9.0,1834374.0,M,Nhpbptktlvn,Hnduw,Ptnzzgusdgcadbeokymaiwpyflnuidoeyetmzegxeylfbibigid,hezzj
QJH7444,m,,LSI,MO,60.0,GSDCEJKOGAPYIGBPVPDIXMEWHJBKLEIEQMHMTRHFDCNTTTVZLVTMVRSX,O,375674.0,Tempe,5.0,7.0,3577081.0,W,Xjvvrucphmmaucrfe,QJHUTABMZALADIXPC,CPNYEFFZXAFFUEGIHJIDWAOGMMPDAUSPDJRRZMMWCLGQBFOYHTLVTPLOTEKKVPIHLXVFTSHXQVUDB,Krhtewguqkk
Snu7445,,q,PSS World Medical,Ontario,36.0,,O,418823.0,Columbus,4.0,2.0,2180372.0,M,Icecnjbmfvviytpouocdgj,Snumxbcsrgnijfwl,Tycxetqeakhcamaibbaoslrgoxiqg,
Nzd7446,,M,Computer Sciences,NV,30.0,QHOMXGNKHDTIPRDKWZEXYESDSMXVIUZCGBPCO,,190236.0,Lubbock,2.0,0.0,2941342.0,M,Etevqugaxgavqrcjnjzljnrjsuq,Nzdskamukb,Nbelpooybvkjameypqjpqdaqqmnczbnuwvimmwbfzo,YOWUGEVGIJ
MKM7447,f,H,Hanesbrands,IA,67.0,GKJCVIGJLIXEWTICBRX,O,294269.0,Santa Rosa,,5.0,3737602.0,M,Htzvxzvsabixzogzvpahtw,MKMJLMCYELGLFTMOTBAGBZWOVFGI,Azkifuobweqlbaaoberkxzywtbspvuafvirwkjsvmviivtbjlqwlarfryt,LBFWIIU
Jjh7448,m,Z,Polo Ralph Lauren,IA,99.0,Zdbphvwzypxgetxczdufvfefuintxjajdflbijpa,O,334576.0,Des Moines,,10.0,279746.0,W,JDSKQKBKUDEGFFBE,Jjhpqlslaqbpxgoqllqlduq,hagswnhvch,Zptuk
Ugc7449,M,,VWR Funding,CO,87.0,,O,24578.0,Santa Clara,3.0,2.0,,D,Udjonj,Ugcrqweksghtkmbrrxkjnhs,Ynnkfbzzonbfabyizese,cggvvzqcxh
Htd7450,f,N,CenterPoint Energy,DC,31.0,Ymqqlprmjxnnnygbdrlaunefjjvsclskcbifyfq,O,339136.0,Escondido,0.0,1.0,2934411.0,U,Uvpvbdsdzktzpvctifmfx,Htdhugbpnxumgxhjmkyphimwnknv,rhqhzdhoxyzbsibpzidrxngkidukkriwrvmfjixpebfttepytgkfjbzonieozuesqeolexlrkizfjpej,Xvywsctl
Njm7451,M,,Interactive Brokers Group,LA,38.0,tiwwfhrqmfruexnqxxbsurdcsaxhhkuaytwqpnlomtyvnao,R,436564.0,Edmonton,5.0,10.0,1072764.0,M,lgvkc,Njmttgd,ZKQCJLRCCOIPWWUBIGVVIN,Zctncjkged
RFV7452,F,J,Intuit,DE,30.0,Zdtfum,O,436205.0,Orange,,10.0,2887437.0,M,AARMBQCHPZSBBUMMQQHFIKFAWYQIUN,RFVEOGRTH,Vlpmkrbhugmcq,Lhyvuac
QUC7453,,W,Deere,Manitoba,53.0,tcwafanqgvtydekdofqhpykhrzhjalybkuvbrkjyrzyheglngobbmlc,O,255890.0,Coral Springs,0.0,5.0,3967580.0,D,JBQMEZXTOGSHEKLYRHI,QUCCMENPCZFDCMSEBQNSVLFAXXUMYM,Vfkrrehtwalwuvlijgntsu,ETQMIGJDW
Dxr7454,,N,BJ Services,DC,4.0,VMADFCMDSYAMGUVGOPNCMBDQJWDSQHOUQRCFDOZ,O,426423.0,Ottawa,4.0,3.0,1998657.0,S,YUJFGLFV,Dxrhhlnddaysrvliu,JDSKJ,
rgn7455,,,Advanced Micro Devices,MO,13.0,Nehkijdunewprmnxnfsriltnmwirlopswdrrbgvoptezsbz,O,396889.0,Birmingham,4.0,5.0,1057902.0,S,Ebtsulszxhmyflmpnymvnpwon,rgnxhtualfbh,ARUGUTNRAKOHTBIELGIBGFJHGLMFIVYXAHFOCTEAACOIKLOBJEVZUJWJ,
Tde7456,,,Amphenol,CA,9.0,argsgmtiesmnbngjnfzrwjznqknmzcpfuklbyjiihurhklobrifzfssuagbgjxihhcboxspifyzpynx,O,143520.0,Winnipeg,2.0,10.0,2925623.0,,Nsdhqsewvwimfkxput,Tdexeowlpnrshbkpl,Gmnpaqjrskssckkxfzxmnsyctnyaqndgtadpvuykkall,hfukwcxmzttz
IUD7457,,i,Lender Processing Services,GA,81.0,vdoiiupatpkl,O,34032.0,Riverside,,5.0,1024958.0,M,ngvwpnsgngksnjty,IUDHSISDVJXMWWMM,Kmvlowqgvuaexlnldlfdwkd,gowcnajg
vbb7458,f,L,Rockwell Automation,TX,65.0,Kwzruwowhdgryyrultqzcqcwtlmkewqqmeoulvjtxepasmjtlyfiqptnvegckpnny,U,162817.0,Irvine,2.0,8.0,2020170.0,M,Kfyvzjjjznqljy,vbbxjovdkoqpwnejkuyensvmuma,ynlrweejbnnsexveiobjnbeezerswzytkyqlcsvuzfrdocbbutvgwajaetlsoyjmkhqp,NFMVNRQXZ
Phs7459,m,x,Fluor,HI,27.0,Hgmegsgarogeuoqvqkudzultdcgignoxldxpbasysawbtulmpup,O,358821.0,Irvine,5.0,4.0,2199857.0,U,oolahwlmeaiqpkhiggnd,Phsbvigtusjnfaev,Oqucvzfeqcmbcxdhbfoqsignocwteexijqksnmfyjcnjdpvmtxsveit,
MAH7460,,o,Harris,AZ,58.0,QIXGAUEKVQOWEQHISDCLQWLPPQWWQLXTPQUWOHFVXFHQSJSJLHFWOXGROPOUCMPKPJPOWOOAYKGXEJN,R,485654.0,Raleigh,3.0,9.0,2782133.0,M,Ensigipbjct,MAHBBNUYORZDXMVRXRTY,YNNZML,OAWJUOOBQKO
Rex7461,f,I,Moody's,Quebec,18.0,rsvxtmzelbbriorwmmrvodqsjc,O,157411.0,Salt Lake City,4.0,1.0,310622.0,M,Wsxrnkyxsg,Rexgeeczbvnjprxll,eabwfaktpdslcnvtypaxbgpecn,HFYKK
alf7462,m,,Eagle Rock Energy Partners,Alberta,22.0,Ltvsqcvesffinnhgdreyvsxtnbhn,O,462754.0,Dawson City,0.0,1.0,1537699.0,M,Radczslhomecwertws,alfkkgxgkiibrfjnhmndvb,PXWICVMMOQMXOOURITHUOKCLCQHKFSKMZUAPYWINEJOGDIKVKXPD,JSFOVBVV
NDK7463,,,Protective Life,New Brunswick,36.0,Iswnhokuupappqkttsklafmfimha,O,50927.0,St. Louis,2.0,8.0,299371.0,U,qofnnenff,NDKTKEG,OPRUIVPKOZHXKYFKHBNPLYDJCIXDBOGGICQPHXXMOQKVOPNTPNARH,Teiomirlkc
HLU7464,F,,Bucyrus International,TX,4.0,JQPQBYQGVJXEZKPBKKRHDIQYVWBOZSOGEAMHKKUBFATWXMTIIAJAV,R,70904.0,Alexandria,1.0,5.0,3044896.0,U,fbshjbfqcxxqsqwlrublgiifegcq,HLUGZXNJJKZMRFTPBZTKKJELFA,nntpgzhcw,wqrie
ELI7465,F,t,MPS Group,MT,37.0,WFNUDPHUKGBAVQMUMLOFCBWVVLNSFSSQECJUZUOWQDBOAIFVLYXOLPXSLRIXY,O,388974.0,Eugene,2.0,4.0,266215.0,M,Lseufyhrldazjmsyigqgoodtzj,ELIPQGBOHJLQJRASLRTFVMJYERVIQ,Tsaradmegnmutkrblrdupdhimfnxqevcrgsneovlywqozm,OLZXTIAOHNG
Bna7466,F,,LandAmerica Financial Group,AK,,Jgkhhxspjsifgvstydcbkpukcgecyotwrdofssxqgaylabarloeynmgcbtfin,U,469601.0,Glendale,1.0,10.0,1601162.0,W,Vbrrwnornbyundbyip,Bnaabh,PNPEBWKLXVTPUFCMKFLCUCTVDSQBKPIULTIWKGXYYNJUEARVEAWGRRGTHJS,Zvwqcdxjaqme
fuz7467,,Z,Rohm & Haas,TN,74.0,,O,95764.0,Kansas City,0.0,8.0,2238203.0,M,Lsixjelmyqfewmegtyifm,fuzjhvnswkevimchngrivhylpg,mqtowdsajalytaidfunoevwnbygolqphqabbmspvocm,Gzbei
Nno7468,,C,LSI,Quebec,85.0,Lrpixnkeatkxrbgajdwyzkvctiujhxfgujealglveyhxzcoezrk,U,92668.0,Santa Ana,1.0,10.0,3613970.0,M,DKAPACLMSAPLGUXVEYIVSMVBWHZ,Nnokhsagabmkuclaxvhlgg,Esyjsouieiveqbzozviogawwczwyxyceonuipnvbatedijbk,shttxyoflu
QMI7469,,,Hayes Lemmerz,PA,94.0,Qvcchfkejircleftyeqqnidcqjj,R,290601.0,Warren,2.0,7.0,,M,Bbjnviroseyuplgbcohkrrkfh,QMIRIWSWF,RDOMOMRONREFSJCEAZJ,Juuqznfitkj
Rqf7470,,g,Lennar,IN,,Nslpuxxtwvyigmvokbxc,O,319374.0,Salinas,1.0,10.0,3054829.0,U,Cgbmwdwdghb,Rqfevdhzfmb,DLIVG,Qnofwb
kyj7471,f,,DirecTV Group,ND,14.0,Kmgqrovbavgndwxvxnmhaayikbgzfnrpzrmguavlxqxgbzsctdnxderwufxbpnxpr,R,113581.0,Grand Rapids,1.0,1.0,187945.0,,Zcvixowdetquudcecqvexndaq,kyjoupitapw,vkfumgizdvumwryssfrajtxilmhzgpmnshztcpjutbtlppwqfpaszczzjzjjgrr,Skvhpgmorp
Hea7472,f,q,Amgen,MA,99.0,Urkwirfqvxwpswpnogsrhbxzxmrqncnajyjzuweqfocjxvzcecmrhg,O,232683.0,Salinas,5.0,8.0,3446418.0,M,TXLLSNZTNTIIF,Heaoafpwjvypuocnzfua,omhntcbbtyzbypxibrwdmkdffbtzbemtixjne,STUCVOXPWMXQ
WJA7473,,c,Donaldson,UT,16.0,Ywhykq,O,263859.0,Sandy,4.0,10.0,892518.0,M,wehyuolxpphjramwco,WJAIFGXTBZLVLCCCXZBULABQTEHZPG,aqeuvaxzzbhvntyckvvzzfuetvlhmspfihklqjfxcujxngisyitqh,Eridl
