AddressLine2,LastName,MiddleInitial,PostalCode,NumberChildren,Employer,Income,OwnOrRentFlag,Gender,Age,CreditRating,FirstName,AddressLine1,NetWorth,AgencyID,State,City,Country,MaritalStatus,NumberCars,NumberCreditCards,Phone
Qnbeeoobpcivfsvxzngtaarwaybzerahrswitvbxdezrcloorzsrelhw,Ytptbxtaahugwgpuxp,z,lfkmkwhtvw,3.0,Alliant Techsystems,92050.0,O,M,95.0,517.0,Jafcbtyhqjrtlmwxyfprskab,rkkwxudgqqbltxubngoqvxpkwfirody,2575918.0,Ytp5880,NE,Stockton,United States of America,M,5.0,6.0,1-897-759-1025
ZGDKCTNHNZTLICYUXMNOFXSTMGPIMPRQJT,ccjfdhufpgjwtayh,,tkddzfk,1.0,,372094.0,O,,79.0,566.0,Ijmmqqbuvtapedhtbflrfyis,,3514947.0,ccj5881,UT,Concord,United States of America,U,3.0,7.0,1-967-274-1730
YRVTXFMVCBFYYGEJKLDLARXTBHUGBMOHSMHJOFTRKAIJKVJGBTUGDTMFTKWKC,jwcvwcwgksvmhioafyocqpquvs,E,Txewimkudt,5.0,Vornado Realty Trust,308327.0,O,,14.0,464.0,LNPSCWMU,mftupkpxtmlbvgmnsqollmhdkbdjyqne,436625.0,jwc5882,AK,Modesto,Canada,S,,4.0,1-883-924-4940
Qqxpibzdjcbpqshjpmnqqonkmvggwzujqmlqqbhfoyjazshptcihlcbzekpktexnjqb,Onvpqddilqycrmakc,,Hhiikxbl,0.0,Mirant,368463.0,O,M,87.0,814.0,Xrjkozydek,JUHDYNXMEMZKLF,2557541.0,Onv5883,WV,Erie,United States of America,M,5.0,4.0,1-108-391-4739
QCZQHASISHOXLBAGKPBSNCKVMAKJPOXMWIVGLOEHZRAQDTCAEBSWE,EPAMLUNFROSNFFEHKIMUIOCMW,,Xggqu,5.0,Furniture Brands International,142098.0,O,F,92.0,833.0,Goibexuzsjaoo,,471068.0,EPA5884,UT,Fayetteville,United States of America,W,1.0,4.0,1-495-555-8601
pmmskqeohjvmwjjuzztcfmvzqcsbuzpvcno,Saelwmgfdk,b,xuvuzhivaq,0.0,Alliant Techsystems,181791.0,U,,49.0,376.0,Tchnvhxvgkrkq,QBLMOGARKVZNAVQPVDZTRBLDUZMNQLERCEBIIKMKVQDQMCBVZLGRIGQJOYTYXER,2887196.0,Sae5885,UT,Chesapeake,United States of America,D,4.0,5.0,1-091-621-2383
Txozygjirugzqktriudiyspqrxokjcoostlrcxujnn,Catqrsizdroc,,djxjhvdqjiqg,1.0,Global Partners,488874.0,O,,65.0,820.0,Aeupzilfxqrndfuynznjogitzj,Ugalx,2883813.0,Cat5886,DC,Rancho Cucamonga,United States of America,U,3.0,8.0,1-016-656-0755
,qhbcaz,F,BDNPCVLEZ,0.0,Navistar International,299762.0,,F,65.0,628.0,keumkbdiscaf,Duopafhcrbmdwtfwdqoiveeqaumsmokxlsqqhvobkovsqj,1039128.0,qhb5887,CO,Anaheim,Canada,W,0.0,,1-258-568-0277
Kcmlcwokxuanhmydn,Mgxyl,H,doduatxmqeft,3.0,TIAA-CREF,191452.0,U,f,10.0,815.0,zmpkczwqbxalguakensdkb,bmdmiploaxjmvhitmgexxexuihzhmzfphcxwhjlhqctfiumsjxifthjufmtjgxnunxrchdnors,751181.0,Mgx5888,UT,Columbia,United States of America,D,5.0,9.0,
ofrndqatzctjxbnlzsmuqnpujeregulpqkfwbmswzkzvmnhytymmstqwaalwlycrgpttvjxnnmby,TWJILPAITCFSIWFTVMPWVGGERJ,,Fxbvpbl,2.0,Valero Energy,111767.0,R,f,16.0,810.0,fdekeqrkdewozsgxywhmrk,MZQZOGXPXGTSNVXAEQBPCOIQJYCQHXVPYRMWWDDXNAHLVRMPGCAQKKCKCGYK,2435785.0,TWJ5889,WV,St. Louis,Canada,M,3.0,10.0,1-292-375-5585
tcgqdgjshwjimhfvvqnvlw,Vbwbeftrevarheksz,,Qdmxgni,3.0,Embarq,281388.0,O,,37.0,699.0,ormlryyxdzyglnzdimzqgxdlkmk,hostmgvbnfcobfxtxaxzjmumirfbdijyueaqhmaxyhyeazsahasmeqfwwxurzoyhvxdaautlv,,Vbw5890,WA,Omaha,United States of America,U,4.0,9.0,1-071-386-8572
Mlglginmmciuwygnwatyeeslvjfooessttsptpfvueebiilhqlqmvqohxfvunakwcnw,Cjudpvdcegd,U,WUQWWY,1.0,Marathon Oil,370693.0,U,,63.0,462.0,Szukhf,BRSUUMEHUWYUHFATPMBCMUFDKEQXUKLYJEUIQBRWX,2955584.0,Cju5891,FL,Pembroke Pines,United States of America,M,0.0,5.0,1-887-660-6260
ynslweeidoynycjf,Rdtpgts,o,ecwagsh,0.0,,258212.0,O,,39.0,423.0,Eakphsjb,jgemfrnhgoepcmjpdwskalawuohnvkstpfmugchwifiraohqwstdfvnsvtu,3467569.0,Rdt5892,MS,Indianapolis,Canada,D,0.0,3.0,1-837-618-1398
Ltzctawaxzathyzudqxjacetkasimnalrudhvzjwl,Dvtdcoxpwuru,l,dhjuvenn,0.0,Cognizant Technology Solutions,285667.0,O,,11.0,828.0,tkupcuvbhjatantklgibqseq,Xqixmhqshqwpqupfuodordp,139536.0,Dvt5893,MO,El Monte,United States of America,S,2.0,3.0,1-841-048-6668
SEQAVFHGITXQWIYYCDMAQXKDPFETVTRFCKPNJAYZFMHNTJA,rdgjvzyaaphlojluklshtmsyczw,r,axmmxrvcvhg,4.0,Liz Claiborne,58266.0,O,,72.0,419.0,Tpkpjptifzmepgdmomhwukvb,wxbbxkgvisdnprjmjgxhoqcbocdugfvn,2610678.0,rdg5894,AR,Sacramento,Canada,S,2.0,7.0,1-222-104-2523
WAXPBNNYTNFNFJCMX,Mrhvmcpebgzorya,V,fmlwo,0.0,Bristol-Myers Squibb,151286.0,O,,37.0,568.0,govzwarfndvvvixwlgswrdnijuqoh,cvnuprqrnihnjzbsagnrkiwtxmclahgtmbkfqmjovpltdbbww,1070636.0,Mrh5895,CT,St. Johns,United States of America,U,0.0,5.0,1-182-169-1203
qcqvyalodyuirfgxfikwcpweptfcurmqelzqcsajzzlnscrexwsbco,Jkmpesmrvijjpptvuqbpwqoj,,,1.0,Baldor Electric,201796.0,,,7.0,807.0,AHPZQTICIWEGHLEJV,Itmulhwcodzxffllzrsuotlbmaknltmlxidpkbfghhtxccpwjlioqbktsqtcpnqsqpn,1069755.0,Jkm5896,Nova Scotia,Norfolk,United States of America,S,4.0,5.0,1-125-450-1718
urubmahnvyaobtcexgxhxqllswviftrfkxkxjdtbfxp,Umqiuhuvpmgjprjgid,C,yzdqddacd,5.0,Mosaic,150068.0,O,,22.0,603.0,wgbdwstmyehcuavavgoyoby,Rksytxwqindtxdyvxqgfqg,2910768.0,Umq5897,KY,Garden Grove,United States of America,W,2.0,8.0,1-944-972-4013
LADSWSHQURZPRNBGCLXVHQSZHJVCSSVGRENOHZDCAKWEDQNLQHNSKOUKMJOQOHTEFVCPAO,Cmvtratpfplbtjfupv,,EBTBKSIRMOFV,0.0,Crown Holdings,86418.0,U,,97.0,559.0,Moqjenhtnvfawehbhpvkzkxmpsyv,RKJJVH,3924236.0,Cmv5898,WV,Las Cruces,United States of America,M,3.0,7.0,1-318-238-5309
Mgjempfsjjpjkjvkewdbldcjlshyupdguljsrljcbpvtgfooofsaugptdapvezdnsiifwutin,Anmsdntgxcqudswsewjbo,,,0.0,KAR Holdings,341317.0,O,f,53.0,797.0,Vhteghjueilf,zlptlgkwjvbstsrfpezofhzvglbhwrugxcxvlvsjagrsswiihda,1656931.0,Anm5899,Manitoba,Dawson City,Canada,W,3.0,3.0,1-106-936-0027
Xdwhinvyucgsd,kmtxkcppfpbxsnamvpycasq,,Rlervwvkkdxc,0.0,Erie Insurance Group,56062.0,U,,56.0,691.0,Dchwmsg,xveudxhjtwwvqfjsfckjgyqokdmlstwxmc,3574517.0,kmt5900,NV,Irvine,Canada,M,0.0,2.0,1-659-199-8615
knfmujii,Mbcsgndgfpxvhmtcqawsinb,,Dvmpaurv,2.0,Brunswick,476253.0,O,,86.0,834.0,Ddwsr,,565888.0,Mbc5901,AZ,San Antonio,United States of America,W,2.0,0.0,1-317-127-2850
,ocvkcdngecmbc,,xhrkwrqkzehs,3.0,Targa Resources,167536.0,U,,49.0,344.0,Siqatnzrthtjmdedkgtrdhe,AQKMVBWHVTWSCISGXHSBVDHELWUUQDMCSTTKRQITRWAKWHBYGKAJBUTMFRQLMEBXD,778032.0,ocv5902,AR,St. Catharines,United States of America,M,4.0,2.0,1-241-853-6291
Vgneceackvysomlq,Uzbqhujldvowt,Y,,1.0,Arch Coal,458676.0,R,m,52.0,325.0,Adsrgmjluvdtdvplx,Vdbwthaabrqkz,2692844.0,Uzb5903,NV,Montreal,United States of America,,0.0,1.0,1-936-354-8700
Nouzvotzximlgpxpwvqclkgwccclypqeijisdchlpzcjez,FUVQAWAGYFAHICTCXZIKNGLKWK,,rkxrh,5.0,Warnaco Group,136724.0,O,,,430.0,Wbgflfugxko,Zerbgnlljhuxln,797567.0,FUV5904,Prince Edward Island,Casper,United States of America,D,0.0,1.0,1-698-003-5320
OFFUKXKFJUWQK,Hqevgcubqhhuyriihoatipiqqtjkep,,Oeeriawryn,5.0,Sanderson Farms,33573.0,O,,14.0,743.0,uehynldnpaycmamtxrudyyb,Mrbwspxbooynkqglcbcriituxfxobuxbxylhwundafhpqfupjbdqisqchkynzpprfbi,3048104.0,Hqe5905,MO,Denver,United States of America,S,4.0,1.0,1-275-335-2513
Ismvrjpxltegwtjfvlamqaagfkkqvhfseftgm,FGFAMQRNZJOWWTVS,M,Kqxdssblvhxx,0.0,Regis,13013.0,O,,66.0,675.0,HEGMOMGNJNZXVPSPGD,nswjvebdenyapucfdc,2390389.0,FGF5906,WA,Riverside,United States of America,U,4.0,8.0,1-065-285-5759
Jhbfiiqohlpmaqcmcygvkaawgpujwjrchjaaqyqetealrrkfllhfpxtx,zhrzcvgfwgqxobexjfpjby,,XTCLLX,3.0,M&F Worldwide,298583.0,O,M,85.0,621.0,xdjauletprkjcya,LMKRTLCLARLQZOOJCTVPJNEOYVNOCWVMFBKVGGULOTXRBQWBGTSXJDISPCTRCKH,3704795.0,zhr5907,AZ,Henderson,United States of America,S,5.0,5.0,1-274-297-6662
,Teceyeqcptniedptmxmtviy,W,LVRKM,3.0,,223616.0,O,,65.0,,Krdsx,bsmrzndlwzbfqszkyyuplytvhdkoibqtphcbnjauw,,Tec5908,FL,Mesa,United States of America,,3.0,10.0,1-547-682-9540
gtvuztcjfuytjftgqoqbxxwkhinadngvmsvyzscajskupshlicyvguqlpczdwwlosbigqh,OYWOUGJQP,t,Pbsgt,5.0,BMC Software,264883.0,R,f,4.0,392.0,Muupyhsgqzocprkesuyuulxbqpo,hcqzajmhnvigeufdpmkfnnceqptnfltfucdknmcwyjwshgrexfwtjvlxwntmsjkoyzzlbercfrf,1974258.0,OYW5909,British Columbia,Biloxi,Canada,U,5.0,0.0,1-716-378-9487
Zvewkcijjpjpjvvtgarvpvxmxqzybrsaenkrvqdvutygnzrpxz,IOXURLZGPFLDMW,c,pngphp,1.0,Susser Holdings,210406.0,O,F,100.0,708.0,Ljujyvltyjgmgbarkgd,fmxlsxckrerrzgassugbpaaebwovquvmcywbquzlpkjufwaqcrbcsbhpjntapgdpukvbxcmijykms,2045471.0,IOX5910,MA,Lincoln,United States of America,M,3.0,7.0,1-206-822-3135
Lnoowvcfyddrrefs,HJWYJAHX,W,Xlmonslnuua,0.0,Rent A Center,94695.0,O,F,,405.0,sldliymk,Kihoaqqzvoxizfwpknmsdokpdexpcwoikkczvgdsjxwstnfaqmqkwvvusgfflpvupoiieren,3977705.0,HJW5911,Newfoundland,Montreal,United States of America,U,2.0,3.0,1-733-529-6063
Cejorftwpblqkcydorjcxbkanqphpnnowpacfetwbxokcjcrfw,Mfxonusvj,,Lpuxscruw,4.0,National Oilwell Varco,61089.0,R,,,819.0,SHVWECGFXHMALMH,LWLOQJWYQKYFTQPZVTHUXRQIKCJWTMYSXFBPJSPKHWUORWTOLCGCKQXUOWIRNWPTVVCWBASSIFWJL,1931237.0,Mfx5912,VT,Durham,,U,2.0,0.0,1-138-352-2557
MLCIFGAIJHLENEVZWMASKNPTXV,Ljkiwwmtqppcxohpfrquws,i,emauihfsms,2.0,Office Depot,192299.0,R,F,2.0,729.0,nsttqzaauqmftnrtxemh,HXAHHECKJNWNENAJAAYNJDXIMABSRWEJYPLXZEOTFYDJFMXAOGEPVBXSPCUAW,1731208.0,Ljk5913,Alberta,Nashua,United States of America,M,2.0,9.0,
Upkozvhpzdluecrwocqspbmqgqxfalxuciibwizapbuvxiidnlmmdgcylegdkmfjhtdvthybmeqmwqhn,fpmdgyzbwgicjugspddnwchokolun,,uaurb,3.0,Snap-On,296603.0,O,m,8.0,393.0,Elhisschlgeco,nnjgssjhwfmxhcshvmcwkrjjsgdmzucookadrefirsxkamwshgkjmgnxeudamqmgzebfsg,2393806.0,fpm5914,GA,Newark,United States of America,M,2.0,8.0,1-648-295-2847
WRQKAKKZUEIEMFTNVGUWRKYOCEIZNRTZGWPFAIHMMT,Aouqxvmtsouxvdua,k,OFONHDW,2.0,Universal American,82117.0,,,85.0,647.0,skhmsmwiv,Pmfdbpelxnpqrptviepigaildihoejarmqkwzbhxrspocaxrmzkqbkiwimgxvyssfwtufx,2679337.0,Aou5915,NM,Salinas,,M,1.0,5.0,1-681-416-8571
wvzrempymiebjblgdxfolz,Srfyxlhauzvhkgokpbwcwsnvga,K,CWNVJMPFO,5.0,Nvidia,369339.0,U,F,63.0,811.0,LXPEEKWWVUYBIKVLUMFZPOLH,lgtnyhvuzvtyjmqdpmykuwcycsmqtibvmrayezwahmbn,1600619.0,Srf5916,OR,Fresno,United States of America,M,4.0,0.0,1-377-622-3262
Abiwfabxrnjgobfrgubwsjfcvneoaznkcdsjbkrfwkkgtrdzpcrospcgfzzxmqzfglpvbkmh,TRJPPFXCMIBADTBHNB,O,XADZBYN,4.0,Office Depot,5947.0,,m,92.0,671.0,Twaqvdxvg,qvhfaddklzthljjwdnfosetwudwtkmkvadzytsle,3240938.0,TRJ5917,LA,Garland,United States of America,S,2.0,1.0,1-589-051-7671
YFKQNEKZNYKNMMOWGJOCP,Jvffjaczugz,t,Nbiase,,Intuit,166888.0,O,f,88.0,658.0,Hmocsaidupkkewhdnmxuycrovqwd,pcmhrexuwtugxzwefuogsjhpwxzeh,2712555.0,Jvf5918,MS,Honolulu,Canada,M,5.0,4.0,1-632-206-1152
Hyqmncpfuwpwdksuuscfkytbqpvjkqolldrqyodtqqaezopjoemsozdmlxkapy,VVSNXQKO,J,Riqabmtjos,3.0,Magellan Health Services,114952.0,U,,20.0,470.0,Sisqu,Jngvqvvykcploubntgesvqlebsqhlrnhhsorqvrpyqimsntzpyiizjiphwtfkusuddwdl,3333776.0,VVS5919,ND,Escondido,Canada,D,3.0,6.0,1-697-297-2681
Pgwqcttzaomkucydrapuokcggoqjnlohbzogqisubxtdffdr,EBKMEUPLTBIAFS,,Qwgvkxka,5.0,Dell,159968.0,R,,19.0,670.0,nieizurwlaysxrewweouiwbbmvg,fdfbsgrwtipyjlgwmpgwxzfhpiagwfxmlmjvhtqnvjbnnctpeteewhgxhjgyhbrm,3210542.0,EBK5920,Ontario,Topeka,United States of America,U,3.0,9.0,1-300-692-7195
tgrcrproiaqvqzajrrhylixvqdwmlgrmrfwzrgfqwgbhkdckritcmztdrdyirwmffwakfdluokrkvllg,Ifpxhxrifkf,,Eepjsfyaloi,4.0,Procter & Gamble,270567.0,O,,2.0,318.0,Zakwiovxxfg,STRORDQDYSKGQP,2361651.0,Ifp5921,Nova Scotia,Casper,United States of America,S,3.0,4.0,1-817-414-4063
Jfwdopujjxvhvnkhaodeazawxgswznkjgcl,Swovmqbdthpnqmdestdiitsmew,,ypprnqsiz,0.0,Abercrombie & Fitch,408373.0,R,f,27.0,405.0,OQRZE,wtyfu,3586893.0,Swo5922,IN,Corona,,S,3.0,5.0,1-925-115-9371
Jykifcdhmdphwnslvmduvirlkbyjqparphshvzgioglympgzr,Wszgqtju,z,KRNXLK,1.0,Nordstrom,42762.0,O,f,94.0,378.0,Zgerdlqjh,UVZBBLYHPREJTYJGVAFEUGXYV,3328666.0,Wsz5923,RI,Flint,United States of America,,1.0,10.0,1-246-302-3650
,Epwdnzchjpuxrakemsjy,Y,zgwbjovnbcva,1.0,Macy's,224773.0,O,,83.0,356.0,Osfpdechhytizlji,oybepwfufbomlsioqikhicoktvbndirsiweyzjvnvfvoxlzdgmmnlzpzpjwvlgmwwfvbbflmrk,3610292.0,Epw5924,TX,Macon,United States of America,U,3.0,2.0,1-757-174-0542
Undlnijjarwjtbjqtsvpeumdvxpsuhojkkqnroqqhfxergozkpuzviixvcgxrniptnrolqsk,Uzrzbnfysbafb,E,ESFZWEIA,,Steel Dynamics,343006.0,O,M,63.0,495.0,Rhwxokpvatgngtrsgvqegnowzl,WAVVWRGLUCBIXNDOIJIGASUFEVWTBQBKHDUQSHJTTGLBSELENWIJOQAJKOGUXYPDOBZF,1762172.0,Uzr5925,NV,Escondido,United States of America,M,4.0,3.0,1-836-352-8402
Mpplf,RUYDJOUMQQRQRRZKLEAFOLRIOEWQ,d,gkbhqvhi,2.0,Solo Cup,350070.0,U,,64.0,812.0,Nubwrqhouxdyaboaioqvluokcimw,ulkqshnsksayjpzbbrzvlrljviomcpqavrnwsddditmgrxkswrxyljagbaqissfrxexknryuekqpvnj,422435.0,RUY5926,TN,Omaha,Canada,M,2.0,,1-583-840-5177
Apxdemitxchtpmgbafhpxqcarsyuwugiztoqwzkutvxmmljxujqyehxyjyxqljqqyyuelrnefhcdi,Xhnft,e,JLMVVW,0.0,,233616.0,O,M,67.0,644.0,Quhvq,BQQHUJSUKELOPAQHVFZULANRGEDUHVHQVLNGBEWNDGEFYGNKJFHWWC,2853653.0,Xhn5927,MO,Boston,United States of America,M,2.0,10.0,1-600-660-4823
Qjzmjuymws,tlbjodvodubwgjb,v,Bgybh,4.0,Altria Group,255413.0,U,f,72.0,651.0,JVXVQCPWOYJNNBPLFAMTVAHSSHFWIP,,641353.0,tlb5928,VT,Philadelphia,United States of America,U,4.0,8.0,1-855-460-2939
zpdvrqtrfghbixj,qiiticobwnqnmaaqutmstxhjhaidqw,,VOIIXKSTTH,0.0,Dollar Tree,88161.0,O,,1.0,382.0,UZJECQJLR,Qajwjkhhwjvvr,424023.0,qii5929,MN,Fullerton,United States of America,S,5.0,3.0,1-971-515-2849
qmlgzqaiuhkopavujduwcvufexf,Lthgsibecosgv,E,OWAKRNU,4.0,El Paso,,O,j,43.0,466.0,Qplevsrkkvhkxekpndwohu,Mdfvlfcmvtzbvsxwlrxpghrwqameqqiirldjdvrrpntmxemdhhjwqzilbijzcioatto,1841840.0,Lth5930,DE,Savannah,United States of America,S,1.0,0.0,1-198-204-5587
Xhwtjujhenwgotzvzthjejnkzbqekpggsjbyglebkeh,Ypoipuwrrccnzucdgbiiycjuzotomz,,WKHOMA,0.0,Complete Production Services,1810.0,O,,1.0,650.0,Jtrgwajfahiiiohtkjfgim,wvzruzvoipqnijunzokojqlwdmqiybaiiw,,Ypo5931,NJ,Idaho Falls,United States of America,D,2.0,10.0,1-099-005-4511
Nfbibtsockhpgpetbmbpvjqxbmjokoupnmfhsnbjqkncsnlfbdpldrrighzlidheksuzbxldmob,ofkjlesqissicxankyeiiod,,Izmpkjcrc,1.0,,341737.0,O,F,4.0,682.0,Msgryoqukjkdkctvbotxctbanhh,WTPKPGBEHPMDRLDAEJUKGXEZCRTRXWDIGXSRASWSTPXABRLPN,3423926.0,ofk5932,NC,Grand Prairie,Canada,D,3.0,9.0,
Sxgznktzbvojtbmpblkfppknfxuvu,Yccqpjebgtexnnxph,,,1.0,New Jersey Resources,398570.0,,F,59.0,457.0,eaynp,Ipgxahsrnjybcdklqngvnwedjgvjvlusiwonuhtwwioeefxyrjcmml,2232690.0,Ycc5933,OR,Overland Park,United States of America,S,1.0,2.0,1-280-804-7182
zlatcpigubwlrlyetephdjdalyrvfdwjvwrcxozwkdrwnfazogmwahoigsghemlkhlv,EOFBWQKJTTV,S,Dvjmascgoi,,,141153.0,O,,92.0,542.0,HZFVQYQBBQRJGNWBUBMOMZGF,vooppztdyxavbmukzjhnipn,3870887.0,EOF5934,ND,Scottsdale,,M,0.0,2.0,1-032-893-2788
Ysifcuattwlgtgzwgsxtfzfxfxcvonlgtqzrudedjcfmtgaicjwlsekwpwaocdqcwulyjsblvah,Jrhgthelag,,cdsebof,5.0,BorgWarner,222161.0,R,,82.0,615.0,Wdyxctqclutrq,hvvuvkipdkremixapyrurdapsnjnaxa,2447095.0,Jrh5935,MO,Boston,United States of America,M,2.0,6.0,1-383-536-8474
Urmwadhqleyifqzepqjwjbywlnsgoanztlirtpcxirkpfafvlrse,mscvprdyltzft,u,tmwdwwxsrfct,0.0,National Fuel Gas,66014.0,O,,67.0,417.0,clvxoxlkguvrwxallobektbl,Owamyerobxjbnacnoqwlfgkmdmpxocegqsppgpufmizdyxlbrthrpgyivqzbuscdmfbajqlmu,3333556.0,msc5936,Ontario,San Diego,United States of America,D,1.0,7.0,
Efqkeidurjerbltjenscrnukxszurnuddzmjakmivqttctnkut,Qwifbhkpkrjgounitty,x,euogt,4.0,Lowe's,19684.0,R,,71.0,841.0,MHITG,dqidbvnzdtbgwwweqvvakkxmejdzbhlbkenqxkeeconnehqzvcl,3078698.0,Qwi5937,AR,Colorado Springs,United States of America,U,4.0,8.0,1-478-664-6129
wxtvuailnngakggweoifhihnvtvuutzwmcrlmlkynakcxlohww,DQAWTBSEYOPXD,,Rpsgurq,0.0,Mettler-Toledo International,474610.0,U,f,59.0,761.0,WGXDVJLELRLMBGB,Ouepyfhjcrpyvtouwvckjmmpqpjomfnqipsdvotjxwsztxrolmtkwqybycbqykdqwimzutx,,DQA5938,MI,Moreno Valley,United States of America,M,1.0,2.0,1-636-503-4903
Hsmormtzxmcmdelnkqdk,Wnwjojq,F,xpktfcd,4.0,McCormick,11629.0,U,,6.0,476.0,Cxgdckgddjcrvajh,Frfkyttjrmsqjyxksawjwijhnontyrimelwxerislyabvuvhsemd,2205447.0,Wnw5939,TX,Hayward,United States of America,M,2.0,4.0,1-733-161-6497
Buyobdhpkqqwyohmvknyckulmjwcupfvtxnsexdve,ldvwrb,,,3.0,Belk,180191.0,O,M,58.0,745.0,Beoiafbrongy,hkbldjxfgoscbhomlwgqmocrelrgovelanxmakpkxkseacgqbjqjpdveoiqcbpkzpyx,2450744.0,ldv5940,Quebec,Lowell,Canada,S,5.0,,1-502-579-0047
RJHCOJDGKPAIXLIQUYFUVOUXAVVEOIIWFQWHLPFWAFMVDNHMKQMCFUTNUKAHEYXHVEMDOFMZCVVM,Kbyjkczhoragw,,Uwokovtjz,1.0,WellCare Health Plans,144625.0,R,,98.0,578.0,Tsjnvfteodcmhrlxxzdwhfub,JCKLTRFOBSLHGVOXADKVCJWJDUHYRZJSZMJUWKXWDAVHRLVKETYBGABAGEYDXKGGJQOJHHDHFAX,3198812.0,Kby5941,Prince Edward Island,Santa Clara,United States of America,S,2.0,7.0,1-543-487-4450
adckmgudpzefmmiuigrtashjnpbmsvwacesrvuqxvwqzigzuzyjdwsnseyjqjxcxvejcxwzaqmegrisy,Oqzxfnf,,QUMGDWDRB,4.0,KBR,347655.0,O,f,52.0,,Iqmsxfndziahqgmo,Gaklolzmfcwvgfgtrsynwtyodrrbcljykamccdvgqnvmncscbhjhcqxt,2751693.0,Oqz5942,IN,Pomona,United States of America,S,1.0,4.0,1-770-708-4460
Ehkidgnnhopwzqrtrleyqefngzbwjxxqnvynrydgstwulyelbyucqijgtiqmjnyzpgszvmkccpd,Hvngvppuyulao,,Slgheh,1.0,Southwest Gas,64427.0,O,,53.0,825.0,Fctematoykjgwwqjcixjxfl,Emocofvdrqvnrzwjnceaomlmamzidcijxunhmititguqegkjtutrwyuyeiuvlapx,3987700.0,Hvn5943,AK,Milwaukee,United States of America,S,1.0,0.0,1-348-852-1537
Hlalwzljxmzunoiskjecthnvfnikgprfydmrhwtcgnjuqytriwgfgsynrztddmodkhtftwzg,Ilspjuthljthrnhrejfjmwimh,,Anqkrrz,3.0,Domtar,156353.0,R,F,20.0,398.0,RELVEBNNMAESFGUCCAMAPSE,,2409429.0,Ils5944,NY,Madison,United States of America,M,,8.0,1-284-945-7650
Ubsyrrgbimlemcemunhetmtsygydlemfpzfvt,Oqbnggp,u,MBWXRY,1.0,Electronic Arts,364942.0,R,,0.0,480.0,Gackjiotb,Xtyidkxafeohnyzdgagrjiooomsretxiezfnkzvsrumfkgsimilfpbdxakszcqp,3333724.0,Oqb5945,ME,Nashua,United States of America,M,3.0,1.0,1-554-654-3945
CXDJCRXYKWHCETWQCCMZSOYEXUITTXDEHXTRQRIGNXJDRPYRIOVLXHFNER,owfukjs,r,huwkxvra,4.0,Terex,431646.0,O,,33.0,423.0,Wyjyxhnlnuff,Isoqxqdsbskq,3034930.0,owf5946,Ontario,Dayton,United States of America,U,3.0,6.0,1-956-167-7511
qumybscpibxzcqkczhxdowzoznoirotjwac,Kutpppfpvwdtklthto,,adysyy,5.0,Navistar International,328255.0,,,50.0,411.0,Rgovduwgpqolcqfegauoujtcbthyj,FTIVANVXFNMKJDMOJRWVXLONPPMRDGKTQZMXGUBATSUGNQJIRIVABCDUTRLBRBETQRFAERUASOJQPQ,379271.0,Kut5947,OR,Hayward,United States of America,M,2.0,1.0,1-194-390-3367
recfltwrpx,Fusipm,,Vguwmebprd,4.0,BJ Services,371451.0,O,m,87.0,428.0,MEMTEBPOQOV,,1473848.0,Fus5948,IA,Provo,United States of America,W,3.0,8.0,1-642-213-7391
,Drhgrbmgexpvzrsnmukctxjuwkvuq,o,smosurdx,5.0,Jo Ann Stores,252811.0,O,,4.0,357.0,Rjphhiiiesllbonyautmlklipejtxk,ziqssaubka,2082081.0,Drh5949,NC,San Antonio,United States of America,M,2.0,2.0,1-820-320-2830
Byyntcsrunmgdxtwgotm,ILHXSTPCBIYETPZBOF,t,Vupixaw,5.0,Vornado Realty Trust,278109.0,O,,92.0,798.0,Aymulqopfvfony,dwwumikarwwauifdqjwvfhriirokmsctgmgrbkpgdwjwrzpdrdyunxgjoblpsotnwex,1798223.0,ILH5950,KY,Fort Collins,United States of America,U,2.0,4.0,
JNJOCWMSSFBIQEUQQAKYRETRA,lzvnibuluubhsxxrt,,oqahkwd,0.0,Fortune Brands,369803.0,R,,95.0,626.0,Cwwhzwjonoqvrfrakfkibirkh,,970591.0,lzv5951,NE,Kansas City,United States of America,,5.0,2.0,1-787-201-8177
psinwjljaksyyfcngqjenonrnvsb,tptuqasjjinzhjixf,D,Spegq,5.0,CenturyTel,468268.0,O,,90.0,578.0,IIKSBKLISLDUVUB,rvwyuocpuaiy,3243366.0,tpt5952,Ontario,Santa Clara,Canada,U,5.0,8.0,1-146-562-4447
Xvfhcohpjplvmsrffztwlfajoauydhxwxvidtltmnejhvagnvmndeqyhmpsoiyixtih,Yoxyzvzzonauhycswkcqngblv,L,JOZFSNEH,2.0,,99186.0,O,,81.0,749.0,Jxkudssbhhidrcbfgundam,UTJVYALDFYXAWGBNJMLTJUNGKPXBHCDJPTMDCYVIJFTHVXQSNHUSDPEMKFTXQMGMDESIJXFDQRGOHIY,327516.0,Yox5953,Quebec,Spokane,United States of America,S,1.0,4.0,1-277-119-5123
RBXZCDYEOKBCKGWRTHLPTPMZXYUTPGSMOBFTEEODQYQEE,Xompamwiyhlkezo,B,Iksxnn,0.0,Leggett & Platt,166638.0,U,,11.0,417.0,Ddkexu,OFVDRJKISDABFQRAY,1061036.0,Xom5954,VT,Albuquerque,United States of America,U,3.0,4.0,1-884-327-3075
