AgencyID,NetWorth,Age,AddressLine1,CreditRating,State,Employer,MaritalStatus,Income,PostalCode,NumberCars,LastName,FirstName,MiddleInitial,Gender,AddressLine2
ZVD4816,3494834.0,52.0,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,594.0,Manitoba,Alliant Energy,U,402232.0,Iaquqykvxqv,5.0,ZVDDTYUWS,wntdiquvogvonomepfdkykgsxvatnz,b,,Rekxfiuhipfxvfsynuoczkyq
Ynx4817,2770321.0,,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,305.0,Quebec,CVR Energy,S,429876.0,xkxzejsjlbnp,5.0,Ynxaheracdrczglses,ybjtinyszbxslroxfagttbiqqomlpr,O,f,yyxtpuopurmo
Pde4818,932806.0,75.0,Nitfvna,430.0,SC,NSTAR,M,111220.0,crrupf,3.0,Pdelkekfqhhmyzkuzrqvbbjl,JMJDGKDARGLW,,M,wetugzdafptcsfbkm
rcp4819,927256.0,50.0,Megowpp,763.0,DE,Advanced Micro Devices,M,169057.0,PCTKBIXSCZGS,2.0,rcptvxiuppofjmmq,DYFZUNDJABCI,J,m,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc
ULS4820,2310099.0,20.0,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,662.0,ND,Toll Brothers,M,393825.0,Uioxkwyhv,4.0,ULSLQQADQKBI,AKVCWTGIDPOPKDCKCG,C,M,
cbd4821,2774074.0,49.0,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,398.0,WA,BB&T Corp.,M,57749.0,VRQWULDIYY,4.0,cbduhenerzbonmgpi,eoekvbm,f,F,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW
Xzv4822,2092233.0,10.0,tqjlxmxvoythpkowtjwbdnvudwpddtee,386.0,Saskatchewan,Cintas,M,232012.0,NXROATGDL,3.0,Xzvrzamvazvckykgrmfzzkvywjil,cxmobvpnonryfamlbvufgqo,K,M,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp
XBW4823,346071.0,52.0,,318.0,ID,Nash-Finch,M,425790.0,Pdyhyg,3.0,XBWUZHPF,Vqemxllvzt,,m,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa
Dyy4824,,22.0,Xnkcekelaaevwtdopzdkyfsfafiq,405.0,DE,Avon Products,M,,DEULD,1.0,Dyyimlhjgc,ZKZXPLICDMCB,,f,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig
Thp4825,3460310.0,21.0,utxaumwgql,652.0,OK,Levi Strauss,S,215133.0,GPQSCP,4.0,Thpwjciwltrwobwk,qnqxsvwzwgdj,j,m,Fwactkmghfpruzkgkjdoipbqmhc
Uyh4826,1329267.0,90.0,Zbfrfymkssxgstllidoxpgwoienevcaklxpboknbbtsummtqfvnmjnbbhrlikdqtgjwzwsemhcqkagfo,741.0,AZ,PepsiAmericas,M,232837.0,ZIHRFNB,4.0,Uyhsnsxhxrtr,Mspspnlrrltzzvhyytek,u,m,Qaoaluwjrndyuikkibapxch
Gre4827,3352603.0,50.0,RRRQHFVNMTOH,,GA,Sanderson Farms,M,496597.0,FDLKFAOLQM,1.0,Grekpspgjlsciycnac,Yvsrlgrhpfzt,a,,Atkysvwftgsbjqhs
YEN4828,294933.0,31.0,Phsvxoxbjqlqsuchonldcpsxmmxdt,384.0,NH,Northeast Utilities,S,379704.0,Lmayphgp,4.0,YENVCJJRHE,JJAJKFNPOPFTWOHEK,P,,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp
SNX4829,1529409.0,43.0,Whwrqwlindjaobegibuewxbowdlodwxbssargndqjcrivfcmwskxtmzstnwliiamksvtqpyonk,502.0,DC,Pall,D,122419.0,nuoyywvhnvyl,1.0,SNXFCAXEUPIIJILXENPORVHGKVQ,uuirfsqdoeyxrmdthebre,,,VGCUMHPUGMJIAFPCGRVP
Jxr4830,2696031.0,5.0,eloepmrhhiazwbyvrtudictwagfemcvqkcdvvorjveqvmlnigancgexyratnwk,646.0,UT,Great Atlantic & Pacific Tea,M,210722.0,UOPHCGXQV,4.0,Jxrxzrrppskyqpimvectmbxqx,NLBEYSAMGTVHSGMDRKXZCCHWCBPB,,F,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv
Opt4831,584058.0,38.0,YEZOCHFVMVBFNBUZXHXAAWDSDEJHXUXVIVCSO,405.0,Manitoba,AECOM Technology,S,156892.0,ytrwdpwsfonj,2.0,Optrakntpbzzjol,Erzhlglxltyymmkdpxkqkgpxpnrhl,,M,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ
WSM4832,493802.0,80.0,ltbaekxbssqfyznmixmgnntsjldfzyiolospdlxjer,799.0,ME,Gap,,369766.0,Hiyulwdpn,2.0,WSMRBMSLNGKBIWV,fujjug,,f,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG
fev4833,1224532.0,72.0,Lrzglghacxhgglqttkkwbdutcddgypbnxmaiwcrkmubcqgybcgufvutuofvlbajzttxmfyfcgcvrc,728.0,IN,Aramark,M,,lrnurxnyb,4.0,fevhymucymwdkstxwb,kupum,,d,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb
Kez4834,1498851.0,55.0,xpimvrlmetevybrgpbni,692.0,CT,CME Group,M,44993.0,LGIPYZJJ,4.0,Kezwsyhhhjclxcqkz,futpzvh,I,,yevvwqszvpekemvracrctbzuysj
sjb4835,2592881.0,3.0,HZOHGOLDVJZCMNMKBCDGRLXACGDLXGHAPROR,466.0,HI,El Paso,D,255656.0,wixwe,0.0,sjbkkmxpyosxsnnyzewbf,Mbqvtmwvzkzdxtwifkjvtisp,C,,Dwdrecaabtllxbflkcnouphwyf
Wjq4836,3101715.0,88.0,,778.0,MI,Cenveo,S,197780.0,APINQGAVSIDA,5.0,Wjqmggsgfwqrbfafzxshtryjmb,QKLVBKICDHQOGW,R,,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt
Spy4837,1660061.0,28.0,IBJKMRWERMQDCIKLEUGOSW,367.0,VT,Xcel Energy,W,7926.0,kxgthcv,5.0,Spywuanwyhatkxt,ajxeurdhtmsfttunmemwthewiju,M,,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI
KLU4838,3206058.0,39.0,wqtcxsdgjtjcdpayoqydc,355.0,CT,AmerisourceBergen,M,63346.0,Vfvluonxss,4.0,KLUHLGLUTUQRBDFW,txoxg,,m,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq
JLC4839,351180.0,26.0,Lbfpvkqtezaxjcdukpvbvwkxufibipslttknvihtkkvtsaomeyn,594.0,UT,Covance,M,205549.0,WNBLRZJS,0.0,JLCRPBZRLK,Hwjpobcafghuyfigntsd,P,,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV
bob4840,,49.0,Rwfngurmyokvoxesavcyolqjzyvkpsrndhnaodxfylnlvripefwcmvfugsmrarczvv,393.0,Nova Scotia,Domtar,M,397573.0,Adbootc,1.0,bobehnx,hzzjoqovergfjgtu,v,,Oystdvvhwyulpwtpjvyccueucuyvgolfoz
qpk4841,334502.0,56.0,DHXGOMWCRXVLVGGAEADL,841.0,NJ,,U,193160.0,QMEAWEIWMX,3.0,qpkgjrackwbovqptpuhiyfus,AXJRJHBL,D,,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ
FPH4842,2765420.0,71.0,Nondjzdnkbct,636.0,VA,Curtiss-Wright,D,94612.0,ijjfceual,5.0,FPHUMWETOQBY,Kmdkgqxkmtxsvjgyixwyhdvvhmk,M,m,Xmtyrhzkbxzzslsjhifzeusgf
YLB4843,3794609.0,35.0,Gcsevogzomxhofabnggkbgwmingjyaeflwyvhw,552.0,TN,,S,90708.0,OOWAQBWZPDQJ,1.0,YLBMU,Cntqqhz,b,,Qbsbikqstsoppahmrwzhtzexqoesgjlfirghwbvwdicfgibyziyocspvwqnoxntluxcv
PFW4844,3386054.0,45.0,aaixdeiiwlnphzxgpero,331.0,MT,Armstrong World Industries,M,318089.0,QEWEBOAJI,0.0,PFWPECZU,evnco,N,M,eafgykwjiqhbuwnffovfuspxtevcxsi
Sqm4845,3164202.0,27.0,Zjgylmdicyisslvw,361.0,CA,,M,241258.0,Kvsmklnuh,0.0,Sqmhteccukfpukogf,Ehzkvngiagujuzgpnahpyzqkxlta,U,m,Scprxaedzxinbmvxvanvzirzxci
lza4846,2620980.0,97.0,odegkjroapacwsgtdtoymiftehdufrxddfsyeyeqgbbvefxvrnhncubokuroufhezpbvcrpnien,733.0,WY,Progress Energy,D,480298.0,jlmgyv,3.0,lzaeqmjxijcbhtsxz,Njevkjwtharsdirlitttxnh,,,mcatoemxlgrw
wli4847,28504.0,93.0,Mjqivgopjjuhahlczfjpewfzkuvyrwdaahofvipexyhh,702.0,WA,Pentair,U,370779.0,FEGSJAM,2.0,wliduegrkcxscpvwyjgpgitpvwmmma,jhdrhoaregwpvryhjah,,,Sbhlhlqtctfzhzdvyugufcnevhcbqbjbatlzrvhhyhdtdzoyamhsujndxzipajcokvozyynv
cbt4848,185950.0,34.0,Htzodveiibgjkkdba,,KY,Pulte Homes,M,402070.0,Eqjbcdkitsvt,4.0,cbttgnatvungn,IQRLIDTAZOAOUQYKQYGAUDCMTJGEGA,,,Vuebpcbrchwnilnzkezkeugoxvcmlgnjhrsuomcysyyohhqodm
Lpm4849,727235.0,14.0,Rkpuriigoqwfdltcvvxtnpicvufqnatbacypbdnamg,826.0,MN,NetApp,M,150738.0,rwdqldk,4.0,Lpmvcefobotoxtfa,hqnhvmotweuxvnyunrrx,,,xilmawkuawwuccwxyojutkmzluqtjp
Ddx4850,3887256.0,6.0,lmwcecsanvvbbprlvektxqr,377.0,RI,Crown Holdings,M,107338.0,rcpqcbqt,1.0,Ddxfcsatgvizlpvgypntqwrijim,Ncryxjnndmrzbkqbeqvluj,t,f,Abcdpalvbvgdbtlwseasptzahwdxduvdquwtluukiseviqufft
Vtf4851,772871.0,91.0,,665.0,Quebec,AMR,D,176783.0,Qtmgawkscga,4.0,Vtfossfaxfumscdxx,Citpuqlpyd,M,,Knhndomnnazxxafgbdws
rgd4852,1760826.0,53.0,uqxuvebtxisagrshyzkfmccwrkdajfhhwukfziitvzqffmteywuwvjhxnlqiozfvapjhhjshrjiphx,654.0,New Brunswick,Tellabs,M,243255.0,Xqndkn,0.0,rgdlupwagfksuktb,Ljnxxckwyvhtrdirdyvx,l,,Cglyefnpfjxxaypwsfckkgelwqzauvvynfnxchpednkhfafokpetnmigbjrbjmbybosfqadmhtd
Aea4853,3027653.0,96.0,Wlcxevllngcelcnnmzcmtgtkwgzrgwazutfsewwhwag,441.0,British Columbia,General Electric,S,10765.0,upcdvlyil,4.0,Aeabiaxkld,IPDQDSOYSOTPE,,f,CCHUAWECGOWJNCHDNYVLFB
avi4854,,59.0,Lwuvhpymnvbdqxgmuiwlqwninnjaatnbskxhhhtuifnlqimqeywkwgndilzxin,410.0,OR,Johnson & Johnson,S,366112.0,Wefiv,4.0,avizuaatkkgawrxgosrewqmouor,Vgplpzbcigrvnbxjleaaa,P,,Skgjujulaciwpdewuacjjbbwxgatdfoiforiqtgtmvgaa
Wlt4855,2584036.0,48.0,epgszgojijckfmheccxnwxhyxckchggxmflfcbwxvwxvyjvtrdrmubzwqqrtkcjhsbmuf,493.0,Nova Scotia,Universal Health Services,S,316867.0,FEYETKQ,0.0,Wltjx,Ztmljxsdncmfohjdcvsbupf,,M,
ZUL4856,3299678.0,76.0,nhzjlzlvecgydlkeieobxukwsjfihkvkpeuvrfixswapxypemntvpxlhsy,314.0,AK,Eastman Chemical,U,14902.0,,2.0,ZULGMURYTAPTRCLXM,wbotttfrdmdtttu,,,REHJPLPNPPMSEOMHBEPRNWEP
Ssv4857,,49.0,FDAAQMGNMTLPDNTQRCGFKQPSHUSBBHVILGEQRGRZCHDWIBOGFFGGFGJCOJCXWH,582.0,NC,ConAgra Foods,U,187225.0,SSQALM,1.0,Ssvqb,Oxufwmlevovhoxqsikkjwmxwrud,X,,fkuqqphkqwgnnmybvyi
Wlc4858,2780977.0,27.0,Itbfwhhydnlicpmnspsavvcdddpmagohjztkgdmwqgljpcrpbzkckrtofyurto,527.0,MO,,D,132301.0,Mvrsbpg,4.0,Wlcjsmxzvrbyk,Xogbqbzmvpnh,,,MHHZI
Rmn4859,,29.0,ppcvesudxk,340.0,DE,Colgate-Palmolive,W,201771.0,Cgspgokphu,2.0,Rmnsmghbbzgvklxyhjfdjpy,Sdekfagreapjgqzzgi,,,
jwo4860,322980.0,37.0,ijjysvwjlvimviqxpfczdrlneoevuhxesdihchqmfexrhonnqfqljyaferkdtqnlgzlb,,OH,Capital One Financial,M,441219.0,Ynvfzkehm,5.0,jwoxfctdehuq,Jjkbyrvzcqcrrrxlkefmwydsbmvpd,,,SJDBQTXNDKCSZCDVWBPQPPZDLVNDSOIQGDUVOAQGPGFOLEELYT
SOO4861,3909658.0,15.0,ddvzrhdkrfvtjrz,371.0,UT,Gardner Denver,W,347281.0,Uiybfbsv,5.0,SOOWKQCVZZ,FRKKDFRWV,,,Zrtbmfcbdttffdttkmpvtfxwzongknjmiwfkzpswlmwdiglagefftdghnmndnkdafkltli
Bbd4862,2242017.0,39.0,MUIXAQC,336.0,NE,Olin,M,164650.0,Cyegsmcykfob,3.0,Bbdflbfvscftu,JVELTAMZJQVCVONNAGKLIJRTTF,,F,VGBGTABLQWA
UPN4863,2511572.0,87.0,NKRGYTNLMZHKTGXBFVGEBJLLNMEUARWLLAAGDYECWZZWLHSOGECQAOEHCWLOEE,497.0,RI,Legg Mason,U,463598.0,hqydkohwi,3.0,UPNESGBBOQCIOWWAQWOW,EBFGFBWRVNKKYXEGLJ,,O,IRAUFVFMHEULKRULLBLRBAGHLQSVZWXRKKAQJNNWDDOECGDKXJHMMXOAQKTWNQAONTKLVKVOGMLL
QZG4864,1448379.0,94.0,PKVGNCXWUDYJTPNFPGKZAZHCGCOHHNMQVVNYSNPNTFRHOVPUODJOLSKSJSEBEVJEMSAJTEBIBS,388.0,AK,Lincoln Electric Holdings,U,,Zhchuilpavbn,0.0,QZGJUPZPYVJOUI,ersudiadbplikbwmclisx,,,Zqqgymrwkahamxww
XML4865,1565089.0,28.0,Eoqelgnmgthnqynoxuvqbvjvornmgrggfiuzhvgepxgmpyzjtkqudqkvokvf,424.0,SC,Health Management Associates,M,177252.0,Qvpzb,0.0,XMLRLXYYXDXVWRSYMOA,fmlfgyumbvnca,P,,mwcwuaaeocojecnbpl
Skl4866,305250.0,2.0,mruppbroeegtanbyxxwyfvfbbhtskubrceiqcxuzcnfnuecorunfcimetyejxhqltwevrzbdewho,,AZ,Air Products & Chemicals,D,317053.0,SPXSD,,Skllciwhjhfzuyqqokm,Nqppykonmraxdvrtzhynyestuv,,F,Pdmgqgrdzwmivwzvncbfufcnsqnniuhxpykyoetvqjjidgkfwuhtubq
GML4867,905759.0,3.0,ptaqzwqcyr,460.0,CT,Frontier Oil,W,444680.0,FEYUG,5.0,GMLXS,Fenniw,,f,muudfwzvpmrbnwtzfepacgampotdccrjvppurqrokgugxeurfktqphxiwycpglaq
qdh4868,104456.0,98.0,qtxuobaxykgjskknxqwlhicnldeazarzghpunawsbkllyrpcwzsautiypbcinehchcqrffocdne,840.0,Prince Edward Island,Amazon.com,D,346809.0,ilgtk,,qdhqifnnvybmkmtbwqhpdsmsizz,Ziccquuitnvtjmqgqvyaczd,,,HXHUN
Iim4869,2554408.0,62.0,AXJKZCLXXFNHFFWNMVOSAFJXWNCGWVC,469.0,FL,Pactiv,W,121625.0,Rqrdlwcfwt,1.0,Iimzvjalgiyxktjzhjyacgqyhloslq,RMXVWT,C,M,Higcollkdcgomftdqhvb
Stv4870,1813631.0,0.0,Yktxrctku,676.0,GA,Winn-Dixie Stores,M,46672.0,vtbjmhoy,1.0,Stvqgqzbagozilchjgeb,Jeokxdlpmmgnygonqdzhrbldiemv,,F,Wilfvfemfgkqolruqaydvuavowseqdyrzkmqnttxzdlflelwz
Ahn4871,2676633.0,59.0,Dyolqvhetepvanhvmfdljdgbqrpmifqaabjkjeyiqkjklcugywxjmq,661.0,Alberta,Church & Dwight,W,130431.0,HEDCKYWXCC,5.0,Ahnqrtqtvhxrslalvbnqxltdmbqh,Kxvcs,w,F,SQUMTTTAUPXXUDXGPQJCSFXUOUDWJHSCUZGNPMTATI
ocs4872,1677676.0,63.0,Wasngnjsuggdx,392.0,NH,Polo Ralph Lauren,W,41644.0,Epsrmamg,5.0,ocsaaexqryzqjkmz,axqzhnwyybns,z,,Ororwadlygwmvetajqdgiqqwcokt
LDJ4873,2669684.0,57.0,Nnmvuxrjruxrujcjungsmtlkdqhoxtxxvkgfmrhezqqkglqkluxphtpiuqpklxiapurfjnztscefl,625.0,MI,Group 1 Automotive,W,305460.0,NCOGAESHMQ,2.0,LDJQGKKIFG,Avrvlfedemtspd,,m,IDBADAXIHUWRAN
GWR4874,,,cyvifrfxehuflfztojppqpkvhbaszqcgaeapsgemntvdnghnpahbaunqufztjqyhj,738.0,Saskatchewan,Stryker,S,357985.0,Gjvrrlfwink,5.0,GWRYYXBJEYHVUZZTDGRENSGVAAP,Gureaeqshrtbcah,Q,M,CXTHVEXEYUAKOIDDTLNSVHGGPYBJQTTVYRCNGRMBIBOORREBAZYROJD
WFQ4875,281621.0,40.0,Kbwtcwqnppdwrlfeiikwxratvoyexqtjiplqyzcydvweksndcmapfuyonsuogznk,688.0,OK,Public Storage,M,86492.0,YBJSVOP,1.0,WFQGRCOQDZDDBPVYO,Erfxnvoobeugzou,,F,Hmjwrrmfwvaxphczagorkuvdfavdqlhjmvryzqbpbjwbtgqgbjtrdltgfhqdymwyijct
Pau4876,757696.0,98.0,DYGDOWFFYOLCNGUBRTVAEPDQLIZTCJUDHOZXRLCCCQSXCGXSHHKKRYTRNFGJB,462.0,IA,State Street Corp.,S,182508.0,bqcfte,0.0,Paugxubjhonqcr,Gejrersicmpvtsdk,,,Vvfbspciisbwkaxekvinlpygyedbkqenls
Otg4877,900862.0,60.0,Iktygfnphjqnixpaueffemhfniyygssfswukmpehtjoixussywdjyooilmkfiehwvtbmmuy,626.0,VT,ProLogis,W,4014.0,Tndpk,5.0,Otguntq,inixfrqqidveplgausjffpbyrqgr,E,M,
Nht4878,3086351.0,,QHIMRPKOBBPJPTKXERRHSXUUJTDQVMNMTIBUKOJDDLJMOPCXWJFWFWBRL,422.0,GA,Exide Technologies,M,226533.0,Bidmlmqp,1.0,Nhtnwtauffjlhbvtsolkaqslfwmsbq,Jjvyx,,m,Oyzsvpfjzyklufuwhtnblwpijlrvq
Cdu4879,3700028.0,81.0,ubhunnccqwimbbyqeuagpgpamyjeelwnnulqwjhtwftxrcdoticegkupdj,441.0,NH,Amerco,S,473356.0,dnnvnipagzdz,4.0,Cdupsmszuqkorkzisf,qnjfdmqbyagkiqzkuidqjoxu,X,d,ssgvxbddqqegyfsizusdtwgxcwedcluxugijghojvqweitaaeo
Wut4880,3743323.0,57.0,jkofhxbaewriuvboorbrenkttprjcnqtuxnflaepbtbgpxzwmhqono,350.0,MD,Dollar Tree,U,482791.0,IGFEBTA,4.0,Wutebjotkpfiynbgx,NDMRGEMGKDQHBZJNFMAZWRGALFCA,F,,
Jdv4881,3734013.0,90.0,ILSKMNHKDAGJF,398.0,WV,Omnicom Group,,174991.0,Qawvst,2.0,Jdvinnxsytjpdgaiasxyayh,Kvndzhzvltqdxtbceegpmrcj,J,,Yigdtnd
nut4882,3447380.0,34.0,Njzgtlrkkqbnitktbmiojdifudxopwnhghfqktyjqfsvkpvinejttiiwgwjftkm,635.0,WA,Fidelity National Financial,W,51326.0,KBCFTAQHBGDR,1.0,nutjbxyxojgqrctqgep,Fhknzda,T,M,Gdcfcbvzhuesofmgiiznfkoxfwfibolpuepycnrzpfclx
ycs4883,3659581.0,8.0,MSFXUOPPTKHKZFYUHNCOAMGXNKNYWLVNGSMFG,605.0,Nova Scotia,Staples,M,34188.0,FSHQLCU,1.0,ycsczyflvxuzegatjgnupgosvuw,EUBZIJ,Q,,Xitrxpjd
Qzv4884,2007689.0,10.0,mcgjkshkv,373.0,IN,Adams Resources & Energy,M,185726.0,Gdculkqvngkj,4.0,Qzvkn,fdlbfcfjeiqz,,,Wgxwybdnnjbkijywqvpnmfzhzblxmqveugkrosvujavdqylv
Oik4885,2133345.0,72.0,xnvvavboxcrxkwlkefoqsfkhdbaxvrheaplwkenovtytzghqgnv,453.0,NY,Kindred Healthcare,U,109040.0,EVVXNJSFEUW,4.0,Oikjqumadmx,Shueoxsujjhgcsxyanaxq,,,Uomqmzmfmqsumtdbxuzcvrccqdyyhhuuwqhyqilscfcpipmibsznssqndxoiftptvv
Fjj4886,1235117.0,76.0,lawtksrpiqhdnmotdwqkourdksp,702.0,DC,Fidelity National Financial,W,53517.0,Fjaov,0.0,Fjjagdsaajnbrklacszox,vrsexgvdc,Y,m,Gfskzypcbywhmijdumol
Vkg4887,1726713.0,,Eaqxasqhlzcnnwzioldqdlhfsdklqvyqvoudaneehsnfnnwnkoqddckgspqqdak,782.0,KY,Ametek,D,420418.0,Rllrpmcdrxx,4.0,Vkgvpnobsrpyrhmctgmrt,Hxpyuxk,,,nywvnpjtuswqlfoydesblxibgmxucupmwpardylyuuvwojyppngtobweyhjsiqapcsbvtkbwc
sko4888,2235440.0,99.0,Rbjtfmctukwwsllschtgcsfntlfomkgojifvppueojiwt,606.0,MD,Tupperware Brands,D,464946.0,IGBIJFFZ,3.0,skolkczcrodsvnjrjxbyqgwb,Xeksteqxuxrhouq,,,Hfvygtmejtyzbvtqtmrkrgxuhupnceokqsmiuddtn
Hio4889,552580.0,61.0,OGOHBGMNQGDKIDKDREVNDRMPMCWJI,617.0,British Columbia,Johnson Controls,M,278220.0,GESFSRNFJYJC,5.0,Hioohrgfxoqju,voxqrtl,,F,Bahlqusrgwfxglbvoqmletbhgrppxqkrtexduc
Xiw4890,3290675.0,91.0,Xqqwdxnnaapahxghsolheimbttnbswqepbhfrlffbqdrnfo,357.0,AL,Cinemark Holdings,M,437877.0,Ovxxmznecrh,,Xiwdppoievsjnhvynkkzkbi,UKNBPRGLZFEJNMDCS,,m,ndqchelacqcc
IDW4891,,,ojtidwvtjaqsetivxsjqlkhunznpsxbyjwxbwivngbwnmrxjtyvtnmhheyyalphwwel,,GA,HNI,M,229745.0,Ggpkttvsk,5.0,IDWATWLITDDPOEDLMPZJXKKADTZ,Rzfkelkpkwxjdfidhqxbpto,,m,Ipvehtqioqpgvpyobjrxjjvfcdyaonqlxlxedocmbqgtgdycystjsxitauxhm
Znn4892,195544.0,87.0,Xfsbyybuevjfxodpjttshcziqvbaitjgldijtcgeaizsffifendealeacmrjjhaoptpc,418.0,Manitoba,Timken,U,365984.0,Fozhjnegmv,1.0,Znnlcjcgusaztchrquhih,xlfgrcljatmaxljiscp,,,Bnrmfcwlxgtuzadujwcexrsogpasfuzrlcjlzygdqqdua
OQS4893,2271014.0,33.0,ZXOGUOTVOMIUDUSFPQFEUQOXPKQEEHIWQACVKSGWOJTOVEDKVENLVUSGUYEAH,710.0,UT,Walgreen,U,195145.0,egjrsajoaeuk,2.0,OQSLEITKZZYDCICWWDQXPIR,YOHRCAFCVGESYYXUD,,f,Tlhprdzpqgwvpldnrnncadlvebyqnbbizujkbuipntipeyguviuubscqqjuiajlyk
Lyq4894,1383063.0,42.0,rkqyplmcleeqrpqxeabgawhybrbjtaeiatbyela,720.0,CA,Google,U,31704.0,,1.0,Lyqykhyjxqtsbqopoxqjll,eyhwvczgtrjpvgcgonmclddeqhv,L,,
Rkr4895,3938145.0,,Rdxonkcvglqkiouhjzgmaejfscogbctxjefejfnqcfdlgaajhwlvjpusovpnycctnfapqofx,354.0,VA,Merck,U,260269.0,Bclmfpdqnxfg,4.0,Rkrpbmapvlvdiowelu,Fnbsfcgzshjioehkwqmvfcbev,,,Gvwffkqxjqwdoofgnzigxootuphegqvkmeizbflagbptmxlifzcavfqllzpqwtsauosw
Imk4896,3485828.0,65.0,Zrbkfzumcjjbuscnddzrgachxjixrrlfiviagcpkjzpnsnklifugcbzx,595.0,IN,Ashland,U,349647.0,XLRAPNWCJ,2.0,Imktfqeufmsknjwlogjqcnmrvjpkg,Mdmhjiupxgnfxflfiajt,R,M,WGWTGMESYCLNENAUJPVJSYXZCLNQXYHADIGLBULHMNNECNELBWDCENQGRCNQGGLOTEXKKJHMMNAFLI
bxv4897,1643481.0,35.0,Dtbxbjgjmpvamuhbhrwnarteb,666.0,KS,Lithia Motors,M,432497.0,Txlyoqooovqq,0.0,bxvddjxbnc,Clyyqbonhjxonrxuefn,H,,Iogexdgkn
Jok4898,2857892.0,71.0,Ojpbnmcbaseqmxcfaclqvtlapb,800.0,NY,JetBlue Airways,S,34289.0,Usursfbxwrw,5.0,Joklzxnbbbxsnxl,Mvbmmizpxjniemqu,,,osjpplucvqytflwoscmjuqmfozlzroxooffiqpxwlxzaasdpgkcnrkpyeipqje
wul4899,356632.0,89.0,Enitkvjjcxnlzbzzlbhefbwlvinvdoosprcijcaitszexdlpwqznegrslwjksbmsztqbch,316.0,KY,MEMC Electronic Materials,M,261803.0,Hlixkf,0.0,wulanstxparzqbdupinxhmcacext,Ghhlcqiabiei,F,,jtltacyzpuomnhportuiqzypmwxmpgahsgvjuebngzrafeqsrsm
Ppe4900,3672839.0,55.0,Rkzxasxauwoeenosrbektv,593.0,WA,Polo Ralph Lauren,M,482161.0,ITKBBZXV,3.0,Ppelrezfominbgeauhljigt,Wiafxearkazqqruttofcz,,M,PJHPRZSDUAXCWRWQFRBQBKJVQHBTPYIQXIRYVCHMOXXNMUDD
mjs4901,1533826.0,1.0,dlnoexuyjebidurcblvcaoxkyutstkrdpqgiwulpyph,718.0,MO,Hovnanian Enterprises,U,410697.0,njjrtn,1.0,mjsnjvpecwvywuzyzdmwqwzep,Cluavueckvmwpows,,M,UNQJCFKJCEMSVFKHSTMJDIEBASXBPCV
TNA4902,919525.0,2.0,GHYECQPNOFOGERJOINOZNSANLZUSRBFWWJBR,336.0,GA,LSI,D,221038.0,mrcja,5.0,TNARTKP,Iloybjocfyrmffmopravfkvffmrq,,,bkrjnfwtqhniibzunuctofdgmeztsdkjrghgjpfutravmwlmxjegckrlrcmwk
KSC4903,3602030.0,83.0,,504.0,CO,Superior Energy Services,U,367018.0,,1.0,KSCUPNPAHUX,ecjnjc,,,BPUPJCVNKLIXPQITFOIUPULJUOJEVQWLVEWDCAETWELKSXOPNQEXBALPSPCPKEIL
Icl4904,2018666.0,6.0,Hxkudvgg,360.0,Manitoba,Granite Construction,,156997.0,Gsxjzdsj,4.0,Iclttqdhprexujyxvbsmhvfjhi,ACKYKBBIXSGMHJGNVAZJUE,F,,SDZROAOJQQXDBEKDMNPLQAMDNFLVCTCNOVIZXUTJCTZUNSPYMRQDBIYMLIMQTBZJCFKZJUWE
