Age,NumberCreditCards,AgencyID,MaritalStatus,LastName,Country,CreditRating,Phone,Income,State,AddressLine1,OwnOrRentFlag,Gender,City,FirstName,NetWorth,Employer,NumberChildren,AddressLine2,MiddleInitial,PostalCode,NumberCars
56.0,0.0,flo4573,U,floysvik,United States of America,848.0,1-260-837-6393,124568.0,WI,19634 hemphil rue,,,El Paso,Fleur,1113417.0,VeraSun Energy,3.0,,N,15217,5.0
22.0,0.0,wik4574,D,wiklund,United States of America,312.0,1-285-128-7366,108048.0,VA,13019 8TH SOUTH,O,M,Lancaster,Ruthanne,2312154.0,Weyerhaeuser,1.0,,F,V6H 1W1,4.0
,9.0,Gut4575,S,Gutierrez,United States of America,608.0,1-781-526-1994,74655.0,Newfoundland,16849 VESSEY PARK,O,f,Norfolk,STEPHENIE,897939.0,Analog Devices,4.0,apt. 884,C,33715,4.0
53.0,0.0,WAI4576,M,WAITMAN,United States of America,597.0,1-895-687-5807,92399.0,PA,3052 pearson south,O,F,Providence,Steffie,3736825.0,Key Energy Services,,,,m7o 1b9,3.0
32.0,4.0,Arm4577,U,Armenakis,United States of America,515.0,1-556-662-9364,,WY,16022 burrell avenue,R,,Colorado Springs,brita,733388.0,Progress Energy,1.0,,,22310,5.0
64.0,5.0,Cos4578,M,Costen,United States of America,747.0,1-014-038-3992,289274.0,IL,13456 stan hope upper,O,,Sudbury,Elton,720629.0,Valassis Communications,5.0,,O,30301,0.0
2.0,2.0,EIN4579,M,EINARSSON,Canada,,1-062-287-0017,,Prince Edward Island,1182 belladonna drive,O,F,Yellow Knife,ROSENE,1334065.0,Valspar,4.0,,,85233,0.0
51.0,3.0,Osg4580,D,Osgood,United States of America,,1-743-930-2842,35880.0,AL,10386 bellflower upper,O,,Phoenix,HYNEK,2724313.0,Erie Insurance Group,2.0,,,23246,5.0
,5.0,SIN4581,W,SINNETT,United States of America,807.0,1-249-971-1887,341819.0,MN,13932 YAMATO WAY,O,M,Concord,Alanna,154434.0,McCormick,1.0,,,32304,2.0
40.0,4.0,SHO4582,,SHONUCK,Canada,597.0,1-821-642-6482,444900.0,Saskatchewan,9247 kinland lane,O,m,Garden Grove,BETHENA,3099684.0,Commercial Metals,3.0,,,36690,5.0
68.0,6.0,SHI4583,W,SHIER,United States of America,591.0,,76092.0,WY,19435 montfort road,U,f,Dawson City,bess,1206782.0,Quanta Services,4.0,,,v6e 1u1,1.0
18.0,9.0,Hos4584,S,Hosang,United States of America,512.0,1-234-260-4799,223049.0,WY,11318 pelan drive,O,,Montgomery,Christiana,1331990.0,United Parcel Service,3.0,,W,V6q 1u4,4.0
68.0,7.0,Bou4585,S,Bourget,United States of America,727.0,,436368.0,Ontario,9804 stratton court,O,,Elizabeth,SOTOS,2028569.0,Eastman Chemical,2.0,,,t6d 1f6,4.0
34.0,2.0,Wil4586,S,Wilcox,United States of America,804.0,1-273-857-5874,362893.0,MD,8188 CANDLELIGHT NORTH,O,,Salinas,Amandip,1406026.0,Ecolab,5.0,,H,t5c 1u9,5.0
32.0,6.0,Rod4587,M,Rodriques,United States of America,582.0,1-736-567-5705,164699.0,WI,20031 crumley south,R,,Lubbock,joelle,1480698.0,Westlake Chemical,4.0,,,10291,4.0
47.0,0.0,New4588,M,Newcomb,United States of America,697.0,1-868-888-4249,246409.0,TN,5675 cone south,O,F,Lancaster,alissa,613349.0,Oshkosh,4.0,,,V6y 1w6,4.0
17.0,8.0,eis4589,S,eisen,Canada,730.0,1-783-552-7745,198380.0,MA,8680 bagby court,O,,Peoria,Lowry,497821.0,Goodrich,3.0,,F,02109,3.0
6.0,1.0,OES4590,M,OESTREICH,United States of America,710.0,1-958-321-6719,34461.0,WY,8974 courtland avenue,O,,Warren,thinh,1425550.0,Medical Mutual of Ohio,3.0,,Y,36615,2.0
96.0,10.0,bel4591,D,beland,United States of America,,1-500-449-0038,447611.0,Saskatchewan,7163 cherokee lane,R,m,Syracuse,Poulos,2569672.0,Expedia,,,,90245,4.0
26.0,4.0,ALL4592,S,ALLES,Canada,544.0,1-655-224-5184,,AL,21752 FLYNN CRESCENT,R,f,Tacoma,Cherilyn,2276708.0,Marriott International,4.0,,,T5b 1s7,0.0
1.0,7.0,Gra4593,S,Grandbois,United States of America,,1-088-788-8712,374329.0,KS,4824 sheppard way,O,F,Cheyenne,LARISSA,2838041.0,,5.0,,X,78251,3.0
96.0,10.0,Bra4594,M,Bradford,United States of America,323.0,1-269-375-5484,315904.0,Ontario,12161 balmoral lane,U,,Concord,DUSAN,3534212.0,Sanderson Farms,2.0,,,40502,0.0
100.0,4.0,OLD4595,M,OLDER,United States of America,474.0,1-455-605-1656,440494.0,WI,7490 curtis crescent,O,m,Bridgeport,Jean-francois,334199.0,Thrivent Financial,3.0,,,T5c 1x4,0.0
34.0,,Mcp4596,M,Mcpherson,Canada,388.0,1-133-164-6988,426613.0,UT,16592 CREEKBEND STREET,O,f,Edmonton,farrand,3962433.0,Campbell Soup,0.0,,B,m5g 1u2,4.0
55.0,7.0,Hed4597,W,Hedin,United States of America,729.0,1-561-481-5857,414165.0,AR,2712 madison street,O,,Eugene,Josey,2655823.0,Hayes Lemmerz,1.0,,,33705,3.0
64.0,5.0,Sme4598,M,Smelters,Canada,844.0,1-001-637-2300,137030.0,NJ,10915 charleville lane,O,F,Santa Fe,sonya,1402780.0,Noble Energy,3.0,,B,29207,4.0
76.0,6.0,imm4599,S,imming,United States of America,732.0,1-105-641-9829,194093.0,Manitoba,167 SPRING RUE,,,Boston,Viv,2393367.0,Chiquita Brands International,2.0,,,91189,4.0
79.0,,Kap4600,D,Kapsa,United States of America,357.0,1-599-352-8854,60897.0,IL,303 montfort way,O,f,Provo,reinhard,429639.0,Sauer-Danfoss,5.0,,,V6K 1S1,5.0
71.0,,SCH4601,W,SCHAEFERNTMVAA,United States of America,651.0,1-779-858-3071,350217.0,ME,11976 halms upper,U,,Sandy,clarey,479290.0,Dresser-Rand Group,2.0,Apt. 34,O,M5a 1v1,0.0
43.0,2.0,Loc4602,S,Lockwood,United States of America,821.0,1-595-340-9823,54948.0,MI,13094 boquet south,O,M,Detroit,DEONNE,3162640.0,Ameriprise Financial,2.0,,P,M6u 1h9,0.0
6.0,10.0,KAW4603,U,KAWAGUCHI,United States of America,564.0,1-706-222-3061,390310.0,NE,14543 laredo south,O,f,Abilene,elna,437040.0,National Fuel Gas,0.0,,,v6p 1r5,1.0
90.0,10.0,Mcn4604,M,Mcnabb,United States of America,325.0,1-705-417-5158,142124.0,SD,1899 malden way,O,,Tampa,sinh,1602611.0,Duke Energy,3.0,,U,48153,1.0
65.0,4.0,Hos4605,S,Hoscheid,Canada,714.0,1-700-987-8282,90146.0,SD,21370 king rue,U,f,Iqaluit,Parham,21930.0,MSC Industrial Direct,4.0,,Z,64107,
53.0,3.0,HIP4606,M,HIPSON,United States of America,492.0,1-403-773-8206,62781.0,NV,2761 trafalgar east,R,,Virginia Beach,CAROLYNE,1739233.0,W.W. Grainger,2.0,,,40504,0.0
90.0,5.0,AVA4607,S,AVARD,United States of America,731.0,1-024-157-9831,404456.0,TX,14054 sweetgum drive,O,,Aurora,ANABAL,2356862.0,Terex,,,,99575,
47.0,3.0,Der4608,D,Derbyshire,United States of America,561.0,1-176-652-1570,259450.0,Quebec,6625 charleville upper,O,F,Fort Smith,woody,976351.0,,2.0,,,70825,5.0
33.0,4.0,TRE4609,D,TREMAINE,United States of America,535.0,1-126-260-4310,438463.0,MA,22577 international crescent,O,m,Fort Wayne,lauralee,3276943.0,MPS Group,3.0,,,06501,0.0
32.0,5.0,Hea4610,M,Heaton,United States of America,332.0,1-914-645-6371,480416.0,MN,7474 washington park,R,M,Houston,yogi,2386788.0,Perot Systems,1.0,,,80121,0.0
96.0,,sho4611,,shop,United States of America,548.0,1-069-903-1183,265756.0,OH,3135 FARMERS LANE,O,,Little Rock,Rafaela,563570.0,Men's Wearhouse,5.0,,W,v6f 1q7,1.0
16.0,2.0,Bur4612,U,Burbage,Canada,834.0,1-869-592-3734,87391.0,MI,21386 landera avenue,O,,Alexandria,Camala,2878889.0,New Jersey Resources,1.0,,J,28208,3.0
70.0,6.0,DIN4613,W,DINKEL,United States of America,691.0,1-705-023-6720,180473.0,FL,21761 roswell lower,O,M,Charlottetown,MANAS,1521035.0,Ameriprise Financial,4.0,,,T5A 1Z4,2.0
80.0,3.0,Lin4614,M,Linebarger,United States of America,770.0,1-496-650-2325,86083.0,Quebec,20774 tartan west,O,M,Elizabeth,Tamra,2858110.0,Quest Diagnostics,1.0,,V,76705,4.0
40.0,8.0,STE4615,W,STEFFENS,Canada,459.0,1-466-550-3673,,DE,20775 shelter west,O,f,Coral Springs,Hennrietta,264154.0,General Motors,3.0,,,48207,1.0
85.0,4.0,Row4616,M,Rowhani,United States of America,547.0,1-403-348-2910,228877.0,KY,12197 GLENCHESTER AVENUE,O,,Lexington,BOBBE,128505.0,Newmont Mining,2.0,,,21284,
66.0,10.0,Mos4617,M,Moseby,Canada,673.0,1-872-815-4957,205721.0,MS,18126 commerce upper,O,F,Montreal,walter,1176845.0,Delphi,0.0,,,77023,1.0
89.0,10.0,FAU4618,W,FAUBERT,United States of America,718.0,1-170-510-4284,268312.0,AL,4816 venice court,O,,Missoula,Sheena,2774488.0,Coach,0.0,,C,V6l 1t8,1.0
26.0,5.0,Eis4619,M,Eisen,United States of America,541.0,1-452-884-1847,181558.0,RI,909 sienna drive,,,Moreno Valley,SHYOKO,903175.0,Sysco,2.0,,O,25330,1.0
93.0,10.0,Wei4620,U,Weil,United States of America,651.0,1-956-760-7476,253180.0,NV,13099 barberry west,,,Santa Rosa,elset,1212744.0,KAR Holdings,4.0,,,95219,3.0
14.0,6.0,Max4621,D,Maxsom,United States of America,829.0,1-999-452-4393,,Newfoundland,22776 canoas lower,O,F,Escondido,Amos,527536.0,Telephone & Data Systems,4.0,,,19141,4.0
36.0,2.0,Dyb4622,M,Dybenko,United States of America,316.0,1-795-564-5729,136688.0,AZ,1701 drexel drive,O,,Anchorage,ANDRE,1107522.0,General Growth Properties,5.0,,I,H7H 1U5,2.0
43.0,7.0,MAC4623,M,MACIEJEWSKI,United States of America,305.0,1-755-436-7280,377157.0,KY,8478 green avenue,O,,Erie,jennee,194069.0,USG,2.0,,,90091,1.0
42.0,1.0,pro4624,M,projofc,United States of America,659.0,1-193-469-2971,13387.0,New Brunswick,4966 westpark south,O,,Albuquerque,Mallory,459098.0,,5.0,,,m5e 1x8,4.0
22.0,2.0,wes4625,U,wesselman,United States of America,375.0,1-660-691-9493,111741.0,WV,3670 oasis street,R,,El Monte,Leisha,1982210.0,Auto-Owners Insurance,2.0,,,89108,5.0
,7.0,FRI4626,W,FRISK,United States of America,,1-150-993-6807,268659.0,UT,3375 sakowitz lane,O,m,Pittsburgh,Bobine,2593615.0,Barnes & Noble,4.0,Suite 152,,v6q 1r2,5.0
89.0,6.0,Gha4627,U,Ghangurde,United States of America,601.0,1-278-600-4421,423718.0,MT,8487 SOUTH COURT,O,,Fontana,YAU-FUN,3065882.0,Brookdale Senior Living,1.0,,,55167,2.0
78.0,3.0,HIR4628,M,HIRAKI,United States of America,357.0,1-762-111-9912,283607.0,CA,10698 charlestown boulevard,R,,Yellow Knife,JANAYA,153856.0,Big Lots,2.0,,J,X1g 1s4,5.0
4.0,7.0,KOZ4629,,KOZIOL,United States of America,504.0,1-680-463-7168,362831.0,TN,20774 tartan west,R,,Knoxville,Chun,,LifePoint Hospitals,0.0,,,06517,4.0
66.0,7.0,kar4630,S,karunaratne,United States of America,593.0,1-714-963-1260,5769.0,TX,21759 woolridge north,O,,Waterbury,HITOSHI,3968019.0,Xcel Energy,3.0,,H,80098,0.0
62.0,9.0,Bub4631,D,Bubel,Canada,843.0,1-642-471-3023,61175.0,NM,21018 green avenue,U,f,Montreal,hideo,2160132.0,Dynegy,0.0,,B,M5A 1V4,2.0
88.0,,DES4632,M,DESMARAIS,Canada,806.0,1-406-826-4147,477754.0,OR,19568 EUCLID SOUTH,O,M,Las Vegas,Esma,3495274.0,Medtronic,1.0,,E,80227,
34.0,8.0,Mou4633,U,Moubarak,United States of America,828.0,1-046-602-6110,348868.0,Quebec,1364 summer rue,O,,Saskatoon,ROBERT,774819.0,Bank of America Corp.,0.0,,,v6q 1v2,2.0
13.0,3.0,MEF4634,M,MEFFE,Canada,460.0,1-368-519-0899,428805.0,MN,17752 6th south,O,m,Tulsa,eliza,523135.0,Avon Products,0.0,,J,m8b 1v9,4.0
63.0,2.0,Yar4635,M,Yarbrough,United States of America,492.0,1-331-993-3933,2195.0,Manitoba,23148 willowlake lower,O,m,Savannah,CARMELINA,1463904.0,Guardian Life Ins. Co.,3.0,,F,72906,4.0
38.0,3.0,ROB4636,U,ROBB,United States of America,670.0,1-223-992-7371,298578.0,VT,4302 HANCOCK LOWER,O,m,Saint John,Arline,83702.0,Virgin Media,4.0,,O,90028,2.0
1.0,5.0,Koh4637,S,Kohm,Canada,843.0,1-507-976-6187,354449.0,MO,13653 collier avenue,O,F,Toronto,Lucina,2856178.0,Energizer Holdings,3.0,,Y,29419,5.0
,8.0,WUN4638,S,WUN,United States of America,569.0,1-483-273-8706,5238.0,AR,24283 mesa avenue,O,,Rockford,Hilde,1959815.0,Moog,,,I,48151,1.0
3.0,1.0,cap4639,W,caple,Canada,623.0,1-401-379-3874,384965.0,Newfoundland,22712 PRAIRIE CRESCENT,O,F,Boston,Irv,2389534.0,MPS Group,2.0,,,V6H 1S5,
84.0,5.0,sal4640,M,salazar,United States of America,813.0,1-584-217-6285,281722.0,ME,11683 basswood north,O,m,Jersey City,SKIPPY,2716843.0,Nordstrom,4.0,,H,74134,4.0
40.0,7.0,fen4641,M,fennell,Canada,685.0,1-675-451-6491,376606.0,KS,8357 BUCKEYE WEST,U,W,Augusta,HANS,29240.0,Valassis Communications,4.0,,,92038,1.0
69.0,4.0,Sta4642,M,Stackpole,United States of America,734.0,1-760-685-7227,,MA,5524 frostwood court,O,F,Boston,stew,3231314.0,RadioShack,2.0,,W,94161,1.0
44.0,7.0,Lam4643,D,Lamm,United States of America,554.0,1-102-279-3980,371166.0,HI,2939 chadbourne way,O,M,Chicago,Shya-yun,461667.0,Western & Southern Financial,,,V,19060,1.0
5.0,9.0,MUN4644,M,MUNN,Canada,571.0,1-865-341-3301,144612.0,LA,22186 viking street,O,,Dayton,jawaid,806878.0,Big Lots,5.0,,,19128,
6.0,6.0,Del4645,M,Delorenzi,Canada,846.0,1-183-362-0532,170109.0,CA,3867 ashley road,R,m,Lafayette,Shaina,2926312.0,Ecolab,2.0,,T,90337,4.0
70.0,3.0,Hen4646,M,Henein,United States of America,622.0,1-571-658-9127,326189.0,NV,12767 garson court,O,F,Toronto,janaya,1332645.0,,3.0,,,M6u 1i1,4.0
95.0,2.0,Wes4647,M,Westfall,United States of America,701.0,1-493-713-7136,301968.0,ID,18791 candlelight road,O,,Dawson City,Deirdre,2640301.0,Yum Brands,4.0,,,45201,3.0
53.0,4.0,MUS4648,D,MUSSELWHITE,United States of America,373.0,1-634-650-2107,47460.0,SC,6281 TRACE CREEK PARK,O,m,Inglewood,gilli,3078167.0,Flowers Foods,3.0,,K,77208,1.0
18.0,3.0,Mut4649,M,Muttaqi,Canada,679.0,1-256-646-8004,,DE,1573 BRIGHTON WEST,O,f,Paterson,Mayasandra,3581287.0,Hanover Insurance Group,5.0,,U,60780,3.0
50.0,5.0,Mot4650,M,Motashaw,United States of America,744.0,1-577-404-3440,136542.0,IN,3730 HUTTON LOWER,R,,Columbia,Daphna,2234805.0,Rockwell Collins,2.0,,,E4a 1r2,5.0
84.0,5.0,COP4651,W,COPELLO,United States of America,695.0,1-795-425-3241,484593.0,HI,4008 winifred way,R,M,Irving,rowe,1340127.0,Administaff,4.0,Apt. 897,,x1g 1t3,2.0
59.0,1.0,cso4652,D,csop,United States of America,536.0,1-303-646-0420,11417.0,MD,18978 mulberry road,O,,Newport News,Catrina,966021.0,Starbucks,1.0,apt. 527,,H5L 1O5,2.0
45.0,0.0,DIS4653,M,DISCOVER,United States of America,325.0,1-673-723-5090,326769.0,Quebec,8438 century lane,O,m,Huntington,Scarlet,3533571.0,Washington Post,3.0,,O,V6j 1s2,4.0
19.0,6.0,DAD4654,S,DADALT,Canada,431.0,1-976-450-2554,440240.0,British Columbia,12971 atlantic lower,O,m,Irvine,Alysia,2699369.0,Dollar General,1.0,,,H7E 1S2,4.0
54.0,9.0,Pro4655,M,Procter,United States of America,,1-402-896-0039,185225.0,Alberta,8282 WILLS STREET,O,m,London,BETTINA,2139660.0,International Game Technology,5.0,,,S3A 1F2,2.0
51.0,8.0,cro4656,,crompton,United States of America,752.0,1-040-352-3827,137363.0,Ontario,9659 sakowitz west,O,m,Flint,Foster,2264007.0,Westar Energy,0.0,,,89137,0.0
21.0,1.0,hes4657,W,hesche,United States of America,527.0,1-337-497-4094,158744.0,TX,7204 katherine boulevard,U,,Chula Vista,JACINTHA,974227.0,Teleflex,4.0,,,45237,5.0
93.0,6.0,cal4658,S,caldwell,Canada,847.0,1-140-148-7870,496998.0,Nova Scotia,21820 PAMPAS LOWER,,,Ottawa,Valene,2620328.0,West,2.0,,,46216,4.0
91.0,7.0,GAL4659,M,GALLMAN,United States of America,306.0,1-107-990-8001,423781.0,MA,10117 college upper,R,,Independence,Laser,2155388.0,Cypress Semiconductor,1.0,,,V6B 1U7,4.0
82.0,,Val4660,,Vallozzi,Canada,,1-590-626-8069,,DC,3242 whistler park,O,,Yonkers,sibyl,2779418.0,Superior Energy Services,5.0,,,92504,1.0
38.0,0.0,Hib4661,M,Hibberd,United States of America,777.0,1-624-193-9677,401309.0,NV,8702 harrington crescent,U,F,Savannah,CHRISTIN,1303647.0,TECO Energy,,,C,M7n 1a2,0.0
9.0,2.0,Bar4662,S,Barentsen,United States of America,385.0,1-247-217-8848,286975.0,PA,24766 braeswood court,O,m,Warwick,Beitris,1321326.0,ManTech International,5.0,,,x7i 1r3,4.0
54.0,6.0,Elc4663,U,Elchakieh,United States of America,361.0,1-682-232-6639,74792.0,OK,19058 HORTON WEST,U,,Oklahoma City,Veleta,1629124.0,Seaboard,0.0,,,85036,3.0
,1.0,Dig4664,S,Dignam,United States of America,748.0,1-304-436-6503,32994.0,MT,21049 chadbourne avenue,O,,Stockton,Krissy,1663204.0,Century Aluminum,0.0,,,20003,0.0
,6.0,Bab4665,D,Babione,Canada,475.0,1-899-548-5047,16997.0,British Columbia,20657 westella way,O,,Baton Rouge,SALLIE,1693312.0,Global Partners,3.0,,,59103,5.0
0.0,7.0,tru4666,M,truong,United States of America,675.0,1-082-640-0662,140590.0,MN,24127 grandview court,,f,Chattanooga,mahlon,3753854.0,Ruddick,5.0,Apt. 286,,99664,2.0
84.0,1.0,mog4667,S,moghis,United States of America,465.0,1-335-231-9271,230893.0,HI,17501 copenhill park,R,,Windsor,RODIE,2281340.0,CB Richard Ellis Group,0.0,,,60752,5.0
63.0,5.0,day4668,U,dayal,Canada,371.0,1-344-271-6975,259477.0,TX,440 south court,O,,Fontana,Eartha,3900028.0,Wyeth,3.0,,J,44146,
88.0,3.0,Pha4669,S,Pham,United States of America,444.0,1-670-561-5721,236965.0,AL,21088 murie street,U,,Aurora,Elza,2725907.0,Church & Dwight,4.0,,,39532,
96.0,9.0,raf4670,D,rafflin,United States of America,345.0,1-165-180-3279,458489.0,British Columbia,24954 northland drive,R,F,Iqaluit,Tracy,2238450.0,Intel,1.0,,,b8a 1y4,4.0
44.0,8.0,FUC4671,M,FUCHS,United States of America,460.0,1-782-665-3719,279.0,ID,24836 loring upper,R,M,Lansing,Melvin,2912498.0,Brown-Forman,4.0,,,95173,0.0
33.0,2.0,GAD4672,M,GADOUCHIS,United States of America,309.0,1-535-101-1842,278538.0,MO,10947 ARDMORE RUE,R,,El Monte,Gerianna,2382865.0,Merck,3.0,,,V6p 1v8,1.0
72.0,8.0,nor4673,M,northcott,United States of America,765.0,1-623-888-3567,277343.0,WI,458 cormorant road,R,F,Yonkers,demetre,390874.0,PG&E Corp.,3.0,,,M5D 1Y4,1.0
19.0,9.0,Cro4674,D,Crowle,United States of America,665.0,1-294-512-8772,174099.0,Saskatchewan,13741 durand street,R,F,Birmingham,grame,3510499.0,Perot Systems,2.0,,,55402,0.0
1.0,,tan4675,M,tanner,United States of America,631.0,1-920-089-5196,47284.0,NY,9633 hawkins street,U,M,Carrollton,fred,3493042.0,El Paso,1.0,,S,V6m 1r9,1.0
78.0,2.0,pic4676,M,piche,United States of America,774.0,1-878-706-7719,290522.0,Quebec,13388 marcus way,U,,Pembroke Pines,vinh,168914.0,Staples,2.0,,,94293,1.0
23.0,2.0,Bor4677,M,Borson,United States of America,666.0,1-138-714-6674,223495.0,DE,24427 bay lower,O,,Billings,viki,809087.0,,,,,44108,1.0
39.0,3.0,ENG4678,M,ENG,United States of America,616.0,1-403-365-9899,234298.0,NV,12873 CORDOVA LANE,U,,Jackson,ELLA,3858293.0,Public Storage,3.0,,,72238,0.0
59.0,6.0,Win4679,M,Winslow,Canada,493.0,1-887-789-2097,398331.0,LA,10790 bonita crescent,O,,Macon,WITOLD,1344826.0,Thrivent Financial,5.0,,,M7n 1c9,0.0
19.0,4.0,Men4680,U,Mendez,United States of America,684.0,1-197-153-9038,401.0,WV,5608 COUNTRY CRESCENT,O,f,Montgomery,Edmund,3928512.0,Advanced Micro Devices,4.0,,A,m9e 1t6,2.0
29.0,8.0,Dip4681,M,Dipace,United States of America,846.0,1-311-570-5936,492575.0,NJ,13250 monroe road,R,,London,Wylma,1403015.0,KeyCorp,0.0,,,37238,1.0
84.0,5.0,BAL4682,W,BALCOM,United States of America,371.0,1-988-330-8074,145020.0,LA,6456 ashford hollow south,O,F,McAllen,JANA,350661.0,Reliance Steel & Aluminum,0.0,,X,93742,1.0
69.0,10.0,DES4683,M,DESCH,Canada,468.0,1-528-115-8753,216211.0,Nova Scotia,254 cartwright street,R,m,Lewiston,Tera,1015153.0,Centex,1.0,Suite 14,P,99605,5.0
65.0,9.0,Chi4684,S,Chisolm,Canada,635.0,,476409.0,SD,20682 scotch court,O,,Chandler,Corabel,2254659.0,CenterPoint Energy,4.0,,,91157,5.0
45.0,8.0,FAN4685,M,FANI,United States of America,369.0,1-504-808-5841,434508.0,HI,14979 clara lower,O,,Overland Park,Blanche,169014.0,Target,5.0,,,90091,
95.0,8.0,mcc4686,U,mcclintock,United States of America,508.0,1-598-913-5116,301789.0,MO,196 BELLAIRE CRESCENT,R,,St. Catharines,Yihban,3561494.0,Lockheed Martin,0.0,,,99755,1.0
17.0,1.0,Esg4687,W,Esguerra,United States of America,793.0,1-336-591-9948,449806.0,Prince Edward Island,14930 griffin upper,R,,Albuquerque,JACOB,3375757.0,AMC Entertainment,5.0,,N,27622,0.0
,4.0,Bar4688,M,Barkhouse,United States of America,669.0,1-112-388-1751,106969.0,Saskatchewan,18993 furth street,,m,North Las Vegas,DYNA,2650430.0,General Mills,0.0,,,92031,2.0
46.0,10.0,BUR4689,S,BURGER,United States of America,542.0,1-987-831-6049,368938.0,FL,6488 avalon north,O,F,St. Catharines,Misha,1592816.0,Dresser-Rand Group,5.0,,,E4b 1s7,3.0
67.0,5.0,Lap4690,U,Laplante,United States of America,427.0,1-534-854-7311,233234.0,DC,15260 selma court,O,R,Sacramento,Ken,1837496.0,Cisco Systems,4.0,,W,T5b 1m8,2.0
61.0,0.0,Max4691,M,Maxey,United States of America,841.0,1-378-495-2195,300833.0,OR,4435 tahoe south,U,F,Overland Park,Nitin,119434.0,Mettler-Toledo International,1.0,,R,20002,3.0
36.0,7.0,Cre4692,M,Creech,United States of America,709.0,1-799-112-8036,228917.0,SC,19748 alexis upper,R,M,Moncton,Elio,1795811.0,Exxon Mobil,4.0,,,V6l 1p9,0.0
58.0,6.0,pil4693,M,pilipchuk,United States of America,339.0,,164116.0,CA,8453 BURNETT STREET,,,Santa Ana,kordula,663574.0,Cliffs Natural Resources,5.0,Suite 474,,91185,1.0
78.0,10.0,kop4694,M,kopke,United States of America,807.0,1-287-838-5198,75217.0,MN,15868 dewdrop park,O,,Las Vegas,ULRIKE,1140761.0,Emerson Electric,5.0,,M,v6d 1w2,5.0
88.0,3.0,ING4695,M,INGREY,United States of America,316.0,1-363-191-4742,437919.0,KY,2755 rodeo court,O,f,Lansing,Celle,370111.0,Guardian Life Ins. Co.,3.0,,,10108,3.0
68.0,0.0,MIO4696,S,MIOR,United States of America,596.0,1-855-807-6830,306533.0,AR,16699 sanders south,O,,New Orleans,ardelis,3243357.0,Int. Business Machines,4.0,,U,v6f 1v8,3.0
88.0,1.0,Rob4697,W,Robb,United States of America,646.0,1-696-200-5703,205461.0,VA,15431 josey way,,,Anaheim,eada,2626529.0,Nasdaq OMX Group,0.0,,,93806,3.0
79.0,2.0,Prz4698,S,Przewlocki,United States of America,310.0,,180548.0,FL,23783 grassland east,R,F,Cleveland,CATHIE,2924585.0,J.B. Hunt Transport Services,4.0,Apt. 549,,v6i 1s9,3.0
1.0,,sar4699,S,saravanos,United States of America,,1-571-428-5494,210167.0,AL,4608 GESSNER UPPER,O,F,Los Angeles,rafi,3051787.0,Benchmark Electronics,0.0,,,59112,3.0
,0.0,bre4700,M,breisch,United States of America,780.0,1-710-069-8457,406467.0,AL,23755 frostwood lower,R,,Evansville,CHICKY,1961762.0,Universal Forest Products,3.0,,,91312,3.0
,4.0,Hel4701,D,Heller,United States of America,829.0,1-728-033-2391,353802.0,Newfoundland,6822 manor lower,R,,Santa Fe,Toinette,2483520.0,Darden Restaurants,4.0,,Q,19109,2.0
76.0,8.0,edm4702,U,edmison,Canada,392.0,1-888-221-5291,155968.0,British Columbia,11886 QUENTIN WEST,O,M,Cincinnati,Alejandra,434783.0,American Eagle Outfitters,0.0,,,93846,1.0
50.0,7.0,Per4703,D,Perryman,Canada,695.0,1-169-953-9881,184085.0,TX,21891 dewey street,O,f,Vancouver,GIZELA,3680866.0,McDonald's,3.0,,,22209,5.0
,2.0,Tal4704,M,Talbott,Canada,427.0,1-509-558-5630,431638.0,DC,13215 CLARA LANE,U,,New York,Perl,1273612.0,Zions Bancorp.,0.0,,,77167,4.0
53.0,,Kon4705,U,Konarski,United States of America,767.0,1-517-783-5356,120199.0,NH,15960 worley court,U,m,Sioux Falls,levy,43466.0,ArvinMeritor,3.0,,W,T6b 1k1,4.0
,6.0,bla4706,M,blazer,United States of America,585.0,1-332-339-3802,441426.0,RI,6907 ferncliff crescent,O,,Cedar Rapids,VALENE,2349002.0,,0.0,,X,46230,2.0
,2.0,Hic4707,U,Hickox,United States of America,519.0,1-100-464-6725,311283.0,NM,16104 bedford boulevard,O,,Halifax,SIMONNE,1463957.0,Peter Kiewit Sons',1.0,,,28304,0.0
,3.0,ing4708,S,ingram,Canada,539.0,1-786-653-8879,172152.0,Saskatchewan,13652 westerley drive,O,M,Hialeah,Hing,574807.0,AGL Resources,2.0,,R,H5L 1P9,0.0
59.0,5.0,Mcq4709,D,Mcquaid,United States of America,422.0,1-931-238-6598,161628.0,Manitoba,20916 california north,O,M,Montreal,Faizal,3995431.0,Enbridge Energy Partners,4.0,Apt. 245,,10133,2.0
58.0,10.0,Kro4710,U,Krowlek,United States of America,460.0,1-063-482-5874,89526.0,SC,20902 ashley avenue,O,,Salem,Beatrix,2662962.0,Huntington Bancshares,5.0,,M,94617,3.0
