prospect_AgeID,prospect_NuCrCa,prospect_AddrL2,prospect_CreRat,prospect_Pho,prospect_A,prospect_MidIni,prospect_AddrL1,prospect_St,prospect_NuChi,prospect_PosCo,prospect_In,prospect_NumC,prospect_MariSta,prospect_OwORF,prospect_Em,prospect_NeWor
Ilz11720,4.0,FBAAJUQNLLAONPRXOSKDIPPCRNZBGVAVDARMBRKXKHORLEMSJTKECBUJGWRDZJEKOZYWLQWZW,733.0,1-363-033-1146,19.0,f,zpgogyakdyxxoqhwnnkligjhzcurqjwdbdcreuifybhloqbzh,MN,4.0,Izjacpd,303758.0,0.0,M,R,ABM Industries,3375753.0
TUM11721,7.0,ABRVSFZXTQXBEGWQXGGXPIBZIJNDUZMMMIGINZYTRNOQGUJBOOWPNECBNDKEVNYVUAPHLVPXK,545.0,1-262-324-9802,37.0,,EERVBLYGNHMWDFBKTCMWROJTXNNIBZULQGNMYCFEUFKSKSZ,SC,0.0,Srjfuixbkv,166207.0,1.0,M,O,Jack in the Box,
RJF11722,2.0,Buvebmfyxgyvypoeisctcimapafefddwjuzilnyxbycadbzjagtpmf,793.0,1-293-545-4910,47.0,,Buegftngqjftktduaotlngcvagurmmkmcctclxfkovdoabjp,KY,4.0,Cxrdbasy,477916.0,2.0,U,O,Virgin Media,909889.0
HNH11723,1.0,ctcpujo,468.0,1-864-537-8923,36.0,,Sukuxhcqjjkugvodajzopgaqmsuralwidjzwvgjpbobinwdiimfguo,SC,3.0,Eklbk,406654.0,0.0,U,U,American National Insurance,1692275.0
pll11724,6.0,LEPVDERCSPJVHBFRRURPGETCYDUHLIATZJCDZTMPBNYHOCCKJDBOQQDW,843.0,1-288-902-9385,43.0,L,PVEQLGQKSEPBYOXIPMLPBIAAGHMDF,Nova Scotia,,Oclezseob,,2.0,M,O,Alliance Data Systems,
WWD11725,10.0,Xtsqjaubqsznfaljhfzacpuwpnnmxhqjrqdsaenwcsikgmuefbwzrdffdadvfqxgwlxdvmbigvpxkg,377.0,1-226-636-2822,94.0,,CMQOVVWGQR,IA,,Nqbqgtepxlaj,482177.0,4.0,S,O,URS,2483407.0
BCL11726,5.0,jriawuktvvewctcnfgypnbtimeasesmnapeyoicrsobobwbljsaadfijmggtlrpddokpant,846.0,,24.0,P,Azgvrgdoqnjmnbugedlkubkbjgcrgjur,NV,5.0,Xdaiarvskbj,183422.0,2.0,W,U,CVS Caremark,3910309.0
itk11727,,Bubceoiwclgbhkcwafepildpymjotevtxzdeb,508.0,1-713-441-8568,,,cmvclsucztjnqadqdtyxidyiagqhobjduseaoxknpjphyvdmtpqoxeakovjkombpjmizntrckvjrkwcq,FL,0.0,Sqaeytkepdli,58827.0,4.0,M,O,BJ's Wholesale Club,1090674.0
TRY11728,1.0,,586.0,1-786-594-9786,2.0,q,Putugzuewwlaisxacg,British Columbia,1.0,Hmbglfxrztu,204346.0,3.0,M,O,Baldor Electric,1690874.0
asv11729,0.0,Zzibpcopiyyfgbqoxagoaahpsbpmqlapzjvdnfbt,321.0,1-387-276-9449,1.0,y,kfunqphklbxsjbrhlduukksisygyfgvhjucvjjyqlswwqsopjbwaxyeovcwlbrtbwytvbbanonx,Saskatchewan,4.0,Llowov,75850.0,4.0,M,O,USG,3412707.0
Ffa11730,6.0,Dktkqjkczgllwnifspymkmkajqfhhqkvoklclomkewsjabgiypobheaqrs,681.0,1-532-085-8244,65.0,,cgkwqfanduapwbnuavkpqlhozlttww,AZ,0.0,Mopcofad,493649.0,3.0,W,O,Community Health Systems,2152190.0
ZKQ11731,10.0,Xsgfndebcduvwpyurctqxhcgestioizxldzbiirhkdxuopjuxoqhgsukiy,387.0,1-535-711-3039,65.0,,DLDJMHTVGEQOXMDPNVWRWY,IA,4.0,,480339.0,3.0,M,O,US Airways Group,3081724.0
mmu11732,4.0,YLWZOEGJBTLYWFKXLAONKIDM,845.0,1-531-198-2593,74.0,,Hrqzbmmsmnclwcstakysupkejfpmyuyfqnquyeheghnqurclwcoq,NY,4.0,fcoaxp,177542.0,,S,O,Donaldson,361735.0
Iho11733,7.0,Jpvlajphfqgofetpyhubtvdeupjyoqpkjnkyrteypevsclgyobtjrxhtoomopcjknafkmjoas,691.0,1-394-748-7770,,N,WKUDBUBODJTTNMCAETGREKYRH,AZ,4.0,rvsdpgiswz,157306.0,1.0,M,O,Ross Stores,2920725.0
pxg11734,3.0,dehfpivmwqhirbklodmjotgnvfjyxpgejvfxrehnwkp,420.0,1-446-601-1467,71.0,,evysfitsemrnjgohiohijogfgnxzzuxjxfxsrjvtxekvhfemynbxaf,ID,,qmrvjgtdl,27284.0,0.0,M,R,Sara Lee,2484825.0
Gwr11735,1.0,,625.0,1-278-160-7348,90.0,,ialfomzhapewfvysgrkuxyhbpoeclmwipgqxbvnstsqvcrqwurmrpaysdkqzunldkaqcabmjblr,VA,3.0,Mtfhmm,115821.0,2.0,U,O,Airgas,
XVU11736,1.0,MACPKA,599.0,,2.0,,,TX,1.0,Mmrevapjlob,314757.0,5.0,M,O,Brinker International,509751.0
Kbh11737,10.0,Pqmycnikcpwqnfwzzevexxkixbqlbipqinlioxzrmarsmcudvwaspbwpqdfcrwnwdmxcrpqakplsg,526.0,1-289-584-2314,34.0,,Btolsmhnidxndenvyjcftdhmvwdbhtw,DC,0.0,bymzjdm,449663.0,,W,U,Cliffs Natural Resources,390663.0
Yvf11738,3.0,Kbjxcoukrxctjrsfgntbvhjdyqrpwbnsyfmdkpvovezalgrmmmhsykqtelkjrxfdywkhwi,691.0,1-384-911-4288,98.0,,cqjyzpssbyttdmtdqdgghkrdreip,AL,5.0,Fpolqpmix,78320.0,4.0,M,,Cigna,2349107.0
FAI11739,2.0,OXEZDANUILXRBXBBBPATOVX,,1-088-590-4824,12.0,,EDFQTZUNLGOUTZDHVJRCDLAKUBRLTLYJEAPJICYGHPIOBMLDAGULQVFGPUFGUGWB,OR,0.0,vgwbytwi,245922.0,4.0,U,O,,51177.0
PYX11740,,Mpglkkcbexyzvhqfluzocbjbesswkthgdcuefnqwuphyzsdintswwrflyjenamcfhmtgiuvpkmanvn,544.0,1-953-354-0665,48.0,R,Sqvguxmpwgtasuwhftgpulillxwmgalqablcxbjfosueepsyndbbhaqnclitjd,HI,2.0,FEDYK,225729.0,2.0,D,O,Dean Foods,3554095.0
BLL11741,8.0,wkerbzsmrsobhxituxstqmocjkhfmlhnwz,664.0,1-744-528-3722,91.0,B,Ggrbietdnchadzjidbloalywnjjkxioakqnyjntyaabubozyemubdoutinfljbbutqwfqf,Newfoundland,4.0,Czbvtzosve,76059.0,0.0,U,O,Spansion,3109210.0
MBN11742,6.0,XBCPPIXXBUOWPQZGEMIC,,1-841-666-0355,85.0,b,Wuuspdpdzrpcdfecsniypmisrqhgdkyfcwwoudwzpdaxxphikxmzb,New Brunswick,0.0,EXARTZFKFS,466644.0,4.0,M,O,Charles Schwab,3615936.0
Ika11743,1.0,Bdquizerivmbdopylg,,1-801-738-1880,59.0,,Vzjdcuxfqxgigfpuralbettxayiolyxcmztdwjjozuflldkbaypopwowxkbjmtjnmjwwdkqggwja,ID,5.0,Sfxfjdjh,155200.0,4.0,M,U,Penn National Gaming,211374.0
Sze11744,5.0,ZAMHE,518.0,1-870-114-6677,38.0,B,Uqehaivjhrcvzdycskhlaaphkfxxxthaotxvfqbaerybko,WI,4.0,ZQUHYFEDUTPU,416270.0,4.0,S,O,Loews,2617531.0
KTX11745,2.0,vqejieogugecfdaxsanbawneoitouwivwwx,,1-109-854-0542,96.0,,pedofoigdmgqmrjqahzipwgdyrcseppxfjntouizmqhqaxwqxfduytnmsh,IN,0.0,VVHKXE,414979.0,4.0,M,O,,2786921.0
blo11746,1.0,ufgmvmhczcpbliqyedcsiesuplgvpxtwectntiqxrwbtgcdsioqulopfxuiqpjkuwpmjhtwqb,364.0,1-861-294-4700,14.0,,Xwtqglblvvdsmznaarpduevcnigfhmdngwtpgufddoqztkebippohk,MN,2.0,NFDLLYQCMNVX,322741.0,5.0,D,R,TJX,2969927.0
dfh11747,5.0,Ykbqrigj,714.0,1-792-056-7609,67.0,,Fitjzoxpohkmwppivzvttxnqzjihnitalekxhstvwlbcsfnkrctriekvarzpwjybatufqjybxoo,British Columbia,,Rdhmgkc,260826.0,2.0,S,R,Unisys,2436646.0
Xnw11748,5.0,Xyjfrlccbbwjapcledkpikeohigmhrmluvuefgfjfmnwbhjsmmyajobpfghv,824.0,1-130-623-1637,84.0,,botpihiylarrtgpkzioshggqunefqxmqghpbddmlilucs,NJ,5.0,Vklaivpkmemk,21062.0,4.0,S,,Belden,266142.0
Gch11749,10.0,,403.0,1-182-393-4522,33.0,,CNGXGFBUMPMNWRTLHQVVIKEXNZSVPH,NM,1.0,Llpskxxlcxft,74741.0,0.0,S,O,Collective Brands,770942.0
kpg11750,7.0,Ljbcmrsfopkjvnuuqyik,793.0,1-321-617-5813,73.0,Y,Acqtqjnuihxceboovjauctcudshkiqavhqurbw,OK,4.0,UKLKRSJSDUOI,69862.0,2.0,M,O,Int. Business Machines,3319942.0
msb11751,3.0,YQBOLUHPZXBGWXNLKXUSCNLLWITTUXZXFXSAKEELBMXYHSDQYWXTNHYTITLDPB,546.0,1-210-535-0713,37.0,E,taccjhxobsghmunuynaobqhdliyhuejeifmk,CO,,Tmxbkubd,384794.0,4.0,,O,Ralcorp Holdings,2720438.0
Hnp11752,0.0,RUNJKMPJXWJRDDLNORWJPIALBXTFLOLWTLXHUJEOM,308.0,1-429-954-0071,68.0,d,BJABXFDJUTGNVBUXSDEGNCRHMICWXGFLQYUVWDBQVUMAYVNSMQLABDQUWEJGKWBEVVQY,TX,5.0,,397879.0,1.0,M,O,Universal,1160144.0
QGK11753,8.0,Losdbcqaf,570.0,1-409-149-9340,22.0,i,,TX,1.0,Eobwmjo,358585.0,0.0,M,O,Danaher,2159549.0
Uej11754,6.0,faewbfvembowalxmiwnilwcceqibpmcxkdfolkaztbadh,796.0,1-345-474-3567,17.0,,MNQESWGHPLBLIVPVMJOULRVEJNHINOKSLRV,IA,0.0,gyctkpkdfdwq,474460.0,5.0,M,O,Sempra Energy,3781151.0
bav11755,7.0,UIYQAWXKLRIWNOMSEORVUKMICXBLTUCWEDEXFDAHVIMPEQSAUJ,376.0,1-932-932-3688,12.0,,Xaqutmdwujewadryfpaohxzxitgrsybureiieobhxdvzdtzrdfebmebwmxeazueqmlqifwuvzyhhtykr,CT,5.0,BBPFOJQC,50947.0,3.0,,O,Levi Strauss,3250324.0
Yuo11756,10.0,EMGTQUVVHKC,430.0,1-273-821-8358,25.0,,AWEXCSZMJDQNCKYKSOPPYABJNYGRRSZDCFDDSJMDTYGWGVMOIELTALB,OH,4.0,hhjiyfqammhv,372337.0,0.0,W,R,Helmerich & Payne,3662387.0
YPX11757,10.0,Hakwudzfrjkkkkan,419.0,1-015-125-0129,61.0,W,hwruykznkyvgnqmelsyllspbohxwyfcsdyurgivnbttiwh,RI,4.0,IZLTGPAUHWU,327959.0,2.0,U,O,Lear,
Xae11758,2.0,CWMTICAJMXOREPQVMZMGVPOMXQOXDGFTJEHUWEZJOFVFUHXPTZOUBKJKOKA,401.0,1-030-747-5853,90.0,,Ajuwfawojbxsyofpuqeexgtaonvjhwnrxwhxkddhsfgvbowuwcpuztvnneochxsdqckotoapjttkv,IL,0.0,,129997.0,2.0,S,O,Williams-Sonoma,1177998.0
Vbs11759,6.0,VFTGXBILMUVQEKJKLXEFUZVGUUD,546.0,1-758-056-7992,9.0,F,YORUXUZIIOYUOPVMHDLNBZFZO,CO,2.0,Qnihppb,375031.0,2.0,S,O,Best Buy,
CUE11760,7.0,bazffbfcvaqgtlrcmsgwipyotxeuiisyqoadxpfbbsfatnpriyahlbnceer,415.0,1-394-544-2432,20.0,n,Xqkjunahpofrcalmfxycuezswqtixhhudkwukipk,MA,1.0,EJOQXMEU,94344.0,3.0,M,U,Atlas America,890205.0
qmp11761,6.0,ttxpnxgnxfewcotkatlsfeqysnrwtokklshrwmhqbcmmrlodbyvthfqughfluwrdcmaezeffwme,551.0,1-188-393-3222,12.0,b,Duulufjjevig,HI,4.0,Xpqjrzaob,128592.0,,M,O,FM Global,2389197.0
OES11762,5.0,Edzfgkwnacobvyovdaaxfmntzllqdrevgbrxvcvydzvflcezqjurbkcivyvsv,523.0,1-947-077-4401,44.0,,Ynkxr,ID,1.0,jwmwaaomkci,155023.0,2.0,U,O,Dynegy,3096813.0
Mzo11763,9.0,,,1-295-181-0489,100.0,T,SLKCHGRNSCHNWJTHHGIFVSMGTWJFDXERACBZAPVPAUGWJXANZFMRGXGYOFXAU,VA,5.0,Wjlvecvmkuzq,174598.0,4.0,M,R,Texas Instruments,3890361.0
Wxt11764,5.0,Fqcrtdqfupdpbd,638.0,1-328-056-5318,,,AAEVGCJBTLMOWXIVBLAUVZUPSEFNOLZOUHJPLZOLRAYKCNHHMUPRTLZGTVWCQLEZWVPJSNEDHW,NY,5.0,Ozpzuq,,4.0,S,O,Applied Industrial Tech,1259261.0
Bts11765,8.0,Fkurvozolpthnbrpefvonuxbmzbyokagrgsosrtafbsourfmjsxhpjxxnndfhskehkcmmjyopngfnmsq,366.0,1-390-888-5972,,,EDYESDPMZZAHMEFKZFD,Manitoba,0.0,PFBMJWHV,74775.0,2.0,S,O,BE Aerospace,785594.0
Fhk11766,8.0,WKQGXUFUU,311.0,1-436-728-9947,16.0,,Peyeuixbleutixpscwxbwwtrkuxvwgqjrnlhdwhngzlfiucrtebggjbaeyutkxqttqmlvwdmqmbt,HI,4.0,hoyftvoa,464465.0,3.0,U,O,Patterson,2423771.0
Sua11767,4.0,Oaxerhdkqsxwwefmxpguhprkhqwcefowcoijcawemgiu,762.0,1-010-494-8403,44.0,v,Oforvlwiqakivuohnovgukrmaanvryvuaa,LA,3.0,mtphqhav,236734.0,3.0,W,O,Robert Half International,949490.0
dyx11768,2.0,Omkyxfkrtowiosudvebsrdiiunowngfditlttqzbtfcemucjlkdvdsllgtvblvaweub,509.0,1-834-168-3435,83.0,,eltrgmewvttakuxgsqbfjbcqdfyaqopskkoigydmwmmgacimuhdpox,Newfoundland,3.0,zkxacs,,2.0,W,U,West,3099446.0
HUA11769,10.0,QYCDCXRCXOJARSYTHY,712.0,1-916-536-8440,23.0,,wcykdyusxzergtxsqtiwpofnituthzrfpvabeqgktvkvyghnemdqv,Ontario,0.0,Imnxma,366394.0,4.0,M,R,St. Jude Medical,3102860.0
Wfe11770,,Ehhxedxtnjqdgkxsslhkcbpjbzerrampwcptsdswtwgagcthganrojtaoctaxpymanmxwkokdfflm,431.0,1-957-540-5017,47.0,Y,SZOTFHLWPRJJVCJWGDYNWBNRFHUORCOSWRVQKFEPHMHQMCTBHMPLTGKVHFZISGPPOIBMZHX,OH,1.0,UNCQCKGO,396783.0,0.0,S,O,Brinker International,3709911.0
KRN11771,5.0,Kajwdbyxpcbnotgmvvgfithwesyi,316.0,1-685-113-4933,43.0,i,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,FL,2.0,OOMVRSYBQNLX,495323.0,3.0,M,O,AutoNation,1091433.0
ofi11772,1.0,Gpazgedpjgeevxrmqwmueloonpuiheubaduj,,1-993-732-1196,70.0,,gdhuippdhpoiwxhaww,TX,4.0,Wpcmivs,9714.0,4.0,M,R,Scana,1545094.0
Xnr11773,0.0,Mpvrlcsdbenfel,412.0,1-148-171-6665,,,Uxsvuttimmzjptmxxzjsluk,IA,2.0,Dgiohbhdbfdn,216485.0,0.0,M,R,Stanley Works,3242783.0
Opf11774,4.0,Aslptvkjplsuhlbrlvpgdyvfmnaaqdijlnhwvpxetkhqsnnwnuxhasniydfgqstjxauiijlsavdbha,,1-013-501-5635,1.0,f,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,KY,0.0,zjnrzmlj,131489.0,2.0,U,R,URS,920705.0
Yyq11775,6.0,Qaltcooktkbqnnfdbdhniufvbsugfkyssjfzffxfcyazflfyshpz,,1-572-675-5701,58.0,,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,CO,,Shqrdlnh,117948.0,5.0,M,R,Dick's Sporting Goods,551423.0
PRT11776,6.0,,814.0,1-932-992-3370,60.0,,Sdvejmvuogsffqjqyyadwtoexkahccqlho,TN,4.0,CWJYVXH,422142.0,2.0,U,O,Perini,
Fks11777,7.0,vtipamxuon,465.0,1-019-282-9321,2.0,d,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,MN,1.0,gfenenr,17118.0,2.0,M,O,AECOM Technology,1451863.0
pvw11778,1.0,Yhqtzlvhxriemfkhwcqbwdgkytktkulkdzhoknzpiusodrpjfutplq,682.0,1-535-562-6100,100.0,,Kkiiqtwhrnauqxiatzcvictgwxaylbvukwicfybhhlxgcwzrshtu,ND,0.0,Wkegkdhurkl,430409.0,5.0,,O,Harman International Ind.,1441336.0
nep11779,3.0,Ssdheubzijqmlpilvcqelzsicswvoztvuhdotpgvqhwhuindxkgpdhwmqkctzau,687.0,1-577-754-3360,61.0,,UFPDSUTGKOIPXM,GA,5.0,qmsfauhaqw,24711.0,5.0,M,O,Furniture Brands International,721680.0
Krw11780,2.0,Cevjimofcvcfllaptfxxpakjifiacybfivlqploqrbcldedbxwgzmqolctxkofipp,305.0,,94.0,,CIZBXPGPYNDUVXOQZOIODZEVKWDRHDPCQWAZBI,UT,1.0,Mtfkvgxvhglh,127926.0,,M,O,Sysco,3190327.0
Veg11781,1.0,,737.0,1-084-404-6188,74.0,W,Epzbwhuskwttowwzzipfgubfrpclqvzdarvdwujdmgrecmcpnskzmqmlvuemck,MO,4.0,IRNMSUSC,251455.0,4.0,M,O,ConAgra Foods,657037.0
Fub11782,8.0,blkqohlvwlxksxmkveaqczpvywkanqxplmvpwxauybijcqrmhyuebcsdllzi,789.0,1-403-230-0932,34.0,,HJEJCHOPCLOHLJBFJNBYSAXTWHUJNJSIFHQHVCTBGDANXEBHZUG,Prince Edward Island,4.0,,415869.0,2.0,U,O,Omnicom Group,1686671.0
jvv11783,3.0,UGAWWEMQYDXSIZOJQGOBFSXWZCCFG,805.0,1-316-892-8756,95.0,k,crwgtrnkmf,RI,3.0,iwjlhzkfy,284748.0,3.0,M,O,Thrivent Financial,3093331.0
RGN11784,1.0,Lphuahacyawksoqicvlnuluqcdt,518.0,1-670-731-5577,66.0,T,bfjdmymbdpvbwllggzlukfzxotxwefoea,OR,5.0,Nmrsuasasfb,68139.0,0.0,S,O,NCI Building Systems,19154.0
WVH11785,6.0,bazzcowksbpbueggwjfyymprfnblvxgbtfbnbsmktkaspsvyiojxreetpxnkkdsuuh,777.0,1-044-687-1330,86.0,,KWMMAENVJUIDYXANJZTQQENK,KY,1.0,DWTBQFM,346400.0,1.0,U,O,Pall,2524557.0
iju11786,5.0,Pjlhnmrnpkmhywreatbhzq,364.0,1-124-036-6921,61.0,I,ttacjeffjmniuorduedfsscodziwsvifiwar,IN,5.0,Qhsobcmvnnbi,31969.0,5.0,S,O,Ingles Markets,3038913.0
ifo11787,4.0,WBABPQRTSPWUDIIGFRSWXUPHSHUQUJBRGK,334.0,1-741-663-6034,62.0,Q,Heihkxrsvgrguntgycfgjisvrcqebjmtwrcag,VA,2.0,jmtesubft,337635.0,5.0,M,O,Sally Beauty Holdings,1073838.0
pbl11788,0.0,Imwpgmdxvxgvsrswbyypsdpvkyjnjkbnkze,321.0,1-889-946-5122,89.0,,,AR,5.0,Gfehgwwomkff,275290.0,0.0,,U,Dr Pepper Snapple Group,3887690.0
Ztr11789,3.0,Pglwhjpebjnzldvtkblkvzqzyoondcqagccaojurvgxnkcazwdonduizif,612.0,1-365-701-7693,99.0,F,atfnpmuqbnskbmjdbmermwxfppklwhgbuvtvtalwdpqjvponflwopxoxrlgbq,Prince Edward Island,0.0,qyvfd,83193.0,0.0,M,O,Mutual Life Insurance,785284.0
Exc11790,10.0,wlwkcqbqzidjowjmxcp,608.0,1-548-834-2155,94.0,t,TSJICREVNAABIUOTFNQAWUFPOKOQEGJSLFXPRWRCLBTQYXLWJNRVEHFUTKXFFTOIELBFSBE,Alberta,1.0,UTQLRIEGB,131067.0,4.0,W,O,HealthSpring,61083.0
Ypl11791,7.0,mqcgqehfldnchwvcnfurmzgblickfvffkejcithjnhshrnuhlmrufwafqrojsvphumfufm,362.0,1-257-166-7587,95.0,a,Fsmcsianclwbyjsrpytley,Saskatchewan,2.0,Uhvzxeud,462061.0,0.0,M,O,Belden,2584577.0
RGK11792,1.0,HXJGVWLQLRKALHJTBESMCFXTSF,720.0,1-664-266-9568,22.0,,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,WI,4.0,Htwsqd,405350.0,0.0,W,O,Warner Music Group,3139348.0
Pli11793,7.0,oapsawehnitjmwnksxqxqptdcmdhicawuppftkzoxcyhuegxkcpw,400.0,1-721-063-8202,85.0,M,,GA,1.0,NYSVLFPKPQ,280817.0,5.0,M,U,,873050.0
Eji11794,6.0,Xizcrlqyrfasazc,446.0,1-960-087-9136,81.0,,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,British Columbia,2.0,hernxbink,132911.0,0.0,S,R,USG,3651114.0
Ywy11795,6.0,Uyipikpapsxwjaeluwbpczfxtmflfpocjcgjxnaxzccerlhlyyfcppdeglqlwonyab,402.0,1-906-762-5889,42.0,,Nrrfnjughqqrvgxrdth,VA,,YSMNGXUK,463043.0,0.0,D,O,Las Vegas Sands,117958.0
GPV11796,9.0,Tqcbbtzgwngpljakjuhlqutmoepvkdqprfwdwcrsmifopvqasnzorjmjqumeikiokpxgok,609.0,1-797-147-9665,25.0,,Pctnxzodjqoabd,OH,4.0,ORJBLFTRB,491624.0,3.0,S,O,,3485695.0
PNX11797,3.0,RPSIMQKFCSUUEJKENEXKKMTBAWTUYTKQHETUHWZVMUDVFHXWTILDNYUWCYVWFRK,486.0,1-158-275-2146,78.0,,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,WA,0.0,ohquntxgg,343629.0,1.0,M,O,PepsiAmericas,226844.0
Fop11798,8.0,CLXAB,308.0,1-115-123-1503,59.0,,mowvvoiefuzouenhpmqiptunmngeeabtoq,UT,1.0,Fdejkln,134322.0,1.0,M,O,Administaff,
XDC11799,0.0,Bhiyptkrglceftdtzzlnmbnsvqosufimhustjphwedyonylcnebxpmtijtfclelbofuchdmjhdrkjkp,748.0,1-414-687-3266,39.0,W,Nercvnkctkpoynvmric,AR,1.0,WRBGZW,119718.0,5.0,S,O,Freescale Semiconductor,3414198.0
fly11800,2.0,xksuazvkwwnmngobuwohlogpmnminuqwx,712.0,1-910-899-8854,92.0,R,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,WI,3.0,LYYRXHUPEKSN,240566.0,2.0,U,O,Key Energy Services,115387.0
Cju11801,10.0,Feeovhlwynycmuhznxcjortxsrcunlbixjfkbotogpymusykzegmzklpkyie,523.0,1-825-781-6812,71.0,B,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,MN,0.0,Cbwjwmbuuisn,1011.0,5.0,S,U,,706876.0
Xli11802,2.0,vlakziwwdnpyzoognmwtofxskopmcqqzudbfcxmuhjhpcljpr,593.0,1-772-701-7668,74.0,,pobyqpgrkrzlpynxiiqb,OH,3.0,WJZHWWQ,138852.0,3.0,U,O,Ingram Micro,3414611.0
Jla11803,4.0,Yxfamnslosyhvtynddvktqawajjivpbdbas,,1-731-139-5161,34.0,B,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,MN,0.0,Koagp,304506.0,2.0,S,O,BJ Services,2871822.0
Odv11804,1.0,epummmtoewdiegxnuzvsfhdiibdvoqmvvedxguuevqujwvjpqghzivkhhaxiknzdmqdmnciehae,732.0,1-856-493-1171,24.0,W,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,SC,5.0,OJRCIYSSWKKI,422426.0,,M,O,Goodyear Tire & Rubber,75846.0
Grw11805,,,712.0,1-979-745-5168,84.0,,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,CT,0.0,dxqrm,195047.0,1.0,S,O,Ryder System,3135479.0
Prx11806,2.0,buucikfhapevancimmtzkscpkmjjclvdjlydfvumy,794.0,,62.0,,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,UT,4.0,xqggirzkjxg,119712.0,1.0,M,O,Crown Holdings,1929126.0
Pbw11807,1.0,ubeukbhhoipuooalftqiweqykebskjdpijvgaisnewqimbghfngc,543.0,1-388-711-9458,34.0,J,Vfetnfskbjmr,DC,1.0,ARSEMVQ,328056.0,1.0,S,O,Tractor Supply,1598636.0
Tyd11808,8.0,hrgqzduuosqaymdu,,1-589-308-5039,76.0,M,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,NE,0.0,pktmr,439825.0,5.0,M,O,Protective Life,3873135.0
Yoc11809,0.0,Jfelkxhlfgcwggwwnpoekbvulpesjiwesebvlamtgogezzcjvkdkgkurmikvdryogvou,370.0,1-912-023-0094,30.0,n,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,FL,3.0,Moddarsr,238921.0,0.0,,,Genuine Parts,621863.0
eiu11810,6.0,IRMQNLQLLK,437.0,1-680-728-7555,48.0,,pptap,ID,5.0,Qsikwotaof,443410.0,5.0,M,O,Molson Coors Brewing,3183748.0
Lzb11811,,,568.0,1-541-591-8203,98.0,R,WIFUOXBATPAWSA,HI,4.0,INUVWJQDTD,185210.0,2.0,S,O,New York Times,480910.0
Ehf11812,0.0,hgqhbxiwobgyhlnsoeicpgijwlluberknhcp,315.0,1-097-573-7903,54.0,f,Karuvjlolziffmefkawadkih,ND,2.0,Qecmb,249206.0,5.0,M,O,Eastman Chemical,869869.0
TZJ11813,3.0,Mkxbnsexlqxpifacsyykrrglxypkoocfswinxin,619.0,1-388-763-1684,,,Kxtyvxsxswtrghctddcsvqfvifulbhogscxvxbfgjzvbnkmgsnmujcoubmqlmxxxegfad,WI,4.0,Qglimeduimd,148527.0,1.0,S,O,Alaska Air Group,2431274.0
LOE11814,5.0,Kohbybldftfpjnhvbtsfdpxngsdliohviemswdstpvztemyqzlijhraqkhkeqhasbnrwohvpj,576.0,1-897-003-3614,37.0,,Pwvsabkxkvffvfbudmwhjordcqihryvdlbyhfhw,CO,4.0,Fljbadymrb,,3.0,M,O,,1839975.0
Hgi11815,4.0,Dujkhxxdaxwhvjyanzidww,510.0,1-284-573-0057,51.0,I,CEKTJLWIUEUIUEZDPTPVULJVDUCHCVGVIDADVXVHUFMFQFUM,FL,1.0,OAHAAB,182700.0,2.0,M,O,Unitrin,11343.0
Ffm11816,9.0,oawoawknalzsisiwltjo,430.0,1-962-680-8156,98.0,,wmpelmmitaxiacljhvekyiykskuivpgt,MN,0.0,,159679.0,1.0,S,O,Winn-Dixie Stores,72476.0
Ecf11817,2.0,xxyxljfwwthdbphrvbhbskspmgeqsdibhojjcpgwechfxumfzsacconoiwrxlbarkfwlyhbloah,464.0,1-517-304-1469,62.0,,ZNQAFEDKXDXKATXRNVQBXNPPOATBNKULPGTCFQFNEDEQMSLTTPSAPGQYONEEVBUIKDRGBXXOUF,FL,0.0,tdjqmslajmy,290172.0,4.0,S,O,Williams,2611907.0
