AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,Gender,AddressLine1,AddressLine2,PostalCode,City
avj7383,NXKDHIONQSXCRKLQIGFGMKGUJBHIAI,51.0,W,S,0.0,4.0,O,avjpnze,771.0,5.0,M,Gfvxpesfnafsodhbzpouqloojmjvnlbwgylhfzxghjcujsmvjfhpfefdoixamvcccfml,Wawixwkkfkjpaojajedeacd,Qnwcubkeuc,Spokane
Phw7384,nthffhxptvgccmsyvzq,97.0,,S,3.0,2.0,R,Phwnyjwxyxstcetumk,534.0,2.0,,PKCGWOLAHCTQKHSQRZSTNPYXKWWJYRPLCBSYMLFKYTJNGHOOAVRSIFYBMUKDHX,Kmeneqsxxgiimgtutpjspypolmsoqswgoolqpbyyjvumalxgbkrlxtoqqlumngvbo,iglbfjzgo,Pasadena
ujq7385,Lxnoa,87.0,M,S,9.0,2.0,,ujqhddbvvqoncibc,534.0,2.0,,Rfssiayfwvkvwnucjaruttun,Trpqurbpoijtzlnjexgptjqgmmqgukvvzxkpezamyabbnj,Rikxkfuyyt,Durham
Tlj7386,Bjnojklwectspqcdusclqskpghjrs,64.0,s,U,1.0,1.0,O,Tljetqdlp,481.0,4.0,,cysdywitotniyjupzpitfirswaxqunao,Echwbaebdwvnwgfodncpvpzphcjebbhpqvbsakrsfytdefxwxmflrjldp,ymksilggut,Fontana
Gmq7387,Mhxyaeumi,85.0,,U,5.0,4.0,O,Gmqsiregoyxsxwxhoeoylyxnolac,609.0,2.0,m,qmfnfdzrdkwlwvrzhucilmswswnmirjdrafokneuwgrluqklgpuwss,OPOVRXADBUFNESATMZLWHVAPCVIMWONNINJEDRPVLTWFDJBXNVIMCOMYYAVQJQXMC,zjdqposnccz,Long Beach
Axu7388,Wceixamirldkwfokpfrdpofutmsgcu,0.0,,M,1.0,5.0,O,Axuhudlukjfmayimtpvuybxcizv,795.0,2.0,M,LQYLSHPJCUK,ivhtjcykotqfpsbjlxggqrujxwnnglbedqn,Gwbomjkzvc,St. Paul
slv7389,ORGPEOJWROEOTSFPKHSQRMFL,,,M,8.0,1.0,O,slvcnuyibgodcmgpknedi,817.0,5.0,,Jvgbzeejygwnfsukkucemmikzvdevzchxhjxxtceta,,KPURBPXA,Washington
Wvp7390,JVLCJLZRQTXVS,60.0,W,M,9.0,4.0,O,Wvpnvlsrlcylfxcqydjhz,688.0,0.0,,Hcianuarwpgnlywjbwljeyxbwxriggucnnlufxqoobbrakxmuhumcbeggkmtbaskplaxwllguxdun,bqiwuulvmikjsajcqrsjilipfpvwurjqiwpecwzeqhxufa,Hwssa,New Orleans
Njj7391,SHJVOSTFAAHCCVWKYSRIPIRZTL,10.0,,,3.0,1.0,R,Njjjwjlopyhrduruhwrij,421.0,,,Cslnegwfzmcjwzawbzlrqsvnxjhsfgafqrzforxolmrfwfmhdhesvdcvhkdmrblwgm,Alkdxqxunrdrwnrdklasapvhxttpwvxdmzlqb,Kedkvwcf,Irving
lko7392,MEOZNAQWNQLDPU,7.0,a,D,0.0,2.0,O,lkoxpdn,782.0,5.0,,cctpjsvzrddt,ugbddgvwfwgrjioezculvtitexxnvtgqhzndruewupfun,OCCUB,Manchester
ezv7393,Psztvkvychpwxzjpzjcwmcgvmox,7.0,,M,0.0,3.0,O,ezvutlamlreanpgbg,330.0,1.0,,eizocueoszktxvabtwplrnwihxoxbjwrlxyhkbxosndyhaaxncpuvrkrfqlzkgkgnovdgzemwakljrnv,vflixcfyolavyzscu,lhtszqwisxzx,Hamilton
Jok7394,Qcrapyzcuzxtdgjptuxle,22.0,a,M,5.0,1.0,O,Jokfdhw,582.0,2.0,,Baxqgfdc,zvfxblebmlntbitwwuqhrtkfzmwqllbcjtjt,DLPFMLHM,Fort Worth
Vzx7395,Psdwglx,12.0,t,M,10.0,2.0,O,Vzxqwl,323.0,5.0,,Dpfvtpthktbzttvjqezlldeqcvycxnzmbgfzdntnt,Jqvnftguiaznhvqscavbduisxychtoznswkpdjyejivwwrcda,obktchnuzr,Amarillo
ZFE7396,lfqayf,40.0,,M,1.0,1.0,O,ZFECGFUOAAOADNXD,744.0,1.0,M,Atgdmccfnogolporiwzplztlqicixyyauquxiljruntkzhhbdobkfxdqeulseajkqnhlsobjmzu,,NKNPSNEILRIS,Mesa
Sql7397,Btuuxvalqwwdobqcdhrfqxk,60.0,Q,,0.0,2.0,U,Sqlhygkqqngadjgzdtkpijafzrs,813.0,5.0,,Linppgsemiumhhornfsyjuedkyqhsfyuduktqhziojqvopezvmhmwosdhe,Zhqkaueqazrgzbwjlzerdivhyiqiqjnipygdkirdhwlsgrkocrivxjtnc,jkopdlus,Houston
ljs7398,Pjhbkbhetakktfdhlqpwsggotxcmv,81.0,,M,5.0,4.0,O,ljswzfwkpcbnc,606.0,1.0,F,QCIAPNOEBQSWZOETVXWOFZRBOOCHSXDXSDVO,LDWKGDAWGRKCAGLCXYMXBEVQRJQZJMPCL,Ilwgsh,Iqaluit
Zzm7399,Ogltgnrcnnn,10.0,,M,0.0,1.0,U,Zzmbsqrqocp,453.0,5.0,M,LNJPWEMHADNPNEUILCETZOHDMTLDKYE,Ojhetrrdcgchbxuxrcgexwhtglinbepqglzzfviynchkliggrqsdkbsrarskr,sxtcznlr,Rockford
osx7400,Gfgoiexhinjvmupbrlidnruh,11.0,,W,1.0,5.0,O,osxkq,833.0,4.0,f,Hnthjhguvsaviauicintamlgevpggdb,Pivyibaxwypaeqxnpvrhnafrkdhxcoexydnarqrymbbyxjamqoebvgixfpztafzwzborhwtfnbobhhpr,OPHFZRWLBZNH,Mount Pearl
Vwu7401,Qmjgjerojbnbcsqmbaodtautqaeb,95.0,,D,5.0,1.0,O,Vwutbkowqxbrnbobpstfjeorozqdgs,376.0,2.0,,Zuyxtd,Lfbrbziaoxrgytgv,Nqbcmuvhb,Salem
Abp7402,JTBSUCG,8.0,N,M,5.0,0.0,R,Abppxigcwfapkkhcvsynl,538.0,2.0,F,Vwqvjhgq,HOGMHYYMAVRJCVZARFC,Pgmqop,Miami
WBM7403,FCCRLACRASQGZBWNCWNKJIIGSAM,7.0,,,6.0,4.0,O,WBMJEFRWHAAFY,705.0,2.0,,mgthgkjvghvbdwsvthllaverxhhalrafhmlaorziojaesnnqwzuyha,Qifsrlnbgfwrwhjooscppqmfnqwtlggyz,Elgofgnggf,Simi Valley
RPF7404,Fbotdbyxnobkjpynoawlwqkdlfle,22.0,,M,2.0,0.0,O,RPFOMZNNSFSCCSQPMBXDVIXPKIJQ,314.0,3.0,F,Mhvtvfredfyvellttiiblgmrvyvqqmofavikkaial,Xfblutg,OBTME,Thousand Oaks
wme7405,Tckadysujwqpbamccritatwv,85.0,,W,0.0,5.0,O,wmevagwmkmcadjnwt,402.0,2.0,,wwnflbjqrjvhimgidrenlyzixohkxyhqqg,EKRYEIODBYPDL,,Moreno Valley
AZI7406,Psyvqjbykkkgw,9.0,F,S,4.0,3.0,O,AZIMNBWWTIXXTUXIKYUPG,591.0,0.0,,surhehbepjknfipcnhjcyabkb,Udgmktoitdytzcxcezidqevtqsbjpzmnmqzvsxvd,qyjqfpkyicb,Simi Valley
Hxe7407,akfrxhlgdbysp,52.0,T,U,6.0,5.0,O,Hxehppiyu,598.0,0.0,,Fvmskbmvgdgcwabjyqjquonigaxycluljitfqjnagbmynsfahudnrueeofkfikvnplfeuigbepfmmrim,gutnrudorxpwajwnzbog,Ucmmmwfo,Nashua
Wws7408,Vwvagrgngrolqdagjir,49.0,,M,6.0,2.0,O,Wwsmipckveothzfqtzkbjplibl,541.0,1.0,F,HBUENIRYVVGBJZOOPODTSICLSZSFFRAVPJYLIXQNTYLDYYSASZQJVAPLRIMUFZQTMJGFRPHPGCGPQT,Lchztucvhjpwgstrqbxfwdoqfykngreyqcckgxqv,muotqqhyo,Henderson
Quf7409,Mgoxbmdvnyol,62.0,,S,1.0,1.0,U,Qufqqokwqm,417.0,1.0,F,Iksglhchsawltzulcoqovkxahjksoxfesktrerc,GOHFZGFHNYUEFGFMSADMHDWZN,GNFPXMUCSK,Sydney
Fce7410,wzyvxpylinb,75.0,,,0.0,3.0,R,Fceiac,658.0,2.0,f,Kplifdglhtxhcreigqwsaajekebgolqomeeuqwmxngmbhhg,wbsjinojalmjvwtmxychwgqsjggotiskgkepwrfgrrckxfktkwrvunelppsiz,ditkwufjg,Providence
Xap7411,pufyzrorpqbegamfqpshekuwveuhg,58.0,,M,10.0,4.0,U,Xapajvhiafqdutlptvmqahsirzw,419.0,5.0,M,WQVEOJIWIBCSZEBVBUCCC,Pbeiqvsdbnbnctcfqhrshctaqkrimmhjvxgucfuwqjywdegfd,sgddgcfxdis,Virginia Beach
mmg7412,Nwoxzzuvc,1.0,,M,5.0,4.0,U,mmgfbzjybklwbdlwy,,3.0,M,Yegemjeogtjvtqhcovoxcnbypwrhbed,JNRURZLHOBH,thvcq,Hialeah
Vth7413,dfaujsuemlkdc,71.0,,S,3.0,2.0,O,Vthrbrsnh,702.0,4.0,,Pafwsuwegahycbihzhnalpdsuxkxjjjwpaipeaucatksuklyqvptnxsoqtvunnjdaydqebfhfqqexgrx,Hlqahshneiycjxntvuoxvfaldxgzmbxybqwrr,Lvdhibdqjho,Fresno
Uaw7414,Aajgylxcvgebsqpi,,X,,1.0,2.0,O,Uawagsejhacsnlojnnmetmpbaqddu,573.0,,F,Qxuxwujrkqfosfaqitddwnagdhnqixptvwxhs,AWUCCIVPANSLYVJXDYPVISAFWMCMGMZF,IEALTPFCI,Springfield
Foa7415,nazaifcoyzquujpbklwqvfwpncvpsr,,,S,4.0,0.0,R,Foahdx,330.0,1.0,m,Womffudkcpwremrpbdwnxwfmhccmkjvfqcwljxklmiixiriitcwnpftiqgp,Kmouahkwncvtjhclqyuqajgqqdtgomsfdtreikyl,Zfbfopnqpfy,Hay River
GYP7416,SVIEKSWRVIDLBCPBJ,1.0,,M,4.0,1.0,O,GYPFCXFQOHQ,355.0,3.0,f,WEVLIPAADSJPBRIRAANNRCPBVPFHVCFSFKUXYUHBFZHEHTVFVWMNL,EMEPLBJEXKQUXQSGKXVFQDMGYXKMSXSESUHMDCDHYIWIP,Jpmhcvumazji,Carrollton
ted7417,EZWGVYETAWIWFTBNXWJVGLTVHJC,55.0,,S,1.0,5.0,R,teddufaekcsvuglbnyowpl,645.0,4.0,,ufrlzdhkvflspvyegyljsmejrve,VROSHROPHHGAHNGADFRFWYGPOBPZFLHIBOJEWRDB,Jehahwezqpz,Irving
Kdh7418,wjtglyimchbowbkbelfh,91.0,Q,U,5.0,3.0,O,Kdhxlmcbtxgxzjygmsfm,467.0,3.0,,Xcaxziedmganimvumuwkcsqpjjwsxwqbtqkshjlukrwwp,efztsaewxkngckrkmfrrxltpvekcrd,rmnpkga,Beaumont
Ugv7419,Qqiqhsiyhhbrvw,13.0,R,M,0.0,3.0,O,Ugvooi,732.0,1.0,F,xkwygcgmckvm,Jtxuufxds,Htmqtn,Brownsville
imy7420,Vovihsl,17.0,r,U,2.0,,O,imygovkplmnxcsgjr,636.0,5.0,f,Fhpegbhkvjtfwqzpeoicjpoawcbacwayjwupaiyrfcbateevbnohzhuszsuvbhowanqlihmhbeo,VDBKIYUKKJXRWXOASCRBCLLCDQDEPTZGD,IGHAS,Orlando
fle7421,qqlswk,37.0,,S,6.0,3.0,O,fleizkijajdtvftonqs,482.0,3.0,,Vxstcjzblnmizil,briuawdaqjwtwyehyruplfcnnjvpycllwopuetqpcnki,Huctmoulc,Milwaukee
BDO7422,Mmcnlnlhizwjbjquljad,35.0,,,4.0,3.0,O,BDOEYXVPJNCHGBCFIVWLOJ,414.0,3.0,,Uefclisxdsnsq,Bfnaj,Javaycjfjm,Nashua
Uvs7423,imuldufkvygorjgz,95.0,C,M,2.0,3.0,O,Uvsfinwcftprgodydqegtubzwfsf,568.0,3.0,M,Xqhsghpoojphtdklxowegvyskazsjesxkqmbzy,EQYUVLVDKYDQQELIBUBIVGJAPSLHWEPFKCBXFFSURQHNNILOB,Inxpxb,Nashua
Ynk7424,Lqzdwhcf,46.0,p,U,9.0,5.0,O,Ynkbzkhubz,397.0,0.0,,jycelwyt,DRBPUWGUODSKAFWJICHUJBAFNXUTWAKPAUHFEVPAWOFLLJPNOJIOOPAK,MEKGCH,Macon
nex7425,gmyvfw,26.0,,M,6.0,0.0,O,nexdsvxveuewzmrstulp,471.0,0.0,,Orplbyysdjbuwoonb,Obrwefddchqqctyznjhqkhswiswajwsshfaaucybcvbbhbhixzngxkspwhjkmdauaspfiuvnqckmjrix,Ignbvj,Victoria
Hvp7426,Gbvvdekvrv,66.0,,M,6.0,2.0,O,Hvpegiprfefydzst,,,M,IGOFIHCSWKDWQMJBOLSOESNFTDQBGEEKWYHJFHPEHPHNKDIKRO,IRRZRHMRRRQCLVVKDRHR,Mnznxsf,Sydney
Dvr7427,PBXLOAUUUGYNRGC,89.0,K,S,10.0,2.0,O,Dvrfganbjkggq,,4.0,,Miefoyvqdsq,Yacxblamfkqfwzwlwvxexmfxnacsgqkppvqmuemhdfrjjkyqloapxeydg,Knuwwc,Charleston
Lce7428,BBSZLDAXUWOASOQMOHDXMKPVAKDY,19.0,K,M,6.0,0.0,O,Lcebgapekljlllelbtgmw,799.0,4.0,,Awdpqhpkzbpvojgccahcswjnxbcforocmaxswdloakcctgeqcefoavigsnctoju,Fadteoclpzfghtwdbwhoggvssqddkknfhvfgbkwchbylfowgvmnxvhddiilgzaafeo,IGPULWQEMWI,Vallejo
Ryw7429,KMXVYEFGXWLBZOLTXWBGLRQPDZORQ,48.0,,U,6.0,2.0,O,Rywciqogcrjalb,,5.0,,LOGMUIFLQUNFFFV,WRITSBGNATTWXAFRTSOEORQZICMWXVNLBPAUXJRXPMBTRTFJIFGEXSXRPVMWCKVDDLFAG,gtnnqaqsntq,Hialeah
ZZD7430,xqdjroy,63.0,x,M,7.0,4.0,U,ZZDYCARHMZ,531.0,4.0,,Dijlonppoahbjartqjihjljpcttmulwwfrajzyjzlsduttvuibmwuiscqqyeadi,OTVFIOGXBVXZFGDUMHSOFHDEXCRHTXNNIFVKNKUIBECBZCORCGVQXQCEH,RFWAG,Oakland
Qep7431,jvckhuvfnvo,,D,M,10.0,5.0,O,Qepqza,840.0,4.0,,mnwghrdgbwwddmciefskvgxjaxxnwfu,Bhyrvmkgacjicmrsdlw,Irhrd,Elizabeth
Ckc7432,VMYXBLBSWRXDN,36.0,,S,7.0,0.0,O,Ckchauvozlaaounuarteltyeyc,770.0,5.0,,Jwcxtcfyeuicrcvpnfd,ghtyvwbjvcclroriqdvqwczxhdcofbl,FVJQNW,Irving
Uty7433,Zubqrznhgwcxwi,30.0,,M,4.0,1.0,O,Utyeeillpo,694.0,0.0,,evwynuuirkzimevawrbvzgckpfjhqoxsfyeioifnp,vvvsehzsiwqhyrfozlafewpinf,Ylwfwtdlnm,Washington
nlh7434,Naejzattexbgbfncmqyeocabuieiz,52.0,,S,5.0,4.0,U,nlhsgjwniogorchytxd,311.0,0.0,,AOENTBERPVYSLWJQCQVGGHRDEMA,Xdcwqxnoyejzosiaffoqjuuu,HOUDVXV,Oakland
Oht7435,YOQESYYONRNDPECX,21.0,,W,3.0,0.0,R,Ohtqwaajovhpq,729.0,5.0,,RWAPEJWQNKPRUJFVZLSTBRISUQKSNCEHVEQRUXBFNBQXNL,,Lprfzzvyehh,Durham
Umo7436,uikxanjtsumwaoihxzlvujbabqasg,73.0,a,M,9.0,3.0,O,Umoptyglovqsnqjmljfraoc,537.0,3.0,m,sxvpwrotnbjbjhsexpuleddmryefgnzbmxtaghrmjrilacqbdgjd,CMDXTFWGCMKGWLUSLRLCNMMJCFZBRWJN,msevekwn,Bellevue
NXP7437,Ypiojudggnkzylnoxtkopokenhdqc,,s,D,7.0,,O,NXPIIRTIMCLYUOOUEATSNZ,465.0,4.0,m,Yistkxjwdbwdiecfupcocgnmqniabavkixgnqjjkhetlgtofkpnxllsfozeyqcvdelwc,wslqbbazfswcunwxwbnyhhmyzyqumijrawrmpfabxwvtzuhuefoniqgiswykdcvxytidjkjorthtwcp,BFZYXJSLJ,Bakersfield
njd7438,nwbtyzlhorfuvkhgwbzqivrgi,96.0,,D,5.0,,O,njdmplvncwvrjxekxiscdw,365.0,0.0,m,Fbdgohwjhsmgvquepltsghwruqigfizchulgjrxcdkhqshtpjlt,Tqplusvioosqegfpjqkqjqxkqrzcozhwxdyhchoejakelezevgclabxlcnltaua,,Thousand Oaks
Hqx7439,Eekwncfaonptpnbxbqpgcjaf,,,U,7.0,5.0,O,Hqxvcwrcjtpeqstbiauwkyjushlhr,411.0,0.0,m,Miqultawzcctozdvwvbzlirhiifk,rwkevaiwufpfcviiewruwybbctgzvnuuhpctoeacsuoxbdtxbxjjmirhrhtckqldfmvgwiivppor,ABWWYE,Sherbrooke
OUQ7440,Aqwrrdu,34.0,B,M,10.0,2.0,U,OUQFTBKQKKKMCRQEJXT,757.0,2.0,,LFPDYVPHKYSECPYBLTIOEROKYBWNEFZYGKWXHQIZUHLSBQUMLMKXGLOTDKNYTATDCBZMQZO,Wltlfrqdbnslberhetcwlbsftkbcptagqldhzdhupxhipkoceiaajltdrifjreftife,FSTIXJ,Pueblo
wsj7441,Otdexocdedjusnetueqpukenv,58.0,x,,1.0,3.0,R,wsjqwmiprrtkekdfcd,791.0,3.0,M,YQOIBCYDALKAQUOJOEIQDVCVLXBOIWBIBT,Xtwdxjbagicbwafrycezlbjamnljpixtbiyzlpedlcrwamyknlibbdekjttlce,aystd,Portland
Slg7442,Jlxbppfmnecadalqeztqvqizoohpd,2.0,,U,8.0,,O,Slgexqveuquvxn,514.0,5.0,,Qivpzbetjfjcfebjsftbrrscmurbkeocafgpbytnbkpkgucgdskgnqjihhfrwkepomdgmzmtgolpnht,Zkpqcevraswivgdjbqbdaxhcthaebgoxljnymrsk,Odfutqgle,Gary
Hnd7443,Nhpbptktlvn,25.0,X,M,9.0,3.0,U,Hnduw,593.0,4.0,,Ptnzzgusdgcadbeokymaiwpyflnuidoeyetmzegxeylfbibigid,GCKTIDDGIPUAZKNNRGCOWWFYBIATBKARVEAHGMHMQSSV,hezzj,El Paso
QJH7444,Xjvvrucphmmaucrfe,60.0,,W,7.0,2.0,O,QJHUTABMZALADIXPC,830.0,5.0,m,CPNYEFFZXAFFUEGIHJIDWAOGMMPDAUSPDJRRZMMWCLGQBFOYHTLVTPLOTEKKVPIHLXVFTSHXQVUDB,GSDCEJKOGAPYIGBPVPDIXMEWHJBKLEIEQMHMTRHFDCNTTTVZLVTMVRSX,Krhtewguqkk,Tempe
Snu7445,Icecnjbmfvviytpouocdgj,36.0,q,M,2.0,0.0,O,Snumxbcsrgnijfwl,341.0,4.0,,Tycxetqeakhcamaibbaoslrgoxiqg,,,Columbus
Nzd7446,Etevqugaxgavqrcjnjzljnrjsuq,30.0,M,M,0.0,1.0,,Nzdskamukb,664.0,2.0,,Nbelpooybvkjameypqjpqdaqqmnczbnuwvimmwbfzo,QHOMXGNKHDTIPRDKWZEXYESDSMXVIUZCGBPCO,YOWUGEVGIJ,Lubbock
MKM7447,Htzvxzvsabixzogzvpahtw,67.0,H,M,5.0,5.0,O,MKMJLMCYELGLFTMOTBAGBZWOVFGI,716.0,,f,Azkifuobweqlbaaoberkxzywtbspvuafvirwkjsvmviivtbjlqwlarfryt,GKJCVIGJLIXEWTICBRX,LBFWIIU,Santa Rosa
Jjh7448,JDSKQKBKUDEGFFBE,99.0,Z,W,10.0,3.0,O,Jjhpqlslaqbpxgoqllqlduq,675.0,,m,hagswnhvch,Zdbphvwzypxgetxczdufvfefuintxjajdflbijpa,Zptuk,Des Moines
Ugc7449,Udjonj,87.0,,D,2.0,0.0,O,Ugcrqweksghtkmbrrxkjnhs,385.0,3.0,M,Ynnkfbzzonbfabyizese,,cggvvzqcxh,Santa Clara
Htd7450,Uvpvbdsdzktzpvctifmfx,31.0,N,U,1.0,5.0,O,Htdhugbpnxumgxhjmkyphimwnknv,463.0,0.0,f,rhqhzdhoxyzbsibpzidrxngkidukkriwrvmfjixpebfttepytgkfjbzonieozuesqeolexlrkizfjpej,Ymqqlprmjxnnnygbdrlaunefjjvsclskcbifyfq,Xvywsctl,Escondido
Njm7451,lgvkc,38.0,,M,10.0,0.0,R,Njmttgd,475.0,5.0,M,ZKQCJLRCCOIPWWUBIGVVIN,tiwwfhrqmfruexnqxxbsurdcsaxhhkuaytwqpnlomtyvnao,Zctncjkged,Edmonton
RFV7452,AARMBQCHPZSBBUMMQQHFIKFAWYQIUN,30.0,J,M,10.0,4.0,O,RFVEOGRTH,694.0,,F,Vlpmkrbhugmcq,Zdtfum,Lhyvuac,Orange
QUC7453,JBQMEZXTOGSHEKLYRHI,53.0,W,D,5.0,5.0,O,QUCCMENPCZFDCMSEBQNSVLFAXXUMYM,576.0,0.0,,Vfkrrehtwalwuvlijgntsu,tcwafanqgvtydekdofqhpykhrzhjalybkuvbrkjyrzyheglngobbmlc,ETQMIGJDW,Coral Springs
Dxr7454,YUJFGLFV,4.0,N,S,3.0,0.0,O,Dxrhhlnddaysrvliu,,4.0,,JDSKJ,VMADFCMDSYAMGUVGOPNCMBDQJWDSQHOUQRCFDOZ,,Ottawa
rgn7455,Ebtsulszxhmyflmpnymvnpwon,13.0,,S,5.0,,O,rgnxhtualfbh,759.0,4.0,,ARUGUTNRAKOHTBIELGIBGFJHGLMFIVYXAHFOCTEAACOIKLOBJEVZUJWJ,Nehkijdunewprmnxnfsriltnmwirlopswdrrbgvoptezsbz,,Birmingham
Tde7456,Nsdhqsewvwimfkxput,9.0,,,10.0,4.0,O,Tdexeowlpnrshbkpl,350.0,2.0,,Gmnpaqjrskssckkxfzxmnsyctnyaqndgtadpvuykkall,argsgmtiesmnbngjnfzrwjznqknmzcpfuklbyjiihurhklobrifzfssuagbgjxihhcboxspifyzpynx,hfukwcxmzttz,Winnipeg
IUD7457,ngvwpnsgngksnjty,81.0,i,M,5.0,4.0,O,IUDHSISDVJXMWWMM,458.0,,,Kmvlowqgvuaexlnldlfdwkd,vdoiiupatpkl,gowcnajg,Riverside
vbb7458,Kfyvzjjjznqljy,65.0,L,M,8.0,2.0,U,vbbxjovdkoqpwnejkuyensvmuma,518.0,2.0,f,ynlrweejbnnsexveiobjnbeezerswzytkyqlcsvuzfrdocbbutvgwajaetlsoyjmkhqp,Kwzruwowhdgryyrultqzcqcwtlmkewqqmeoulvjtxepasmjtlyfiqptnvegckpnny,NFMVNRQXZ,Irvine
Phs7459,oolahwlmeaiqpkhiggnd,27.0,x,U,4.0,0.0,O,Phsbvigtusjnfaev,510.0,5.0,m,Oqucvzfeqcmbcxdhbfoqsignocwteexijqksnmfyjcnjdpvmtxsveit,Hgmegsgarogeuoqvqkudzultdcgignoxldxpbasysawbtulmpup,,Irvine
MAH7460,Ensigipbjct,58.0,o,M,9.0,3.0,R,MAHBBNUYORZDXMVRXRTY,332.0,3.0,,YNNZML,QIXGAUEKVQOWEQHISDCLQWLPPQWWQLXTPQUWOHFVXFHQSJSJLHFWOXGROPOUCMPKPJPOWOOAYKGXEJN,OAWJUOOBQKO,Raleigh
Rex7461,Wsxrnkyxsg,18.0,I,M,1.0,4.0,O,Rexgeeczbvnjprxll,493.0,4.0,f,eabwfaktpdslcnvtypaxbgpecn,rsvxtmzelbbriorwmmrvodqsjc,HFYKK,Salt Lake City
alf7462,Radczslhomecwertws,22.0,,M,1.0,4.0,O,alfkkgxgkiibrfjnhmndvb,333.0,0.0,m,PXWICVMMOQMXOOURITHUOKCLCQHKFSKMZUAPYWINEJOGDIKVKXPD,Ltvsqcvesffinnhgdreyvsxtnbhn,JSFOVBVV,Dawson City
NDK7463,qofnnenff,36.0,,U,8.0,5.0,O,NDKTKEG,597.0,2.0,,OPRUIVPKOZHXKYFKHBNPLYDJCIXDBOGGICQPHXXMOQKVOPNTPNARH,Iswnhokuupappqkttsklafmfimha,Teiomirlkc,St. Louis
HLU7464,fbshjbfqcxxqsqwlrublgiifegcq,4.0,,U,5.0,3.0,R,HLUGZXNJJKZMRFTPBZTKKJELFA,850.0,1.0,F,nntpgzhcw,JQPQBYQGVJXEZKPBKKRHDIQYVWBOZSOGEAMHKKUBFATWXMTIIAJAV,wqrie,Alexandria
ELI7465,Lseufyhrldazjmsyigqgoodtzj,37.0,t,M,4.0,3.0,O,ELIPQGBOHJLQJRASLRTFVMJYERVIQ,640.0,2.0,F,Tsaradmegnmutkrblrdupdhimfnxqevcrgsneovlywqozm,WFNUDPHUKGBAVQMUMLOFCBWVVLNSFSSQECJUZUOWQDBOAIFVLYXOLPXSLRIXY,OLZXTIAOHNG,Eugene
Bna7466,Vbrrwnornbyundbyip,,,W,10.0,5.0,U,Bnaabh,686.0,1.0,F,PNPEBWKLXVTPUFCMKFLCUCTVDSQBKPIULTIWKGXYYNJUEARVEAWGRRGTHJS,Jgkhhxspjsifgvstydcbkpukcgecyotwrdofssxqgaylabarloeynmgcbtfin,Zvwqcdxjaqme,Glendale
fuz7467,Lsixjelmyqfewmegtyifm,74.0,Z,M,8.0,0.0,O,fuzjhvnswkevimchngrivhylpg,396.0,0.0,,mqtowdsajalytaidfunoevwnbygolqphqabbmspvocm,,Gzbei,Kansas City
Nno7468,DKAPACLMSAPLGUXVEYIVSMVBWHZ,85.0,C,M,10.0,3.0,U,Nnokhsagabmkuclaxvhlgg,782.0,1.0,,Esyjsouieiveqbzozviogawwczwyxyceonuipnvbatedijbk,Lrpixnkeatkxrbgajdwyzkvctiujhxfgujealglveyhxzcoezrk,shttxyoflu,Santa Ana
QMI7469,Bbjnviroseyuplgbcohkrrkfh,94.0,,M,7.0,1.0,R,QMIRIWSWF,,2.0,,RDOMOMRONREFSJCEAZJ,Qvcchfkejircleftyeqqnidcqjj,Juuqznfitkj,Warren
Rqf7470,Cgbmwdwdghb,,g,U,10.0,0.0,O,Rqfevdhzfmb,525.0,1.0,,DLIVG,Nslpuxxtwvyigmvokbxc,Qnofwb,Salinas
kyj7471,Zcvixowdetquudcecqvexndaq,14.0,,,1.0,3.0,R,kyjoupitapw,431.0,1.0,f,vkfumgizdvumwryssfrajtxilmhzgpmnshztcpjutbtlppwqfpaszczzjzjjgrr,Kmgqrovbavgndwxvxnmhaayikbgzfnrpzrmguavlxqxgbzsctdnxderwufxbpnxpr,Skvhpgmorp,Grand Rapids
Hea7472,TXLLSNZTNTIIF,99.0,q,M,8.0,1.0,O,Heaoafpwjvypuocnzfua,825.0,5.0,f,omhntcbbtyzbypxibrwdmkdffbtzbemtixjne,Urkwirfqvxwpswpnogsrhbxzxmrqncnajyjzuweqfocjxvzcecmrhg,STUCVOXPWMXQ,Salinas
WJA7473,wehyuolxpphjramwco,16.0,c,M,10.0,2.0,O,WJAIFGXTBZLVLCCCXZBULABQTEHZPG,627.0,4.0,,aqeuvaxzzbhvntyckvvzzfuetvlhmspfihklqjfxcujxngisyitqh,Ywhykq,Eridl,Sandy
Nja7474,DQGJZXBDDHPDJVUXC,100.0,J,U,9.0,0.0,U,Njardkddfjstrwwohxg,492.0,0.0,F,Tbpcboebeowcovvyfmtgcvlhxhganruvmqggtxczsiz,Talhmjxystzkkgnwgoovkcguxpiciijtfkokloaiqepgbypvjuvbcbfhxphzjdoqkzdiwxrrdcncm,Jvtopnksbs,Boston
LLS7475,KQDPRQUQ,57.0,r,U,7.0,0.0,U,LLSVIJLYSUQQQQWZTJBW,586.0,5.0,M,jhoxiqqngkmbxreyuggiphhlthcedcdnnt,OQASROILMRYRIBGWK,Rgqstksc,Charlotte
