prospect_AgencyID,prospect_Age,prospect_Income,prospect_AddressLine1,prospect_CreditRating,prospect_NumberChildren,prospect_Country,prospect_AddressLine2,prospect_NetWorth,prospect_OwnOrRentFlag,prospect_Employer,prospect_City,prospect_State,prospect_Phone,prospect_NumberCars,prospect_MaritalStatus,prospect_NumberCreditCards
WXP10343,81.0,129602.0,Odziccoyrqmrhmqywefprjuqtc,329.0,2.0,,Tnegnkniqgobtaravginfrsmcodhzajjzlgnpqibytrgaczbwldvgldgkljhdlwznbwdnbrzls,1338212.0,U,Capital One Financial,Sherbrooke,WY,1-081-860-6404,,,2.0
Ohn10344,81.0,342104.0,Ituodfjfxajisziutobmouktpwbteenlktmpcgcwvrkhsvaruocadcmpzsceeec,371.0,3.0,United States of America,JISOFYWXHGXVQFACQ,1096324.0,O,Merrill Lynch,Augusta,NM,1-355-319-1506,2.0,M,9.0
Pbp10345,97.0,82651.0,Gwsgybmzimmfaegpnhygjjujoty,395.0,2.0,United States of America,kywmentjxglawecgaqiwwbz,1614409.0,O,Newell Rubbermaid,Omaha,IL,1-871-826-4670,5.0,M,3.0
Jvb10346,3.0,105275.0,epvhtzrjnnfeyhpfutpwysqbhlxhczpfhwioggralovnolnyencehhtmwxpwruxzj,366.0,4.0,United States of America,nwhvwqftezsmbupschonunlolvqyowplrmppwoitqwpardvioigafcsyb,2246040.0,R,Molson Coors Brewing,Fort Collins,KY,1-761-170-5202,0.0,D,2.0
dqf10347,4.0,448502.0,Xdepsijezqqmjzu,462.0,3.0,United States of America,Rqtllqaekhchbdyfeoknawximel,1029298.0,R,ArvinMeritor,Durham,LA,1-587-880-0627,2.0,D,9.0
nig10348,,179046.0,Yqiioqvrdsokmxymlpuutqulrimirhv,822.0,,United States of America,Pepggakxzjeiijauupuwvmqfgdptwxcgnlbwtfkkjocvnzwdimprxjbcmjr,1655587.0,,American Greetings,Akron,DC,1-719-208-4675,2.0,M,10.0
ijh10349,47.0,81237.0,lgeanzaohcnpjxtdtjzdntvtialvtkuavrhatllyctqofnjowndoqjqygpcpvfy,319.0,2.0,United States of America,PEMEVHLEQQFTUVCC,628241.0,O,Spectra Energy,Sydney,AR,1-873-220-3176,1.0,S,0.0
Qrq10350,23.0,187235.0,Fgeivkkbepxiwqbqzudhcyudhinpkbijrbrtuqmmsumzqrmallfvqrracngnzxdqvmav,638.0,4.0,United States of America,NVNKJQHOJCAQONPKUDGVBUMIIWAFZRLRDHJJTPBESMADFZBYTXARVDNFT,3909501.0,O,Consolidated Edison,Thousand Oaks,Alberta,1-531-012-4816,0.0,M,10.0
irk10351,91.0,,nmhixsnfrbmowurwuwqtgoepjhczsbcjoocytpplonljxkrsgdjyfsgvdoc,382.0,2.0,Canada,efcocqtxru,3861614.0,R,,Paterson,WY,1-979-875-8949,5.0,M,4.0
Ikv10352,2.0,399618.0,,540.0,2.0,Canada,Oxjhdbybujnoviafvjxaauzmfsxtnkw,658709.0,R,NCR,Moncton,Prince Edward Island,1-470-876-1088,4.0,W,8.0
Ncs10353,72.0,73873.0,Hlpqxwibafydulmnfssqrthgiggplcmvh,537.0,2.0,United States of America,Ogjvdorsbfafxoazmmakzlvltvdindhyusbegzsjloasakxqepeludeijifxjjvwklfkrxqdjbv,761014.0,U,CVS Caremark,Fort Lauderdale,IA,1-554-862-3206,1.0,S,4.0
Uin10354,79.0,314126.0,rmzjdfcdomwshadvxxqlvdbicoojcbfhkqpaqascsiosvelidkkkegcieqjleuakfphep,476.0,3.0,United States of America,Ywyizuqgdcpjknamsoceaveuihuguvfdwymhzi,166804.0,O,Starbucks,Newport News,AL,1-809-239-3397,0.0,W,
owt10355,80.0,58833.0,qpvihayhosjvhf,338.0,2.0,United States of America,JRAIBAQMKDGZUSNYBWYNVYNOEPKYIFETXARDBGFHMMYXMRVWTOUIGQNPUGOWDMXUZFODKXPOK,2581250.0,O,Adobe Systems,Durham,CT,1-060-313-9471,2.0,U,2.0
DMO10356,22.0,228782.0,WAXULHLDUOBREJ,378.0,5.0,United States of America,ooytyvraccxpbinymglbxikyvrzmiskgyj,2001020.0,O,Hewlett-Packard,Mesquite,SC,1-503-989-3129,2.0,U,3.0
tir10357,96.0,389600.0,flmzxlyuvuzovswjtggoydwgskcvjlfwlzqnxlfhdfiuqg,750.0,0.0,United States of America,EIXKPSRVNAKZNLWDIRTFTVMMBRWV,3402376.0,O,Macy's,Peoria,AR,1-587-705-0465,1.0,M,6.0
Iic10358,70.0,65253.0,Pyrlavjnfyesnhypczospuhmotmteqmgeewajhcafiixbnrikdmsrbeygieulwhsyczaymjxtcucwtjx,,3.0,United States of America,kkqmghuoxqzyziklsapuityjafjahvnevkdmkmsiogvipepgpfxc,2587106.0,R,A. Schulman,Dayton,AR,1-322-772-8527,4.0,M,0.0
Opz10359,48.0,386846.0,Ilvfllogdpacrmhdidtsgfqusmyxsfsiuvjmaohvrdsefkeliqoqooqtxqhhyxbiwamthqbrhooc,411.0,4.0,United States of America,Sqmiqsbsusxdrcqjyogetnofdrwabxcbnzihpfvlapyqxfpcoxivxlfq,2020424.0,U,Baldor Electric,Fairbanks,SD,1-616-532-9108,3.0,S,1.0
Ixt10360,85.0,447731.0,QSQKLJYELXQXLEFVWZ,781.0,5.0,,cveemekppabgycobdhfuqu,145788.0,R,Lam Research,Salinas,RI,1-186-327-7115,4.0,S,8.0
Ate10361,9.0,477914.0,gonnjaceddudsjflgpqcmyqxyipxwrltgsecrowxxacnalwwgcnhdehhnstutonlhpiriom,443.0,3.0,United States of America,Lgdqvdcjagtdlijadgwppawcyhjxqjhzxhwopcunilmyqhjzkrumsvvxotibtfirdnushoxr,945599.0,R,Valspar,Windsor,NM,1-767-705-9578,5.0,S,3.0
mme10362,62.0,421455.0,Slsjeqdcm,489.0,5.0,United States of America,eruxvhkxdcsuugtbuxxgeqrxfhxthekfggykkjqbhvdbaizukymxnwuqtxsnnkupinopjw,2930325.0,U,CACI International,Hull,MN,1-311-364-0532,1.0,S,3.0
Ntz10363,79.0,471409.0,Rnpmwrkzmnceuaqxoovpaitrwlfqqejepommrqvinisanvcpbcmnyqjracphbj,377.0,1.0,United States of America,UIWSXIMHKMUAMESYUVUVILIPF,1608710.0,U,,Salinas,ND,1-358-943-2736,3.0,U,
ZWV10364,41.0,418545.0,gchusvsssyljnuylkhonpchjwkfyztmnddtsexhkwmpzxligaltqrvrsxazilfp,545.0,2.0,Canada,bshgaihriegwuviylkpzmqkdmqowdjwsxnlpbqmekhubxyovrkmhjvqridxnbmqzlqvcumhv,157437.0,R,Century Aluminum,Pittsburgh,VA,1-689-268-4581,2.0,S,1.0
Stu10365,37.0,216482.0,gvargmomuntfsrxcxhsbpswxgpcwkqxytsupumhrwgkcbvusnkgjhzxuyp,612.0,3.0,United States of America,Bfyxvubsmxlhqfjvwqegzlfvjwhxouahkwhqqaopaovyylvsqiirhbyplidvsteyixaaotaslr,3567204.0,U,Huntington Bancshares,New York,Prince Edward Island,1-971-625-2431,5.0,M,5.0
irc10366,81.0,280081.0,DETUIKLKNDXTKKOUZORLVAQSE,405.0,2.0,Canada,Mgqcshynvbyaavxhwzwbocfxlaicaiwqwqpsgebrrxjvlameqtrlswfujycczewmnvvapkfe,281169.0,R,Comcast,Pembroke Pines,WA,1-872-018-5562,0.0,U,10.0
wet10367,64.0,371188.0,IOMFNOYHWMBESDKOEGFHNCXTNBELNKYSXSKHDXNYKYVWWGWOQCVRHPBEABSUNRXLWNQCMCKRVMRV,472.0,5.0,Canada,Nsxfmvwdmth,75602.0,O,VeraSun Energy,Berkeley,CT,1-760-385-7820,5.0,S,9.0
INB10368,55.0,242562.0,Pfynflisyzfrhoonzhgv,656.0,2.0,United States of America,VJCWQJQFLXQAEWHOU,,O,Altria Group,St. Catharines,NH,1-266-758-7730,,D,9.0
Als10369,59.0,468474.0,Qtglfgrtpeeaaqpquojjffytfvlgtnsdseufdnugntcnnsluuiivrbjzfqh,666.0,0.0,United States of America,Fixxonkukkozcbctnciaieeqrygztkgedjvwjoeiybeabcijmizvyvehebcp,628034.0,R,Magellan Health Services,Fargo,MD,1-665-774-2401,4.0,U,
Pkh10370,31.0,128208.0,Wmpffbbbxvjgrsnpawbsabyvsmwvticvsrnrruwerykbtmaoarqpnnwblaaorzljvfdlierrzeo,659.0,3.0,United States of America,REOIZCB,25960.0,,Huntington Bancshares,Newport News,DE,1-040-497-9143,2.0,M,1.0
WXO10371,24.0,347198.0,Kkbgdhyawijuvpjetmelbzilfzbegvwexznitpuqqi,433.0,5.0,United States of America,Nwequuxzlembcwvlrlgtttdkcwodxgfksueieipljumkvikucbziwrxdgbblmzdycnnlxeum,2366524.0,U,Furniture Brands International,Santa Clara,GA,1-049-165-2155,0.0,S,1.0
Yhf10372,52.0,319055.0,Wnyyjjnxxzeurkztzrfuaxeajjtgmtslmpntcezhhucmssafxkfcnvrmcxpqzosoo,742.0,2.0,United States of America,RYEOLQEVQSTJNZLXKDWHOJNFEH,2710169.0,U,NCR,Charlotte,CO,,3.0,W,9.0
AHZ10373,15.0,409649.0,Inrdzpvsvafddydwwfsumsrzdrjfpoqzbjliwyvtvyivkmyrueaclnfolndwybkuwiogqwfdvcvhf,628.0,3.0,United States of America,xljyirryvqhgxwdwufttzdkrzckawgejslf,2597791.0,O,Pacer International,Philadelphia,AZ,1-692-646-6005,1.0,U,8.0
Hfc10374,99.0,380853.0,AUQHDSYPHXPKEWMOTNPGRCXEJWWKADAEMKPDQK,499.0,5.0,United States of America,,1992295.0,O,Valero Energy,Cedar Rapids,ME,1-969-517-7062,1.0,M,4.0
UBF10375,6.0,248948.0,Qhlwivhizfkopibg,804.0,0.0,United States of America,Xbrbpklxlrkjaoesjkjytugiyvfihaqa,1761169.0,O,Icahn Enterprises,Corpus Christi,CO,1-138-090-9428,3.0,W,9.0
WYN10376,68.0,105538.0,DFXIHMFHKHWVVXOQWGMJH,526.0,3.0,Canada,wvpxdlcefnfnvreawiijvhvoaoewvlmgehzxjps,17973.0,O,,Yellow Knife,FL,,1.0,M,9.0
zld10377,73.0,,iaruauafhztiuwnldgazhazrdjuggxdseqlpflyfqcossisnsxxqixw,716.0,4.0,Canada,kruzgentyktovvrpbnihzauretgcgalnxnsxiw,3148776.0,R,Southwestern Energy,Worcester,Saskatchewan,1-040-046-2210,4.0,S,0.0
YWS10378,39.0,9512.0,Kjqfhsdypfnbjzflqnidvegucbcbyofzmftwwtkmggwjfboldqiksxjawrdga,576.0,5.0,United States of America,pykaamutdcgtlwkoogogaozsxppdytudfmtudcezrc,2770889.0,U,General Motors,Casper,MD,1-225-058-2179,2.0,U,0.0
Lnv10379,1.0,164858.0,ksmqex,592.0,3.0,United States of America,TUUOVMRJGOUHRZYTWSYKWZCGHKHNBZXKQBQIBDVDBQEDGCGHOBUYOXOETGZDIQXTCLABLPB,3165486.0,O,HNI,Knoxville,NC,1-900-798-2175,4.0,U,0.0
meq10380,25.0,12997.0,Crizcppftugntsmcmulqcldejgqwrekfokfjbypobfdtuayaucgbnrdmjvgldppqcsyptbz,806.0,3.0,Canada,,1513049.0,O,D.R. Horton,Regina,Alberta,1-602-645-3217,0.0,U,2.0
bml10381,77.0,335957.0,,472.0,2.0,United States of America,cummbswvekhmlpcmohltmxxhjdfngzaoojawexb,241575.0,O,Neiman Marcus,Birmingham,MS,1-443-948-5528,2.0,U,1.0
Bzq10382,,370742.0,watwoyxaldgaalhieobdunsyvaawhrxymkdqjvhdnwj,551.0,2.0,,,3247345.0,O,Sentry Insurance Group,Sydney,NC,1-091-166-6858,0.0,U,6.0
CLI10383,70.0,244135.0,MIUBZYKUXSJIMFOMURRRWPAJJRMKBJVZSZILNUQQJFCOBYVUGCKSSRYDSBXXYLR,525.0,,United States of America,Bkwkogyndhnnadmwxruddyrfmvmwwlizpqsfkeqaofgcwiqba,152207.0,O,Lear,Memphis,MO,1-989-685-8712,2.0,M,2.0
NIQ10384,63.0,8574.0,Jvoypyvxmdwsglokcmbkstanbiitdjwcfcmtaiekwjyszzewoiageimjyaxkgbssrchieogvhv,325.0,3.0,United States of America,rrxstvcjdinbbkwkekpqtysdmvhswdwvlnwkqqfatoczajbjnciehitsdltaxawonnxdhnaw,607236.0,O,PerkinElmer,Denver,NH,1-292-265-1960,2.0,M,4.0
KNM10385,5.0,47912.0,OVTFDADJPSXYSTLDNLCCMBBTSBUOFIYUWSNIJYDUQAVAGTSTRQVXCSSNHRRTEKVKN,619.0,2.0,,csnsemqajgytceohjwyifsqekge,3690203.0,O,Benchmark Electronics,Berkeley,AL,1-392-793-7787,5.0,M,8.0
isa10386,64.0,259694.0,mdffelsvgysczjqzrsjwqcchvmztgvtazkl,424.0,3.0,Canada,Cuawjomgwbezoacicaufolodxzxlfebcqdenkaohbwquxvfqqdovzuzrfmrfhvyyggkn,26630.0,O,National Fuel Gas,Providence,GA,1-060-655-5110,5.0,M,5.0
Rga10387,7.0,194158.0,QDEIRXPVZICNLJLMCITSSDXWCRPPUKIVDFCHQZIPSFNTJIJSLGSSTKFYIEIWKBUOSMTNGFCSN,438.0,5.0,United States of America,Uhjjyb,1254589.0,U,Office Depot,El Paso,WV,1-938-398-9072,4.0,M,1.0
Vgc10388,21.0,489972.0,Fdupjhokm,418.0,3.0,United States of America,Mecjmxpllslxjxhkkxbhxvrlplgpqwzsrhkoiafwlspcyrfioticodwzzdcqvyzyeotccjbpbfky,1249205.0,O,Penske Automotive Group,Eugene,KY,1-935-924-8228,,M,1.0
lxv10389,87.0,67091.0,exeffzsivni,730.0,2.0,United States of America,ytwrk,1972627.0,,Beazer Homes USA,Lansing,NV,1-744-611-7470,0.0,M,4.0
KRU10390,77.0,382602.0,drntruwtkcjwgjsfriy,515.0,2.0,United States of America,DGOGMBDGGOPKBVJYBAQEFOKB,3953737.0,O,Saks,Alexandria,CA,1-908-313-4715,5.0,W,6.0
Ffc10391,62.0,422657.0,YQBUKHOALCLJBA,379.0,3.0,United States of America,Smybbmtwoxekekjtcwuvqufkrrficymyrczvbbomxspqkdomuxefhuizlsltpdbr,947069.0,O,Prudential Financial,Elizabeth,VA,1-936-829-8239,4.0,M,10.0
fkl10392,16.0,272075.0,Vdkygmsukbwmtzq,776.0,4.0,Canada,EWJOLZVATHYVWEQFYR,2723638.0,O,Johnson & Johnson,Inglewood,TN,1-109-104-5097,5.0,U,9.0
Rbt10393,73.0,483635.0,KCDUBYHOCKSZDNSJTBIVXDRKHRWHWXPVTRSHYLUHMDZIVGJFGPGPCUMUMK,325.0,5.0,United States of America,Miixztvqtatkxs,712037.0,O,URS,Louisville,Alberta,1-539-782-6960,4.0,U,5.0
Qmg10394,97.0,319916.0,Zlgvdojmhjbihiotkp,771.0,2.0,United States of America,RVJIYWGO,2925085.0,O,Anadarko Petroleum,Wilmington,VT,1-003-647-8837,4.0,S,4.0
Xil10395,11.0,169669.0,Bhomtkxvtbyzmlohepyvodclxziyxhvzddoweljlzswgqqvafodbatwzlwjett,720.0,2.0,United States of America,Rpduiddobjjonxknnenvkksugivfodfgqjebejrszh,3665377.0,O,AMR,Pittsburgh,NE,1-211-587-9982,4.0,D,10.0
hxp10396,74.0,238214.0,Wmqedrofariqsqxqqkigztlehacxbpxdfzjsnzsihvenhmuiuobnryfqnzvfxgmgvudslbxbqvgce,626.0,3.0,United States of America,Bxhii,1565336.0,O,,Mesa,OR,1-587-209-0057,3.0,D,8.0
egp10397,19.0,421522.0,Vhcmcpkagbqxookqxgqjnypyxzxjmpfjzrhnqaohipertclwb,640.0,3.0,United States of America,Jnrbcoebuutbxmmrsvemslpn,3224073.0,R,Pep Boys,Fort Lauderdale,TN,1-086-948-9699,1.0,S,6.0
Rmx10398,79.0,312092.0,xaxfdaycalthiovtitbzlksvfrcqrfbhizyuaqgwrvry,586.0,0.0,United States of America,Shwqwwiyashievvkkn,2330463.0,O,Graphic Packaging Holding,Hampton,AL,1-699-919-3953,2.0,D,0.0
wrw10399,53.0,45555.0,Gokcwaddwzjdziytgbbcnktgvvxdkevjmywalnzjquhvzzulumyfhykzlevcvdlb,307.0,0.0,United States of America,PRPUATMDUKVYKVPVYEZDSKHOZMCFRFGGLIGZI,,R,3M,Salem,NM,1-902-264-3515,0.0,U,8.0
Tmx10400,18.0,181961.0,Uvrmgnbtkcuiobck,336.0,5.0,United States of America,OCFGSAAZBQZEODFPXQCYBUQDPAKDIAYCVEBFPTOVJFHWVJA,3531392.0,O,AnnTaylor Stores,Oakland,NJ,1-629-054-0925,0.0,M,2.0
ipr10401,89.0,360320.0,UNYQQRKOIJFAIOTSHSZRHSGKHLTTQAFMIXHHRPVFKTBMRGJTXSBKYVJFJLCDUCCJBCGW,397.0,0.0,Canada,Qkzexjrhinouiqspaurje,1468859.0,O,MetLife,Newark,MO,1-650-206-3818,0.0,M,3.0
Fto10402,3.0,333323.0,IYJCPGWXWINXOMIRLWQQSBNGFFPMOHURSWGNRASACLBYREBVCCANMSUBHYCWTARXHCSDFSL,584.0,4.0,Canada,PPTBWDPESAPYOSCYIAUVPCMVQKFUIXPJAZ,2930619.0,O,Vectren,Des Moines,NE,1-647-325-6591,1.0,S,8.0
Sca10403,41.0,402623.0,DCRHJKZVSUBZYMBGMFIMPPYDYOTYUVNORTEEHVJWPAFPQEHKJMUKLDTUPPOHYHM,524.0,5.0,,Ogmkjlb,3244432.0,O,International Game Technology,Fontana,TX,1-098-341-0165,0.0,S,
JVB10404,25.0,171360.0,BVDYWQUNBJNUQMNBJDQBLZZQQYJASTORHUTAIAOBJYNIXVH,708.0,3.0,United States of America,Icnaikjrv,3956073.0,O,Citigroup,Little Rock,TN,1-321-449-2866,4.0,M,7.0
Dmr10405,93.0,372714.0,Gqruxekwktispikrnuujtzrcqqepwhtqpnpppbqis,712.0,0.0,United States of America,norjsnulyvaululgbsptzmwycwddouwybgrthurniknsotghddcqhrrhyieautborbopcuffdn,345639.0,O,American Axle & Manufacturing,Plano,MN,,5.0,S,4.0
Zlq10406,94.0,104054.0,Xnchlfdwidvqzcvxrksdsllmdcftffvcgugwbwgsuisvmyxwbngilvxtizglufdppdsw,368.0,3.0,United States of America,Cdumsruzsajylpdckwvaulbvvvwtglykdjzlwicegvrqmxmgmzrwga,1653457.0,O,Walt Disney,Ontario,ID,1-076-103-9171,0.0,W,3.0
Qqa10407,25.0,108655.0,HIRWCWEBUTIPIFNKNYYMVYSFWGELYRONGKK,751.0,5.0,United States of America,Yhvqqdwjtedqpaclszjnotlu,14823.0,O,Dover,Bellevue,MA,1-055-649-9865,,,2.0
OXN10408,46.0,62725.0,QWNWQJCSQRWZDOIBFZERRPUAJZFYTBXGSMFFTSIESLTSIODOABDBSPKOXKZUNCBKOMSXNRBVATRLF,662.0,1.0,United States of America,CDDALTNQRXPIEENUDKFCPJMEJOALAHEABHPWABJMVMINE,3886523.0,O,Cameron International,Indianapolis,Alberta,1-543-704-6970,5.0,,7.0
Exi10409,14.0,9386.0,Oglktjxxwjnsomvdaswgbruoldlowgyfoefvcmqzxyonjfahavkcaatihjfculhpcyekwnhbl,601.0,1.0,Canada,wpqihctptkjomkhjnvlnbvuvwdhqobvkagmopwxvzrkotpwercfgtuejcrlaaqydjeuyciwhx,565709.0,O,Northrop Grumman,New York,OR,1-969-619-0423,3.0,D,0.0
Fsm10410,3.0,242359.0,Sgqyypirdyckhqjnwirlrfbtpazpdskjgtlulukhtxurkeowrcwxwbtdgqlvjimny,521.0,3.0,United States of America,Rwrmgtvtuyaplxi,2005276.0,O,Verso Paper,Peoria,NH,1-829-059-6978,5.0,M,2.0
PTG10411,26.0,385228.0,Vgsieuafeugeoedwmkwselzwvynsarlxki,492.0,1.0,United States of America,xsldeybqcvyzfabdhhrtrgdaoplpbevrcabluqtgoszonkdutfnadbkphjqnlqghukudtljkswx,949077.0,O,Vanguard Health Systems,Kansas City,OH,1-208-993-8038,1.0,M,10.0
bhv10412,24.0,98805.0,Zdehlolwcuiqjleh,347.0,3.0,United States of America,SXTBDXMHCFGOVCTQYEVXIGZIZRULDEAKYUL,96133.0,O,Mueller Water Products,Tucson,SD,1-588-639-2048,3.0,M,2.0
oon10413,65.0,415562.0,Gkivdd,721.0,3.0,United States of America,Lxmgsbiqkxiaxbykwpuljbhqnykfavsbtugwrbxdqarwzn,2202163.0,R,American Greetings,Newport News,AR,1-901-581-2442,3.0,S,4.0
Xxh10414,18.0,441587.0,AOEDWGVRAESZHHWKBQWZKZLQBSMDYCUPAEXSXUOKXRTKYGCADQTYEOLBIXVRKHJOMOD,587.0,1.0,Canada,,1028525.0,O,Burger King Holdings,Allentown,FL,1-699-693-3144,5.0,S,7.0
Exw10415,95.0,9627.0,DOJJEZUJPFGED,665.0,3.0,United States of America,Pylctadrixirbffsnmnxwzpyatqnvmjsmcq,3993579.0,O,Key Energy Services,Mobile,OK,1-619-613-5731,2.0,U,3.0
BBG10416,71.0,233862.0,TLSJKSMYKRKYXLR,596.0,5.0,United States of America,xlftnpvclmajdd,1996284.0,O,Cincinnati Financial,Wichita,Ontario,1-681-708-9564,0.0,S,7.0
FPW10417,85.0,334308.0,Seqxhqtjjotvxakscnuvzvizdcjhxzrpiccblfpdnccumeayyqrjbqpkknnc,805.0,2.0,United States of America,Icqlortgfddwfqbfmtcebsdpzsivlirbyciaahsontkunxasyegqvjywxjvth,3171120.0,O,Capital One Financial,Grand Rapids,KS,1-476-753-5709,4.0,,5.0
xwl10418,73.0,161029.0,SCVZEHQGFGJHEJPOAVHXASIVRIBSXVERRFLTGYVUUADSNOOSZBTANFKIMLMYLAQDHCXP,809.0,4.0,United States of America,Xezqmgglmlxhyytdlx,2340281.0,O,Calumet Specialty Products,Rapid City,SD,1-311-133-7551,5.0,M,5.0
Cwg10419,80.0,53470.0,Cavhmdhpjujzwgluticzg,649.0,1.0,United States of America,cnsofz,2066049.0,O,International Assets Holding,Biloxi,MN,1-906-549-1148,4.0,W,4.0
Kyj10420,91.0,30532.0,Hwcpnftivtueqvwydbufavcaebdsarjoqjbaxh,477.0,2.0,United States of America,neincjizczkwtbcypzhaixfdodcuuyknwvi,1083692.0,O,SunGard Data Systems,Scottsdale,NY,1-524-589-9427,5.0,,6.0
BLW10421,23.0,25972.0,rxvypzncdptjqlmg,573.0,4.0,United States of America,Cjqtadqjkxowzinyasstfqgglphimaacjwtsvsiaonvgsxvwkgzprrpuuojdtbtb,2004942.0,O,Masco,Lowell,NH,1-999-517-3538,4.0,M,7.0
ILU10422,29.0,142504.0,YOJPTAKYCGGNQFMJFXKTZKMHYNHVAZXQXHODVNACASDNHSWWFOJSNZTVXMGOJSIDIFNHG,553.0,5.0,United States of America,kcoxytebzdckjoxouhoeubenpxlgrnxboxyoletnvpptl,819322.0,O,,Warren,OH,1-917-543-3586,5.0,S,8.0
iwu10423,5.0,,Huqwdpxiaxgmsgpajwjwfssrwdvanckkhm,828.0,0.0,United States of America,Tjjehtztevzjgogmhsifmjqmushcclwcb,1416865.0,R,Gilead Sciences,Elizabeth,VT,1-115-454-7047,3.0,M,9.0
Zor10424,2.0,176799.0,Fimkmjghkutludfmjcnweklwvolqjnlwzibogoukijof,841.0,4.0,United States of America,Trrbpnlmznrnmslcokafsfjvjkj,120180.0,R,General Dynamics,Savannah,NY,1-067-939-1946,3.0,M,3.0
Glo10425,51.0,218694.0,Kgknjiusid,800.0,2.0,United States of America,ZXMWNJYJDIO,2281823.0,O,Amkor Technology,Fairbanks,SD,1-958-298-5821,,S,
Afv10426,40.0,35119.0,Uvbtunipvdvbqjmovoxxsrvwobtqhvmqxhrgin,517.0,4.0,United States of America,Esunuxyoltbpcmxzxfjjwqozgmvkbjbewnrohchlzysbjurkkjllrroyrdpowpvmobu,2855023.0,O,Target,Edmonton,NV,1-923-250-5865,0.0,M,0.0
Zia10427,46.0,117585.0,Phxarwzalbxburpeullkjhtrgrxikstxfhcabzpbhpvrqrtaiunrvnfyn,765.0,2.0,United States of America,Afrkygxemskgrrtelfruujnonsugirmcvhbbguoaghxvbjyftnqlgugflyfrkqhdrwklt,3391808.0,O,Paychex,Louisville,NH,1-171-725-5237,4.0,U,1.0
xjj10428,40.0,288582.0,PNJMEAXNEPTFKUAJPZYJEXRCJ,638.0,0.0,Canada,ayzufdkwhdfugknngbknbofapfhrslxguxquutnjvacsgpidabltzkgbhsooilcvuhvsuhwlrcqhvhb,67395.0,O,Zions Bancorp.,Jacksonville,SD,1-150-785-4368,4.0,S,8.0
vrx10429,47.0,10147.0,smdtkvqqrkqqvirfnbrsqfbuwtlndehxytssoucubgtknnqcpfuskcvko,,2.0,Canada,HPFIEAJWXIKPQFFAMCORWOYONFZXQGMMRVBOKXX,3442111.0,O,United Services Automobile,Boston,Newfoundland,1-476-442-7533,5.0,S,9.0
RDB10430,7.0,41641.0,USRCRY,380.0,3.0,United States of America,WBSBVBVJVDHIWRNKAFMPZOSUNGPJ,1649692.0,O,Hudson City Bancorp,Tempe,DC,1-752-777-4031,1.0,M,9.0
TSJ10431,90.0,391424.0,ueltnzzjxweiufdmytaydmgxhrjfomwrejhkldlvvzqfyklhzjqngn,847.0,2.0,United States of America,YNCNZNVBBXTTHWQGFGBOBUSTBXKBLVAQSOUNCDZMDFUSYYTMUFTCDDGQUQKNNOQRSFOPXI,152265.0,R,Priceline.com,Evansville,IL,1-115-371-5625,1.0,M,9.0
Vwr10432,14.0,152743.0,Zrsgjjkwonxnqdekbpjetxoimmiocwqve,445.0,5.0,United States of America,BYQXRSCNZUWFODBNQGFSXTAITJFCVSSFOHFLKEFVJTEQJMHMGCQQVOSJFKNXFWKUSBBMIVIOD,3469374.0,O,Westlake Chemical,Fayetteville,GA,1-190-860-4262,2.0,U,9.0
AXP10433,71.0,347733.0,YZRPUOVFACMMYKBX,357.0,2.0,United States of America,Emzvrmpcasffzbsbpdtwmsyz,140492.0,O,JetBlue Airways,Santa Fe,RI,1-378-556-6756,3.0,S,7.0
qdk10434,40.0,419510.0,Yfabcbehohwkeybtsyufgxdmvadxbiwqygnjecmxkwwdonvzuzlimishziebhkeq,378.0,5.0,United States of America,WZKJHHOMAMDLLLOZDASINQRSEAFBQKCOFYLKMFTFITOLZUKCPEADBASJCSFNQDRRDL,3132606.0,O,First American Corp.,Pittsburgh,CT,1-044-151-0978,3.0,M,6.0
Vnz10435,33.0,178999.0,ytncnyglgjvrtucpfkllkhckylfndfbprcnioavxpqjicazkr,,1.0,Canada,DGOEKMSZJDTBEKGVPGXMUGBHGVSOBBFVVOQJNVOZHVVUBDJCXCWSPRQXG,617163.0,U,Comcast,Yonkers,NM,1-500-468-0513,0.0,S,6.0
Djj10436,27.0,170619.0,Zpydfcvyutfbjeailuvsjeowptjtlsbujromzmrxmswvlomvjjcurd,544.0,0.0,Canada,GJUYSVZJSXPXIDJNRBXJZXIJPNOKLYSDWL,403190.0,R,NBTY,Mesquite,NV,1-857-347-4606,5.0,M,3.0
Wlf10437,21.0,442368.0,Wnqgulgxxpandmcsqjpezrzdxatdvuoukrorsctsogwuilgutqpqmdrjx,817.0,0.0,United States of America,Dowpuzinubclnfyriyzfnmtazfmmz,993123.0,R,Fluor,El Monte,TN,1-269-222-6002,1.0,U,5.0
txj10438,15.0,34616.0,arcrjhlchwuylf,470.0,4.0,Canada,Ndrkurfscxbnblmdjitnedxbhhxkpeleywponrcktnutmfghfqht,735356.0,R,Cracker Barrel Old Country,Louisville,FL,1-109-673-4602,0.0,M,6.0
Emm10439,96.0,219049.0,Nfrlwkoxkccvjiovxktqjfjcorssszkjdflqagqcodemp,821.0,1.0,United States of America,Xhmrgsmpibtsgdqixqymvvpfrihhlldzzsxanikziotqritpmytpjdbolkshnqtigcshwbybklnr,1322910.0,O,Halliburton,Santa Clara,OH,1-442-356-0443,2.0,D,2.0
