NumberCars,OwnOrRentFlag,City,Gender,Phone,MiddleInitial,Employer,AddressLine1,AgencyID,Age,NumberChildren,MaritalStatus,Income,NumberCreditCards,NetWorth,PostalCode,AddressLine2,FirstName,Country,State,LastName,CreditRating
1.0,O,Mesquite,,1-994-722-4908,,News Corp.,Qrinosgcpfjkowhksd,ESP7198,2.0,2.0,,460506.0,10.0,2293295.0,ZMQXLRVOVT,Wemlusnbffovixotqcknsmefzfosunpjsxmrkyrbzyyefdhdswxipzgrmzweydrdfawllwai,Hztbkbuj,Canada,NV,ESPGEXYOJXJQEZIIUVCALAUJGPCLB,811.0
5.0,U,Sandy,,1-648-498-9730,,T. Rowe Price,IIPTXBBMMRHJKMNMXSVYHLENKPFGUGMODBPZSX,Isf7199,36.0,4.0,U,342971.0,10.0,1542479.0,NBBJKBBDJJRQ,rbkfcwuglqtxifkmxpuchrvqemosasgiwqlwjzjfodrfdtqcztzibiyaqeywjb,MKLFITVDVUKAUVOEUFHG,,CT,Isfmmxsxhetnwt,371.0
3.0,O,Wichita,f,1-539-329-3742,,Archer Daniels Midland,Xfbjtbkceukyoqhbjzivpntzecsesafujvzttlxemvqd,NQW7200,54.0,3.0,M,,7.0,1740203.0,Utydmx,ULVJUBSPHNWPJNCDTMPRI,Duglviyvqmfyiotphipotvbaykue,United States of America,RI,NQWLHJLCSAQPFMWACEKFGC,521.0
5.0,O,Whitehorse,m,1-158-122-0606,,Jo Ann Stores,SPLQCATSTEHGZHJWEMSAPILCFMORMUUNQOYZMEWIOLBEWYRDEGOFIPPRPHVKOL,Aqu7201,,2.0,M,174741.0,2.0,387173.0,RULUMFRSGQ,Qurwibhaujtgavdluxujqodqmumlqjfudeflfiltebliumfctssotdtplwxpfmnvxqioojvjqohe,Jpeqmgkjclotgukwiesinmjeafj,United States of America,NM,Aquybltmlbyxitzeaz,
0.0,O,Durham,m,1-633-198-8079,y,Urban Outfitters,GNWRGZNGVENOJXOQAGILQHIFQQMMXXFUSFTVCVXXHOQGYNFCXCUDFARWIQXQSTWGC,Flx7202,2.0,0.0,M,449000.0,6.0,657276.0,Xxomww,Qbhwvnpu,Uhwtiwaccrcomwsuji,Canada,TN,Flxbvxzaoedaowjpkraskvnpbvexq,724.0
3.0,O,Toledo,,1-670-199-7745,,Xerox,Hoquiwcnkwbitiwjhacyvkgxceuqczovntqvewziquvihtfsxcxtiewwhkrrpfqxrj,Dot7203,67.0,2.0,D,469593.0,3.0,,xxcjy,fdppwwgskimrbccolfyukhpymibxavfeecevqzrlnltdvwutjzceaegjoedgigbasvmrxlzccrjnm,tqxwnvvwhtoaqvw,Canada,OR,Dotfuyqcipjbuzit,461.0
3.0,O,Santa Rosa,,1-022-780-9114,,Zions Bancorp.,Fnxkdqmsefzhtwqvajgfpjnpozdeyibvcvhwxnzabdgmeyjcccwaprkntspcowos,Srr7204,63.0,4.0,,296532.0,1.0,2125607.0,Fottixgllou,WLYBLXSKDUUQNPKUGVPBFYZQ,Sisfelkqpkkmoucfapvre,United States of America,NV,Srrjbaribjkjgghahecr,377.0
2.0,O,Newport News,F,1-394-614-8654,z,Briggs & Stratton,ytvbpvavnbtxtmahuoaweedglgitjsixywvgqlypqlszsfvorxwxymwawxrxzl,KVS7205,99.0,0.0,S,478407.0,2.0,1116205.0,Gkkvuwyowh,RMQKULMOWBNML,Zzjmrrbzfmlzt,United States of America,AL,KVSHH,563.0
0.0,R,Edmonton,m,,J,Sherwin-Williams,Uijxmxekupyvglskjreyds,Enm7206,90.0,5.0,S,307117.0,7.0,1817219.0,Yewwogebewro,Ioiytqemnwnncdaegldxbpuylwivoo,Bjspjs,Canada,UT,Enmmabajolp,547.0
2.0,O,Warren,,1-535-955-8584,u,Pinnacle West Capital,oowydavqqdxptkgfsrrsyiomrlxebrcaksyreekbwijenmboicrdb,btq7207,40.0,5.0,M,478266.0,,540392.0,Rppnt,Gygkytthhpgqqolfub,Tjfunvhqhdbsdgdeqcmnia,United States of America,CT,btqplassegrxbzsejdopdvpxtp,470.0
3.0,O,Scottsdale,,1-332-154-1093,,Curtiss-Wright,Kbtwhubughhqkrnmdfwajubpyshln,Gov7208,12.0,0.0,M,125366.0,7.0,574992.0,,JPEVACBIXPXNBQFCIBUJ,Mgjpiegqrmrflerdouennpxeubid,United States of America,MN,Govmwsxqwvqfcoibphhreqgpobc,333.0
4.0,O,Dawson City,,1-653-939-2900,,Arkansas Best,Rfqwamqvsvqpeqzfprzpxxpmberpvbyjtfwbtc,RVP7209,24.0,0.0,M,453308.0,4.0,1800518.0,glsfnhmgol,,Ncduciyjwmuzenumhnzkejnjp,United States of America,NC,RVPRICCQXASRVOVDBLQ,
3.0,O,Hollywood,M,1-536-924-4897,,Vulcan Materials,gjjbyazltytdwwcffrhbpqpqxzlnrliniwpfhfefjvbcwmpvhhdgcmgbmmj,wpb7210,5.0,3.0,W,,6.0,620813.0,ewxmubex,Bfiezsmzmcj,xnkliqnyjnmcs,United States of America,WA,wpbhxcatwennhzzbykleqgwxv,555.0
2.0,R,Lansing,m,1-249-034-5965,V,Flowers Foods,cjtcrcjfcfiyytycxkxqjtnoswfavoaopbuvbxkhijtgtnbdvyzxzcroqvlunjgyihbsben,Jkc7211,41.0,1.0,M,356170.0,1.0,135407.0,GDTOMS,Onvsw,Nzlgruomfexztxmvclxfnoons,United States of America,ID,Jkciceajovluszcorcyh,771.0
2.0,O,Warwick,m,,T,Texas Instruments,kaykmrbmqxltkybfboyaolvaspbmfkueqndfgsnelapswkkqehodlcxvwgtnbyfj,MVQ7212,41.0,1.0,M,416432.0,0.0,2962262.0,,iayrloksznumecpvmxstvvxpvw,rvhepe,United States of America,NE,MVQKPHQIAFUZXAVT,663.0
4.0,U,Sherbrooke,F,1-177-736-4733,D,Torchmark,Shifyulhptdxnnagqgnqtbzyddrgeofrgvcwzic,NGG7213,41.0,3.0,U,420763.0,9.0,1723973.0,CNMWEKFCZ,,GIFBORQFVPQEEXMWSGPIWT,,WY,NGGPPIEBURTKHF,304.0
5.0,O,Windsor,M,1-695-564-2209,q,BE Aerospace,nrrzcnxoqvshzrrvdgxh,OCM7214,4.0,5.0,W,285195.0,1.0,876815.0,TCAVICAJ,vyqyrtgtyktyjxfbbvihrhyslmnxhwvwrcgquulcmhnb,Uoqbnhwqawfpppdtnovpwvdqbmlz,United States of America,ND,OCMYDYVNXYZSBWHYHCDLT,536.0
1.0,O,Philadelphia,,1-946-305-0641,Z,Watson Pharmaceuticals,VQHAFXGXMRAKFLYDIRHXGXFQZNVYQJZUYUOU,Jvl7215,54.0,0.0,M,338295.0,6.0,538181.0,Dpjxkebe,zqjfvaxcqtimhoovwtgfjoduwlvqksskbteeycopkhmsrhgirkftwqpnigoziuzbeyybsz,svpwvicnbgkd,United States of America,SD,Jvlvldlmoeouexkkqd,567.0
0.0,O,Cleveland,,1-191-714-8286,D,TD Ameritrade,Farzkgxorgmjkjkzsudmiqxipkvvpgrdnogeksatrwgvhpieixrrvmlzbqwexmqh,OQC7216,95.0,2.0,M,496338.0,9.0,3392331.0,Afaok,Lffpibozew,Coeriiyasxllktbqkbgol,United States of America,FL,OQCWIGRMP,813.0
4.0,O,Worcester,,1-092-878-3469,,Maxim Integrated Products,Ojfvupbhbcqg,YUX7217,42.0,3.0,U,255161.0,9.0,604315.0,orptggeu,BCRSKHJKJMDGWULRLEOIULPWIPADJTVPHEESBJXTKLSXTWCUNVEDQRUVWAKQWBJKZXV,YLVIS,Canada,Saskatchewan,YUXEMHSNFIJUJXQGIKLQIRBKBPIVY,510.0
1.0,R,Vancouver,m,1-307-212-8974,M,Family Dollar Stores,,Row7218,77.0,,S,85464.0,3.0,1558780.0,QJHQO,Llksdbklagroxudyvaloepkkitteac,Ofxzuduivkrqknmuhkscwsrpd,United States of America,CO,Rowescgrnsepjev,725.0
4.0,U,Costa Mesa,,1-797-563-1007,,Quanta Services,atcuyhbjhemvuunarihyggicxbwbjkcgqiaecwwfedtbxlkqcxczpbgohnxvdcmcexqmiacj,Rmp7219,37.0,3.0,S,195133.0,4.0,2466894.0,,ecbgluupvgyuwzwveunneprkwevkytnpkuoaptdnrgcrcatxjhuptnsuozwok,RUWALINGGMVSWQLGDCQT,United States of America,MI,Rmpzippnmsmdpmnwlctlvslbowwwgv,409.0
4.0,U,Bakersfield,M,1-162-306-6376,S,BlueLinx Holdings,KGJNJRRYIOVEMLBHNURGOKVOPIWEDBJYGDBZMLJQDMEGY,hxu7220,56.0,2.0,U,489572.0,5.0,2798294.0,rqqkrvie,Vzxnpxvdtxjjsewyqofewhgvleyypqkdve,amculfdecxib,United States of America,MO,hxunkpzfeuxgvoaqtvtgbbjswafvf,816.0
2.0,O,Chicago,,1-972-204-3509,J,Realogy,SHKYSIUQHVVHPZKQFISDM,PHQ7221,45.0,1.0,S,364338.0,10.0,3640178.0,LHZRAOSEDA,fptqepwowtuihahgtlaaqcpjjgvgnmfxxkpeabdzsqohieavsiggkfcryullluyriiatxc,STRLEGC,United States of America,UT,PHQJJGHPIKPZ,632.0
3.0,O,Pittsburgh,,1-720-406-9635,X,McClatchy,Exdbmmzrzsuuvmgqif,bul7222,59.0,4.0,S,,7.0,2284879.0,Emwocomab,Sjrafncjjxrjjgmhdtfrskagmphhymagwzseyb,Eolzbftetjghuklqlnokdoigmdmox,United States of America,SD,bulow,428.0
2.0,O,New Haven,,1-465-125-1903,M,Goodyear Tire & Rubber,Lqqgxgmicwbcwitvk,Bry7223,56.0,,U,212943.0,7.0,1871839.0,UAAOB,Mdzntgihowqsvjsxxedsn,Lndxsmlehrgewzrigbiucoff,United States of America,ND,Bryrhwoz,844.0
3.0,O,Inglewood,,1-895-623-9113,,Volt Information Sciences,pnzmnwfhxvlyesqsnxldakgppmmjnqujniduwhmabibwdyihgleynivbiapkdduuhgb,ASL7224,91.0,3.0,M,435132.0,5.0,3415228.0,Hwgfvhf,,Fikdypiozyqiipbdwqkerjlgwjvc,United States of America,Saskatchewan,ASLHKLYNFPEHPT,565.0
4.0,O,Richmond,f,1-092-238-4565,O,,,Qsz7225,88.0,1.0,W,53987.0,6.0,2886921.0,,pwxgjfht,Wvgoq,United States of America,NM,Qszmkskgnapbkbm,618.0
2.0,O,Mobile,,1-610-185-3160,,Omnicare,Tiymmjkpobdupgwlnzuhripsryxqnriffaun,UPP7226,,0.0,W,333761.0,4.0,3704322.0,fugqcabuww,Trfhemwfakmrgrxeftiwczctduebqdxluaqhdwuurejunufjikxrjeinmhaenselcbdotvza,GAAJVXGHMXTFYWXMXECDSAUNMB,United States of America,NE,UPPBTT,620.0
5.0,O,Reno,,1-212-249-0769,A,Hayes Lemmerz,PHWNJVAAPRNSSPCUSPOOJVMZBWGLOPTZYKPGICRAUG,GHG7227,99.0,1.0,M,229067.0,10.0,736966.0,Xywiskmb,Axhqckjnhbdqyg,Mtbbmc,Canada,NJ,GHGLWFHF,436.0
0.0,O,Tempe,,1-329-045-5307,N,Costco Wholesale,Xwwjpgqrevwfpvod,Hbn7228,51.0,4.0,M,448757.0,0.0,797720.0,Axfnmoffkpkl,UNBHXOWBRTYXEMUHJJEESMSCHCQKYODAC,Rinmdcmjmzhxrwcdkbxkcsgpb,Canada,British Columbia,Hbngwjvrgidfbpnpvqqjvtzhmugx,305.0
,O,Paterson,,1-186-437-7993,,,kkxugevizgsqsdioubokbiwvmsvtuaneirqnqgrmnysgkkiaornwkmbcldjgadbkqlpugim,Fjh7229,63.0,4.0,S,161243.0,3.0,,Qcikirlba,Ocsdzhojjeosmhawprjrrhlszyzlhlcboretotjuytucebiizwaqlxlvy,Dauowmmugwgnhmckfwwu,United States of America,MT,Fjhjgmcrimvuladu,
5.0,O,Providence,R,1-540-411-5980,E,Hudson City Bancorp,Rhqmwtzilbfhylvuztdkmsoyigddwyjjhktuwysnvnntrbgvawxkraoghbnxojgoqiktn,gqb7230,71.0,4.0,M,292524.0,6.0,3767452.0,Kjyjibsc,Isiqsxqkpjerukeaixsvtnccpjxdmmortvkktxjohqthrmochjmulociyyvsecu,NBEIDHICYPZCO,,RI,gqbmhanbzzgwtiijtwhktnefyalbp,360.0
4.0,O,New Haven,,1-366-542-3474,,Silgan Holdings,Lhtpcuaitriisjbgoeeoxhlanuvrxazolaynvjmhmcvbquywnlko,DWM7231,32.0,3.0,M,277087.0,0.0,3295699.0,UVJAGQODAF,Xjhmjpapivgrxwwkmburhuvavhycngoxwqsowmvkgqbmudniqtyaudgynwu,ncjugwvcjnqstdn,Canada,HI,DWMPQAITN,740.0
2.0,R,Livonia,,1-599-011-0316,w,Western & Southern Financial,ueoifvrj,Jmy7232,2.0,1.0,M,252374.0,3.0,3687044.0,ZAJZDMCDEKR,rhpygppteollxx,URYDRFKMMWYVMMKBSJI,,NV,Jmyeodohgnffnslwyugjrf,471.0
0.0,U,Charleston,,1-689-563-4161,,YRC Worldwide,Juapsbbdejfvtrbium,lhy7233,26.0,0.0,U,416696.0,5.0,691323.0,kqlstbij,FWVVPYZQ,Hkhlmvvpd,United States of America,FL,lhysrgshtkcaztb,591.0
3.0,O,Bridgeport,,1-511-432-9849,D,Equity Residential,yvlhlyptsyh,Jrn7234,3.0,0.0,M,266717.0,1.0,3614421.0,Popwhrryukd,Hwgyzqnnuhdxsghqpnspsbpievliemlorpsxcktsicydsfbeo,NZZFSWLARCYC,Canada,Saskatchewan,Jrnpcrylrhqusmpfkmmnop,462.0
3.0,,Vancouver,f,1-102-069-6238,M,HealthSouth,myjsyodvwv,XIT7235,83.0,0.0,U,335919.0,4.0,2812975.0,Bqixnbc,wijttn,Pziufo,Canada,CA,XITWP,458.0
3.0,O,Lexington,,1-895-200-4119,,RPM International,Ettuiyzsqrzvqjpvexyhvkbihmadxygkknttmjmo,YRY7236,9.0,,M,300016.0,0.0,381590.0,Swuwfm,Bodevewqgrjfovyqnlmaaricaickqgcwwcjvivorkballntwratpkxsihzimvbnbcuxtopwkvkmns,ZYXJUSSSEZMDWKXU,Canada,Saskatchewan,YRYQJUVWDYIREPXOURUBHFGDJBHW,597.0
,O,Los Angeles,f,1-317-777-7173,,Omnicom Group,CBFWGQUYLIXUTJUNCIRJZKPANMXO,OVN7237,2.0,0.0,M,18673.0,2.0,496667.0,Chpsprder,Iyhzxtlnldtuokcwgdtjqmjupkjkbxddcidjspljtbdwe,unkapxfophex,United States of America,MD,OVNGUWJRPCYZPGS,589.0
3.0,O,Providence,,1-964-117-1169,,Burlington Northern Santa Fe,Dqbusjskbamqvufqllo,NES7238,97.0,3.0,D,44768.0,,3120133.0,Xipdicu,Zqemnoptbelfgdjodwickxheyxflxcvudlplxyiblmnmigaculwnlheoknra,Sftkmwdxdnwoddhodkt,United States of America,NH,NESGSS,611.0
1.0,U,Concord,f,1-539-591-9965,u,Consolidated Edison,Mfquhtduyamlqnwq,azq7239,35.0,2.0,U,149650.0,2.0,3026478.0,kmcon,Fmoducddxauduueseicwczzgynvmhvyukanafcxptosqrejgwa,Sjflaejet,United States of America,AR,azqebmudqbov,698.0
0.0,,Jersey City,m,1-046-305-5374,f,Crown Holdings,Ulhogjrrjymymovumqvhmgejnrwlmojnsnjadtpsdzfjgorvyuxuvabmpaffoistgewcqo,Qxa7240,54.0,1.0,M,103527.0,9.0,258984.0,Qctpheg,Edimpxmmepvrzewwjyhiwgun,Omqheqlnhi,United States of America,WY,Qxaznaumelpgdycqoseifgajd,691.0
3.0,O,Dawson City,,1-058-523-8770,,PHH,okxkrkdrdxbcrtaxmambwirnylsmjgpguljpkbhdbsharlgvyltaxvlwbzompjwyuh,Qhy7241,96.0,4.0,S,245892.0,9.0,978065.0,Rqabk,QHGYKAEMXAGTCFBXWXJGRXSIDZYOKOOTOGBHCELVDSNMDSDVZHXLKHXIBWCQQ,Ayzievfphz,Canada,WA,Qhyozqj,544.0
2.0,O,Providence,F,1-045-973-5076,,Andersons,UMCMFGUCKMLCHLRZGXVJOVJPNNCFGM,LGH7242,80.0,2.0,M,424376.0,,3893641.0,Mdfhmargqrk,nlqoirwfaylhahxlzmqyppxfuzdalcmp,CTRKTPMDYNEUXTQJS,United States of America,Nova Scotia,LGHMVYDHQKZXNCN,319.0
2.0,R,Winston-Salem,f,1-877-948-3981,,Barnes & Noble,Wqdow,Fyp7243,2.0,4.0,S,339467.0,0.0,148620.0,EORBXB,iyjiobautkzyqjqzbsvmiacodhppuvtryolptfetruyziqloctlitzjjb,khibopaus,United States of America,MT,Fypppcsiujpkpkakhfwqbpfiximqvo,692.0
,O,Long Beach,,1-124-131-2251,,Darden Restaurants,rlkcxkqkaaitanbzxnaugcalcuwzjzjjxfbfwrgamdlcdrvhtvpkpimomwvwtjvydvpdecxjvsdtqrc,HFG7244,64.0,0.0,U,355609.0,2.0,1077814.0,Rgozilfdhmyk,ncaucdukpajjepusqvgxbbpzgjlfeltsntajwtqktwtsgxnbxgnjbl,Vpovkkbblbnnaupdmnty,United States of America,Alberta,HFGAVLHBKBZVUJURAOQXUGVHKT,308.0
1.0,O,Santa Ana,,1-654-305-1759,p,Dean Foods,Qctmqrzarprfpybkukfmpkvtdcftuklwuuaxh,twe7245,60.0,1.0,S,359725.0,2.0,1302998.0,ZKVQMAG,ftimxryxiagsuqefpdxuyrzgsxelkvkdexiisvadfrecvzhnml,Kuqfawiiidhznknhulgzrdwsbii,United States of America,SC,twemjsisgndjaoysbvjuiulnsodhg,429.0
5.0,O,Fargo,,1-368-454-1589,,Quest Diagnostics,ksmwcpxqyidljmhxolyzeclctqhlrimmtjvyknslzfreoqwuglhkrzssdruvotwltpdufuzczkcpqpk,shc7246,,2.0,M,38928.0,10.0,1606579.0,Iczyhc,ojawrzrcrkaewtrluviivzviq,TNYRQJSRJ,United States of America,MD,shcdkkdcyltdvwwutatchgtnhd,410.0
3.0,O,Louisville,M,1-103-993-6996,y,Delphi,Dffcishgsjvhrruf,Mli7247,61.0,2.0,M,485111.0,4.0,522329.0,Xwcwcux,nmdfuatvwbwxupnrlnpphujzovqajccjthkqfe,Gnzcrvigzqvnyz,United States of America,NH,Mliwnbxjhsbrdvyoksiqnoh,392.0
5.0,,Orlando,M,1-877-749-4144,,Intuit,DEQREUCQIXIWNLOOHNSILTIHHMOFHQMQBPJEJUPFYFGXPNYGDLCIXPLGHHOSYQ,cke7248,90.0,4.0,S,323286.0,6.0,1072486.0,ydjaipnq,,ABFMLYZCXNQSUHCCBSWLQCTDSOLEJ,United States of America,RI,ckerlpqxjbdsziklb,742.0
2.0,O,Santa Fe,,1-115-441-2113,,General Electric,GMWKRVGAMMUWVYXYJXYHVMGTXLIKPPMRDNCRENDPIFSN,LWT7249,49.0,2.0,M,454555.0,5.0,1881333.0,Stywzddqy,Ywqnieicarrfrlyhbxglxj,PKNJLSFL,United States of America,WV,LWTEPMRPJRFI,454.0
2.0,R,Providence,,1-821-110-4400,H,Colgate-Palmolive,VLCRCWJFGSYHXSVNBVEBUQACEDEMPCHPXAORDOCGBDKRDEF,NXC7250,0.0,4.0,U,155315.0,4.0,3842864.0,dvopwrlok,Egyycqhhnhyvxsvmcmwqecyfxcafycjixlakaafslvjufjnhcxrxgxbqmmqgtnvdvxqkwlqrzhm,Utjfgl,,HI,NXCFI,648.0
1.0,O,McAllen,,1-424-297-7405,u,AbitibiBowater,ucgnycqrvagdmjgnzicqnrewgywwmkplmxbplmcrctvvhgfshoqnwlxbcyttxaizqmtecdrricwhao,TKO7251,30.0,4.0,U,34556.0,10.0,457162.0,Honsepdtwcn,CWLCVLASQURZLVEHWCQYIEINVAFBPANAWRDNIVEYIEXXBQSSGEWBHFWWZNAWKRL,Qvkdzalhaudoihvvqhm,United States of America,DE,TKOJCSAYFMNFB,596.0
4.0,O,Arlington,,,,International Assets Holding,Smsetdmugxfomfodcgwcjxtxrkzcfssfnzujq,Bdb7252,68.0,4.0,U,217608.0,4.0,3495414.0,EMLRNWVMJP,Kesrsqdamobhfshzxfqlyrpiqlfxrkvkqhapbuhkagncbnqubvxgczqsemdduxtyhhuypfl,RVTXCBY,United States of America,IN,Bdbqsguqgwibyudyzaslwuh,512.0
5.0,O,Tallahassee,f,1-986-619-0118,,Union Pacific,,BAP7253,62.0,3.0,U,398701.0,6.0,2158345.0,Rnylqhgh,ZCSAWSROYSBDIQEFDJX,vigdq,Canada,Newfoundland,BAPVXSRXILEWONBHYXZFPVHGW,322.0
4.0,O,Fort Wayne,,1-046-348-2737,r,Int. Business Machines,Epsktbkmbdcjszjueitpmiafqzivghooenwtgejdhtwrmr,san7254,85.0,0.0,W,102103.0,2.0,,Vhbjobn,gmpxhobqxahzdzfffn,RYMUVYHTKTUPGCUKQZPOVAU,Canada,TN,sanwtlcyvvje,545.0
0.0,O,Fargo,,1-632-034-5715,,Sanmina-SCI,DNWGGUSHHFEERIVKCLTISCRDXMLIDNCNWUXGAUIDDJCILIWDEBUWFJCECQWMMQSSCNGKSVBJ,Qpu7255,0.0,0.0,M,309614.0,4.0,959197.0,Azrjy,,vajelgngojwaisekijbeavuhp,United States of America,MD,Qpufcjhttnewcseqtfdcmu,379.0
2.0,R,Chicago,,1-495-630-7758,M,ConocoPhillips,Djtmyihjjupunympoehtxnzcyqjiixxetbjkcjfgxidsfoxusceotjinq,Yfo7256,98.0,3.0,M,147347.0,1.0,739327.0,Orseyipde,Gndlucqddsiyyltmdpccgcjpqjbcipccbqqvqwbkxctbjhdkyvdquebndk,qknboiblwapjpedujmr,United States of America,CO,Yfolabut,702.0
2.0,O,Reno,,1-086-563-9941,z,Conseco,Tcmmibqbpqbatrvvwyruxikpnuoldbwudxlcgrppuvkkahqwotqpgpvx,Jjm7257,0.0,5.0,M,114205.0,5.0,3777051.0,Dnasbklglca,Zjgbgcvnkxuqdouaxskkpgdlumvjcmmm,btxxkhxbadlktefullvfgwypddz,Canada,NY,Jjmystyuwndzssfwe,509.0
2.0,U,Burlington,f,1-461-200-0053,n,Questar,EKPQZILJNODPBLQYCAJ,Jdj7258,39.0,0.0,D,151668.0,10.0,3265642.0,Exqhc,Hdmchnafftqkpkvuqzohzkdoxbfptskzihrm,Fasjttipemikxbceojtsx,,WA,Jdjzskurbdkmdbemfu,807.0
,O,Lansing,m,1-256-415-4831,J,ProLogis,Qvgfztksjdspzevbzewirqymsfefqkpfykbasszxvrw,Vhk7259,72.0,4.0,M,57454.0,2.0,3632033.0,Eqtvtexb,qifqppannsc,Dfukzvtyozkcsnpnwoun,United States of America,KY,Vhkaihipltymatskoqbedcigvmxix,660.0
0.0,O,Memphis,,1-214-672-3336,b,H.J. Heinz,chqhigsaeupkrkojncxewjhcbalbcsstnfqiujblnqdgbfmeptugbegjoolpufxsocjselidcugdqwg,Clo7260,13.0,4.0,D,201197.0,10.0,441774.0,Qqqswajzipux,FWTFQDGLPVCDGQJZOPNGD,Wgqmhpbujwnrvqkc,United States of America,MT,Cloiuehfwffdfludapoea,612.0
4.0,O,Biloxi,m,,Q,M&T Bank Corp.,Bgywagkasuzcghywylbhsmrcqodrjztqrocmygbawzjxaqwlnythvjwuozoxrkbqngtskaiqdydib,Gkd7261,29.0,5.0,M,129676.0,6.0,326124.0,nfstbfpyo,Nfltlnhoojlobcwrfqloezkfvbsgqfvhxa,Usklqrnvzd,United States of America,British Columbia,Gkdhdsoxfrlqhhcdkecxqjnk,811.0
3.0,O,Fargo,,1-329-767-1603,U,Thrivent Financial,SUAEXLGPJSMQPZVOPLVPQCP,Ajx7262,88.0,1.0,M,356613.0,0.0,3078846.0,GFDHOJT,Hiyheyihohspvtiazriauzwpwoxqmgcvdvc,fwugveqglvbqlj,United States of America,Newfoundland,Ajxvorrfklpquzvyctqt,824.0
0.0,R,Bellevue,,1-669-992-3228,L,Cypress Semiconductor,Ngtmddzbuvdwwhfpehoxcqcmvllifyouommtjlonb,Xow7263,91.0,4.0,S,6345.0,,2994819.0,xdzuocaej,Njidomzu,VHADIPNEWPUSYHIKN,United States of America,TX,Xowfx,406.0
1.0,R,Casper,,1-834-756-6426,,Arrow Electronics,Dkwutkblxqxvxtrrmapwfjiavrqbenaveprbwuekhdatepkhtwspijzrfl,jfx7264,45.0,4.0,M,216529.0,9.0,2705750.0,,Vjpcrgbeqgdz,OKDQLCTMJQYYMFJQD,United States of America,MA,jfxbqvtfwtqyqcwyeihvmnstcuc,833.0
2.0,R,Inglewood,m,1-723-242-0762,K,Winn-Dixie Stores,nyowelqpbbofzmjchxdxbehfimllrfumcukwrmfrdolpuocrpaeeupizaiiszlgmfulefvsqiqv,opk7265,10.0,,U,261154.0,2.0,842999.0,lqmdg,ngpkevwoyvkagaodtghvpwuthyjmuubvwlvfjcswezdfeexrtbrdedexaudpprfdfkhmejw,YOHBNMOTDSZCW,United States of America,NH,opkjbgulx,773.0
0.0,O,Santa Rosa,M,1-166-364-0765,T,Gardner Denver,Ehxbspjvumepexxumvlpcnkmftcsytgvkiybubwonuflvaiyyedhrwlzdmrqsfunhfdhqwlfbsuprs,Obj7266,30.0,4.0,M,300405.0,7.0,2594179.0,Tfymeawsav,Omjhmeiuayhtprompikjqkpjlucwstwosme,aztbaatgtm,United States of America,IA,Objubvsxbqeigekdwde,605.0
1.0,R,Warwick,,1-170-302-1020,r,ITT,Kfmdfhggbcmepmqbuglphqraqgstvdlrkcatxmzxmlvrnj,JCH7267,4.0,1.0,S,278037.0,1.0,2675185.0,Mfndgsd,clcxpvrlfguypebuoxgjdydtpqlesqalaa,Bbibgpumzl,United States of America,WY,JCHVSQWEGNSUJEFXH,689.0
5.0,O,Sacramento,f,1-347-468-2181,,Warner Music Group,Msxlxskrhemnraoxdenfqenvnunpnxtmoirpyohzubyixirfcalsxkhpvqvdxfriaegsqlom,Gdq7268,50.0,0.0,S,176928.0,3.0,27815.0,BPAGKHLQL,Qpoujdicppeimostnuzdyzozydddgruoalidqutolpvprokujnxblemxfkjsewjfqvcgg,Jaycac,United States of America,OR,Gdqqgzbmrpmdjpeweciv,631.0
2.0,O,Salt Lake City,M,1-149-008-0216,,Oshkosh,kaqjzwvesimtcqtpnygxrli,tie7269,47.0,0.0,M,,9.0,,Uzaaybqhjz,Gyfqfrmrlhwitspvtlgoeblcirzhhvcsgucjo,Iwiqkrwyiqgqduovnw,Canada,AK,tiemosakdqxlejfdeuogm,536.0
5.0,,Tucson,,1-563-179-9222,,FM Global,Aiisisucgxkwt,Chq7270,54.0,5.0,W,,10.0,3820701.0,SIJLPKXOZ,Wbmxnvsttywvruhloyacegyupjoog,horqupkppumygmxxno,United States of America,New Brunswick,Chqfcikjvpkplttcd,698.0
3.0,O,Lewiston,,1-964-938-3538,,PSS World Medical,xvxbalwlgvkotebrdlsupkffttrvzvizjgfnskblweahqinvnyppsblencpwqonjimrjrfhfym,jda7271,84.0,1.0,D,317303.0,6.0,3400574.0,Ouzpmia,IYOEEWMILUGGCOZKMGZNQMCBPGWUWKKAUMACFFZANVYHCO,Frebysorc,United States of America,MT,jdaducg,364.0
1.0,,Fullerton,,1-600-722-6542,,Ford Motor,Wkqldlrftccbzcsuaeotcaatyneuzqesxgbyrvlqrkqkrafmkh,clh7272,26.0,3.0,D,229881.0,0.0,3556283.0,emibqlnh,Mxqugdrxbhotvilkxdiowjlqpsemrphxgnpext,ixqwffc,United States of America,WA,clhdvrbthbhla,750.0
3.0,R,Vancouver,m,1-979-086-2626,,Mosaic,NCLWLOTIKISIYXMQJBMTUQWVKHUMELMPPAEAEMBHSQVZU,Sae7273,87.0,0.0,M,,1.0,2441927.0,HPQAKXFGDQUH,Ddxomihzlkxphtvdxjcdbxuqaeauildbvbuxbucqbejauegdyoihpu,kpnnmdqovltddwvrzqbh,United States of America,NE,Saecvagw,536.0
