prospect_AgID,prospect_Coun,prospect_Ag,prospect_Ge,prospect_Pho,prospect_Em,prospect_Sta,prospect_NumCrCar,prospect_MiInit,prospect_MarSt,prospect_NuCa,prospect_Ci,prospect_Inc,prospect_NumChi,prospect_CrRa,prospect_OORF,prospect_NWo
Mut6212,United States of America,87.0,F,1-440-622-1378,Biomet,MN,9.0,i,M,4.0,London,20554.0,3.0,787.0,O,2823060.0
Ome6213,United States of America,45.0,,1-817-547-7563,StanCorp Financial,IL,2.0,N,M,0.0,Vancouver,82183.0,0.0,821.0,O,3302003.0
EWJ6214,Canada,33.0,,1-702-363-3100,Equity Residential,AR,8.0,,U,0.0,Salem,164232.0,0.0,731.0,O,2780004.0
Oqn6215,United States of America,100.0,F,,IAC/InterActiveCorp,IA,,,M,1.0,Little Rock,232855.0,2.0,366.0,O,2694785.0
Fvz6216,United States of America,21.0,,,Belden,OR,4.0,f,U,4.0,Frederick,312912.0,4.0,,O,1711616.0
Ecr6217,United States of America,20.0,F,1-781-497-4646,Smurfit-Stone Container,ND,10.0,G,,2.0,St. Petersburg,262109.0,3.0,835.0,U,397414.0
Nxz6218,United States of America,44.0,M,1-258-223-0328,Chesapeake Energy,TX,2.0,h,S,4.0,Dallas,314483.0,5.0,821.0,O,712434.0
Wvd6219,United States of America,38.0,m,1-232-573-5965,Walt Disney,KY,3.0,M,S,4.0,New Orleans,466626.0,,300.0,O,604208.0
Hvk6220,United States of America,35.0,,1-453-947-4645,DynCorp International,Manitoba,7.0,,M,,Fort Wayne,89009.0,4.0,734.0,,1909845.0
Kdv6221,United States of America,42.0,,1-761-681-7677,YRC Worldwide,KY,4.0,,U,4.0,Nashville,400585.0,5.0,779.0,O,568325.0
VFD6222,,37.0,f,1-298-301-3860,Virgin Media,DE,6.0,,M,5.0,New Orleans,354957.0,3.0,655.0,O,3020963.0
jgn6223,United States of America,89.0,,,Dresser-Rand Group,IL,8.0,,U,3.0,Augusta,213639.0,,361.0,U,1481735.0
CYS6224,United States of America,70.0,,1-396-627-8719,NCR,PA,5.0,N,U,,McAllen,345145.0,0.0,570.0,O,2863560.0
Xuc6225,Canada,,,1-832-565-0702,Pilgrim's Pride,VT,4.0,,M,2.0,Providence,235735.0,4.0,574.0,O,904387.0
BBQ6226,United States of America,2.0,m,1-078-497-5090,Freddie Mac,MD,7.0,v,U,4.0,Biloxi,369973.0,5.0,673.0,U,
gom6227,United States of America,85.0,,1-773-456-0746,Newell Rubbermaid,AL,2.0,,S,5.0,Wichita,219016.0,1.0,380.0,R,802571.0
Rcs6228,United States of America,24.0,,1-720-090-8013,General Cable,CA,1.0,z,M,1.0,Idaho Falls,243613.0,2.0,425.0,O,1226319.0
kxp6229,United States of America,10.0,m,1-445-170-2796,Merrill Lynch,SC,2.0,,M,4.0,Hollywood,256708.0,5.0,737.0,U,2427827.0
Ksj6230,United States of America,19.0,M,1-913-689-7677,H&R Block,NY,9.0,n,M,5.0,Warwick,38239.0,0.0,803.0,R,2046678.0
lko6231,United States of America,79.0,,1-106-546-4494,Hershey,IA,1.0,B,M,4.0,Evansville,359560.0,5.0,814.0,O,2345397.0
nku6232,United States of America,82.0,m,1-108-314-2617,Crosstex Energy,Saskatchewan,5.0,d,W,1.0,Casper,,1.0,741.0,O,1439585.0
WXY6233,United States of America,39.0,,1-401-092-1251,Bucyrus International,HI,9.0,,,5.0,Irving,,0.0,608.0,,1477753.0
Eah6234,Canada,2.0,f,1-966-734-4428,Gannett,ME,7.0,z,S,4.0,Sunnyvale,11508.0,5.0,572.0,R,598666.0
Kno6235,United States of America,5.0,F,1-573-451-9832,Kimberly-Clark,MD,5.0,,S,0.0,Fairbanks,117416.0,2.0,628.0,R,2067368.0
Lhr6236,United States of America,57.0,F,1-894-808-7392,Marsh & McLennan,IN,5.0,,S,0.0,Arlington,143910.0,4.0,692.0,O,
Pgf6237,United States of America,19.0,M,1-330-226-8660,Flowers Foods,Newfoundland,10.0,,,5.0,Idaho Falls,491017.0,0.0,446.0,R,2778640.0
RFH6238,United States of America,4.0,f,1-122-192-3178,Advanced Micro Devices,MA,8.0,,S,3.0,Bridgeport,92419.0,5.0,827.0,R,2856159.0
WFS6239,United States of America,37.0,,1-874-313-9864,Magellan Health Services,MD,0.0,R,M,0.0,Austin,52634.0,4.0,398.0,O,3232636.0
Qhm6240,,11.0,,1-722-912-9511,U.S. Bancorp,MA,2.0,,U,5.0,Toronto,123407.0,0.0,571.0,R,3012195.0
Kxz6241,United States of America,95.0,f,1-659-981-7163,Sunoco,RI,7.0,K,U,4.0,Fontana,403042.0,3.0,301.0,O,2013971.0
Adf6242,United States of America,76.0,,1-139-122-3686,JohnsonDiversey,AR,7.0,G,W,2.0,Chicago,449320.0,1.0,,O,821185.0
Zeb6243,United States of America,36.0,,1-223-810-9214,Guardian Life Ins. Co.,New Brunswick,9.0,,W,2.0,Yonkers,199810.0,5.0,847.0,O,1457409.0
Duc6244,United States of America,64.0,F,1-991-156-8400,Colgate-Palmolive,Quebec,7.0,,W,4.0,Costa Mesa,367921.0,,,O,3456919.0
Tje6245,United States of America,73.0,,1-571-310-8149,Graybar Electric,VT,10.0,,W,5.0,Los Angeles,340154.0,5.0,447.0,R,
Jrj6246,United States of America,52.0,m,1-414-148-6796,,MS,5.0,E,S,4.0,Worcester,,5.0,753.0,O,2502749.0
Brd6247,United States of America,26.0,,1-337-344-5318,Lockheed Martin,OK,5.0,,U,,Mobile,484118.0,2.0,836.0,O,2997086.0
ufa6248,United States of America,77.0,,1-989-769-5922,KB Home,ID,,,S,3.0,Peoria,,1.0,411.0,O,1399551.0
cvm6249,United States of America,74.0,F,1-700-520-4959,Centex,OH,4.0,Q,U,0.0,Fargo,,1.0,526.0,O,2272513.0
lha6250,United States of America,32.0,,1-571-840-5076,Corn Products International,CT,7.0,E,S,1.0,Sandy,373040.0,1.0,496.0,O,1137119.0
frx6251,Canada,74.0,m,1-095-871-4705,Cenveo,DC,3.0,,S,4.0,Yonkers,317144.0,3.0,399.0,O,1276461.0
Zor6252,United States of America,43.0,F,1-431-861-2474,NiSource,NH,6.0,L,M,4.0,Detroit,194016.0,2.0,679.0,O,2251172.0
Ysf6253,United States of America,64.0,,1-141-836-4493,Qualcomm,NE,3.0,,M,1.0,Akron,280138.0,0.0,606.0,O,1513469.0
vju6254,United States of America,97.0,,1-544-418-2241,SkyWest,AK,6.0,,D,4.0,Colorado Springs,98962.0,2.0,334.0,R,2023582.0
Ijh6255,United States of America,4.0,f,1-520-796-0846,AMR,Prince Edward Island,2.0,H,U,,Salt Lake City,215771.0,2.0,436.0,O,2573592.0
nwi6256,Canada,90.0,,1-656-977-7062,Retail Ventures,IL,2.0,,U,4.0,Cedar Rapids,208063.0,2.0,427.0,O,3473502.0
Osi6257,Canada,93.0,,1-230-138-1820,Insight Enterprises,KY,3.0,,M,5.0,Cheyenne,47279.0,1.0,761.0,R,2148688.0
Qgv6258,Canada,2.0,,,,MD,5.0,F,M,1.0,Orlando,290264.0,2.0,,U,533465.0
wnm6259,United States of America,55.0,M,1-615-395-9101,CHS,Manitoba,8.0,f,M,5.0,Springfield,77240.0,0.0,540.0,,3462982.0
BIM6260,United States of America,20.0,M,1-088-653-5613,Torchmark,MS,1.0,,S,4.0,Honolulu,22849.0,2.0,363.0,R,858434.0
ily6261,United States of America,89.0,Y,1-844-440-8811,Warner Music Group,Manitoba,1.0,X,M,5.0,Jacksonville,424907.0,2.0,523.0,O,1582954.0
vim6262,Canada,84.0,F,1-229-640-0758,Applied Materials,DC,0.0,V,W,3.0,Irvine,192598.0,1.0,608.0,R,2554833.0
Zrk6263,United States of America,90.0,,1-131-141-6157,Monsanto,NH,10.0,,,0.0,Tulsa,378883.0,5.0,309.0,O,3510023.0
DKV6264,United States of America,8.0,,1-777-172-0989,Amphenol,British Columbia,4.0,,M,4.0,Garden Grove,261691.0,0.0,,O,3769173.0
RTA6265,Canada,9.0,K,1-812-286-4890,BorgWarner,NC,0.0,,U,1.0,Shreveport,239508.0,3.0,583.0,R,2917572.0
hwl6266,,64.0,,1-881-432-8173,KeyCorp,MI,,C,,1.0,Frederick,8855.0,,653.0,O,2574445.0
Aef6267,United States of America,69.0,,1-831-026-8125,Black & Decker,ND,6.0,x,M,1.0,Hollywood,276672.0,1.0,378.0,O,2225905.0
Gfm6268,United States of America,96.0,M,1-520-162-2475,Markel,Alberta,8.0,,U,0.0,Elizabeth,298604.0,0.0,843.0,O,744242.0
NGP6269,Canada,10.0,,1-008-884-4139,,Alberta,7.0,O,S,3.0,Vallejo,436726.0,1.0,662.0,O,
Saj6270,United States of America,28.0,F,1-835-721-0874,SAIC,MD,0.0,r,M,1.0,Des Moines,410481.0,0.0,710.0,O,3861186.0
bjh6271,,74.0,m,1-448-248-2228,Charter Communications,LA,0.0,,M,2.0,Dayton,263829.0,2.0,701.0,R,1056585.0
Dne6272,United States of America,82.0,,1-451-304-2069,Expeditors International,SD,1.0,x,M,1.0,Baltimore,491109.0,3.0,706.0,O,2403570.0
EAD6273,United States of America,17.0,,1-136-991-7669,Avon Products,British Columbia,9.0,,M,3.0,Fort Lauderdale,381105.0,2.0,741.0,R,3961210.0
Esi6274,United States of America,86.0,M,1-824-685-9603,News Corp.,NV,2.0,j,U,1.0,Oakland,1986.0,0.0,,O,2779567.0
Ufo6275,United States of America,71.0,,,Cliffs Natural Resources,ND,5.0,,W,1.0,San Diego,103351.0,2.0,,O,2580741.0
Jxh6276,United States of America,3.0,m,1-383-201-2085,Western Refining,SD,6.0,A,S,0.0,West Valley,238034.0,0.0,461.0,O,3449731.0
Yxm6277,United States of America,49.0,M,1-158-749-3011,AMC Entertainment,GA,7.0,R,U,,Columbus,288409.0,0.0,499.0,O,1721006.0
Zaw6278,United States of America,,m,1-113-509-1769,Pepco Holdings,PA,6.0,Q,M,0.0,Vancouver,306285.0,4.0,468.0,O,167494.0
Xvy6279,United States of America,52.0,F,1-646-987-5467,Manitowoc,GA,4.0,U,S,3.0,Fort Worth,309144.0,4.0,,O,478397.0
ggl6280,United States of America,79.0,m,,Dentsply International,UT,6.0,,M,4.0,Cheyenne,162638.0,4.0,340.0,O,378153.0
Xva6281,United States of America,89.0,,1-033-446-4556,Legg Mason,NE,5.0,,W,2.0,Kansas City,17872.0,1.0,335.0,O,3543021.0
Zqj6282,,14.0,,1-110-952-8073,Sherwin-Williams,SD,10.0,,U,3.0,Missoula,441247.0,1.0,415.0,O,1229308.0
Vjz6283,United States of America,13.0,,1-880-031-1726,UAL,New Brunswick,0.0,U,S,3.0,Yellow Knife,191087.0,1.0,795.0,R,737899.0
Zrh6284,Canada,60.0,,1-672-498-3521,Lennox International,IL,10.0,D,S,4.0,El Paso,489414.0,1.0,579.0,R,266728.0
zpc6285,United States of America,82.0,F,1-173-855-0058,Target,AL,8.0,o,S,4.0,Oxnard,216630.0,1.0,507.0,O,1067686.0
LXA6286,United States of America,83.0,,1-868-420-5496,Nordstrom,MT,2.0,,M,1.0,Oshawa,391633.0,4.0,489.0,R,1574915.0
HLH6287,United States of America,46.0,m,1-009-301-7925,Nordstrom,MI,7.0,,S,1.0,Lowell,195164.0,3.0,741.0,R,262527.0
LQV6288,United States of America,38.0,f,1-329-141-0642,Mutual of Omaha Insurance,WY,7.0,,M,1.0,Fresno,9622.0,5.0,686.0,R,1489216.0
Whs6289,Canada,,,1-191-574-2271,Biogen Idec,HI,5.0,z,W,3.0,Toronto,385144.0,5.0,733.0,O,2241346.0
elq6290,United States of America,47.0,M,1-293-076-8500,Mettler-Toledo International,CA,2.0,w,D,2.0,Hartford,420044.0,2.0,669.0,O,3904529.0
Krn6291,Canada,99.0,f,1-280-789-2909,Kellogg,SD,6.0,G,S,1.0,Iqaluit,401974.0,1.0,420.0,U,1909421.0
SLD6292,Canada,79.0,,1-513-406-0297,Patterson,FL,5.0,,D,2.0,Santa Ana,274138.0,2.0,599.0,O,1935375.0
gma6293,United States of America,2.0,,1-191-702-9644,ConocoPhillips,Ontario,10.0,o,M,,Eugene,290045.0,4.0,745.0,U,2511480.0
FWR6294,United States of America,93.0,,1-899-248-8916,,KS,1.0,,M,3.0,Abilene,389768.0,4.0,482.0,O,786125.0
Mde6295,Canada,69.0,,1-443-166-0314,Psychiatric Solutions,MO,8.0,,M,4.0,Garland,132259.0,0.0,405.0,,2415523.0
EST6296,United States of America,11.0,m,1-955-387-5747,Buckeye GP Holdings,MI,8.0,p,M,1.0,Washington,380954.0,4.0,547.0,O,315091.0
DKC6297,United States of America,47.0,,1-754-412-9717,Cimarex Energy,Prince Edward Island,10.0,,S,4.0,Tucson,258710.0,0.0,848.0,O,810911.0
krn6298,United States of America,80.0,F,,Winn-Dixie Stores,NJ,9.0,,W,2.0,Arlington,410893.0,2.0,696.0,O,144852.0
nsd6299,Canada,28.0,F,1-238-481-2477,McDonald's,AL,6.0,,M,5.0,Kansas City,21695.0,2.0,658.0,,516455.0
QKC6300,United States of America,95.0,,1-021-474-3956,Ashland,NH,8.0,,M,1.0,Sterling Heights,173170.0,1.0,410.0,O,315619.0
XIL6301,United States of America,55.0,F,1-444-031-6512,Magellan Health Services,MT,6.0,L,M,4.0,Independence,437848.0,4.0,604.0,U,3460137.0
uzj6302,Canada,12.0,,1-667-372-3768,Paccar,OR,10.0,m,M,5.0,Newport News,308864.0,5.0,384.0,R,1899246.0
Txj6303,United States of America,60.0,,,First Data,UT,10.0,,M,5.0,Nashville,94097.0,4.0,453.0,O,231212.0
Xew6304,United States of America,19.0,,1-382-875-7422,Oneok,WY,0.0,,S,1.0,Kansas City,279590.0,5.0,744.0,O,3548895.0
Hfu6305,Canada,26.0,f,1-266-820-1272,IMS Health,NJ,3.0,G,D,1.0,Bridgeport,396486.0,2.0,482.0,O,3447298.0
Rqd6306,United States of America,88.0,,1-153-373-5079,Centene,NJ,1.0,,D,0.0,West Valley,43592.0,1.0,548.0,O,
Tbc6307,Canada,43.0,M,1-026-244-4380,Oshkosh,WI,3.0,,M,5.0,Rochester,115550.0,2.0,676.0,O,2889597.0
bzu6308,United States of America,19.0,F,1-653-692-2918,United Stationers,MI,1.0,B,W,2.0,Costa Mesa,401981.0,4.0,822.0,R,3672441.0
MSU6309,United States of America,70.0,,,Dr Pepper Snapple Group,WY,6.0,,S,3.0,Toronto,254739.0,3.0,830.0,O,1637811.0
Iyn6310,United States of America,77.0,,1-064-997-8477,Western & Southern Financial,WI,1.0,B,U,0.0,Warren,263908.0,2.0,504.0,O,718794.0
Qsg6311,United States of America,89.0,m,1-351-000-6725,,MN,6.0,,S,1.0,Winston-Salem,417267.0,1.0,638.0,O,973678.0
DHI6312,Canada,19.0,m,1-777-398-6733,Interactive Brokers Group,SD,5.0,,M,5.0,Inglewood,380290.0,5.0,436.0,O,39772.0
Wzg6313,United States of America,,F,1-419-674-8819,A. Schulman,NY,,J,S,1.0,Pueblo,202370.0,4.0,457.0,O,1339078.0
SIY6314,United States of America,12.0,m,1-389-714-8451,Adobe Systems,NY,9.0,,M,3.0,Coral Springs,125033.0,5.0,811.0,O,2105415.0
CJB6315,United States of America,9.0,f,1-713-436-8875,Xerox,MN,3.0,y,U,4.0,Topeka,254648.0,4.0,380.0,O,3728529.0
HLB6316,,75.0,m,1-257-123-9490,Solo Cup,DE,3.0,N,M,3.0,Columbia,28768.0,5.0,665.0,U,1788023.0
jwf6317,Canada,,,1-138-720-9903,HealthSpring,ID,2.0,N,S,4.0,Norfolk,198416.0,1.0,595.0,O,1589879.0
QUA6318,United States of America,7.0,F,1-547-682-0573,Newmont Mining,OK,3.0,Q,S,4.0,Yellow Knife,71391.0,4.0,386.0,R,1426149.0
Cxa6319,United States of America,96.0,,1-597-470-3310,Lithia Motors,OH,8.0,,U,1.0,Burlington,260725.0,2.0,392.0,O,3140627.0
Wuz6320,Canada,14.0,,1-182-908-1231,Int. Flavors & Fragrances,VA,3.0,S,,0.0,Chula Vista,180176.0,4.0,821.0,O,2740569.0
xqj6321,United States of America,78.0,,1-743-494-8114,CarMax,CT,3.0,,S,1.0,Newark,7977.0,4.0,556.0,O,627441.0
Zbu6322,United States of America,96.0,f,1-828-832-3692,Avery Dennison,MT,7.0,h,M,2.0,Oshawa,354186.0,3.0,393.0,R,2128130.0
Dvs6323,United States of America,12.0,m,1-904-541-0348,Great Plains Energy,CA,6.0,,M,3.0,Saint John,490990.0,2.0,566.0,O,2910800.0
Ivd6324,United States of America,76.0,F,1-270-927-3144,Target,IA,1.0,d,W,5.0,Iqaluit,206661.0,4.0,843.0,R,2960776.0
Pol6325,United States of America,54.0,f,1-035-003-1888,StanCorp Financial,Saskatchewan,9.0,y,,2.0,Rochester,267218.0,0.0,608.0,O,3632356.0
Ooo6326,United States of America,72.0,,1-899-802-0712,Interpublic Group,New Brunswick,9.0,h,U,0.0,Columbus,259695.0,5.0,,R,1718607.0
xsv6327,United States of America,76.0,,1-477-181-7636,Target,AZ,7.0,,,3.0,Gary,88399.0,2.0,338.0,O,1475499.0
Tqj6328,United States of America,72.0,,1-476-528-3562,,SC,4.0,c,U,3.0,Costa Mesa,58453.0,1.0,802.0,O,
Kmj6329,,33.0,F,,CBS,Ontario,2.0,,S,1.0,Dayton,48611.0,3.0,601.0,O,3030054.0
Cpq6330,United States of America,5.0,f,1-887-612-7923,Cardinal Health,CT,4.0,,M,3.0,Louisville,283736.0,1.0,414.0,O,1702557.0
ipw6331,United States of America,46.0,F,1-022-564-6870,YRC Worldwide,SC,4.0,,M,2.0,Richmond,281760.0,2.0,512.0,R,1001357.0
Isi6332,United States of America,28.0,,1-360-409-8583,Simon Property Group,Manitoba,1.0,n,M,1.0,Coral Springs,173971.0,5.0,450.0,O,3760936.0
Dfg6333,United States of America,40.0,m,1-482-734-0729,Masco,HI,2.0,I,U,0.0,Frederick,303656.0,0.0,571.0,O,1047939.0
yih6334,United States of America,77.0,,1-686-660-8502,Markel,NE,8.0,,M,1.0,Oklahoma City,252491.0,2.0,420.0,O,3621143.0
Pzd6335,Canada,49.0,F,1-009-596-8114,,WI,5.0,U,U,2.0,Hay River,5284.0,0.0,312.0,O,2998280.0
Icl6336,Canada,50.0,f,1-294-585-3578,Icahn Enterprises,VA,3.0,,U,1.0,Tempe,252883.0,1.0,446.0,O,1772953.0
Pdv6337,United States of America,59.0,,1-241-796-4665,Chiquita Brands International,TX,1.0,,M,0.0,St. Catharines,195876.0,0.0,,O,1419226.0
Leu6338,United States of America,48.0,M,,Synovus Financial Corp.,RI,1.0,,M,5.0,Spokane,286498.0,3.0,315.0,U,2134583.0
Hui6339,United States of America,19.0,f,1-424-489-3206,IMS Health,Saskatchewan,3.0,,M,3.0,Spokane,334019.0,5.0,301.0,R,2566328.0
Yzr6340,United States of America,57.0,f,1-064-026-5707,Ruddick,AL,10.0,E,M,4.0,Fullerton,354046.0,2.0,563.0,O,2248958.0
ufp6341,United States of America,88.0,,1-736-279-0553,Tyson Foods,NH,9.0,u,M,3.0,Riverside,25394.0,3.0,781.0,R,1181474.0
yeg6342,United States of America,90.0,m,1-057-996-7808,Teledyne Technologies,Saskatchewan,7.0,R,D,5.0,Rochester,131065.0,4.0,841.0,U,2292473.0
Coy6343,United States of America,71.0,,1-713-243-3825,Sears Holdings,KY,8.0,C,M,2.0,Erie,4213.0,0.0,369.0,O,2018753.0
LVW6344,Canada,64.0,,1-476-422-3258,Bank of New York Mellon Corp.,MA,0.0,,U,5.0,San Antonio,97542.0,1.0,314.0,O,2129614.0
nsc6345,United States of America,70.0,m,1-889-606-7641,,TN,8.0,Q,M,3.0,Mesa,,3.0,833.0,R,2216127.0
XSF6346,United States of America,69.0,m,1-994-392-4147,Walt Disney,MO,4.0,,W,1.0,Lansing,349935.0,5.0,590.0,R,2607282.0
jqi6347,United States of America,,,1-293-302-9458,Reynolds American,MT,3.0,,M,1.0,Oshawa,190064.0,4.0,605.0,O,954510.0
XQR6348,United States of America,78.0,m,1-172-397-0878,Thomas & Betts,Saskatchewan,7.0,,U,3.0,Norfolk,414398.0,,668.0,O,3467244.0
zlw6349,United States of America,21.0,m,1-485-478-0998,Rock-Tenn,Nova Scotia,1.0,R,U,0.0,St. Petersburg,340547.0,0.0,317.0,O,208412.0
BBR6350,United States of America,56.0,m,,Avon Products,LA,6.0,C,U,1.0,Nashville,372065.0,5.0,302.0,O,
Och6351,United States of America,95.0,M,1-504-385-7350,Donaldson,Saskatchewan,9.0,,M,1.0,Providence,52544.0,5.0,337.0,R,1385264.0
ZBV6352,United States of America,74.0,M,1-899-893-2777,Flowers Foods,NH,2.0,,,5.0,Hollywood,147719.0,,484.0,,3742720.0
zyy6353,United States of America,76.0,m,1-818-518-7469,MPS Group,Ontario,0.0,B,S,5.0,Denver,291081.0,3.0,527.0,U,79524.0
LSS6354,United States of America,8.0,,,Stryker,NJ,7.0,j,W,0.0,Chesapeake,310471.0,5.0,318.0,R,3425829.0
Tcb6355,Canada,18.0,,1-193-727-5445,PepsiAmericas,CT,9.0,m,M,2.0,Windsor,349355.0,1.0,316.0,O,3466413.0
FPJ6356,United States of America,80.0,f,1-701-193-1076,Waste Management,NJ,7.0,p,S,0.0,Seattle,417674.0,0.0,611.0,R,1959394.0
UOP6357,United States of America,91.0,F,1-397-916-2687,Service Enterprise Group,MN,6.0,,D,,Biloxi,467242.0,4.0,452.0,O,2581808.0
Zyf6358,,40.0,M,1-700-224-1806,Emcor Group,IA,4.0,F,S,2.0,Knoxville,81184.0,0.0,769.0,O,3357198.0
QQQ6359,United States of America,10.0,M,1-252-712-5178,Brown Shoe,NC,3.0,X,M,0.0,Sunnyvale,444221.0,4.0,374.0,O,505361.0
Rtn6360,United States of America,,m,1-085-968-1746,Moog,NY,0.0,f,S,0.0,Vallejo,392976.0,2.0,767.0,U,
Fwf6361,United States of America,13.0,f,1-792-054-8430,United Parcel Service,LA,8.0,D,M,2.0,Mesquite,462464.0,2.0,392.0,O,756510.0
gyf6362,United States of America,100.0,,1-409-232-7453,Aetna,WY,5.0,A,S,1.0,Kitchener,188037.0,5.0,507.0,O,2667533.0
Eue6363,,4.0,,1-491-129-6633,Freescale Semiconductor,DC,4.0,J,U,,Lewiston,333181.0,2.0,459.0,O,1836680.0
Lsv6364,United States of America,95.0,,1-275-081-7922,NBTY,Alberta,3.0,O,,4.0,Hampton,380753.0,3.0,765.0,,3708276.0
Nvb6365,United States of America,28.0,f,1-144-944-6646,US Airways Group,New Brunswick,6.0,C,M,3.0,Yonkers,451123.0,4.0,838.0,R,
Rsp6366,United States of America,,F,1-332-852-8907,RPM International,NY,5.0,L,M,4.0,Vallejo,3984.0,0.0,590.0,R,3843791.0
ghc6367,United States of America,14.0,,1-104-649-6715,Fidelity National Information,SC,10.0,,U,5.0,Stockton,397904.0,3.0,312.0,O,1295967.0
LDQ6368,United States of America,64.0,F,1-129-294-7713,A. Schulman,NH,10.0,,M,1.0,Worcester,275567.0,1.0,405.0,O,1832086.0
TGJ6369,United States of America,63.0,F,1-301-374-0824,Black & Decker,Manitoba,,,D,1.0,Warwick,181465.0,3.0,384.0,U,3517892.0
Lbt6370,United States of America,26.0,M,1-469-740-5236,Limited Brands,DC,7.0,,D,0.0,Toronto,128534.0,3.0,591.0,O,203769.0
zhk6371,United States of America,75.0,M,1-761-877-2273,Adams Resources & Energy,NY,10.0,,D,0.0,Pueblo,204104.0,1.0,,O,281723.0
uzd6372,United States of America,51.0,m,1-204-806-6992,Sanmina-SCI,SC,3.0,w,M,5.0,Reno,143199.0,4.0,597.0,R,3836215.0
Dhd6373,,13.0,,1-245-286-5822,Owens Corning,TN,7.0,K,M,1.0,Garland,448243.0,1.0,345.0,O,1924515.0
cbb6374,United States of America,56.0,,1-112-129-3814,First American Corp.,DC,8.0,,D,4.0,Dayton,331095.0,,,O,3942126.0
Ksn6375,,53.0,,1-168-278-5960,Sprint Nextel,VA,7.0,,M,1.0,Anaheim,474099.0,3.0,347.0,R,
Mno6376,United States of America,1.0,,1-458-069-0142,,MN,1.0,b,W,,St. Petersburg,287777.0,1.0,373.0,O,2768948.0
caf6377,United States of America,,,1-025-446-8713,LSI,Prince Edward Island,5.0,,M,5.0,Hialeah,,3.0,436.0,O,3798627.0
Qeu6378,,83.0,M,1-420-589-8895,BorgWarner,Alberta,2.0,,M,0.0,Fontana,149946.0,4.0,365.0,O,1633291.0
Hsi6379,Canada,97.0,f,1-239-008-9207,Atlas America,VT,2.0,,M,1.0,Hialeah,78559.0,4.0,486.0,O,921698.0
rgc6380,Canada,,f,1-870-711-6201,NCI Building Systems,VT,3.0,,W,1.0,Durham,458710.0,0.0,687.0,R,3041479.0
Ung6381,United States of America,96.0,,1-807-536-9150,Lexmark International,AZ,3.0,,S,4.0,Lakewood,442072.0,0.0,771.0,O,3547387.0
Dig6382,United States of America,54.0,f,,Carpenter Technology,Newfoundland,6.0,,U,3.0,Newark,332370.0,3.0,703.0,U,2859826.0
TQN6383,United States of America,27.0,f,1-816-202-2934,Aon,Newfoundland,6.0,,M,4.0,Hull,166662.0,0.0,308.0,O,2502724.0
ESV6384,United States of America,18.0,,,National Oilwell Varco,SD,,L,S,1.0,Louisville,387198.0,2.0,452.0,O,3575106.0
Jfg6385,United States of America,49.0,f,1-369-513-3272,MeadWestvaco,MA,0.0,o,U,3.0,Topeka,373585.0,0.0,613.0,R,1071416.0
Gyg6386,United States of America,,M,1-872-013-9753,MGM Mirage,MO,2.0,,W,0.0,Hialeah,95916.0,2.0,740.0,R,3554424.0
jsp6387,United States of America,74.0,,1-401-983-8466,Kelly Services,IL,4.0,,U,3.0,Sudbury,232945.0,1.0,687.0,O,2755406.0
Olf6388,United States of America,47.0,f,1-678-715-2388,Quanta Services,DC,4.0,,,,Fort Worth,260546.0,0.0,806.0,O,103535.0
Hqe6389,United States of America,,,1-061-105-1902,Ryland Group,AK,3.0,A,M,3.0,West Valley,436067.0,0.0,850.0,O,2733822.0
Jaw6390,,29.0,,1-860-014-2447,Duane Reade Holdings,PA,1.0,,W,2.0,Macon,229411.0,1.0,768.0,R,512411.0
Fhg6391,United States of America,24.0,,1-753-220-7633,Sempra Energy,MO,8.0,,U,0.0,Pittsburgh,62145.0,0.0,850.0,O,1734480.0
Yxf6392,United States of America,63.0,F,1-914-358-6648,H&R Block,CA,5.0,n,U,5.0,Huntington Beach,450601.0,0.0,433.0,R,1189957.0
Dft6393,United States of America,7.0,,1-044-699-5078,Valassis Communications,VA,1.0,P,D,4.0,Tallahassee,307100.0,5.0,822.0,,695069.0
Xpv6394,Canada,83.0,,1-645-140-8997,West,New Brunswick,,,,0.0,Colorado Springs,432912.0,1.0,781.0,O,649714.0
Mfn6395,United States of America,94.0,,1-274-681-0710,Pinnacle West Capital,Ontario,1.0,G,W,1.0,Biloxi,102119.0,3.0,650.0,R,413307.0
Bha6396,United States of America,32.0,f,1-471-625-8269,Moog,FL,6.0,,W,2.0,Huntsville,,3.0,359.0,R,1369625.0
kfj6397,,91.0,,1-076-847-7342,Molina Healthcare,Alberta,6.0,l,U,4.0,Fairbanks,303766.0,,613.0,U,216391.0
KYX6398,United States of America,99.0,,1-689-419-8396,Hess,CO,9.0,C,M,1.0,Lowell,168425.0,3.0,737.0,O,1390049.0
Tfq6399,United States of America,28.0,,1-420-389-5343,Dole Food,NV,7.0,,D,2.0,Virginia Beach,462043.0,2.0,320.0,O,2723849.0
mpl6400,United States of America,98.0,F,1-453-600-0968,Valmont Industries,AL,4.0,,M,1.0,Concord,241603.0,1.0,344.0,,3950210.0
Bke6401,United States of America,57.0,m,1-016-653-2897,Barnes & Noble,ID,4.0,j,M,4.0,Santa Rosa,401775.0,1.0,616.0,O,3370483.0
Otr6402,United States of America,91.0,,1-647-421-8354,DuPont,AL,0.0,T,M,2.0,Casper,314018.0,4.0,765.0,R,3109410.0
