AgencyID,Age,Country,Phone,NetWorth,MiddleInitial,OwnOrRentFlag,Employer,NumberChildren,NumberCreditCards,City,PostalCode,State,Income,NumberCars,MaritalStatus,CreditRating
Sze11744,38.0,United States of America,1-870-114-6677,2617531.0,B,O,Loews,4.0,5.0,Riverside,ZQUHYFEDUTPU,WI,416270.0,4.0,S,518.0
KTX11745,96.0,United States of America,1-109-854-0542,2786921.0,,O,,0.0,2.0,Simi Valley,VVHKXE,IN,414979.0,4.0,M,
blo11746,14.0,United States of America,1-861-294-4700,2969927.0,,R,TJX,2.0,1.0,Fullerton,NFDLLYQCMNVX,MN,322741.0,5.0,D,364.0
dfh11747,67.0,United States of America,1-792-056-7609,2436646.0,,R,Unisys,,5.0,Rapid City,Rdhmgkc,British Columbia,260826.0,2.0,S,714.0
Xnw11748,84.0,United States of America,1-130-623-1637,266142.0,,,Belden,5.0,5.0,Irvine,Vklaivpkmemk,NJ,21062.0,4.0,S,824.0
Gch11749,33.0,,1-182-393-4522,770942.0,,O,Collective Brands,1.0,10.0,Elizabeth,Llpskxxlcxft,NM,74741.0,0.0,S,403.0
kpg11750,73.0,United States of America,1-321-617-5813,3319942.0,Y,O,Int. Business Machines,4.0,7.0,Charlotte,UKLKRSJSDUOI,OK,69862.0,2.0,M,793.0
msb11751,37.0,United States of America,1-210-535-0713,2720438.0,E,O,Ralcorp Holdings,,3.0,Cincinnati,Tmxbkubd,CO,384794.0,4.0,,546.0
Hnp11752,68.0,Canada,1-429-954-0071,1160144.0,d,O,Universal,5.0,0.0,West Covina,,TX,397879.0,1.0,M,308.0
QGK11753,22.0,,1-409-149-9340,2159549.0,i,O,Danaher,1.0,8.0,Lowell,Eobwmjo,TX,358585.0,0.0,M,570.0
Uej11754,17.0,Canada,1-345-474-3567,3781151.0,,O,Sempra Energy,0.0,6.0,Mount Pearl,gyctkpkdfdwq,IA,474460.0,5.0,M,796.0
bav11755,12.0,United States of America,1-932-932-3688,3250324.0,,O,Levi Strauss,5.0,7.0,Tallahassee,BBPFOJQC,CT,50947.0,3.0,,376.0
Yuo11756,25.0,United States of America,1-273-821-8358,3662387.0,,R,Helmerich & Payne,4.0,10.0,Grand Prairie,hhjiyfqammhv,OH,372337.0,0.0,W,430.0
YPX11757,61.0,United States of America,1-015-125-0129,,W,O,Lear,4.0,10.0,Amarillo,IZLTGPAUHWU,RI,327959.0,2.0,U,419.0
Xae11758,90.0,Canada,1-030-747-5853,1177998.0,,O,Williams-Sonoma,0.0,2.0,Durham,,IL,129997.0,2.0,S,401.0
Vbs11759,9.0,Canada,1-758-056-7992,,F,O,Best Buy,2.0,6.0,Philadelphia,Qnihppb,CO,375031.0,2.0,S,546.0
CUE11760,20.0,Canada,1-394-544-2432,890205.0,n,U,Atlas America,1.0,7.0,Warren,EJOQXMEU,MA,94344.0,3.0,M,415.0
qmp11761,12.0,United States of America,1-188-393-3222,2389197.0,b,O,FM Global,4.0,6.0,Chesapeake,Xpqjrzaob,HI,128592.0,,M,551.0
OES11762,44.0,United States of America,1-947-077-4401,3096813.0,,O,Dynegy,1.0,5.0,New Haven,jwmwaaomkci,ID,155023.0,2.0,U,523.0
Mzo11763,100.0,United States of America,1-295-181-0489,3890361.0,T,R,Texas Instruments,5.0,9.0,Vallejo,Wjlvecvmkuzq,VA,174598.0,4.0,M,
Wxt11764,,United States of America,1-328-056-5318,1259261.0,,O,Applied Industrial Tech,5.0,5.0,Nashua,Ozpzuq,NY,,4.0,S,638.0
Bts11765,,United States of America,1-390-888-5972,785594.0,,O,BE Aerospace,0.0,8.0,Sherbrooke,PFBMJWHV,Manitoba,74775.0,2.0,S,366.0
Fhk11766,16.0,United States of America,1-436-728-9947,2423771.0,,O,Patterson,4.0,8.0,Rancho Cucamonga,hoyftvoa,HI,464465.0,3.0,U,311.0
Sua11767,44.0,Canada,1-010-494-8403,949490.0,v,O,Robert Half International,3.0,4.0,Thousand Oaks,mtphqhav,LA,236734.0,3.0,W,762.0
dyx11768,83.0,United States of America,1-834-168-3435,3099446.0,,U,West,3.0,2.0,Henderson,zkxacs,Newfoundland,,2.0,W,509.0
HUA11769,23.0,United States of America,1-916-536-8440,3102860.0,,R,St. Jude Medical,0.0,10.0,Ottawa,Imnxma,Ontario,366394.0,4.0,M,712.0
Wfe11770,47.0,United States of America,1-957-540-5017,3709911.0,Y,O,Brinker International,1.0,,Tallahassee,UNCQCKGO,OH,396783.0,0.0,S,431.0
KRN11771,43.0,United States of America,1-685-113-4933,1091433.0,i,O,AutoNation,2.0,5.0,Pembroke Pines,OOMVRSYBQNLX,FL,495323.0,3.0,M,316.0
ofi11772,70.0,Canada,1-993-732-1196,1545094.0,,R,Scana,4.0,1.0,Irving,Wpcmivs,TX,9714.0,4.0,M,
Xnr11773,,Canada,1-148-171-6665,3242783.0,,R,Stanley Works,2.0,0.0,Hayward,Dgiohbhdbfdn,IA,216485.0,0.0,M,412.0
Opf11774,1.0,United States of America,1-013-501-5635,920705.0,f,R,URS,0.0,4.0,Spokane,zjnrzmlj,KY,131489.0,2.0,U,
Yyq11775,58.0,United States of America,1-572-675-5701,551423.0,,R,Dick's Sporting Goods,,6.0,Windsor,Shqrdlnh,CO,117948.0,5.0,M,
PRT11776,60.0,United States of America,1-932-992-3370,,,O,Perini,4.0,6.0,London,CWJYVXH,TN,422142.0,2.0,U,814.0
Fks11777,2.0,United States of America,1-019-282-9321,1451863.0,d,O,AECOM Technology,1.0,7.0,Modesto,gfenenr,MN,17118.0,2.0,M,465.0
pvw11778,100.0,United States of America,1-535-562-6100,1441336.0,,O,Harman International Ind.,0.0,1.0,Hialeah,Wkegkdhurkl,ND,430409.0,5.0,,682.0
nep11779,61.0,United States of America,1-577-754-3360,721680.0,,O,Furniture Brands International,5.0,3.0,Greensboro,qmsfauhaqw,GA,24711.0,5.0,M,687.0
Krw11780,94.0,United States of America,,3190327.0,,O,Sysco,1.0,2.0,Richmond,Mtfkvgxvhglh,UT,127926.0,,M,305.0
Veg11781,74.0,Canada,1-084-404-6188,657037.0,W,O,ConAgra Foods,4.0,1.0,Garland,IRNMSUSC,MO,251455.0,4.0,M,737.0
Fub11782,34.0,United States of America,1-403-230-0932,1686671.0,,O,Omnicom Group,4.0,8.0,Independence,,Prince Edward Island,415869.0,2.0,U,789.0
jvv11783,95.0,United States of America,1-316-892-8756,3093331.0,k,O,Thrivent Financial,3.0,3.0,Biloxi,iwjlhzkfy,RI,284748.0,3.0,M,805.0
RGN11784,66.0,United States of America,1-670-731-5577,19154.0,T,O,NCI Building Systems,5.0,1.0,Sterling Heights,Nmrsuasasfb,OR,68139.0,0.0,S,518.0
WVH11785,86.0,United States of America,1-044-687-1330,2524557.0,,O,Pall,1.0,6.0,Scottsdale,DWTBQFM,KY,346400.0,1.0,U,777.0
iju11786,61.0,United States of America,1-124-036-6921,3038913.0,I,O,Ingles Markets,5.0,5.0,Orange,Qhsobcmvnnbi,IN,31969.0,5.0,S,364.0
ifo11787,62.0,United States of America,1-741-663-6034,1073838.0,Q,O,Sally Beauty Holdings,2.0,4.0,Erie,jmtesubft,VA,337635.0,5.0,M,334.0
pbl11788,89.0,,1-889-946-5122,3887690.0,,U,Dr Pepper Snapple Group,5.0,0.0,Reno,Gfehgwwomkff,AR,275290.0,0.0,,321.0
Ztr11789,99.0,Canada,1-365-701-7693,785284.0,F,O,Mutual Life Insurance,0.0,3.0,Victoria,qyvfd,Prince Edward Island,83193.0,0.0,M,612.0
Exc11790,94.0,United States of America,1-548-834-2155,61083.0,t,O,HealthSpring,1.0,10.0,Frederick,UTQLRIEGB,Alberta,131067.0,4.0,W,608.0
Ypl11791,95.0,United States of America,1-257-166-7587,2584577.0,a,O,Belden,2.0,7.0,Lewiston,Uhvzxeud,Saskatchewan,462061.0,0.0,M,362.0
RGK11792,22.0,United States of America,1-664-266-9568,3139348.0,,O,Warner Music Group,4.0,1.0,Sacramento,Htwsqd,WI,405350.0,0.0,W,720.0
Pli11793,85.0,United States of America,1-721-063-8202,873050.0,M,U,,1.0,7.0,Kitchener,NYSVLFPKPQ,GA,280817.0,5.0,M,400.0
Eji11794,81.0,United States of America,1-960-087-9136,3651114.0,,R,USG,2.0,6.0,McAllen,hernxbink,British Columbia,132911.0,0.0,S,446.0
Ywy11795,42.0,United States of America,1-906-762-5889,117958.0,,O,Las Vegas Sands,,6.0,Mesa,YSMNGXUK,VA,463043.0,0.0,D,402.0
GPV11796,25.0,United States of America,1-797-147-9665,3485695.0,,O,,4.0,9.0,St. Johns,ORJBLFTRB,OH,491624.0,3.0,S,609.0
PNX11797,78.0,United States of America,1-158-275-2146,226844.0,,O,PepsiAmericas,0.0,3.0,Houston,ohquntxgg,WA,343629.0,1.0,M,486.0
Fop11798,59.0,United States of America,1-115-123-1503,,,O,Administaff,1.0,8.0,Salinas,Fdejkln,UT,134322.0,1.0,M,308.0
XDC11799,39.0,United States of America,1-414-687-3266,3414198.0,W,O,Freescale Semiconductor,1.0,0.0,St. Catharines,WRBGZW,AR,119718.0,5.0,S,748.0
fly11800,92.0,United States of America,1-910-899-8854,115387.0,R,O,Key Energy Services,3.0,2.0,Lubbock,LYYRXHUPEKSN,WI,240566.0,2.0,U,712.0
Cju11801,71.0,Canada,1-825-781-6812,706876.0,B,U,,0.0,10.0,Chula Vista,Cbwjwmbuuisn,MN,1011.0,5.0,S,523.0
Xli11802,74.0,United States of America,1-772-701-7668,3414611.0,,O,Ingram Micro,3.0,2.0,Sunnyvale,WJZHWWQ,OH,138852.0,3.0,U,593.0
Jla11803,34.0,United States of America,1-731-139-5161,2871822.0,B,O,BJ Services,0.0,4.0,Sherbrooke,Koagp,MN,304506.0,2.0,S,
Odv11804,24.0,United States of America,1-856-493-1171,75846.0,W,O,Goodyear Tire & Rubber,5.0,1.0,Honolulu,OJRCIYSSWKKI,SC,422426.0,,M,732.0
Grw11805,84.0,Canada,1-979-745-5168,3135479.0,,O,Ryder System,0.0,,St. Louis,dxqrm,CT,195047.0,1.0,S,712.0
Prx11806,62.0,United States of America,,1929126.0,,O,Crown Holdings,4.0,2.0,Cheyenne,xqggirzkjxg,UT,119712.0,1.0,M,794.0
Pbw11807,34.0,Canada,1-388-711-9458,1598636.0,J,O,Tractor Supply,1.0,1.0,Boston,ARSEMVQ,DC,328056.0,1.0,S,543.0
Tyd11808,76.0,United States of America,1-589-308-5039,3873135.0,M,O,Protective Life,0.0,8.0,Paterson,pktmr,NE,439825.0,5.0,M,
Yoc11809,30.0,United States of America,1-912-023-0094,621863.0,n,,Genuine Parts,3.0,0.0,New York,Moddarsr,FL,238921.0,0.0,,370.0
eiu11810,48.0,Canada,1-680-728-7555,3183748.0,,O,Molson Coors Brewing,5.0,6.0,Alexandria,Qsikwotaof,ID,443410.0,5.0,M,437.0
Lzb11811,98.0,United States of America,1-541-591-8203,480910.0,R,O,New York Times,4.0,,Lincoln,INUVWJQDTD,HI,185210.0,2.0,S,568.0
Ehf11812,54.0,United States of America,1-097-573-7903,869869.0,f,O,Eastman Chemical,2.0,0.0,Milwaukee,Qecmb,ND,249206.0,5.0,M,315.0
TZJ11813,,Canada,1-388-763-1684,2431274.0,,O,Alaska Air Group,4.0,3.0,Rochester,Qglimeduimd,WI,148527.0,1.0,S,619.0
LOE11814,37.0,United States of America,1-897-003-3614,1839975.0,,O,,4.0,5.0,Anaheim,Fljbadymrb,CO,,3.0,M,576.0
Hgi11815,51.0,United States of America,1-284-573-0057,11343.0,I,O,Unitrin,1.0,4.0,Edmonton,OAHAAB,FL,182700.0,2.0,M,510.0
Ffm11816,98.0,United States of America,1-962-680-8156,72476.0,,O,Winn-Dixie Stores,0.0,9.0,Lewiston,,MN,159679.0,1.0,S,430.0
Ecf11817,62.0,United States of America,1-517-304-1469,2611907.0,,O,Williams,0.0,2.0,Baltimore,tdjqmslajmy,FL,290172.0,4.0,S,464.0
MXJ11818,42.0,United States of America,1-768-701-5720,3007924.0,u,R,Anixter International,5.0,1.0,Montpelier,Ymgeisafak,MI,326553.0,3.0,U,572.0
tbb11819,62.0,United States of America,1-063-653-5428,773988.0,,R,American Axle & Manufacturing,5.0,10.0,Santa Clarita,ejetvkned,AK,18285.0,5.0,U,695.0
umi11820,88.0,,1-512-924-0236,2217017.0,,O,,0.0,8.0,Pomona,Tfaxp,NH,15818.0,5.0,D,454.0
Omk11821,35.0,United States of America,1-774-491-6498,2060103.0,r,R,Con-way,0.0,9.0,Costa Mesa,bdwlwxsphqn,MI,374832.0,3.0,M,466.0
uau11822,71.0,United States of America,1-758-965-1175,478005.0,,R,Rent A Center,2.0,,Dawson City,Wmqjxempib,WI,3750.0,0.0,U,387.0
Gwo11823,98.0,United States of America,1-441-519-9327,3438878.0,,O,Terex,5.0,8.0,Casper,,WY,159399.0,4.0,M,429.0
Jdh11824,6.0,United States of America,1-653-352-0225,2427763.0,K,O,Colgate-Palmolive,0.0,3.0,Sandy,Wmibrdtmmhqz,Alberta,128044.0,0.0,W,827.0
Irk11825,40.0,United States of America,1-398-802-7033,738869.0,,O,Sears Holdings,5.0,1.0,Vallejo,Rpbvqmv,VA,232511.0,2.0,D,493.0
Nek11826,11.0,Canada,1-303-206-2700,2089393.0,e,O,Owens-Illinois,3.0,0.0,Pasadena,Xdqvweyhbeye,TN,,3.0,M,787.0
Yua11827,34.0,United States of America,1-973-530-3867,1137985.0,g,,Allegheny Technologies,0.0,4.0,Plano,,MN,57796.0,3.0,D,774.0
JNI11828,27.0,United States of America,1-835-358-0974,289833.0,,O,,1.0,7.0,Mobile,Auhvc,NH,74409.0,1.0,W,475.0
Zxe11829,4.0,United States of America,1-289-362-9989,,J,R,Conseco,4.0,9.0,West Valley,Hyttluvufc,Quebec,87969.0,2.0,M,487.0
Qqn11830,78.0,United States of America,,2183063.0,Y,O,Medical Mutual of Ohio,2.0,,Detroit,Piqnxr,AR,73586.0,2.0,M,395.0
quy11831,89.0,Canada,1-080-445-9293,291021.0,G,O,Spectrum Brands,0.0,6.0,Montpelier,oppmsozrlzzr,VA,305174.0,1.0,M,352.0
Dlu11832,34.0,,1-941-812-6576,457252.0,Y,O,Southwest Gas,2.0,5.0,Vancouver,Qbzagfjpv,DE,400496.0,0.0,D,673.0
Akh11833,20.0,,1-298-651-0176,1766502.0,,,Viacom,0.0,10.0,Dawson City,Aghaxhce,Alberta,298603.0,0.0,D,624.0
YUG11834,86.0,Canada,1-786-826-4100,,,R,United States Steel,2.0,3.0,Dayton,rlscgqqkbl,Ontario,,2.0,D,653.0
Sly11835,61.0,United States of America,1-061-707-2859,2924361.0,,O,Dana Holding,4.0,0.0,Lewiston,Gxqnspfpu,MN,413753.0,4.0,W,488.0
Prd11836,66.0,United States of America,,995321.0,,O,MGIC Investment,2.0,1.0,Sandy,FZVQFBVAWP,RI,119435.0,0.0,M,644.0
yej11837,40.0,United States of America,1-663-301-1231,1963209.0,I,,DRS Technologies,1.0,10.0,Yellow Knife,GYQHWAB,VA,134076.0,3.0,S,
acu11838,74.0,Canada,1-387-116-5876,462186.0,,O,Exterran Holdings,0.0,0.0,Irvine,Ocltexjdyc,AL,324147.0,5.0,M,613.0
Wyj11839,13.0,United States of America,1-343-225-5970,529762.0,O,O,News Corp.,4.0,10.0,Mesa,NVWRJNSNTBHR,RI,289661.0,3.0,U,812.0
Vqt11840,97.0,United States of America,1-075-533-3168,3195122.0,w,O,Fidelity National Information,1.0,7.0,Lowell,Jjbcyeic,Saskatchewan,13177.0,2.0,,423.0
Wwj11841,90.0,United States of America,1-305-463-1057,515043.0,G,U,AES,3.0,6.0,West Covina,BERDCJUJSM,NH,19390.0,5.0,W,767.0
Zlv11842,94.0,United States of America,1-273-369-2526,439783.0,f,U,Questar,5.0,3.0,Huntington,Rsoiz,NV,168613.0,1.0,M,670.0
Zup11843,17.0,United States of America,1-245-844-2890,1554578.0,S,R,Western Union,,4.0,Cedar Rapids,Inujcgy,ME,221201.0,2.0,S,736.0
MBC11844,45.0,United States of America,,,D,R,Jones Lang LaSalle,1.0,1.0,Sydney,adsaupzroy,AR,857.0,5.0,M,372.0
Uiu11845,99.0,United States of America,1-211-668-4302,118006.0,,U,SAIC,1.0,2.0,Santa Fe,hhwgeabczw,WV,193278.0,0.0,W,347.0
UDK11846,60.0,United States of America,1-481-706-4031,3240275.0,m,O,NRG Energy,4.0,2.0,Idaho Falls,Bipbhrt,WY,124372.0,4.0,D,378.0
Bxx11847,84.0,United States of America,1-775-206-2837,3416368.0,,O,MGIC Investment,4.0,,Fort Worth,Plfgtlvd,Saskatchewan,309335.0,1.0,W,653.0
TFR11848,79.0,United States of America,1-708-928-5992,507034.0,F,R,Reliant Energy,5.0,1.0,Montreal,qizgjmmib,WY,38264.0,5.0,M,449.0
Cqh11849,54.0,United States of America,1-492-718-2268,975368.0,,O,Con-way,4.0,6.0,Memphis,Gtulpsdzgx,PA,392580.0,4.0,D,342.0
Flm11850,74.0,Canada,1-073-533-2543,664490.0,a,O,Sunoco,5.0,10.0,Bakersfield,Gmbkor,Nova Scotia,273850.0,4.0,U,718.0
Axh11851,78.0,United States of America,1-791-324-6110,453612.0,,R,Vought Aircraft Industries,1.0,0.0,Santa Clara,cqmqxmtshxpi,MS,7472.0,0.0,W,848.0
Pgm11852,96.0,United States of America,1-908-505-5499,1706539.0,T,O,Calpine,,7.0,Huntington,KYVUTFENGUF,NV,387619.0,4.0,U,463.0
cyk11853,66.0,,1-111-936-6095,1097920.0,,O,Rohm & Haas,2.0,9.0,Richmond,,VA,363980.0,4.0,U,587.0
Gpa11854,36.0,Canada,1-930-383-9349,1822078.0,w,O,Fidelity National Financial,5.0,3.0,Evansville,jwqusn,Nova Scotia,242336.0,0.0,M,711.0
GQD11855,88.0,United States of America,1-027-803-1459,2842665.0,z,O,Thor Industries,2.0,8.0,Manchester,,WV,276819.0,1.0,,816.0
QMB11856,61.0,Canada,1-798-298-0546,416017.0,,O,Cognizant Technology Solutions,5.0,4.0,Mesa,Uepeox,WY,121748.0,,D,348.0
NYC11857,66.0,,1-412-267-0315,2674229.0,,O,Asbury Automotive Group,3.0,0.0,Columbia,Eirezeuarxp,NV,290504.0,4.0,U,737.0
TET11858,33.0,Canada,1-039-284-4737,124118.0,F,O,,4.0,7.0,Durham,Buegtcgfbg,VT,,3.0,M,775.0
Sef11859,94.0,United States of America,1-951-791-8170,3370188.0,,O,Dean Foods,0.0,,Seattle,xpxuyqve,MN,99217.0,1.0,U,713.0
gxc11860,96.0,United States of America,1-725-958-3148,1483908.0,,O,Chubb,4.0,,Beaumont,Urgsdkocniws,PA,410806.0,0.0,S,568.0
Rcq11861,19.0,United States of America,1-990-291-3645,3944436.0,Z,O,Huntsman,0.0,10.0,Palmdale,xqdkxra,AR,235288.0,5.0,,478.0
JRS11862,31.0,United States of America,1-345-215-5664,683419.0,,O,Textron,1.0,4.0,Costa Mesa,Qdntrhy,GA,204565.0,1.0,M,472.0
gng11863,91.0,United States of America,1-170-375-0404,3752436.0,,O,Nacco Industries,,9.0,Torrance,Nyudjmqet,ME,416378.0,2.0,M,638.0
Hpl11864,,United States of America,1-457-612-2094,3811148.0,,O,Circuit City Stores,,8.0,Lubbock,Otgerheeqgo,VA,169207.0,,M,317.0
Nbv11865,3.0,United States of America,1-155-359-3880,2622125.0,,O,Guess,3.0,5.0,Glendale,Nqkfo,MT,470903.0,5.0,S,805.0
Amt11866,21.0,Canada,,2108308.0,L,O,CenterPoint Energy,5.0,8.0,Alexandria,Uioplkyorz,MI,223682.0,0.0,M,549.0
WBA11867,33.0,United States of America,,3588182.0,O,U,Motorola,1.0,9.0,New Orleans,Cnaltebmqcmv,KY,136570.0,0.0,M,509.0
muq11868,54.0,United States of America,1-115-940-3602,2828088.0,,O,Zale,1.0,8.0,San Bernardino,ONREJNL,HI,461922.0,5.0,M,818.0
zhz11869,9.0,Canada,1-328-539-1087,3011243.0,,O,Rowan Cos.,3.0,5.0,Tallahassee,OACTBNCTWBYS,OR,53883.0,1.0,U,706.0
Jdg11870,80.0,Canada,1-761-955-1430,2920332.0,,O,CMS Energy,3.0,6.0,Irving,,SC,264226.0,5.0,W,837.0
Wkm11871,82.0,United States of America,1-246-348-9582,3478166.0,,O,Bio-Rad Laboratories,4.0,8.0,Corpus Christi,sycwhwopom,SC,300137.0,0.0,S,395.0
UAJ11872,81.0,United States of America,1-745-767-0916,1117313.0,W,O,Sanderson Farms,3.0,9.0,Independence,,SD,491463.0,2.0,M,402.0
Wdd11873,,United States of America,1-756-670-5350,1885720.0,O,O,International Assets Holding,4.0,,Livonia,pitjwvgafqil,AR,197578.0,0.0,M,412.0
Bxi11874,93.0,United States of America,1-744-691-4055,3759643.0,N,U,Henry Schein,,7.0,Sandy,ZEXLGZIDJ,DE,48106.0,0.0,W,407.0
bip11875,,United States of America,1-157-998-1405,3305929.0,,O,Ashland,0.0,9.0,Vancouver,Exiwu,IL,79468.0,3.0,S,708.0
Uvt11876,51.0,United States of America,1-233-553-4423,55092.0,e,O,DRS Technologies,1.0,9.0,Billings,ULRJQSMVX,Saskatchewan,179564.0,4.0,M,469.0
Bzf11877,10.0,United States of America,1-504-669-0578,1663345.0,x,O,Brunswick,0.0,4.0,Oxnard,Qdgkqtmq,AZ,84431.0,1.0,U,368.0
Smq11878,66.0,United States of America,1-775-929-4479,2164759.0,q,O,Sonic Automotive,3.0,1.0,Milwaukee,doptg,TN,198031.0,1.0,U,818.0
WFR11879,89.0,United States of America,1-546-397-4773,3751899.0,,O,Mutual of America Life,3.0,6.0,Colorado Springs,YMIPETADSBL,NC,211503.0,1.0,M,734.0
qxh11880,90.0,Canada,1-386-120-9466,3059023.0,,R,Boeing,0.0,10.0,Shreveport,Xlridqwfdpfz,Newfoundland,283419.0,4.0,M,694.0
Ztn11881,25.0,United States of America,1-561-218-1599,1514950.0,,O,Wyeth,5.0,8.0,Biloxi,Okfaydkue,KY,442434.0,4.0,U,751.0
Stj11882,57.0,United States of America,,723215.0,,O,Harley-Davidson,5.0,8.0,Ann Arbor,bfablbwhtg,Quebec,450094.0,0.0,U,472.0
Xao11883,84.0,United States of America,1-655-397-7448,2958937.0,D,O,Kansas City Southern,3.0,5.0,Paterson,Hgwsjn,TX,19525.0,5.0,S,390.0
Lkx11884,44.0,Canada,1-494-144-2665,2793897.0,B,O,Beckman Coulter,0.0,1.0,San Francisco,fenfhxc,Newfoundland,57522.0,2.0,U,447.0
Pvy11885,46.0,United States of America,1-501-912-7505,1298425.0,,R,ServiceMaster,1.0,7.0,Regina,Ccnpfxlwi,VA,88927.0,0.0,U,540.0
HXE11886,65.0,United States of America,1-485-729-8431,476940.0,,O,NuStar Energy,4.0,1.0,Vancouver,qkleyu,CO,7326.0,4.0,M,845.0
vbw11887,23.0,United States of America,1-573-227-9066,1154007.0,O,O,BMC Software,3.0,9.0,Dallas,avztfamkdwte,Manitoba,93734.0,1.0,U,
HAG11888,7.0,,1-067-370-8300,2652182.0,V,O,Enbridge Energy Partners,2.0,9.0,Tucson,Lamdlkfpti,New Brunswick,336477.0,2.0,M,669.0
KWQ11889,,United States of America,,3905255.0,,O,Iasis Healthcare,5.0,3.0,Oshawa,FOBLNUKFKUPW,ND,446159.0,5.0,M,355.0
VCT11890,22.0,United States of America,1-872-820-8056,,,U,Darden Restaurants,3.0,2.0,Washington,Jvhhnpqdempo,NH,354442.0,3.0,M,535.0
pvz11891,7.0,United States of America,1-454-243-2351,3663683.0,,O,Owens Corning,5.0,0.0,Buffalo,ophsu,CO,82027.0,4.0,M,436.0
Dur11892,70.0,United States of America,1-339-511-4956,2078158.0,D,O,Liberty Global,3.0,10.0,Scottsdale,sgumsunwxfvu,UT,3821.0,2.0,U,
Kuz11893,93.0,United States of America,1-696-554-9871,3185050.0,,U,Sprint Nextel,2.0,5.0,Fullerton,Klnzwwevu,ID,262943.0,0.0,S,
Pqx11894,,United States of America,1-433-672-5443,2361705.0,s,O,Paychex,4.0,9.0,Newport News,Bpxypzyf,DE,7588.0,3.0,D,579.0
Uvw11895,50.0,United States of America,1-647-642-4612,2052540.0,,U,Old Republic International,2.0,3.0,Augusta,SEPBBGNZ,NE,83898.0,0.0,S,435.0
Uzh11896,93.0,United States of America,1-066-074-1596,839477.0,,R,International Game Technology,4.0,3.0,Mesa,,VA,12934.0,5.0,,740.0
NGN11897,63.0,United States of America,1-754-127-5459,2822991.0,,R,Dow Chemical,5.0,5.0,Allentown,HTFUDPWX,FL,,5.0,M,
faa11898,92.0,United States of America,1-557-820-7052,,,O,,2.0,7.0,Washington,ipqdpoasuqj,WY,162501.0,2.0,W,766.0
xsl11899,43.0,United States of America,1-684-628-3082,1689417.0,J,O,Metals USA Holdings,0.0,4.0,Rancho Cucamonga,cqmhkfh,TN,15057.0,4.0,M,435.0
ipq11900,88.0,United States of America,1-793-266-1869,369098.0,,R,Thomas & Betts,1.0,3.0,Lakewood,Civttbwxhpsm,WA,106454.0,5.0,M,379.0
Mbs11901,23.0,United States of America,1-551-670-1701,2113666.0,,,Fidelity National Financial,3.0,10.0,Frederick,yyrnctjth,Alberta,6236.0,5.0,D,588.0
WRM11902,64.0,United States of America,1-526-560-5373,972042.0,,O,Peter Kiewit Sons',,1.0,San Diego,ZFFRGYDOZ,OH,131104.0,4.0,M,369.0
whs11903,,United States of America,1-781-917-6705,1281534.0,,U,Atmos Energy,2.0,2.0,San Jose,Jqgkp,KS,177396.0,,M,792.0
rps11904,11.0,United States of America,1-245-173-5651,1160425.0,T,O,Bucyrus International,2.0,0.0,Yellow Knife,Wmclfspuh,WI,116131.0,3.0,M,378.0
Shc11905,77.0,United States of America,,1853817.0,,R,SLM,4.0,10.0,Richmond,svwstgmngjnk,NM,288494.0,4.0,M,807.0
LVM11906,,United States of America,1-694-862-5100,1206875.0,,O,Ashland,4.0,10.0,Halifax,cscplcmcxm,IN,339540.0,1.0,U,713.0
Vpf11907,9.0,United States of America,1-927-581-0162,1297233.0,W,O,JohnsonDiversey,0.0,5.0,Corpus Christi,NNZYTKBS,UT,389579.0,0.0,M,774.0
Vlg11908,79.0,United States of America,1-261-637-6277,,,O,Berkshire Hathaway,5.0,9.0,Providence,kpgzvjs,MI,228037.0,1.0,M,564.0
ypu11909,78.0,United States of America,1-711-043-6288,3683447.0,j,U,Republic Services,2.0,2.0,Iqaluit,VLXTYU,NJ,195367.0,4.0,M,813.0
Aha11910,,,1-055-860-3838,3232198.0,G,,Hanover Insurance Group,1.0,9.0,New Haven,Khltz,MD,276301.0,0.0,W,475.0
Otd11911,79.0,United States of America,1-325-026-4794,1379053.0,,O,Lear,3.0,4.0,Naperville,Etcss,ND,409570.0,0.0,D,445.0
bjv11912,60.0,United States of America,1-808-513-3250,294440.0,,O,Leggett & Platt,3.0,6.0,El Paso,jmibhngkmh,LA,443096.0,4.0,U,317.0
SBU11913,24.0,Canada,1-870-303-4058,98357.0,F,O,Medco Health Solutions,1.0,2.0,Windsor,qhuhjd,MT,137916.0,2.0,S,422.0
pey11914,54.0,Canada,1-927-677-6591,896095.0,,R,J.M. Smucker,1.0,1.0,Cheyenne,Tvyodc,MO,494778.0,0.0,M,428.0
Tas11915,49.0,Canada,1-461-342-3128,3803006.0,,R,Solo Cup,3.0,7.0,Mount Pearl,Xcnppp,IA,80202.0,5.0,M,677.0
Fok11916,24.0,United States of America,1-797-094-6953,3769940.0,,O,Ametek,2.0,7.0,Tempe,Xdhxe,WA,467498.0,0.0,M,847.0
mav11917,20.0,United States of America,1-773-364-4636,1037381.0,,U,Apollo Group,1.0,,Winnipeg,EQEZHJLD,IN,221374.0,,,728.0
kxi11918,27.0,United States of America,1-186-478-7955,3645846.0,,U,Mutual Life Insurance,2.0,3.0,Oshawa,Ynfkdw,IA,427965.0,3.0,W,565.0
