AgencyID,CreditRating,AddressLine1,MaritalStatus,NetWorth,LastName,MiddleInitial,Age,FirstName,PostalCode,OwnOrRentFlag,Gender,AddressLine2,City,State,Country
Cxx4971,344.0,Emyqzihtbtiuuaobamprwfzujcfsfmfxkvx,M,1793030.0,Cxxpfaewigrn,,6.0,Qtunoowopvvqjuhtwvzhqoabicmugq,Tuzvwyxuoao,O,,Xpgoxrsvoogyeipflnwhlewseyuwhjtbvwsyqqbvrwwxoqwrhkfwdwokugvqmmrbdddmajnffgznw,Macon,KS,United States of America
Ayd4972,599.0,QYASOZVUPLQRHYUPCLPANEEBXJRHCWTSFNNOTOXWAREZRATCE,M,3162129.0,Aydvcvjvtshxpaapbd,,19.0,Idfueglyvmhzfxia,GVTSRXYXOXV,O,M,Vhagxzxnwslbrwhnxovdzdyignlcv,Norfolk,UT,United States of America
rrn4973,320.0,KASIQUOGIXBDPIIHUZKOSHS,S,94839.0,rrnmyahlkcwzyirj,Y,91.0,TXIAUFJFHSBCJ,Ofgcib,O,F,RBYRLNDRQWSQJRYWROFEPHNKHOTQKZEXYRGL,Oakland,AR,Canada
Vmr4974,418.0,Evesmfdjanhyimqftxlt,M,1925381.0,Vmrlfq,v,,EKXIWFHVNBFIQUXXLRKGUVHWPX,hjlaa,U,F,Ztemlvujhtvgblpfaqinqfxljjntujccbswcnqfxfklilhilubqtlfppaduafphbqex,Biloxi,Ontario,United States of America
Bgt4975,451.0,SXOOIV,S,2267855.0,Bgtoocenltijuljyoci,,50.0,Eqsqidtblkhb,Tchskg,O,,mdiqrnsqbtieilxopqnjtwctorjpejfjgzjjtqucaeuihnedbttnbaalzbvxgomzgveahjxpkw,Laredo,DC,United States of America
Kfb4976,847.0,YBQDNWXHVIKFWJHPYUWIENRROXOIEHTZHBITRIZPYPYLPOMDIBWTDWZCQCWFNYNCNW,W,2626148.0,Kfbaomjiecaijzzpburlvhvfgobq,,42.0,Izclulpeddhuo,Ybevpv,O,,MYIFDJJZMCZRCBMGQDTKJKHDRUXNELBTODJCQUZOLHVVDVLVIHCNDIWLD,Pembroke Pines,Ontario,United States of America
Nvt4977,,Vxvhszzgonbxzbgwxzeswmgnxkpnreptihmnsltjkgtwtuumrwzhrmlwgfesmhom,M,,Nvttywauteihnshtqlvno,W,10.0,Izgdevgtusgaxqoemjihfrptkr,Oohxjn,R,,CIXROCLHMFWKCHTEIZRBKSGYMGSUHCXKFZVSQRRTLJDKODDNDSVBYGKXUVHFWRTQLUVSZQ,Garden Grove,SD,
dnk4978,464.0,Nohbxelwuusutmpna,M,3104627.0,dnklhuhwsljeqbxhrohw,,19.0,Byageakhjbmjatfuwijhxipyazqct,Bcxcirfyadeb,O,f,Vfvnltihmj,Worcester,SC,United States of America
foq4979,415.0,bvjgakzqeqvskfjjbzcymh,D,2591115.0,foqhwybpkaijr,,67.0,Nbjuk,Qagrcvx,O,,oafjwumbbssiuurbkctlbosqwxrlgtphkmzpvmcjhrwttxkewvuqojsogzejwhrlldrslttbqkykuktu,Saskatoon,Quebec,United States of America
Ftb4980,475.0,GNGAWWGWTPCTYHICSXZZGNGFFVEQODFKDCCHREKGLQSFRVXQGHGDSLALNHOSCCBQZNCSS,U,33925.0,Ftbfrkikyarxqnp,A,44.0,Xofhegctrr,Cildizhazo,O,M,,Sacramento,ME,United States of America
HPU4981,504.0,Raorgirjevwygfmtwrogddvfsucunljl,,1845722.0,HPUEKLSHAKVQJETRUHXYFLINR,Y,19.0,CBBAXGYOBNXOPBPGQUA,Sxdctyhc,O,M,Mcfzkdsiqheulfrirofuqokplrseygmmkclcaeggoxugmrucniatruvmrdhos,Rancho Cucamonga,CT,United States of America
dqb4982,747.0,XWXCQXZNACJELPCRPRCKTRTSOQKPORVNZQBUINZYWLQHONG,D,1196423.0,dqbvpqynssea,,98.0,Gzaxscdoskwudosdhylttfyegg,Hbcadoh,O,M,SULAUQEGBFDDALQRBURMDBMRNOAWZRULQSEUZCIPYNMYIEUTPAKSADLNDEDRTXBYHDCWRUYQMROSGD,Overland Park,SD,United States of America
Tcv4983,808.0,Blplxgltgebuuibuxioqqyuciqmqqyysfzgcddtepjwlstqczbaxswsmklnlhojyvdkjvkmzfctzjb,U,2207337.0,Tcvjvhfbgaej,,84.0,FMFNKZGIDLAEWMWFYF,vyhypa,,M,Lhwnxezrolsdbe,Flint,DC,United States of America
HXG4984,684.0,MRIAJTQUGUGKQBHXPBHAMQXGUXHNWQQELIRWEJORTWFWXKBUDJOKCBYKINJIKPLBFPAJ,S,418963.0,HXGHPNXKPTRIVGEUKVFIUSJ,,11.0,Qyhpiyroaw,SXHTBFJBDEJI,R,F,LXKDBFQRXFEGTMPSTERURWJPBQRIQJSDRYFQSATGEGCFSXUZQFXFYZPQFO,Hay River,WI,Canada
Dcc4985,426.0,Rdsndsbuyrnaarwp,M,1484835.0,Dccmcasklkvd,,84.0,XSMQEIKQDSIDHHLAJVNP,REVFPRGIHQJ,O,m,Lqcqrt,Fort Wayne,SC,United States of America
Ufa4986,471.0,Rndpwpux,W,3073321.0,Ufacbunzhsyzlrutkco,X,22.0,Ijmbcmtwapmhgbrfcpfmgrkongcvdp,hvyeauxaai,U,f,Kfebasjzwyafxmvzjjcuwpvufhabzwnksptjwaqfynhcolsqfpwyfcljrqsb,Anchorage,LA,Canada
uxs4987,473.0,Luakxbcjoodgvwbfamesnwcimlh,U,3036223.0,uxsjnzaalxdiwzvvsiqxgrf,,68.0,fuggrnuxqeouesuv,Holwyarbymcl,O,,Cinttlyxbrxpypbjtkukxteenmarvracmguljzffwrdjkjhjqhcsmzjsrzrkyzjrmuzqqbcf,Anchorage,KY,Canada
Gqa4988,822.0,uwfkqtwcuskobamhlooecnlaaef,M,1295130.0,Gqawahipnlkergakohoqinuzapktpv,V,50.0,xlirfczknhttrsgcwt,kuhenboln,O,M,ogrxsgjjbljeopagzfhfqsyfcnycys,Sandy,ME,United States of America
Jim4989,416.0,Rljwjveqnjdcrhuowretgrbdkollbvpatqnanyioqridspmuncawhmmkuzqvvebgzygjbncxsbw,M,3646477.0,Jimmjepqjdqnj,,92.0,Tujleqtmkbcqf,hgvlnnfvrxwc,O,,DJHTNGIHFILBVJLKEPDETWNKRKHEMI,Lancaster,NM,United States of America
VHY4990,668.0,Knaavveggxnzevzjdyokprdxwqzqsqzxdks,D,2697868.0,VHYQLVCCAASVSCWP,,66.0,Garcuqdj,Nnsus,O,,Wjgcrzp,Irvine,NE,United States of America
Vuv4991,792.0,Jqpjvcirildot,D,475819.0,Vuvqxutgekeyqbtbgcqmekvj,l,96.0,Ftrqdokorvmaabcxfiqjhdpfxv,QKDFHFZVMW,O,m,BIZEVFNLEZZZEBIQQOCHGHKTJMNOBTEELXEUPWUMTSGWUUBEOOT,Fairbanks,AR,United States of America
Ysv4992,754.0,krpraclhmjhuwtzjgdrweugseqlzricaiqkcljoz,M,3090906.0,Ysvrktpgf,,26.0,DESMNYIROYACRK,Bdkltcgzeii,O,m,Ldmmfaysvgncndgaohjpiensaejbixvpeerdbsnkhcoieiixpturgazvkgtufwpteupn,Yonkers,Quebec,Canada
Pas4993,572.0,RWOATMOWMONFOPJMG,W,1688276.0,Paszkymue,,16.0,Xwrmhjisjlugxplsknofynfursfnw,Ccosxqypcsjc,R,m,ZKBETQSPFOSMCYHBMHQFGVEKJISAKZLRYZJZJEAUXOGYNRZRUOVJXSDAXLDXWIQWGEYEJUOO,Wichita,LA,United States of America
Khb4994,537.0,Lxmfbtbvelklgljmuadauskqhexg,M,902966.0,Khbbpjmohqnhttvsvshvkahvg,,85.0,LSISJ,undeutf,O,M,uqfvjf,Mount Pearl,MD,United States of America
igh4995,757.0,Wqztichoplagqiulhvhpcpihbzejtpfjokhotvchbfkyifhsahdjtybumioqwvsxeah,U,3812947.0,ighrpijf,o,16.0,QYUHTWKVMCTYCUHDUMXAAKPCMSOOY,Hybqcj,O,,deyjvwvxmselaadrxrgtffgsltbvbbagaefjzakebegiczrrintagdivlzqw,Flint,IN,United States of America
Lxr4996,635.0,tojrurkmqkkxqfvlhebvfwljdfjvghqzrcegttzeichned,S,499021.0,Lxrgwioijuwuicwkmbru,E,87.0,wxwzboijmcfdfggrjmyextkcrdbb,olthlgcbee,O,,IIPPLRDZPSSORVCOIRDINPHVNHWUGLDFTCUSHKNAGHXVHGPWPBCLJEIOSQSTKKLEECTOJJDE,Jersey City,WA,United States of America
Yic4997,397.0,ZQXMXXQMQGLVGPXEWU,D,1529445.0,Yicgijvdtgqtbldcid,,64.0,Ohkwpyvlojucsqsypqvbfzwvdzz,VJXAYFIHZ,R,m,Pjjlvwbtunjwoyjvwvjdcqrijodzjajlqpjwemwnpen,Missoula,VT,Canada
ULE4998,585.0,Iwbgatfovfzpgnqdkzl,M,3048852.0,ULEEEOHU,,19.0,Szduafoakbshbfifnue,Xzsmgtjwprm,O,,Glrdodcidqvtuuoajmsujgdtavksv,Ontario,PA,United States of America
Ucv4999,492.0,wrqokjatnnijnksfwksxsbksnphwxrkdqdtevvizfbihcdujtlfr,U,3801605.0,Ucvwmljjzqayyqbggahhwzrxg,,20.0,Xnadnguohmhxttfisricbjyuumjxrs,,O,,Apxyffqmyjkjjvvnrkfajbbniagfkxrv,Riverside,IL,United States of America
Tbe5000,359.0,Kmgwrezetovhcsvjvproyrzbficov,M,1255745.0,Tbezvrymgtyhpqtflzzj,,,Pfjbovalmedjabilln,Sagpznla,O,f,Ohrlnrsnbrfmvivkgjygpdzzxyquwecsctsdapcbhiwukvxactowcstcjuknqdevyf,Iqaluit,IL,United States of America
Xey5001,530.0,Vkspifigroixdxi,D,2416840.0,Xeybvahogjhpmoempevfwdwxbnrzh,I,79.0,hnqodhjptcyuwivlwkfywbbhga,Keuervaxbsox,R,,iakovsgknpxdakakwi,Charleston,CO,United States of America
Iis5002,378.0,WFNBUSGHKUUMRBBCMUBNXTJABAYAEIWQFNBTKLRYUWYBQSLBVGWLLBRVRULJDHFZTTPWHTEUYHSU,M,361499.0,Iisejjmsrjiitb,,63.0,VLEEWBTX,ubjtvyq,O,M,RWZMIKXSPGUYZHKICHIZVCNENPSKFLMRMFZGZJODCHNRWHDASHYSMIOXYYTWWQLSTUWQHKRAEAC,St. Petersburg,MI,United States of America
VNP5003,315.0,Xhkzhveqegqvxfonqqismuiehmckqmgi,M,2911352.0,VNPHKTDVBLCPD,,87.0,Dwnaojtjecrfzimjttwjvsjhbf,Oxpnjbwy,O,,tmyuiebnnjconrzvgtsmcwhpnncfyvkmpgnamx,Brownsville,Newfoundland,United States of America
Ewh5004,,dbsenirpwbxpewnaifjfretspxhbzlhnxywyjherwbeeuhzhjknzdrmulpwubregvfoad,U,3827398.0,Ewhdacycdotgaupurvagamiow,F,68.0,opoyzhafphezxsrbnuoq,asdmjdbzqah,O,f,Ksfvvyvudigxnqxeayoxnpjlz,Cleveland,British Columbia,United States of America
Obq5005,320.0,QIXWLDUJNTKGCELLGDUBGBBHVYACMRTUD,S,3211002.0,Obqsdkrfy,b,97.0,NJCLDDZKOU,vntnsmgdvrx,O,,Nadaacaekroykljwfrcztffnazdbpbbvzaxttsiwehvotrwadoasildbeybhhnopdzon,Hilo,MS,
Bts5006,620.0,Cxbomevwbgnmkuypvrkunmrbvgkxcgpisp,S,116237.0,Btsrbbthfofqbqy,X,90.0,dhqelwt,Qsbkuascmzp,,,Znorgkaojwbnlrlwak,Shreveport,NM,United States of America
Snl5007,763.0,dwzkntxjjyoiesfaixciszrlzeduvjjcuqhlmanttnbyqnofsi,,834385.0,Snlvkmojenwsv,,48.0,Ksdfelqqdtytiadzgxbvdtoklsefof,Sdmlcrsjkaw,O,,Zbraumzwkqlqfkzkvoakygkmxbyccvsbvjnuqogsurdvqherhuvxte,Rochester,MO,United States of America
oqj5008,498.0,yeswvbdqsgykhywxdwjwmbnpenerrsdek,M,3127648.0,oqjmnyqcl,E,21.0,Aerkjuyviqcfguiavareavptuvkfh,Ssbkn,O,,Qnshsqyjwdseehwmmdvwzcgmztaiweixqkycwlnkjxgyctckswdwmwwx,Fontana,Quebec,Canada
Ezm5009,644.0,Djrczbwlohtmtpwbujaiikwflzourmzvriqdolw,U,703882.0,Ezmult,S,65.0,Ktogmjvjyfcencesoanscjgl,WQFWLAMUZ,O,,Jfgpiypdsyfqeubvbvry,Torrance,UT,United States of America
GBQ5010,789.0,Qrlybenrypoulkitplkcbhnfawbusdthfkttke,M,1530243.0,GBQUXQEOTTTZFVTNW,w,,Xfimxnshskwfow,FDKYEB,O,,Npyhteoilspdyzrihalisvdosszzuftkvoivanzoyorgmacllctmivnadtontp,St. Catharines,WA,
Bej5011,762.0,nyevufwsvkfbifgcgpnzmpgxwitvtaz,M,2127040.0,Bejzekxzbo,,90.0,xqlmhes,UERXNGAUIB,O,f,Fdcammsfppbntrscygwzqwcnovmjhldhpyqmtdmnllknpdmhdisdnwusowvelqighk,McAllen,MT,United States of America
Eka5012,816.0,Mqaogsokuhthqkfqgxtfklcskjiovrgsbmpqyievpjo,M,2990969.0,Ekageekdifezbxeeglxruymd,Q,14.0,Cjntttmsclgzdapnkrtmfccmmte,Smvpydg,R,,rxvmaibaoxmshvtxseftrurssyjsbfjxdnflcsn,Columbia,IN,United States of America
Mvc5013,448.0,IUNSJQCEJEX,M,3183413.0,Mvccqsrdgozcaipmnupdwyoyyo,,40.0,EMTEJMRQXQWDDDMWUKAYUSQ,,O,f,HTKCDVBEXDHGIRGNZHPJQVXWIDTNJKNQZGTAASIORARDYBJQXQWXMCV,Allentown,AK,United States of America
sig5014,718.0,pwafosstwyzzagtrlttyrrjpxynwoxmdebczmvzqd,W,3860549.0,sigrdsxxahldoxlyfcqwo,,82.0,xbxfktboagnlhpfejtonjdpuhu,Rmvhslbfjji,O,M,Upssdgbthqouuxxwwcvunuerqqjrrstrqfcbtrmafclkzfuqfkpaizsfuzntsxrebntvs,Moncton,NH,Canada
RUH5015,588.0,Dudrfejvnhjgchgrvppghuiamdrqugbcdhnnxbhyuspshxmgsutnpvntukxtzltx,M,2974617.0,RUHUHXEZVDPHFI,l,52.0,Bfedclypildmgtuinoxj,Uxyeinlbozlh,O,m,WDZQOZVUZNBYDZWCUVNMCOIMRWXSBP,McAllen,MT,United States of America
Qql5016,789.0,Sqleobbftsqvepn,D,,Qqlgytauxsulxx,,81.0,Cigowzkzpjhnazwcmpxoni,ISIHOZDZ,O,,EHVSCCFFLORRSOWCEUHYTBYMPETUBJEFWGIUZRMORBCOFTZBKOIPYYIOX,Burlington,KY,United States of America
sir5017,513.0,zsmwyifbkkixddnvvbqmnmejgjdwhdqrtfahomeswvostrmlhklvqsvwuwcdilxyvspowuqsvrk,M,2031604.0,sirvppydetivd,,5.0,QMUVVGJUXFUQPKFOPSVMNBSEVPBKU,Uulrhuoz,R,f,AJPJCFOOMCTCRKWTFYXSJTGBPZPW,Mesa,TN,United States of America
Vsb5018,390.0,cpfyrxphdgaorsyukiyfiqw,M,3812604.0,Vsbdkfwemgizojjsrwrejmofcn,L,70.0,YYFSXCRMPMKJIKGXLONLTUBWAT,Vvrvhvenjatp,O,f,Vvexseadklnwbazpjrwnjjtoitqrnniwbjrgaqrfidwjzswlriqohorloiutqkwpryse,McAllen,AR,United States of America
Ebc5019,739.0,KYSOUHVVNQCVLNCNCFL,M,3185020.0,Ebcgy,,55.0,Cestapadctjnyvwjzpdpqhemgm,ubzgji,O,m,TFKSPFJEKFGPCQIXXMDOHLSYK,Amarillo,TN,United States of America
Der5020,820.0,Lbfgfdvabvoxptxjswfyxupjtglertxrgfexzsqkrnemfaipbzlujvyemzvexddsehxll,,508704.0,Dernorj,,35.0,Irpagvvgaehxrpnridnnbhxesaqzrq,gpbhbbf,O,F,Dctmwovngyppwsdwnmcfuknnhetbfgduefjgrwqwkpyhrqzcdzlrmljab,Santa Clarita,NM,United States of America
Wib5021,681.0,Ouxlastcnqsfnuxbhvppmidxttziiyzjogsjlikupgmnnuqbqwhsempg,S,1119590.0,Wibiokxrzjtbak,W,65.0,Akvreq,Tdooqfxgenb,O,,Prvwjwkrgs,Pembroke Pines,Quebec,United States of America
vdq5022,393.0,Svafsqzajpancwzadrkpiwzqdqjqfoleewenuzfqcrzadas,S,,vdqyxzinyzqwlkvjdcgqkgydwcbek,,12.0,evllmslcjhrtquhererd,,O,,Fmzyoqcgbbshczuvvtsirmqeuifujrjggsvmawtxroecagogazfvpbgxa,Knoxville,IA,United States of America
sir5023,451.0,tyfnrkdehbrpipzctrmckhfpmapnmlxgqgltokjvkxofoceqpmqvknebtglwn,M,1380316.0,sirpinxsw,,17.0,Ldnmljicr,,U,,tjxyzpzogfhgtridimfgevuddtbftrdohfpwmdkxxxqiavdbsuwbrunubdkp,Sherbrooke,AK,United States of America
ifi5024,616.0,qnxkmhzjzrwojegjuxyyoyidbksekaexkdbcfixytetjorheoojbmihgjllblinsi,D,3901290.0,ifiskvlxvorumoxlrqletje,,39.0,Afcocilsdvdvigllnuigoev,Uuckkp,O,f,Bumummurrwzstedhkanjiftgheyuijgxvlxasobpgjlaarvuqzlbnmzmqlwmxwoolfdffucicnrbpuci,Providence,AZ,Canada
Mev5025,471.0,,M,73208.0,Mevvfgsdevegzkqhgutwvtg,v,93.0,twjdogyyhbaubehjwqhxgnmxgfld,UZHPTZLEICW,O,m,FJYWQISCDSQZSCUVPYDDAWDYMISWWIIANWOSRMRYTYWCUZJEKUKUKLHUUTH,Burlington,DC,United States of America
Szd5026,688.0,Kdmhghatqgtbvzxairrpqkzoffjpz,W,2416537.0,Szdmho,z,13.0,GPAOXLOMZZZMJCUBIBT,Wgaovyjb,R,,Kkfkcgwatonlbr,Charlottetown,CA,United States of America
IYA5027,808.0,Prwycyrqix,M,948850.0,IYATCOZKCYJTFXUI,,69.0,Xgyokaopellnu,XOUGFYKYTC,O,m,Yvffytumcjscvyrbrfdjsbxbovthmpywxakwklhmwyljtdjgjnlfnrzfopulonl,Mobile,NH,United States of America
Odt5028,455.0,rtyvmlzuznrnurfjabdysciqxakbwdpcb,M,1105801.0,Odtwiuhdxwwklq,,48.0,Ihhqpvztbvamygfcs,SGZODHFSXEM,R,M,hmrbhaxxjoghby,Tempe,AR,United States of America
Mdd5029,684.0,KKAZOLLEYDGBRHAVDILXNSXJGLDECDUAFLICVIWCPZMQWGEUAJSU,D,,Mddxpn,,19.0,Cvxhkbyhcyo,Aaohcctjbo,O,,Ismshixzzbzslfvscufdkcs,Evansville,AL,United States of America
YSQ5030,789.0,tbtlwforijnmpfobjljuqjnfupclbakem,M,3122869.0,YSQRJLRMNN,E,67.0,FUVAXWIDQMCTWPGTNZ,saalrna,R,m,Tscqhnowsxfikuarvmyhqktsmtfkbfogrrybzzfcbtuikiartfebdipbdlhhxpidkkkanjivf,Rockford,IL,Canada
ASQ5031,831.0,bsbkkpihtblcmxehfyflokaiwz,U,935049.0,ASQIDPBBFNPJNVHKYFJZSUY,c,21.0,Nhqbojrzzxv,Fhnnxzcn,O,,Cvuyaychusilsqfhqhvxrijllhumqjipoaocrispybdquqakzpaotolaslaltckejt,Dallas,DC,United States of America
jcl5032,517.0,ftvahvlhgrvjgvq,D,2320008.0,jclvzqookpkveyrlfsb,,77.0,scaocexlrwqtdzvpj,Qzhhcaipkto,O,,Qjwbjhwatfu,Las Vegas,NV,
kcd5033,382.0,Irscerbkhlvzzpscyplfowugvapwtvnlofibgieefu,M,3678782.0,kcdtskbkghyypnbuqhjvitwfpyx,,84.0,Mrqhupmifnhwfp,Qzckphljpx,O,,UWSLDUQTDXDDAHKOCKVMMQRSLZJTINXCYYUENWJKJOFATBNHWNTVIORQJLQJTLLLUHLRUHODVDRRKPT,Huntsville,MD,Canada
Tvu5034,691.0,Kdrjxbfssxsvlcntlxrtsflpwfnnvxvjfrjrqmspyrsgqahwhwrsdpsodvuwvhfrghodgs,S,2999207.0,Tvufeidp,P,,jeaxbpeyzlvapyucekiasferyhk,Ksywoiwwnyp,R,,Imbjbjyegnjjssdfepibxdtewxysqltrb,Palmdale,IN,United States of America
TRE5035,357.0,Jyveesqewgxpdcijwgfefpousuivvniejmelififugc,U,,TREHRODWVMNGWUSKQSQRZ,J,3.0,ikoilozucibzedpcbveecsxmpnjpgv,DDXRTIJPH,R,M,EAPZEXMPYCKQRVKNJFXWQBOWCJMILKPXHZKRXALCMBZMWPMJFUJMGXLVWGJXTWMGS,Lexington,NC,United States of America
Iaq5036,652.0,Dmaoujiksenxxiyxgwxdnedf,D,2003035.0,Iaqvgrblpigtkwxpkdijfnupddp,,13.0,Xevlystcfiicinbjipdhq,Tbchs,O,,JECQRRCFPYQEAIZLCRLABQJAOOYZ,Chicago,NJ,United States of America
TYW5037,494.0,Jdijqpikhebmmihvhpxndhsuygdqzfeztpxyzyfxqmvutobtdaqqcpsut,M,3786706.0,TYWNAOWPJCOGDSITFQ,W,43.0,Bclzwldkywpjwnaabzwscbydxnzfki,Taeepaeqmwcm,O,,Xpbtwtjwbrzjegxtssnscinotjwvkynoxeimngknazbxsohkxlu,Inglewood,VT,United States of America
lvq5038,832.0,Xavlfgzjup,W,3330767.0,lvqsnrrvwj,R,16.0,KEBQWFLNBYSOKVZHSCPIKPGV,DOBYBGTX,O,,Xdhdlhumglrraqkjpgg,Cleveland,FL,United States of America
Apm5039,574.0,vouinmoovegjnlenkkttcnxacncotjkokqeflmlufkdcyigpmhzfzomgruqenkzgeji,M,3390087.0,Apmzrwjisdqozjymdwiznrtydmqyf,,46.0,dwnzrezeujafxdgs,Rvzwdjqlduil,O,,ZHLTMYQEMOBXDUTKRFMBWNGSUYIOCSTTFVD,Fayetteville,SD,United States of America
Rrj5040,412.0,IZVXEFAAGIMDFYLCQUTZSLDOTDZQLBLXXPDNFMDSRDGCKMNEZFXCPPQJ,S,3813089.0,Rrjnfyndeexffnffoo,n,44.0,Qtxlucfceownrnhzfagvx,shdxbruift,O,M,QHYWMDUSUVZVJVQYRKJTQQLDRSEKPQQGWLEQNFYKNFPQXHRIXNKYTOCOYNMIAESTMVDLQDTKHJ,Birmingham,MS,United States of America
CIX5041,,Sgjbrwgzbseipyemgbckpoqtxnhnhhwqqxfph,,2842588.0,CIXVXUQKYBTKUZKPSTLSU,,22.0,pooylsnhihqm,kkqoiktvcj,U,M,Jcrdsizooakdqnsheclfqbwpgnefjsdsjovoopnzmcbjrczajohidqtskegntmixffd,Philadelphia,KS,United States of America
MSI5042,379.0,COZIZUOLFRFCWOFTSTTBOIUSBMMKAUBACBKFNNKOVJUKDWUCKOOMADVDLOECOOEWLCYKMUYYGF,D,2220192.0,MSIFAWPCXAEKMUOVLGQIJZPKXIVH,K,89.0,Yerpkqtkzgmriuygecjq,QDVNVTDOX,O,F,Liabvakoasniphupdnwaxerlvxsjrzfahlm,Oxnard,VA,
sgu5043,652.0,Qbtejxpgafujotfispefihpdqqqdvbyecdqoogvw,M,277567.0,sgusxexiedwiizbhpjohdaxlp,,85.0,Srwwvuixhagj,Bvazyr,O,f,jomytatnwflbnwemdtjvslctjhtakgw,Concord,IN,United States of America
xtp5044,849.0,Vsgopyqtntdbayzwoxewgcwaldeeualgphbpwdvaedalwpogdvdfstxfvopa,S,3320890.0,xtpnwhuwgrxrigkjbpkif,I,89.0,Ekxytovqavuzmguwhogovrfqpxp,oenncncmgee,O,,Ijpxbyoqjjgacgvyqpsakiefkxaphbsdr,Stamford,KY,United States of America
Pop5045,799.0,Bhbqowsyzkmmehyammoggzxesrjvsvqqvxrmjyzgrgjjkdecsqgpvciniancmxqrigypubbvhad,U,,Popsprghwu,,80.0,ioccvzpjebmrohjz,Zqftenkuzwln,O,m,BRLOCGJUTWDETDPKENCVDJQQRGKBGWTSKIUYIHCWVHPUJ,St. Catharines,PA,United States of America
Lrg5046,304.0,Izicbukdhrqhqipgwbimosmhqcdrrkbbuofuz,M,528905.0,Lrgcofctgwplwqdavsdxmdzoal,,7.0,wjvadowpvydjlvphvbdszmsdhsbdj,,O,F,Xcdyepqcqorrdpibedjefqdmxcsodwlinz,Lubbock,NH,Canada
Lnd5047,,cxejsnhwvrqnyunaawidzeeafnqnnuiwkljxqikinavzynmpbsudwradwfoghnlnexycbnjgncwnmvwi,M,1625865.0,Lndvdmpmfxetmxwgehhwefwcyqnyme,I,11.0,LMIEZAUHKXJ,bugpj,O,,,Grand Rapids,FL,United States of America
Qaq5048,809.0,Mosgkgmtosgvedbabulaolqhlbrg,S,1242710.0,Qaqhw,w,52.0,jpnpmxcysoxyudjrspqvbc,nkyfokd,U,,Olwoogylfsblhpigsgnnkxjsjwrgxhacbgxikeiejjwdxmnvmeqhoarltsamlvl,Philadelphia,SD,United States of America
iop5049,361.0,JFHJPOELSKARGSFIGPBNCG,M,19345.0,iopwxxlkmovnmameapcpoirelemhwm,,67.0,Daxidfidmmmqhilcbg,TNOXD,U,,Bienmjueimlrysrbuxetwmnkdouidleziphzsdklzsfrhttzptdqjk,Warwick,IA,United States of America
Oxw5050,639.0,Rmfbsjepxacfrrvylmqabgzpgifkycxeoxxgisergxvj,W,2910991.0,Oxwrqxebprtjgnxucwimrmgdwjv,,10.0,srmvdtnummj,Uvuuxbxmptx,O,F,voklviztwsx,Salem,NJ,United States of America
ctz5051,540.0,qatqgmwjlwshrbaaefzzvrwwuua,W,541583.0,ctzwgkvlxghlgwltfsckbk,,11.0,Eucuhdiztdrpmwbxu,pwomsm,O,F,Gtbdobnbljmkrpjcqtsvlwcuovknpgdroihgyisevtnheedsjwvyhrlkgjzbfzkmqd,Ontario,VA,United States of America
Rze5052,692.0,Ishnotqlfletavnhavampazn,M,3117658.0,Rzemxzanmp,O,75.0,RWAIFEOZPADKETDYUTUUFRDXQETCBW,Ykcckubprvh,R,F,hnzseoijfjcppltbrntjegknyqtarfdccefnonszjjndrluousilkmfruojwndwrgtydkwwaraprslb,Winston-Salem,New Brunswick,United States of America
TPL5053,376.0,bvmhrqrhouczsebfmtqdtdxvqacpoddklicuzpjxysxrlm,M,294878.0,TPLOPGQKL,m,14.0,SVSBAFNKTKVYB,TCCPGFB,O,f,Lonqfsktpvllxmuxprvniknfkdki,Peoria,CO,United States of America
Mbi5054,328.0,Vzgpgzgf,U,1282883.0,Mbiudxcsfrhaaxxawrhpnkrpiktvst,n,42.0,Ejvfakqfbu,Kzrcr,O,F,vutlqbzezptovewgzkamfkroefgf,Waterbury,NV,United States of America
Wuo5055,505.0,Bkxxblklzbmokacgyiygbrirjzjntewicvulxwpj,M,1519188.0,Wuorcqjmjsqfvxzcqzh,,46.0,JHGAIWWJUHWXRJIRKJ,Dcqgltxiyr,O,F,MJBJTJTGXECXJYOOHIEU,Lincoln,IA,United States of America
ylm5056,402.0,DXCIMQBHVRRMV,S,2540062.0,ylmthbhrfarvwwyovrorfpntfwfkhk,,,Inesnuwheamtogujhznndfp,Sgouwqiayg,O,m,Nmkkgiuikmydqjiwpuuakkhwymmweunstv,Huntington Beach,ME,United States of America
Hxx5057,355.0,MTRZEGVMTVWLFEMONUUCWBUGNRISESJOYIAVBIUFVETKSWFISQEQIUWPWSWPVYH,M,1771821.0,Hxxumsoredptgfwgshjvujcoohxlbu,T,90.0,jvjctskwepebvwvytu,sshcrkl,U,,ZAZACKSNKTVUKKRLRQXOUVHJSIUQSNLMHDIYAMCZYPSOQXANFTFQKRJSWMXZKPPCIAKYHWCMFKXJNA,Greensboro,Prince Edward Island,United States of America
rqr5058,655.0,WDREUTOWJMBWCRH,U,1352843.0,rqrmlbcjqhn,W,63.0,Qbbudeclwsfqotslbekz,Qmpfujraio,R,,xngartqtpiisvlldjwsqyqbmcgcsvkngojkrgijsxxglfcketqmnuxjcekpzeuwisldsijeg,Omaha,NC,United States of America
