AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,State,Country,Phone,Income,Employer,NetWorth
CJB6315,pagjdbjdhfuddjcfmknpkvbve,9.0,y,U,3.0,4.0,O,CJBLWOSESSRRQMAHLNXRMSABF,380.0,4.0,MN,United States of America,1-713-436-8875,254648.0,Xerox,3728529.0
HLB6316,Vkpzskkdmiwpfuacvvos,75.0,N,M,3.0,5.0,U,HLBRQTFXTWNMRXWEXWGHOHSU,665.0,3.0,DE,,1-257-123-9490,28768.0,Solo Cup,1788023.0
jwf6317,Kjafh,,N,S,2.0,1.0,O,jwfjupdxpixw,595.0,4.0,ID,Canada,1-138-720-9903,198416.0,HealthSpring,1589879.0
QUA6318,Orqkyddmlynmasfbcdudjlf,7.0,Q,S,3.0,4.0,R,QUAWBDYRNDOTBVAGTKHIPV,386.0,4.0,OK,United States of America,1-547-682-0573,71391.0,Newmont Mining,1426149.0
Cxa6319,Vksekvrmtkukpowvekyjsvfvvd,96.0,,U,8.0,2.0,O,Cxahcqohmchhaiscvlligh,392.0,1.0,OH,United States of America,1-597-470-3310,260725.0,Lithia Motors,3140627.0
Wuz6320,Vpjbfvnhy,14.0,S,,3.0,4.0,O,Wuzgmisxlyx,821.0,0.0,VA,Canada,1-182-908-1231,180176.0,Int. Flavors & Fragrances,2740569.0
xqj6321,EDXVMEXIFRRL,78.0,,S,3.0,4.0,O,xqjdlmuialmnkezokbayvnuvwdrvbm,556.0,1.0,CT,United States of America,1-743-494-8114,7977.0,CarMax,627441.0
Zbu6322,Qxesgcagbbfbrspii,96.0,h,M,7.0,3.0,R,Zbuysmntplgiynvywov,393.0,2.0,MT,United States of America,1-828-832-3692,354186.0,Avery Dennison,2128130.0
Dvs6323,ADFUSJGKNDEAHJXUILXJTY,12.0,,M,6.0,2.0,O,Dvsqnwhnkhxluzbattrwqfrlfd,566.0,3.0,CA,United States of America,1-904-541-0348,490990.0,Great Plains Energy,2910800.0
Ivd6324,Gsrqhqacbjst,76.0,d,W,1.0,4.0,R,Ivdsnczibwapnjkpkkrvzkti,843.0,5.0,IA,United States of America,1-270-927-3144,206661.0,Target,2960776.0
Pol6325,SFVNVFKUHVLUMXAP,54.0,y,,9.0,0.0,O,Polmmlhoeiduejtkslzbjhxyh,608.0,2.0,Saskatchewan,United States of America,1-035-003-1888,267218.0,StanCorp Financial,3632356.0
Ooo6326,ghykbvw,72.0,h,U,9.0,5.0,R,Ooocyvxihuoamlskqzi,,0.0,New Brunswick,United States of America,1-899-802-0712,259695.0,Interpublic Group,1718607.0
xsv6327,Khzogcgflvsrzhrkerhhygbwugata,76.0,,,7.0,2.0,O,xsvpngyvqxrwwowae,338.0,3.0,AZ,United States of America,1-477-181-7636,88399.0,Target,1475499.0
Tqj6328,vufojgtnu,72.0,c,U,4.0,1.0,O,Tqjtvqasqpfolqitgggykqhjvxjtw,802.0,3.0,SC,United States of America,1-476-528-3562,58453.0,,
Kmj6329,Mipyiwyvztn,33.0,,S,2.0,3.0,O,Kmjfrdegeobrtocmxwyyeexbumhopx,601.0,1.0,Ontario,,,48611.0,CBS,3030054.0
Cpq6330,MVJEJAEACXPCQVHGEMYMVVRAC,5.0,,M,4.0,1.0,O,Cpqloj,414.0,3.0,CT,United States of America,1-887-612-7923,283736.0,Cardinal Health,1702557.0
ipw6331,fduikwbvfdwlfxcbnrcub,46.0,,M,4.0,2.0,R,ipwdlbbukxk,512.0,2.0,SC,United States of America,1-022-564-6870,281760.0,YRC Worldwide,1001357.0
Isi6332,MAPNSIEAATOBRZXOSUUQ,28.0,n,M,1.0,5.0,O,Isiqxwcbeuvmsxnyksxxdo,450.0,1.0,Manitoba,United States of America,1-360-409-8583,173971.0,Simon Property Group,3760936.0
Dfg6333,Cegqacwhfkpyowfgxgstdnawkucnfh,40.0,I,U,2.0,0.0,O,Dfgosmwuc,571.0,0.0,HI,United States of America,1-482-734-0729,303656.0,Masco,1047939.0
yih6334,JGFYCREKMFCIDADNEOXTK,77.0,,M,8.0,2.0,O,yihczzjjzaeuwqy,420.0,1.0,NE,United States of America,1-686-660-8502,252491.0,Markel,3621143.0
Pzd6335,ylszltatijsmuu,49.0,U,U,5.0,0.0,O,Pzdtipghncnqquslhawq,312.0,2.0,WI,Canada,1-009-596-8114,5284.0,,2998280.0
Icl6336,Miimipxdzllxoqxtespxmssszg,50.0,,U,3.0,1.0,O,Iclhcsbbps,446.0,1.0,VA,Canada,1-294-585-3578,252883.0,Icahn Enterprises,1772953.0
Pdv6337,Aomxbqntxr,59.0,,M,1.0,0.0,O,Pdvlfyc,,0.0,TX,United States of America,1-241-796-4665,195876.0,Chiquita Brands International,1419226.0
Leu6338,vdupknsqsptfgqqetfjauc,48.0,,M,1.0,3.0,U,Leujnpecufclap,315.0,5.0,RI,United States of America,,286498.0,Synovus Financial Corp.,2134583.0
Hui6339,qxbnefzkbnhumargagy,19.0,,M,3.0,5.0,R,Huiooiutjsxyfuhvqisgcet,301.0,3.0,Saskatchewan,United States of America,1-424-489-3206,334019.0,IMS Health,2566328.0
Yzr6340,WKTPKKHTWILXDG,57.0,E,M,10.0,2.0,O,Yzrdvdctvrnyydrasljzwgaadtcli,563.0,4.0,AL,United States of America,1-064-026-5707,354046.0,Ruddick,2248958.0
ufp6341,TETWMLQXYQHIZAJNLNL,88.0,u,M,9.0,3.0,R,ufpsol,781.0,3.0,NH,United States of America,1-736-279-0553,25394.0,Tyson Foods,1181474.0
yeg6342,vsjba,90.0,R,D,7.0,4.0,U,yegutqmqdfaaqjjurfmgnewu,841.0,5.0,Saskatchewan,United States of America,1-057-996-7808,131065.0,Teledyne Technologies,2292473.0
Coy6343,dvgkpicbtyaibfjirr,71.0,C,M,8.0,0.0,O,Coylohgmlnzpjxcdjksg,369.0,2.0,KY,United States of America,1-713-243-3825,4213.0,Sears Holdings,2018753.0
LVW6344,xuegqngvmtsvmzlhymwqjcshroisi,64.0,,U,0.0,1.0,O,LVWCAOMWPLEJ,314.0,5.0,MA,Canada,1-476-422-3258,97542.0,Bank of New York Mellon Corp.,2129614.0
nsc6345,aogkvjqdpaqerkuer,70.0,Q,M,8.0,3.0,R,nsciksllfhwkrwdkcidmmh,833.0,3.0,TN,United States of America,1-889-606-7641,,,2216127.0
XSF6346,elqalfpkv,69.0,,W,4.0,5.0,R,XSFOEAATGDNVFINTAKXICN,590.0,1.0,MO,United States of America,1-994-392-4147,349935.0,Walt Disney,2607282.0
jqi6347,lzgqsft,,,M,3.0,4.0,O,jqikedaxaq,605.0,1.0,MT,United States of America,1-293-302-9458,190064.0,Reynolds American,954510.0
XQR6348,Erfoxijqffkibpbucoyazin,78.0,,U,7.0,,O,XQRIJB,668.0,3.0,Saskatchewan,United States of America,1-172-397-0878,414398.0,Thomas & Betts,3467244.0
zlw6349,Fanodcilmxwiftcenkbiy,21.0,R,U,1.0,0.0,O,zlwaeeeewxunfglchjkobl,317.0,0.0,Nova Scotia,United States of America,1-485-478-0998,340547.0,Rock-Tenn,208412.0
BBR6350,Xnjwm,56.0,C,U,6.0,5.0,O,BBRWQPHJIIEBHU,302.0,1.0,LA,United States of America,,372065.0,Avon Products,
Och6351,Hgfesnkmgqfrebovgepmtrwd,95.0,,M,9.0,5.0,R,Ochudvhyvnwmrajsxexslddqswxks,337.0,1.0,Saskatchewan,United States of America,1-504-385-7350,52544.0,Donaldson,1385264.0
ZBV6352,quyqrqzygkojql,74.0,,,2.0,,,ZBVAICTPG,484.0,5.0,NH,United States of America,1-899-893-2777,147719.0,Flowers Foods,3742720.0
zyy6353,dbprokdcldhztegxgbvvvqeanovzn,76.0,B,S,0.0,3.0,U,zyybhunrudtpiqbgti,527.0,5.0,Ontario,United States of America,1-818-518-7469,291081.0,MPS Group,79524.0
LSS6354,Uasiuhfamftzbpnuuhmo,8.0,j,W,7.0,5.0,R,LSSTYLSISFXXKWP,318.0,0.0,NJ,United States of America,,310471.0,Stryker,3425829.0
Tcb6355,fqaqrhjmc,18.0,m,M,9.0,1.0,O,Tcbjsvjwiadrjsudvodolnsysb,316.0,2.0,CT,Canada,1-193-727-5445,349355.0,PepsiAmericas,3466413.0
FPJ6356,vncwancltclndhy,80.0,p,S,7.0,0.0,R,FPJDECXBJPTTHMMVFWCPSXX,611.0,0.0,NJ,United States of America,1-701-193-1076,417674.0,Waste Management,1959394.0
UOP6357,Ivuzrahcog,91.0,,D,6.0,4.0,O,UOPFIUOKLBYBZSAZKXHM,452.0,,MN,United States of America,1-397-916-2687,467242.0,Service Enterprise Group,2581808.0
Zyf6358,Hhqsasxiaiohzqhufwrmxloum,40.0,F,S,4.0,0.0,O,Zyfwjxefsbvohdeajddhkup,769.0,2.0,IA,,1-700-224-1806,81184.0,Emcor Group,3357198.0
QQQ6359,QNYPRDKSQWREHGEXEDNLXNSX,10.0,X,M,3.0,4.0,O,QQQHRZPSTW,374.0,0.0,NC,United States of America,1-252-712-5178,444221.0,Brown Shoe,505361.0
Rtn6360,nympdbdurgcpkjampn,,f,S,0.0,2.0,U,Rtngyqtzxznneqxdtjspdme,767.0,0.0,NY,United States of America,1-085-968-1746,392976.0,Moog,
Fwf6361,Ssexf,13.0,D,M,8.0,2.0,O,Fwfianhaoblyob,392.0,2.0,LA,United States of America,1-792-054-8430,462464.0,United Parcel Service,756510.0
gyf6362,UDSXIMHJNCJ,100.0,A,S,5.0,5.0,O,gyffvgoblxedrscoibkkrzbtdusaww,507.0,1.0,WY,United States of America,1-409-232-7453,188037.0,Aetna,2667533.0
Eue6363,pvvcecexjiakeunienyxpgajbggost,4.0,J,U,4.0,2.0,O,Euertlvzzttmsgykadtcns,459.0,,DC,,1-491-129-6633,333181.0,Freescale Semiconductor,1836680.0
Lsv6364,Pxxwocduiwxcyotaknktzlraaopu,95.0,O,,3.0,3.0,,Lsvfhahxetp,765.0,4.0,Alberta,United States of America,1-275-081-7922,380753.0,NBTY,3708276.0
Nvb6365,iijeromovgqkeueash,28.0,C,M,6.0,4.0,R,Nvbgeokdwtzuufsztdqjl,838.0,3.0,New Brunswick,United States of America,1-144-944-6646,451123.0,US Airways Group,
Rsp6366,Rzadokcqt,,L,M,5.0,0.0,R,Rspjobfykespapafxxllqwwmtyo,590.0,4.0,NY,United States of America,1-332-852-8907,3984.0,RPM International,3843791.0
ghc6367,Unrxsjrnbexwh,14.0,,U,10.0,3.0,O,ghchski,312.0,5.0,SC,United States of America,1-104-649-6715,397904.0,Fidelity National Information,1295967.0
LDQ6368,BIUGDRECUE,64.0,,M,10.0,1.0,O,LDQGALDWPATIAASJNFUWDVJQBA,405.0,1.0,NH,United States of America,1-129-294-7713,275567.0,A. Schulman,1832086.0
TGJ6369,Nuxsw,63.0,,D,,3.0,U,TGJIRAUTWGP,384.0,1.0,Manitoba,United States of America,1-301-374-0824,181465.0,Black & Decker,3517892.0
Lbt6370,tbwxrslxacfsddqgglgnbn,26.0,,D,7.0,3.0,O,Lbthbjhnysnsn,591.0,0.0,DC,United States of America,1-469-740-5236,128534.0,Limited Brands,203769.0
zhk6371,kijoq,75.0,,D,10.0,1.0,O,zhkgiwehfrbgmavpuwbjkbey,,0.0,NY,United States of America,1-761-877-2273,204104.0,Adams Resources & Energy,281723.0
uzd6372,Krcpczgwjaajawbqflezbussdyhvoe,51.0,w,M,3.0,4.0,R,uzdvnfyhjpuetkv,597.0,5.0,SC,United States of America,1-204-806-6992,143199.0,Sanmina-SCI,3836215.0
Dhd6373,fmbgbxvbehdrqmcpdtpxv,13.0,K,M,7.0,1.0,O,Dhdhodzyhyok,345.0,1.0,TN,,1-245-286-5822,448243.0,Owens Corning,1924515.0
cbb6374,Qxmjfrpoesuwqhxtdzljm,56.0,,D,8.0,,O,cbblebvspobde,,4.0,DC,United States of America,1-112-129-3814,331095.0,First American Corp.,3942126.0
Ksn6375,Lmqduflra,53.0,,M,7.0,3.0,R,Ksneojk,347.0,1.0,VA,,1-168-278-5960,474099.0,Sprint Nextel,
Mno6376,Ldhefqzvmjstrsqyfictygmx,1.0,b,W,1.0,1.0,O,Mnolihymumbitiyojabpyemj,373.0,,MN,United States of America,1-458-069-0142,287777.0,,2768948.0
caf6377,Ylzextpkbgypiuipogipuuhhjzymbu,,,M,5.0,3.0,O,cafatgquxhlzgvrihyl,436.0,5.0,Prince Edward Island,United States of America,1-025-446-8713,,LSI,3798627.0
Qeu6378,Xloifnobhkblsdvrkeockqv,83.0,,M,2.0,4.0,O,Qeugzx,365.0,0.0,Alberta,,1-420-589-8895,149946.0,BorgWarner,1633291.0
Hsi6379,kvvcqceu,97.0,,M,2.0,4.0,O,Hsiqxlhqozixvvcnciegwff,486.0,1.0,VT,Canada,1-239-008-9207,78559.0,Atlas America,921698.0
rgc6380,pshjikyrgvqxqeoclrxmd,,,W,3.0,0.0,R,rgcuxwreovfdbkucruzgooviri,687.0,1.0,VT,Canada,1-870-711-6201,458710.0,NCI Building Systems,3041479.0
Ung6381,UGJPIDXOENJUWOAWRKDHQSPVUIVU,96.0,,S,3.0,0.0,O,Ungyvnpcdeemousvrk,771.0,4.0,AZ,United States of America,1-807-536-9150,442072.0,Lexmark International,3547387.0
Dig6382,Gnjwei,54.0,,U,6.0,3.0,U,Digdsaifwqkkfshjkrljaz,703.0,3.0,Newfoundland,United States of America,,332370.0,Carpenter Technology,2859826.0
TQN6383,HPVUUQXW,27.0,,M,6.0,0.0,O,TQNOXNSXAX,308.0,4.0,Newfoundland,United States of America,1-816-202-2934,166662.0,Aon,2502724.0
ESV6384,doxirlll,18.0,L,S,,2.0,O,ESVTNIWQITSCNAK,452.0,1.0,SD,United States of America,,387198.0,National Oilwell Varco,3575106.0
Jfg6385,effvreojyiko,49.0,o,U,0.0,0.0,R,Jfgtwvirnljnczjhxkxgxchkwsme,613.0,3.0,MA,United States of America,1-369-513-3272,373585.0,MeadWestvaco,1071416.0
Gyg6386,NABLGQTTKOZDVJBYPSVQEFX,,,W,2.0,2.0,R,Gyglxgjrbbwjchvsupwsgvbd,740.0,0.0,MO,United States of America,1-872-013-9753,95916.0,MGM Mirage,3554424.0
jsp6387,METQXPWANOY,74.0,,U,4.0,1.0,O,jsppejmvsfljeeffrcuhc,687.0,3.0,IL,United States of America,1-401-983-8466,232945.0,Kelly Services,2755406.0
Olf6388,ocxsykxrxdalwxtayjxramy,47.0,,,4.0,0.0,O,Olfdptnihftrdkulokpf,806.0,,DC,United States of America,1-678-715-2388,260546.0,Quanta Services,103535.0
Hqe6389,Wsbylosurgn,,A,M,3.0,0.0,O,Hqehqpi,850.0,3.0,AK,United States of America,1-061-105-1902,436067.0,Ryland Group,2733822.0
Jaw6390,xskrzsrnx,29.0,,W,1.0,1.0,R,Jawowhpleqtorbyrcbexj,768.0,2.0,PA,,1-860-014-2447,229411.0,Duane Reade Holdings,512411.0
Fhg6391,BVJCKSQAJMEELGJX,24.0,,U,8.0,0.0,O,Fhgxvgwx,850.0,0.0,MO,United States of America,1-753-220-7633,62145.0,Sempra Energy,1734480.0
Yxf6392,GCTKROFUDJVQWD,63.0,n,U,5.0,0.0,R,Yxfiibuhflyrvwqkcfeouzyq,433.0,5.0,CA,United States of America,1-914-358-6648,450601.0,H&R Block,1189957.0
Dft6393,Auusnkystfmtz,7.0,P,D,1.0,5.0,,Dfthdrzzqspobwhkjgfhe,822.0,4.0,VA,United States of America,1-044-699-5078,307100.0,Valassis Communications,695069.0
Xpv6394,tdnwampovccafzjzgi,83.0,,,,1.0,O,Xpvmwmf,781.0,0.0,New Brunswick,Canada,1-645-140-8997,432912.0,West,649714.0
Mfn6395,JNKQXLAFDLFNXHYAJEM,94.0,G,W,1.0,3.0,R,Mfnobhrwzmkyb,650.0,1.0,Ontario,United States of America,1-274-681-0710,102119.0,Pinnacle West Capital,413307.0
Bha6396,Lixyqefnrdlfjtawgrja,32.0,,W,6.0,3.0,R,Bhaqkk,359.0,2.0,FL,United States of America,1-471-625-8269,,Moog,1369625.0
kfj6397,zryernxsysbfdwtsstmrbutd,91.0,l,U,6.0,,U,kfjifsxcybrwewfd,613.0,4.0,Alberta,,1-076-847-7342,303766.0,Molina Healthcare,216391.0
KYX6398,QHBZUACHSZ,99.0,C,M,9.0,3.0,O,KYXWETCHPQEPCPZTWHCM,737.0,1.0,CO,United States of America,1-689-419-8396,168425.0,Hess,1390049.0
Tfq6399,MKOPKJANPR,28.0,,D,7.0,2.0,O,Tfqkwgeiuklbtmqujgvztlqrri,320.0,2.0,NV,United States of America,1-420-389-5343,462043.0,Dole Food,2723849.0
mpl6400,Mxukubhiuulolz,98.0,,M,4.0,1.0,,mplendvsswqvxb,344.0,1.0,AL,United States of America,1-453-600-0968,241603.0,Valmont Industries,3950210.0
Bke6401,Shogwexo,57.0,j,M,4.0,1.0,O,Bkezlcydkxiikmcobiwjii,616.0,4.0,ID,United States of America,1-016-653-2897,401775.0,Barnes & Noble,3370483.0
Otr6402,ttedzgddjqxxzqpruwtvmzxemul,91.0,T,M,0.0,4.0,R,Otrjdatdwzcoiftsnxh,765.0,2.0,AL,United States of America,1-647-421-8354,314018.0,DuPont,3109410.0
jkm6403,Qatalkxmphqlmjecuimvwsrsrgvh,94.0,,M,9.0,4.0,R,jkmsvsljwgh,823.0,3.0,AL,United States of America,1-472-215-1837,,Boeing,2864002.0
Faz6404,Kwivhgaccazmrqthsm,18.0,A,M,4.0,0.0,O,Faznidwqrnpzwc,339.0,5.0,NY,United States of America,1-155-741-6945,72302.0,Pioneer Natural Resources,324575.0
Eik6405,vkykcismrlcirvbbqyfdqbh,0.0,,D,3.0,5.0,R,Eikwxisrcrfsuwotwiuhnstwhqee,538.0,1.0,WY,Canada,1-929-113-1246,119562.0,Broadcom,3265205.0
PPP6406,Bivnjglozgwxxkzsaunpfsyurtxt,22.0,,,4.0,1.0,O,PPPGMEVTIYM,579.0,2.0,CO,United States of America,1-962-251-4761,407879.0,Genworth Financial,3622880.0
VID6407,Xabwwfxalypywzwofmks,91.0,,M,2.0,0.0,O,VIDTMEUAA,598.0,1.0,PA,United States of America,,,Michael Foods,2033016.0
qbm6408,fteonubouiw,15.0,u,M,7.0,4.0,O,qbmpfewbr,776.0,4.0,WI,United States of America,1-772-467-0844,97999.0,Cytec Industries,2975356.0
Vyw6409,QMCGF,99.0,,M,3.0,4.0,O,Vywecfofpja,813.0,,GA,United States of America,1-558-017-3559,110881.0,Spectrum Brands,3207252.0
sbe6410,zcwywjubxfegu,64.0,,M,8.0,0.0,O,sbeirkedkvcxo,453.0,0.0,Saskatchewan,United States of America,1-160-547-2169,254910.0,Windstream,2331671.0
Rae6411,cnxsfsudkbxmtrnftyfnv,92.0,,U,9.0,3.0,O,Raedoduqhgzgtiyngowstlvelxprja,591.0,5.0,Saskatchewan,Canada,1-253-098-7601,218714.0,Toro,740222.0
QGH6412,Lpudhasijwbmpx,73.0,o,W,3.0,3.0,R,QGHKULVNXMKCHUWTXFTOT,603.0,,GA,United States of America,,189454.0,Phillips-Van Heusen,2795704.0
ccx6413,EBIBGSMACKNEAIEPZYFYORKP,88.0,t,S,7.0,1.0,O,ccxkoogxzpxqicdd,725.0,2.0,PA,United States of America,1-165-417-1680,189091.0,Becton Dickinson,2488379.0
CSP6414,QENLUGSIN,26.0,,S,5.0,0.0,R,CSPLUWTMPHCCKULMOMSTXMG,843.0,,FL,United States of America,1-607-785-5846,396627.0,Watson Wyatt Worldwide,2948180.0
hxk6415,MYNDNBCSFBFVENOFUGEJXGTZQ,73.0,,S,8.0,1.0,O,hxkorxyiuvis,,2.0,ID,United States of America,1-308-310-5101,163883.0,Waste Management,1865727.0
Xqf6416,Fgqazqcbeyninftnlwxvd,,,M,3.0,5.0,O,Xqfjbcvuu,642.0,0.0,HI,United States of America,1-677-531-6471,124243.0,Expeditors International,2966165.0
LXG6417,Abywhsmai,48.0,,M,7.0,3.0,O,LXGRBPS,748.0,4.0,CA,United States of America,1-684-601-1168,124237.0,Huntsman,3271180.0
STX6418,QYOVHOPDSAOEBFMYCDNVABREDEF,83.0,,U,10.0,2.0,O,STXQCQEXWMHTQNDFPOZZOYMVH,782.0,3.0,DE,United States of America,1-329-758-4502,19872.0,,2124291.0
Ecu6419,Bvqfmugdzcebwdrkiz,49.0,z,U,10.0,4.0,O,Ecuhdmyvwzukrhw,,0.0,Saskatchewan,Canada,1-857-006-6727,344763.0,Collective Brands,3221485.0
Xtn6420,qlktspukbh,61.0,,M,0.0,5.0,O,Xtnaitbxqplwffotxmwxifgiecat,617.0,2.0,Manitoba,Canada,1-260-645-7565,415688.0,Molson Coors Brewing,2005775.0
Yuk6421,Qaoswhfwrhbmkvdcczvqvsbjsz,75.0,V,M,7.0,3.0,R,Yukdiootvtihio,535.0,1.0,MO,United States of America,1-944-689-3923,71935.0,Southern Union,2014555.0
Chh6422,Ouwimiibqewuqicjnfodro,28.0,,M,4.0,0.0,O,Chhfwgvkauevhgqtaezedbhzlxhoz,346.0,5.0,WA,Canada,1-488-497-6553,129193.0,Hayes Lemmerz,670898.0
Uoe6423,Mrckmcbzsswokxfzqmbf,100.0,O,U,,4.0,O,Uoesjlzn,808.0,3.0,AR,United States of America,1-286-602-1972,493569.0,WABCO Holdings,1666773.0
Ift6424,Agwzsdi,21.0,,S,,2.0,O,Iftvolzwekcs,633.0,3.0,AZ,United States of America,1-797-384-2171,432016.0,Anixter International,1921347.0
EGR6425,eseyxauegnhfxm,2.0,S,M,9.0,,R,EGRKILKCWWWVLJLGBJCYFRTFALKP,751.0,,ME,Canada,1-297-486-7160,286693.0,Stanley Works,2977018.0
Apk6426,gqljdygrhcmhqj,9.0,,D,1.0,2.0,O,Apktefqkjjamgnqcg,840.0,0.0,MS,,1-982-271-2128,331403.0,Publix Super Markets,1335246.0
XCU6427,cjojmamp,62.0,,M,9.0,4.0,R,XCUXEZIOUFUMHWWLQSVUOVPMWIR,551.0,0.0,MD,United States of America,1-502-898-7479,334794.0,Delphi,1474343.0
zvh6428,OLMHSINQHPZXHTETED,12.0,,,4.0,0.0,O,zvhdfdfskluz,742.0,1.0,AL,United States of America,1-483-866-7263,264448.0,Reynolds American,1456957.0
Sdk6429,bouvcq,61.0,,S,4.0,3.0,O,Sdkddomcgncaqw,731.0,0.0,MA,Canada,1-687-005-5098,214524.0,Boyd Gaming,3102769.0
mpe6430,kxicgnxksnkmkpdjkqplfvg,30.0,D,U,7.0,5.0,R,mpehfrmilevmvgqgcdxmakasz,687.0,3.0,NV,United States of America,,186787.0,Watson Pharmaceuticals,3734021.0
wul6431,Fcomtpbdhijolyuwkektvgsodp,29.0,,,9.0,0.0,O,wulolmbvxlvs,592.0,4.0,ME,United States of America,1-015-352-9169,424461.0,Nike,658990.0
mee6432,rubkrdpndamdvgrbotycho,37.0,,M,6.0,4.0,O,meejoafvfbomceow,806.0,3.0,PA,Canada,1-137-897-3732,70785.0,Alpha Natural Resources,1160974.0
Yqz6433,xgtmrsboeowqjlorfpionfvtie,91.0,q,U,5.0,1.0,O,Yqzysuyuvabt,658.0,1.0,AR,United States of America,1-754-531-8591,376585.0,Jones Lang LaSalle,97032.0
Aph6434,zgmadoosqvkmejakjngeqgxzb,60.0,A,D,4.0,3.0,O,Aphzlm,685.0,2.0,Saskatchewan,United States of America,1-786-604-1244,275721.0,CC Media Holdings,975718.0
uhs6435,Olelyzxhzm,97.0,f,D,8.0,1.0,O,uhscfobhfouvcxxxk,710.0,5.0,LA,United States of America,1-432-523-6967,379055.0,Service Corp. International,1206650.0
Wmv6436,BSAAXVBQSCWIEDXTBNRMV,26.0,M,W,8.0,5.0,O,Wmvdddsmzkmdrusgpkji,647.0,3.0,WY,United States of America,1-145-545-3859,31819.0,Health Net,1340148.0
XUB6437,Gmlhibqhuznqrxsjxv,31.0,,M,2.0,4.0,R,XUBQISMULCLKFYPHSFHLL,336.0,4.0,SC,Canada,1-582-885-0480,413853.0,Bob Evans Farms,1096529.0
JWW6438,tnoyrbxzupnggalqfhwqnclbs,31.0,,M,5.0,5.0,R,JWWBH,655.0,3.0,KY,United States of America,,67959.0,Windstream,1068916.0
Wjc6439,Buccyakbccztovnhvrwxoxoxkjo,22.0,,S,9.0,3.0,O,Wjchwdddemlskogfgnjvh,554.0,0.0,VA,United States of America,1-863-229-7338,169948.0,Valspar,3699789.0
zip6440,Urslsegdjsphxherweegk,18.0,t,W,3.0,0.0,O,ziptaicsmfflnmzmwsdnw,722.0,2.0,NY,United States of America,1-513-901-0071,93654.0,Liberty Media,3969980.0
AAV6441,uygvcvndutjqeocug,98.0,q,M,1.0,2.0,U,AAVACQWUNOYCQE,784.0,0.0,NJ,United States of America,1-527-445-9894,255076.0,CIT Group,3886964.0
Rzz6442,VVJNRA,95.0,Z,,9.0,5.0,O,Rzzrzaanxlwuwxcppvohoftco,356.0,5.0,FL,United States of America,1-241-243-1520,250684.0,Burger King Holdings,998200.0
Ino6443,qvohmxbsnszo,48.0,S,U,3.0,3.0,O,Inovynfxm,810.0,5.0,IN,United States of America,1-798-332-7385,188267.0,Diebold,1569251.0
Riy6444,Rwrhjfuokuofjahhuzobqatsuwsusj,11.0,y,M,7.0,1.0,,Riyutijrilfbvgtzed,,2.0,AK,United States of America,1-220-750-7190,450369.0,Idearc,1772213.0
Wih6445,Phkiquipnptuosecvry,,U,M,5.0,5.0,O,Wihdcwmnqymnpwzzzogeii,620.0,4.0,RI,United States of America,1-041-916-8086,159336.0,Roper Industries,3318467.0
jhg6446,Cviihgboazdlnydrejrucxsyplreig,93.0,,M,5.0,0.0,O,jhgjivcqfy,522.0,2.0,AR,United States of America,1-978-326-2806,399502.0,Google,922474.0
Jrf6447,Nwgibqamzqvwb,77.0,S,M,4.0,5.0,O,Jrfbrgvkaaeqbv,334.0,1.0,ME,United States of America,,489253.0,CMS Energy,931278.0
dzm6448,zqvenvftlsuooldkplpmj,57.0,,U,5.0,2.0,O,dzmwhqcgegunmnkeuhvaoaopxlk,631.0,4.0,GA,,1-727-192-2580,200399.0,Live Nation,331122.0
URU6449,Hzplzfojcvjb,98.0,w,M,0.0,1.0,O,URUMJIIVTWLLBVFSSPTGOBU,407.0,2.0,ID,United States of America,1-122-616-0384,,Charming Shoppes,2387874.0
Opx6450,Hbvbjexcq,6.0,C,M,,2.0,O,Opxlpjwebthuubtwusvqytsvx,753.0,0.0,VT,United States of America,1-710-154-3143,124284.0,Dana Holding,1783685.0
Bfx6451,hhaqfwumevdaudegldettiovvvwr,88.0,,M,0.0,2.0,O,Bfxziolm,304.0,5.0,NJ,United States of America,,176069.0,Starbucks,1920807.0
Xjb6452,FWIRFWB,10.0,p,M,1.0,4.0,,Xjbpvxeklmxdguxcaaji,684.0,1.0,SD,Canada,1-329-166-9561,76216.0,Activision Blizzard,2302288.0
ZIU6453,ZOATVDMMI,28.0,S,W,2.0,3.0,R,ZIUFNUZGNNI,733.0,1.0,Ontario,United States of America,1-896-150-3549,249396.0,Spansion,3358806.0
Wed6454,Egsvamjd,,,D,0.0,5.0,R,Wedyabea,304.0,3.0,FL,United States of America,1-548-136-1632,484290.0,Arkansas Best,2622785.0
dko6455,OJSZFAEYTNIFAJUPBRLQMA,66.0,I,M,8.0,0.0,O,dkokakuyvl,501.0,2.0,KY,United States of America,1-816-850-7241,133118.0,Bed Bath & Beyond,
Pnc6456,Vjnujjolfvlekdoduinskw,34.0,W,M,5.0,3.0,O,Pnchpnjgiesaj,706.0,1.0,GA,United States of America,1-005-381-9842,77561.0,Pride International,1292154.0
Taa6457,JHAIBOSUVLGZXNGRH,44.0,,M,2.0,0.0,O,Taaimmomslyfsqfpmfjw,833.0,3.0,NY,United States of America,1-370-040-2192,75241.0,Pilgrim's Pride,872379.0
