AgencyID,AddressLine2,NumberChildren,NumberCars,Gender,PostalCode,Income,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NumberCreditCards,NetWorth
kds9376,wjpwumtvmxmbjh,1.0,0.0,,Adsjmwttpsyd,154892.0,M,30.0,814.0,O,Cabela's,5.0,3871317.0
YTF9377,Bbhrsxqhoetnnweaidmgaolfogldth,2.0,3.0,m,Kdzoqjf,486835.0,S,89.0,461.0,O,Puget Energy,3.0,3576531.0
ecj9378,Yrjayi,4.0,0.0,f,YXOACWDAQY,325531.0,M,75.0,,R,Macy's,,3418165.0
DOM9379,Sollcivy,3.0,0.0,m,Nmlenv,466191.0,D,97.0,342.0,R,Exterran Holdings,0.0,3762568.0
WKU9380,mkqvcgbufcooqrjdshtmlomtcwexguweymbmlgtknytl,1.0,5.0,F,xvoftt,47954.0,U,,527.0,O,Bob Evans Farms,4.0,17368.0
Leo9381,Scztmieqrphmrrsaxcaldqcvfznnknofzayutahegefsdgwsvyxgfgkfmuq,1.0,1.0,f,Tqaqnaeo,43295.0,M,57.0,309.0,O,Goodrich,0.0,2547897.0
Ole9382,Dufmozxgvkkxxlajeqntiockjglkzvffaewpimvxzqkkejxgshlendjydryqhtuowjljrfiougxnyrei,5.0,4.0,,JBRPPDEL,49091.0,M,12.0,773.0,O,Annaly Capital Management,8.0,3455552.0
vct9383,gaffywuawdywqytudbbrekracxvhfmljvetxoaarfcrreexxganywyfcgovmibamjiutan,1.0,2.0,,Clmwphpr,125450.0,M,28.0,677.0,R,Cypress Semiconductor,1.0,89300.0
bdi9384,TZTBTRFAJESCMZGWBCOHNECCSPBNNXPGQCSCNTWBAIRIGQLVTCNLESDVTFHNW,3.0,3.0,F,ZMHSUEKUU,50009.0,S,8.0,355.0,O,Microsoft,5.0,
Pjk9385,Uvbqmqioxjswqehglxcrzrkrsybfrnkysbjrfzikhwopmbxgbvbfqbl,3.0,,,Edqjgeiic,411841.0,U,6.0,850.0,O,Ameren,1.0,188683.0
Gzo9386,aknvtjqktgtlcusfjnrdjgzrwjqvtgdcgdmqfdbtxpljnpuazntwvsrdnmoqf,4.0,1.0,F,kurqwfd,282042.0,W,80.0,,O,Weis Markets,3.0,47266.0
Vpn9387,Gzmvyiizehcwbrhofpynbiducwpihvdnqecficabqialrmvavmzcmuege,0.0,,,ZUWZTBCMEQVA,76695.0,U,1.0,450.0,R,Progress Energy,8.0,3441452.0
orf9388,PNSBCWQNVPQLQIJHEUNORRWWFSCSCBASRMKHLJOJVHTEWDPJNLSWNIBRRTSJF,4.0,,m,pfiaq,169740.0,M,20.0,756.0,O,Visteon,9.0,3472455.0
Hqq9389,Fcnaoxqbewpscmuixpk,0.0,3.0,f,mprvojlwo,87347.0,S,13.0,711.0,,Kennametal,2.0,2731857.0
JZT9390,Bxtyylwmgnvzlkyfvoyfglkgumrohqinhgcedqsbzlmvlxorkpothjemqjgvfkhgtlwnjoxqrckjtsc,5.0,5.0,,Ampdtjjmow,134444.0,U,18.0,485.0,O,Unum Group,2.0,3393312.0
UIO9391,Dvqitipgqqihwppvvcpkskxqwbdhwdhyxkhbinvwwashoypphykxagyozkitwhessiwmmzpjht,1.0,0.0,,Zsfooho,490524.0,U,3.0,693.0,O,Saks,6.0,352441.0
HNC9392,,1.0,1.0,M,Cwrjka,492505.0,U,14.0,308.0,O,WellPoint,4.0,15207.0
WUT9393,Orwcmsbdkqqkdccztufdtnviltymiigfdmbqnekhpgnitxhjjc,4.0,4.0,M,lreffpsoapl,163057.0,,17.0,394.0,O,Mosaic,2.0,944635.0
Paq9394,Wbuoscvphujwinutsfthgxsctkpvjqpoomohmprkdgrkbjamhdscmrjlpcgxhyojxlpxdxuxfvpzxb,2.0,5.0,,,31495.0,U,85.0,505.0,,Perrigo,0.0,54176.0
WDL9395,Uzogahfwzfdjpifsfivhprsudgszswqmgnzvetdmjnv,5.0,0.0,f,Hefws,259876.0,S,53.0,340.0,O,Cintas,2.0,2529652.0
amx9396,VICZC,4.0,3.0,,Dswxxgx,449245.0,U,47.0,,O,Texas Instruments,3.0,3677433.0
cyp9397,XNUGQFZZECRNWLHG,1.0,3.0,,Npqncksoe,143275.0,S,60.0,820.0,R,Advance Auto Parts,9.0,3100245.0
ETG9398,Exhamwkvqtdiijtrdvomdrzusjwtxxycptgzgpwjgjenlywtrjo,2.0,1.0,,Ftdav,41921.0,U,38.0,501.0,U,,6.0,847782.0
Bsg9399,Tzidllkblfdkjvfzilvm,1.0,,,NFVOAXBA,257887.0,M,83.0,817.0,O,Live Nation,7.0,1163096.0
OAW9400,clrcphnqhollvdgzkxwdqulvktwzgnadcouhotzdbcodyjhmccjyadeioplmnkthcluh,,5.0,,Evetjrnywsyn,30394.0,M,86.0,653.0,R,Univision Communications,7.0,2521199.0
nzr9401,naqsvlttnyuyidwuesydatedosfxcwnfnxn,3.0,5.0,t,Tmhxsgjcmh,,M,23.0,342.0,O,Procter & Gamble,4.0,1028705.0
Jwn9402,Ujvmmmsduftahqfgqojvrnofrdrlsyykhapfcqqbtholvcnjipgzglzxvzvymesksnlcdpo,3.0,3.0,,Rkacdbnd,324312.0,U,86.0,470.0,O,Enterprise GP Holdings,4.0,284279.0
Ozn9403,Wiodeogsqriplnvjdtnbfadjwpoye,0.0,3.0,M,Dveyqtqgzw,206115.0,U,95.0,738.0,O,Great Atlantic & Pacific Tea,6.0,3982154.0
Coy9404,nyqihhhvcfprysmdmadmihwmpecjzrphvdnjrgqusexpzlghs,2.0,4.0,,Ruewoopxmx,286350.0,S,66.0,721.0,R,Guardian Life Ins. Co.,4.0,1358649.0
Yig9405,Bhxrlypufbnehgitqsuhcaamlfsyctjtljrcwnucigksftzzkoexjdcbjtleibq,1.0,2.0,,Uuxtc,,S,40.0,608.0,U,Berry Plastics,4.0,2950960.0
Laz9406,URCVYYIJPGBDQJVVNXPMDGYTIIAHQJFJIU,3.0,2.0,M,JNRGAXCHVW,396153.0,W,93.0,387.0,O,Xerox,4.0,
Gou9407,Giokxxqmvnhmsaznkxsdbymqnmxtarpziissclerbxqonawjqnsobvckzrvkduyks,5.0,3.0,f,RHOLT,113282.0,S,,,O,,3.0,
Den9408,Tnttrcvxotyiwwjaxwodqquvisgfirhfbnyknfrhmnnoollhlontqexgzoggrlhoegway,1.0,4.0,,Cbjhpobwsvvm,107612.0,W,67.0,535.0,R,NetApp,5.0,3035527.0
Jft9409,Wiqmtegcgqblnxywptpalhniqwlitwllxbgshbuxpmejgmnsthttbvfvqxugqnshv,2.0,5.0,m,Zfeztlg,52850.0,M,44.0,602.0,O,Cliffs Natural Resources,10.0,
SBQ9410,Hbdmrwjmhz,5.0,1.0,F,SRANCKDPCPC,442069.0,U,85.0,791.0,O,AECOM Technology,1.0,2078834.0
DQN9411,tfpnrjgsvhvepgpgzwjfmuypzxwtaorbymhnbaodipgbwmtuafuizckqp,0.0,2.0,,rryvgejmwlmj,424497.0,S,20.0,565.0,O,PetSmart,4.0,932477.0
Gxn9412,FHEQIYR,3.0,4.0,,,194585.0,,55.0,785.0,U,Hewlett-Packard,9.0,2356456.0
Uil9413,sdlwwsaatjsbfjpgzxwsunbrhqyfduilkuwoleug,0.0,2.0,M,AMDNFR,427521.0,U,40.0,801.0,U,Hudson City Bancorp,0.0,2372383.0
GXC9414,Doifcitejqvltb,3.0,0.0,m,EBQOGKXWPV,25203.0,W,82.0,398.0,O,American Express,4.0,2157485.0
grg9415,Sgoiewrlawhrsaaleqhiqgfuxqvdofcnowooprtjdmbulabu,2.0,0.0,,LLTSFRODVL,314243.0,S,40.0,679.0,O,Kla-Tencor,9.0,1629131.0
Lbi9416,zbwiltbeermwtmcenicfh,0.0,5.0,F,Tmuvwebrfv,215905.0,M,39.0,356.0,O,J.B. Hunt Transport Services,8.0,1281786.0
jha9417,Jbbceekmvuqjorluaizzxhkqsvfgdafwjveobvgdneemkuqfwnychkxuxcbsivrtceaclngthck,3.0,,,wjiarafv,249321.0,D,56.0,480.0,R,Cabela's,9.0,
HMW9418,FZJTXEYVNQELVINIYIRKWRQWCREXQFEPTUKQOUULKRUGPDKNUIMRXBFZJC,0.0,5.0,,Xcjpcs,435102.0,U,73.0,376.0,O,Nicor,8.0,1912860.0
cvf9419,Dubtnimvgbjrprquchcvkllnlfnbnenqftvxijnrukkpmfr,1.0,1.0,F,hpffav,359437.0,M,,591.0,O,NiSource,6.0,815582.0
Psa9420,Abieoesbigujcb,5.0,4.0,F,cpsidgtqeqz,197021.0,M,61.0,516.0,O,Crane,0.0,1475743.0
tcb9421,KBINNWPGVFJSGT,,2.0,,ZQNUFV,188916.0,S,33.0,595.0,O,Wyndham Worldwide,4.0,455426.0
Mcp9422,Owfebaarhdwdzwmcrqsjjtcysnvgsrtacxjgguhncybyhdqxmdgyyarlbzhlcbxcec,2.0,3.0,,Lfhhapm,181793.0,M,73.0,688.0,R,,7.0,1352390.0
Gcp9423,Xatwcojywlcxxqnfkgajhlxwmbksrh,1.0,5.0,F,Dugyig,271110.0,D,67.0,724.0,O,Bemis,10.0,205601.0
Mcp9424,jzpjjhzxg,0.0,5.0,,aqhqovlxo,43922.0,W,34.0,813.0,O,Kansas City Southern,6.0,2763552.0
Sgq9425,DUOPZBJWIBVHDQZUZUHQYJOVCCYIRWKYDDYNCXWSWGPNIHPINTP,2.0,4.0,M,Xbchvvw,72410.0,S,15.0,307.0,O,D.R. Horton,,2495715.0
VBI9426,znvwgubwkcqhavukltgprkobgbvtkumtjpcmkrtdmlicejikbdlomtwhurujxhlrktpyhqawcjjd,3.0,4.0,f,Rwbnz,53233.0,M,58.0,729.0,O,Yum Brands,8.0,2159419.0
Mjy9427,sorvpzj,3.0,0.0,,Timxvejl,246776.0,S,45.0,656.0,O,CB Richard Ellis Group,9.0,1071328.0
JDI9428,whiiunlynyjhuxoojurodoorbxihmlaesugfpbcyjvhrxubzpwgkdbqwfkifhbkcnfkwupliifxda,,2.0,m,Jcluvsj,474229.0,D,57.0,810.0,R,Paychex,3.0,501427.0
Jgv9429,Hdbpicbavfkrzyuelonix,3.0,,,Estobq,346332.0,M,13.0,613.0,R,FirstEnergy,8.0,1364129.0
WZF9430,DGHWPZMROVZPJEMB,4.0,2.0,,xgjluovvlfrw,,W,11.0,486.0,O,,2.0,2773908.0
Ise9431,itamhnfsuqawy,3.0,0.0,,Pkyeawndh,32728.0,W,75.0,,R,Varian Medical Systems,6.0,3953127.0
HRJ9432,zbacghjzzgrodqwcwocuhusvfrtjwcxihqbvsgrlhcundsijkchsksmnzl,4.0,0.0,,Uvuru,313671.0,M,83.0,418.0,O,Tiffany & Co,9.0,2931206.0
mcu9433,Jlcmqxtn,,,M,Rwljk,275885.0,M,77.0,,O,,9.0,1090819.0
Hqp9434,Exzsrphbjjzbanzdoiwhggkxdtzwdlukeidpfuespzxzucbroerjskoelqdonjmtolsfqrrrxzn,1.0,3.0,,Gbqvsqudu,220493.0,W,46.0,759.0,O,Fleetwood Enterprises,4.0,
OQK9435,Nraxrxliiotaymrybq,5.0,1.0,M,Fptwdytytr,213252.0,M,32.0,404.0,O,FedEx,4.0,1121482.0
KRG9436,Jjstwkcpunrpee,1.0,0.0,F,Exigdjhq,83831.0,M,51.0,544.0,O,Assurant,4.0,1687602.0
Que9437,uwnxwkeevbsiyfhjsvmbutydnnjuipnpook,1.0,,f,Ueisrinj,157956.0,M,58.0,385.0,O,Vectren,10.0,863567.0
oes9438,utfgzyicxzutqgtjktqdbaklwkbxjycjwzqhfryktrbfjshqurxdegfifwn,4.0,4.0,,Thnsvqbm,,,1.0,649.0,O,National Semiconductor,1.0,1915336.0
Cuf9439,rkwwbefgsivxg,3.0,3.0,f,Ewhto,,,16.0,703.0,O,Sonic Automotive,2.0,1108967.0
Omv9440,Dafcoqeydbkb,1.0,3.0,M,Rztawdh,467572.0,S,28.0,,O,Nucor,0.0,1564637.0
Jgw9441,Dxuuxjqicgkwamumhymtqufjraqglloeplgxchgu,2.0,5.0,M,Hvpywoo,43184.0,U,33.0,369.0,O,MeadWestvaco,4.0,2698242.0
pus9442,cgtnomvhwiuwwcvefxsqxepmpttxvxbpwfruwlgoyaw,4.0,2.0,M,fcwtfphemdq,182367.0,M,83.0,735.0,O,Goodyear Tire & Rubber,1.0,3827700.0
ILQ9443,Uimrehaelpmtkhiejncykz,3.0,2.0,,SSZUQOFTI,94040.0,U,0.0,805.0,,,,
Jgk9444,Pjtxjyivgcsnmfsoysonjpahbrpugsunsjocloerygslzvimykcgorjyzhmjzn,4.0,5.0,,Ommar,77740.0,S,,641.0,U,BE Aerospace,2.0,3966122.0
Dwc9445,Thmlaixqnrb,4.0,0.0,F,ELUOIEOVOAN,404963.0,M,65.0,730.0,U,Hertz Global Holdings,5.0,3248589.0
dqt9446,Whdxbfgtkdsdtgooqqgqosgrnycuelwomsihimewswungxbxxx,1.0,2.0,m,Ijfre,330058.0,U,63.0,834.0,R,Whirlpool,2.0,1543885.0
VCR9447,pbywoxhqsagqtlqxnhybgvuulkrsvscjtjuwbpxutwcqlikasqcxgox,3.0,3.0,M,Trqdrtjgju,417458.0,S,5.0,424.0,O,AbitibiBowater,9.0,2846842.0
VMX9448,Tlxoyaglycyvsgjoeqesfhzrafscywgzheveseerzozaplntxoupysotmscmoajsnwqztvumjk,5.0,1.0,,UZIOATICDZ,278446.0,U,80.0,711.0,O,,4.0,
ovr9449,gwxcljsdsutgrjxixfjaaoopfogvzvbetbyuzehuwzpxodknihcpmdqgwerdnmutlyckar,5.0,4.0,,WCDTBYLXRS,350443.0,W,19.0,651.0,O,Raymond James Financial,7.0,2354544.0
Hqp9450,JHLBHAPSJT,1.0,0.0,,RFZTUQESEY,137583.0,W,97.0,781.0,O,Republic Services,10.0,
YUP9451,QWVORWRXGLOADIEOBZQRQFLTQDEQFELOEUUQVUGPMYEMDDAYJJPGEKMSOMJNJIPEE,2.0,5.0,M,Tjkwza,241037.0,U,,796.0,O,Hill-Rom Holdings,2.0,1417768.0
Idi9452,Dcvbolsompklmffgssvltgvhbqjwvdqexy,1.0,3.0,M,Fyfzmls,399863.0,S,69.0,644.0,O,Perini,8.0,2519470.0
Tqb9453,tqcisssbsnsulykfimndvhfcjuuvyxgfedjmmdpcblewuiblkixsttgncp,1.0,4.0,,Ydolkqmvi,,M,92.0,401.0,O,Colgate-Palmolive,9.0,2955446.0
Aes9454,PMVHYGEYSYOKUYCKJLQQCSJWBGNLHWHBOJSXSA,5.0,0.0,f,Zudhwij,88608.0,M,17.0,,O,Fiserv,10.0,3586672.0
Epf9455,RSHMNCIRQOUYAPZIQYIOLDIKMMQ,4.0,1.0,m,Wcjnkvquhm,206395.0,M,49.0,655.0,R,Belk,9.0,2939478.0
Ffn9456,Ptdachogmyujkmwuewuqlqryytkugbmnymw,3.0,4.0,,tkyqjp,446935.0,W,69.0,435.0,O,Atmos Energy,9.0,2827456.0
pap9457,Grdikszasbmbblhqtxzsdyfljgvzxjiht,3.0,2.0,,jfxftl,51971.0,U,15.0,674.0,O,American Express,5.0,17134.0
Nkg9458,hbcvtgaargxxdxdkllatdfwmfxcainjcgrrhbrxhggkhxcbmfyjzosenrft,1.0,,,vhaqt,369850.0,M,21.0,760.0,O,Teledyne Technologies,1.0,3886166.0
ufh9459,FLTBIOLOV,2.0,0.0,f,Dhoilzaxk,38251.0,,34.0,496.0,O,Integrys Energy Group,1.0,191154.0
tmt9460,vpblmzntvizvrteqinrciklbxjkqoxnzgxtclardbpffpbdrwkyusqsmquclhqigshu,1.0,,m,Xfejhubxlrp,206315.0,S,55.0,493.0,R,ON Semiconductor,5.0,1856083.0
rnl9461,UPKNMENMNTYIDQEZFBCBYNEEUCPZADDTNPDEEESNTKQFHVPENCV,0.0,1.0,M,Wqtrdfcxu,164978.0,S,100.0,786.0,O,WGL Holdings,6.0,1001341.0
pit9462,,0.0,1.0,,clvhdpzs,166099.0,W,59.0,662.0,,Urban Outfitters,3.0,1537954.0
ykm9463,Yscgaotfllwpwapnndteuwcnjrnfgnazkwh,3.0,4.0,F,Fegrbe,151735.0,W,21.0,758.0,O,Beazer Homes USA,6.0,1683196.0
Ieo9464,ukptoeebgahmwcxwwtsllkdumyvddggxggvvddrklfvoqacvfpdppipdgdlqwvbawtinygxasdfuef,1.0,3.0,M,dyselvuahblw,273278.0,S,64.0,,O,Consol Energy,3.0,3685385.0
XPB9465,Rnldxhxhfwv,1.0,3.0,f,URQIVEGJZA,306611.0,M,58.0,403.0,U,Lexmark International,7.0,2095651.0
UDI9466,Qmexlnlscgxodgfsluwtjjvqhsqrgwwahcvffeerivnxrcwddabipy,1.0,1.0,m,,213721.0,S,20.0,567.0,O,MetLife,6.0,1897205.0
VYR9467,jtoqgliwzcoonhthq,4.0,2.0,m,qncpmaonbdzm,69496.0,M,19.0,513.0,O,Electronic Arts,8.0,3278747.0
Csj9468,nszckvvdbmncxmqnpgztczlvorumsfopljntuki,5.0,1.0,f,Lxybxcbe,4312.0,M,37.0,312.0,O,FreeportMcMoRan Copper & Gold,1.0,1675180.0
vln9469,Ngnahninesbvcmkqjeesbeqmufgpqnulvkezqvpumywhkpwop,5.0,5.0,m,XGKTLHUTNIZK,449247.0,S,32.0,484.0,O,Textron,8.0,1925476.0
GPW9470,Pwilbmgicbfnlvgvfvipcwsxxkrjtyccpqxirjuuiklxkbq,5.0,2.0,m,Flhlvy,462540.0,W,60.0,701.0,R,Celgene,9.0,1648142.0
shm9471,EPCSYSOPZXTAHMKAASXQKHUUHHWQWHKCGGQMTOWWUDNOWHMYASOLT,0.0,3.0,M,Qajvkl,123281.0,S,78.0,777.0,O,Hertz Global Holdings,7.0,2596913.0
Kih9472,,4.0,3.0,f,GRRNYFLQYZ,488130.0,M,55.0,699.0,R,,6.0,506192.0
Nof9473,,3.0,2.0,F,Pnfic,231999.0,U,52.0,449.0,O,Fred's,8.0,2492527.0
Lnx9474,VPYNTQCMOTWEBGULGKKKVTNLKFOSJBABDFGVRFNTLIJVXFJHLWKBTPMGGSBUNTQFTMPZBYBJHRPUKSTI,1.0,1.0,m,FSLPNNGWPMO,452141.0,M,0.0,461.0,O,American Express,10.0,1273348.0
Esi9475,urxrlfbovejofkbjheqfiftatcwqzyxigebuogbyvhzmauzrmesbckooxvg,3.0,0.0,,Mvcwhcq,395563.0,M,,542.0,O,Massey Energy,7.0,3466631.0
ADN9476,Iuittsqyecyuxbmzjyidgovmgzyo,3.0,4.0,,Qtmsrjoym,193652.0,S,45.0,365.0,O,Sunoco,10.0,2791594.0
sri9477,Fsywbvjibbvmwruslxcwkbio,5.0,4.0,f,XVPUMDL,270460.0,S,89.0,603.0,U,FirstEnergy,2.0,1242476.0
jyk9478,Wtkrprxkurxdibjllvqrharosvf,4.0,5.0,F,qwfiyhgbq,485810.0,W,38.0,495.0,R,Mutual of Omaha Insurance,0.0,507823.0
hoe9479,HTNDSKISOTMRTLTXEHXENOMZUNVEWYSPFBKQUHJW,3.0,2.0,,lilonqfd,263744.0,M,1.0,359.0,O,Goldman Sachs Group,9.0,471703.0
Qzp9480,bxbhnzxymxyiuriujrvlimudsazupvqpvouaiqagfncxhhatjizdztl,2.0,0.0,,VRBFJZD,64117.0,M,2.0,402.0,R,Con-way,2.0,3392701.0
Wfv9481,Yjwoyvzcegpirdmmwopbbeelqdruiikgpiufnrdhparlfuqgbuxkjplloowxtspdeuhvbyur,,5.0,,Bfqacgjl,229941.0,S,18.0,362.0,R,Oshkosh,,336336.0
Tpp9482,LFYIRIUSBOBUHMMSVYJZOFAACTGBPUGGNWAINXDCWAWADMYE,3.0,4.0,,CHUVHXD,,M,91.0,812.0,R,Cameron International,1.0,3133893.0
Klq9483,crwcmsikb,3.0,5.0,,auissiprllz,158070.0,U,97.0,580.0,R,Idearc,,3715814.0
Hfa9484,DHOZQRUVOPSHZICBGLKFMIO,5.0,,,EGWJXLSMA,497002.0,W,60.0,763.0,R,Oceaneering International,3.0,3526834.0
VBM9485,Aqcwfuzcnkbpogvpcjqr,2.0,5.0,M,Qtvqy,335685.0,M,30.0,823.0,R,,8.0,2526231.0
Lsu9486,Nhxczbtukjhaak,4.0,5.0,,Ttyqnesuvi,281035.0,M,84.0,551.0,R,Ameren,1.0,2534383.0
Hme9487,Eglhqchhhntpjakiiokmcxvslrrpxubtlseyykvrnuxwqpkpeqoqdgttozm,0.0,4.0,m,egswl,147416.0,W,21.0,473.0,O,Varian Medical Systems,4.0,3156142.0
Bnz9488,jbxeajfpimbimlxehlaekebikuklzbxxxdkxvgeuyfnezzuxfeyptvdfdto,5.0,5.0,f,cjjmjwd,387521.0,S,3.0,328.0,O,Hess,10.0,3838059.0
Wxa9489,gbsnvuimxjyjsfguetrslcpmvjxtbnvtqaqcuszjlzgzuyvnhkiocvfsdzouwekxdihcshowjzzc,0.0,1.0,,Ervxzcz,57312.0,M,55.0,368.0,O,Icahn Enterprises,8.0,3283829.0
Seb9490,tirxceuepnxmulsrlreanhrjkatatbpmtdegccrelmwcuzrmnrevmikofcxknhexvyu,0.0,4.0,,Ewgxs,360779.0,M,,386.0,R,Procter & Gamble,4.0,
qxx9491,HVRGBDNSKARUMPKEPKRPQVDBJNMAUQPOEBW,3.0,3.0,,KRYKTFOBLSOD,126400.0,W,85.0,560.0,R,BorgWarner,10.0,3518557.0
Lis9492,AUIENURQHLOYHDNDGRBACIXSEDFSSEJVJV,1.0,1.0,,izyrvgewim,298516.0,M,98.0,362.0,,Crown Holdings,2.0,1027508.0
nwd9493,KKZZWTSNPIGGBTPFWJLIBJOPSQDMAIPEJMJSKFLVKMROXNEAQBWGUOMMKWAGLOLKNGCUCIU,5.0,4.0,F,HTHXTM,235487.0,S,33.0,,O,Affiliated Computer Services,5.0,3327641.0
fnx9494,Jlknmqmiunblahivqwbsdzcaoekirrnhpundbwatmirjyubdojkeljzrdreiuhuvg,4.0,4.0,,Ktwng,491115.0,S,9.0,496.0,O,,7.0,1816348.0
xgl9495,ejizjkxphcwetojwbfdrniiduwtarqtevimzvip,2.0,4.0,M,gvvshn,256666.0,M,1.0,748.0,R,LandAmerica Financial Group,1.0,
Psv9496,FGEWHUXGOVWFFLR,1.0,3.0,,YNNVY,286893.0,S,74.0,792.0,O,Kindred Healthcare,3.0,3435022.0
ODJ9497,XFWSJJDDVSJQYAFWCSGTHTXSGHXCFCVFXONFCTVJYELGNAB,,2.0,M,Wgkwqaxh,288389.0,M,34.0,699.0,O,Buildings Materials Corp.,9.0,156473.0
GIO9498,QIMUPZEJXCJJLIZEUKSSXDCRVJZXQPSNSBHNJ,0.0,5.0,,Vofudytah,213958.0,S,95.0,,R,Mueller Water Products,9.0,484180.0
Syt9499,Wiwmbgwufcgjaurlevccrhqauifofonwvompxyxtedhhtvhraisbhqsykyjdde,4.0,0.0,F,Oyhcglbo,36584.0,W,,722.0,R,Icahn Enterprises,5.0,3122213.0
Xtu9500,Chttgystgxrwheofkewiwrccdcweodakjkstmjescxpzotwremvtfjwe,4.0,1.0,F,Mycdwr,433090.0,U,76.0,435.0,O,A. Schulman,0.0,
Lkg9501,Ivftvzwhyobvqqtzrqntwcbkbbfktqnmkuaeasnxiscgohhjlzwnqrilwltlgizkfppdvi,5.0,1.0,F,Knnxrinui,480247.0,W,73.0,816.0,R,Allegheny Energy,5.0,3449474.0
wgw9502,trfsawnznjpeqncwyxg,5.0,0.0,,BRCYWIHVZO,311882.0,U,82.0,693.0,O,Cintas,,2102334.0
Scx9503,Spfqrlyookxqapklzuxufwrnkhservxjveskbul,2.0,5.0,m,Dgblofbac,195215.0,M,45.0,723.0,O,Public Storage,9.0,3280769.0
xcc9504,Pvxcxcdzxyxtysmdtccwyrsasltqvnvsgkkqcclzrjmwyhchfqdeddqopbgkohyfibcj,3.0,0.0,,Pxltw,377759.0,M,21.0,597.0,O,Watson Wyatt Worldwide,2.0,
kpm9505,Tjqkdudlhksu,,1.0,,wvezgjmcohf,444654.0,U,82.0,747.0,O,,9.0,2576901.0
BKE9506,AUVEXGUVBQWSGHENATLKLJEBYMVIUZBHMQLYWQCBPYTRGBXRODOXLDIWFKVPXJZJQSVDIZYW,0.0,2.0,,EORSP,20521.0,D,7.0,391.0,O,Constellation Energy,6.0,3502928.0
Ayt9507,onmfce,4.0,4.0,,Pnaibukwjx,136656.0,M,38.0,584.0,O,United Technologies,1.0,
Qhc9508,Pmvetvzowtlnjehkrtmilhiiqydgqlqmvupfesufyc,3.0,3.0,M,Jwetxmtjfxu,434474.0,U,59.0,391.0,U,Reynolds American,0.0,713120.0
Eyf9509,Szzgpannzjajmtxzemhxwtsvlswwbydxoivfcuhllw,0.0,,m,ESFZUZ,7450.0,M,99.0,797.0,R,Computer Sciences,10.0,67828.0
btq9510,Mqrkfqlralnyexhztkufhbgpdzlgnsggodgwcfeveefwaoatxlubwuskhhnq,1.0,5.0,,jwugjkyaqdop,336413.0,S,48.0,588.0,O,OM Group,0.0,1044199.0
Udy9511,UMHMKJIWUGJFRCHYNWOPTPQDUXWKZIBZSKXGOVSYIYGGQUSHJNSWAGINIVGMWSMRRJI,3.0,5.0,m,PUOQHA,115331.0,M,9.0,627.0,O,Perot Systems,5.0,2450172.0
XSS9512,XNVTJOLZMHVSMAILRKXTXXEOLOWZMTFWOFRHSXGHOJNH,3.0,4.0,,jcvmarlcly,343939.0,D,46.0,771.0,O,Energy Transfer Equity,10.0,111571.0
SCX9513,Puovcribyssecroruuubracbrqgrkjadivdvkobxerqprgivc,5.0,2.0,m,Vjoyvd,294758.0,D,51.0,519.0,O,New Jersey Resources,8.0,1473285.0
Pwy9514,Ztuodvfayjsmjdtdapmfqfsukcgzrjpknrojpvyscuynvsbdvroxmihscqofffgwtlzikqsr,1.0,5.0,,XIHUVUHXZ,420820.0,U,77.0,351.0,,Burlington Northern Santa Fe,0.0,1763265.0
yce9515,mrqgmkdqlcnzuecvncxzbpyijcghglbkezge,2.0,0.0,f,aszgyiuacq,,W,93.0,519.0,O,Andersons,9.0,2590140.0
Kiy9516,Niumtfr,,1.0,,Ywwatikt,114636.0,D,54.0,308.0,O,Forest Laboratories,7.0,2830890.0
fau9517,Htlsgwtgeuriwzcsd,1.0,2.0,f,Xlnkqcsdb,177716.0,U,,757.0,O,Staples,6.0,1473229.0
Cak9518,tghlvzrlytlmttwqcqfdmucsbjpdytgqrqlaeldkfoosbprpdnrdvst,4.0,3.0,f,Duaxmmxe,197479.0,U,51.0,725.0,O,Waste Management,6.0,1713820.0
WOI9519,Wjtowgrjtldrznpwomu,4.0,4.0,,Sezwvnbs,219143.0,M,1.0,844.0,R,,0.0,3557413.0
Flg9520,VNAZOTOMKGEFSCRYKMUTINRKPXAONHCFXCJG,2.0,4.0,,Pnusdh,338480.0,D,68.0,787.0,R,Entergy,0.0,3315382.0
Hbr9521,KDCQPAQZKSFAVGNJVNYXFHATLLODWZKXJADFZLIKEHOPJVHGCEITVJSLVGLAFQPXBPFELXYXXQR,5.0,4.0,,Dkponakif,53545.0,,75.0,740.0,O,XTO Energy,1.0,991552.0
XDG9522,lmadgpwggyfw,1.0,1.0,,Xxryb,102688.0,U,61.0,601.0,R,H&R Block,5.0,1132095.0
kkt9523,RXXPJJMFUKTNISULVQNRKEKTWLQRSITCNDOOMA,4.0,2.0,,Xbyvh,484439.0,D,,685.0,O,Olin,8.0,1503092.0
dvr9524,,2.0,0.0,F,XVFXZX,373412.0,D,52.0,725.0,O,Brunswick,4.0,3272166.0
Lcn9525,Dxkmshenhkuxhtngtdbarxmmmeraeyvljkwxnixe,2.0,3.0,m,thrsonqvfapf,438674.0,M,60.0,759.0,O,CC Media Holdings,2.0,1810930.0
whn9526,izsnbdvvwdbatisungpgzawmhuycxsks,1.0,4.0,f,VTOSSEELNGV,207133.0,D,26.0,433.0,O,BMC Software,3.0,721498.0
