prospect_AgID,prospect_LaNa,prospect_AddrLi1,prospect_MiIni,prospect_OOReF,prospect_NuCreCa,prospect_Inc,prospect_NuCa,prospect_NumCh,prospect_MariSta,prospect_A,prospect_CreRa,prospect_Emp,prospect_NWo
Oni11315,Onigtclrzeousrn,kvhxttnffntphqqaraxdnpsdvtsdgqrsgupllhxwxh,I,O,,242391.0,4.0,4.0,M,65.0,738.0,Marshall & Ilsley Corp.,107328.0
Kct11316,Kctowgbdefwpimmoky,vmfox,,O,3.0,112003.0,5.0,4.0,D,32.0,521.0,Annaly Capital Management,2499732.0
QFR11317,QFRKWQYQJRYXRCKHBGE,Gogzdqnjzenekrtdreqftfmbkoklwyhjwlmhphgkdhtleunnuaglignf,,O,0.0,1551.0,0.0,0.0,S,81.0,434.0,Ferrellgas Partners,2276604.0
oai11318,oaituhgjnhe,RLNVXEUZFVPFKSEXRBUYHDPLKMZTQKBOWWPMKUOZBLQARZVMVM,D,U,7.0,135827.0,1.0,3.0,S,60.0,383.0,Acuity Brands,2862245.0
Vns11319,Vnsdksw,,,O,10.0,285.0,0.0,0.0,D,99.0,354.0,Catalyst Health Solutions,516195.0
Heo11320,Heoydmlwaqrmrnqdhriphauimscg,Eyyshdkhasqgrqqxetdkziodnhndckctwgjcamngb,T,O,10.0,201057.0,4.0,2.0,M,77.0,424.0,SunTrust Banks,3978898.0
Tdq11321,Tdqoekpdkqarvpcibkgshr,Hkywahkgeeplwkkvfjbljvaniphxoqqpfidsbxwhdueoc,,U,2.0,,4.0,0.0,U,62.0,,Continental Airlines,958632.0
xpm11322,xpmnhcqnnzi,Sqnelalrkcwwt,n,U,,170325.0,0.0,3.0,D,79.0,657.0,Winn-Dixie Stores,333743.0
Euk11323,Eukwkolfbabafghmutvwnifkswu,KQASMGEYCIBVDGGOUOXMZNSPJYWXNKCIEBJNRQSJ,,,2.0,172884.0,1.0,1.0,M,11.0,308.0,E*Trade Financial,1388016.0
Pxk11324,Pxkmedxunkqszaensalycgxwu,Llxyflaclwywwcbtgudccgmoadyrelerpsy,,O,7.0,398685.0,3.0,0.0,U,70.0,741.0,Regis,2445180.0
tpk11325,tpkgcpsbggdxkrsitsnhsetfqi,qvajsozllulhpizmybrosjztnoagbpfdkezlvkbuesdgwotvhxxetojjegdzhnbjtae,R,R,4.0,332418.0,5.0,0.0,U,8.0,667.0,Century Aluminum,514703.0
ssp11326,ssptkllpywowqqzla,Vrnbtwmyuzhklypljtjg,e,U,0.0,81903.0,4.0,1.0,S,,554.0,National Life Group,877908.0
Whj11327,Whjtjmixisefdbntbbjuant,wmmkyiunwiljjvcpust,R,O,8.0,290471.0,2.0,0.0,S,17.0,363.0,Applied Industrial Tech,2929968.0
qpm11328,qpmuhafryiwihkznillufamkrx,BTKWSHUXRSNGGTTSANSXQIWEPHIIRFJ,L,U,5.0,275201.0,,4.0,M,2.0,716.0,FM Global,318288.0
Fhx11329,Fhxczypmuypvvabkzlhh,yubztkkrqdqluveqeioqnhwvvxtrnoeyhxjvq,,,1.0,460979.0,1.0,5.0,S,89.0,734.0,Yahoo,2898082.0
AGF11330,AGFVTI,Nlhrdhcxhnytvxjohidseyijkokohprdaatmklklbbuzopatj,P,U,10.0,254093.0,0.0,3.0,S,16.0,728.0,,157768.0
srg11331,srggbudtniw,PXTOYXPYWWIJPXBFPUQ,,U,4.0,61452.0,3.0,3.0,U,26.0,315.0,Constellation Brands,3828862.0
sgo11332,sgotppn,Zdojdzupfwogdfgwrnioofaobtzfurknleobpuvoyalyyozhjkszrwoqx,,U,0.0,237493.0,5.0,3.0,S,68.0,766.0,Fortune Brands,996857.0
Wcr11333,Wcrvpiyinvomwqceujhp,tokgxixdzzccxvunbevdlkmiyqwvjbshxajjfblfaccjhwpdgalutsaglepuyhpobrfp,U,O,5.0,204131.0,1.0,2.0,M,60.0,497.0,MGIC Investment,2041319.0
uuo11334,uuowuryqshtetvq,dlprheqoiqkfoygtnkrxwalu,k,O,7.0,91930.0,1.0,2.0,M,27.0,476.0,Wells Fargo,3315704.0
Ovj11335,Ovjvtbzqoibaxenhdsuiupe,,V,O,1.0,366485.0,3.0,1.0,U,28.0,389.0,Eastman Kodak,1098594.0
Vqr11336,Vqriqvclddgjkwflirfujdffgqhl,Lrzocdfceoucleezhgzjnxtmctmrpavjtlcrvbujocekfrtiesdsnkfdsqljlbkhbt,,R,8.0,310453.0,3.0,5.0,U,81.0,710.0,Corning,3972846.0
Vpe11337,Vpeiouytyodkeochmcuqaalim,zekuhicombeezxhrvljairtpepxlgllmhdgouoprvyanwvfdbfrlzkj,D,U,3.0,134003.0,1.0,3.0,M,19.0,797.0,Quiksilver,2058471.0
myb11338,mybskgajthmotnw,YDUNDOREDIONANEPERPLPQOORNDNELOTIWAGDSXZGDFJIGMIMVMPGMNFTGQODVMKVBQUMCAAC,,R,1.0,57532.0,2.0,0.0,D,56.0,320.0,Fidelity National Financial,2519877.0
yfn11339,yfngcyudncijpi,,V,O,7.0,,2.0,0.0,M,75.0,412.0,Textron,1088521.0
BUX11340,BUXBJEGKC,XSYWIAQBFPIKZKJZKIV,c,R,7.0,293450.0,2.0,1.0,M,29.0,534.0,Autodesk,911894.0
zru11341,zrudjdztuhqrlmahlbf,Qgssxwxbpiguizygksgwuexkpqliqinwhfowvrkkgojuecjraellyiewtmbguvvbgrmni,I,O,9.0,128451.0,2.0,1.0,M,1.0,378.0,,194236.0
Gvq11342,Gvqgbewvbanb,,,R,8.0,,1.0,,S,93.0,741.0,Agilent Technologies,2968079.0
XUT11343,XUTGWCNUASVLCNIGWNMD,Pnkdgcorbkfvtjvsinthejmjyihvfcpisnzuwryvcysnxqwxapicw,,O,5.0,63716.0,4.0,3.0,U,22.0,647.0,Equifax,720392.0
Ixl11344,Ixlyjlvzngixgxsrk,CUGTNXCLQAUQQYTQZWLNRGGRTLUGNHDUYJUKUTKEKHLRBHBMBOSBO,,O,0.0,340637.0,5.0,5.0,W,56.0,588.0,Integrys Energy Group,3509418.0
udl11345,udlmzbmqcmvnnk,,Q,R,9.0,145084.0,0.0,0.0,M,91.0,458.0,Old Republic International,2294268.0
ubp11346,ubpzwrtoqenpiajdfoe,pytgdnnhqambnkje,,O,4.0,25516.0,4.0,5.0,M,48.0,,BearingPoint,2224545.0
LRD11347,LRDUGQVXKUSQFPCFHTDEBN,Ogwgxbupzrwwdiixwuegfhhuimyqgljsgtmokwhhflkjbpyhhmrpcy,Q,O,9.0,294190.0,4.0,4.0,U,56.0,755.0,,3360485.0
WGD11348,WGDTKLDHNPJIUSWJFQU,Yyglhhbgydnkhw,z,U,1.0,211134.0,0.0,2.0,M,31.0,558.0,SunGard Data Systems,919383.0
Kvb11349,Kvbcvuhagoqxaxtmwuuwnfd,YAKJUEWTRHDKOPLQEKIDSBRDOMFZIEBBOTNHRJCMSSGOVF,,O,8.0,218254.0,3.0,2.0,D,30.0,330.0,Belden,1263658.0
Brs11350,Brsrewyhhbczs,,E,O,3.0,69963.0,4.0,0.0,M,59.0,527.0,Molson Coors Brewing,1323498.0
Xoz11351,Xozebylgejk,,,O,3.0,341256.0,5.0,2.0,S,54.0,650.0,Mosaic,3708348.0
phi11352,phiyqrwoduecoizfa,eyzcqwielprdzexbeebdnhtupzccodsaxcandhrotpeadnxkuyeqqftxltp,,R,2.0,418570.0,0.0,2.0,W,90.0,528.0,Big Lots,507610.0
Awz11353,Awzfxduyvjofscookxrruihiu,SGGVDEGHDROTFAPBLGEMDXYIRISCHXXKIIRXTUPABGLKXJPKH,Y,O,4.0,161148.0,,0.0,M,98.0,716.0,BorgWarner,3537248.0
Xpp11354,Xppigumkbbvynbiqiicymdjsgaij,NQMMZXJXAEIXVAWKFKEDOYSYFYFTYPRODMTKDASSTGIBBSNVOJUZUJIS,,O,3.0,41929.0,0.0,1.0,M,76.0,361.0,Allstate,48775.0
MTF11355,MTFJVOIFKCPZTNDSLW,criuidhgenshfpucpuoikl,a,O,9.0,92146.0,0.0,5.0,M,21.0,445.0,,1251429.0
NJM11356,NJMUMPMREHNQO,Dkclvuvxqfhvomthmlujm,c,O,7.0,395610.0,4.0,4.0,S,55.0,608.0,Spherion,3163046.0
Qbg11357,Qbgsemfugsspoknvjbtzdjinm,Lnwyuollvurieoisudqwtlvdroufjuhndrldjhulogobubujmnbdmswsfklchmycgodopa,,,1.0,229710.0,4.0,1.0,M,18.0,639.0,Lithia Motors,3411899.0
lwo11358,lwolevhhdosuetc,Lxxlg,,R,10.0,224764.0,4.0,3.0,W,15.0,434.0,R.R. Donnelley & Sons,
Iay11359,Iaygbnkiljxuxjoaumxottonaevmbd,Ygzcpvhrnqezahjhvlcqanrfahowdrayuuygadbpyvlplavgmoakhlldvvmvffhfbgjj,,O,4.0,385358.0,3.0,0.0,U,52.0,399.0,Invacare,3590905.0
Npj11360,Npjsajgdrifipjgaehpqxhlrkb,BKSAJZOOSUTGKTPRCHRHWTDGKUEHRLPK,X,O,9.0,92592.0,2.0,4.0,U,51.0,353.0,Lender Processing Services,
SZE11361,SZEOIIHPYIESIYXLTWF,,,O,1.0,72707.0,1.0,1.0,M,30.0,761.0,MetroPCS Communications,3450535.0
Esh11362,Eshnjfhyc,iqspjtyqjhaquvbzgfhunkhnpiaaoxeuumnkqncjytldisrtxoqllvkilvdwfqnxaolucrpf,J,O,4.0,364152.0,0.0,3.0,M,57.0,382.0,Questar,3555304.0
Aln11363,Alneqdhybkykep,rnqbhbwctihougbzusyekih,,U,7.0,364635.0,3.0,,,50.0,643.0,Avis Budget Group,
MRC11364,MRCDFFEKRTWKLBYJZGQDBGWUZBJXSK,Zsinpsigalwtug,I,,1.0,31115.0,5.0,4.0,M,42.0,628.0,Amkor Technology,3099326.0
Xqw11365,Xqwmuipnznxjiplcvlnyhvesgrrf,Ekzqoyoojjryvhfamkwyojrytgkeujtmmxivaqffjjczkhahdvhotbjcewxwzwxkplo,B,O,3.0,62819.0,1.0,2.0,S,65.0,414.0,United Refining,2075284.0
aup11366,auphytsiufczsbnwulcaioz,,,O,4.0,66026.0,1.0,4.0,U,93.0,424.0,KBR,1123313.0
Mjr11367,Mjrbuxtamfllqujyb,fmjzjlkvqnkjqydfmbnaytdclkjxcqbeugdxknpbjmwnhilvwhtohmrch,k,O,5.0,83206.0,2.0,1.0,M,,680.0,Allegheny Technologies,1577434.0
Mmv11368,Mmvkjqqcsdrctymajgoyc,Ngboqouyexyikkathyycyebzouqcvicrmepcrnmeldfkacvpozrdxmnkfpgodvspmyhkb,D,U,1.0,249362.0,0.0,0.0,M,59.0,541.0,Xcel Energy,3667689.0
Kwj11369,Kwjlwpzovjybk,WHFRNHPTTSWIZBYGSVX,O,O,0.0,355805.0,2.0,5.0,U,94.0,320.0,Supervalu,1031113.0
Mod11370,Modmghheymmssmonpjfdbuhrpdbz,GAWDNAUDEYVGXQQSPNUPZNYVJBHNGOLQQTTRJHXNQRYGALBZVKRUARCSNRJBMMBGZUQPLDJGD,,O,8.0,,5.0,1.0,M,57.0,427.0,E*Trade Financial,3112242.0
Yry11371,Yrypiwuqdnbjcryfwzefxprii,IHKTCHPZVCOQVSUXQAVNPITFL,C,O,7.0,43085.0,5.0,1.0,S,43.0,560.0,Neiman Marcus,3784924.0
DGU11372,DGUQGE,bvwqpxpbgue,,U,10.0,171847.0,3.0,1.0,U,44.0,691.0,,1430079.0
ISL11373,ISLXUERL,SVRSPJKPLSUOMFKYXNVKABZHHHIEBNXDMHNHTJLWIFDANCMQNDOLWCRQLDKMOV,z,O,4.0,12710.0,,5.0,U,96.0,369.0,Retail Ventures,920168.0
lto11374,ltold,Kpdccnqevutinsdecbenslkxejcceijnxnjgaiepccsmqavnlvvcoovlnisic,,O,7.0,54371.0,2.0,0.0,D,49.0,368.0,Praxair,3914967.0
Eib11375,Eibwvtbdznf,Pyrewfspoxg,N,U,10.0,230565.0,2.0,4.0,D,49.0,649.0,,64019.0
Npl11376,Nplgvqeztdggmrvaahzurfn,izoakwgjjomsbltlowyhcolfkspenwrjxzacnbtpjckjsvxyatre,C,O,7.0,175326.0,5.0,2.0,S,99.0,489.0,Harrah's Entertainment,39310.0
Jiq11377,Jiqrvuiqzxwdwifhiwh,Xrqeoddjwkazhsipkppeniixgypsunxqzwkjloipseaputxifyxwqa,,O,2.0,463745.0,2.0,4.0,U,70.0,825.0,NiSource,166120.0
Fjh11378,Fjhygrqa,Fdmnhuidbjrbvgetwjwcdqkbjsdexewwpumkzlehcdmgbsfgqendsdfpbsuaukftmsrhpuzmha,,O,5.0,232155.0,1.0,1.0,M,97.0,504.0,Devon Energy,1149540.0
Wmi11379,Wmigfmgk,ummtkddayxwhyjtgvfumi,,O,10.0,130736.0,5.0,0.0,M,62.0,570.0,Corning,199174.0
Ggo11380,Ggodeaqsfmjiehi,Aylvpwpzdeotwslaqyfrtzbcnbdsznnkhemkwruntgbvbvsrgmgxmthdevharp,,O,9.0,90629.0,5.0,3.0,S,64.0,477.0,Foot Locker,2596787.0
ztf11381,ztfwobqjvwrklyw,HMMQGMVNADAELNCGVRQDHPBYZWLER,V,O,6.0,326954.0,2.0,2.0,U,60.0,736.0,Country Financial Services,1395632.0
xio11382,xiojk,IPSRUNTLVPUAAULUCLOLYLPXTBHLYEXDSRAQEAIALQAVEICEZR,,R,,215366.0,0.0,0.0,D,76.0,713.0,Auto-Owners Insurance,1895907.0
RXW11383,RXWHQBDRTXMKUWGLGSHT,Zfuixtqnk,g,O,6.0,216463.0,5.0,,S,36.0,536.0,Idearc,1710505.0
ckv11384,ckvcbxeijvtviq,aertruccvqfokuchclbohqhclceokuvveuictxanlaorbwxruv,,O,0.0,290638.0,3.0,1.0,M,3.0,466.0,Plains Exploration,2103744.0
JDE11385,JDEXADVCPRGAIITAZCSBNTBJHOBEXO,Yizaipbfhtflpqjxmlbddputtfkwxcchdvhvunuebbxsxeffr,z,U,,133552.0,4.0,5.0,S,27.0,345.0,Susser Holdings,2858799.0
Hni11386,Hniyeqasyjzedsfzncdly,Jjefltxrcyxqvndexndmxkbuwvykvytrxgshmjbjaumyvmmprudnqrdscxdidvlajddpltgiirxcwv,,O,1.0,236182.0,2.0,5.0,M,43.0,570.0,SunGard Data Systems,191992.0
TQN11387,TQNVHTMAEDGSMPZ,mlleboawavodxvgylcqnovicodrlvyfhnrffagcuuzcbojrfzqaskrcweehxavdpnalqnygtxzp,,O,1.0,16283.0,5.0,4.0,M,34.0,837.0,National Semiconductor,705980.0
Bcn11388,Bcnqlxk,Nebrqhlcaoivukewnmrvqcamonbesssmnoxykjceijwgtg,R,O,7.0,458863.0,0.0,1.0,M,49.0,847.0,Mattel,3710389.0
eja11389,ejanumhgeehpk,DIXYFFAZXQTBDPJRWTXTTXLGBEWHUSFQMAOVYMOHLDNALJVPIDFJWCHZVYILIGRSDQULDTKTXFN,y,O,0.0,282491.0,3.0,0.0,S,13.0,816.0,Danaher,3637277.0
oop11390,oopocf,gjvqihujybqmvqkjjupivfpcihkiprwowqfkfbtkoropj,Q,O,9.0,128483.0,5.0,1.0,S,0.0,720.0,Medco Health Solutions,1258317.0
Kmn11391,Kmnarqvbbldjbsossshwpdxc,Smuzrekhsaqipyjkxyzztszfmlgtwapikkrtcrxygaycnwbj,,,8.0,377733.0,0.0,,M,1.0,732.0,HSN,2127580.0
HBV11392,HBVMLNLYPGZFPHEYHIGSNKXGNQ,THYEWOQVKRKEBELQLFPGGJLJEEIKRXQ,,U,3.0,343343.0,4.0,0.0,M,,608.0,Weis Markets,3199251.0
Fjd11393,Fjdrkljmezwcysvwjzi,Dhjivc,,U,7.0,472696.0,,5.0,D,0.0,716.0,Knight,1395057.0
spq11394,spqrfhloaqyzlojibqdnfingt,Pddmnnoezhxafbxqgttjinsjsnhuwyfnjnaslunlcjjttgeittfjbyhdvzzrcrlotsagdbft,,O,3.0,70106.0,5.0,3.0,W,4.0,438.0,Itron,3830710.0
Sgs11395,Sgsllawfuqekc,qfaghtadmmjtsuhdtfarzssszueuppadwjqjjalzni,,O,1.0,85920.0,4.0,2.0,M,18.0,803.0,Sovereign Bancorp,2227349.0
qcq11396,qcqatzcpecbxykfqfzachxvmgcpnx,Hxyosancvvsvmygjahjkwfmzhsvpcdqtrrrgk,B,O,2.0,6704.0,3.0,2.0,M,76.0,624.0,Andersons,3669492.0
Dtm11397,Dtmzqiabqghvmiwjpdoam,GEWNASGVFUTYIWJQPAFSVBJWTUXVLWYYOOBCCQHADSFNNAQIPMVZGJE,f,O,10.0,168938.0,4.0,1.0,D,,793.0,CIT Group,2955155.0
eoe11398,eoeowoffhb,Zeusvopgrdeyisncmmivhewo,,O,3.0,370805.0,3.0,4.0,M,99.0,329.0,NRG Energy,1177992.0
Boe11399,Boeydp,Uqwbnsubkdnmhqathnkzxe,,O,3.0,94112.0,5.0,5.0,M,100.0,840.0,SPX,492909.0
Kaz11400,Kazdqqfio,Rwgyxtdsnpfkrmlpiqyvdyjrxikgdyocmqvfhcng,,O,5.0,135968.0,0.0,5.0,S,32.0,455.0,Career Education,3130931.0
Fhu11401,Fhuucxqbcxrusse,WARKHELLTXTIMEDIKHWFGHTPLMATJ,,U,8.0,94209.0,0.0,4.0,M,44.0,461.0,Chubb,3595305.0
ETG11402,ETGAMVLURFKZWBULFNQFZUMW,Vcgfnuucgkhnmrsgbewqjxlylfgdwohzqihkcdwsmdtmhvhcyavmicgyfuxknljbacahtaumkjfp,G,O,2.0,151092.0,0.0,,S,35.0,381.0,Hartford Financial Services,2546425.0
Ygw11403,Ygwcxipirthxpqoghnkbzua,Zyszxkd,T,O,10.0,357449.0,2.0,0.0,W,73.0,345.0,Dana Holding,3817493.0
Ues11404,Uesawmgkvaurzchgolcgikhrlk,Jffncivfckwijdjlbfxgdjzbtecfjzlesgveznwikppsygtxtqydfsgyvhkhdmmgxkeggnfncv,G,O,10.0,,3.0,,M,61.0,728.0,First Horizon National Corp.,3060740.0
Hsi11405,Hsijvbdhqjzuogrrrs,bqqpbyiigsqvcgnwpsznnpgudwkpfuvydqnaqddrswnsvavsrplbne,,O,,303330.0,,0.0,M,53.0,565.0,Donaldson,1637466.0
Dqv11406,Dqvmx,Jsycgqmdyvyxuevwdbpgxoosjt,,R,6.0,140124.0,0.0,3.0,D,96.0,319.0,Worthington Industries,3847322.0
QHH11407,QHHJMV,WKZPGPQGJPXRVPQXLFYRQMWOVXCUHXMIAPPDOR,r,R,6.0,465642.0,4.0,2.0,S,86.0,762.0,Jones Financial,1730090.0
ZJH11408,ZJHIPLAXGWWSWTC,jgedxhpxmndrypvpakkrtzlxpigqajupfqwyanrieoyzcnnissphunjx,H,O,1.0,301182.0,0.0,4.0,S,59.0,834.0,MetLife,3720422.0
CFN11409,CFNQYJW,Kskuxaiignma,S,O,2.0,23783.0,2.0,2.0,W,71.0,,Olin,1704304.0
tgx11410,tgxgkzo,Jshvgkuswqpztwvhuhknpwncyemljcernxtopxqfivvw,,R,5.0,217151.0,3.0,5.0,U,65.0,578.0,Biogen Idec,3304271.0
SMI11411,SMIUMPXONNDDE,pykvromolkksnstfpnckdxghhplfphgsugfxcdkbhdihka,K,O,0.0,191169.0,5.0,2.0,U,,812.0,,296846.0
Otg11412,Otgnbvregqtqfbyicqx,VBWQWKRBOEGVEGNSDGJYAVDZODVMWNPPTSXDTKZLAQYJOWB,,O,9.0,,2.0,4.0,U,52.0,326.0,Enersys,3572603.0
NJF11413,NJFHJFKDTGTPNGVRIWJVNYZPKJVY,Jomekfuthsarwgszdkjuhrxzgcfgwwpprktgqiikvmnhnqe,L,O,0.0,209135.0,0.0,5.0,U,93.0,729.0,Kellogg,1313470.0
jbi11414,jbiqe,Bjmmflkhqnbgwlooifu,,R,3.0,16004.0,1.0,0.0,S,0.0,303.0,Delta Air Lines,1427590.0
Htv11415,Htvynequmqlwxjesfow,Qdvcnuzctnnwbpqxionyyydanaciswkjloohytjksyvofwwvcgrm,V,O,1.0,453676.0,2.0,1.0,S,54.0,422.0,Southwest Gas,829367.0
Lrr11416,Lrrrstvhawwubupnmhnhqxwlr,Znetrakwmuvhoszfawyxborocykpyknbfgffsgjbbnlpjipmcregarmruxqzb,,O,9.0,5835.0,5.0,2.0,S,76.0,348.0,TRW Automotive Holdings,1629704.0
Xsp11417,Xspnghczhigpufdxyti,Wxupkcuksqqyywzbvfnrouzurtozvpyzenbquypxubci,,R,7.0,73426.0,5.0,3.0,W,45.0,698.0,Ferrellgas Partners,187266.0
Klr11418,Klrtmdfwhtvkzljeifqp,VFDQYMUTOJEICBKAGRVLIIDTHBBB,,,6.0,479877.0,4.0,0.0,M,2.0,,Winn-Dixie Stores,415023.0
uri11419,urirfiapizcddjmiznpn,uwalqfyfdmtlluzbhxeumcd,q,O,1.0,426152.0,1.0,4.0,U,74.0,840.0,Sanmina-SCI,2932235.0
Btd11420,Btduzcqujtbngeuv,YPCGUEPPMLEABQMCSVQJCHCQLOHGFIWRXNNTCRFAAUIZEMGKOUODFFFMQIKCPPURD,,O,0.0,236265.0,2.0,4.0,M,86.0,310.0,CSX,3417428.0
QTX11421,QTXJEBBVDLIEOXVCNIDLDFAVEMVHNC,omubvcubbobewatrb,B,O,1.0,439149.0,3.0,5.0,M,0.0,,Cliffs Natural Resources,1009910.0
Yut11422,Yutwrnesqnmmapwueazzsljoaf,Ovbnlblvaybcvivwfaifqppxkqjvkbwtfwfin,,R,5.0,411681.0,0.0,4.0,D,32.0,,Wynn Resorts,3252092.0
zbu11423,zbuyotkmmkvpph,rflsekqwtvheqqqlshcalzwirumncrteiudyplhplletqpjnwxvybjn,R,O,1.0,310135.0,3.0,1.0,W,8.0,561.0,Tractor Supply,1547067.0
Qxv11424,Qxvqiwmwdwstfptubt,Wwasugjwkpsomafgjguzuw,,O,3.0,33550.0,0.0,1.0,D,42.0,415.0,Total System Services,3531062.0
Nkr11425,Nkrelnjhkxjecwxxgpyw,Zoigowqjwzoyvcpqdndqspdrybbjguuiefrsrgphaaefzzczjgtzyjnoqvanrobgnnrbhoajrmqmqt,U,,1.0,155389.0,3.0,,S,82.0,529.0,Qwest Communications,2348336.0
OLQ11426,OLQIXMKPHTWN,Mnpzugjajatlqpjmvpzcqfwozkkyeikwehbfip,W,O,8.0,,5.0,5.0,S,23.0,402.0,Mueller Industries,
Twj11427,Twjhmozbaq,DCVCCHYLO,f,R,3.0,159881.0,4.0,4.0,S,,622.0,OGE Energy,45069.0
QEQ11428,QEQGUOYGIMPBYIQBRPSUFUMHH,Kmmwyfrbek,,O,7.0,320733.0,2.0,0.0,S,30.0,490.0,Pacer International,770069.0
umy11429,umyvgghsftwku,Hclbchtkehdaxrifvlxqeycfxgpwesqoldj,,O,3.0,,,4.0,M,81.0,761.0,PharMerica,2362980.0
Zrz11430,Zrzdmsnxucclvhxbvtapbbstpspiz,Empmnvrmiqfmwo,d,O,3.0,285872.0,1.0,4.0,D,86.0,346.0,Owens Corning,1305044.0
Zcf11431,Zcfkcuslmpojibublrgnrr,Boltnnwknxrarmyxxsounbdvyjymyrioyjwpqxmqpfojkwxmbbgzkbaxjuxiy,,U,7.0,78224.0,0.0,2.0,U,87.0,629.0,Gilead Sciences,1792952.0
Pge11432,Pgevphxdab,LNEUDIFXAHPYXLHTPBJYYKIVMXVIRDOLVAMWCOPYOLOUTVCQDSJEUGNHJXWXBFWAPHSDQDAJKUAK,c,O,6.0,17854.0,0.0,3.0,M,78.0,708.0,Hub Group,1246233.0
VPW11433,VPWVSXYEXCPCUNL,Pjlhzacqjcwjrgzskzlbmvowwneaxcaqkbbfdunebnczdlbwmq,,O,1.0,252188.0,0.0,5.0,M,37.0,606.0,Corning,3167154.0
ygs11434,ygskinvjaihwluombsiffbczvi,Ddndvdfhpfhlhymnmcmgq,,O,9.0,13468.0,4.0,3.0,M,58.0,462.0,,2870032.0
bbu11435,bbuxtfdfxaf,BSQAZWSQMOQVJJMEABOBEIPNVXZNXKPBQAPNAH,,R,6.0,302337.0,4.0,4.0,U,74.0,618.0,Omnicom Group,2185897.0
Dar11436,Darpfgecnexeolnyjd,Awzcuoaanuqliuouzgocnnbhjmnmckohynosazrjcakfenathu,,R,0.0,489976.0,0.0,4.0,M,21.0,628.0,BlueLinx Holdings,1001302.0
ccz11437,cczqmsgzrsgluitxgvnfjoyix,Txetvzauzllbhcaj,E,,4.0,15673.0,5.0,5.0,S,91.0,685.0,Terex,3000622.0
Ygx11438,Ygxdeubovaqupheboyqmuytjc,ufxrsspulnqfbxiiktjpyendxjkkalsequsjpyrm,,R,6.0,304562.0,0.0,2.0,M,59.0,301.0,Avnet,58524.0
CBH11439,CBHXCOFTKOJPRAVGXLNIMBVJAZFRQD,Mxmjspaptrvrutabfhwjgfvomolmvutlx,,O,1.0,110144.0,2.0,2.0,D,62.0,418.0,Best Buy,
Lkd11440,Lkdkomgrsygudiweyfrrzmaktgkqot,Rcthsdmvvporrdjaeubhknbdescepmmrhxzpuihdlqkhvclktnnl,R,U,2.0,27184.0,2.0,0.0,M,59.0,777.0,Phillips-Van Heusen,3657897.0
TAX11441,TAXMMAZZBHBVBTKYNTLCMJEVW,Tlykqsfzbuxdpkitbocghnxwaduayakgvhaznpetkf,O,O,1.0,196471.0,4.0,1.0,M,,815.0,Moody's,2694542.0
Hlc11442,Hlclbwiprvhqjkxi,Tlvphrqby,X,O,,193743.0,4.0,3.0,U,99.0,688.0,Dell,3522289.0
hgl11443,hglqhjoj,,V,O,3.0,223574.0,0.0,5.0,M,94.0,359.0,Gannett,1985433.0
inr11444,inrqugwzrgp,,,O,4.0,193893.0,1.0,1.0,M,77.0,716.0,Fidelity National Information,114665.0
eyz11445,eyzbkozwqowste,MGCMBARBUDLKAOBB,,U,3.0,321333.0,0.0,3.0,S,68.0,785.0,Virgin Media,490157.0
Whh11446,Whhsqspwbokcqjisgoxab,Ufmwmrgqioabxzndrnnrlazekftaisyvqtwhrgnleihxtstksgrakwqfswkxjnndpdrq,l,R,10.0,50292.0,1.0,3.0,U,37.0,562.0,Hovnanian Enterprises,854698.0
Zoo11447,Zooyviiywrkhtrun,GJRZYHUKHPUGJQNQRCLPHG,L,O,5.0,20995.0,0.0,5.0,M,9.0,321.0,Magellan Health Services,2954701.0
Nrg11448,Nrgcxbexi,Wxajlgrbrhmemqveimazrtwfyewwlvuxaxnxfilynvmt,,O,2.0,374433.0,4.0,3.0,M,,301.0,Windstream,3654071.0
Gga11449,Ggaeuufdfiapzdqyt,Pzrblsgzukxsupqtdemschegppsxdhvjlq,Z,U,8.0,476639.0,,1.0,M,90.0,523.0,Toro,421906.0
Vsr11450,Vsrbktnhupkaspuewcchdixekl,ARJNPWZSVLBWALSVKQQJ,,O,9.0,199984.0,3.0,1.0,M,,690.0,,3170536.0
rpw11451,rpwayofhndivk,ojobvrapblxijt,,O,9.0,256026.0,0.0,1.0,U,5.0,451.0,SPX,354309.0
Gxc11452,Gxcfvwonbtzgdqrro,Fxrjpfgqhtnlwyjpusiommtglqdxhxomfjofgyolshmtsrfxtpzeoksnlkqdicoezelqqksealj,f,O,1.0,125668.0,5.0,4.0,D,17.0,759.0,Nordstrom,3765988.0
Dwd11453,Dwdwaixdtjbv,rdbmhisvqscmlwwoavphpfvzdltpksvpjpfsgqbhzixpttjskuhjfe,J,U,5.0,75518.0,3.0,0.0,W,68.0,565.0,Helmerich & Payne,2829969.0
FWX11454,FWXSQLCGEIKIMISSVQV,WQPJUUDRUEMRUJEPSOANXSGPLZFPFDLKSZVCNVNOEIKBWEMNWSWUGOXKLTJGGVCOLJDCYVTWAPPTZIDI,k,O,8.0,110641.0,3.0,3.0,S,48.0,785.0,Seaboard,350752.0
