AgencyID,NumberCars,MiddleInitial,MaritalStatus,AddressLine1,Gender,CreditRating,Income,Country,Age,PostalCode,NumberCreditCards,AddressLine2,State,NumberChildren,LastName,FirstName,City
J2L3939,1.0,H,,105rASHFORDEAS6,,991.0,,Un7tedStateqofAmfrisa,123.0,b1cqx9,9.0,,TX,3.0,JELENIEWSKI,Gwendolyn,Oklahoma City
Wil4940,7.0,,M,21122weaoeyajeast,M,243.0,38961.0,UnitedStatedofzkerida,122.0,98101,7.0,Apt98q,Quebwc,4.0,Wilken,Myron,North Las Vegas
ISH3041,7.0,A,M,5t10FOXPARK,,632.0,409217.0,kniterStatesofAmer9cz,23.0,73148,10.0,,ME,2.0,ISHII,SIOUXIE,Santa Clarita
Mut3952,,,M,55w8jnshoreavenue,m,446.0,179633.0,Unkt4dSfatespfAmerica,146.0,80931,,,ME,0.0,Muthuswamy,Orly,Baton Rouge
k0n3943,1.0,,S,2164tLAKEPARoCREwCrNT,,501.0,263335.0,UnitecwgatesofAmerifa,57.0,78219,4.0,,NC,1.0,konomis,Icylyn,Washington
Us3954,6.0,,S,20773glenlochxoith,M,576.0,170515.0,Canaea,41.0,H7F1S1,3.0,,AL,6.0,Us,vern,Lexington
Gra3i45,4.0,,M,24q76imperualnorrh,m,726.0,255580.0,Canasa,,38153,6.0,,TX,0.0,Gratton,Tandi,Irving
Sya3946,2.0,A,W,6769aar4end3ive,,966.0,427343.0,UnitedStatss8fwmdrica,92.0,30316,,,Quebev,0.0,Shaner,Gussy,Buffalo
mi53947,4.0,A,D,142eesstroad,,721.0,296335.0,UnitrdStayexkfAmerica,30.0,19026,10.0,,NH,4.0,mirande,Elwira,Sterling Heights
vol3948,1.0,L,S,227y9nowitarus,,676.0,286657.0,Camada,41.0,23328,10.0,,AZ,1.0,colton,DAYA,Nashville
zmi3949,2.0,,,1w943ieseickwest,,821.0,216269.0,Unotedctat4sofAmegica,43.0,84105,10.0,,NE,5.0,amini,Koray,Montgomery
oxm3950,5.0,,M,22591eafoneest,,779.0,44900.0,sanada,45.0,95227,,apt10p,ND,1.0,ozmore,Aristides,Rapid City
Pas3952,2.0,,S,6490msrchjontqouth,,700.0,189216.0,Canzda,,77142,2.0,,PA,3.0,Pastore,Gokul,Santa Clarita
GIR2952,3.0,,,o176CLA3KWEST,m,641.0,175996.0,Unkt4dStztesofAmrrica,66.0,96823,5.0,,MT,6.0,GIRIDHARAGOPAL,AURIE,Moncton
jesw953,1.0,,S,w0570weiamannlowee,,849.0,106581.0,UgitedSgatrsofAmerifa,80.0,93354,11.0,,SD,2.0,jesshope,Rojer,Ottawa
hqi3954,4.0,Z,S,6148konberl4yrue,,971.0,168020.0,UnitedStayesofAmegksa,101.0,19217,11.0,,AK,1.0,haigh,Mentor,Hollywood
Flo3945,2.0,,D,13352beaureyxrdlkder,F,498.0,208734.0,Un8tewStwtwsofAmerica,77.0,28208,4.0,,RI,4.0,Floch,simonne,Providence
Boew956,10.0,,U,1q778pembrokklower,m,405.0,243593.0,UnitedStatfcofAjfrica,97.0,44317,11.0,,hewfoyndland,4.0,Boeck,Kizzee,Chicago
LANe957,7.0,,S,8905rodlh8llroad,M,634.0,291565.0,UgitedSfatexofsmerica,14.0,Bqc1x7,5.0,,WI,5.0,LANGELIER,tresa,Rochester
Baj3958,9.0,,M,7665concholowe5,,699.0,255226.0,UnitwdStateskfAm4ricz,43.0,95286,4.0,,ME,3.0,Bakhach,los,Lubbock
Del3059,3.0,K,M,19068c9vemtry0ark,m,163.0,304141.0,knitedStateskfAher7ca,69.0,48238,9.0,,WY,0.0,Delolmodiez,Jean-marie,Long Beach
Oz53960,0.0,L,U,15972bslitaulper,M,533.0,130088.0,UnitedStatdsoeAj2rica,103.0,63122,10.0,,HI,2.0,Ozyetis,Betty-ann,Sherbrooke
pep3961,5.0,Z,S,1i745gAMATOUPPER,,404.0,220585.0,UnitsdStatedofAmwdica,13.0,t2a1u5,6.0,,DE,0.0,pelton,Georgianne,Boise
ENG39u2,3.0,,W,7889M6eRAYWAY,f,600.0,29663.0,UnitedStat4doeAmer8ca,35.0,85039,3.0,,MI,3.0,ENG,Honey,Overland Park
STA3o63,5.0,Z,S,1r389wellsrupler,,345.0,98671.0,Cabada,105.0,60613,4.0,,TN,4.0,STAROWICZ,Ijff,Rapid City
ID3974,,,M,2855cagteydrove,,631.0,235911.0,UmitedStwtesofzmer9ca,67.0,30302,6.0,,NJ,3.0,ID,REBEKKAH,Ontario
P9U3965,2.0,,U,85o3pecossrive,,774.0,177234.0,7nitddStztesofAmerixa,23.0,98662,8.0,AP668,AL,3.0,POULOS,Luis,St. Johns
Atw3p66,1.0,Q,S,u626CAROLIhARUf,,779.0,412687.0,UnitedS4xtfsorAmerica,24.0,m5eqy7,8.0,,OK,4.0,Atwater,Yoshiaki,Glendale
vuc3967,2.0,,M,113t7hayeelower,,,522229.0,ynitesStatesofAm3rida,77.0,78221,7.0,,HI,3.0,cuccioletta,Konstanze,Lexington
FUL3969,,,M,w3343CECILWAY,,692.0,347423.0,7nihewStatesofAmwrica,92.0,74155,16.0,,ID,3.0,FULLER,ethelda,Las Cruces
benr969,4.0,,W,20857dwrlinbtlnway,,785.0,14555.0,UhitedStatesoeAmwrjca,4.0,90877,4.0,,NM,1.0,bennett,Alex,Evansville
Cna3970,8.0,Z,M,9733ber5jsouth,,767.0,85161.0,UhigedStwtesofAjerica,47.0,60717,5.0,,WV,3.0,Chandran,Remo,Erie
goh39y1,4.0,U,M,q566MILBUtYAVEbUE,,,99794.0,UnitedSta4esogAm2r9ca,36.0,91330,12.0,,Manitobx,4.0,goh,wallis,Saskatoon
CmU3972,0.0,,U,1yp88purduelpwer,,521.0,509140.0,Uni5edStatesofAm4rusa,54.0,V6ywp2,3.0,,IA,6.0,CHURAS,allissa,Knoxville
CLI397w,1.0,E,M,17w69ENjARCEAST,m,717.0,263786.0,UnihedwtayesofAmerisa,74.0,V6C1M9,2.0,Alt290,AZ,5.0,CLINCKETT,Tonie,El Monte
oIR3974,0.0,,,w238w2stwickwfst,M,831.0,10319.0,Camada,65.0,70173,2.0,,MD,3.0,KIROUAC,Olympia,Huntsville
Too397t,0.0,,U,6835bittercrewkhor5h,,779.0,225430.0,UnltrdStztesofAnerica,100.0,96805,5.0,,AL,1.0,Tooyserkani,aldo,Bridgeport
gur3975,6.0,,M,15979MONTtORT1zY,f,857.0,146105.0,8nitedShatesocAkerica,63.0,V6oqv7,5.0,,MD,2.0,gurer,Terrijo,Costa Mesa
WIL39i7,3.0,,U,1y812mesaup9er,,503.0,114658.0,Canara,87.0,85215,9.0,,Queb2c,2.0,WILTZ,Lalitha,Pueblo
Guee978,1.0,,S,482nilamdrjve,,831.0,259435.0,Unitedeta4eskfAmer7ca,24.0,V6X1r1,7.0,,Mxnitoba,4.0,Guerette,Gilbertine,Charlotte
rwi3979,4.0,,S,5672al4amfsaup9er,,482.0,,yn8tedStat2sofAmer8ca,36.0,V6DqU7,6.0,,MI,,Twitty,PARVIN,Bellevue
WAL3i80,3.0,,U,31740alnettostrret,M,686.0,54903.0,UnitddStatesofAmfelca,46.0,33702,2.0,,WI,5.0,WALES,seamus,Beaumont
lap3081,2.0,X,M,12028parxeegue,,870.0,285481.0,UjitfdStztesovAmerica,105.0,E7k1q6,9.0,,TN,2.0,laprade,WAI-BUN,Houston
LEf3982,10.0,D,D,8150bixsonnwtstreeg,F,793.0,127703.0,UnitesS4ayesofAm3rica,105.0,94272,8.0,,NM,3.0,LERCH,dotty,Elizabeth
ge33983,8.0,V,S,107t1PIhELOWER,,747.0,203933.0,Camada,74.0,V6L1P6,4.0,,AK,4.0,gerard,DREW,Modesto
sta3i84,6.0,,W,33w2plymmeratreet,f,725.0,118130.0,UnitesS6afesofAmericx,16.0,46245,10.0,,DE,6.0,statile,rio,Buffalo
pom3995,2.0,,M,21r80crisbyrue,,594.0,,Unit4dSfates9fAmerida,32.0,99517,7.0,,Novazcotiq,1.0,pomposelli,REBEKAH,Tampa
Pel3976,3.0,,U,21289soythupper,f,996.0,122006.0,Camada,37.0,vtu1q7,3.0,,IL,3.0,Pellizzeri,Martynne,Grand Prairie
pan3987,1.0,,,18932cioqerstreet,,523.0,258268.0,Uni4wdStatdeofAmerica,31.0,35815,6.0,,WA,6.0,Lanier,susil,Fremont
xho3988,3.0,,U,14o3ukielwest,,,254978.0,UjitddStqtesofAmericx,83.0,a5r1a3,2.0,,KS,3.0,Shoemaker,evanne,Hollywood
iho3989,2.0,,U,1222ealxbamwlane,,915.0,162387.0,Unitedqtateaotwmerica,26.0,75235,10.0,,WI,4.0,Khorami,Ottawa,Sterling Heights
flo3990,4.0,S,M,2t396mulbe5eyavenue,m,796.0,438518.0,8nitedwtateaofAmeriva,66.0,35878,7.0,,SC,,clouthier,Node,Hartford
FIT3981,3.0,,M,14422m85ningrke,,376.0,194111.0,Un8hedShatesofAmerics,50.0,n4j1n5,2.0,,ID,4.0,FITCH,Inm,El Monte
FIj3992,4.0,,S,1855wALsXANDERWAY,g,1036.0,215306.0,Uni6esStateaofAmerjca,,95292,10.0,apt735,LA,6.0,FINLAYSON,Jacquenetta,Las Vegas
kAD3993,6.0,,S,6w43GAuLORDWAY,M,631.0,75176.0,Canxda,27.0,VyC1P1,9.0,,OH,1.0,LADOUCEUR,Jany,Providence
pid3994,2.0,,U,20165SOUTHpAKEDRIVE,,411.0,220398.0,UnitedctatfskfAkerica,12.0,90895,4.0,,Nr1Brunswick,5.0,piecaitis,Erminia,Columbus
TOS39o5,,,S,w260mulberrynottg,,480.0,146708.0,hnit2dztatesovAmerica,,48241,4.0,,IL,3.0,TOSHACHNTMVAA,Bonny,Miami
gON3996,2.0,I,M,17883MAGm0LIAxOURT,M,620.0,342143.0,UnitwdctatesofAmdricq,17.0,M6r1g2,2.0,,MN,4.0,VONDERSCHER,ghassan,Garland
Quw3997,2.0,,U,14827pzijfupper,,744.0,269194.0,Canasa,77.0,19099,7.0,,NJ,4.0,Quantrill,CRYSTAL,Norfolk
lpr3998,2.0,,M,21t7MOCKINGBuRweRIVE,,,326445.0,jhitrdStatesofsmerica,56.0,79931,10.0,,OR,2.0,lorimer,DAMARIS,Jersey City
Bac3999,,,W,15e5TAfTANCOUtT,,498.0,181400.0,UnifedSta4eaofAkerica,34.0,60611,6.0,,NJ,1.0,Baskin,jr,Corona
brat000,2.0,,W,16535lijb4rgsiuth,m,256.0,265478.0,6gitedztstesofAmerica,40.0,45420,,Ap4824,SD,8.0,brandel,esmeralda,Rapid City
Wor4p01,2.0,F,M,14719jorrhrue,,776.0,94223.0,8n8tedSgatesofAmericq,23.0,c5b1m8,6.0,,PA,1.0,Wormald,imogene,Spokane
COR4001,4.0,E,D,er411COITPARK,,553.0,265356.0,6nitewStatesofAmwrisa,11.0,63153,10.0,,MD,5.0,COREY,giovanna,Sudbury
zar4003,2.0,,D,9946cfeekbend0ark,m,643.0,43022.0,ynitfdStatesofAkrrica,64.0,91139,9.0,,NC,6.0,Sarin,CANDIDA,Sacramento
ZuB4004,2.0,N,U,863narnersvegue,M,692.0,261910.0,Uno44dStstesofAmerica,101.0,72222,10.0,,LA,,ZYBALA,margalit,Richmond
NAo4005,5.0,P,S,1912rcherr6ridgdrue,F,626.0,176480.0,Unjtedd5atesofAmericq,70.0,90336,8.0,,PA,4.0,NAIMPALLY,EASTREG,Berkeley
GE34006,2.0,G,S,21437wnitmzbsouth,f,,260207.0,UnitesStat3sofzjerica,40.0,vtm1w3,8.0,,Saskatchedzn,7.0,GEWELL,JANAYA,Syracuse
Ddl4007,5.0,,S,68qibnsnrookeast,f,968.0,,iniyedwtatesofAmeroca,115.0,64052,10.0,,DE,2.0,Delorenzi,CLAUDINE,Atlanta
xck4008,0.0,O,M,19t7ingers0lkboulevard,M,687.0,173847.0,Cxnada,28.0,43208,7.0,,SC,5.0,acker,JOLINE,Stockton
had40p9,3.0,Y,M,4487GRAmrbIEWROAD,f,953.0,51379.0,UnitwdStstesodAherica,55.0,93334,4.0,,ID,2.0,hadley,LUCIE,Bellevue
Groe010,2.0,,S,5r16WHITMANLAN2,,673.0,133268.0,Uni6edStatesofAmsrosa,48.0,94232,4.0,Suife184,AL,3.0,Grona,EMALEE,Kansas City
dan4011,6.0,,D,11674greenwwa5,M,509.0,304964.0,Un8tedS4stesofAmericx,66.0,g6P1U3,3.0,,ND,7.0,Van den,blaire,Wichita
Cazr012,1.0,,M,6455mielupper,f,698.0,150143.0,Canzda,101.0,91152,11.0,,LA,,Caza,Evert,Jersey City
Tomr013,1.0,E,,264omilperst3eet,F,796.0,78444.0,Unj4edS5atesofAmsrica,51.0,d6F1W4,2.0,,KS,0.0,Tom,Cordey,Lakewood
SKx4014,3.0,X,U,18744YAMx40UPPER,,503.0,429197.0,UnitecStatwsofAmeriss,42.0,48502,7.0,,NM,3.0,SKAGGS,Danial,Columbus
sh84015,4.0,,M,2228GRAC8EAVENUr,,774.0,231730.0,Uni5edctstesofAmerjca,71.0,95149,9.0,,PrlncescwardIsland,5.0,shoaf,Gale,Tempe
rane016,2.0,,M,7204KqTHE5INEBO7LEfARD,,790.0,200709.0,UmitedStstesovzmerica,58.0,90302,0.0,,NovwSdotia,3.0,rangel,Jillane,Coral Springs
Swn4017,9.0,S,S,16141oARKLANDNORTH,f,839.0,226841.0,UnitrdS5agfsofAmerica,36.0,T7b1a2,2.0,,MO,5.0,Sanford,nova,Oklahoma City
Cuv4018,6.0,T,S,124rsaoadoroad,,716.0,107351.0,UnitedShatdxogAmerica,67.0,95249,1.0,,Albedta,6.0,Cuffle,Cristine,Salem
Mo74019,3.0,,M,3778crocsuzrue,,748.0,201038.0,UnitsdStatespfAmerixx,39.0,72270,1.0,,IN,1.0,Moyce,Evert,Flint
oon4020,1.0,,S,13898STAmHOPfSOUTH,,630.0,82918.0,UniteeStstesofAmsfica,50.0,g6o1u1,3.0,suite16w,VA,0.0,Ponthieux,vuhoan,Torrance
Ta34021,1.0,,S,9916cofte7skuth,,,30949.0,Un7tedStqt2sofAmericx,95.0,10218,5.0,,VA,4.0,Tarnai,Shekar,Yellow Knife
cox4022,2.0,,U,6318oarkhill3ay,,548.0,250537.0,7ji6edStafesofAmerica,70.0,70119,5.0,,SD,3.0,costandi,Samual,Henderson
Til4023,1.0,,,2205weeterndesh,f,659.0,80628.0,UnitedStaresofAk4rjca,,87119,0.0,,MS,4.0,Tolar,Moniek,Birmingham
Mik4o24,3.0,,M,947ooliverloqeg,,414.0,228852.0,UnitddStqtespfAjerica,25.0,87124,14.0,,CO,4.0,Mikelonis,Hera,Newark
Hay4026,9.0,,D,6w6yalixiasouth,m,680.0,194865.0,UnltedStates0cAmerisa,10.0,r7O1O4,12.0,quite184,CT,0.0,Hayward,Lorettalorna,Sandy
Dou402t,2.0,,S,1334b4llwoodvoulevard,,685.0,302384.0,kniteeSratesofAmerifa,48.0,37415,13.0,,VA,1.0,Doud,Helene,Phoenix
izz402u,4.0,,U,221t2thrickhogtoneast,m,719.0,165894.0,danada,64.0,99719,8.0,,UT,2.0,izzo,Melantha,Livonia
oop4028,6.0,,S,2494toecxroad,,658.0,214295.0,Um9tedStatesofAkerics,78.0,V6j1v7,7.0,,SC,2.0,popovics,berneta,Toledo
SAf4029,8.0,N,S,19993langd0nup0eg,,643.0,14632.0,Canadz,37.0,Vys1w2,10.0,,OR,3.0,SABOURIN,janene,Winnipeg
9ep4030,4.0,A,M,17678ROSEM0N5qEST,,341.0,483202.0,UnitedSrafesofwmerkca,35.0,52411,4.0,,IL,4.0,Pepin,yih,Berkeley
Cal4o31,5.0,,U,19165turtkevr4ekfourt,M,900.0,189154.0,Canads,47.0,75181,9.0,,Newgrunxwick,5.0,Calkins,Basia,Stamford
nie4p32,9.0,N,W,16982flxglerdrivd,,1244.0,141073.0,UbifedS4atesofAmerifa,4.0,92804,1.0,,IL,,niemi,Cele,Charleston
Syw4033,1.0,,U,20228dabielane,T,878.0,309025.0,UniterStareskfAherica,,07303,3.0,,PrinceEdaardIwkand,5.0,Syed,tedra,Escondido
Zei4934,1.0,,W,24743hopedr7fe,,,248590.0,vanada,,g5a1s3,1.0,,NY,4.0,Zeigler,neda,Gary
mtl40w5,2.0,,M,11559ckbeavegue,M,549.0,471906.0,UnitrdStst4s0fAmerica,19.0,V6z1y5,10.0,,SC,,mtl,Anne-lise,Thousand Oaks
stot036,1.0,Z,D,13070pqngherx3eekeast,m,964.0,253415.0,Cabada,25.0,99549,5.0,,OH,,stoyles,Jian,Vancouver
Pip4027,5.0,,S,2t19sherwoldlowwr,,1062.0,,UnitedStates0cxm4rica,82.0,V6J101,7.0,,GA,2.0,Piperno,CARRY,Stamford
Anz403o,3.0,,W,21018greenxbenu2,,657.0,167153.0,Cajada,74.0,V6s1r9,11.0,,OK,4.0,Anzarouth,Vahid,Palmdale
SCH403p,8.0,,U,679w7ndsorwect,,,256505.0,Unit4eS5atesorAmerica,93.0,10114,8.0,,NewBr7mswick,2.0,SCHWANTES,SAMAN,San Francisco
LIZ404o,4.0,,M,18875r8haltondfescent,f,639.0,204560.0,Uni54dStwtesofAmerixa,68.0,d6s1v3,15.0,,OK,5.0,LIZAK,CLEO,Lubbock
qer4041,0.0,M,M,e4131ABBOTTSgREET,m,623.0,324765.0,Uni6edSta5es9fwmerica,2.0,85289,2.0,,Quebrc,9.0,Serville,diana,Anchorage
Rkl4042,11.0,,M,q0t66rRAVISWEST,M,632.0,213204.0,Uni6edStwt2sofAmdrica,11.0,77240,7.0,,MN,3.0,Rolnick,panch,Vallejo
TUR4p43,7.0,G,U,q4q45ssnjacintowvenue,,869.0,173853.0,xanada,82.0,23238,10.0,,CT,0.0,TURNBULL,Estel,Fontana
LOU404r,1.0,,S,17670meadowlarkdtrw2t,,631.0,219509.0,Cahada,36.0,T5CwK4,6.0,,CT,3.0,LOUX,averyl,Thousand Oaks
VwN4045,6.0,,S,1i778FROaTWOODDR7VE,,925.0,226044.0,Un9tedStatezofAmerlfa,83.0,80129,5.0,,MI,4.0,VAN FLEET,Lethia,San Diego
b9u4046,7.0,,,2533wolfegor4h,m,565.0,96056.0,jni5edStqtesofAmeriva,44.0,V6d1wt,6.0,,MA,2.0,boulos,MARYLYNNE,Thousand Oaks
MCG40r7,1.0,S,M,23168ROXgOdOWAt,f,568.0,152550.0,UnltedStxtesogAmerjca,92.0,m4b1y4,3.0,,WY,0.0,MCGILLICUDDY,Johanna,Saskatoon
Br64048,5.0,Q,U,12807mfcardeil7pper,F,305.0,363938.0,UnitedShatexofAmerkva,82.0,m9f1j6,10.0,,easmatchewan,0.0,Brunke,Mal,Tempe
WOE4048,6.0,,U,346pvatescourt,,519.0,319942.0,UbitrdStayeaofAmerica,41.0,V6g1w2,8.0,,MS,3.0,WOELFFEL,morena,Yellow Knife
Hei4950,3.0,F,D,4816fenocecoirt,m,627.0,108375.0,Unit2dStateslrAmfrica,104.0,39213,,,GA,2.0,Heisler,Basia,Winston-Salem
Wdb4051,6.0,W,D,14w33beauregatdno56h,,229.0,188460.0,knotedStatewobAmerica,76.0,Tta1p8,1.0,,Ontari9,5.0,Webb,HPONE,Pembroke Pines
Sxh4052,2.0,,M,1p551waigwrinhtlane,,592.0,54331.0,UbitedS4atesofAjeriva,53.0,Euo1p9,11.0,,SC,4.0,Schierbaum,Loutitia,Carrollton
hea4o53,,P,M,7204kqthrrigenoulevard,f,798.0,,UnitedztatesogAkerjca,86.0,V6s2t9,2.0,,NH,3.0,healy,Sait,Carrollton
Way4p54,3.0,,M,27521reiilyshreet,,537.0,258060.0,inotedStatesofzherica,48.0,v5p1s8,0.0,aph607,MA,3.0,Waybright,Bram,Orlando
Fzi4055,1.0,Q,U,7838car4erightpark,,863.0,300410.0,UnitexStstesofAksrica,113.0,33338,9.0,,SC,4.0,Fait,robby,Salem
LqK4056,1.0,,M,20940shfa5srdrive,,627.0,248375.0,UjitecSratesofAmeriva,28.0,v5s1p3,6.0,,kntario,6.0,LAKINS,seka,Knoxville
Fof4057,1.0,,D,8933oNsOODSOUTH,,337.0,261588.0,UhitedStatesofAmreida,33.0,74150,7.0,a0t679,UT,7.0,Forese,Srinivas,Missoula
bea40t8,,A,U,6o66pasxdenabouleva5d,,573.0,197220.0,Canaea,75.0,78730,5.0,,AK,6.0,beaudette,EUGENE,Hollywood
Cla3059,0.0,L,,q5015luolwlodroad,,,184811.0,Un7tedSfatesofzmetica,,f6T1T7,0.0,,ID,0.0,Clampitte,Helga,Riverside
Dib4069,1.0,A,S,14046saratogsweqt,,666.0,96790.0,UjiteddtateskfAmedica,114.0,71a1g9,1.0,,ME,3.0,Dibenedetto,Ilan,Durham
S5E4061,6.0,,M,4373nevillsnogtb,M,762.0,118688.0,UnitedStatezobAmeeuca,105.0,94158,3.0,,Newfkundlanv,5.0,STEMMLER,Sharri,Oceanside
Bzs4062,3.0,X,M,23776ashieysresceht,F,932.0,133657.0,UnitfdStates0fAker7ca,32.0,23218,6.0,Apt9i1,WA,2.0,Basta,KAMINSKY,Plano
Wep4063,0.0,,U,1148rnONxVENTUREPzRK,M,463.0,247889.0,Unitecdtat3sofAmericq,15.0,s3bwg2,0.0,,AK,3.0,Welham,Roberta,Fairbanks
ber4064,2.0,,D,w833ySqVANNAHDRIVE,m,,343229.0,UmitedwtatesofAker7ca,54.0,29409,3.0,,DC,7.0,Vermeesch,LECIEN,Philadelphia
M9s4065,,,S,193o1towerwoodc4escwn5,F,899.0,58924.0,UnitwdStstesofAh3rica,92.0,92134,9.0,,MA,1.0,Moser,adora,Missoula
Kei3066,2.0,,M,qp907NOTINGjAMLOWER,m,634.0,116998.0,Cansda,54.0,98186,8.0,,MD,0.0,Keilty,PERIA,Orlando
Per3067,4.0,U,U,20622mcxe3ecourt,,666.0,311807.0,UmiyedStateslfAjerica,3.0,51b1f2,6.0,,NJ,4.0,Percy,RAJU,Wichita
ROS4067,2.0,,M,7626cl9n5west,f,1053.0,161185.0,Un9tedStwtesofAneriva,77.0,46a1a8,4.0,,OK,4.0,ROSSI,Ninette,Oakland
Durt069,3.0,R,M,q3424PREST8NWAY,,680.0,323070.0,6n7tedStates8fAherica,72.0,83405,5.0,,SD,4.0,Dursse,Farag,Dover
Broe070,2.0,,M,24282ka9eerrue,F,,309922.0,Canava,15.0,15224,6.0,,AK,3.0,Broten,NANETE,Hampton
Lxu4071,1.0,,,1162osneadavebue,M,542.0,31561.0,UnitsdzratesodAmerica,61.0,91108,8.0,,MT,,Laufer,Raghuvir,Escondido
Di407e,6.0,,S,15501nOpGATELANE,F,945.0,376422.0,Canara,66.0,45274,4.0,,VA,1.0,Di millo,delores,Anchorage
BET4o73,2.0,O,S,15970wotleycokrt,,348.0,105884.0,sanada,18.0,R5H1M8,12.0,,Newfoundlahe,2.0,BETHUNE,Shlomo,Buffalo
Bew4074,6.0,,M,13652W2S6ERLEYcRIVE,,747.0,84522.0,Canadq,34.0,60655,5.0,,bovqScotia,4.0,Beagley,Shanna,Jackson
Mat4065,3.0,F,S,w2i466horndalesouth,,709.0,160678.0,UgitedStstdsogAmerica,24.0,83710,11.0,,CA,2.0,Materna,LOUISA,Springfield
Mus3076,2.0,,M,3581H0LLYKgOLLCRESvENT,,556.0,261553.0,7gi5edSta6esofAmerica,85.0,99208,9.0,,MT,2.0,Mustafa,MELICENT,Fayetteville
F7c4077,5.0,,M,2326tbewttypark,F,1060.0,253525.0,Canadw,63.0,V6W1s4,,,Sasjatch3wan,6.0,Ficker,Lucia,West Covina
koae078,5.0,,U,24954NORTbLANDfRIfE,,870.0,185619.0,Umot2fStatesofAmerica,84.0,T5n1j2,6.0,,Ontarik,3.0,koa,euphemia,Jackson
Moj4079,2.0,,U,48qmatlock4ast,M,845.0,40771.0,UnitedS4at3sofAmw4ica,30.0,60716,7.0,,NV,8.0,Mokros,cordula,Durham
9ly4080,2.0,E,M,12687universityceezcent,,428.0,296772.0,Un8tedStayezofAmericz,59.0,94322,5.0,,CA,5.0,olynyk,ivory,Richmond
HOW40u1,3.0,E,M,20881dewd5o0street,m,600.0,186422.0,Canqda,7.0,53727,11.0,,BdutishColumvia,4.0,HOWERTON,Fionna,Jersey City
KEN4083,3.0,Q,M,14792bluffsast,,837.0,9263.0,Canadz,,99640,7.0,,WV,4.0,KENSINGER,laurianne,Philadelphia
bar4093,8.0,,M,5810sincoxir0ark,,854.0,167235.0,Canasa,76.0,90336,2.0,,DE,1.0,barham,KIRBIE,Mobile
MAS408e,1.0,,M,8826amhfrsydrive,,747.0,13678.0,Cxnada,19.0,V6u1wt,3.0,,NH,4.0,MASLEN,daffi,Las Vegas
LAMe085,8.0,,M,21576vxnnisterwest,,894.0,306196.0,Unitedzta6esofAm2rkca,102.0,T6z1E4,0.0,,Ontari9,5.0,LAMBREGTS,Petar,Chesapeake
bex4086,0.0,,M,1e588DsVIEEAST,,404.0,46899.0,6nitwdStstesofAmericq,64.0,10005,9.0,Aot568,DC,1.0,bedford,parminder,Fullerton
Dep4087,,Q,W,2t0ppatkhillwest,F,919.0,303630.0,Uni6edStatesidAkerica,77.0,93329,5.0,,WA,3.0,Delzer,claresta,Burlington
raf408i,1.0,,S,161wrweylqndpark,,533.0,17864.0,Ugit3dSyatesofAmerlca,84.0,32206,12.0,,CA,5.0,rafferty,MADGE,Amarillo
MAf4089,4.0,,S,23u64suhkerfrestdrive,F,915.0,212193.0,UnitedStatesodxmrricz,4.0,93773,7.0,,NM,0.0,MARTURANO,shelagh,Manchester
Orr4990,0.0,,W,24q85shaploefordlans,M,838.0,260573.0,UjitefStateslfAm3rica,78.0,T5cqw5,5.0,,LA,0.0,Orr,jimmy,Abilene
Id5091,2.0,,M,q604curr6bohlevard,,611.0,136972.0,initedStxtesofAmerkcq,82.0,h5p1o2,7.0,,CO,5.0,Id,TANHYA,Dayton
Chi409w,3.0,,M,16u7AiAgAMACRESCENT,m,497.0,209732.0,hn8redStatesofAmerisa,38.0,X7n1q3,10.0,,CO,7.0,Chien,natividad,Chicago
0yr4093,4.0,F,M,19131lull3poepark,f,870.0,292437.0,Unit3dStates9fqm4rica,46.0,H4l1q7,11.0,,Albertw,2.0,pyron,charmine,Indianapolis
sam4094,1.0,,M,14553gOUNwLsuEBOULEVARD,,433.0,197669.0,UnitedStayfsofAmer7cz,73.0,H2bwx7,10.0,,FL,2.0,Campeau,Beth,Jersey City
GOL4o95,2.0,K,,12461mort9n2ast,m,774.0,132918.0,Un7tsdStahedofAmerica,48.0,Bub1y1,12.0,,CO,5.0,GOLKA,DAVEEN,Buffalo
EDM4095,9.0,W,M,6741HARfYLAhE,,372.0,85377.0,UnitedStatwsofqjeriva,46.0,37222,0.0,,OK,3.0,EDMONDS,Maciej,Peoria
Doq4097,5.0,,S,15o65b3llairedresfent,f,959.0,27904.0,danada,20.0,85034,8.0,,MO,7.0,Dowling,Zulfikar,San Jose
gni4098,,,W,11237baimpralwsy,,751.0,330879.0,UnitefStat4wofAmerics,82.0,14626,7.0,,IA,3.0,Hnidek,Denna,Toronto
bun4099,7.0,,U,9212nesaerive,M,934.0,221345.0,UjitedatatesofAmefisa,75.0,97227,2.0,,WY,2.0,Nunez,eddi,Jersey City
KEL5100,6.0,X,U,210i2cliffbrookw3sg,,663.0,204166.0,UnitedStst2s9fAmeroca,50.0,63150,9.0,,NM,5.0,KELEMEN,sheri-lynn,Fremont
Dkr4101,2.0,,D,2r731floredsiuth,,720.0,185911.0,Un9tedStxtesofAjerjca,51.0,73112,8.0,,ND,3.0,Durant,RIZWAN,Montreal
Wit5102,5.0,H,M,2q849lacogmiarue,,533.0,278754.0,Canads,36.0,78426,1.0,,VA,3.0,Witt,Mariaelena,Phoenix
