prospect_AgeID,prospect_MaSta,prospect_NumChil,prospect_Ph,prospect_Sta,prospect_In,prospect_NeWo,prospect_Ge,prospect_FiNa,prospect_CreRa,prospect_Emp,prospect_Ci,prospect_MiInit,prospect_PosCo,prospect_Ag,prospect_Co,prospect_NumC,prospect_OOReF,prospect_NumCrCa
Liv1387,W,0.0,1-888-335-2854,MO,104663.0,1362382.0,m,Shakoor,664.0,Harsco,Madison,,80111,31.0,United States of America,2.0,O,8.0
PAT1388,M,4.0,1-608-160-6229,NE,92864.0,,,Kataryna,479.0,Paccar,Irvine,B,10053,87.0,United States of America,4.0,O,7.0
Tab1389,S,1.0,1-464-010-3535,British Columbia,398775.0,3733098.0,,Leesa,608.0,Burger King Holdings,Lansing,,77038,87.0,United States of America,0.0,O,10.0
Mul1390,S,4.0,1-137-988-6038,MA,257173.0,1542024.0,m,Annecorinne,364.0,Volt Information Sciences,Cedar Rapids,,53218,98.0,United States of America,5.0,R,8.0
Laa1391,U,3.0,1-766-743-9309,MD,84127.0,1162138.0,,Walley,815.0,Beckman Coulter,Bellevue,,h5j 1q8,99.0,United States of America,1.0,O,9.0
Rho1392,U,5.0,1-840-490-0326,IA,124538.0,,,kassi,459.0,Collective Brands,Oshawa,D,T6D 1E3,59.0,United States of America,0.0,U,5.0
RAN1393,W,0.0,1-471-037-3582,OK,95175.0,3685624.0,,ELISSA,416.0,Scholastic,West Valley,,33716,93.0,United States of America,1.0,R,4.0
Van1394,M,,1-277-006-2235,KS,19441.0,3582803.0,,chak-hong,509.0,IMS Health,Whitehorse,G,90087,39.0,United States of America,4.0,O,1.0
Slo1395,M,3.0,1-088-270-7799,AZ,382719.0,3737128.0,,Gerhardine,379.0,HealthSouth,Macon,,81002,24.0,United States of America,3.0,R,10.0
Kra1396,M,0.0,1-950-683-4334,WA,484039.0,2603020.0,m,gerrilee,391.0,AES,Plano,O,99566,89.0,United States of America,2.0,U,0.0
Lea1397,D,2.0,1-771-522-4842,IL,,2661754.0,M,Coila,342.0,Watson Wyatt Worldwide,Edmonton,,v6z 1s7,45.0,United States of America,4.0,O,10.0
Rez1398,W,2.0,1-391-517-2753,New Brunswick,129768.0,656351.0,,Kissiah,426.0,NV Energy,San Francisco,R,79940,42.0,United States of America,4.0,O,0.0
Mul1399,S,0.0,,CT,407775.0,425861.0,m,DARLA,647.0,Liberty Media,Berkeley,,t5d 1p9,11.0,Canada,1.0,R,2.0
Mic1400,U,3.0,1-238-931-9395,DC,265421.0,2868510.0,,melonie,800.0,Mueller Water Products,Naperville,U,m6s 1h2,52.0,United States of America,1.0,U,4.0
adk1401,M,0.0,1-077-161-6331,NV,64519.0,3361065.0,m,BERNARDINE,801.0,Valmont Industries,Escondido,,90011,,United States of America,1.0,O,6.0
arb1402,S,0.0,1-633-800-2565,NM,162727.0,2645298.0,,THANH-HOA,480.0,Liberty Global,Chandler,I,22334,97.0,Canada,1.0,O,7.0
loy1403,W,0.0,1-909-984-3943,New Brunswick,390008.0,13946.0,,OTHILIA,505.0,Molex,Montpelier,,V6m 1v9,37.0,United States of America,4.0,,5.0
Ber1404,S,2.0,1-676-509-7388,Manitoba,393946.0,1170286.0,,sati,756.0,National Fuel Gas,Wichita,,01612,91.0,Canada,2.0,O,8.0
mor1405,U,1.0,1-554-380-2052,Nova Scotia,434837.0,2699550.0,,DELBERT,525.0,Dover,Fairbanks,W,M1G 1R6,46.0,United States of America,0.0,O,6.0
QUE1406,U,4.0,1-192-024-5241,MT,128809.0,1459577.0,,clarette,432.0,DirecTV Group,London,,35820,23.0,United States of America,5.0,O,1.0
Goo1407,M,3.0,1-897-403-0830,GA,70724.0,1323264.0,C,kelcey,304.0,St. Jude Medical,Mesquite,,h2c 1y3,65.0,Canada,0.0,O,10.0
Kir1408,M,3.0,1-741-451-3570,Manitoba,80660.0,2270741.0,,lexis,402.0,Williams-Sonoma,Greensboro,,60815,40.0,Canada,1.0,O,2.0
ber1409,U,3.0,1-057-953-5828,Alberta,20363.0,1362251.0,m,Jeanne,459.0,Brightpoint,Yonkers,,38194,4.0,Canada,2.0,O,
pol1410,U,5.0,1-074-337-8861,MI,341461.0,3863190.0,f,BAOMINH,823.0,Weis Markets,Kitchener,D,V6H 1U9,65.0,United States of America,4.0,O,3.0
MOU1411,U,4.0,1-283-517-3233,MI,397314.0,20910.0,,Naresh,738.0,MSC Industrial Direct,Sunnyvale,T,23463,29.0,Canada,,U,0.0
Sto1412,U,0.0,1-855-285-1143,MS,448123.0,3505829.0,,Tana,532.0,Ball,New Orleans,,X5E 1U1,14.0,United States of America,2.0,O,4.0
Rei1413,U,,1-212-091-2183,WY,97211.0,3127863.0,M,Karrah,394.0,Catalyst Health Solutions,Sacramento,,43234,83.0,Canada,0.0,O,1.0
mej1414,M,4.0,,Nova Scotia,395539.0,464964.0,,Kary,793.0,AGL Resources,Mobile,W,80018,8.0,United States of America,2.0,O,0.0
zub1415,U,5.0,1-530-017-1948,MS,428472.0,,,Sherman,765.0,M&T Bank Corp.,Hayward,C,V6c 1t2,13.0,Canada,5.0,O,10.0
Hai1416,W,1.0,1-883-844-4809,CT,250024.0,1265549.0,m,TRACEY,574.0,Bemis,Hilo,,75209,,United States of America,3.0,O,4.0
bri1417,M,2.0,1-499-792-2473,Quebec,429284.0,3047478.0,M,jackson,380.0,Adobe Systems,Sterling Heights,,06110,43.0,United States of America,1.0,O,1.0
BAR1418,M,5.0,1-915-118-9157,MT,316311.0,2737122.0,,Twila,369.0,LKQ,Santa Clara,,X7i 1r1,36.0,United States of America,1.0,R,8.0
atl1419,M,4.0,1-047-607-6290,NM,449359.0,2940471.0,,BERNICE,664.0,Newmont Mining,Madison,,19114,,United States of America,2.0,O,4.0
kum1420,M,1.0,1-188-566-5521,MO,284111.0,3846613.0,f,letisha,768.0,Key Energy Services,Dayton,N,95205,29.0,United States of America,2.0,R,9.0
cra1421,M,4.0,1-779-330-7735,British Columbia,218682.0,1240712.0,M,Florette,604.0,BJ's Wholesale Club,Spokane,,93332,72.0,Canada,2.0,O,1.0
Jen1422,M,2.0,1-722-749-6972,NJ,,2347150.0,,Jozef,,Viacom,Reno,A,19202,69.0,United States of America,0.0,R,2.0
ony1423,S,3.0,1-043-012-1235,Ontario,466479.0,,,RINA,801.0,Huntsman,Newport News,,v6q 1w7,31.0,United States of America,2.0,R,7.0
and1424,W,1.0,1-321-952-3768,NY,88824.0,3959952.0,F,GRATIANA,413.0,Blockbuster,Dayton,,75026,0.0,United States of America,0.0,,3.0
Sab1425,W,3.0,1-593-015-3350,SC,84838.0,1609930.0,,Aniko,484.0,Oceaneering International,Lowell,,20056,43.0,United States of America,,O,5.0
HAS1426,M,1.0,1-794-985-9390,WY,180953.0,3463678.0,m,Iseabal,389.0,Freescale Semiconductor,Bellevue,,94391,3.0,United States of America,5.0,R,1.0
ber1427,S,2.0,1-872-826-6371,UT,127651.0,359148.0,,KWAN,647.0,Thrivent Financial,Portland,,m5a 1y5,,United States of America,1.0,O,7.0
mol1428,U,2.0,1-722-050-8438,MT,461641.0,2118243.0,,devan,475.0,Protective Life,Ottawa,,V6c 1r8,33.0,United States of America,3.0,O,7.0
Nem1429,M,5.0,1-567-610-8134,Ontario,,2092878.0,,Sissy,364.0,Pacific Life,Ottawa,O,45205,64.0,United States of America,,R,2.0
nor1430,M,4.0,1-985-769-7168,CO,59965.0,403057.0,,Armando,340.0,Constellation Brands,Des Moines,,99559,92.0,United States of America,,O,2.0
HUS1431,M,,1-799-509-0373,MO,399662.0,2636894.0,f,Flore,699.0,American Express,Salinas,,95298,16.0,United States of America,0.0,R,8.0
KAY1432,U,1.0,1-983-800-5242,AL,134088.0,1360004.0,f,Timmy,353.0,Emerson Electric,Independence,,23239,68.0,United States of America,2.0,O,4.0
Soi1433,W,5.0,1-690-814-6452,MT,25889.0,2922377.0,,CARLOTA,351.0,Avis Budget Group,Garland,U,04103,47.0,United States of America,1.0,U,4.0
Bun1434,U,1.0,1-332-461-0867,WI,425827.0,1144785.0,F,Christen,339.0,Dun & Bradstreet,Durham,,V6c 1t6,18.0,United States of America,0.0,R,6.0
Kin1435,U,3.0,1-481-002-0139,TX,158093.0,690738.0,F,mora,832.0,Owens & Minor,Kitchener,,v6s 1t1,49.0,Canada,3.0,O,8.0
JED1436,U,3.0,1-667-614-7770,DC,190713.0,791534.0,,danika,717.0,Broadridge Financial Solutions,Dayton,,95192,,United States of America,2.0,O,7.0
val1437,D,5.0,1-843-990-2613,AR,305355.0,400038.0,,Sammy,607.0,Tenneco,Augusta,O,02102,66.0,United States of America,3.0,O,0.0
Wen1438,M,3.0,,ND,132251.0,2804529.0,,SHUO,722.0,Mirant,Ann Arbor,,V6g 1q6,17.0,Canada,1.0,O,
ZIM1439,M,2.0,1-824-968-9079,AK,289203.0,3705739.0,,Anna-diane,560.0,Symantec,Scottsdale,A,36106,6.0,Canada,4.0,O,3.0
Yuh1440,M,0.0,1-322-081-3232,OH,425736.0,1798130.0,,Thi,327.0,Land O'Lakes,Irvine,,v6i 1r6,80.0,United States of America,1.0,O,1.0
Lat1441,W,2.0,1-819-895-0022,Ontario,70444.0,3502432.0,F,lyndsey,747.0,Illinois Tool Works,Wichita,D,58501,96.0,Canada,2.0,O,5.0
STO1442,,0.0,1-328-061-6071,British Columbia,282725.0,2074888.0,f,Steven,712.0,Assurant,Biloxi,G,90164,,Canada,2.0,,1.0
pea1443,M,5.0,1-841-422-6394,LA,206554.0,1140159.0,M,Karlon,410.0,Brookdale Senior Living,Durham,,m2r 1d9,67.0,United States of America,2.0,O,9.0
ham1444,S,1.0,1-422-387-8423,ME,85624.0,1007843.0,m,Azam,317.0,Biomet,McAllen,,60819,73.0,United States of America,4.0,,1.0
ESH1445,M,1.0,1-645-136-4323,OR,298008.0,3454615.0,M,Tabatha,390.0,Eaton,Whitehorse,,14224,77.0,United States of America,,O,0.0
KOS1446,M,1.0,1-251-197-9978,WI,426550.0,1208329.0,,nic,698.0,BlueLinx Holdings,Stockton,,H2g 1y7,65.0,United States of America,1.0,O,
Hol1447,M,3.0,1-549-706-8037,LA,188000.0,2078508.0,F,Bruno,400.0,CVR Energy,Jacksonville,,35828,,United States of America,3.0,O,0.0
gor1448,W,1.0,1-287-390-0344,Manitoba,146853.0,765655.0,F,Pet,306.0,Nordstrom,Oshawa,,80076,94.0,United States of America,1.0,O,8.0
dao1449,S,5.0,1-136-871-4853,AK,488227.0,,,Marianna,748.0,Cenveo,Beaumont,,V6h 1p6,42.0,Canada,3.0,U,3.0
fri1450,U,5.0,1-718-839-1233,NJ,135652.0,1197470.0,f,ko,382.0,Aon,Raleigh,,78297,96.0,United States of America,5.0,O,7.0
wes1451,M,5.0,1-513-262-1083,UT,91230.0,180887.0,,Corissa,353.0,Varian Medical Systems,Hollywood,,85745,46.0,Canada,0.0,O,1.0
Rid1452,S,2.0,1-168-196-3269,WI,155912.0,1500237.0,,Kial,620.0,Noble Energy,Pasadena,,52410,3.0,United States of America,1.0,O,
REC1453,M,0.0,1-124-350-1278,OH,424742.0,506636.0,,Pojanart,579.0,XTO Energy,Fullerton,G,94526,38.0,United States of America,2.0,O,3.0
Cor1454,U,3.0,1-965-637-7884,UT,,382143.0,,Beau,487.0,Jones Lang LaSalle,Chicago,,48267,25.0,United States of America,2.0,O,10.0
RUT1455,,3.0,1-037-404-2204,IN,164284.0,200505.0,,Edmond,,Global Partners,Scottsdale,Y,22311,1.0,Canada,4.0,O,6.0
her1456,M,4.0,1-902-506-5132,IL,270824.0,145414.0,M,Merlin,526.0,Smith International,Vancouver,O,M5d 1x3,12.0,United States of America,2.0,R,10.0
EAR1457,W,2.0,1-338-283-6126,MO,2995.0,789534.0,M,nerita,587.0,Hudson City Bancorp,Fairbanks,,H2f 1v8,83.0,United States of America,2.0,O,4.0
Hew1458,U,,1-500-865-6694,VA,284237.0,747028.0,f,wong,835.0,Teradata,Ottawa,,76101,94.0,United States of America,2.0,,4.0
Sch1459,S,0.0,1-561-743-3674,AR,10797.0,2365399.0,,Geetha,483.0,,Baltimore,G,44309,,United States of America,5.0,O,1.0
wai1460,U,1.0,1-559-120-2354,DE,67931.0,2593403.0,m,Virgil,495.0,eBay,Erie,,t5a 1z8,27.0,Canada,5.0,O,4.0
kri1461,M,3.0,1-975-153-0698,VT,428362.0,1373375.0,M,CALYPSO,562.0,PNC Financial Services Group,San Antonio,,H2b 1v3,31.0,United States of America,0.0,O,
Tow1462,U,4.0,1-463-873-6723,NV,396053.0,1126411.0,F,Etty,654.0,,Vallejo,L,14615,78.0,United States of America,4.0,R,6.0
Cha1463,U,1.0,1-219-554-2664,ND,340866.0,2231842.0,m,SANJOY,699.0,Gilead Sciences,Lansing,,94289,74.0,United States of America,,O,0.0
aok1464,S,4.0,1-689-127-0750,WA,,1179864.0,M,BEA,627.0,Scholastic,San Buenaventura,A,43236,24.0,United States of America,2.0,O,6.0
Ser1465,M,2.0,1-314-585-7408,IN,184776.0,1887611.0,F,Sharai,761.0,Cintas,Toledo,V,T6a 1i3,42.0,United States of America,3.0,O,6.0
Pro1466,U,5.0,1-207-082-1499,OK,351384.0,3818897.0,M,WIESLAWA,364.0,Amphenol,Pembroke Pines,,93384,43.0,Canada,3.0,O,8.0
Lei1467,U,1.0,1-504-108-2295,IL,465062.0,1557145.0,f,jolyn,425.0,PC Connection,Corona,,99204,91.0,United States of America,0.0,O,5.0
kri1468,S,4.0,1-333-035-4890,AZ,313615.0,3743113.0,m,ADELAIDA,569.0,Verizon Communications,Providence,,v6i 1s4,70.0,Canada,,,10.0
Bab1469,M,4.0,1-623-256-9129,WY,385145.0,267902.0,m,Marjie,,National Fuel Gas,Washington,F,80933,36.0,United States of America,2.0,O,10.0
DIP1470,M,4.0,1-682-574-9701,MS,265547.0,1554714.0,,Dick,584.0,Belk,Palmdale,N,37914,95.0,United States of America,0.0,O,9.0
pin1471,D,3.0,1-909-879-4150,WY,210242.0,1785849.0,F,Zaven,738.0,Calumet Specialty Products,Casper,S,38113,66.0,United States of America,4.0,O,9.0
Hau1472,M,2.0,1-183-178-5917,CT,14168.0,3000691.0,,Vinnie,432.0,Perot Systems,Denver,,M4L 1O4,16.0,United States of America,0.0,O,5.0
Bin1473,M,1.0,1-847-669-3845,DC,28104.0,3170300.0,M,Wanda,,H&R Block,Atlanta,,90364,86.0,United States of America,1.0,O,7.0
Pir1474,M,0.0,1-976-903-4058,CA,59747.0,1789875.0,M,Prams,758.0,Martin Marietta Materials,Atlanta,,V6h 1t6,46.0,Canada,5.0,O,8.0
Gra1475,M,1.0,1-499-860-2810,Quebec,89818.0,2698625.0,F,Cacilia,354.0,General Mills,Simi Valley,,79424,21.0,United States of America,5.0,O,5.0
ROZ1476,M,5.0,1-166-910-8873,WY,189590.0,3471479.0,,caralie,837.0,,Tucson,N,92035,78.0,United States of America,4.0,O,10.0
Har1477,M,5.0,1-136-594-1087,DE,328668.0,1921541.0,f,Mamoru,405.0,Xcel Energy,Yellow Knife,F,50303,70.0,United States of America,3.0,O,6.0
ket1478,W,2.0,1-888-057-7581,IL,31540.0,3611018.0,f,Carmencita,707.0,Vulcan Materials,El Monte,,v6f 1p6,35.0,United States of America,2.0,R,
Hol1479,M,1.0,1-678-590-3942,Saskatchewan,130384.0,2973756.0,M,Zarah,811.0,General Electric,St. Johns,,Y1a 1f7,89.0,United States of America,0.0,O,0.0
obr1480,M,0.0,1-516-564-1148,WY,86950.0,3055483.0,,Svend,616.0,Windstream,Durham,,H7e 1u6,37.0,United States of America,5.0,R,3.0
Laf1481,M,1.0,1-815-923-2513,OR,445785.0,3458800.0,f,Ali,764.0,Hasbro,Rockford,R,75040,65.0,United States of America,5.0,O,4.0
Bit1482,M,4.0,1-732-516-4962,NE,45116.0,101009.0,,barbra,603.0,,Erie,,35872,84.0,United States of America,,,1.0
irv1483,M,4.0,1-824-110-6454,VA,139863.0,2274366.0,,JANETTA,738.0,Starbucks,Thousand Oaks,M,93667,9.0,United States of America,,U,5.0
mos1484,M,4.0,1-652-879-2108,OK,2738.0,1663960.0,F,Zsazsa,417.0,Yahoo,Warren,R,29203,63.0,United States of America,5.0,O,4.0
Dem1485,M,5.0,1-186-422-8260,Manitoba,141116.0,1704190.0,,Ermengarde,487.0,KBR,Hamilton,,67235,58.0,United States of America,1.0,O,1.0
Mcg1486,M,1.0,1-656-662-2201,WI,441116.0,,m,Dredi,725.0,Textron,Provo,,62701,99.0,United States of America,4.0,O,5.0
har1487,U,5.0,1-503-287-5549,CT,248359.0,2808793.0,,Kalle,667.0,Occidental Petroleum,Buffalo,F,94388,44.0,United States of America,5.0,R,2.0
PAT1488,S,1.0,1-178-317-4258,WI,65756.0,3196105.0,,MIKAELA,305.0,Energy Future Holdings,Cleveland,,36634,98.0,United States of America,3.0,O,4.0
COU1489,D,4.0,,Ontario,290793.0,3544876.0,F,Walter,403.0,Amerco,West Covina,,93851,16.0,United States of America,4.0,O,2.0
Ker1490,S,3.0,1-108-050-9807,NV,129732.0,1670772.0,,Matty,569.0,OfficeMax,Milwaukee,,83404,79.0,United States of America,5.0,O,10.0
Lyo1491,U,1.0,1-550-271-1876,British Columbia,53133.0,540493.0,,Shaw,344.0,Teradata,Buffalo,,v6b 1t4,39.0,United States of America,0.0,R,9.0
Grz1492,U,2.0,1-474-997-1416,Manitoba,405337.0,1555520.0,f,Nanny,421.0,Navistar International,Orange,,94242,100.0,United States of America,4.0,O,1.0
DON1493,D,4.0,1-656-672-9096,WI,155083.0,1846931.0,,angelika,745.0,Smithfield Foods,Norfolk,,M5a 1x3,30.0,Canada,2.0,R,9.0
hub1494,D,1.0,1-800-584-3210,MD,,434760.0,,rosemary,754.0,National Semiconductor,Buffalo,,99730,93.0,Canada,1.0,O,9.0
Vas1495,S,3.0,1-439-654-9673,SC,91449.0,198000.0,m,Melissa,542.0,Laboratory Corp. of America,Bakersfield,L,T6D 1C2,53.0,United States of America,0.0,O,8.0
CRI1496,M,3.0,1-932-897-9544,Saskatchewan,239766.0,1724612.0,F,Ann-marie,427.0,Itron,Philadelphia,O,V6W 1P1,79.0,United States of America,1.0,O,4.0
FRI1497,D,0.0,1-449-834-6963,MI,53266.0,103055.0,f,Virgina,523.0,Advance Auto Parts,New York,,28245,,United States of America,4.0,R,2.0
Bau1498,M,2.0,1-631-174-6058,New Brunswick,,3328645.0,M,annecorinne,407.0,Owens-Illinois,Laredo,Q,78219,24.0,Canada,4.0,O,0.0
lor1499,D,1.0,1-113-004-7988,ID,10853.0,,,thomson,433.0,Southwest Gas,Fremont,,T5D 1Y8,9.0,Canada,2.0,O,10.0
SHA1500,M,3.0,1-109-833-5901,DC,90003.0,1466155.0,,POWELL,641.0,Huntington Bancshares,Salem,W,20005,90.0,United States of America,0.0,O,3.0
sch1501,U,2.0,1-180-822-0026,NE,326214.0,812636.0,M,Cho,704.0,Campbell Soup,Garland,A,M7n 1a8,58.0,United States of America,0.0,O,8.0
kam1502,U,3.0,1-118-536-3025,ME,85603.0,2635070.0,F,SILVA,768.0,E.W. Scripps,St. Petersburg,,T6D 1H2,9.0,United States of America,3.0,O,7.0
Sel1503,S,5.0,1-350-411-9708,Saskatchewan,75465.0,847812.0,m,Shari,648.0,Total System Services,Washington,,V6v 1r9,,United States of America,1.0,U,8.0
Ghe1504,M,4.0,1-111-023-7187,VT,273914.0,382620.0,,Mellisent,401.0,Manitowoc,Corona,,53227,81.0,United States of America,1.0,O,10.0
SHI1505,W,1.0,,FL,165836.0,3389560.0,m,Bruno,548.0,Phoenix,Independence,,m7o 1b4,33.0,Canada,4.0,O,4.0
Abo1506,S,3.0,1-086-789-6519,CA,489340.0,898322.0,F,Delfin,666.0,Landstar System,Savannah,,M5d 1v4,59.0,United States of America,3.0,R,6.0
LAH1507,M,0.0,1-314-758-5852,WI,485480.0,3489904.0,,Marcia,745.0,Mueller Industries,Whitehorse,Y,x1h 1s1,23.0,Canada,5.0,O,8.0
Bol1508,S,4.0,1-870-655-0049,ID,202294.0,324039.0,m,Annalee,310.0,Invacare,Cincinnati,U,93805,13.0,United States of America,4.0,O,5.0
fis1509,M,1.0,1-578-045-5351,MI,434289.0,492431.0,,Romy,419.0,Alliant Techsystems,West Covina,J,94196,17.0,Canada,0.0,O,7.0
JOI1510,M,1.0,1-243-279-2993,ND,249525.0,884983.0,,florry,310.0,Sonic Automotive,Birmingham,,72267,92.0,Canada,2.0,O,7.0
Jak1511,W,3.0,1-897-141-1298,MI,123780.0,3928613.0,M,Alok,490.0,Unified Grocers,Winnipeg,Q,H7e 1s1,17.0,Canada,4.0,R,0.0
Sur1512,W,0.0,1-090-633-2787,IA,121866.0,2774428.0,,Anneliese,800.0,Costco Wholesale,Victoria,,94457,10.0,United States of America,5.0,O,0.0
Hel1513,M,3.0,1-752-622-8759,IN,476710.0,646041.0,,emran,450.0,PPG Industries,Coral Springs,,45220,64.0,United States of America,1.0,O,9.0
pre1514,S,5.0,1-591-778-8688,ND,399528.0,2973599.0,,miriam,643.0,Packaging Corp. of America,Arlington,,H5l 1r2,53.0,United States of America,2.0,O,2.0
Gli1515,M,3.0,1-186-807-2475,CO,172693.0,2894887.0,,Ashlee,820.0,,Durham,,89121,88.0,United States of America,0.0,O,6.0
ann1516,U,2.0,1-158-639-9180,IA,309846.0,2103192.0,f,TORY,352.0,International Game Technology,Santa Ana,D,36149,9.0,United States of America,4.0,O,2.0
Kno1517,U,2.0,1-957-311-2551,MA,476193.0,3085760.0,F,BIDGET,820.0,ScanSource,Cedar Rapids,,V6O 1W3,85.0,United States of America,3.0,U,5.0
Mic1518,S,5.0,1-454-844-5285,Nova Scotia,295909.0,1234065.0,,morna,470.0,Simon Property Group,Iqaluit,I,60780,79.0,United States of America,1.0,U,10.0
efs1519,,3.0,1-994-912-9389,TX,148902.0,3173199.0,f,Faina,624.0,CVS Caremark,Corpus Christi,,M7n 1b4,50.0,United States of America,2.0,R,4.0
Har1520,U,5.0,1-308-526-0408,VA,80132.0,1106177.0,M,cesar,693.0,Medco Health Solutions,El Monte,,55153,13.0,United States of America,,O,3.0
HOL1521,D,2.0,1-546-474-3897,MD,104978.0,104805.0,,ORALIE,736.0,Catalyst Health Solutions,Richmond,,H7e 1s4,2.0,United States of America,1.0,O,6.0
als1522,U,4.0,1-834-081-4944,KY,304295.0,191852.0,F,Douglass,573.0,Rockwell Automation,Huntington Beach,,14204,55.0,Canada,5.0,O,5.0
Bas1523,M,0.0,1-653-883-4810,ND,382676.0,1016522.0,m,Johan,445.0,SLM,Glendale,,94591,57.0,Canada,1.0,O,10.0
hit1524,D,5.0,1-068-884-2909,TX,13829.0,751262.0,,Cristie,548.0,Beacon Roofing Supply,Hayward,,98102,65.0,United States of America,3.0,O,8.0
BAL1525,M,0.0,1-369-222-7038,IL,251874.0,1193509.0,,Tresa,324.0,Huntington Bancshares,Worcester,R,95252,49.0,United States of America,1.0,O,7.0
lil1526,U,5.0,1-122-338-0001,Alberta,233030.0,1265027.0,M,GEOFF,348.0,Arch Coal,Madison,,33716,54.0,United States of America,,O,5.0
BRA1527,W,3.0,1-708-984-3571,ID,414795.0,,m,MACE,581.0,Cooper-Standard Holdings,Hilo,V,H6a 1w4,61.0,United States of America,4.0,O,3.0
BIG1528,S,,,FL,366359.0,80680.0,F,JOANNE,692.0,Nalco Holding,Indianapolis,,v6j 1p8,31.0,United States of America,1.0,O,7.0
Qui1529,M,0.0,1-882-813-7777,Quebec,433018.0,715481.0,F,Fredericka,345.0,,Beaumont,,94443,,United States of America,2.0,R,
Chi1531,W,1.0,1-977-563-3107,RI,375372.0,1366427.0,,CYBILL,524.0,Burger King Holdings,Detroit,,V5b 1o1,55.0,United States of America,1.0,O,4.0
gos1532,U,3.0,1-173-251-6874,KS,368074.0,1583171.0,M,BESS,742.0,Ingles Markets,Abilene,,M4L 1N2,94.0,United States of America,2.0,O,10.0
smy1533,M,5.0,1-874-604-3289,OR,453138.0,777929.0,F,KIRI,,Modine Manufacturing,St. Petersburg,U,22226,67.0,United States of America,0.0,,5.0
DEM1534,W,1.0,1-144-460-9212,NM,404914.0,3836423.0,m,MIMI,465.0,Blockbuster,Moreno Valley,,y5c 1n9,55.0,United States of America,0.0,,8.0
zur1535,U,3.0,1-208-527-9666,MO,,2819864.0,M,CHRISTEN,393.0,Emerson Electric,Pasadena,,77255,0.0,United States of America,2.0,R,8.0
MAC1536,M,4.0,1-488-190-3987,PA,213892.0,1054065.0,,POLLYANNA,449.0,Cummins,Irving,X,T5D 1Q2,16.0,United States of America,0.0,U,0.0
Rob1537,M,1.0,1-928-609-5956,NM,15212.0,112727.0,,Willard,346.0,Verso Paper,Fort Collins,,36688,86.0,Canada,5.0,U,3.0
Mat1538,D,4.0,1-525-753-2190,RI,181008.0,2913410.0,F,Lea,479.0,PPL,New York,N,h5j 1q3,61.0,United States of America,3.0,O,3.0
hav1539,W,2.0,1-133-814-6815,MA,164110.0,3502000.0,,DUTCH,457.0,H&R Block,Fort Worth,E,M9d 1s6,39.0,Canada,5.0,,5.0
Bos1540,M,1.0,1-028-897-9680,New Brunswick,356260.0,3142114.0,f,Edyth,403.0,Boston Scientific,Huntington,,M5F 1U6,50.0,United States of America,4.0,O,4.0
nal1541,M,0.0,1-820-635-5662,TN,434372.0,461981.0,f,CARLYNNE,768.0,,St. Catharines,,99710,7.0,United States of America,5.0,,6.0
FER1542,M,1.0,1-993-027-8092,British Columbia,322772.0,866135.0,,jon,609.0,Scana,Houston,,91210,89.0,United States of America,2.0,O,8.0
Rei1543,U,4.0,1-889-516-6723,MS,103115.0,2180522.0,,Nevein,685.0,Cinemark Holdings,St. Paul,Y,h7g 1u4,,United States of America,0.0,O,8.0
spi1544,U,5.0,1-195-535-4681,TN,87172.0,1275045.0,m,YAVAR,463.0,BJ Services,Independence,,78743,18.0,United States of America,4.0,O,5.0
kle1545,,1.0,1-571-237-3189,NY,46053.0,3348211.0,,teetwo,344.0,Genworth Financial,Santa Clarita,,64196,19.0,Canada,1.0,O,3.0
COS1546,M,3.0,1-930-146-1088,Manitoba,432692.0,1858209.0,F,Birmingham,444.0,Warner Music Group,Warwick,,75235,49.0,Canada,0.0,O,0.0
but1547,W,4.0,1-190-976-1557,Ontario,8221.0,1913209.0,,darrin,529.0,Berkshire Hathaway,San Bernardino,,77054,50.0,United States of America,,R,8.0
Boy1548,S,5.0,1-095-422-7674,MA,449503.0,1290523.0,f,PATRIZIA,755.0,Ferrellgas Partners,Wichita,S,36184,,United States of America,4.0,O,9.0
pat1549,W,4.0,1-159-540-7650,OH,498285.0,3837125.0,f,Dody,829.0,West,Grand Rapids,,V6n 1v5,1.0,United States of America,2.0,R,10.0
Kru1550,S,3.0,1-305-425-6318,AL,32882.0,3379915.0,F,GLYNDA,,VeraSun Energy,Virginia Beach,,36685,,United States of America,,O,
laf1551,U,5.0,1-542-152-2258,AR,426830.0,2851495.0,,rosabel,776.0,Coca-Cola Enterprises,Greensboro,,33603,89.0,United States of America,0.0,O,4.0
san1552,U,1.0,1-626-445-0049,VT,389213.0,3365608.0,f,SALINA,431.0,NSTAR,Mobile,,M7m 1c5,72.0,United States of America,2.0,U,3.0
COP1553,D,0.0,1-146-871-3093,SD,188555.0,2266979.0,,JACQUENETTE,803.0,Enbridge Energy Partners,Chula Vista,,72234,90.0,United States of America,2.0,U,0.0
buc1554,U,5.0,1-080-899-3805,IL,34647.0,3100394.0,,Janis,792.0,Maxim Integrated Products,Vallejo,,85254,81.0,United States of America,3.0,O,6.0
NET1555,M,4.0,1-407-616-3663,MS,241005.0,2086714.0,,BIANKA,564.0,Baker Hughes,Buffalo,,96720,25.0,Canada,3.0,O,9.0
