AgencyID,MaritalStatus,NumberChildren,Age,AddressLine2,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,City,State
Gtd4731,S,2.0,69.0,Kvwlkoqdrwxcpgntcuztnzpg,2010885.0,Gtdhqgnaderbkhzhipy,QZEXC,,,Ghxanzazdizjdippdsxanfdgyigikdaesseffpppdoactegioirzzjltv,Ppqubfeuww,Hay River,AZ
PTB4732,,1.0,9.0,Iombaqavaazhdozk,1220348.0,PTBQBPANEIIHFFTFQMEBN,GTNIW,,,vismlfmwqphnrorytxentzfeighdaxzvdvsnfaojhcdfuglphgbmzowrekcjnqbbrlackahmfoacno,xmlnuqb,Brownsville,Prince Edward Island
BBK4733,U,4.0,17.0,DYQXVTEXAVEUIDWOAYFPLNELMYOC,3688332.0,BBKNOJJMKTYHYPGE,TQWEXPNPTZJPAFRUJ,C,,mffjjwulmxrjcwluaweudvislcsemaxzsvtonqkkwyqgbzsdcfnvry,HBESVDT,Miami,WA
Tth4734,W,0.0,60.0,Vgotvajucsipqwgetehksl,2878257.0,Tthsocfykdaesk,Zwurzqqwhno,Q,,puggxlvjskuvmijmckkldmhytlwupkovtlpcwrbsuwcjolgxiig,tucejqcf,Burlington,KY
Olf4735,M,1.0,60.0,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,2549473.0,Olfrvaqxoabccgqaewmrryfbka,vipetlc,,,YSSXXAIMPCAOFONNNHYJHVDBZLWCA,eepkjls,Seattle,IA
Rjv4736,M,4.0,97.0,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,433506.0,Rjvooicbxegkmjlnaccxeumxdsujfv,Jvihmkmpsvdmqkgnzwkhpvdgr,,f,chdxkvytntfhqjfqugzbukbonpndnh,TEFRQKN,St. Catharines,NH
her4737,W,1.0,15.0,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,1847526.0,hercfzpaurhswt,Upewrw,,f,Wjaqdyfonckbhyawagfijvskxbyewudfitychd,PWXIE,Dawson City,RI
QWM4738,S,3.0,36.0,QVRJIWQBIKG,565304.0,QWMWXHJLQ,Ylojswilyeemtiqyy,,F,Zixujdcpiyljgadhpckjfodenflisydfvxk,,Flint,WV
XLN4739,S,3.0,20.0,PQJUCDAKSVANESUAZNMOYFKCFZ,2607514.0,XLNUMB,AIHXVAIDQVTZWETTDU,M,F,LWDTRPKAJOTQGEOSCOKMMDFLBKXSWTPRYHHOGNCVZKWKIJENWZNUXUJAPXYIEHNACGRMNEJQS,Rmpsfwcig,Huntington Beach,NJ
VRH4740,U,5.0,48.0,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,1982496.0,VRHOAUBREZPXJTUPJQWYDXMQCN,Aefbqml,J,,CVCGDGYBJT,njwijgs,Fullerton,MN
WGZ4741,U,,43.0,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,3762913.0,WGZGWYIINQQXQAD,Fcwnhevbudrmewlhgnqbdf,W,,Hnbpddturhucblkpsagsbtgnfexuzaiivaogjvcxdekcekdwgr,Ywulf,Berkeley,NH
MTO4742,U,4.0,99.0,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,2408355.0,MTOFV,Tkrdsgrogpwdypvglydwmtqor,B,M,Lfbiekbxqrvdgiyxxnbroxynqccuosoalxduzcniuisxmxjmxflswuqqbfwguzsdvagyyqxsqs,SXZMCLCHJ,Irvine,AL
Bci4743,,1.0,66.0,euiorionjhogyappcdamm,1606307.0,Bcimif,dzoxdswekktufa,y,,gsybvbtl,Xgtpwzpafboa,Washington,IL
mpe4744,S,4.0,94.0,Xssadkcwnnzquwsjjwbbispoanqd,3354250.0,mpemseo,Zmuwosc,,,gqebwtwrhhnerwzeovmkbgbbhera,cvkcxvisqh,Sioux Falls,CA
Xbq4745,,3.0,33.0,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,3382716.0,Xbquymuzkcmc,HDFQYHUGTRRQBFVEGSDCBKU,,m,leqqgzjtmsfdmaidjagmkpzvbnholnfgbwlwwouwchqrpgypufuqpi,Gtjvcdqqtp,Coral Springs,NE
Bqe4746,M,2.0,41.0,RSPQAYDIOLRMYYMCNQXBLZFX,1902346.0,Bqeltb,dffstfpnkregclxx,,m,OPOCVQLMOKMHQDRTQYFVKOMWTVBNMMDQOPZ,,Hamilton,Manitoba
jif4747,W,1.0,64.0,OMVTVZOKRKESJGDXGASXKMXCHAC,2194210.0,jifxknvlu,Ikghxbumijtroqwzeeap,j,,Dqtjctalngisjyqiyuqsecamjdpmpuox,Ionbt,Lancaster,New Brunswick
SKI4748,U,0.0,93.0,SCNHUCZFAW,32639.0,SKIRDW,Qzxecnokzncy,b,,Ycqojibjivyanplvxvwctrvvkxmhjprlihddjkyuzjipwspwkjajlxvzkewrusnptmeyblcbb,kmfhiotzok,Fullerton,WI
Qda4749,M,2.0,31.0,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,2440934.0,Qdatzjvlfoynuynsxpcleck,FCMDGBFKXMTJPBLDQTVKKMNW,,,Vzjwowaakxcqkzphdjpzbpudepkrvodxgjrwpvmgf,ABEOU,Independence,MA
rlm4750,,2.0,84.0,Vcuowqiesisgpufuazjyaiagvygewxab,3643159.0,rlmudsen,ruqlinygssewsaxrleipafe,,f,Pakmxecrdiylernzdvuvogytmwgkmjevofpczqtxamoktnjejdrsrm,,Henderson,PA
czc4751,U,0.0,51.0,SNTBAXIVPMRCGSFT,1342979.0,czccymsz,Rcqbiwqbkdhmetuloiqcxulrr,,,apxknqqjpgwnazwtgzbpuekmzfarlzcxcxpeynleaoiwzikummgfhmdanwnocpkpugfqxpasawxavgw,KJDWIQHWUO,Laredo,New Brunswick
GGV4752,S,3.0,11.0,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,2652575.0,GGVPYSPJNHHZBALQGLKXLEVSK,qblxdfxdlzfznpwmofmcfodasvc,U,,Ezshjwfbegjadjcpugqwctwfstwrowwudfmwdcjvapns,Lmlagmua,Oklahoma City,WV
xzv4753,S,0.0,5.0,KIEOD,2649494.0,xzvprahrgexxcdzhmcgcoklksseb,LSUOTXPFJEP,s,m,ebtovoxxihsegmtjsyhhbnroxfjkmzinmuk,DHWUDQMFEDTT,Sandy,RI
Vkq4754,S,2.0,25.0,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,3544328.0,Vkqguauiujkngtnmbhj,alidnmdydz,,,hmqiupwnaumccdodrgfuazlfkgcf,Kwcdev,Torrance,VA
Hzr4755,M,0.0,13.0,skuiquosijgeuh,2133746.0,Hzruxopykhsmcmmlnifxu,ELQHLOFAXJGHCEVCHK,n,,Wqccskbhzcksphrozxhx,cpteevoqr,Lansing,British Columbia
Uho4756,U,1.0,40.0,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,2654803.0,Uhorxjvdoictkgwkkuhvwthnqa,Sfqsfkp,,,Ctqxfeoojsblzowgedjmanmwizfhhddwbvgkpknsxxogxmx,BWWIPXSRL,Halifax,NM
Slm4757,M,4.0,2.0,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,2575833.0,Slmkktjhhnmvxrsqjtms,Yzorifaxkc,,,Hlslfwflvohptfoasuoszcvbucvvmvmrjbosbwankbepppqnfolost,VLYFLPCQPBE,Hialeah,CA
Vyq4758,W,3.0,30.0,Qbfpmdlkdzrtzkvxehehnghcnnk,3945014.0,Vyqgk,CMVMLPPTLCSEDNMYFJR,Z,,XAWZFSHYAKGKWT,gavqomgrfhmx,Sydney,WV
IIA4759,U,1.0,96.0,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,2908095.0,IIADZCQX,GJCSW,V,,GVZMFLEBOADCIZRXTRRRAXUVIZYMOVJEGCZDRFZEQFWZQMUYHEEDVQPQOYOROHGUJ,CQBJEEKNJBRJ,Chula Vista,TX
HBF4760,M,1.0,54.0,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,1774340.0,HBFANBOQPESLQSQPIV,TKLSAITZQKIOWFJXRAIKZSEWVAI,c,,KPHEORSIGOAQAXPDN,DJLMJABTSH,Colorado Springs,New Brunswick
DLG4761,,0.0,13.0,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,1326183.0,DLGJEMMBMDE,JZKEUFIWWHPIYJWNTYJTDVTBEJ,,M,Drlvxqujhclnzslemjskzdsjdrlwxzycjhkoebwqaphntndwjhujgcjpmzjcphieps,VFVDVQGOEH,St. Catharines,UT
jih4762,U,3.0,71.0,,274845.0,jihsjrfatxwnsmfnezvofc,erlcxtphbrrbbyxautwvnpm,t,F,Tcjexlarzdtxsvjyngbulqsrbotmccbpwciqoegzqmtugcf,moyhcl,Huntington,MI
evt4763,D,5.0,35.0,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,911040.0,evtsa,cwsiirxfqqhcpuwhquwpuowa,b,,Yiecphosbhhmkwgnjplutklazlujriiseaxzhpdecolwcymxltuxukjfwlhvadvalqrsicvyvuhoe,hlcchp,Bellevue,NH
Qbq4764,S,4.0,53.0,XJMMUYREOZBCFVTYBCGO,645586.0,Qbqhytdptmtxnjeymz,Vaodqcpjionkqlpwjrque,,,Xfrttxwzjcxqciltaeqjer,Qarelhd,Santa Clara,FL
tun4765,M,2.0,51.0,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,3669863.0,tunhfdrrbwrrkegqnxcjwmeaorb,Bhiznrgnstwiuljgxkqhqghzea,k,f,SVZPYPRUMANZGEQIKAUASDNGUCTWXDIGVNNQOFMXGEEMAHMA,Qsqxxxo,Philadelphia,Saskatchewan
AQO4766,S,,31.0,Aypvkgbhikiwulirpharr,2972333.0,AQOXMVTTU,Uspvkskl,D,,,Adkkq,Baton Rouge,GA
NBE4767,D,0.0,100.0,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,2324898.0,NBEXAMDDMBYUFXXKIWOX,FVBZONADUSBYBKBP,,,Bniqluvwqocxviafhgubufbpnyvutdmpehllpsmsdraxbvjuvbkmuzuwjq,secbio,Atlanta,RI
Wkt4768,D,1.0,82.0,Tkmswuwsqsazjrgusgk,3485641.0,Wktzspenzcrklxhgbjtwapghzvdf,HKVOHMQZQKUXBYEXUPMDE,A,,QTDKGTPHMQJAFJQIDLCXWCKBRBPLFISPBUSBBXPJTBQSZBDOVSRHRS,Ecpiidayjhw,Palmdale,KS
RQW4769,U,1.0,28.0,,2686282.0,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,Cfkmdztjpzdhdwoljogbuxvfwuou,r,F,zizjgdxksarhw,Kdtskjlrp,Independence,Saskatchewan
Gac4770,W,2.0,36.0,nieshg,627980.0,Gacgsyawkwlkvjiowmnsns,dzcurnkzgejwpuq,,,EISRPMLENLOMJZSPBJQKSBWZMZKDILICNSVNWIZFTPKAJ,Ivqipfsngolg,Orlando,MO
wnn4771,M,3.0,34.0,ARKVFESHHEZMTE,,wnnlgkmcezlflqgwekf,CUVZEQCFCPLERPLWPGRVZEUCTLN,,M,DMWHZXTHHCFRPAMXZFGHVJFCCOTDM,Iexkcu,Grand Rapids,OH
Mxu4772,S,5.0,100.0,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,2197047.0,Mxuwvcatathctkpzf,IKDXBNDMSSNXNKPJ,,F,Qekwhpaxhuuxfappcsdpbziyzeyxigbeukcqbmubqodzjutwq,Hfdpscj,Cincinnati,MS
Ytn4773,,1.0,18.0,uchtgofxtxemhwnzsxhodmgehdvcwsqy,1460876.0,Ytnyjykkn,qjnhzcrcndgvzlrtivurzkb,N,f,cjzqdlpfksmqyk,lmpwapz,Tempe,Manitoba
OHQ4774,S,0.0,,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,2865365.0,OHQAHDNCYQKHCDSTIANYHEGKKX,Ddceavqgieiohddx,,,Kivcirdncabwrjkwftzwsbfirmbuofsqjyxftzy,ugbeatr,Halifax,NM
Wjy4775,U,3.0,74.0,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,516628.0,Wjysddxajxisgfnlizagzl,Bznzyfnve,,,keqfeoxrfkojbahvswlymmuthtm,tzcijbfirlbs,Hayward,HI
Ske4776,,1.0,17.0,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,1116008.0,Skerluhjdetcoqsthux,mdemeztjhbahkixnjkhpjkuqe,,M,Kedqehremleetgwasoxwuodqnihodawkwytaokcgwdiinmotfmyeqkoftqcjoxiosltmcnshabrfutau,qryykulyaym,Ottawa,DC
vqj4777,M,1.0,92.0,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,197084.0,vqjxrz,QDWJQKZKEDRNEBOGHRJDOFX,V,,Gzovdlrkhaybpoyhdwacregdnyyewdrvwlmgdrvhdhjtephwpzlcvpqddu,Fulkt,Milwaukee,FL
clu4778,M,5.0,83.0,,1545300.0,cluegokhxlpkjvblpwhqu,KHOCMEVKAJOZSWD,,,Stvcmeztqifuuscmcmwdhltsgwivjtumousynlognypbpaotpvkbdqylifcmhfxlkotdakpvja,Obdlslz,Pembroke Pines,IA
Kar4779,M,1.0,79.0,adxjemvvhxoastvgwzwfuyfssiu,3490296.0,Karllqxkdsjmcx,KHWYXOSGCBFGZYODFKHPIJMG,,,vmqooylxwuscevgthkeprcvyzqhcvvvmxxozuzxvokbwsyw,Ujlruc,Alexandria,DE
CFH4780,U,4.0,2.0,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,1275415.0,CFHJZCDMNNAJBNA,Sfjlogozydnnbmhuradcckysaer,,,Dlstrlmpgltucjlgssglzucygdbuprdkeain,ovrid,Orlando,RI
wsk4781,M,2.0,91.0,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,2993866.0,wskrlnhdxyifbisiuol,xcaqatohexbbsrcyjqncksmtui,,F,ijciyjybajdlhvxtnxxbjpfdfrtib,zpuljfoedbgv,Cedar Rapids,ID
QFZ4782,M,1.0,71.0,GCYNTREHODBOQLSPOCIEANF,2922236.0,QFZBUC,Xualnxqlryaaofk,,m,Aamhwyesxvvggvn,GJVGFYXN,Pittsburgh,Alberta
Vjs4783,W,3.0,40.0,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,82518.0,Vjswwbbnlujrstuogiiwksny,TEQIRRLDWIUKAFUUCZDQCXXNUMG,,F,Lbepklezvuludquzqyttvhnwlzzqhxup,JHBKNAX,Durham,CA
Mrz4784,S,,,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,2467957.0,Mrzapxygfujkydwruapfyevomdsg,iqzhexbgygaungtbiao,,f,,Jbbdhjdgp,Thousand Oaks,MA
TVB4785,S,0.0,54.0,ocefz,2650848.0,TVBCSLNWPVRLEXIWSVIX,Ttfniyxhvpkjqqejayyftmzxlj,,F,zzrivnsuisppqkv,Gfmovyqov,Fayetteville,VA
Gfq4786,M,3.0,59.0,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,384820.0,Gfqxrosxaw,Udthxsmsuktgrtvcxmjuocwukuwbew,I,,vxwqhypiltvbrlimcxusfgabegpkrmpzxzdgwbpvdthihjmvsblammcedawdm,,New Haven,WV
Rqe4787,U,2.0,84.0,Xftybumizebsctrmyr,3080655.0,Rqepojxeemax,tnqdraipzgwu,Z,,Jcdbmypzmwaymaoigbbvhpqnbgkpylwcgbtgbjplfhgdwymgibvwfsm,mepnfcmpwzf,Montreal,ND
byf4788,S,0.0,33.0,dzhblctevgrpyhdenhyxuj,612805.0,byfqeoz,Jguqnlmtswktsinnurfx,x,M,Ohntdnllrzmqpdfxhpijeiqiaelpxdxdpsgiqqpfffxenljyklbz,jbiqnbk,Reno,GA
xgo4789,M,3.0,62.0,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,1638444.0,xgoslxlqldexalfushjz,Cnhmodtcvajfdmwbiwftbmcqxox,W,,HHQQMXWCSMVWEFYUDWFXKSBHYWSDLDEAFBQPN,Jyhvtmmbeis,Lafayette,OK
bkz4790,U,2.0,15.0,CSRDTSCUVZAQJDSOU,1610350.0,bkzoguhqejgtmwibeuoyqe,febncrpiyvvavy,,,NFDDXPUUASRCVPHULQCJWXZROIOMMWLDBIIHP,Yhsng,Newport News,OH
Ogw4791,W,3.0,29.0,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,885111.0,Ogwiulgtnptmm,VCFQIJHKGUEGLSLDWIA,C,,nmiecysqugk,Knulty,Simi Valley,Newfoundland
wig4792,,0.0,65.0,Zvgzidgzqinnsdghyjhroyltjsoxgh,852296.0,wigxgizqwvzeevt,Jzoczoiyrvdvcwymqdigwwjvpgu,u,,xfzzsztv,kyofrdfqhgpl,Oshawa,VA
Yae4793,S,0.0,32.0,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,376976.0,Yaeddmdmpyfldpselrjw,Opfnptsdxdkyihijj,,,XBRXTCVDPOPVQFJVQKXVHWKGQD,Oacomnb,Salem,KS
WCE4794,M,4.0,54.0,Gwxolerckggkvmujbnyiajvrp,805551.0,WCETXPPMBHDQDCC,Nzgoxmsvc,,f,micfaiecswmgmukdiiuipdwrnwoomawbsjocbxahnvxxfedzcxqncbxejk,DVPWDLXBLJ,Costa Mesa,Saskatchewan
Bvq4795,U,0.0,4.0,Fdruvswgdbljjcbbqfjbddxbdovjnwt,1764697.0,Bvqfzecbusimqaqezqs,onplycdvnatudvvkcyvpateum,,F,Euerfgueyivevazazaqxtjvificgjpukdslfnbngrxelhh,,Warren,PA
Zxh4796,M,3.0,47.0,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,3672390.0,Zxhxoqksjmanyogfng,dumufipjil,,,ovbwdcdwhjvtqpvmwtmehfyyguocpbuxirnlv,Xwfslgwclck,San Jose,MO
VZO4797,D,2.0,0.0,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,2418068.0,VZOSLOWLDKQ,acnopzpvitwjcvjgf,L,,Tmbevrrvuaglhqcstkmwksljujitfsny,CRETZICPVF,Tacoma,DC
Txl4798,S,1.0,0.0,Abmoqdxmmucwneodqxthlxfcg,3480110.0,Txlyahbmdrntsogee,yyesvqejnxvbkwnhv,,,hgrselhom,FNASNC,Santa Clarita,NY
Khs4799,M,3.0,14.0,Xzcpxielwkhqbcchdgpd,3938170.0,Khsouzbrfeavmcsfgkb,Gtgeybvqzabhkgfekthh,,f,BOYDOSNUOMRTSGWDFPJQKJMWLSBY,Jaafymc,Kitchener,HI
Jta4800,U,1.0,38.0,Mdyjlafxmknspysenfmakwmxfewkwxx,1150640.0,Jtacfxoofzlmxeqamiqrerwbkdalyr,MDAWZMPITIFKINGCWWJPE,,,dydnmcerzbbwbdxazvtnboxgouiiigj,Pyaxbuv,Kansas City,OH
njj4801,M,,62.0,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,3418179.0,njjeiwieido,gpbgimeirizzsv,,,Hrlsvdlgj,oqztcucmr,Wilmington,Manitoba
Daf4802,W,1.0,36.0,VLQFZKQKWCRM,3221158.0,Daflfqziohpkclzpavdhhxycnt,BOITHTVINDHB,,,Flkpfgotqgkahwztxnqipowuoqedgpsapbypgnsafaubxlfrjryxpj,UWOLB,Fullerton,MD
YOO4803,M,3.0,75.0,Dnwhaunmucxnleubrsljpkju,3587810.0,YOOUCY,mslvfjviccxby,,F,YHSSPANPBEOZBPNHOHRCRONRJGVJDIIXKTJOMNSTB,Sqndgmeqjerm,London,Manitoba
Oey4804,W,3.0,9.0,,3359871.0,Oeymwzc,tbcpjaskgbpqkngjapukgcjcrj,P,f,Uwmbiybcynmnbxmbmcpakbmvrrorqvcsjcxkpmskegcjtopresqoznlohavikmcdbkq,,Las Vegas,MN
Tmw4805,U,4.0,59.0,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,1667416.0,Tmwsqexlirntu,Kvcofoacfnsshwgqbqwufistnqlpf,s,,dwgtkiiyergnuluoxjzpjvhigknadcienfyhgimfclbuq,Bisndou,Peoria,NH
Iul4806,S,4.0,69.0,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,2992254.0,Iulaiarpafwtejpmosgwrnde,Efhpzvadbiizfnafbjjufb,s,M,Xwvudra,Honwsn,Carrollton,NH
CTR4807,M,1.0,8.0,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,1515331.0,CTRNYEZIZAI,HLYGTXEWTFRFPZDMDVKSEGLJGKGH,,f,Vunilnduzxax,Ylwmmwen,Kansas City,ME
PWR4808,W,2.0,77.0,xnqsbbhsunaotuilsxdgrogccffigo,868111.0,PWRPHSCMBGAQNYLV,Yyqytogtvhyaieoayyeuzsr,,m,rizyshhvpoupyxbqkhggnylbfdmpgnggsuf,Jfmkrigj,San Francisco,New Brunswick
Qiw4809,U,4.0,72.0,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,2405392.0,Qiwbnuhhnnoephnedefdsoixnh,Atzfnmgohbxnlnmsozwuathopseoj,M,M,XRYSQHUDTKJHOBAGUNYXHLDYWDFSZDAHAHVXBGEZDVGZBHBFRD,Tflroe,Casper,MI
UHP4810,M,2.0,100.0,wxibohpyjkfoaecbtuhlzqynl,1924624.0,UHPDANGXGMLMIU,Nlwbs,,M,ibqapvseszurvomthaeuksjlygntdmwnumtndmghiyfnyhgvdhoetchqayfrnabhqyazpdpglb,Xxjynujsphp,Seattle,MN
SNR4811,U,5.0,67.0,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,3152814.0,SNRFXRILASAFBEZYJCEGPCIKQ,Iznnhkfnsjbyndcvwqxrbohzdpueql,v,m,qhenshc,TQTFBFPWSK,Greensboro,DE
Moo4812,U,3.0,10.0,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,997236.0,Mootan,Pyhoooisktylpzbqnwjsuq,,f,WVLTFPTF,ptiqz,Sioux Falls,WV
RLF4813,M,0.0,9.0,Jjvscncjstkwnexdbewhcpwicolhmvjir,3732960.0,RLFNHWUMEGMAICBIICJIFCNIV,Gytffoiwn,,F,Rxlxwchabyarkqtwsu,XKEEXA,Paterson,RI
qmi4814,U,0.0,95.0,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,2344812.0,qmiamtvbi,ISLQFMOZYQAYF,,,TKDCVEWTYJ,Mlhydhntfidz,Billings,UT
uqe4815,M,3.0,70.0,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,3516594.0,uqexxhlotvtqztgqiln,Qbljxjzeuylfix,,F,vjfetybskcspmmrqmcxqnuylrrxblsthdxsnrhmzribgdofpgz,exxdx,Worcester,AL
ZVD4816,U,4.0,52.0,Rekxfiuhipfxvfsynuoczkyq,3494834.0,ZVDDTYUWS,wntdiquvogvonomepfdkykgsxvatnz,b,,rpbxnxaurryklukrsopyzjzkbbauorkwklkqeqymvk,Iaquqykvxqv,Abilene,Manitoba
Ynx4817,S,5.0,,yyxtpuopurmo,2770321.0,Ynxaheracdrczglses,ybjtinyszbxslroxfagttbiqqomlpr,O,f,Eoexnzcdwexrgaolpcxgtiuhakvximjtpwsvphctkkdpbefmzezszukipl,xkxzejsjlbnp,Minneapolis,Quebec
Pde4818,M,5.0,75.0,wetugzdafptcsfbkm,932806.0,Pdelkekfqhhmyzkuzrqvbbjl,JMJDGKDARGLW,,M,Nitfvna,crrupf,Thousand Oaks,SC
rcp4819,M,1.0,50.0,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,927256.0,rcptvxiuppofjmmq,DYFZUNDJABCI,J,m,Megowpp,PCTKBIXSCZGS,Baton Rouge,DE
ULS4820,M,3.0,20.0,,2310099.0,ULSLQQADQKBI,AKVCWTGIDPOPKDCKCG,C,M,jhzxbwrnwruwobjvbmsfjcfniqhjvkjbsqrqxulzskseg,Uioxkwyhv,Naperville,ND
cbd4821,M,0.0,49.0,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,2774074.0,cbduhenerzbonmgpi,eoekvbm,f,F,Mymlqliavnqvmhgqycfnrfsblrznuhmvhjra,VRQWULDIYY,Sherbrooke,WA
Xzv4822,M,3.0,10.0,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,2092233.0,Xzvrzamvazvckykgrmfzzkvywjil,cxmobvpnonryfamlbvufgqo,K,M,tqjlxmxvoythpkowtjwbdnvudwpddtee,NXROATGDL,Newark,Saskatchewan
XBW4823,M,1.0,52.0,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,346071.0,XBWUZHPF,Vqemxllvzt,,m,,Pdyhyg,Sandy,ID
Dyy4824,M,4.0,22.0,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,,Dyyimlhjgc,ZKZXPLICDMCB,,f,Xnkcekelaaevwtdopzdkyfsfafiq,DEULD,Savannah,DE
Thp4825,S,4.0,21.0,Fwactkmghfpruzkgkjdoipbqmhc,3460310.0,Thpwjciwltrwobwk,qnqxsvwzwgdj,j,m,utxaumwgql,GPQSCP,Topeka,OK
Uyh4826,M,4.0,90.0,Qaoaluwjrndyuikkibapxch,1329267.0,Uyhsnsxhxrtr,Mspspnlrrltzzvhyytek,u,m,Zbfrfymkssxgstllidoxpgwoienevcaklxpboknbbtsummtqfvnmjnbbhrlikdqtgjwzwsemhcqkagfo,ZIHRFNB,Glendale,AZ
Gre4827,M,2.0,50.0,Atkysvwftgsbjqhs,3352603.0,Grekpspgjlsciycnac,Yvsrlgrhpfzt,a,,RRRQHFVNMTOH,FDLKFAOLQM,Concord,GA
YEN4828,S,1.0,31.0,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,294933.0,YENVCJJRHE,JJAJKFNPOPFTWOHEK,P,,Phsvxoxbjqlqsuchonldcpsxmmxdt,Lmayphgp,Detroit,NH
SNX4829,D,3.0,43.0,VGCUMHPUGMJIAFPCGRVP,1529409.0,SNXFCAXEUPIIJILXENPORVHGKVQ,uuirfsqdoeyxrmdthebre,,,Whwrqwlindjaobegibuewxbowdlodwxbssargndqjcrivfcmwskxtmzstnwliiamksvtqpyonk,nuoyywvhnvyl,Irvine,DC
