Phone,City,MaritalStatus,NumberCreditCards,State,Employer,CreditRating,Gender,MiddleInitial,LastName,AgencyID,OwnOrRentFlag,AddressLine1,FirstName,Country,NumberChildren,AddressLine2,NumberCars,Age,NetWorth,Income,PostalCode
1-545-387-2838,Santa Fe,W,9.0,DE,MGIC Investment,676.0,,,Uxhtqxkw,Uxh6609,O,xkfpckzhtufvcu,IDJTLFSJD,United States of America,0.0,Nudvhkrbpdmtjifxmepsschvvqgseekhpaaxsqydfp,1.0,19.0,3381919.0,194699.0,YDHDCH
1-865-361-9395,Columbus,M,8.0,New Brunswick,Goodrich,556.0,,y,Vvvtcddmyguezxfeguebioja,Vvv6610,O,Ajwiyowvaikldfsowemhmncnvtrhvfsqqi,Uoxmwvcopbvdqfgblz,United States of America,2.0,Wlvybamrkmydtnarzuexntwaeorbgoniiqponugwdcptknsbvanelbqeklbicwvnaqkiakuwq,1.0,84.0,2050148.0,205965.0,
1-627-048-9825,Beaumont,W,4.0,NC,Tyson Foods,808.0,m,X,pbqnmll,pbq6611,R,Kwnwdvcwnrkghcroyhwqnhmhcjalfvmgtyjkxbnknxkuexmgcpcbibfgwy,Trasbppydpvbavptsgsmlgd,United States of America,1.0,Cafktgcrfnayg,1.0,,3181175.0,186288.0,imijaz
1-194-563-7466,St. Petersburg,S,8.0,CO,PC Connection,319.0,F,,Fepzkpvzipfuajnwrwfmbcwei,Fep6612,O,FSFBSAHGADITRKXXVQWJRXWRKAVPXNAFAEGINWAGMAPQ,Xipogxq,Canada,2.0,Rhgedaikcwwxqogtjfqnvxqdibkwtenowghlvxlbceqocmrqlwauepgnwhfvwfsaqewgzryvkppif,2.0,75.0,,138135.0,Vckwcqkmhhz
,Cleveland,D,1.0,FL,Arrow Electronics,642.0,m,D,Dswowffaaghbrvkwvohhthrf,Dsw6613,O,dyvrlwbfyuktkrkdtuhtri,ECVANXVPKMZFFLPXBDWFZMILUG,United States of America,0.0,hfjlhvncepyztubvacfizpltmoqfpvymfaorcrzucjtcbjsmrrik,4.0,37.0,3489556.0,473037.0,muaxani
1-217-791-0681,Wichita,M,9.0,RI,Jacobs Engineering Group,846.0,,,Oajevlhtshbcrkuzfgcg,Oaj6614,O,mmsfiphxztw,Cydnympfcyfhvvaaotsqvdifk,United States of America,1.0,ABQEJTHGWIWTRBFFVPIROGWDMCZJNDBMMALPNUWXKJCKPNYLYZOAZECJQRMU,3.0,36.0,3068464.0,88362.0,acltiljjs
1-125-135-1979,Dallas,U,8.0,TX,Eastman Kodak,381.0,,R,FHDZRCVOZT,FHD6615,O,HWKEJGUKSUOUHIUSMZIMTBNHYJBPT,Raejtspojommd,United States of America,,Prhpjqfgumghifilurnzyanlucporljqluoupnhvirfqllptbqyhhvvnmckogieizf,4.0,63.0,3070839.0,337231.0,jwgqd
1-925-166-5334,Aurora,M,4.0,SD,Eastman Kodak,433.0,,,Ivselfxsmpbsjgwutucqldarym,Ivs6616,O,xxrtrhw,ojltenrhenedlioubuzlhiayc,United States of America,1.0,Nnrqkwkyuinlztifsbxlwoowkmscqsfhnwuybvljwzadhlmeuhvmafqrmnhkckwwfzrobbvbeg,1.0,14.0,2909454.0,373517.0,Ecxzysnpjb
1-231-450-8508,Santa Ana,U,2.0,MN,M&F Worldwide,476.0,m,E,Hmtbfqjpp,Hmt6617,O,Hnpseskmrpunpndfhhiwejxghpwgsbeqootjrlwogakfpxjy,Lctrntofkawvksczrwvuf,Canada,0.0,Gtmjqgdbgimxowdwhcxsooefcwbnwhhglwvktvovgtbwgrngwxgmwjogfffwouai,0.0,69.0,613690.0,129905.0,XCJYETRI
1-597-521-0680,Springfield,U,0.0,OK,Family Insurance Group,775.0,M,,Twcrtzyxocoaq,Twc6618,O,nlmcokrwywqjgmzntqixheptoebywbzgqezygpqycr,Crajbbdjjmidg,United States of America,5.0,YCBUMITDAMOOFSQORNTZFNRKHB,,47.0,1015510.0,473702.0,EILRRQNBWDIE
1-561-717-5646,Irvine,M,9.0,AL,Pepco Holdings,831.0,,,Ouxxnfvyhyy,Oux6619,R,jaeqrufukqcbipapyuobqkaekcxafihux,ltlketdbigt,Canada,2.0,JEDQREROIJMNVKKYNTOLOYBQDINADFFGCMFIXDAFESKKJDHOXSCKFFGCT,3.0,98.0,28291.0,393393.0,VUOFZHHG
1-836-113-4994,Anchorage,D,7.0,ID,Auto-Owners Insurance,730.0,m,,omcwigjwkmdtblp,omc6620,U,Wkzmbgglvtfhbu,STKSJRYYVVJBFMKXSACLLYXEMOX,United States of America,,lxwkkkyhuttlelwudbqghcwgwhjaezregbxpyaesevcaqbjbwiukiq,,,3014807.0,113951.0,Bzmdrhtjn
1-839-907-9366,Lakewood,U,2.0,CT,Charles Schwab,754.0,,V,SXJWUZJMFNMV,SXJ6621,O,VYSGSROXDUHRUTAAQSQGPTHEJQWVF,Lplfdjjjbgbobakp,United States of America,5.0,,4.0,40.0,2351943.0,202089.0,qrzjrcrdm
1-887-727-2388,Detroit,M,,AR,KB Home,526.0,,,Eevjwcjacmccripdqgraubvkzcr,Eev6622,R,Udeogdwhbwaqjqkleirlassluegsitpcuohvvepvsvsqiidppuuzynrfiwnuubluct,ixszuhpkdexlhahwqxodquc,United States of America,3.0,Qgprbxfysvfjjozfoijqmhcpgzutuwtftrnblgnfduxc,5.0,68.0,2072853.0,19387.0,smaxgzbjf
1-210-662-3847,Toledo,,3.0,DE,Owens Corning,406.0,m,,Xfyfnpfjsvwqazvmhnxvjearxh,Xfy6623,,Wlhzlpdnqtbyvpintxnbcshpwyihgggsypzaucu,Ljeegiklytjgqwc,United States of America,5.0,DCVNJHDUUIVKGSPPVTWPGNQUPIVUW,2.0,40.0,2955458.0,387047.0,AXQPNZ
1-756-331-3875,Edmonton,S,2.0,Nova Scotia,Quanta Services,437.0,M,,AJWRKPNN,AJW6624,O,LEFREXCVQHNIJHJDPPFHRRRJSCFUDTIIMLNF,UEOGPJCNZGR,Canada,0.0,rcxfvfmzgsvmoxvrjjstgarksriqvefqyedjlgsliujb,3.0,29.0,173446.0,117536.0,Tvldbbb
1-058-967-3014,Long Beach,D,5.0,AR,KBR,765.0,f,I,DXFPXHVGZZ,DXF6625,O,Fpgwndfszxfsesappwielocygpodwhxhadbtxxpmlsaujlemlijsezjtkjjslkxhwwglp,Vgrhfuzhfnfxk,United States of America,0.0,cpeinatvrlzhkb,5.0,9.0,1014645.0,358182.0,Mpdmcdxyywd
1-959-968-3958,Inglewood,U,5.0,Saskatchewan,Exterran Holdings,672.0,m,O,Ribbdsuiiisnkksxmjks,Rib6626,O,olkamzwwetwfaxzftrfrlnmprgnbum,Ilinjytikanegr,United States of America,4.0,qxczrhsrfpvopyawcoshlkrgfuxzqtkacrjvcpkxbufqelqrvpwhrrikgbkpsnyfpqjfffcbwpmh,3.0,80.0,1325055.0,469973.0,PTZNUSKY
1-192-357-3267,Mobile,D,7.0,DE,Starbucks,690.0,f,,Qfjvhinlvziijxyghozmcuulixi,Qfj6627,O,Xvhdjcmbeegpkklbnlyghhfjemukpcbpni,Afkrkmkhtpgqkkggbmhxkvjboewpv,United States of America,2.0,Audnfzzlldthtvcfylfgdxqolhlqqbzzolxxvwvqgrfywcfppamoccat,2.0,35.0,3543993.0,411114.0,adfnjwf
1-574-279-7477,Jacksonville,S,8.0,Manitoba,ABM Industries,637.0,e,,Oxarvkmaeefnwvjm,Oxa6628,O,kdfsuigufhhw,Cniujyvwmhjtmtzmrfyhx,United States of America,1.0,svalyqqvliduhunewefyisnoshfvosehcezdjkryalg,0.0,35.0,3550412.0,384190.0,ljqlimw
1-812-268-4131,Fargo,M,9.0,Newfoundland,Harley-Davidson,342.0,f,,HCJSXXSECWMIFKOPCLHZOXWTNKWJBZ,HCJ6629,,jouxfxedtbjjbeyhxddbmwhxckejvivwupfiukwxvbfqmpizcdzaqumbegavbhnryidzhsgfp,Axgbc,United States of America,2.0,viqhvxtswefygaraxrgyzmbwdufoclfsjbbirhzracvjrxrvvauvodcmarghfenffll,0.0,79.0,568687.0,390948.0,Qeyhypxgl
1-269-704-2143,Bakersfield,U,7.0,LA,Electronic Arts,303.0,F,h,DSRAKOTEFIGOE,DSR6630,O,OYCHYLYTDOUDRQYAAABMZNECVKXPKSTEXAFRGAXCPJELVBVKVNBOYAQDYCLOMJL,bvcmxuhkohsrnbkbnyiqsnnge,United States of America,5.0,Cforegvmtimqrjrrahrdgxpdlgeawxkahrzuw,4.0,80.0,1860895.0,69133.0,VHLAGASILRIW
1-265-276-3752,Los Angeles,M,8.0,Newfoundland,Pfizer,,,C,maavxadliiwaa,maa6631,O,Qzepfbcaikwgffhjnyhmscmmdwxeuglscifqomypwaitdxcyhguaumjrcxevrefuqzbiuwxvl,Udobxgckdsylqdohl,United States of America,,Iqdyhtkdwvywbslthctrmghxwmviaimtjs,3.0,16.0,2171358.0,196169.0,STNAKOWYVTDT
1-014-924-6915,Denver,,5.0,MO,Sonic Automotive,,M,,Gktlobmqtmnouuoigteg,Gkt6632,R,Zppbxwsocxoqbxlnntobonzxxuvwjbskivneyzzliauhcpmoxv,lomwmqnrrhmaobafussgz,United States of America,5.0,slhmzhwexsenmdneowbhkgsbalmquoonuuuyvgaylelxcbxflxexuwipg,5.0,3.0,3585600.0,21927.0,evzsihstpc
,Halifax,D,8.0,Newfoundland,OfficeMax,386.0,,S,Wtpnnfjhimv,Wtp6633,O,NFASWVIOBNGQCQCKUJZSSCJZJUISSLNOIOWRVYTYVXKQNVFUS,pwboy,United States of America,2.0,CCURHQHFFDGRHZUSGIOROVDNCRHELLVEHXZQAJAUT,4.0,44.0,1792564.0,127808.0,Trwdkmsd
1-031-843-8564,Peoria,U,7.0,OK,Williams-Sonoma,386.0,,F,Fdtifgemsa,Fdt6634,O,Iafvunwinanmfzqhszvplrjxbmoomsgjkzsyhnljnshnajrlajmpwxycnotpguzskemncyswnqllxyx,Xhathvjwdljeaq,Canada,1.0,,,59.0,3808732.0,234305.0,Eapnmesyhra
1-580-986-5616,Sioux Falls,D,5.0,Manitoba,Polo Ralph Lauren,354.0,,,Mispyukvlqllchsapxacbvtrkdsey,Mis6635,O,LOWUPVSNYVRSRDD,Cqttbgxgfwul,United States of America,0.0,Jjpxotjggl,4.0,20.0,2240823.0,359101.0,Vscws
1-322-106-4331,Worcester,U,4.0,MS,Merrill Lynch,788.0,,,YVXJVKTGKFZDEHECXDOW,YVX6636,U,Msggwgmsj,Tmfxlarpokrnhype,United States of America,2.0,SOKSJKPOHRSDHHRLAQFGJBLIWKYMJRUTGYXAKJAYPPOTEVWBTHCXFNWVOTKSRLMMJIYKYDGAJOIO,4.0,46.0,2387243.0,346580.0,plunenrs
1-224-988-4270,Chattanooga,S,8.0,Manitoba,Level 3 Communications,594.0,,,viuuxkvjwdcieglsuyqwxsiyi,viu6637,,,eszauxjkifmwz,United States of America,5.0,owhhkj,3.0,5.0,3737670.0,300653.0,Djwnoi
1-805-058-1109,Salinas,S,10.0,FL,Oneok,530.0,,j,OKPOVMLWJHEOXTPLXSBKMRBVWA,OKP6638,O,,RUXYLEU,United States of America,1.0,RMICBTBFNLFBREURJTXIQWCIAAKVMLEEDHNWPDXYGJCWIPXQCKIYRJXDSFXUKTIYRVQGI,3.0,3.0,2124997.0,420992.0,Wlukny
1-169-644-0187,Erie,M,9.0,WV,Roper Industries,668.0,f,,Bwculhdqszgnc,Bwc6639,O,PCESCVQLPZEANVZGNIKJOCNQUSPAPOMAFNIPXESXHSMNDLFSXJLPFGCWAT,Lsiqkgbwdigdbqamzwulfqeps,United States of America,1.0,Seilsrjb,1.0,43.0,1149966.0,25754.0,JXMBZQSHSLB
1-977-833-3192,Cincinnati,M,4.0,British Columbia,Brown-Forman,760.0,,Q,FPLLHE,FPL6640,O,JXQWCBJFNKI,vaemrymytvknge,,3.0,Hhvfzxqaiygdfohyhymjwbowmnpsiarolsemrchcgrvgaqgfqxfvjrxbyxurbbh,3.0,6.0,3578827.0,234572.0,Dkoucbnt
1-001-595-0929,Yonkers,S,2.0,WV,,465.0,m,j,UOFYAJBVWYHFJTFHMAICD,UOF6641,U,Dcqrufphaytkokevkscmipbxzjwgxzkmqi,Jpbfgyfdlmldm,United States of America,1.0,Peebfbkukvsqamngbggrrlbzcokyxtvefbsvmnooxfpnwvggfjvngy,1.0,96.0,636308.0,368294.0,Mrvgdnku
1-324-060-0124,Warwick,S,5.0,NY,Northeast Utilities,609.0,f,H,Agvfjvfrhfakdlw,Agv6642,U,Wpzkvwvzzrmgrgcpiwnprtcvjjfmzpvwyfnmscrhxtz,IXOAJRPDQQ,United States of America,4.0,,5.0,89.0,2546954.0,218743.0,Dmtmlrukgzpz
1-340-774-7243,Salinas,M,9.0,IN,TIAA-CREF,523.0,,,dyxsrhvzxylpyu,dyx6643,R,roxddzejbhukeqtzopdnpnrjdrmrmrlfrobouonanyzdntxfyvjkcoaqumeztbbflagahkeipc,Vdknqmihogsksehivhzmtxtvadekr,United States of America,2.0,Gjwdizgfvslaqvrfvs,1.0,43.0,315969.0,96687.0,dyltgoozw
1-008-714-6159,Pittsburgh,W,3.0,MT,Old Republic International,777.0,,,Gjxaojtakwqtlwzfbsxw,Gjx6644,R,Udrzgbxdbsyaxrk,LPKYFUYIXXVCBBP,United States of America,1.0,Zxdsuhggoliylltovxgepkzpdebetdhwvjkauqlgqjjamhohfnsxtswrweccfmdxqhkuiwnaoga,5.0,58.0,2240517.0,76027.0,Pzgtghvl
1-500-677-1362,Shreveport,M,9.0,WY,Emerson Electric,799.0,,,HGRGFXZUNJIRTBOY,HGR6645,O,ugtblwhsvqtioxloujuul,ZMCBHBKWF,Canada,4.0,Sfabxqqkertphljodthkwmrlpghnbownrihjsddgkdgkrqrchxrismwhogpmwsnlttkqux,0.0,55.0,631542.0,409593.0,Uxowpsdgrgwe
1-733-303-0028,Durham,U,1.0,IL,Jo Ann Stores,665.0,,,Mitlexongeikvrfddvzj,Mit6646,O,Fmpfwdonxdfnfnceflcduaqvqvlnddkyfjhlohfazjgzidcwnudzea,AOCXU,Canada,3.0,SOUOXBGCZPNGIFJVERBRRTKVVSWJXIRKGEXZDTRFMWKLKXQSCSCUFCQSTEXHNIID,1.0,55.0,556876.0,315990.0,AXILWRCHMI
1-205-195-3666,Newark,M,8.0,WV,Whole Foods Market,785.0,F,,Mikysx,Mik6647,,Hxuqhjsccsmqhnjodtailsterzmnnmwpflfyezxtclubr,CQJLWIJJTOBWRVRMSZDXMNIAPKY,United States of America,1.0,FHUDUPJUEOGNSJGAJFPGVKKJUGLBILAXZDKXURLLC,4.0,91.0,584573.0,169046.0,Aqlkjtkkca
1-717-335-7059,Pittsburgh,D,5.0,TN,Catalyst Health Solutions,848.0,,,QIMUERLMIDDCENQMTBNXQ,QIM6648,O,IHUGBLHMFEEJPMCUBOVSSGIWGJBMQRRZFXHKIEARNVPTJASORAW,nforppdjwlmkolhzfqelobc,Canada,4.0,ihbnbcchhhawgtphkdizgpuuvhmqvjtgemspbbivfxrpiutf,0.0,95.0,3885054.0,336256.0,EOJBB
1-798-030-7385,Los Angeles,D,0.0,NM,Jones Apparel Group,497.0,M,,Gkdvtxr,Gkd6649,O,Cwvdev,Opnupzggfuylowjsd,,1.0,HKISNEVNAWWB,2.0,68.0,578748.0,291981.0,sdewycaik
1-580-644-8367,Charleston,M,10.0,British Columbia,Cognizant Technology Solutions,732.0,M,,Wvohaqjsvr,Wvo6650,O,Bsasjpakhtzihcaocfpostparyicxbliruvowdxfz,bfrlvliooagtdfgdd,United States of America,4.0,ankzlhbifmtqptfrbruyebdiretbdngtoclcxq,2.0,45.0,1897913.0,31292.0,IWRNSRBPC
1-546-365-3586,Scottsdale,D,3.0,NY,Boise Cascade Holdings,,f,T,Iepluh,Iep6651,O,DYYWSXYPGLSPLGHUILMWIQUMNESJTUMXMTFQRREOWXTENJMLHCJHDAEALTQERQCIFSNOW,Wssbkqnopquecumcuxnz,United States of America,1.0,EAVYOUWNMYLWLSKSPROSUVIIEHCRSCTLPMNNTZWCOOCDMGOJLVIKL,4.0,28.0,2442366.0,315516.0,vkqggipse
1-733-649-5562,Inglewood,S,4.0,VT,Waste Management,432.0,f,,Jeuehuuwvnegpl,Jeu6652,O,JISUVJFTBRUDPFONBZGPZGHA,itiychhjsjaxwztvajhsvxmei,United States of America,3.0,ysspedblunklsgimmcsdqcspvutfznyhypwjxtyojztbcaibecxesgfxjjuf,,11.0,,450290.0,WYCJOBXQNI
1-754-001-5916,Wilmington,W,5.0,CA,Guess,304.0,,N,xcvjutbjwhthnruftjazlblnv,xcv6653,R,XKZRKBJBCKOKKYXGJPHUDONLRMHCMJWZJKQLWEBWEULFBEMDMSLYKQBUOMLIPPIUYJEVY,Ejswoquavtjgvwyyvqwvupbu,Canada,3.0,asvyejciiriiqmstysnthymdrb,0.0,40.0,340515.0,225918.0,Migcnjjpdo
1-665-464-9246,Calgary,U,7.0,KS,Stryker,615.0,,,Qcucsrhdhjeuelopajzvmqtlxck,Qcu6654,O,Tsonepxcfajvebqgrvbnhqyuiiwrjmvyjtajvbdufrolapdgrnoigpkyylwaxpdwpm,Qguopnwuqwimkmq,United States of America,0.0,ikuazfanjoqfguqvyspkaoteslvb,0.0,66.0,2062903.0,424060.0,xrnnwpa
1-028-221-1699,Brownsville,M,,ID,Mutual of America Life,323.0,,,emlpmyfgmscikihvupecynsi,eml6655,O,Ukfqpvlhpqtlgarawdymnntivdcyrcxfuvfedevgacgxlwkdea,JWWNSY,Canada,3.0,HLSIAQTMSXEESLWHUCLACEPUZCNNTACUPXUQSGTUW,0.0,68.0,2993212.0,33060.0,Wioouwid
1-647-041-1576,Providence,W,2.0,AZ,SLM,370.0,,,iaxecnuoezlzvewrzmhzb,iax6656,O,Jrtkaafxcopfbmiisveelknddnudbphkdagducndgopfihdreavuvkuqlfstd,kvwvwkkcqsslgnmol,Canada,1.0,gthugmvljhfdtgqmoiplesykx,1.0,3.0,3736503.0,408340.0,Syfhkpry
1-608-737-2405,Elizabeth,U,8.0,DC,Curtiss-Wright,683.0,F,F,Jmpktmsqlnqkizkzskiljdxyfhmmr,Jmp6657,R,Etbmsdbimmfqnpbrrrltpuzzkiljmfczsdimeoyfw,Ogmlsd,United States of America,5.0,liiqbrpxhlurnzghucjtktamoc,4.0,1.0,2316887.0,483568.0,bfgmeyucp
1-756-332-5346,Mesa,S,8.0,ND,Ameren,807.0,F,,gqxcxbzidllcyien,gqx6658,O,dddcqnxoupidzhsfrtgskhfudcleilvgbgwnutlaiqyoxltpmkrfwxluzlhrh,Suiatoip,United States of America,1.0,UIYSSMPRVPICQMWUKXZSHGMRSLVYTNAYIASZVBP,0.0,44.0,1210292.0,307497.0,GFSKGRPCB
,North Las Vegas,M,4.0,IA,CarMax,471.0,m,r,PVJRSMHYBKNWCDJMTOSVAY,PVJ6659,R,bfxlzcabewffpdravt,KFOLQLSGNJJCQWVCYZUMIJZPJMNH,United States of America,5.0,Gedsvnjtfswvnxhthsdczgmnvchkgloxsaxhzfutbqfptauwgmryhkunljvbleetwdrblqgaqd,,21.0,2913485.0,174845.0,NVODEFZDEFGO
1-996-390-5334,Washington,M,10.0,PA,Adams Resources & Energy,417.0,M,F,faatfikczshx,faa6660,O,tsqxalylskfqiyrber,Qeuvib,United States of America,5.0,Hudoxhrtwoxmyiqmmxqeolswkzecbimervmjpn,3.0,51.0,3459298.0,241072.0,SOBYROJY
1-979-570-6046,Richmond,D,1.0,OH,Consol Energy,368.0,M,J,Jugggwzbmxurdim,Jug6661,O,NLDPBCODJUSMMDROVPELTKMLLFQJDOEJSIPETKOJOIPQTHYHFAQWWEUGVVJ,Xujmhbeco,United States of America,5.0,Zvdqnel,2.0,62.0,3738467.0,238957.0,QBZAC
1-745-953-1822,Brownsville,S,1.0,New Brunswick,Calpine,751.0,,,LPBFAIZNMZ,LPB6662,O,Kgieeqxymonrbmbfxaghclanqhdomgowdmgrazswqafautywhfm,Dnofhfyjzvjottocuhxxwp,Canada,4.0,YDMMWIIXASARJEWVSVCVTKUDQXQFQUFDFQMSDUIUABEDHZCLWISLNJJRQIVBSILGQQLPPLGEF,5.0,81.0,1936040.0,157464.0,txwmqvubyni
1-197-415-1861,Jacksonville,M,6.0,MI,Boeing,806.0,,,Ysbxehkmcu,Ysb6663,O,IFAHSXTMZIEBXUTLXEVFFSUILBYCVDIMM,JTKQPKDJGQXQCKK,United States of America,0.0,AQPKCNROLNLAFYCYXNIDLLNOK,0.0,48.0,2620563.0,469523.0,CBEBVK
1-098-794-6855,Sterling Heights,S,4.0,HI,W.R. Grace,831.0,,U,BQAWNTK,BQA6664,O,Uzichzxzucvpdvenqmilvcplpytlbrguvfyf,dubvdwfaokhsydbijubdfouivzfgw,United States of America,1.0,QKQOBMAJIL,5.0,22.0,2516768.0,45780.0,Xaqgpix
1-473-016-7803,Columbus,M,1.0,NH,TRW Automotive Holdings,446.0,,,CYLDPYDZWRDTCHEGNB,CYL6665,R,Tdfqqrimlosddluxxsapihqcqsmkfqzlwbgavrrmvjnlsspjmamsmqxufzaywzfbgzevckjkpoxts,ISQWIOGDOGYTULXX,United States of America,2.0,Imwzleioesibnqxixcxonwactmptkxwbotiijffwtitvtphsmbjndmwdpgecaslhmoeysqgrpuoyltb,5.0,,3706443.0,123207.0,Txnailyid
1-026-673-4569,Coral Springs,S,0.0,Newfoundland,American Eagle Outfitters,792.0,M,,Oefoeuhowkbr,Oef6666,O,Ionuce,Xaxgbfwsydeni,,5.0,Geduxxhrxqkvusshfpxwqjmoochnuqfwwatxtdoheobrm,2.0,85.0,3762386.0,170299.0,GOAMOPNINVM
1-323-124-8003,Indianapolis,W,1.0,MN,Patterson,791.0,,,efymilbepww,efy6667,R,Najbrofqihtjxeshbisjbxxulefqotbjnlpphqekoutzapxgheeyksbmezunfbxubtkvacowcaserwy,Gxahvnjlbc,United States of America,4.0,ivcibamtgdswmjovddrqzooigbjjyxpsjasyufdchxzavbzlueatpvvguuiqhjwnmy,5.0,78.0,,492419.0,ETFNG
1-631-861-7916,Laredo,,1.0,ME,Morgan Stanley,768.0,M,,AKITLDGONMSALIH,AKI6668,O,Horpykcpslmbhzjkgitweqxhxqgtmaqfxxbtnjtlolxbqyedxktqb,ulvbliiwbwzfxmeblnsdqpc,Canada,4.0,Mnsfrdxabbzifdddghmnwbngjzbdglrjwghiqa,4.0,91.0,1160893.0,124570.0,ypoebukt
1-187-051-8095,Boston,U,9.0,VA,Plexus,828.0,F,,Dkkatghmyqtslzfjycsln,Dkk6669,O,Yqazywdimdaqkddvccieiykdgbuuddubfncrqykooedsdoqxdnadguzhuwrhuuuttklxhlfoytxqmk,oceonmwklfjpcyqlpyphxdhcasovfv,Canada,4.0,Sjnktvccqslntwicrwczlsmewrhwoedbhkjmjtpljtmncnplrrwbdbnrsywtzdmmqwkxqdmg,5.0,32.0,2713967.0,429095.0,Uktifrfb
1-612-849-2491,Livonia,U,2.0,NV,Alaska Air Group,395.0,f,,Jiwksyqekgbxqlmsrmobuvfyjvkxip,Jiw6670,O,Bbnhdhbkulbftydarieyqxigiaanqpcm,nowltgihqkabwiiyjnywdte,United States of America,1.0,IHKJSWMCXQDPLALWZKM,2.0,15.0,3673520.0,254050.0,Oxqlfljhw
1-056-587-5007,Halifax,M,0.0,FL,Philip Morris International,711.0,,,hcpfamowroehxctdzbvfl,hcp6671,O,qjykeplcjsadiiirztfhyxwowyzbfnqkfwxxtdwjzchxmasirwuyqpmuqtnmvaaojmz,Yqpkysosfdd,Canada,5.0,ifqdeqrxnvcwyxbheitybywsyqbwunrmbehglwx,4.0,91.0,1404890.0,62652.0,Xieqwzus
1-744-455-4235,Omaha,M,9.0,NJ,Questar,569.0,m,Z,Ettssdgktyrjboawudr,Ett6672,O,Bflrntdkepwztldfrmfnrrxiphhhn,UXZGOQEVGMTYQQADFOQQN,United States of America,0.0,,4.0,21.0,252645.0,69267.0,Nfpoovbjt
1-301-606-6604,Ottawa,M,4.0,Ontario,Wyeth,713.0,m,o,qdhuhtwq,qdh6673,O,Vksmwnriisnpdluvdauyk,yuksoatbsg,United States of America,1.0,enbxe,0.0,42.0,97226.0,430071.0,PEQHXIMILSOC
1-203-256-6514,Anchorage,U,9.0,WY,Genzyme,687.0,,g,Xnhqjlkrff,Xnh6674,R,Vjgsmjklsmzpfmrqtjtpgnrxpkuitwlfupmoytpgqjmwdmvglclmpkubxmdkzsvtwaqnfaatrmwkxarj,kaiyaijlj,United States of America,,Lxceaiodfkoghufrjvz,1.0,82.0,1278744.0,408841.0,Ovxox
,Oxnard,U,,AL,Big Lots,818.0,F,m,Vquwnlujnhkomdtankbrmoxxwv,Vqu6675,,moptdchxawupxbxgnqaikkjpyfwmnarlxttmyiqoklbisb,Yfzitrlxsksnkba,,5.0,BXQZZMETCRAFXK,4.0,98.0,1573134.0,38250.0,RMRUNXA
1-849-895-4910,Baton Rouge,M,8.0,British Columbia,Erie Insurance Group,736.0,,B,euhxhzsdkul,euh6676,O,Pwtsdbblbjkluzejktzlosbbieofmwsfauhqlskdbtfulypt,Kuktdpsffwbxryiuhmakxpygrke,Canada,4.0,OKHQWAOHLBKLONZOFQTHMROQSOFKWXEHGGIWHRSWJHUVFXXKVTPTXQULENXRUUSLGN,2.0,35.0,3216888.0,356233.0,Ohfyxgilft
1-413-646-5024,Livonia,D,1.0,MD,Autodesk,682.0,,n,VVVTFIDASMNRORDKNYIYDKR,VVV6677,O,CRXICGRANAPKCXJCTAGGGVBULG,ljoyldvvmjdoobbbrxl,Canada,2.0,navfcgrjdrjhiolkampdhmdehpibw,2.0,66.0,380216.0,158649.0,KUBKJVIZ
1-173-314-9409,San Jose,M,1.0,British Columbia,Sealed Air,365.0,,n,Wgwqiigiyrksod,Wgw6678,O,Iaananahyqiqihbmc,sqdwpzkigyepbmppeealknurngr,United States of America,3.0,Fqiboqrgpalqfjqihezztkutciusecfxmtrkxqhwzlhmgsn,3.0,62.0,3496496.0,73021.0,
1-487-895-4474,Wichita,U,2.0,KY,Enterprise GP Holdings,683.0,,j,moyfgm,moy6679,O,Qndzkuutuwrsnrdbcrgdfehrmr,gtqqzuvtlh,United States of America,0.0,Gpreverbrpeehcjcfldrnfrkalskgkygovtbtkbj,2.0,38.0,3004384.0,109250.0,Fuurgrg
1-032-629-3974,Sydney,M,4.0,HI,Dell,,,P,Dexfeigpuyknhxcnrudccsonlberg,Dex6680,R,jxnczipvlmrjoqfhvvsehajfbjeenzteciw,ETDCC,Canada,,Dpjiprgbtfkyxvgrsmosaycmhanmqxditnlogdmjtxnbixxyqtsmfxzmhpjdlhcdampi,5.0,87.0,766387.0,,Xyaalnqcaub
1-613-688-2613,London,U,9.0,MO,PepsiCo,430.0,M,T,Ivzssyqypkesseezmtfooqhgwjhhw,Ivz6681,O,Ryivdavdgyzofrphhv,HXKKB,United States of America,4.0,LHWUSTAEKZSOYFZZWGDTPTTCFHAQNZRHFYIJLYIZYTWXKY,3.0,81.0,1387524.0,410670.0,Ipahl
1-043-242-8034,Whitehorse,S,5.0,CO,Bemis,620.0,,,Qqpskqhpdrbjshwhmlifdwtjwcvpn,Qqp6682,O,Pgbizysvsfltntospigpjplqvmwxebzrlcbeyhbemwilzbqyboogrtpno,Nhhhmjxtkbzekizim,United States of America,3.0,Kardeknebbfsihgweailresyxxpt,0.0,93.0,2778068.0,450700.0,vbynqzdvyt
1-281-169-7125,Salem,S,0.0,AR,A. Schulman,766.0,m,p,TEJZZGFLKJJXLEMQOJURN,TEJ6683,O,Ptkneoveyjmtheuyugkneejkfooymvwfiyuhqpzbegugusocwnwgodrattvtunjiqqaq,HDIVERRRCBRFKPSFDVECTYBFHIKRVT,Canada,5.0,snphprvltgyrrappmyxedeks,5.0,53.0,2612657.0,454874.0,bxvmrdjs
