City,LastName,Income,State,Phone,NumberCreditCards,Country,MaritalStatus,AddressLine1,Age,AddressLine2,Gender,OwnOrRentFlag,NumberCars,NetWorth,Employer,PostalCode,NumberChildren,CreditRating,AgencyID,FirstName,MiddleInitial
Burlington,Kbhgthmwfxjfxpitiss,449663.0,DC,1-289-584-2314,10.0,United States of America,W,Btolsmhnidxndenvyjcftdhmvwdbhtw,34.0,Pqmycnikcpwqnfwzzevexxkixbqlbipqinlioxzrmarsmcudvwaspbwpqdfcrwnwdmxcrpqakplsg,M,U,,390663.0,Cliffs Natural Resources,bymzjdm,0.0,526.0,Kbh11737,IYSQHUZCXFKWUQEDM,
Irvine,Yvfhrctwifspxgcwmg,78320.0,AL,1-384-911-4288,3.0,Canada,M,cqjyzpssbyttdmtdqdgghkrdreip,98.0,Kbjxcoukrxctjrsfgntbvhjdyqrpwbnsyfmdkpvovezalgrmmmhsykqtelkjrxfdywkhwi,m,,4.0,2349107.0,Cigna,Fpolqpmix,5.0,691.0,Yvf11738,Wmswulnjsrmzcf,
London,FAISHNAJQHDMCIRHMPHCR,245922.0,OR,1-088-590-4824,2.0,United States of America,U,EDFQTZUNLGOUTZDHVJRCDLAKUBRLTLYJEAPJICYGHPIOBMLDAGULQVFGPUFGUGWB,12.0,OXEZDANUILXRBXBBBPATOVX,M,O,4.0,51177.0,,vgwbytwi,0.0,,FAI11739,Zcbwmsqred,
Fresno,PYXUE,225729.0,HI,1-953-354-0665,,United States of America,D,Sqvguxmpwgtasuwhftgpulillxwmgalqablcxbjfosueepsyndbbhaqnclitjd,48.0,Mpglkkcbexyzvhqfluzocbjbesswkthgdcuefnqwuphyzsdintswwrflyjenamcfhmtgiuvpkmanvn,,O,2.0,3554095.0,Dean Foods,FEDYK,2.0,544.0,PYX11740,PAXACVYVZHWHZLNLMWN,R
Montreal,BLLKSMZWTZFURIIYWXPW,76059.0,Newfoundland,1-744-528-3722,8.0,United States of America,U,Ggrbietdnchadzjidbloalywnjjkxioakqnyjntyaabubozyemubdoutinfljbbutqwfqf,91.0,wkerbzsmrsobhxituxstqmocjkhfmlhnwz,m,O,0.0,3109210.0,Spansion,Czbvtzosve,4.0,664.0,BLL11741,Wwvmntguryrgoablbycxewfcvpi,B
Providence,MBNTFEGDHALGWFPACBCHXH,466644.0,New Brunswick,1-841-666-0355,6.0,,M,Wuuspdpdzrpcdfecsniypmisrqhgdkyfcwwoudwzpdaxxphikxmzb,85.0,XBCPPIXXBUOWPQZGEMIC,F,O,4.0,3615936.0,Charles Schwab,EXARTZFKFS,0.0,,MBN11742,YNPJZNARNRLMNV,b
Ontario,Ikazaimxyijvcrx,155200.0,ID,1-801-738-1880,1.0,United States of America,M,Vzjdcuxfqxgigfpuralbettxayiolyxcmztdwjjozuflldkbaypopwowxkbjmtjnmjwwdkqggwja,59.0,Bdquizerivmbdopylg,,U,4.0,211374.0,Penn National Gaming,Sfxfjdjh,5.0,,Ika11743,Wgqaamrtagkzwocchffoflkalpb,
Riverside,Szegb,416270.0,WI,1-870-114-6677,5.0,United States of America,S,Uqehaivjhrcvzdycskhlaaphkfxxxthaotxvfqbaerybko,38.0,ZAMHE,,O,4.0,2617531.0,Loews,ZQUHYFEDUTPU,4.0,518.0,Sze11744,Lvbsaghvzxiryygvwfyl,B
Simi Valley,KTXHWQPBUJAGUFQPBEOUBRBFPUJD,414979.0,IN,1-109-854-0542,2.0,United States of America,M,pedofoigdmgqmrjqahzipwgdyrcseppxfjntouizmqhqaxwqxfduytnmsh,96.0,vqejieogugecfdaxsanbawneoitouwivwwx,M,O,4.0,2786921.0,,VVHKXE,0.0,,KTX11745,gdltk,
Fullerton,bloqtqwcqlixlljeizvno,322741.0,MN,1-861-294-4700,1.0,United States of America,D,Xwtqglblvvdsmznaarpduevcnigfhmdngwtpgufddoqztkebippohk,14.0,ufgmvmhczcpbliqyedcsiesuplgvpxtwectntiqxrwbtgcdsioqulopfxuiqpjkuwpmjhtwqb,,R,5.0,2969927.0,TJX,NFDLLYQCMNVX,2.0,364.0,blo11746,Hujensnbrrsorvigkwugamev,
Rapid City,dfhqmbdbaw,260826.0,British Columbia,1-792-056-7609,5.0,United States of America,S,Fitjzoxpohkmwppivzvttxnqzjihnitalekxhstvwlbcsfnkrctriekvarzpwjybatufqjybxoo,67.0,Ykbqrigj,,R,2.0,2436646.0,Unisys,Rdhmgkc,,714.0,dfh11747,Koxhedgbppdxmhtfp,
Irvine,Xnwlpxyttuxolkoevmc,21062.0,NJ,1-130-623-1637,5.0,United States of America,S,botpihiylarrtgpkzioshggqunefqxmqghpbddmlilucs,84.0,Xyjfrlccbbwjapcledkpikeohigmhrmluvuefgfjfmnwbhjsmmyajobpfghv,f,,4.0,266142.0,Belden,Vklaivpkmemk,5.0,824.0,Xnw11748,hxkrcetjsqmybdmuckavoqzsepxevk,
Elizabeth,Gchuzxufnlfvcidiaihpm,74741.0,NM,1-182-393-4522,10.0,,S,CNGXGFBUMPMNWRTLHQVVIKEXNZSVPH,33.0,,f,O,0.0,770942.0,Collective Brands,Llpskxxlcxft,1.0,403.0,Gch11749,bejjubxcmnmsnnzalhbrmvcd,
Charlotte,kpgpqamijf,69862.0,OK,1-321-617-5813,7.0,United States of America,M,Acqtqjnuihxceboovjauctcudshkiqavhqurbw,73.0,Ljbcmrsfopkjvnuuqyik,,O,2.0,3319942.0,Int. Business Machines,UKLKRSJSDUOI,4.0,793.0,kpg11750,Sjeba,Y
Cincinnati,msbsmqjblhhkypa,384794.0,CO,1-210-535-0713,3.0,United States of America,,taccjhxobsghmunuynaobqhdliyhuejeifmk,37.0,YQBOLUHPZXBGWXNLKXUSCNLLWITTUXZXFXSAKEELBMXYHSDQYWXTNHYTITLDPB,F,O,4.0,2720438.0,Ralcorp Holdings,Tmxbkubd,,546.0,msb11751,Spiprqtpddvyapofqovjtoo,E
West Covina,Hnpsmrezgzmlp,397879.0,TX,1-429-954-0071,0.0,Canada,M,BJABXFDJUTGNVBUXSDEGNCRHMICWXGFLQYUVWDBQVUMAYVNSMQLABDQUWEJGKWBEVVQY,68.0,RUNJKMPJXWJRDDLNORWJPIALBXTFLOLWTLXHUJEOM,,O,1.0,1160144.0,Universal,,5.0,308.0,Hnp11752,ZLJHCXEJ,d
Lowell,QGKFGUOKTIOZ,358585.0,TX,1-409-149-9340,8.0,,M,,22.0,Losdbcqaf,m,O,0.0,2159549.0,Danaher,Eobwmjo,1.0,570.0,QGK11753,Vtclnuulfvdphrdisbcu,i
Mount Pearl,Uejxngcjbxf,474460.0,IA,1-345-474-3567,6.0,Canada,M,MNQESWGHPLBLIVPVMJOULRVEJNHINOKSLRV,17.0,faewbfvembowalxmiwnilwcceqibpmcxkdfolkaztbadh,m,O,5.0,3781151.0,Sempra Energy,gyctkpkdfdwq,0.0,796.0,Uej11754,Vuuasytqdbflsj,
Tallahassee,bavqxetufaelzrkhywq,50947.0,CT,1-932-932-3688,7.0,United States of America,,Xaqutmdwujewadryfpaohxzxitgrsybureiieobhxdvzdtzrdfebmebwmxeazueqmlqifwuvzyhhtykr,12.0,UIYQAWXKLRIWNOMSEORVUKMICXBLTUCWEDEXFDAHVIMPEQSAUJ,,O,3.0,3250324.0,Levi Strauss,BBPFOJQC,5.0,376.0,bav11755,Rjfhnbqrmuarojz,
Grand Prairie,Yuoojalu,372337.0,OH,1-273-821-8358,10.0,United States of America,W,AWEXCSZMJDQNCKYKSOPPYABJNYGRRSZDCFDDSJMDTYGWGVMOIELTALB,25.0,EMGTQUVVHKC,,R,0.0,3662387.0,Helmerich & Payne,hhjiyfqammhv,4.0,430.0,Yuo11756,Lrwajzbkmzw,
Amarillo,YPXWKDKDVD,327959.0,RI,1-015-125-0129,10.0,United States of America,U,hwruykznkyvgnqmelsyllspbohxwyfcsdyurgivnbttiwh,61.0,Hakwudzfrjkkkkan,F,O,2.0,,Lear,IZLTGPAUHWU,4.0,419.0,YPX11757,buyjwllsyknpcnmydk,W
Durham,Xaeizuufsccamtnl,129997.0,IL,1-030-747-5853,2.0,Canada,S,Ajuwfawojbxsyofpuqeexgtaonvjhwnrxwhxkddhsfgvbowuwcpuztvnneochxsdqckotoapjttkv,90.0,CWMTICAJMXOREPQVMZMGVPOMXQOXDGFTJEHUWEZJOFVFUHXPTZOUBKJKOKA,,O,2.0,1177998.0,Williams-Sonoma,,0.0,401.0,Xae11758,agmkrpzmjavgsscwccbosojissj,
Philadelphia,Vbsecrxumbyzodtpbst,375031.0,CO,1-758-056-7992,6.0,Canada,S,YORUXUZIIOYUOPVMHDLNBZFZO,9.0,VFTGXBILMUVQEKJKLXEFUZVGUUD,M,O,2.0,,Best Buy,Qnihppb,2.0,546.0,Vbs11759,KIDEIXYVNAQQFQKUWOPH,F
Warren,CUEAWFPVJJYFOZOUUZTLA,94344.0,MA,1-394-544-2432,7.0,Canada,M,Xqkjunahpofrcalmfxycuezswqtixhhudkwukipk,20.0,bazffbfcvaqgtlrcmsgwipyotxeuiisyqoadxpfbbsfatnpriyahlbnceer,,U,3.0,890205.0,Atlas America,EJOQXMEU,1.0,415.0,CUE11760,CZOVBFNPKADZRTEVLAG,n
Chesapeake,qmptrgqeyvmluvjz,128592.0,HI,1-188-393-3222,6.0,United States of America,M,Duulufjjevig,12.0,ttxpnxgnxfewcotkatlsfeqysnrwtokklshrwmhqbcmmrlodbyvthfqughfluwrdcmaezeffwme,,O,,2389197.0,FM Global,Xpqjrzaob,4.0,551.0,qmp11761,gkndjqugsmfgd,b
New Haven,OESUYWFJEKHBGXYJJT,155023.0,ID,1-947-077-4401,5.0,United States of America,U,Ynkxr,44.0,Edzfgkwnacobvyovdaaxfmntzllqdrevgbrxvcvydzvflcezqjurbkcivyvsv,F,O,2.0,3096813.0,Dynegy,jwmwaaomkci,1.0,523.0,OES11762,bwfmnhdcegwoavbbpzgxbdgtbwrio,
Vallejo,Mzokdxvhzrvdsimrwiizaqflxjcod,174598.0,VA,1-295-181-0489,9.0,United States of America,M,SLKCHGRNSCHNWJTHHGIFVSMGTWJFDXERACBZAPVPAUGWJXANZFMRGXGYOFXAU,100.0,,,R,4.0,3890361.0,Texas Instruments,Wjlvecvmkuzq,5.0,,Mzo11763,Pbfivj,T
Nashua,Wxtkasembzfkquecztchcbcssdfqn,,NY,1-328-056-5318,5.0,United States of America,S,AAEVGCJBTLMOWXIVBLAUVZUPSEFNOLZOUHJPLZOLRAYKCNHHMUPRTLZGTVWCQLEZWVPJSNEDHW,,Fqcrtdqfupdpbd,,O,4.0,1259261.0,Applied Industrial Tech,Ozpzuq,5.0,638.0,Wxt11764,Vobhdnjppndvxqkshxrqapn,
Sherbrooke,Btsadoipmnsdxtbhdwdmubtjx,74775.0,Manitoba,1-390-888-5972,8.0,United States of America,S,EDYESDPMZZAHMEFKZFD,,Fkurvozolpthnbrpefvonuxbmzbyokagrgsosrtafbsourfmjsxhpjxxnndfhskehkcmmjyopngfnmsq,,O,2.0,785594.0,BE Aerospace,PFBMJWHV,0.0,366.0,Bts11765,Vkedzbc,
Rancho Cucamonga,Fhkttwlak,464465.0,HI,1-436-728-9947,8.0,United States of America,U,Peyeuixbleutixpscwxbwwtrkuxvwgqjrnlhdwhngzlfiucrtebggjbaeyutkxqttqmlvwdmqmbt,16.0,WKQGXUFUU,M,O,3.0,2423771.0,Patterson,hoyftvoa,4.0,311.0,Fhk11766,epekgijcifdxlzyp,
Thousand Oaks,Suaseenvfyqjnxaneinsmwnn,236734.0,LA,1-010-494-8403,4.0,Canada,W,Oforvlwiqakivuohnovgukrmaanvryvuaa,44.0,Oaxerhdkqsxwwefmxpguhprkhqwcefowcoijcawemgiu,,O,3.0,949490.0,Robert Half International,mtphqhav,3.0,762.0,Sua11767,tebaeqrredhpfbqfstxvhiyvh,v
Henderson,dyxjsspf,,Newfoundland,1-834-168-3435,2.0,United States of America,W,eltrgmewvttakuxgsqbfjbcqdfyaqopskkoigydmwmmgacimuhdpox,83.0,Omkyxfkrtowiosudvebsrdiiunowngfditlttqzbtfcemucjlkdvdsllgtvblvaweub,,U,2.0,3099446.0,West,zkxacs,3.0,509.0,dyx11768,acwfvxvrelx,
Ottawa,HUADRMR,366394.0,Ontario,1-916-536-8440,10.0,United States of America,M,wcykdyusxzergtxsqtiwpofnituthzrfpvabeqgktvkvyghnemdqv,23.0,QYCDCXRCXOJARSYTHY,,R,4.0,3102860.0,St. Jude Medical,Imnxma,0.0,712.0,HUA11769,mxotgeesvxomnkecazphzt,
Tallahassee,Wfeqjchy,396783.0,OH,1-957-540-5017,,United States of America,S,SZOTFHLWPRJJVCJWGDYNWBNRFHUORCOSWRVQKFEPHMHQMCTBHMPLTGKVHFZISGPPOIBMZHX,47.0,Ehhxedxtnjqdgkxsslhkcbpjbzerrampwcptsdswtwgagcthganrojtaoctaxpymanmxwkokdfflm,,O,0.0,3709911.0,Brinker International,UNCQCKGO,1.0,431.0,Wfe11770,Wufotdnkb,Y
Pembroke Pines,KRNEAUTTHVAYQRXLQJERJTJJHQT,495323.0,FL,1-685-113-4933,5.0,United States of America,M,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,43.0,Kajwdbyxpcbnotgmvvgfithwesyi,F,O,3.0,1091433.0,AutoNation,OOMVRSYBQNLX,2.0,316.0,KRN11771,tqrsxaxsxjhyzwzgmstxrp,i
Irving,ofidw,9714.0,TX,1-993-732-1196,1.0,Canada,M,gdhuippdhpoiwxhaww,70.0,Gpazgedpjgeevxrmqwmueloonpuiheubaduj,,R,4.0,1545094.0,Scana,Wpcmivs,4.0,,ofi11772,PFFXOZBDJIUCSSPHDTUFJF,
Hayward,Xnrloiadpjcltbljlxwgwfxk,216485.0,IA,1-148-171-6665,0.0,Canada,M,Uxsvuttimmzjptmxxzjsluk,,Mpvrlcsdbenfel,,R,0.0,3242783.0,Stanley Works,Dgiohbhdbfdn,2.0,412.0,Xnr11773,XYZXRGZONS,
Spokane,Opfqg,131489.0,KY,1-013-501-5635,4.0,United States of America,U,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,1.0,Aslptvkjplsuhlbrlvpgdyvfmnaaqdijlnhwvpxetkhqsnnwnuxhasniydfgqstjxauiijlsavdbha,,R,2.0,920705.0,URS,zjnrzmlj,0.0,,Opf11774,Yyuyaiamddddtvqqqcgswwowfxc,f
Windsor,Yyqathqnzebrdjalsnpmfvjcekayss,117948.0,CO,1-572-675-5701,6.0,United States of America,M,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,58.0,Qaltcooktkbqnnfdbdhniufvbsugfkyssjfzffxfcyazflfyshpz,m,R,5.0,551423.0,Dick's Sporting Goods,Shqrdlnh,,,Yyq11775,VNNQBRGA,
London,PRTQDVQGOTDSYREIQUVGUF,422142.0,TN,1-932-992-3370,6.0,United States of America,U,Sdvejmvuogsffqjqyyadwtoexkahccqlho,60.0,,F,O,2.0,,Perini,CWJYVXH,4.0,814.0,PRT11776,Vwohkdooahihxczidomsfbsed,
Modesto,Fksavtwfzvbdrzjs,17118.0,MN,1-019-282-9321,7.0,United States of America,M,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,2.0,vtipamxuon,,O,2.0,1451863.0,AECOM Technology,gfenenr,1.0,465.0,Fks11777,Udpfcivirrtrwnl,d
Hialeah,pvwteb,430409.0,ND,1-535-562-6100,1.0,United States of America,,Kkiiqtwhrnauqxiatzcvictgwxaylbvukwicfybhhlxgcwzrshtu,100.0,Yhqtzlvhxriemfkhwcqbwdgkytktkulkdzhoknzpiusodrpjfutplq,,O,5.0,1441336.0,Harman International Ind.,Wkegkdhurkl,0.0,682.0,pvw11778,qeyzo,
Greensboro,nepdvmjjjuvmwbzlcdyuja,24711.0,GA,1-577-754-3360,3.0,United States of America,M,UFPDSUTGKOIPXM,61.0,Ssdheubzijqmlpilvcqelzsicswvoztvuhdotpgvqhwhuindxkgpdhwmqkctzau,M,O,5.0,721680.0,Furniture Brands International,qmsfauhaqw,5.0,687.0,nep11779,GKYYQQX,
Richmond,Krwpsmxmytjqywevzzblfchhx,127926.0,UT,,2.0,United States of America,M,CIZBXPGPYNDUVXOQZOIODZEVKWDRHDPCQWAZBI,94.0,Cevjimofcvcfllaptfxxpakjifiacybfivlqploqrbcldedbxwgzmqolctxkofipp,f,O,,3190327.0,Sysco,Mtfkvgxvhglh,1.0,305.0,Krw11780,jsmzbkfawplbycw,
Garland,Vegixpxevfmqchrpzoqanifnygeq,251455.0,MO,1-084-404-6188,1.0,Canada,M,Epzbwhuskwttowwzzipfgubfrpclqvzdarvdwujdmgrecmcpnskzmqmlvuemck,74.0,,,O,4.0,657037.0,ConAgra Foods,IRNMSUSC,4.0,737.0,Veg11781,Dnbcnkgmqdlksakflpoua,W
Independence,Fubhxxqsgevapgapzovlrqqfi,415869.0,Prince Edward Island,1-403-230-0932,8.0,United States of America,U,HJEJCHOPCLOHLJBFJNBYSAXTWHUJNJSIFHQHVCTBGDANXEBHZUG,34.0,blkqohlvwlxksxmkveaqczpvywkanqxplmvpwxauybijcqrmhyuebcsdllzi,,O,2.0,1686671.0,Omnicom Group,,4.0,789.0,Fub11782,BNSOIELNSU,
Biloxi,jvvpcdttkcy,284748.0,RI,1-316-892-8756,3.0,United States of America,M,crwgtrnkmf,95.0,UGAWWEMQYDXSIZOJQGOBFSXWZCCFG,f,O,3.0,3093331.0,Thrivent Financial,iwjlhzkfy,3.0,805.0,jvv11783,Rliuelgaexnbsccmmssqltd,k
Sterling Heights,RGNOBIPU,68139.0,OR,1-670-731-5577,1.0,United States of America,S,bfjdmymbdpvbwllggzlukfzxotxwefoea,66.0,Lphuahacyawksoqicvlnuluqcdt,m,O,0.0,19154.0,NCI Building Systems,Nmrsuasasfb,5.0,518.0,RGN11784,coqwy,T
Scottsdale,WVHVLVGJLLDGKBSNGEWMZRM,346400.0,KY,1-044-687-1330,6.0,United States of America,U,KWMMAENVJUIDYXANJZTQQENK,86.0,bazzcowksbpbueggwjfyymprfnblvxgbtfbnbsmktkaspsvyiojxreetpxnkkdsuuh,,O,1.0,2524557.0,Pall,DWTBQFM,1.0,777.0,WVH11785,IIEHLIOOTNQKQKXGWJCQNMWI,
Orange,ijuvwmsomibdtngxwqxi,31969.0,IN,1-124-036-6921,5.0,United States of America,S,ttacjeffjmniuorduedfsscodziwsvifiwar,61.0,Pjlhnmrnpkmhywreatbhzq,,O,5.0,3038913.0,Ingles Markets,Qhsobcmvnnbi,5.0,364.0,iju11786,Zkfend,I
Erie,ifomkbifc,337635.0,VA,1-741-663-6034,4.0,United States of America,M,Heihkxrsvgrguntgycfgjisvrcqebjmtwrcag,62.0,WBABPQRTSPWUDIIGFRSWXUPHSHUQUJBRGK,,O,5.0,1073838.0,Sally Beauty Holdings,jmtesubft,2.0,334.0,ifo11787,FXGRDAVNRFOVCOCPMNUUUTGQXLX,Q
Reno,pblgqexqszjgyasgas,275290.0,AR,1-889-946-5122,0.0,,,,89.0,Imwpgmdxvxgvsrswbyypsdpvkyjnjkbnkze,,U,0.0,3887690.0,Dr Pepper Snapple Group,Gfehgwwomkff,5.0,321.0,pbl11788,HLFMSABBPKQQKRUDPTXRJU,
Victoria,Ztrisvrvotxefn,83193.0,Prince Edward Island,1-365-701-7693,3.0,Canada,M,atfnpmuqbnskbmjdbmermwxfppklwhgbuvtvtalwdpqjvponflwopxoxrlgbq,99.0,Pglwhjpebjnzldvtkblkvzqzyoondcqagccaojurvgxnkcazwdonduizif,,O,0.0,785284.0,Mutual Life Insurance,qyvfd,0.0,612.0,Ztr11789,Ftqlbcvxlgvk,F
Frederick,Excjelejpzswccjwbbyy,131067.0,Alberta,1-548-834-2155,10.0,United States of America,W,TSJICREVNAABIUOTFNQAWUFPOKOQEGJSLFXPRWRCLBTQYXLWJNRVEHFUTKXFFTOIELBFSBE,94.0,wlwkcqbqzidjowjmxcp,,O,4.0,61083.0,HealthSpring,UTQLRIEGB,1.0,608.0,Exc11790,Vejeicpmwkpekafvetvwlf,t
Lewiston,Yploo,462061.0,Saskatchewan,1-257-166-7587,7.0,United States of America,M,Fsmcsianclwbyjsrpytley,95.0,mqcgqehfldnchwvcnfurmzgblickfvffkejcithjnhshrnuhlmrufwafqrojsvphumfufm,m,O,0.0,2584577.0,Belden,Uhvzxeud,2.0,362.0,Ypl11791,ekabykhcrxdfzvbxrbwtpnayjygyuw,a
Sacramento,RGKIUNLZEKWOJJNCFBCVIO,405350.0,WI,1-664-266-9568,1.0,United States of America,W,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,22.0,HXJGVWLQLRKALHJTBESMCFXTSF,,O,0.0,3139348.0,Warner Music Group,Htwsqd,4.0,720.0,RGK11792,Wioinritvnganibh,
Kitchener,Plipjqnvmfzwzkhegjsqxotwn,280817.0,GA,1-721-063-8202,7.0,United States of America,M,,85.0,oapsawehnitjmwnksxqxqptdcmdhicawuppftkzoxcyhuegxkcpw,,U,5.0,873050.0,,NYSVLFPKPQ,1.0,400.0,Pli11793,Rsgrjlsfxrmfv,M
McAllen,Ejitepbgi,132911.0,British Columbia,1-960-087-9136,6.0,United States of America,S,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,81.0,Xizcrlqyrfasazc,F,R,0.0,3651114.0,USG,hernxbink,2.0,446.0,Eji11794,Xxherikpogvmjaq,
Mesa,Ywyzu,463043.0,VA,1-906-762-5889,6.0,United States of America,D,Nrrfnjughqqrvgxrdth,42.0,Uyipikpapsxwjaeluwbpczfxtmflfpocjcgjxnaxzccerlhlyyfcppdeglqlwonyab,F,O,0.0,117958.0,Las Vegas Sands,YSMNGXUK,,402.0,Ywy11795,jmqyqub,
St. Johns,GPVJN,491624.0,OH,1-797-147-9665,9.0,United States of America,S,Pctnxzodjqoabd,25.0,Tqcbbtzgwngpljakjuhlqutmoepvkdqprfwdwcrsmifopvqasnzorjmjqumeikiokpxgok,,O,3.0,3485695.0,,ORJBLFTRB,4.0,609.0,GPV11796,Dmyqtrp,
Houston,PNXPANAHTYZNCTSQQMSZCEBQDE,343629.0,WA,1-158-275-2146,3.0,United States of America,M,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,78.0,RPSIMQKFCSUUEJKENEXKKMTBAWTUYTKQHETUHWZVMUDVFHXWTILDNYUWCYVWFRK,F,O,1.0,226844.0,PepsiAmericas,ohquntxgg,0.0,486.0,PNX11797,Ynqykgvkaoje,
Salinas,Fopqwdpjyvmtrcsmujdlv,134322.0,UT,1-115-123-1503,8.0,United States of America,M,mowvvoiefuzouenhpmqiptunmngeeabtoq,59.0,CLXAB,M,O,1.0,,Administaff,Fdejkln,1.0,308.0,Fop11798,Fpohuxjuvcusfpclgbhqfzsdoukg,
St. Catharines,XDCQIZOCYIJVGMMLVIXCDZEM,119718.0,AR,1-414-687-3266,0.0,United States of America,S,Nercvnkctkpoynvmric,39.0,Bhiyptkrglceftdtzzlnmbnsvqosufimhustjphwedyonylcnebxpmtijtfclelbofuchdmjhdrkjkp,,O,5.0,3414198.0,Freescale Semiconductor,WRBGZW,1.0,748.0,XDC11799,HCKJVKLQQFHIUKRZVTL,W
Lubbock,flycnrsoiyhcheucphhuzkrwtv,240566.0,WI,1-910-899-8854,2.0,United States of America,U,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,92.0,xksuazvkwwnmngobuwohlogpmnminuqwx,f,O,2.0,115387.0,Key Energy Services,LYYRXHUPEKSN,3.0,712.0,fly11800,YPDKXGEDP,R
Chula Vista,Cjumhksbpynlejvbbpb,1011.0,MN,1-825-781-6812,10.0,Canada,S,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,71.0,Feeovhlwynycmuhznxcjortxsrcunlbixjfkbotogpymusykzegmzklpkyie,f,U,5.0,706876.0,,Cbwjwmbuuisn,0.0,523.0,Cju11801,urqkmrwnvai,B
Sunnyvale,Xliyxtvpcbhqnzoqpkt,138852.0,OH,1-772-701-7668,2.0,United States of America,U,pobyqpgrkrzlpynxiiqb,74.0,vlakziwwdnpyzoognmwtofxskopmcqqzudbfcxmuhjhpcljpr,f,O,3.0,3414611.0,Ingram Micro,WJZHWWQ,3.0,593.0,Xli11802,Ufwaueuhjamyqjlmf,
Sherbrooke,Jlahpuhzlpycxwqg,304506.0,MN,1-731-139-5161,4.0,United States of America,S,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,34.0,Yxfamnslosyhvtynddvktqawajjivpbdbas,,O,2.0,2871822.0,BJ Services,Koagp,0.0,,Jla11803,VMRANUZ,B
Honolulu,Odvjpdiiasszapjzhjdb,422426.0,SC,1-856-493-1171,1.0,United States of America,M,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,24.0,epummmtoewdiegxnuzvsfhdiibdvoqmvvedxguuevqujwvjpqghzivkhhaxiknzdmqdmnciehae,,O,,75846.0,Goodyear Tire & Rubber,OJRCIYSSWKKI,5.0,732.0,Odv11804,Cnttjlkiuqxqvyesdkw,W
St. Louis,Grwglpsffdcizwmbm,195047.0,CT,1-979-745-5168,,Canada,S,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,84.0,,F,O,1.0,3135479.0,Ryder System,dxqrm,0.0,712.0,Grw11805,Ydxerbfqxhotthuxgtvmnxfxbt,
Cheyenne,Prxnkweedkacwoqggyinlv,119712.0,UT,,2.0,United States of America,M,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,62.0,buucikfhapevancimmtzkscpkmjjclvdjlydfvumy,f,O,1.0,1929126.0,Crown Holdings,xqggirzkjxg,4.0,794.0,Prx11806,dgtnpzkxo,
Boston,Pbwgivsnklfnxpqmtpx,328056.0,DC,1-388-711-9458,1.0,Canada,S,Vfetnfskbjmr,34.0,ubeukbhhoipuooalftqiweqykebskjdpijvgaisnewqimbghfngc,,O,1.0,1598636.0,Tractor Supply,ARSEMVQ,1.0,543.0,Pbw11807,Efodqanzjoqtxjrzwpxhqs,J
Paterson,Tydprpyls,439825.0,NE,1-589-308-5039,8.0,United States of America,M,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,76.0,hrgqzduuosqaymdu,M,O,5.0,3873135.0,Protective Life,pktmr,0.0,,Tyd11808,FDVMCHBHWIH,M
New York,Yocsqegklejmwbmdrmb,238921.0,FL,1-912-023-0094,0.0,United States of America,,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,30.0,Jfelkxhlfgcwggwwnpoekbvulpesjiwesebvlamtgogezzcjvkdkgkurmikvdryogvou,F,,0.0,621863.0,Genuine Parts,Moddarsr,3.0,370.0,Yoc11809,Vsnhygxiwnav,n
Alexandria,eiupzgnvtuvgnscrvadlauixndftsc,443410.0,ID,1-680-728-7555,6.0,Canada,M,pptap,48.0,IRMQNLQLLK,M,O,5.0,3183748.0,Molson Coors Brewing,Qsikwotaof,5.0,437.0,eiu11810,etywdcewbrsktkpbgetruusctc,
Lincoln,Lzbzrpvmuouuislw,185210.0,HI,1-541-591-8203,,United States of America,S,WIFUOXBATPAWSA,98.0,,m,O,2.0,480910.0,New York Times,INUVWJQDTD,4.0,568.0,Lzb11811,Thcdos,R
Milwaukee,Ehfzd,249206.0,ND,1-097-573-7903,0.0,United States of America,M,Karuvjlolziffmefkawadkih,54.0,hgqhbxiwobgyhlnsoeicpgijwlluberknhcp,f,O,5.0,869869.0,Eastman Chemical,Qecmb,2.0,315.0,Ehf11812,suftkitsqaqadg,f
