AgencyID,Country,NetWorth,AddressLine2,Phone,Employer,Income,NumberCreditCards,MiddleInitial,OwnOrRentFlag,FirstName,LastName,Gender,AddressLine1,PostalCode,City
Lyk8615,,13701.0,Hpsvqiqqbweqydzevqzuuqnjttdoducwlmnkudwuw,1-723-344-1106,AnnTaylor Stores,428257.0,,,R,FOFGUIEZUKUSXQWMHHDXWETXHD,Lykxhuckcaodzdtyvoiuwgomq,m,,kwttu,Thousand Oaks
Ecf8616,United States of America,,eqohsfyltlwnbknnqdhjcfhtvqnlqnbio,1-802-452-3334,ENSCO International,15535.0,1.0,,O,Nmukkluewwnfuwvcfysnemrkl,Ecfsletrgasqlszejvkyuzusunm,m,Wpzbj,rcjjmxviwjnu,Overland Park
Ieg8617,Canada,1116236.0,Lhuiylhjpovtnsfpchqoizsnteligcxkgfyeznvoncfegtbxubtdohlujtraml,1-202-386-1911,Children's Place Retail Stores,239390.0,5.0,,O,srsjsrpwqrgu,Iegvfutevnksoqfbkzbovht,,Gahgnwfibmubqpj,Uymvw,Mobile
Ohh8618,United States of America,466597.0,Iujmmqynhlckfgwsyth,1-542-478-4325,McClatchy,315629.0,5.0,,O,EQGTMHAFDQT,Ohhlykmlzcjwtwdkhpiqgqh,A,awlohfhezcznrogwgrpxlarxrz,Mimyduak,Bismarck
Jah8619,Canada,3972709.0,RDYGGOHBEKPLBJCBUYJIEGPKUFIOYPLOREJAEBRCHZJTSGYEJXMNLNEFGUGNFIKTWMUVT,,Tractor Supply,120199.0,1.0,o,O,gmjvplagsorsmamjkfcmponmfij,Jahlnex,,Acafshpir,,Honolulu
MGK8620,United States of America,2526150.0,Cltdoxtnhjzqyrzzxhbvxxeuolvcicduioawjcklbmegxxdftcqcevhbqbuwyjwzjlfb,1-699-573-8968,Flowserve,352122.0,4.0,B,O,Cvskfokpiljuetxm,MGKFOME,f,Avrahqflzygq,Odfddkbkyorm,El Monte
odd8621,United States of America,,Eggqhecoij,1-938-954-7452,Automatic Data Processing,327738.0,10.0,,O,eplhoixxgrncvoasrjfosni,oddoxlebhzrxfoibcbxzixje,m,Jssapovuedhtpnsdtgwxuhlyletwxsbvbljiam,ZJVNHQTJ,Fresno
Rrd8622,United States of America,685534.0,Qlsimfwnevhhvzepvkcgzqyskebrpiawjdupwzvfexkdlcddrirgz,1-536-647-4535,Spartan Stores,437384.0,,B,O,Jhxhlznwpkk,Rrdaqshvworazbvgewze,M,rxyvhzldmoqsavhdhtnejohewrilveucgly,nhvvsxav,Waco
ruk8623,United States of America,2177616.0,Jqsjfbythtbmsqxukrkcejvynenwmtqtqvcevdscz,1-178-860-8809,Fastenal,438148.0,6.0,,R,Gqqavrhciwylkrfd,rukmywd,M,Mmefekuxwgz,BGGDUURLY,Springfield
lvt8624,United States of America,1581228.0,Jkozsibcokziaxkplebdcgdthvpehuprncxqsadkkdaxymigjobv,1-663-114-8399,Cardinal Health,238095.0,,,O,Dlxcywveurghvutdvcyja,lvtwurbkqakpuvhytvtwnu,f,Wyhibjrpcltifptpkkzqgjd,Bixbcsdh,Mesquite
Uda8625,United States of America,1598833.0,Nqgoqwjocdyslglaxjxnjapxivftelgtlyjwokxym,1-851-113-9435,Chevron,358004.0,2.0,J,U,GVGXBDRXBYC,Udaqjfk,,PJFCAIEJIEZNBJMVWGFOCEQDKPHTXONM,RLCCJRJFGGP,Concord
Crm8626,Canada,3676593.0,HDZZELHNJCQUEAARCJTNWUIHEDFTTMLXQEFJRVUZXEDRBCZIGNYMTGHDKQRULKFBOSESCD,1-312-728-8737,,182608.0,,,R,IOCVJK,Crmqrtrl,,TJGRKKJSCOYBNHHTRWZYIAXHJFFNFAMJBPRAUPILQCVUTCOUGQQQYKS,wemgobxlih,Moncton
Grm8627,United States of America,3009737.0,,1-626-454-0801,,466060.0,4.0,V,,MUXXNOIBJQPFRNOGDTHPKLFJJSURDW,Grmoxixflhkjmnywtdireci,f,Kjtazyopovzymocebnvusvvwxbocahyrubufjwshbrvrjgqyqrunbqkdghqbeioatwpp,TYWAZMLUVU,Chattanooga
Ovo8628,United States of America,2080213.0,Uxgerevuirzhmkcehearrdufpbohtllwdtashhmqztcojoepikxnlbtgnwwlg,1-905-482-0584,Sherwin-Williams,3903.0,6.0,V,O,anvtphkojssesueru,Ovovvswsdhutbkmoipdrs,M,Hrfegexhqdhvdbxgaxnchtijrzstlqsinezsvpllaidgqawfnkzzuwjceo,Bsoff,Dallas
Jdc8629,United States of America,933963.0,ncjnvbcrzullobhcgvqtjvvlyzxtvqyjbycgzaxyigyqquuzthbttmrsodpevxvnwgpgumf,,Vulcan Materials,100908.0,1.0,B,O,Bhltrlfmfpjiqelsqky,Jdcnhnywdqtysnhgaw,,mddjuhauphnzayfgftiabojxgmxqerntydqnrczjmclkbkqkwsvktd,zwilc,Sterling Heights
tis8630,Canada,1880755.0,MSGNUJGWGGGUYNBUHFXPVWDZKXLODMBOQLLXUJVYSPBEDEIYIFPDBUIRZTREJ,1-838-911-6678,Children's Place Retail Stores,311283.0,1.0,g,O,ugsriyrrqjzuuqweoxyrra,tiswihktbwst,m,spjunnofqawzevzdlhxuoitnsajsbhifjyeusrjbmgztldjg,Dwjttpomuq,Houston
Luj8631,United States of America,2051176.0,QJQXOJPYINDHJVBDOIUNKSXSXPIYIKDWCVXH,1-588-517-2606,Bed Bath & Beyond,230973.0,0.0,,R,fouipudkp,Lujyoujmuqmilcxltw,M,Ivcvqheclnqqwbbqwcukcbicfxqhisutfmqsznr,lvinlf,Oshawa
Yli8632,Canada,1860178.0,kaeakngwdwnikajrnnjwte,1-810-255-5287,United Refining,244848.0,2.0,,O,Quowh,Ylizjatmvkdzazarjcikxmr,,Jxtfsufzdawfgmtigtwidomhdxrqdoyrjqjvhufsvzwfzmchaeieo,Fzxzmnjyd,West Valley
Tmh8633,United States of America,319676.0,Ebdrfoubadbwjlcrcvzwqxnstyzvuyevalcukkwdrftddtjsaonakwvilxddaktoukgdv,,C.R. Bard,161668.0,10.0,,O,Oxhauajvoskwmtpfttrpkgapfxz,Tmhwzizqroepjvrnevhao,,BJOWYOKACYOFHVWELYXCZIIFOGGFCKYMRMBQYKHCCSBWHSAMCT,hxhjcwvm,Newport News
Wio8634,United States of America,1539682.0,Bmyxekacuvavkkggofaagmukojrdkfdufagzlfhl,1-150-645-7298,MPS Group,292038.0,7.0,T,O,skgdnlnawxbwa,Wioryact,F,,Gxlwnss,Coral Springs
Xdt8635,Canada,3874159.0,BUUVANFOQOWKAUWLXIQZHAWFBAWANXQTKKKISJJSEZLGZOWB,1-005-312-2157,Staples,303312.0,9.0,,,bvtwscbqhbhhwipuqbsa,Xdtakmjgypwsehimevgq,,foezceqfowrcwtycdcnqnendgsghlbsaxtbeyz,xvuhsfduuqt,Yonkers
Jra8636,United States of America,1299762.0,Ptowqwdhszecjilfqymnsdsoyvtxbumo,1-043-276-7064,Constellation Brands,446840.0,1.0,,O,UEEBFVYMRFGMAM,Jrawwlguyybswsujezbmcdyatvhcxr,,Yfwdnyseyhaeqtebuwkruqlabldiimoisvlqmjbukjxmljhyyygqmuon,uftidcxp,Raleigh
nap8637,,3656160.0,Yunkggtlhvbhsgyxowbaycidqrcibxmtjcyfeovgqjqgovcuznhxxtoomfgnxyxabdrnrrco,1-994-474-0701,Century Aluminum,331467.0,1.0,O,O,Buytxvcjkqwaobpuwtntosfzvrv,napdwhzcmtkbguhlhecltrmzecnv,,poveokgzvngneedqqpyaartvzhcposts,Vkxdrwan,Brownsville
WLS8638,United States of America,2713421.0,Wfxbbsetdlhwxbctou,1-191-153-6993,United Natural Foods,323172.0,9.0,,O,Jfcagpzpdcr,WLSZPYJMKLTYE,,HKGWEBNCTZSVILXCJLUXVJWRQBLQMPKSKAERMPIENEHYFKGCJDXEEDYFSWLZYFJURU,OFCXQOKFBW,Riverside
AZA8639,United States of America,652312.0,msyscasfsxao,1-654-579-3493,Leap Wireless International,279223.0,2.0,r,,pwxzwnehwedgeajijzjvlewvub,AZAKACIBIFFOWW,M,Nebqnnpocxbztqlfs,UARJLVRYN,Hilo
RSS8640,United States of America,3968552.0,ywlsrxihfdmexurptkfhwm,,Applied Biosystems,345826.0,,Y,O,Pmbdlkexoizaqrfosd,RSSPVQHIUSFXXJBYMQJZ,,hgktovnalubwbpxwstwkdvdehkgghcugprhmdzijdzvhc,Hbhrgywqe,Salt Lake City
Gwz8641,Canada,,ajnfiwnvw,1-205-807-4212,Lender Processing Services,361491.0,1.0,q,O,mpcytf,Gwzngultgrabhe,,Osiigzzosuosvalsdcusgxfzgdxvkjlqzqetkmkoqdxuqawvmbdckr,Nhbqx,North Las Vegas
cha8642,United States of America,1084486.0,Xduhvzckgmrnwxmwbxtesqorumb,1-747-125-6020,Walt Disney,,2.0,,O,Grdhfmgdelmcqixbvforlegjntngi,chaofag,M,ERJJHOLNLASRVMAJBNCBORTPRWMELFRRMUJDVEZQJCNSW,jhhfmtwuu,Dayton
ski8643,Canada,1079320.0,weywavrlxrgenfqxgugfyttznzjqsdulhuywomfcgxfgjwungvrjjeutpkvtw,1-630-670-6165,Williams-Sonoma,147834.0,,,O,Tcabndkdyq,skiql,,GKXWUJREQIFMUDVOBBAXEODOUBFLAQHFAXIQNJDUVWTMNSJICYVUGUFJXWLIHHDTIWQZBRDULG,EJJKHOA,Provo
Pts8644,,714914.0,wrmrqmketarmkzxzwccxmniozt,1-696-606-9301,Pall,133569.0,5.0,,O,Rzmwoxumoqgwxktjnav,Ptsdmghmoclpmcicwngxolmume,,Ehfsgd,Bvuxznyi,Stamford
Kyd8645,United States of America,681347.0,Ivzrjyelsyyopdfvfikiyfyfbiwhcdxwcsetarihdupcbwhokrhtcwxhhcvvrxi,1-228-334-8435,Safeway,399901.0,7.0,f,R,uulpcbvhletdz,Kydgylhjl,,Ndxumfktskvojxzcfylznhrhempznrbgtmlhkbtnfzpsilqjneurutgtmuzfmkastmkgsixa,Rbomamijx,Mobile
XVE8646,United States of America,2316964.0,Layvbomgracufexzd,,Goodyear Tire & Rubber,204417.0,10.0,,O,Lxxtsochmwtdwkcrigzbjfnexuuffb,XVEMHJAZ,,Ejmnqpqjkwoyswxipyasdvfygkbxcfbls,Idmnm,Vallejo
Gln8647,United States of America,690842.0,Uxxexlvrcubkengebtbanndixpktslfzraruajjxqddxp,1-311-782-0987,Celgene,433420.0,4.0,,O,bfhxocluuovlnqsklmwbsu,Glnuivdmuxjdnzskmtr,,ZXASBILJTFMAWYGSVPXXTQCANOWKMDNSQEILJBHQOJLMCKLUNBLWHXVMIZJVRNIEQUJFNRETQ,Nlcfny,Idaho Falls
xzq8648,United States of America,2169282.0,KGDHBBRUTHVAAIBXENTVGRGVRLXUPYEVMXKXAHJALLXIOHYLQRK,1-204-228-2576,Targa Resources,276253.0,2.0,,R,Wyzcpiopxfvsbnwd,xzqcwnkllwbqbhi,,HWEIPIXTBCTVWKDPGNA,TQDOQX,Oxnard
Bme8649,United States of America,3731300.0,Xvljtrgmoghdzzrildcxceplcixgiaqybdgxqvfhyaueefdqsi,,Principal Financial,381418.0,3.0,b,R,AQRATLFENPKMCXSEOEKNX,Bmeyfxndudqvyjlhrawelmyxmazch,m,,VACEDPKBNYO,Warwick
Tfu8650,United States of America,1654506.0,ygbsv,1-554-216-5900,NYSE Euronext,2348.0,7.0,,R,Adztlpujtfztjcx,Tfujefakmcalikaiweggabui,m,Gsqvequpfvwwvvwufaspjvmeahkrxfhlyjrmbocwpbz,zonpa,Greensboro
Acu8651,United States of America,3625783.0,Fzxqrvbxqdsaqcrabzhnocbveulwyvgkjdjpazianzadqdpntwjukkwsonaz,1-534-526-7325,Charles Schwab,169615.0,6.0,,R,Hafjpswhjkppiefkbha,Acupyx,,Pxdgljfvikit,Gurdo,Chattanooga
MET8652,Canada,1981626.0,orsnyiihotfvhmfdzmtrkgcvwxeharbreofldpmbuihlykfvpaedlzglyeglgvjfgjfek,1-379-175-2676,Robert Half International,106946.0,10.0,P,R,Csukiexyhustwsziwdgnoqa,METLBA,F,Khinvtearjdrbkepqywgdqtlnelhbkymehrjnnsevoeswccpfyqcdwkxaacgxxebaebripbdxvfs,Bjkzvezqktj,Madison
DXL8653,,2075234.0,Ksnithqzjqxlokpsjwwzngsuedckakdsyaqzifupgantyhdppplhwsenaelbsot,1-292-920-0664,Virgin Media,236679.0,,,O,HJLWMCBWUEHIVBWH,DXLHKEDXJJFUILWTYTUAHCN,M,Qxbdryvbhdftcbsktebepizppvmsbuwjwsbwhxdebjucgjvonysbfuqewpxntdifttjo,KVWBKIOJITAM,Kitchener
CML8654,Canada,265619.0,Zujfazleitjekpocjjpmqhqoqyofvdhvttayjeylkjirnsephs,,Foot Locker,81599.0,0.0,,O,HSCSOBMLBHUDDHGQGAKRTFVOHYNT,CMLHHGBSNDBVSBN,,driakjaviqtpgbcqgbsmyeqhpdcvzweakdpckvxpgeoxxualypcwoubkbaetil,YNISNM,Dayton
hvs8655,Canada,1085675.0,lakdsoxjbzsjqjvehwgsjcqugfwdaxlxfokueqixlvoqblhnjkbikyfqcdiphpbsxvbi,1-729-142-7718,FPL Group,270045.0,7.0,,O,Fyzdobohotdc,hvslgbccqkkenfjtdlqugjpskbwtg,F,Jaauhpjakbwcljzwxbvxazfslkyzfcgtjvrabsvoetqbyhkyhnqipudbrgtgcctwmlfp,RQIOUPCUNO,Dover
ZVM8656,United States of America,3561728.0,Hzywbiqygwlrnohiatrllskv,1-561-470-2093,Textron,,0.0,,U,Otwjbqept,ZVMCL,,Ixoaxjdixfbyuglppclskklflryykyvyqqgbzqjotqwblkeqbxrv,Wexxqgkzea,Windsor
stc8657,United States of America,1700081.0,DPYJCCDPHO,1-802-635-5439,Coach,206028.0,3.0,w,O,KMQMSYAPUQ,stcbewpwaszuyqptvgrr,,Aecyryeuhjthstjaaaausriedbkarjuagf,bwuffqwm,Pittsburgh
udc8658,Canada,1531899.0,,1-085-501-4523,Burlington Northern Santa Fe,193676.0,3.0,l,O,Leeykzjpslwwtxbpyxmllbxpxpil,udcdwkxltwkvubajfwd,F,zleboittfqygmyctsztzczkzelucbegrsrvpqnvnrirvxwxlekvlvdyxpdmikouogfpnijhksbsgk,tvprsqbifmer,Rapid City
Ywz8659,United States of America,2241976.0,zxcrsopzchqsadcjjwq,1-118-667-3641,Key Energy Services,,3.0,l,R,OEEEYZXL,Ywzlkagjg,M,tsumdhpmipwnkmcvjtpiqiaicihpawxtlbevtkrgxqnwkycokvlahccrqt,PEMOX,St. Louis
BRN8660,United States of America,2613956.0,dggpzmzpoum,1-277-090-7072,Constellation Brands,,10.0,,O,WUQHRMOXWTDNGTURLGMHYVFATIA,BRNOCCYKRKDWKNXBODNSB,F,Fcnfvjtgtsucgjrzgptncbvvewemykllnq,Fkiioaz,Montreal
uic8661,United States of America,3938637.0,INKHSPYRKWHTIKCZDPOABWSNNMVQWQRJGXFSWFFLPYXKBLNRBCHMNFBYQX,1-604-976-8273,Vanguard Health Systems,,9.0,I,O,LCBPHAASSMS,uicamhij,,Ktkbmqwxvghxecdmmgxsapgz,Suepypgbisvb,Garden Grove
owp8662,Canada,3419279.0,Ikqnjubsnvxuckkbbv,1-126-740-5799,Dominion Resources,70188.0,5.0,E,O,lktvmldpgsmmsbdfepzoe,owphozgqxpleacyailqijiuhcob,,wfexjicphgflmjfnpnqpfobvmoacrwqscbjcmkyodnaznongjfqepfqsljqnn,htibh,Laredo
UTA8663,United States of America,425069.0,bgpryahdncugupykvnwiltegpdwjllfaujdmktfaycgvrfsirhbnyulybxkwipgdbxwjaslxmhkmv,1-198-361-8831,Werner Enterprises,104516.0,10.0,d,,Rmgugvbjqwnuaglivctrx,UTALVF,m,Agkwwzprpjuebaadqbsohghkxxpntfnqhdgrcpynhiznleesqrbdvl,Aprseyj,Yellow Knife
cak8664,United States of America,2747347.0,OKCZMHYBJVQLTXTVALXOGIEKJTXNTSQSESOZQYOQDOTT,1-124-558-6862,Walgreen,299276.0,4.0,A,R,YQPSL,cakjjmwlqdtjnbwg,M,Mkxxjbhidrcloemfflwlkyqhcxnhvgibgmlqroprsjqeefkitjagiu,Ataamzyieqv,Buffalo
QSW8665,United States of America,3853851.0,Aaorjtyiaxuzkobeqggordqhbrmjhzysefmni,1-230-409-0929,Aon,346240.0,5.0,,O,Rzittd,QSWVLLWYVRHJTPIYAARRSNY,,Enwtntxfbqiyltjibpvdqgdcaroyqwjk,welaozue,Inglewood
Bst8666,Canada,505520.0,wcqlitbrteylgxyyoxfzwynyuonmrsqvpzsxmpfznkkkvpspsmvqevtuddheiwti,1-085-296-6065,Chemtura,394524.0,7.0,,U,DGBBK,Bstvtmx,,Zkklpxylmgmvfxs,Tlprn,Jackson
exb8667,United States of America,1347208.0,Myxpbmrbtcaihnivcfovnykdsrkeleoqjgvmafqoziepqpqxhaiiheeliabcolddlmebrsvigjemow,,Delta Air Lines,247595.0,4.0,g,O,cqeunqyvf,exbcynbkpvxbalwuqhklum,,ANHUJHIPQBDYCIGGHRRBIGXNVNLVCIQDPLTKAXZY,Acukzlcjq,Buffalo
IXN8668,United States of America,2324716.0,Ailwxbmkptukn,1-316-728-0218,Children's Place Retail Stores,441473.0,3.0,S,O,Pyaoorbaioaclliunpzdbquwhaeac,IXNHARNPMMCMVQJALL,,Pcygaffedhqrlnftgogrjwvuubmvrgyfmr,Okefipvgxpqe,Colorado Springs
Gik8669,Canada,3076472.0,Tdaqclbycrmripbtepwjcvybdjjbhwgdwycklougeccbjopr,1-604-092-1658,Century Aluminum,279929.0,0.0,X,O,owsnbpxswhlauvlvnlffz,Gikbiesnjhfhjlfuh,,bzuqeaffmddsbmeifygiogpgexwaandkyurljoyazpplxuxyfhprqefikt,ZAAVRGUSIAJ,Santa Clara
zis8670,United States of America,2733940.0,suyslzxeddstbdnzen,1-860-872-9403,Nicor,421060.0,5.0,,O,UIIRNUTFTALMXDUYUTI,zisic,F,,Itmdjqturcqg,Warren
dcw8671,United States of America,2485282.0,OTLPMICKSESZBYBSEKCNFMQVTHBFYYKEYLUHUUPJKAFJXYGRFL,1-131-871-5621,Ryder System,407803.0,9.0,Y,O,YIRFKCHZUXKQHON,dcwjgnxmxlultbenmwpleadqwvlr,f,Wnlkasqhnxolltramymdvjnfpjxotjhcpcnjsnupidasgxwefolmqgsrnsfqzmsbzm,,West Covina
ame8672,United States of America,343843.0,Edvkghlobpfyweerencfbfbymrocarkmiyiwdszjlftvfzbhhsxvnuwmvjcrklquheprefktcv,1-478-866-2041,DTE Energy,384831.0,,,O,KZSVEYDROLINM,amecb,M,Jclaxwaycoglzaecspwbmrmussdekdvvbcefzygafceginl,VPOGTXRI,Baton Rouge
Nvt8673,United States of America,,Qobaozkxfklgsvkxpdpyrvliboiebdgtrucwimntaitadrrogfg,1-267-577-8436,,467196.0,7.0,,O,FQJVOEXZY,Nvtdnnvvvjwvynjlchlnbjcslhclq,f,Kkxprhifvtdecavbbdjuhieekcsepvawwmsmlnnwwjcbitpjtjntxagfg,Rnbkmwflpq,Anaheim
Wpg8674,,866773.0,Hofhaoxfcjlbljazynmkcwwafumwuidswhhaqlzsolpwgeapamokspzdortbbuoqrabuheb,1-889-409-1975,Dr Pepper Snapple Group,282344.0,0.0,D,O,Cwybwiigezvrvgnzxdha,Wpgluxgozrbmsywcax,,rwplqtjukaccaisudigkmtoymdagqbohfbjmtfpwdyatyazkficsvvcfmnbmlwu,WWUBCNGLNYD,Anchorage
Gcv8675,United States of America,2727185.0,Emlzo,1-277-613-0038,Vornado Realty Trust,242400.0,5.0,t,O,vccrwrafdhgquuwqc,Gcvkmuopqfwslrsirwni,m,Zktddigfvljaixcgagsawzykqeauygkoveadvbxnvcgxhqcilmhdrjcwizrhyffnmia,Hemqg,Sandy
xxu8676,United States of America,1597163.0,Bqygdgvozxooxhxzqpkreiatjcszflqcqbpdvczgzdgiwnthhlzgxuwxxtcdlwzmmyewxzuchuqffj,1-161-099-3879,Sysco,403347.0,8.0,p,O,Odenliartanveclueqhrfeaeslfpts,xxuehkozdnaagxp,,Fzirkgfuxqzfujjxeychyuvsvlosrnjsqejkweippfmmubfggkhmhncdxyy,Pienpm,Savannah
xqv8677,United States of America,3310285.0,Xzzbstekfpgu,1-532-661-8795,Auto-Owners Insurance,297557.0,7.0,W,O,Sufickginbhdklojpgjtwckywwu,xqvkrpokbxqdrzjprxzmtel,m,Zvapc,UCOHXYY,Cleveland
Rte8678,United States of America,3752212.0,MDQNHPJFLBVWCAMUDTASXPSAX,1-790-105-6683,,361968.0,7.0,,O,Ytdxfcnvkfufutnpcss,Rteeqxrlh,,Kylfjldhaipgkhqftieecnujyswptgkabjgxvhnbicuibruidelnhnpcigoxit,bajhplc,Washington
yeg8679,United States of America,1637216.0,ZBFXXVPESFFCSJ,,HCC Insurance Holdings,371594.0,8.0,,O,Tbmvj,yegozbztvqnndsu,m,Txxrezyazibbcjwyerzkcwwgrkfxtlaomrparukpwebticaygoxwytx,oknumn,Glendale
Tiz8680,United States of America,1554195.0,XITIRHWVYIKGFBTFUPNYCYPKDCLRJDZ,1-517-247-1982,Dick's Sporting Goods,180774.0,7.0,,O,CUVHYXOSDDHPPSDYOQUXTZERCP,Tizafupkkkgewdxrhsin,,Kbssxunvfyqnxtrhlsndsqwtqo,fllodmavl,Corona
RXK8681,United States of America,,Ubsfilzwtrxhqssjgnkllemupndwcmvrkbbwfczdlivvjyatcpdyiyjtoqvcfklt,1-124-907-2076,Iron Mountain,115346.0,10.0,s,O,Fsxfdhoeykwx,RXKJMVPYAGLDQLNMFFNAAAHOOCOQDT,f,OACQVTAUTDXNSALHFWHRJOGBTRHLBTAHWUTXRJWRDH,CUNWRCPDT,Austin
XMW8682,United States of America,3243516.0,Ahhdlmnefcjovebtjdfxgaiwantpguc,1-426-308-8028,Hess,414519.0,4.0,,U,Txhbispkqqdiwdimvyoaowpsdtf,XMWAL,m,Tujgprmwwgheampglymmueirocgjpyrhvryjychlozysjjzqzeocnpc,Qljmhipol,Stamford
Etl8683,United States of America,1575746.0,Ivjrhwxvxyoevhptfbcnsbawxmrobbfkiueljroym,1-308-924-6128,Danaher,328886.0,,,R,Cpdihpwmeykeyxih,Etlwcswaihfcfxhndlfraksboscacp,,Nrtieajioyeoaejlrbzmrfxkyikjxpne,lfpxxsvqqfai,Vancouver
URB8684,United States of America,1420362.0,HGRQRVRFPFRKTKRAYEHTXHZCJXAIVWCCMDSUIMUXXJDQMSFOQQWOEDNXPXG,1-566-614-5439,Barnes & Noble,,5.0,,O,Jzmmqgwngvjf,URBDZICHOOHMJYY,f,Pwpqvhipnhvqrwfdkikofyjfuevpiqkwtarpnxtcyoroilyzzdslkqbvqiiohtdn,Venboxurii,Escondido
Aad8685,United States of America,2265704.0,rigrldrewdqepabbzoctxkudocmjmytlhvqhknbscwupoaviyywcdxdothlytfoua,1-900-742-0811,3M,155341.0,10.0,O,O,Tnejoljbhfseoaequbqkcsct,Aadtd,M,ituogckvrpsgrmtronllzvuhapgcwmmoxdrcmbkovnwlbmsrujsuejzsuxbgjxfhpppi,Froezukt,Augusta
Efu8686,United States of America,806681.0,Seqveoqznjgoxkifsupcsuaubetxceojmyima,1-362-535-4147,Smurfit-Stone Container,403188.0,0.0,M,U,BNYCWSMYVN,Efufthozhwsq,m,Cltjxoyxtkrxklrawuojkoqnfjgcqqtepyibfluhunuhpayvxdczpaplapkkisuzsjtbtl,Mtwmtxh,Nashua
eeu8687,United States of America,3913762.0,ucswwutiaqhqefzrvomlssokpjsuqgvruaawpvmtssucxilydjnvflvkjt,1-088-611-4747,AptarGroup,44208.0,1.0,j,O,XPTFCOYVKGPDDVSPDKWKJETJV,eeuipdwqrnuckd,,KLQKUIXKFVEATXWVAV,yggygjfcqq,Buffalo
Vnm8688,United States of America,193717.0,uxapqyegkd,1-057-920-6008,Graphic Packaging Holding,409011.0,2.0,,O,QBZBNKMKFWMJHOF,Vnmbblxbtljmzpbrkokjeig,,Lfdpkrvsvytufrwjkzjfsxuzuqkyugpvldzogojezeshxpirbworgdqqeeom,wceabvwagbbj,Madison
RVP8689,,1013981.0,lgtmjntipgqbpkjspwtuupujzmjjndnlqwqibzkrdmpufmxjqd,,Maxim Integrated Products,,3.0,F,O,donevtolsjsqmxdwutlmoavj,RVPDMGDPQFRIBLDU,F,DYMVDKSSBWOGLBFDJLKXILEXUBNYQYHZGQEMVOQD,zcmfujrx,Lowell
Por8690,,2230529.0,CDRIXNFPSXDPNIIQXTGJLUTEBLIZMDTPPKLQBMBWBESDOBBWQWXETEINTGICHRWJWSHDPTNFXSDFB,1-130-549-6143,Timken,45538.0,5.0,,R,QSNCNOXHTTUISM,Poruhchhbbdhpz,M,MQJZAUWRWTSEIRZJFWHGKLYV,Xtnakt,Fullerton
Vun8691,United States of America,755031.0,Pskjozcisuirkpqgpvqoxzgtcvflyzqftjd,1-608-744-7160,Tech Data,296979.0,1.0,,,Dizfoztwmzdtnbn,Vunlbptyrrhxesgrdoedjqintceep,,euymxsivaysprsstxlcwucxtjemzcjntlqvzajkhzyvqpabimwfrvqhjnajdlvlutijjnzjwozpaznlw,Iubgss,West Covina
CMZ8692,United States of America,3551603.0,Sukrnocfyofmkkjhrxaezxcysaxxpddwyd,1-298-926-9454,Bank of New York Mellon Corp.,33341.0,0.0,j,O,Jabvixzqwlrmcvrabooxifgxjfer,CMZKHGNAETNNKKOTMGAMJSJVQBM,,ynswzsilslvlvwmk,oqdxh,Casper
xfv8693,United States of America,77595.0,Elwmrdcqkikfrscajbshbbwyijdbfeksbqlvqroekhorswnfgtjdfjmlwzttwurhl,1-911-587-8459,Enterprise GP Holdings,386181.0,,U,R,Aelrkjecqbjhu,xfvujrdpqjxmboxpwg,M,Zsdycbhskdgwebmhbnlznthzcyocswchulkomiraudmqsjypvvpja,Koltafaovnj,Columbia
eni8694,United States of America,1126008.0,HZYIQQTQOVXELXFACAZOETCOBCDKLSCGR,1-149-575-5771,Spartan Stores,329659.0,4.0,T,O,XBQUYTXUBBJXEHUQU,eniogzvrbkmkjskmlijgfk,,QKSDWHKOPITCEOUSKUPNXINQYXDPDDXGKJBFBTEFFYAKWYCDIDMJHEQAB,Nvtoeawmg,Macon
Bot8695,United States of America,3638975.0,pzzxeaqvekekhsvxghbybzlebuyxqijhrhkvqvjigdmgkmqxfjcufqnb,1-795-875-8204,ON Semiconductor,336056.0,2.0,,O,vemtwplnkidzhrqedntpkfmcfbioiu,Botbkfxhrfefpauqvusnbgl,F,,,Peoria
Vfg8696,Canada,3761180.0,Exgtqlemgqnahvzunkvpqhagdxfaweglqvlphuet,1-512-001-8308,,441771.0,3.0,,R,Ckkyymeswoq,Vfgasnkqeytvyrffwjetudeo,f,AUGLXDQMAXFWRMXQTFGNTOSMLXQLAHAFTPKGWRMBGDQNFUNXCEMPDPDYTDMO,Tfruklbsese,Bellevue
nhl8697,United States of America,3437967.0,yylidipunpaaaqvaviqrtznakvaqfaduibnpspmqkoeafcyvprllwjnk,1-514-315-6199,Carlisle,373903.0,7.0,,O,cajkgef,nhlig,,Ensumqxyqgasvaltdzslotficnlugjkqteeqztqpypjolwrdozchu,Gqsyttujbz,Iqaluit
Xip8698,United States of America,1796117.0,Dcepvydjnien,1-567-741-9888,Modine Manufacturing,63737.0,3.0,,O,RZHQJSPZMBPTIEBDFRZNAI,Xipbcliokgiko,,Hjrobcmgdfmwtrchtayifqfdjkuubaacqonkhkbheqxtmvwysbaqvekqjpafextqvey,Cbchizcfh,Savannah
