Age,MaritalStatus,NumberCreditCards,Phone,PostalCode,AgencyID,NetWorth,LastName,OwnOrRentFlag,MiddleInitial,NumberCars,Country,Gender,CreditRating,Income,City,AddressLine2,Employer,AddressLine1,NumberChildren,State,FirstName
22.0,S,9.0,1-863-229-7338,Cqkdsmus,Wjc6439,3699789.0,Wjchwdddemlskogfgnjvh,O,,0.0,United States of America,f,554.0,169948.0,Glendale,TJJKPSLEQBPXNKEGBMEIKSTBCJEDIOAUPCEUUNMXMLVLKEEEDK,Valspar,swzxvsobmxwntfmtxaahndhwmhsnoapyabpmeqgqkqrvvhnfdzo,3.0,VA,Buccyakbccztovnhvrwxoxoxkjo
18.0,W,3.0,1-513-901-0071,sscjvrrxrzc,zip6440,3969980.0,ziptaicsmfflnmzmwsdnw,O,t,2.0,United States of America,M,722.0,93654.0,Pueblo,Gpdijyqgumvzjsebbaumljvvcaozsvaemgxbocomeoxpeadhhpxpvug,Liberty Media,QTTJELYXVRGQJ,0.0,NY,Urslsegdjsphxherweegk
98.0,M,1.0,1-527-445-9894,Glkbwgoa,AAV6441,3886964.0,AAVACQWUNOYCQE,U,q,0.0,United States of America,,784.0,255076.0,Victoria,Bwvfhjltzlvcpwbrzmus,CIT Group,Fbamdgwl,2.0,NJ,uygvcvndutjqeocug
95.0,,9.0,1-241-243-1520,Uxpflv,Rzz6442,998200.0,Rzzrzaanxlwuwxcppvohoftco,O,Z,5.0,United States of America,,356.0,250684.0,Fort Collins,Dpjipmbkkcqgzspr,Burger King Holdings,CRFSZKUAVDKKJFHKKIMEEFMJUNCVQXSOYFCMBHNVZD,5.0,FL,VVJNRA
48.0,U,3.0,1-798-332-7385,nrfxsgimlk,Ino6443,1569251.0,Inovynfxm,O,S,5.0,United States of America,,810.0,188267.0,Savannah,Oibkkforbqkwyhyiaxgnaiqbmlijsmto,Diebold,krcrkupuddhjklhgrpfqmonriiuesrdmemujwzneybmv,3.0,IN,qvohmxbsnszo
11.0,M,7.0,1-220-750-7190,BDOKE,Riy6444,1772213.0,Riyutijrilfbvgtzed,,y,2.0,United States of America,,,450369.0,Stockton,Vnhjfwngohupodwdpgcuaqvhrunnishhrnlusxfuczsndhaedpdsxokvkwapmjpnylckiexdmvvtvhm,Idearc,UGALLOSHWVAKTHNMLCNRMHHEJCGI,1.0,AK,Rwrhjfuokuofjahhuzobqatsuwsusj
,M,5.0,1-041-916-8086,Qoxhqvinxpn,Wih6445,3318467.0,Wihdcwmnqymnpwzzzogeii,O,U,4.0,United States of America,m,620.0,159336.0,Columbia,Gghxqkchqkcolcizv,Roper Industries,Tzdpfvxqnzr,5.0,RI,Phkiquipnptuosecvry
93.0,M,5.0,1-978-326-2806,XKLPKSQD,jhg6446,922474.0,jhgjivcqfy,O,,2.0,United States of America,,522.0,399502.0,Lexington,Abyuxsowfqeburerenhduavdlvutqkhaohbwvszlscjvtuxqowvjptgopq,Google,ywysficpcownpycwrkkyuwidcthfgz,0.0,AR,Cviihgboazdlnydrejrucxsyplreig
77.0,M,4.0,,Utrigyuk,Jrf6447,931278.0,Jrfbrgvkaaeqbv,O,S,1.0,United States of America,,334.0,489253.0,San Bernardino,ymbkfkgrbtmaovxhmotpvnygrzbkfgubprhi,CMS Energy,levwlrkkgqnifblnkeqwsscytigprrlzaazhhywcgbnzdjswyuarw,5.0,ME,Nwgibqamzqvwb
57.0,U,5.0,1-727-192-2580,Afwandob,dzm6448,331122.0,dzmwhqcgegunmnkeuhvaoaopxlk,O,,4.0,,M,631.0,200399.0,Oceanside,VLWSJIERADLOWDJXUOYFCVNVUSIFDDTRTJIYOMCDWGFCBHPYSDIVLYPZPNUGXHAOOQLYAYKHO,Live Nation,DIWLTTHDJSBQTTCKOVEKXLWEPUQKCHQLG,2.0,GA,zqvenvftlsuooldkplpmj
98.0,M,0.0,1-122-616-0384,Puteklbb,URU6449,2387874.0,URUMJIIVTWLLBVFSSPTGOBU,O,w,2.0,United States of America,f,407.0,,Oklahoma City,PCLNJHPZNBOENZIQAZRHVBUIPEDAXLGDKEIDRMWYDDNDWRIUEWT,Charming Shoppes,Bbxiflvxirtckxbjcypctxkddgcp,1.0,ID,Hzplzfojcvjb
6.0,M,,1-710-154-3143,adpok,Opx6450,1783685.0,Opxlpjwebthuubtwusvqytsvx,O,C,0.0,United States of America,,753.0,124284.0,Stamford,agamnqyjnq,Dana Holding,Afjaxefeebvtkcevaszbqeomefnrzknc,2.0,VT,Hbvbjexcq
88.0,M,0.0,,GYRPDIETRXH,Bfx6451,1920807.0,Bfxziolm,O,,5.0,United States of America,f,304.0,176069.0,Pomona,EFGPI,Starbucks,RZZOWGNKVBCJKTPLASLUHLBFVLUFFEAGDSHKPPFMXCYVLRKHMQJQBMVSWSHHSNUXXDEMNSPMPQB,2.0,NJ,hhaqfwumevdaudegldettiovvvwr
10.0,M,1.0,1-329-166-9561,Isdilajsmttj,Xjb6452,2302288.0,Xjbpvxeklmxdguxcaaji,,p,1.0,Canada,F,684.0,76216.0,Iqaluit,Loxpkfmyt,Activision Blizzard,Hrnjrsfeiysdwgjxnyvdsznbcnphhamtxggoszyfyyvnqextithmnrayowaggdklr,4.0,SD,FWIRFWB
28.0,W,2.0,1-896-150-3549,Etzys,ZIU6453,3358806.0,ZIUFNUZGNNI,R,S,1.0,United States of America,,733.0,249396.0,Ottawa,daonkwl,Spansion,vdlhpyavhfldpfckqyxvdnvxhbeaunkp,3.0,Ontario,ZOATVDMMI
,D,0.0,1-548-136-1632,Cdlvu,Wed6454,2622785.0,Wedyabea,R,,3.0,United States of America,,304.0,484290.0,Charleston,Mocbndtrxkcdoegmhejpzjmurwtlwxmrkowximwjl,Arkansas Best,qwmpanvrvyziyuoztinrdpvhtapdjrvvdcuqrwstlqgopsocosdfovxtwfatlsohbtqono,5.0,FL,Egsvamjd
66.0,M,8.0,1-816-850-7241,Jalglqhqwyan,dko6455,,dkokakuyvl,O,I,2.0,United States of America,F,501.0,133118.0,San Diego,TGLDCKYHMTAOTAVXFKXA,Bed Bath & Beyond,CZDQPW,0.0,KY,OJSZFAEYTNIFAJUPBRLQMA
34.0,M,5.0,1-005-381-9842,Wdfgkgubk,Pnc6456,1292154.0,Pnchpnjgiesaj,O,W,1.0,United States of America,,706.0,77561.0,Hay River,EVESOVUTFWCHTOLRQBEWWQJQOYZDTJBTKZGTGJANZRHE,Pride International,Quajucvpzkaecgtuutse,3.0,GA,Vjnujjolfvlekdoduinskw
44.0,M,2.0,1-370-040-2192,puhtdd,Taa6457,872379.0,Taaimmomslyfsqfpmfjw,O,,3.0,United States of America,M,833.0,75241.0,Greensboro,LCOBFKUCWVCZCDLMHOVXJHHHPLADCOTSKNNGOBDMDGLTHZIRLJMZMTA,Pilgrim's Pride,OUPUAUYJSTZWHFW,0.0,NY,JHAIBOSUVLGZXNGRH
40.0,U,10.0,1-363-268-2112,,Osr6458,2597265.0,Osrzmeyxjwfrk,U,,0.0,United States of America,,782.0,236931.0,Riverside,LKJOKDJUMUQYZPNYHPZVLRSUBYJFAWLMMEHLWZGPVFQVGWAPAOTJGYEXHVPLMTUGC,Kroger,Wyjufjcppfhvckxbkxmljewtwihqxmksukivgtsjftdzpouwgoqossvzl,3.0,NH,lbworsxhwlznfcrjpzcxmgndvwzcyl
56.0,S,7.0,1-855-742-4137,Pkfapfdjuzp,rqe6459,3781096.0,rqeuivmb,R,E,4.0,United States of America,,600.0,245451.0,Chula Vista,smbrtsjbulzetawbkgpkwhotgicehfounciemjvqhcjqcheivhvxxbtqibclnmuilqbduzaigcfign,NSTAR,IMOKEGLPBCPAWAPAQOCBFEEIQSRSPCAPK,5.0,Nova Scotia,Sdthvtxa
87.0,U,9.0,1-071-482-9966,vmnrlqt,Kjv6460,2175625.0,Kjvkzxotngkkq,O,,5.0,United States of America,,338.0,8923.0,Escondido,Stcbxirj,Dynegy,Ahoxaeevptwwaetxbxgjgxmkmbnfavhqpmfcwcjhww,1.0,OR,Xmnpcmnfrsjnw
87.0,M,1.0,1-167-451-2514,LCSJVODUGZDG,SSM6461,866572.0,SSMUEZCUPSVCUJ,O,,1.0,United States of America,F,314.0,454130.0,Bakersfield,SMRNVWSHRNGYUOWSABKUWQMAAQZMUAGPPEDYZVOXOYFCAUBMM,Massey Energy,jwicmuygkrgvgdarnmtonfghigbjccsynayxvffzgmzbjxdmteajvkftqwthrppnisvirqphxyth,0.0,MO,Hhrpdapvionmgnjihrjdxoeyha
37.0,W,7.0,1-734-693-3431,vzwgurwo,Lma6462,3014907.0,Lmacw,O,,2.0,United States of America,m,649.0,456604.0,Salinas,Uiblhsqqitozu,Atlas America,zuiwzcjkbwtfpmqvcycodeejejrwaqgnczhykhfsrkuxhkbkkyhhtqtwtaeihdmblypedpoctfkiuyg,2.0,ND,firncatpczogcdsxs
63.0,M,4.0,1-891-278-6615,XSITAWJXLRAX,Nzp6463,3610572.0,Nzpxm,O,,4.0,United States of America,,696.0,13829.0,Charleston,pwzertbsckquqxdxyjiftqypobppedvomezto,Family Dollar Stores,biekbxrowue,3.0,OR,KALISPIKFIXYJMECNFSMHT
61.0,S,5.0,1-570-576-3952,VRFMHUPSFM,Qiu6464,3353242.0,Qiuyotdgdopbtemyvso,R,,3.0,United States of America,,697.0,275268.0,Atlanta,Wuhonudevkdbbqhxpg,Brunswick,Cpcctxhju,3.0,FL,QMFIDOJOLYZBBITJCKSMENXWEK
82.0,U,4.0,1-155-718-5971,AMDMIFITIQOD,Yvn6465,2840825.0,Yvnbcb,O,B,1.0,United States of America,,705.0,367736.0,Billings,,,Bszfvrcichhbfppvwvoblzwnnaibwrygdzkulzogqxzzagosfxresqnjipnhkvhsafmokouu,5.0,FL,Mpmiizxpnbmhz
88.0,U,7.0,1-554-115-8551,PDIIWI,Ckz6466,705343.0,Ckzfeoapsygapsjute,O,W,4.0,United States of America,,454.0,360320.0,Hay River,Xjuvyhjexctpbcvlgwhthwvsssczstzzjjhoapyizpwujmtrgplbtxcdjqtbvhmapbg,Schering-Plough,Mkqnzoycrhsscdjnsqyfpreqggiqpufpxdfegebxdmdsnntbzdknrrqumdujwywybtxfceffdtxtjn,,AZ,Jgjuenvfeqbeimrll
60.0,U,2.0,1-152-528-5604,Umqoqeg,AGI6467,2639773.0,AGIUHKNKUJGSXGYWPR,O,,2.0,United States of America,,597.0,353978.0,Fort Lauderdale,Nmvbnuybdlzihfdaqygnqgnnkaalcquvvfjggxzmtjcebdoxvxvndbxraopjzpsilplubuz,PolyOne,TFXIZDILLKGPKXFHUUHFJXWVLUXCDDSCSRLPBAOHZFWYUVGSFWQXYEESYIZRFSZDS,1.0,WY,CLJTIXIYHIELHZAHDHC
69.0,D,10.0,1-434-628-4964,Txzpo,QGW6468,298629.0,QGWCXYZDYWVXORFCVMBQFVRGHC,O,,0.0,United States of America,M,425.0,145868.0,Warwick,Xmnbkxhoocgvhaoqlpqhkhynkakzpvjepiavensgamlupzxphnsnqlbohkgdxrigyyknlnflkw,Alaska Air Group,Mclulqvrvzvkpyowgbxdbbiefcodftce,2.0,CO,jwnoklxvksxrmdifenndthqyylwhp
79.0,S,7.0,1-066-994-3159,ACUWSPD,HNJ6469,3850783.0,HNJUSBQDLRLQAJVAEACNRQB,O,c,1.0,United States of America,m,369.0,47764.0,Santa Clara,ljlhtwkkuiyaskjvsyuafcbldttbceaovwykhejhaqwqvsyjxbavmjuolxrckfkarsnklwataz,Avery Dennison,Qtfcizhsjpomutwphnoeyjpwzaycibrrwlnroidnwnlfhqohxogpfvgttoo,3.0,VA,Ovekpjytnioaqbpdwhe
21.0,M,7.0,1-460-177-2875,xwqgavylo,Wgk6470,3627105.0,Wgkuebolmaxvwq,O,A,5.0,United States of America,m,540.0,468130.0,Corona,Bkikhicggosqpvlijfrtgftsrayfejjvsxenmrrhi,Sauer-Danfoss,Fceblpkc,4.0,IL,Fvshbmhwkxyubnp
69.0,D,9.0,1-094-563-3984,,Iqt6471,1334785.0,Iqtelqzwrlbjdwgimoijri,O,,0.0,United States of America,,693.0,42592.0,Mesquite,,Sunoco,Jvaxbbhgebkphfudvriydmrmfkscwfpozyucznmdagzxnrkzxiijtwed,0.0,SC,Howywnimeonfpalxextx
39.0,S,7.0,1-864-671-9867,Udlzjfqai,JZU6472,2501546.0,JZUGGAQSRLLGAVRYWKEWIKBMEFZJMF,,E,4.0,United States of America,f,571.0,229286.0,Waco,Hwqpncmaqqvfwbzcotygqjqogentmmzwcjqxzsqtjebafzsngnxovaicswyfynshhunjtyt,Terra Industries,GJQOLFACPOARUPGYWGZCKYGQLOIERHEOUETZREDHZUZHTBXLAAJOUCSQVAWXABECFNQGIDWUDL,3.0,OR,VOQKFUWAMWVDQOCEKKBBJB
14.0,M,7.0,1-353-820-8862,Ofrrgk,Vvj6473,1569994.0,Vvjdyegyzc,O,A,5.0,Canada,M,335.0,104433.0,Hilo,RMMZRJOMQSGRHJUJNZKQHSSNWUZODWQNFVC,Marathon Oil,,4.0,WI,Wlcwegjeyrmgwafqv
81.0,S,5.0,1-379-057-3818,Jkcqw,Klq6474,2685225.0,Klqfbrfilmzgif,O,,1.0,Canada,,822.0,88075.0,Torrance,domgqbgdvyitmhoqdd,W.R. Berkley,Kwrtgazmemgslwzoephscj,,Prince Edward Island,Misxavamwzmzxutxzogqlmg
41.0,S,2.0,1-648-640-3201,Xdhtsq,XWR6475,3620533.0,XWRGFIQPAAWFJNGFGFWHUYPS,O,,0.0,,,369.0,374090.0,Little Rock,DVSDYCWBYHMCGZEPXZLOVINPJNIYHJIGKZLONGOZCHVXACCSJLSWBFMNSTIGLGWNBTODEXRVQBW,Brink's,Dnqenawbhcjkbplusemwtzeqltkdexmnvftliokzneltibmfkpbkuhnuzgfiiz,,OH,Awheuvprdase
12.0,S,,1-892-569-3555,VYSZHY,Hdt6476,3047536.0,Hdttutjfust,O,m,1.0,,M,649.0,373980.0,Fullerton,DIYHKZLPQJUQJVFQRJABOBETVAJXOKMLTFBDWYNWOQD,Michaels Stores,Gxsxhdbdpuijqnbvmvlmvwhpugubsswlmiiuwpsizpacpirbodaaroyeidtmlqqdlfpxgfldcplwj,3.0,MD,FJMKINZMJTGELPCJCYFOS
18.0,,,1-951-042-2462,roehdma,Ivl6477,,Ivlgmpqvchxh,O,T,4.0,United States of America,m,576.0,103006.0,Scottsdale,Jvppvhlmszndkiqqwpakptnjlobchltpygytetnoinyukuephqunuglkfooszkijsezhoblcokwkvhyl,American National Insurance,piifcgtjdsbrgpthcvbovdqsxpguhycqvofmpmcvflblzhonsfcntvlax,2.0,Saskatchewan,EAULMUQSPXYLUKFJHLIOREDIWWCB
57.0,M,5.0,1-319-174-1326,Gxjfkfxymht,Svj6478,3086736.0,Svjzykherx,R,,3.0,United States of America,M,556.0,259332.0,Evansville,Vrjzbhbjydkhwubfhxqkkjpdsdrljelxihowtvafmlnhawwhxdmccbifmzjdvcwpzclceytsklyp,Chemtura,Bxyoqrlbsduzmzoevnfkiidsxgvh,1.0,WI,NGSLVOTRELIDSLBCMWRCHDHLK
57.0,S,2.0,1-900-279-2132,MJIRFLGN,Upv6479,3716234.0,Upvustpvndseyydqoiigagxpivefww,O,,3.0,United States of America,,812.0,141984.0,Long Beach,NHSJLMRMDSZUDHLPJHIEJYKQUVWWHOQENQEIVGJWYCPBDGDPY,News Corp.,Afekacptedugiyxtzekgdvixubbjqxbsgntfryisyhzgfzwohagfcewbilzr,5.0,KY,Jcutvseulfrwpdsnyucvahvmbiw
59.0,M,9.0,1-528-656-6150,Orkqh,Uhw6480,3016556.0,Uhwyrmrid,R,T,0.0,United States of America,,,486954.0,Kansas City,iqqgwhjfvoigoykpuyiotmodljokpbhd,Health Net,Oetvphebzejszhvrqpygenrvirnfyloddfmsvgqbfqbi,1.0,WA,pokjr
6.0,M,8.0,1-102-283-4891,vgixpgoz,ffo6481,1339956.0,ffopynhkahcu,,,1.0,,,521.0,,Tallahassee,Fsbyqjeaqaikwpoxmcx,Warner Music Group,GJDRPHRET,5.0,OH,wuqgtxxqtcabnguppbjk
90.0,S,8.0,1-291-853-6109,XWBMTNRDS,icw6482,3284418.0,icwazpglzttfiptuswtk,O,,3.0,United States of America,,550.0,413007.0,Mesa,Jfszhiklwrnykgmxuswkzoiruzmaensb,Sears Holdings,Nqageskuhnnpvnnpgxropuoukckhwrrfavgiwtvav,4.0,MD,Crgmuyryzfinopvseoxaldffvjsa
55.0,M,8.0,1-432-695-5460,NACNWX,FKB6483,3094900.0,FKBWPIUXS,R,,4.0,Canada,M,358.0,,Providence,Wwslrkhlpw,Simon Property Group,jwvkjljwnqujvqhfridarwqjjwdkrjalobnyjwjbjttebhgxpcuqyizfxfvqdyfbayulqyuyymot,2.0,WV,lzbzjhjfaeeupfurigtakmgldy
24.0,M,2.0,1-491-124-4483,Vzbpoapfbk,ZWX6484,17044.0,ZWXMPYOLMMZLCNPTLJRP,O,,3.0,United States of America,F,725.0,414232.0,San Francisco,Gaseeyowx,R.H. Donnelley,LTHLFITZOXFJ,2.0,ID,Hfwvamblwikcnmxsrz
79.0,S,3.0,1-535-718-8607,iwhrynxs,Sje6485,1198210.0,Sjeyrgnzap,O,,4.0,Canada,M,431.0,482752.0,Salt Lake City,Kgzinni,Starwood Hotels & Resorts,Neusdbqmqfsnpwuzyvjwfhkzqtfqtnpfnywjpbyqwxjcrvmhyjprkuucvxnkommdjierxwogbajyvhe,3.0,Nova Scotia,XPOLFVNHHMSKMZUKKCUQNTSGT
66.0,M,3.0,,dqtnnkui,Jzs6486,212032.0,Jzsybqnuuwmalzairsfsxgfwyv,O,G,4.0,United States of America,,826.0,185553.0,Colorado Springs,WHRDNRAAMZXNHRMVFGGMVPKBZODZFFTOCRJUFPQ,Bank of New York Mellon Corp.,IUDWXKCNUUZRAIRALLVZXUGFFFOBNLSPQTLAJUUMGMTSJBXD,4.0,AR,Kozareymvnpbsfveallylz
89.0,M,10.0,1-196-173-8714,Psvuyq,kxt6487,1967495.0,kxtnjiempjwhqjccpwhgrhjvwsbun,R,U,5.0,Canada,,838.0,95572.0,San Antonio,Igaqjxogxprjkgztzcdmcbutru,TIAA-CREF,Gtybjusvzoxxxgkfkvooysrrficlvkdjde,0.0,Ontario,ECUOREPIJPUGDVMGWM
20.0,M,1.0,1-845-525-2676,tedinz,Ldv6488,262869.0,Ldvutbhqfowqllinffbjvqnzmlkf,O,G,0.0,,M,695.0,89703.0,Detroit,isjgwzfsjjglijeewvuavubinsgaczsy,United Parcel Service,Rajpvxowutpvozypfdqzqwerwmmvcchgyupbascadntdlbrdo,3.0,MN,gbeeqcujjmbjojjebkojiq
40.0,S,10.0,1-249-591-1704,DUTEKHM,COW6489,1393280.0,COWREXXGMDZTDJWPHJMGIORUFMWUYC,O,,2.0,Canada,M,431.0,354689.0,Tulsa,Ppilqdjkvrsqxlxgwdzrecftpe,ITT,epzcxmfagotvteandd,1.0,SC,PBNGMFJUMTGQEUUZBEHQKYWKUZ
44.0,D,,1-568-851-6996,pbagrvkig,kua6490,2461628.0,kuamidwgqgowvtyljjnlie,O,,2.0,United States of America,,,332623.0,Norfolk,Qndxfkwvieuc,Gilead Sciences,Vsawmumlxodrre,5.0,TN,Rggvndzvqixizpszluq
19.0,D,4.0,1-727-161-9836,tsfqepsnwc,ljx6491,3570052.0,ljxcejrsayr,R,h,3.0,United States of America,F,785.0,2852.0,Laredo,Cqbbbaflhujiojgufgnpwqvqincvtieegukrddzfiakhfnnrhjnwvfbbyglmvsrzliqznxw,ProLogis,xekpwardqolovnmbrmwagqsbuoauntfmhunmgcahopvnaevwncprkborhzarcztvorz,5.0,AR,JENXDN
96.0,U,0.0,1-355-063-9573,SKCJBW,Nli6492,1823299.0,Nlibwwywditfljktzk,O,,5.0,United States of America,m,307.0,240576.0,Provo,Lghgudr,Airtran Holdings,UVZTMDBTEHFDBOPWTJJNBBJTXGDCBYEBAORKVDCOQFIYLRYQB,4.0,IL,VGRAGSSSIHUVGMDCOUVUYJOXVPK
11.0,U,5.0,1-520-558-5253,TNKEGBMFMIB,yst6493,18373.0,ystrmyvobpmkbbqalbxtzhrcf,O,,2.0,United States of America,,811.0,,Garland,klqrf,Cognizant Technology Solutions,klocfukxigj,0.0,MN,Adsainnvku
82.0,S,3.0,1-233-194-3515,OSAOXOXJ,Jcd6494,2596185.0,Jcdycxegrbdfjvgtwh,O,,5.0,United States of America,,384.0,223983.0,Wichita,Mkqdiuhhqhjdpjifhbboxkyhgonrmdxizyruel,C.H. Robinson Worldwide,Vvqrascyit,4.0,VA,scjkvbkvennlhkhqxylwjtcpoef
60.0,U,3.0,1-053-360-1515,Fasghiemb,Szx6495,461141.0,Szxvtkos,O,R,2.0,United States of America,,690.0,390373.0,Long Beach,Eponrzpjew,American Electric Power,Feiuhcexpvjrmrvxmuzejadotelzwnfvexazahwazrxpbtvzme,4.0,VT,Nahvt
30.0,U,4.0,1-938-713-0816,,Zdd6496,1815466.0,Zddyxtelgccoadtdemnpmk,O,N,1.0,United States of America,,473.0,160138.0,Riverside,Rrvbzdbpwcssl,Omnicom Group,Lqpmxoymaidguolpvgnpkctbkhyxhxouhqd,0.0,TN,Ubniujvqdby
74.0,M,5.0,1-216-593-5862,cfcolrs,pce6497,2179109.0,pcepmbltukddleywrfhkzverdiq,O,E,3.0,United States of America,X,740.0,363900.0,Spokane,Hbuefruwhnhgcmqiajycoripfnvulnxxgahgumninu,,SDKEXJQLWOJMKPSOVMLBZACXLHRU,1.0,KY,Cmjuhmiclkqwc
82.0,M,10.0,1-259-101-3068,eytjvnsajrx,keb6498,2620557.0,kebdohhmvjcihpmnkksktxzoajhq,O,,2.0,United States of America,,797.0,297001.0,Providence,thxvwxjmeqqcxrbgcejzilgsswolziefsvtwophutsjinluhpakknsgqccfrmt,Amerigroup,UYBIDJEHEFICSSEVSJAKIXRWUDBIWTIZDNPLNNPSSEIQXQLTOEIXLNJ,0.0,HI,DILLEYEYOFOJRSY
66.0,M,0.0,1-540-258-3566,vuwwnsa,osk6499,229361.0,oskkjcgwyupq,O,,0.0,United States of America,,,382082.0,Toronto,pnjklmezmtyhbtwxfyxhtowfabzijfkejwxbluzoivkzolmlzlqursbfwsgeextngpecj,Univision Communications,RXIJBMNQUKSXSDBUIVSZPQJJPLJAWEFIJHSRLKLDCUYZIZXGUDDQPSGCDGUADGFCWVDAWRLXDHAB,1.0,LA,Qkgivisxnnzlvhfvqttphtwppxilai
91.0,W,,1-357-291-7385,iftqhvte,Tne6500,3703093.0,Tnercxzibwjnthgxigaaku,O,,3.0,United States of America,,729.0,403969.0,Salinas,juunxsw,Enterprise GP Holdings,HCXGBJPQSBQNNBSATCGGRQS,5.0,Alberta,Xppggco
84.0,M,10.0,1-980-817-9361,Lfygoiuttwiz,ISU6501,3848560.0,ISUZGPAZZPVGYYZFSEJJOICAREQR,R,M,,United States of America,f,606.0,282334.0,Ottawa,jklawjomrepvcmyjahdpcnvaduxbae,Sunrise Senior Living,Qdpiztqpjqoaoijkmiwoghlrgjoxilhgjppig,0.0,WA,AGSZOVILYNSJXOXQSHQAG
86.0,M,5.0,1-969-305-4476,Gxjuo,Arg6502,2146977.0,Argvnabpmii,O,,1.0,United States of America,f,300.0,217383.0,Shreveport,enuveqrvnruhtxucufouenk,Crane,Roqgthjcglutzmllyyejzujcennxgajg,3.0,Newfoundland,KGQBPYXC
4.0,U,0.0,1-552-055-0477,Oalmvgxuwnz,Dkl6503,3717370.0,Dklqqzbxkpv,O,,4.0,United States of America,,518.0,29566.0,Warren,BKVPPIXTQNPTVYCILHAHBXYXNGQARQG,Entergy,MZYXUVCXBZLSVXWOSNLFDSZTHQBDKRQVSFTNGXCGHSTPSARTTBIPYWJQUL,0.0,NM,Rpaqkn
1.0,S,9.0,1-907-572-6898,ltnefnx,Pnu6504,1833286.0,Pnuzjlsrcdnppiesesbcnjsqhclx,R,,1.0,United States of America,,,,Hampton,Nijdmfudydpdveqqryhbkcrwuzbxscylhjimgsylpcflkobavcxbwdmvymlvldrevipy,Comerica,jaqmfuqpjkenhvfznzjtpdnqatlbzsebauuhpnwiaqogmeyangdehjunchdycwgibxdsy,0.0,Manitoba,Zyishhwomoeyxwifcaamx
27.0,W,8.0,1-964-935-0049,,Lok6505,2709697.0,Lokfdipjwberle,R,G,1.0,United States of America,,548.0,250618.0,Corpus Christi,Nokdchsoeoozutolcwdtjqnyxshspmkrhjgenglwyrplhgjfqdpxw,Sally Beauty Holdings,Dfspvt,5.0,Saskatchewan,Svrrxngirnsquejgyvlrhdxkijfdf
44.0,W,0.0,1-929-811-7801,Rvzkipqc,WRG6506,,WRGDILRBVSTGYRSCWQ,O,V,4.0,United States of America,,420.0,244818.0,London,Dpspnckjkinbnucpikewe,Great Atlantic & Pacific Tea,Czkyzldj,1.0,Manitoba,Kkafgegvpxyumddjuvzhjisp
65.0,D,4.0,1-984-972-8334,zzgsmh,isy6507,15354.0,isyqytmhttrf,O,C,4.0,United States of America,,,241052.0,Halifax,Dncaamddwddeohcjrxwnpchblzlffzasrthihhasmkfwijxfrnhruotupbansadhqzmujlhsejhc,Micron Technology,Ttailspgyyiwxivabanyenxcqbpwqakxpagdyzghcmremeww,3.0,IN,Gkpjqlbrmwffoj
95.0,U,7.0,1-436-957-8667,XHGLCKXPAKIX,Enx6508,3414026.0,Enxmfxsgxzsirvcurtyymsdn,R,,0.0,United States of America,Y,805.0,52650.0,San Bernardino,Oldmezznmpqm,Rockwood Holdings,,3.0,HI,ZIHRUHNRQD
16.0,U,4.0,,Hxwzktyvwlyu,Htw6509,3261792.0,Htwrmkxzqjktavxeduqgriqcsam,O,,1.0,Canada,,670.0,483269.0,Norfolk,Assgdreabxzlhsmggamfatvspkpmbjctkfgfrrabvzjk,United Stationers,EBCPPHUXEICVLPXZMGLIJNXDRSKOVGJOSASWURYOYLWHUA,,WI,Rjbzipalhdkmh
52.0,U,8.0,1-449-257-5509,jgtzxrs,lpu6510,2156726.0,lpuaappfzlcbsfhfjap,O,N,3.0,United States of America,M,637.0,365262.0,Fullerton,AMJIZDDDMSCLAWPUV,Perini,Illxvdcrvwaquolvugtojviskjglhgohccukkxckfuagymnkmihbnltwbcxpcjuwdbbngzvnnkcm,1.0,Newfoundland,glcimnybwoeq
8.0,S,0.0,1-861-708-2447,Gqblujf,XEN6511,3577789.0,XENFFAIJDHUFVNCBXVTSHDKO,O,a,1.0,United States of America,m,511.0,153854.0,Hamilton,Ufnhkaqq,Alliant Techsystems,Devpiutclfwkmrlqqlztbfizhdruplcuarihlwondcyrgnmvsfikfcmhbvsqubdd,3.0,IL,Rnjvrcrawuhjmvagbdfewaapzxihek
88.0,W,1.0,1-916-697-4785,YXNTTTSSH,fot6512,2003699.0,fotmg,O,,5.0,Canada,,757.0,493137.0,Garden Grove,drsztzybiefrdvkiflgrtgkpubgqzsfxfvtquqoukxreszqfzknfvpmrqtjweymnsizcfzwesddpo,KeyCorp,illrxjrkfkcyduwdgheqgrrbnvzplqztakkiznan,2.0,NH,Cnewdvc
12.0,S,9.0,1-640-470-9642,enmjmexmfbwa,OAR6513,606965.0,OARAJDRUXGAORNPTY,R,u,1.0,United States of America,,482.0,417377.0,Costa Mesa,SAKCNXBCNQRZYGPR,DaVita,UBQLBFBWWFHNWENSRUXPRIYY,5.0,AZ,Ythkbdpiytccuclwhgafzzx
74.0,U,9.0,1-501-646-7666,Qdcrrtx,dfm6514,125284.0,dfmrlegxkaxpfgjcxeczkqxmty,O,,4.0,United States of America,,568.0,444114.0,San Antonio,qtebwlubntpacudbpflrdcghzmtkdvrzusyutklwpzmedtppvnuuatvpmhbmei,Hormel Foods,Kdclxvijtlkpdxekvqqrnltfjehomwitaaushjqtleqrdd,2.0,MD,UOBQRQSFQUNEPUYIBLSG
