AgencyID,NetWorth,OwnOrRentFlag,CreditRating,MiddleInitial,Country,Income,NumberCreditCards,City,AddressLine2,Employer,Age,AddressLine1,NumberChildren,FirstName,State,Phone,NumberCars,MaritalStatus
Ldj12675,1771397.0,O,728.0,F,Canada,374912.0,5.0,Tucson,Nryrkiumsegxbsdbmbvnesiyrsuwmdjokadvoxbpa,Snap-On,4.0,Sqhaoo,4.0,Rxqysujnnmbog,Ontario,1-180-277-2838,1.0,D
Olx12676,3881408.0,O,314.0,,United States of America,418432.0,10.0,Baton Rouge,Djcwlvqgcjcqygfliyxelxapos,Autoliv,35.0,WZBSWXNEHVZWUSVZZFZOOISJKMEVGAGUGNYNQSHTVWFQRDXLCVSKVKZWELY,4.0,Uhlaoajbfbvspnnjqacil,MO,1-172-554-2831,0.0,S
PSQ12677,1894706.0,O,717.0,,Canada,,,Tucson,jmqwtnoqrroaqrmrluoroj,FedEx,10.0,HGBVVYFYODDPTSIWZX,,Kqdbebjof,CT,1-170-383-2382,0.0,M
ura12678,2036747.0,O,696.0,,,24007.0,1.0,Montpelier,Rnphkkrfuggpanbznkozbxdmcupepmvnumnefapdqfbcsur,Steelcase,3.0,,4.0,IYRUXXHUQLNGQJ,New Brunswick,1-754-989-3445,5.0,U
DNP12679,2817563.0,O,751.0,G,Canada,325727.0,0.0,Laredo,Idpnv,Teradata,72.0,LFYMQBYSGVVYGBLARFXOPRQ,4.0,Rdzisposqokikwnhspqmelurzgs,ME,1-409-903-5965,5.0,U
Ssb12680,13255.0,O,628.0,B,United States of America,70731.0,9.0,Hayward,Jibvfamtybgwiatzlpfwbvhrdajvcoqthfcuwnqrmecpzhhthp,Fiserv,5.0,XUDWEOOSWVBAMLOVCUR,5.0,JMOZWDTQXXMCOE,ID,,3.0,U
RTZ12681,384474.0,O,468.0,,United States of America,50373.0,2.0,Fort Lauderdale,Kewwqhkyttgujoapqocvfsjodxcnzcaciz,,45.0,Vpcfigewphysjoijqnovbieemrnycaqurqtbwczynsmusgdaivuglsfazfycwsuwgxr,0.0,Sgkzxdhnelvcyvvdt,WY,1-784-657-5164,5.0,M
blt12682,842697.0,O,512.0,u,United States of America,41649.0,10.0,Bellevue,FRKHCLUNTDRPCXDJPXVWWKQCZVPECZEECPQDDIBDHJHAEPXLKD,Ashland,38.0,Ohmaruhvpeejsshuqrgvfbwpnbjgkzjesxobgcbjztsazksyiqbutdrbfrtbmcxdbyecokg,2.0,Wnqszyh,MN,1-883-575-2377,5.0,U
Ncv12683,1615869.0,O,833.0,F,United States of America,182537.0,3.0,Allentown,Atdpydwtchqltyzyermlumhypvjijzqroh,,8.0,ESSMCHGILGRTNSKUYZYUDMIUFZVMLVEXJGDCORIWBPHBMHGNKQPWNBQUHZAMQBTTP,0.0,Whqpsfoowcqtfqooauyi,GA,1-228-829-1418,2.0,U
Xxu12684,2806028.0,O,809.0,,United States of America,201659.0,8.0,Fresno,cioabtrmpqlkcviewsuyzoekfaakuqhhksemdemfnv,Urban Outfitters,88.0,NBNRBXRTHAMGQCZKFAWCZUEHSUQEEQPCGZZTZHZQUTMNLDJFQGWKQPJBMMFIIKEELWJE,1.0,PTVZGMFFRHEUJLIITCXVKLJM,NH,1-746-384-5333,5.0,M
ZLP12685,2327223.0,R,539.0,c,,470515.0,3.0,Jacksonville,Dcwigiwmcxghcf,,3.0,QJWZXKJDNONHTULITSTLRDGSMTOSPLLRKEHMNBWNLZAQVZMHFGRFZGSWIUUPHKJIEE,5.0,TBDMTNNMMVNBQVEL,AR,1-598-289-0069,5.0,M
Czi12686,3062863.0,O,398.0,,Canada,139847.0,0.0,Pomona,Ohlsojpozespdcqekvvcnibnpruzatolsuunmwympoxshizairdhlhsphfteoevyegibhvknlkoux,Genuine Parts,5.0,Rasnwoiudlxmclbnubukdazqqfwiawm,2.0,Zwvjj,NV,1-335-942-0102,1.0,U
Bzw12687,3665104.0,O,500.0,D,United States of America,389858.0,4.0,Mount Pearl,,National Semiconductor,13.0,bmvryypbggmobz,4.0,ythmqzyvbvkviewqepong,MD,1-683-792-2185,5.0,U
ILX12688,1909287.0,,665.0,,,125117.0,9.0,Mesa,Jwiuizitubpcddoxeycfroxfoojkvbhhdizfycuzgqcigyjwlclghuaimjjylwlpvhytofgwbrsd,Harris,19.0,DKMLPVWAWLFUVMTKOTHOZBUJQNASOMWDNPPRQBUQLTMSXYNSXMSMGRKOOWPHTRMRPG,3.0,Nuhhfqmcrmabfapdxrpaufqasmg,Ontario,,3.0,M
Zbi12689,2255175.0,O,592.0,,United States of America,348702.0,9.0,Baltimore,Zxeudougjdmlhptlxvjanaicwarxbsjiv,CommScope,98.0,aqcxjwcwvcirkqqlxxjhbahmwjrqnqgsmvruohmwklrixxfexk,1.0,clvmmwwzqfou,SD,1-031-027-0883,4.0,U
dox12690,2252741.0,O,842.0,,United States of America,269794.0,1.0,San Bernardino,Slwpkevupfc,,50.0,Cpepawfap,5.0,Wtvedtillfnjrbqmlrsmlh,Quebec,1-684-413-8421,1.0,S
Upq12691,1403297.0,U,644.0,,United States of America,182061.0,9.0,Buffalo,GPPJTQFW,Duane Reade Holdings,52.0,Gbbqwhhidftxacuguxtvsnpxhobvcqsmukknxgjkrbigsodlkmtgnbbv,1.0,qxchsdmamoizrpibosufwqdioy,Quebec,1-132-694-5945,0.0,M
GMB12692,2960380.0,O,787.0,B,Canada,425074.0,4.0,Topeka,Wuewkhfklrtiplltlphe,UnitedHealth Group,38.0,Bwyoxxvnyhklrsupqxxkyqkltiflljpgngoynddlnenyzfdvkukltk,4.0,Uwjorelmlgjprdokxyoxeh,SD,1-323-166-5431,3.0,S
pnz12693,472668.0,O,847.0,,United States of America,63781.0,0.0,Santa Clarita,Wmiuqazh,Constellation Energy,70.0,Lvhpyffkklihdvtndhlvnwgvuxunbtyagkezbvrz,0.0,hrjwyvczmeijfhgkaxerlbcgyveurp,NH,,,U
IYT12694,2767831.0,O,375.0,Y,United States of America,315743.0,2.0,Idaho Falls,Oyyuxiiqbdgdppkxwgiapokuzbfzhkiysmhynscunjicefbcizaxlmzoocwd,State Farm Insurance Cos.,63.0,eshls,4.0,Jbjgjrzreya,VT,1-782-140-0745,5.0,U
gck12695,1995301.0,R,696.0,S,,167074.0,5.0,Henderson,Lgwmlvlawdvkpxbmjzxcmialg,Sanmina-SCI,26.0,Wowjlwhydmhdzhdrbsgnvmedozmqoddiynu,2.0,Btzinnhti,Quebec,1-524-316-5048,1.0,M
qil12696,1349377.0,R,682.0,,United States of America,413027.0,1.0,Edmonton,ruqfvymzadjeynwxgleivesrpfpnkicamhdngsqbixkkxacgfdemusjqladjkxuk,,98.0,onkusvtgnytxkjpotsmqmpzvwimemyjpajtcgqkjlptdjvikdbedmpy,0.0,NMHFCDDFGWKOQLSYGSP,NV,1-305-061-2720,4.0,W
Hvg12697,2818087.0,R,660.0,,United States of America,,2.0,Regina,xmaiikayxpwdrfoxwikscwjbqmaruiftvvkvgpmmhsvslanzyywjujoirqheueaieolnpjc,Eli Lilly,46.0,Ignfxwkdapkfszssecq,5.0,Habilsk,British Columbia,1-100-031-3414,5.0,M
zpn12698,210243.0,O,510.0,,United States of America,497937.0,9.0,Baltimore,YKFBAJUFEJMLV,Benchmark Electronics,86.0,HELDAYIRTWCVICWVHUTPEVTCZEPQOJWJUHHCAFXBUSOIYMYJDJNFIENVTTLPOTEXIHENPIPOUVYEFXSH,4.0,Vtmkxegxwb,AR,,1.0,M
kiq12699,2718213.0,O,841.0,X,United States of America,248226.0,6.0,Tampa,YUIBEPVSKBPNTEVJRZFV,Mettler-Toledo International,89.0,KZXQKRXWHPCC,3.0,JZNKEBAGVUIMOCGRXXWDT,MO,1-998-229-5738,5.0,M
VCM12700,2849177.0,O,643.0,,United States of America,377629.0,1.0,Portland,Aftnwupedtnk,United Parcel Service,57.0,Tqbeyck,4.0,ZIBZJUMFWBAFCIKLHTGDYYVGDCBCAO,Nova Scotia,1-493-368-7186,2.0,M
blf12701,1549264.0,O,440.0,,United States of America,10679.0,7.0,Garland,HYZKWQCZRMLMJSIAEINJLKDCJLLWMPLQIKNTQJENOIFCHTKTERDUEJDOPCKYXNVHUVQMDGJRZQPEYEU,Great Atlantic & Pacific Tea,78.0,jgfbhaccphblwkgfpeyhnyvnoyohwoarxzrhwapeczunpobiltbnexoaxjsyfhrsiitrdgxfggfnvxpn,1.0,lqpmasgluptkd,TN,1-832-706-7734,1.0,M
UIJ12702,1496844.0,O,594.0,e,United States of America,192767.0,4.0,Honolulu,pzzfkomqgnyaxsitczgohkefgsvupqjebkhocfytwfvfyjclazbpjkyqnnsiaonfxnljfh,Dr Pepper Snapple Group,65.0,Gqxgtfxhybhtinocnohcbktmxmslrwnzfwaumczdlpugr,5.0,Ncjadalfpdiyl,NV,1-799-080-2013,1.0,W
Lzk12703,678317.0,O,547.0,,United States of America,290016.0,7.0,Cheyenne,opfkwhiopmlbgbljboraqdigrwdmkxoswmopbheqxvbsrumzpwleafhatnrfcjiugussk,Interactive Brokers Group,55.0,Cwljromtkhlzcjsofmjvrdjwwfxstrlrbdvaxyy,0.0,FZOILOCPSEQMCHJHBKKIODFHUKZJO,MT,1-438-828-7751,4.0,D
wuu12704,105179.0,U,633.0,,United States of America,67982.0,9.0,Las Vegas,chjftsivgtgexrobmbuubrxebrwckmxwizlbkeal,Roper Industries,27.0,Zutkapqatgbqevxxmbqaddntuylvpwdppun,1.0,QWAAREQEFEEXEVCNMUCVUPUZNU,AZ,1-067-329-8920,0.0,M
QJQ12705,684657.0,U,,r,United States of America,387876.0,9.0,Thousand Oaks,mjgwookezq,Psychiatric Solutions,100.0,Ecsafoaxxoehelqmdgpdhjmp,4.0,Zveskxdpnuymce,MA,1-959-538-9334,3.0,S
TJU12706,2361504.0,,,h,United States of America,93790.0,,Lowell,Dhnsmcxvhhsiwtjecxhmd,Int. Flavors & Fragrances,47.0,Vbbopdwtmvlhsjbvkfvjnrlamjavkucrzdbvuhjmtnnaaogghhoquzgzggxlpgncioap,3.0,Bqmqqundy,CT,1-678-711-5694,0.0,S
Prl12707,2052489.0,U,685.0,w,United States of America,444030.0,7.0,Newport News,ZVJXS,,7.0,Inexnmiewbjjlciuvmllcpvmfxwgwev,2.0,Epyomfhzgqjqltpnmndvwcqhjma,DE,1-663-932-5385,5.0,U
YHN12708,3078634.0,O,360.0,C,United States of America,405013.0,8.0,Missoula,WEHWVFPXPGHBNHOYMGDHIKPDUTZFSWXHOBNPZSUGBIFEDCMLDDXQTBVHXAZORHIBRPA,Newell Rubbermaid,,kdwkudbr,1.0,DDEXPNRBYEWKCEHA,WA,1-519-019-6128,3.0,M
Tgg12709,3038032.0,O,470.0,s,,360475.0,9.0,Cedar Rapids,Fzuopvmkorcn,Holly,95.0,Jpfmsuurardloofvh,2.0,Ojvjbapmnvabgbosaiw,New Brunswick,1-936-318-0658,2.0,M
Tqr12710,2330428.0,O,759.0,M,United States of America,498874.0,5.0,Columbus,uvietebtfba,Bucyrus International,41.0,,4.0,ocvhuetb,VA,1-745-032-6887,3.0,M
Avc12711,3308566.0,R,545.0,,United States of America,229234.0,10.0,Gary,Ifuhxawyhoxiuqrctebdqnwzzhbrszxrunyexpqotljfnehgbqusyzibwvmeo,Continental Airlines,2.0,,1.0,duhwlbf,Newfoundland,1-332-869-0801,4.0,U
Rgd12712,3388085.0,,776.0,,United States of America,89874.0,5.0,Grand Rapids,tqufplrafafmjyaiomwnqeccbfufavcmcojbrjkxmbhxcxpiuxuekzcyjadvnwtsoeaspm,AptarGroup,77.0,Ybduuofjffeyhlzvcbpbqxgmubswxeejpfbmgtdpdjwznv,2.0,nlvitipswaxefbwzh,NY,1-304-071-1032,3.0,
cxe12713,2886502.0,O,379.0,y,United States of America,286267.0,1.0,Fargo,Gledrehcfiphzqdwtnhmyjvaucqjbxjhcbcghlylkulwulobdqqpxrbbpecuaqclvfanpladovlxfwj,CACI International,58.0,mejqbzvtrvrhkbslkywfqilecrbdzflwahvqjilwzrato,3.0,Rkuxt,MT,,2.0,S
xko12714,1796249.0,O,335.0,M,Canada,,2.0,Missoula,LHYWEQEIKEWVRBYCLNTDEOLDDRFRLDWRHDPUOSHSJUORLZCJPQRCNCPSEBLAFCGXVUTDXOL,Century Aluminum,43.0,Nqbofpydqusxkdzxelehiqnt,1.0,Epkrveivcevncovguvdysd,VT,1-553-727-9484,2.0,D
Spj12715,2068390.0,R,320.0,,United States of America,208694.0,3.0,Calgary,Hvagigu,Gilead Sciences,61.0,salrphuaewdgrhygucwbxevptdlyfsqzsoeujfrflldloxhidht,0.0,uwqjbvh,KS,1-661-937-1136,5.0,D
pdn12716,3240543.0,O,472.0,,United States of America,208792.0,3.0,St. Petersburg,Wrwheqcvbryuljpmfizvfzgyknoilxpkvtweieeollqvoxahvhfdpudhakmigbebwzxyowpdsawu,Frontier Oil,47.0,EUUMSLNHXY,0.0,IVUJSLPNSCXREGPPHFCXORZ,ME,1-210-588-5823,1.0,U
LFJ12717,2019533.0,R,744.0,,,480968.0,1.0,Bellevue,GMYCHARDGLVZGYI,Benchmark Electronics,5.0,AFWOFNBWFNBFSFNIRLIFAJZKUPTKBPPYP,2.0,Dtrrkvekxbonglfuqfhmpsbnv,ID,1-895-290-9338,5.0,U
XQN12718,1306688.0,R,662.0,,United States of America,64656.0,2.0,Naperville,Frotjokmvyqqqgezlsuxkabvvtwhlxrxgkkpmislqwsmficyaarwbcsmagvwcywktgbexmvdwekohvo,MetroPCS Communications,67.0,Wjsuqpakgarulwtlramb,3.0,Jrxmkxuk,Prince Edward Island,1-350-832-7066,3.0,
Rrh12719,,U,805.0,,United States of America,3353.0,7.0,Idaho Falls,hcvbljrmcubcllgvnbejmusiagumixudbwftkzyixfqsldfewubcgnaju,Laboratory Corp. of America,31.0,,0.0,UWXLRQFQHEOQXOALCIUGSYGVTVCXFF,Newfoundland,1-744-027-9877,1.0,M
Gru12720,2709484.0,O,,,United States of America,180918.0,1.0,Denver,Iqtdvwsudnbyflwhatpclwwqofwebnofttnizcbqhcvkswucwkcfuioxgcdnfkjpqgfrsoxldztaaq,Cimarex Energy,0.0,iattogmiqqdmwvzppnkjoviviocrpbdtogobnqsjktwkeslgtteawtskrqnosyskeoxsodqaxvt,,tmwcqmefn,NH,1-196-001-0723,,S
Xkl12721,90630.0,O,576.0,,,221425.0,9.0,Oxnard,rzbcxottdttmkbwnzhjozhwnnkbdzgvxfxuxtdxembmqqdkbmeccqmifme,Enersys,23.0,Qitvjofgpmkjibfueugbxjrhsaazntosoesnw,0.0,Udoiqzoq,SC,,0.0,W
Lcg12722,128206.0,R,809.0,,United States of America,143235.0,1.0,Boise,Ekmyofvicnpwdnjvvbrqruwdsgpgoavsppyiwshlaoeaakiwrkuwxxuwbycuvaypdlqrfoogkxd,World Fuel Services,97.0,smwxjqogjhvjufqmpnw,2.0,Rgloqpbgbqaasmodxpwseztw,AK,1-235-220-2577,4.0,M
VCQ12723,463510.0,O,830.0,x,,325005.0,2.0,Huntington Beach,Zctyccwsasvlo,Hawaiian Electric Industries,74.0,Tlwlbtwdtnpwgvrwauxaobsvbesupepouqlaxykgagksdudoaqidl,1.0,pfuarefoligsjcmtaghesp,DE,1-683-595-4847,2.0,
WXE12724,1158961.0,O,624.0,,United States of America,146854.0,10.0,Billings,zyehqrcoaiqmvqmbmvjzcqcffbsdflmgsdcsxirsowjvmmlfiznorlff,Children's Place Retail Stores,81.0,Jofmpljjcokrdwqffrxozekaoktzeqwvffcgrkxqwrbreqcjwtximhvnztovqiasnsxuegfqvq,2.0,btfgdko,AK,1-145-843-1463,2.0,U
Kzq12725,1656178.0,O,303.0,,United States of America,70684.0,4.0,Hamilton,,Administaff,3.0,Ptgkwjgaujyccapghjizixwtfxihkqupjiiqqfcjxmhdkeqbuovdodtlxjbj,4.0,pmahueafkkbjj,Manitoba,1-134-930-0241,3.0,W
Bcr12726,2373768.0,O,337.0,,United States of America,71920.0,10.0,Paterson,Sjpccyyarzop,ConocoPhillips,45.0,jyknjdieyzucbbjsekwhlqxeqpjkxxuynaldniqtfvrwlfdclpc,2.0,OLAWHVUQJBFPPMKDWBKWJV,AL,1-837-165-1804,1.0,S
MEZ12727,3672224.0,R,418.0,S,United States of America,,5.0,Fayetteville,,Kelly Services,,Czboglmtalvwgdjlhrxlwxrkzcn,0.0,Tbryjtljsq,OR,1-341-891-6276,2.0,M
jnp12728,2519490.0,O,700.0,,United States of America,22804.0,2.0,San Jose,MJEBCQDNXHSZWTPGWNWFKELJFXKSJDYTIXRWXXFGZWPOSCFQSMJUUZP,Unitrin,,ofdantyim,3.0,Bnkzsstawvjfwxoekhodnzfmmiaav,OK,1-034-953-2553,0.0,M
Ehq12729,2409054.0,O,589.0,,United States of America,170476.0,5.0,Columbus,Ebsdnslqswdcjifwnbkquwvldgrkmjvjesekd,Union Pacific,3.0,MMHOIHYFPBMNJFXQSGAIMDHUDUYOIJEQGVPTAOQIKSBNVDIOSEZIWYGJTCWLSAYNNUU,4.0,Ykhjkitlavkg,TN,,3.0,D
Etz12730,1891394.0,R,822.0,Q,United States of America,443935.0,5.0,London,Ofuoedwogepkqmrdyncknio,Cliffs Natural Resources,29.0,EJUHWZSNCELDFOPDBRXXFDNXJHBQGOAQUWRZNPRKLFUEYQVXEZQKORIRRSLTJDENCGKGMQXPFWFWAC,1.0,Covfptmwhgwhidjcrooavgjyffnjj,OR,1-954-805-8129,4.0,U
hop12731,1271315.0,O,327.0,X,United States of America,38784.0,6.0,Waterbury,Bprhanottszwoud,Chiquita Brands International,,Bxdcqbwmpzthsgeysrojfkufwhkdbjujfgeadojauxbabdswjdqosmmukkkhlvurhhxjwimykp,3.0,Burdgrrfwy,Prince Edward Island,1-244-947-8549,2.0,S
FOW12732,2492456.0,R,468.0,N,United States of America,261650.0,0.0,Hilo,Wuwxmd,,16.0,Hhtzpndhqdqomsknnfzsyuciqxcvcnbzzheytqq,5.0,qehljlc,WI,1-695-380-3765,,U
Ewc12733,2414960.0,,770.0,R,Canada,27589.0,8.0,El Paso,Zqviqqlaluyaouiaufaqvpcbnscflmiegfnddikpuxfg,Baxter International,60.0,Wlkjvfhtrklhcfdnpcpasesifahsffyloapgermylmxhtwflgmqmdzpsbusoxdrasiigk,4.0,Wfafvvswtsrdbaefkvcp,MI,1-495-934-0755,1.0,S
DWL12734,1962531.0,U,371.0,i,Canada,269140.0,6.0,Halifax,Tubvzcrtehlunxb,Virgin Media,98.0,Obdjgucejcqbvkqkckcupgpfpndrotvjcmavrmhzh,0.0,Xvbjpnprvxtkqxqfv,Saskatchewan,1-803-861-2066,5.0,
Nhl12735,1652119.0,U,467.0,D,United States of America,68029.0,8.0,Calgary,,Susser Holdings,28.0,fjmknj,3.0,Vqxodvjfju,British Columbia,1-006-840-4038,5.0,M
Bef12736,291940.0,O,652.0,J,United States of America,234504.0,9.0,Cleveland,nlcvlsbkuwbamdjkvmmspivpesnysrbkojdiiqjyeaqfksfwfqhmmwqp,,80.0,Rwuumknmciuxfuqigkievsebclnkbogfwbjnjwihbadasdzsmpoficnudbtjkeuoje,5.0,Yrucxadpttbnechqqvkmsbyggljtm,TX,1-921-513-2121,2.0,M
Dui12737,2109127.0,O,423.0,,United States of America,251827.0,6.0,Fontana,RVNUHCEZAZWXQZNBRULNCORYIAAJESSIDGCJNLTKXJNKOWJEAAZOBBYYFOBDHKZLWXPSIVMPNPQP,United Technologies,8.0,LPYLPDNVMZVFCFWAZCMLRHCYLBAIYABJFVNWADHPMEIPWO,1.0,tkjvfddcgxgxrucubxalvtrccfuba,MD,1-489-570-1877,0.0,M
Wgg12738,1396116.0,U,797.0,G,Canada,324957.0,3.0,Coral Springs,Geertynxuelnkqhammoiifmwxzvnogahcajotkgbzrxct,Juniper Networks,92.0,KKRSXWFUELIMNNLQTUYLVNKLBHBKDPFDVCNIBPWM,4.0,XTEOHPNJGYDPIUDG,NY,1-910-449-9486,3.0,M
CMA12739,3427264.0,O,412.0,A,United States of America,408152.0,1.0,Denver,MXCOTPSPXOVKBVGLGEQWIEVGTGX,T. Rowe Price,14.0,Igwtfvwveapigans,0.0,LCHBSHVIUFJHM,NV,1-987-972-3744,4.0,M
Lly12740,1389496.0,O,368.0,,Canada,343684.0,6.0,Modesto,tasnlivwfnazcyogalcrxxccbrgxozklwowsbbxktwqmjpsdgwlmmexsqzrqksreefnwidwrdl,Hill-Rom Holdings,12.0,Smutkyecmunafxamnjqhcuetsvvukgwffawnxzqzphjrkptyjaadcgbuivdbl,1.0,QNGROIJWBLLE,AK,1-974-201-5222,1.0,M
qmd12741,2006655.0,O,,,United States of America,178944.0,2.0,Sunnyvale,PKRGHTMEBAPYJVFFMWQB,Atmos Energy,16.0,Bhipsslnqdmrwehxpwdbqtvkljkrjxqhbrhgfgqeqvrwitcccjryigonvguoqjla,3.0,cldhliizryiuv,ND,1-981-576-6270,1.0,S
UOC12742,2842747.0,O,539.0,I,Canada,453130.0,0.0,Glendale,Pdqenyvelioy,Publix Super Markets,45.0,Gtkpacrrshrjczauhgwnoikpbnaiezuc,5.0,Ibbcaaonfcyqkqdg,CT,1-954-228-1242,0.0,D
wdi12743,3979196.0,O,,X,United States of America,255294.0,5.0,Jackson,IKLSKBYPTHBWYDJSGHJZAZLSPHAIKRENOUHMIXCPMKNEOXHEUMNTCVUNIHVRVMHRGPTUI,Union Pacific,9.0,vxfzeugpgbogynuzfxvkcdsryyqiezgmtiwlrttruqgfrwztbcrvl,4.0,Kkfwqerauruvvqvjfytaecvnhijy,CA,1-069-044-3794,4.0,M
Yuz12744,2976882.0,R,432.0,J,Canada,333377.0,9.0,Grand Prairie,Hmlriqaxckmejiechdyaunmcwdr,Men's Wearhouse,76.0,ylypbuiqrrmdlevqsarjmvoupcymfkeooamoyykilrhodocihdqdbwuipwuaymqgeydbjcrylqstdia,5.0,OFSRITZDP,NC,1-359-043-9483,2.0,U
tze12745,1475651.0,O,,,Canada,207260.0,7.0,Denver,jvmpuvxvbaxsdb,CSX,46.0,Rzqpikskrthtkoolwtnixcdzjhbr,0.0,Fpaqsgjwsbrqpummmficaesejtve,RI,1-216-121-5349,,M
ayo12746,1667054.0,O,761.0,t,,259571.0,5.0,Ontario,mehigcwbxictsfoaydytpwzskeaemwlrixiookhotehobdyaahxycm,Mueller Industries,24.0,Jurtsdpczowdtocv,3.0,Kfphjusfbtczdohl,RI,1-198-655-4742,1.0,S
Bnm12747,3019806.0,O,,s,United States of America,477142.0,1.0,Virginia Beach,NODWSTGWIVXXXAQPPBLPQZXUOXPCGGAICLQKYBMKGYFTHWWLXMOFZYSMUB,BMC Software,17.0,znvgqnzuqjyztomquwbecfrqdxntbuhsxmmtdosmtfkuxxcunopwaxge,1.0,YNMXZAONNZDYUQRQXLFNPOM,HI,1-913-563-2439,4.0,S
snt12748,3688877.0,O,761.0,,United States of America,158232.0,8.0,Calgary,Zacjw,Dole Food,63.0,Rhdisixwaqziozvwzudfkk,5.0,Qaxbnkejhxmhqtlxmknm,CT,1-310-386-0831,1.0,S
uts12749,965025.0,O,480.0,L,,302008.0,3.0,Augusta,WGKXCJYZSI,Dean Foods,0.0,lcqbhlouitwtfgqbsnhznmecmwyhgvlphjgvevzpcicmzgntnluoqwnpgklyxhdj,3.0,Hrrdtuorr,IN,1-932-771-2566,0.0,M
Wov12750,1963612.0,U,629.0,,United States of America,468591.0,4.0,Mount Pearl,Iatrrylvvezfupvpcayprfqudgwqwvxzjqbjiripnyvniqshqlebstrhydqtbgls,PSS World Medical,78.0,Stcsksoumxgkknxylitwuewoiomhvklolplqoevoejvzm,1.0,Iojnwgwbzfhidimszkt,NJ,1-376-193-7039,2.0,U
DEJ12751,1363035.0,O,594.0,,United States of America,148499.0,10.0,San Bernardino,Espjxluubajwkdgmkkvgvnbimqikwiubyaic,Zions Bancorp.,95.0,Mhpsofzalmcwcxwgctnffaihrtnhxglqvjpdctuuwuntbkjavlmegpvldzsxfomvepldhgiwmupri,2.0,Ugxscyjl,British Columbia,1-006-418-3311,5.0,S
Bsd12752,2901258.0,O,,k,United States of America,233574.0,0.0,Jersey City,Vnkwapwcifxzjjklghdwtbavrtxibuecvlydwxmmcidnfwpshwawytmmb,Snap-On,19.0,oxwjcndactgamwiglllznmcqwagynnpznofjfthjxwzlehhtkzowtmzwccnjtnuqbsfitfmwnqljhey,5.0,jvnvhlartkwjjqmerbepezxgqskhb,PA,,2.0,U
Avp12753,705059.0,O,594.0,,United States of America,404865.0,0.0,Elizabeth,Zjtlnhnkzcnzrfpxwwsmtcphqufvcjralmrtzzkubgmkduhkerjfetcmerwwiakxsyni,Bank of America Corp.,36.0,Rxedhozkakuvfsmwdjatosqgsyshpulylxtdwxkfguaystub,3.0,Yxxoatrwjamdigmtik,NJ,1-164-508-3988,0.0,
IDD12754,2791193.0,O,506.0,,United States of America,214145.0,6.0,Laredo,UNCYOCGERT,Graham Packaging,93.0,JFQUXLCRGDQVYJBNCVBNWUFRJERL,5.0,Ixchidhdidaic,Nova Scotia,1-035-779-1091,1.0,S
Uwy12755,3812048.0,,729.0,,United States of America,24681.0,0.0,San Antonio,,Eastman Chemical,52.0,pqjairkovicyenlmbcg,3.0,CLEGVNWBRSHWVOVOABX,WA,1-292-221-2035,1.0,W
Lgm12756,2962749.0,O,640.0,h,Canada,330749.0,9.0,Vallejo,Sgkdijtawdvhjop,Dell,67.0,OQMCNJZXBPKEKVNFAHNLRVXWETVUYGYOWRQDYRILBUSESAFPRVZAILEXWQWCGDGFFHGLGEMDTSEQAC,3.0,VTLJFSBMCFFQQYHGAIACY,Alberta,1-208-169-1114,2.0,S
Tvx12757,2495409.0,O,468.0,L,,164153.0,5.0,New Orleans,jxbeqnqvddospcletuwztiflaqhhletdyvtjnmefksnvomc,Airtran Holdings,38.0,Nnhlxqwcwozxgkcs,2.0,OGMVKPBYOBPOWFY,MS,1-435-618-6208,0.0,M
xgt12758,2326724.0,O,471.0,,United States of America,268255.0,8.0,Huntington,axdpejrpihsdfcopnccrjwsqirjelttrlelulsgkquekrgtbpe,Verso Paper,68.0,xbwtqnrgnhxudklqboeyjljairusinkjlqnryodfpogxqdejkczgnqteopmacg,2.0,SYGDORCOTKZIHYTXFNMECW,TN,1-716-634-5947,2.0,M
Qbk12759,2376817.0,O,565.0,I,Canada,280171.0,9.0,Raleigh,zeuuhgheevbfhygsapkitcsdipntebnght,Moog,29.0,FFALANTDATJIRFDPFIIOJRSAXAWIJVHAWKJLTSGAOVQFNTXOYQHRUSY,4.0,Nyprsqcmdpvtwrdnygjlggsa,ME,1-543-756-1895,1.0,U
ZQT12760,3586237.0,O,670.0,,United States of America,458654.0,5.0,Mesquite,apucpymiwsopltyvguysdvqunbdirsijwkqduwq,Complete Production Services,77.0,Hwwcjaqiibbohcdoljpzvgeneppwadutfdehouxpevzrgc,4.0,Gyitg,Newfoundland,1-209-813-9558,2.0,M
LFK12761,2982659.0,,705.0,,Canada,267700.0,6.0,Oceanside,fdmxzvqbfyzhpcknkbsaslhujhbtvhzhbvtnubevzgfupwqhmyzoddf,Eastman Chemical,57.0,Uzqqqeekvtic,3.0,Otzcevervjmx,Nova Scotia,1-668-654-9009,3.0,M
tqn12762,1636130.0,O,499.0,,Canada,209935.0,10.0,Omaha,Jplkmxicynvykglgzctnczhmvehxikqnzbpahasqssthxxltps,Ingram Micro,2.0,Osbgwzxrn,1.0,Zzphros,KY,1-177-983-9264,4.0,S
