nmbrchldrn,ddrssln1,mrtlstts,gndr,ncm,g,lstnm,wnrrntflg,ntwrth,nmbrcrdtcrds,ddrssln2,mddlntl,crdtrtng,pstlcd,ct,nmbrcrs,phn,cntr,gncd,stt,mplr,frstnm
1.0,GAPTROCRLLXHXBXDAWJAROQTPGLYVKMAWBWXXAQXHPXPIFMWSPFHSYXUPPUXSCKV,M,,13045.0,46.0,Rncxgursygsuowstvwwmkogrv,O,692671.0,10.0,Ftvisuzdplaisl,,355.0,Xkdsja,Modesto,2.0,1-914-426-0640,United States of America,Rnc10455,RI,Family Dollar Stores,Bdrdbjzaevoplsgwzbxdlvcuda
3.0,,M,,393038.0,1.0,btogpohibzft,R,1596067.0,2.0,rziafghfas,e,744.0,Owevucjru,Wilmington,3.0,1-320-490-7828,United States of America,bto10456,Manitoba,Masco,Uulruihhpdzeaettuoejuqlj
4.0,mwhmxgvnhdajxzskqcxbiqvieqgmudpq,S,,417904.0,77.0,Jejnxkwpuikc,O,3498981.0,7.0,AQCIYXQDIUNPTLTKYJZLFOJKBNCIONSC,t,379.0,mmxlwhizl,Cedar Rapids,4.0,1-920-476-1894,United States of America,Jej10457,MD,Raytheon,KUFLSFTPR
5.0,YPCVEUADBEUOYVWQCAEPENGHJDIFCDKMXGEKJKR,M,,303311.0,49.0,Nzeyqmniftdrtpjhxwoa,O,1329646.0,5.0,Nwlhxgixrvkjvlxkiwawpddefdwnwokmddnjymfhfbaadvfqmrkcpkixpgklcwkkobwlyefkpt,,779.0,nvfpsxlu,Jersey City,5.0,1-462-885-6089,United States of America,Nze10458,TN,WellPoint,Bbekvykpnuzfbr
0.0,ugcrjrfqlgrimuajoiimldtfyauaybefsss,U,,416069.0,8.0,Nocoeftgxraxidxxy,O,1012510.0,9.0,Nkmdftdowolvluvdfomubffoumweuylsopkqypnvizkokweocpbmrexlhjeyoiebicbgcplpsfbwcbh,M,,Chsmucdpua,Baton Rouge,1.0,1-971-127-5937,,Noc10459,DC,,glrtrcngcljswommpqnqowzoiwn
2.0,ICPDVCBNAVNPUYDJXPKRJLAOJJMNMLKNDRJQE,D,f,45720.0,23.0,Lowsdpfjylkzqsvv,O,300874.0,8.0,WGHUQXXIVYRADKWQUQKOGBKMQCHEKKISUEAIZHHH,y,442.0,Svzsbppvw,Tempe,2.0,1-778-748-6906,United States of America,Low10460,Prince Edward Island,Harris,EXWOYLUSUQVWHRTEDOLSSJOEAFQBTY
1.0,Ghggtkwjpeolfkqpyfofrtwnvuphddhritmqtruqqzvawhmwghac,M,,191472.0,17.0,QXXBFASXGRUFDAWRJNFUJ,R,2588995.0,9.0,Fjyewegmrtzpqzbdpkmdexvwmpbbqolgykcjfevwlfuxobyuhcadkxnxkmtplvefcluyhyjxsief,,447.0,QRUQO,Warwick,1.0,1-646-722-9864,United States of America,QXX10461,TX,Polaris Industries,Zgulvkhmay
2.0,Fcvziphziduvjxksbpodwpcpmmstndublkqkui,M,,277693.0,10.0,wjabqggdrjgjtsvfptxxuz,O,1864152.0,8.0,Spuexslkftqqhzwoxxxbpjdqhtatbgqtyqcvrdloawkffkzkovmzcdysnaizskxuyazhagrcfsppwo,,339.0,WNWXEIJNPAX,Burlington,,1-292-450-9532,United States of America,wja10462,New Brunswick,Church & Dwight,ETCZAWTAVXFCOFA
5.0,DXVVIUMPLPDMWZCKMGMKSHVGPCK,U,M,123681.0,11.0,KVXETVVCRSABDQYAMYTEIJB,O,1753166.0,10.0,YUYYWTEGRLKTKHRBWRLAVAFKLTJLJX,,369.0,WOIEGKQM,Saskatoon,3.0,1-168-162-2548,United States of America,KVX10463,MS,Pepsi Bottling,Gwfyabtcgetgmjzhm
0.0,Idocfarcvygecpozdpohdcpdhwosrmjsmhdxighbjdwkgtsocccsghzxbroxiilunztaz,M,,346955.0,17.0,dszeppsq,O,892466.0,5.0,KNJPFLKGJJBZJUDJMQLYHORKBPOQY,,764.0,OFOPUZKIDO,Hollywood,5.0,1-009-878-2716,Canada,dsz10464,UT,Piedmont Natural Gas,Wxrciexjphyjclthixnasgevm
4.0,FRJBVHOBMBCCQCBELSFKPQHJEXFTFNEUBQHJNTZOKYWPPIGZRI,M,,449591.0,14.0,ashyjcqxgtrkxwjbuyulyvtqm,O,820298.0,10.0,TIVFNOJAOJFMMS,,552.0,kltrz,Thousand Oaks,0.0,1-668-916-0990,United States of America,ash10465,Alberta,Leap Wireless International,Jznriolrvg
5.0,Ftkfyrryoyvgqoczjsjunvncndenqupxhfyeiswdjghlcigpgtmlbtdsuhffrdgemkucpq,D,,282531.0,74.0,Exriiajacorhm,O,3691811.0,3.0,Xwnalpbgagyoltepkltoyuwkoftkjifkxjdiphf,,516.0,,Minneapolis,0.0,1-352-195-7073,United States of America,Exr10466,Quebec,Interstate Bakeries,Ediqmztstdcpknjturps
0.0,VBBUP,M,,334904.0,59.0,LGNECMXPWXMSUOJXBCKQLEWCDANMSQ,R,3022699.0,,Wyfcqqxequvhkhxhduieagovtkuhcfhifllilpxhmafhhmrxmzojrwqzzugealoeizfpzugkdqrygfof,,472.0,Oafxemzgscsp,Oakland,4.0,1-336-295-6618,Canada,LGN10467,MA,Expeditors International,FKADETYDMFNSSURISJTJFMMFCPE
2.0,Qcqvghvhzfmkeoehbiaudmucqvenjlqekuq,M,f,396256.0,53.0,ADCMKUDDRPHSEPEVMQUZDRYAVZU,O,2966366.0,3.0,QTRWPYDBZHYSMJGJKGM,I,599.0,IWQPEA,Jackson,1.0,1-252-406-8683,United States of America,ADC10468,NJ,NTK Holdings,mqqmrnrmlwwkirdjpl
2.0,ssojrphclfmqbzihvjsneklntpp,D,,,72.0,gjbgshy,O,3152210.0,8.0,Kedhkwvpsgffcabxgagkylc,z,820.0,,Fayetteville,0.0,1-659-207-6264,United States of America,gjb10469,GA,U.S. Bancorp,tgeejsromhfbtqng
0.0,wygjpgnldhfieiebjfpeyqhvaqvzbgitkwfflhfcccvzetumtwysnlevsbu,U,,372180.0,5.0,TJPQMMNSTJVFSFOEGYQAJILSOQZP,O,917067.0,9.0,MWZTZLLDXLEIIFYGREJZEWCJVXUBVXTIHINGIC,,694.0,,Rancho Cucamonga,2.0,,United States of America,TJP10470,HI,Analog Devices,irdsbdeequycjhcahzuy
3.0,Ykckixupxunpatgrusgw,D,,265501.0,1.0,Gxdflqjtzvykvzaimvkopbrkckidm,O,2265942.0,3.0,Xwzrcxnlywwbswmcw,Y,686.0,EPZHXFPK,Lowell,0.0,1-266-615-2663,United States of America,Gxd10471,WV,Avis Budget Group,jsobvwssxrpggtawyolituwflkrwl
0.0,QEKDORTISXTXJABJCPBNGCHTTGVRFZQUJVUIXMEFKXCBOMSHYNTA,U,,153751.0,56.0,EXBAOOZCHDHWMPRCSTUDNMPXZNXLOM,,2249963.0,2.0,YTFWJRBILZBFEJBNHJXNOQKQIZQWOIGWQLSGRLBASZXUHBTKSGAYSVT,s,526.0,Ieeio,Amarillo,4.0,1-078-159-1786,United States of America,EXB10472,OH,Ingles Markets,ZFEKWEJYQFLMCFSAMISMC
0.0,Nbmujfikrdnkioppywqjzxwfvuhxcdxjqdxyq,U,m,278860.0,42.0,Uabyzjcsuysegklkwrrrcqidq,O,892022.0,0.0,Vpnzzgmywtbmaardcnrdeqdhbhzdiroiumvxwqybcpucrxlmxzqbqwly,,651.0,VUWXNFFXXBZJ,New Haven,2.0,1-694-724-2982,United States of America,Uab10473,ID,Marathon Oil,Rfmlesoteoebemkdtfcpqistnnejsj
1.0,TITFLSNCINOKYCKAIMRWQLASAJ,M,F,219172.0,75.0,VMUPEIRHKZJCJTR,,3250265.0,3.0,Hkbnozypbbdnjchiszkoyfklpuflxodqwzoknpawqxzwfpupdm,,586.0,WRAFQDXKO,Virginia Beach,2.0,1-537-619-3188,United States of America,VMU10474,AL,Weis Markets,Uvnxmmgqxsetnfrydpdmckkeoeukn
3.0,PSINATSBFNRBHRRWHGJKLRFDTODOXRA,U,f,184886.0,37.0,SQWIGGHJJ,O,,,zpvaexufshprgipcjpsadgsuugwrmixptwyiw,K,693.0,Hrxnpcw,Montgomery,2.0,1-432-253-7865,Canada,SQW10475,WY,Tenet Healthcare,Kloyaiffsredpuudztckasvec
4.0,LBNKROMHBRHLABJQUKIFL,M,f,320403.0,17.0,ecwkbofeehfqcxyjkboerolea,,492719.0,5.0,Azhdwodecirrsivldmwglirgmozbcbwhmrzrghmrqbjqrw,,837.0,Yvdbxgqiubx,Pueblo,0.0,1-203-159-4639,United States of America,ecw10476,NY,Sunoco,Alqjzmvdvqxeejd
3.0,Yywigwphxxfeowpvmmigvmhjjs,S,,159136.0,33.0,Rybdjaugieevcqbutk,O,142197.0,1.0,,W,566.0,PPUSKOHH,Elizabeth,2.0,1-538-685-4002,United States of America,Ryb10477,IL,Graphic Packaging Holding,Ujsbnfddthryttiyyixtvv
2.0,Iupdghqdtxsjsfpyqjfbatvntojhrmmcivjndymjftmzmlyfgfpjcbwip,S,m,370758.0,6.0,QVLZKFXLNEOUQTZALKBOGQP,R,3960916.0,5.0,Faneogrffyjlmk,Y,761.0,RVUNY,Stamford,2.0,1-553-254-8990,United States of America,QVL10478,UT,Asbury Automotive Group,YMKBPNO
0.0,Abqwihddzfxffwkmgzvulpfrhiktqrmgdosyrjeailzdcdxzmngcyzeilqlpy,U,,157135.0,,Hflfvnjppu,O,3838072.0,5.0,zblvlgczlnycbdicgkgufiawaccthqxuxzoxxxqswt,C,451.0,giqxbof,St. Petersburg,2.0,1-482-663-3113,Canada,Hfl10479,CO,J.M. Smucker,Frakcfmwjpevrpqs
,MBPZPQQWJFGLLYIRUOMEDEMJDYTOFCJIBDKRWHUEXYBCBYHLOOGDTDZTPHMTUCITULQXMJWXJF,M,F,73196.0,1.0,Elmygdafnjbjmzcbhvbvessysqlnd,R,1141464.0,3.0,Mnoegeocgutpwcgzfjbpqhsuemlorabcrbxfpejfmqxqnv,,,Oxbxqx,Overland Park,0.0,1-516-213-2705,United States of America,Elm10480,SC,Group 1 Automotive,Fvwujxnjudoybsuazk
2.0,ASLRQXJFTROTIRJWKHJOOTSGAGQCMVVSLZIOICXCGDYYVHMRPPDJDOSVMLFAZMIGHSYANGSTXMREO,D,M,123929.0,13.0,Unlttgkk,,1869632.0,6.0,smrsnxggus,,399.0,kddkgebv,Santa Clara,0.0,1-208-073-7226,Canada,Unl10481,Saskatchewan,Asbury Automotive Group,Brxbniwcuihuxonecgdc
4.0,OQTKSFIGDJITGOK,S,m,241010.0,78.0,VSOELPNNF,U,975838.0,5.0,Jnrmrsaecssssqxfra,,506.0,Myymicj,Elizabeth,5.0,1-672-735-8071,United States of America,VSO10482,NM,Dole Food,mwofjtepvsjusfoxyk
0.0,fwmzjdxncwdvhhluhfpotomfsvqueez,U,f,261831.0,59.0,QOOTFRSWNGGLKYPMHVDUFEEGN,R,3147273.0,9.0,Phrgawuezdvanl,,403.0,btsaczswgmlk,Sacramento,3.0,1-047-024-6509,Canada,QOO10483,IL,PHH,bqhtqytfokrohjvrbsx
1.0,LCCASVIDHXJILCUGYRNSYLW,S,,92300.0,,LLLHCOQMAZWMLZHMA,O,1466924.0,2.0,qbgwebfmnqbtovqotfanepkliogwrfjjxg,,797.0,Aujifmpfm,Glendale,5.0,1-665-791-4227,United States of America,LLL10484,New Brunswick,Kansas City Southern,FMSVJERBEFULRZOQOU
3.0,zarkbpgauklhllkyyucyrdqbfhhhwlgfcmoerabviuzpyjnpofjcjfbgjbctgkzmdyjswfn,M,,2100.0,97.0,Iglditljlmcqvpaqkdcgyqgfsw,O,2988300.0,1.0,dvcyrcggqofwsmatyrlroqtrxqhbbjypjqiavhszkxktgwhgsmeqocikwoopyrxgbijzusavm,,764.0,AINCMWY,Salt Lake City,4.0,1-686-732-0895,United States of America,Igl10485,Quebec,Northern Trust Corp.,OLJUZOZLOCL
0.0,RSZTJPWKPULGPOLBOWLCJJKJHPPWGRTKPRSCKULJXJWDHDOZKGKEYKN,U,,355124.0,79.0,Qdckaqipwfuncxabpfg,R,1128525.0,10.0,Wcqricrdmpdgxtrzqlywrkwgtidgesmasbwthwfqriturjsuswwqimqolnouqlgqgfeyas,,821.0,Oncvqmebjee,Lewiston,0.0,1-195-878-4378,United States of America,Qdc10486,IA,Kennametal,dscrlmrehlhg
0.0,yfnyqzqxzkbiqxnwdb,U,M,365963.0,89.0,oiyzwg,O,311354.0,0.0,Aujaqwwckalglphlrvnvexhetwtfzmpcubrwhthhgwxqymqrpighwmgwaditjd,q,304.0,Bwpvbkipjuj,Ann Arbor,,1-093-417-5014,Canada,oiy10487,WY,Complete Production Services,Ikhfbaqnazgdcmcwpynclvlujxkysg
3.0,Necjbabdwfmfksdrhwluqrhhlvidryjwjvhaxxafpzgbfvnzdgkszmbsbmkivurjgmkpxoazbnge,M,,56692.0,72.0,Qqlxvdtefphpyxfe,O,3129482.0,0.0,rajqdgeoolttpkgwaprcodnjrxkuuxhryqcyxvmeikvxrpwwcqjomdetnwxhrbrtc,,751.0,uqjeirjo,Sandy,0.0,1-162-727-6072,United States of America,Qql10488,WA,Harley-Davidson,Dfuvthpog
1.0,Rovyrdhrslxslassjxxijzavayoqflqqfuuxoqipxkvaeihutmhxqhoshehwflyeejnwmrvqhfpefqfy,,,149062.0,34.0,dbmgrkxfqawypsfjfuvkehypb,O,1256546.0,1.0,Dmvvvkahdeptwdksnoxlxnczuyduuwxelmcqfe,A,690.0,Qdtzptupft,Fullerton,5.0,1-440-019-3506,,dbm10489,WI,Baxter International,CFGNGBMDASKUJVXQP
1.0,bmceqozphikeqlvbqslxbl,U,f,26552.0,38.0,RKZHSILJSOS,O,3759146.0,8.0,PPICMQZATLHKTSTTVBOPJQMGIBOJVVRWCLYHWBRNUKPLNU,N,648.0,Myvuvsrff,Casper,0.0,1-359-752-9970,United States of America,RKZ10490,MI,Family Insurance Group,PMQBQWFOPFUBEFG
3.0,Sanooliqxgrkapfhlcypg,M,M,400993.0,98.0,SRCPBPID,U,777785.0,7.0,PQLVGXVOICSIIGLKLVVAZFTPFFVFVGFSTNNHI,Q,312.0,xgbcjsxwowd,Idaho Falls,1.0,1-002-835-6543,United States of America,SRC10491,AZ,SunGard Data Systems,Hfltequozjmdnylkfnbucuzcv
1.0,GLRLDMVHPXQEWNRRENBHDDKNLYVWWKWRCQHELGVUXQKTROGQAEBQLRZWKRYCISKATHUOPMSVPISF,U,,205214.0,99.0,Dvzveo,O,332113.0,3.0,REZMHCBLQNLNLKFELYZQPSRKSLFFSBCMXOTHXBBGBSDNDSEPMUHKNJ,,588.0,ikpup,Waterbury,4.0,1-490-362-7884,Canada,Dvz10492,MA,Hovnanian Enterprises,ismdllildi
3.0,,M,M,44352.0,35.0,Lrwhmoopnxgizaejfgi,O,723469.0,5.0,tdxfkarhwxubgouzbh,,577.0,Vqcmo,Providence,2.0,1-317-297-5660,United States of America,Lrw10493,New Brunswick,Annaly Capital Management,Vcvwhqcwkbtsg
2.0,Swqbwxktokgystenygorsduunqocwaisrpikogtkklhjaeclbodqueaaeteuwhrnsagujwglou,M,,462500.0,51.0,CAWUDRMSDNGCRPZU,U,1925817.0,7.0,COSLZVIAYXBJJAPIXOUNNBUVPFCZHEIGDIVMREZVSFGCVFCGHZEIUNGHCXJUSEINREOVHJLQQBUF,,437.0,xtajcsszqtu,Jersey City,2.0,1-930-001-4625,United States of America,CAW10494,WY,Apple,Rgbvhrohisiixo
5.0,Ojjufcwwqpfkbawzfvugyuhrvtkffrvhbwrggppksvipsxjyxlfsullkefvinjvzzkjmdgvksynshal,,,25966.0,44.0,Jnxowgqjofv,R,1304451.0,2.0,OIKZQAPWTTPGBSIAQEMCZGBVNSOGMFIQDVTAZFSRUNJDUBTYCIPRDKRJRDIJEUOXKRQLRVU,,632.0,Qleoqdenppxb,San Antonio,0.0,1-143-039-7450,,Jnx10495,TN,Kla-Tencor,Legurpdyakjxv
2.0,Diirxqamjmlghsbpqhjndpgqehvatvrat,M,f,121914.0,49.0,Tlwagkffuoskqtcjuzzfxds,O,2996386.0,2.0,Iaqbpdgjp,B,509.0,Ktjigonaj,Vancouver,2.0,1-314-434-3785,United States of America,Tlw10496,MT,Starbucks,DXPDFZDJAWEIGUOCT
4.0,,M,,351571.0,55.0,rpcqsxwmuauacvhstzgnx,O,,5.0,Ajoqba,,427.0,KXLLGOXRZCT,Dawson City,3.0,1-131-333-0387,Canada,rpc10497,Manitoba,Commercial Metals,Tbulrdbplcvzaxdrrnslxfsfwv
2.0,Ozioppjgq,U,,293214.0,31.0,owhbtubfpdjsvobtgiyzsioloemy,U,2621354.0,10.0,FWSDKHEUIVTPKWOGLQTUOTGOQHCVWQKWVCDDECUQGVVXOSLMQHOASOO,H,586.0,Hlgzkwnwn,Manchester,3.0,1-359-181-6492,United States of America,owh10498,KY,Oracle,YMYVRTMRYATXNUNRZDN
2.0,LAVANNJMICRCCFNPLEHZTEZMAMAAFOGXSMMSVVOFUEBFRENUPHHPFUHVSXXFGNHVJJGJ,M,,,0.0,mxmylnyllesks,O,1131976.0,,jedmojqmqqwiodsxdhcnhudmemapcelbjkumkal,,841.0,sjfav,Windsor,5.0,1-064-322-7920,,mxm10499,VA,Bio-Rad Laboratories,Hcfocrttoeewhyutbdxrv
2.0,Uxnfndlozed,M,F,445755.0,11.0,bqlsyqbw,O,2051517.0,,Msygbxnlgbomjhiqdcdrfhroulrsdevdrxmroxnxarbmumlijjleulcjwzzepsfbvrs,,826.0,YEHANYHADST,Cleveland,2.0,1-106-764-1275,United States of America,bql10500,Prince Edward Island,Applied Materials,twoersifywsyhdvzhmdpstmae
5.0,FSDWARJLLTYTRBPXOCDYLIZFEHCTGQLZXMURLHOJOUAYTFQECEIYAMQ,M,,386941.0,13.0,Rdmgimxxaavwtvuuhc,U,41155.0,1.0,Tunkqvluuxhpslohns,,714.0,Ebpzjbp,Simi Valley,4.0,1-393-849-8422,United States of America,Rdm10501,VA,NYSE Euronext,Cjndmnvbavp
5.0,Qhlratefcerdpvog,S,f,480153.0,72.0,Ztuueox,O,2555211.0,7.0,KOKUYLSXVJHJFMLWROPZTJYUYUQHNYAMHDXCDPKIBC,,346.0,azorvplxamgm,Santa Clarita,3.0,1-955-979-2702,United States of America,Ztu10502,NH,Thrivent Financial,aellv
1.0,tgqdslrvkbdfbxjyykgbycfjzqjgoqllqffafehpxh,M,m,471247.0,86.0,Pndbkdspbhygqi,O,2372879.0,9.0,LTPNXERSYCDSWDLCJSXAXRNKGKZUFZTEDHNZWRAHZASCIMMEEECE,,,ymeebxl,Overland Park,2.0,1-281-614-1836,United States of America,Pnd10503,SD,LKQ,Gydbjkrxnhakwswd
,hvflwjdhzirsoporcofajldfdvywppvzjhrlxbzzzjtszeomuchtujgrtxmgibpxrghallhua,U,,411758.0,87.0,Qphehkzpzyziffjihz,O,2176757.0,2.0,Kwrhwlgx,h,541.0,khkcptl,Calgary,4.0,1-078-035-8283,United States of America,Qph10504,CT,CommScope,Xtzgg
3.0,zzuywershwwnvdrfvnnzvdwoax,U,M,214286.0,20.0,ederwwezbxmlmhvwrpx,R,1503313.0,3.0,tgofhyhfwooinpyrlmuqqohqcpqiptnqbfmzksxjfivih,a,323.0,UUWQZ,Biloxi,3.0,1-287-260-0233,United States of America,ede10505,CO,KB Home,Stnyqiquwmziwfuqrmzdirtqyyqdxs
2.0,Zxyyiymdeidguavoxtonfwlcrcvqtaotlclqsyzxwdmuohnuvqnyvgkmywvmuhtsbluxko,M,,205176.0,72.0,Aqdhwu,O,1684590.0,8.0,Hfpylabechvvkfwdjjfofizggizswnvf,,320.0,rrrhnzo,Austin,0.0,1-510-375-4589,United States of America,Aqd10506,IL,Lincoln National,SDNAUEMFBVUMQBBRVOIEJN
2.0,phlwlgzvuvgwhjjabvkslqwaetodbvpfdinrdjbjyzartrzffpeeiwqagarfko,M,,322778.0,58.0,qitsbuluqfkfajsdbor,O,3964982.0,4.0,vqzyejaaqanckgpkjnwfugxxuihdpcmxlgcaeottwmwttjsjiqisnifavdbvxpfhn,r,763.0,Pnchdsqtcw,Santa Fe,4.0,1-915-729-4693,,qit10507,KY,CenturyTel,Pltpwshulxmklucczer
4.0,Ikcdcpvrefaggofrnlgbjovupkrogdktvzcrkkvzoollugosuluyghlslserenwqhvyoyhefkz,U,,139785.0,1.0,QOIYSVKCDHDIDWBATUD,O,1835697.0,0.0,Baoajqrzkstsphm,B,827.0,SGWPAMRVUZ,Anaheim,4.0,1-109-063-2840,United States of America,QOI10508,FL,General Mills,Pimjvyheskwlg
3.0,OPRMMHXXCGGYYDGPCHVLNKQDNPBHWIPUOPLNGUKOIT,,F,210510.0,19.0,QYNDT,R,1306818.0,9.0,eshkjrdqsjqslshrlqr,,550.0,GIECC,Mobile,1.0,1-435-525-6666,United States of America,QYN10509,CO,American Electric Power,rexbummpjzxpkigkivud
4.0,Pciopjjtusrerlguzmawfpddkhwvhr,M,m,259393.0,82.0,VQHPUFBQAUOHKGRCTBSPBJBB,R,1217112.0,,Mqjrxuwixwpfgliswqxofbuppfercwwvyjooxelgdzrayxypgsgznornro,D,551.0,Kxeqju,Biloxi,3.0,,United States of America,VQH10510,MN,Yahoo,Pgbtzqjqnusehmileyeje
2.0,NVRWZAESOXXVA,W,,61205.0,26.0,OSGKDFOLLEEFMAFOYIBDFXB,O,86992.0,0.0,Ejivnhzfmtugxlej,,374.0,Uuepbqli,Mesa,0.0,1-424-485-2345,Canada,OSG10511,TN,BE Aerospace,EMZXCNXIIUIRWMMNHWOBWWYZ
3.0,Rmxevomlvgntatmvhzahyfbxydmntpjruxcczm,M,,25654.0,,ggqiericsimcabybvl,,315390.0,1.0,Efmheaagmbgvez,u,395.0,Bygovkewgul,Saint John,,1-475-253-5367,,ggq10512,CT,Electronic Arts,QJBJSQLTGGZTMWBCXAUOBZEECF
1.0,lnhmttwnsbhpgqlflhdxvczofpylgblgeqsaugddsxokerxecncipdxavanbuhynnuwm,S,,330696.0,59.0,TXYJEMUJIXDIJDKJDMTOONPXLMH,O,3111503.0,2.0,Jfamauauoozclggwbphmprubvkkbnmss,,495.0,Bpaqr,Detroit,1.0,1-949-641-3892,United States of America,TXY10513,MI,Anadarko Petroleum,Ypeuzvgrv
4.0,RSJNYSFKUHWLGSCEZLHDFOKDKSCSGJKDZBV,M,f,426441.0,68.0,eoceqoobttdltyxakcurylnjsd,U,1159838.0,6.0,OTHNWKSJSOCPFPSCJJDDBBK,B,,SZABH,Brownsville,1.0,1-142-938-6859,,eoc10514,Newfoundland,Ferro,LTDULMSIIINIOP
3.0,XUNFCLFDKAEYKRFMXMPDCMO,M,,170971.0,19.0,Vwlquffjewnjnecyndg,O,2545709.0,4.0,oulqllxbowjdtiexzlwcbporwswsveiqucibtzyaikivipdavwazuesbqozrwe,,543.0,hsfxjbdqh,Saskatoon,2.0,1-162-491-6572,United States of America,Vwl10515,Manitoba,Snap-On,sndncvfewpvtitiymtnfnwqnq
3.0,Mgtexvenfypwrufxctzhirskhrqwcnqsaewnfmtldbelslpxumeyqdesdbfcwly,M,M,186561.0,,Rixqireocwworucswyspclvxg,U,2949189.0,0.0,QKFAGPBGTDSBKYOPSDOICIOSKGKMHBUXFBYRXJPGYEDBRMMZTS,,643.0,Aecgg,Lincoln,5.0,1-785-767-0765,,Rix10516,ME,LandAmerica Financial Group,Gvbaicfocknjmtybfcpuyjtqkmn
3.0,ZXJTSDKCVHYNICRFHNJYYBKGERYMJGKSPCIJUDYONLTRJRGMCFGCFSFHCCYLVZJVAMPWCNHUDYJHFLJN,W,,12339.0,10.0,CCYWOMEUT,R,2862271.0,0.0,msppqqwomofmstcqlqauqnhugamglepohiysebabkhsrahapoonawnjp,,494.0,fezbkv,Burlington,4.0,1-503-516-5670,Canada,CCY10517,IL,Northeast Utilities,zfwhzcy
5.0,ncwjnkjgurlwhbpehzcwtlphzhgjrwhfmfitvbjwqcxs,M,,8994.0,44.0,IJVHTDLPF,U,1694009.0,3.0,fsamgcswholsdeziyfzddjhzsbjoplwhoupgcydxykzbejbldsrtwcl,N,385.0,Romfg,Paterson,0.0,1-803-595-7790,United States of America,IJV10518,ID,D.R. Horton,imrebyfbruaiobkbffieftbpdjrm
1.0,ARJVEZPOFAMBBSYKSRMBDKUIOPQSPFIMJ,W,,320127.0,24.0,DFCABPK,O,1879331.0,5.0,Qogekidwpdmzhjfkepqp,,306.0,Xjpbwj,Buffalo,2.0,1-771-841-5543,United States of America,DFC10519,CO,Blockbuster,iothohgycaqewpuzqsyz
,XTTRHBDQDXPNLZRFALZYDPVMMTKWULSQRROZTCPJTGNRP,M,,190355.0,100.0,Tldsnbay,O,2512651.0,8.0,OXNCKEPIRZXFJEAUWMEWWRHQFVKSGREQBXVESSFETDRCJJHSIYHCBIBAZGPLXTWWPIDSUGNA,T,738.0,Chxszittie,Las Vegas,5.0,1-842-363-1338,,Tld10520,DC,,Bptdwunaoauudnnqe
0.0,Scxmhokdftgypkrihnccgkzypgftitznqqtfkoexkudxusbxzrwbaxiovqjekgwivtpnnvpogmkhdmtr,M,f,123084.0,57.0,njkoohbybfynkwnfsewzmyg,O,1682173.0,10.0,JFOVFRUVFACIWQRCCECEHBNLWQLYQFGRBTKATRAPETNFVALLEJYWRBOMVSUSNXVKXIJUJXGRE,,599.0,eutocwious,Montgomery,2.0,1-795-000-0053,Canada,njk10521,HI,,arogizoeqqxoehohsssuxrfybmnk
3.0,rkcpzejiyckhkgqadlcbfavnwquzwsrdpslyrpfgeuyzasn,S,m,455876.0,87.0,VIKHJLUBYAFINV,R,2311471.0,10.0,Rzzmdwknylnjsytadtxardispkmcmpfuewdhahlkwnzigsldnjxcddfwlreoxijmcuajgqqpjfrhmof,X,768.0,eldmxmjqz,Dallas,3.0,1-191-936-4702,United States of America,VIK10522,WV,Crane,Uuytaxwcsujlwddjrpchgjvmra
2.0,CPOFMBOTQ,M,m,78682.0,65.0,PPSKYOJNUDPW,U,2193061.0,10.0,Ohirbjrxkeytpij,,763.0,QBOIOHJIJF,Hamilton,1.0,1-167-765-9990,United States of America,PPS10523,AL,Cliffs Natural Resources,DXPDQKSZMCSK
2.0,LFCQTCMHMWCSRHRHUFKBCNZCGASZGPAVXZOTOLGACSTNYEWGTAEGPZQUIAGYCWJGJGRONNLH,M,,239752.0,76.0,TXYXMDGKGFMKI,O,2533115.0,6.0,UNVKUFAJXVENJHYAPMRUL,,431.0,DCGNXZMVAN,Garland,0.0,1-320-038-7270,United States of America,TXY10524,TN,Progressive,jhurpf
5.0,Ymlmduuihdleowgnfiuwmlssjngcelndegoaoomfabigiavwnqunbvjzll,S,M,,94.0,bscwdqvbaxgpl,O,1018603.0,3.0,TXRBQBAVFRFJAPCBQLFXUIVMUI,,,Eqyjuw,Victoria,0.0,1-683-437-6672,United States of America,bsc10525,IA,Aetna,Yrenakaaxtwvbvxyhbtaslynzqwtc
5.0,Ajqtmzitajntqit,D,F,277109.0,57.0,yywiwhuspqa,O,2623616.0,7.0,Rihmdadanxbgqdpfvqdnorddvlzmcwqtoxcidjizpvwxedxvqkbozgomliszyjeaehtsgbkgvecq,k,729.0,Szvquqxcod,Charlottetown,5.0,1-394-071-2297,United States of America,yyw10526,MD,Supervalu,zfhmfjw
5.0,Teahiflncjnhvrrtroowpbupsbrqkmtjoqfoknvjqglpjsduhk,M,,332819.0,51.0,RVTIXRBLIQMBGNVJTQYNXOSIPVZJ,U,1376267.0,0.0,Zhcqujnaoo,,571.0,CSVIIJ,Hialeah,4.0,1-606-725-1474,Canada,RVT10527,SC,Diebold,cryugzemifrqegswvl
