LastName,Country,Income,CreditRating,Gender,NumberCars,MaritalStatus,State,Age,NumberCreditCards,AddressLine1,City,Phone,NumberChildren,AddressLine2,Employer,PostalCode,MiddleInitial,AgencyID,FirstName,OwnOrRentFlag,NetWorth
Gvusnxmtjwecbtecmhk2bwktdgxvsp,UnitsvStatespfAmerida,352235.0,891.0,f,2.0,S,OH,21.0,,iuahrzeqdcltjsfyxwlhbnlbtdfkhpzewfprrvb4npdhfqaxvpurdtjagmfygqpomr3,Halibax,1 374 711 1669,3.0,Eubjwpvmnfagjohhsvemvrulnhimkojghyeg7lasgijxbofzotyjgthctcwilzab9jrxh,ArkqnzasBest,Fxbtcux,,Gvu8y18,ainaftbafsuqjhbd8,,1721093.0
grWSsRNHKJJkRmWATARQWAnTTINWNN,Cxnada,,674.0,,1.0,,ME,116.0,2.0,ezceqtcdwaaerrn0ctdrxcumcyhvpkijtugsd,SantxRosa,1 153 167 0916,2.0,2eyugkpbotwtzpabyxgvcupeaaisqsidcnqik5xdwwfwzbwlxfewmlcbobpjx0xgre,Natiojwid3,Fcajgfk,,cFW8519,Nqsnucjvsmdosuxhvu,O,4003484.0
Afxufvgve,UnitedqtatwsodAmeroca,,932.0,,7.0,S,NV,61.0,4.0,Aifmrucga1mam,Rapeigh,1 785 182 7850,3.0,kiutvkdirnsouuvjwopewxcsckbisibpueleunmbfbcsyoldhjbghnzqfoyuxsmakepssctthwaac,,RBiNLBK,,Afx852o,0jkcyxxvghfxtjp6esaz,O,2547676.0
6slfnqywh,jnotedS6atesofAmerifa,705008.0,762.0,f,4.0,S,HI,50.0,13.0,fijutxmarhjkvsea,Casp2r,1 821 352 6554,3.0,kph5iakuzekldzqvzjfcdng,StateFarn9hsurancfCos,fwmiqafltyn,,Usl85e1,kjrcwgva,O,4318763.0
t9mdsewgzmiycorqxu9srlsp,UhltedStat2s9fAmerica,416493.0,936.0,M,3.0,S,RI,80.0,4.0,wbe0zoodomrvegljboyzrlrqkef6hihkf,DawaonCit5,1 428 416 7331,3.0,Kstosfiyvgggjcmdvjvsm,,rnxrdib,W,yoj8522,rweguscykggljkweft,,2625362.0
fqptfqci,hnitddStatesogAmericx,678740.0,899.0,M,4.0,M,TX,86.0,4.0,Mrbzkgdx,SteflingH2kghts,,0.0,OBLISMMKUQsAKUxdKDULCJIDBNEQLgEBOEuIRrOKGZUWNEZHxRPhAZBVFRWsdqd,fuildinfsMatdrialsCoro,Tbfvqi,H,fqp7523,kaxwwl,R,1994861.0
sumxqomor7qcazsegcrxrij0ow,Canqda,,676.0,,1.0,M,WA,86.0,4.0,Jysamgypfdxkqlyawegsnim,LongBeacj,1 334 447 4491,1.0,Zvqrcivdrllsaxs5d9lorpslpcg,FMC,MPSaJWSFSjL,F,sjm85w4,aFOWLEIJfUP,O,1933221.0
Riedtf8tucbwsowokxbhyhrrtwk,UnitedqyztesofAmer7ca,276991.0,594.0,M,3.0,S,FL,110.0,10.0,yekqsygglxhsgiujbtsxuhngjigrrvrbgeueyjvzhcjav,EpMonte,1 493 866 4852,1.0,V1QGAtHNGRKJKNcNUMzSDTwwXsXHcLJXtRMHVUAXJGGNkWJSAKUsKQNFHTYjYyULBUSCYo,ABMInductr8es,Ffklswnhfj,,Rie852r,Z9nbzobjojkyxkxvjplgdzeitmczan,O,
hemmiiclajxlqborxvggrfxjkrviwe,UnitedStztesocqm3rica,278987.0,770.0,,2.0,,WY,,4.0,NQClGlNVTjHRBFMLUaBRAY,gellevue,1 539 316 6454,2.0,LKIDHMgv9RZIWexEPRIORJOVAXPCZrFIuWHCkClUEOLQYSKOAHiJGbYWJH,Bu5lingtonN9rtjernSantavw,Ktgqtj9ppb,,Msj852u,FVUzdADJOFXWPvF,O,616417.0
GQItYIWCFCGZKGY0CXMG0iKXsKP,,564708.0,934.0,f,4.0,M,PrincdEdwagwIsland,83.0,,qzqtmghufwzwyvrtaxrnj,Bois3,1 437 906 2896,2.0,orlkilfkvsaiblgqmgi3vzdrofruxkozi,W5Grace,3shfnhte1kk,,GQk8527,Vkjietkzgqhvqmzwklgvrk,R,32655.0
Qucsvpxseqkmsbprpdstkq6nwmj,hnitevStaresofAmdrica,235530.0,599.0,M,2.0,U,OR,28.0,2.0,Pt9jpswo3fxtojuq6uqhalepyfvrqabiphpgycxhqzicdrkvgvgusvbxll,Berkelry,1 831 874 7712,2.0,bydorrlgkwcpwndrzihzbgcqgenasvozjajgxjjcgxvlatsporzhmhlaoqvjlqyfdxwodwfnftyr7o,VangiarrHealthSydtehs,EEnFP,,Quz8528,Dgmpuojy8wzhjtgumb,O,2686811.0
8dEHLODRBBP,8nitedStatesofqmfrisa,431846.0,508.0,,1.0,M,GA,67.0,4.0,al3jkytbxkfsvuxbpvutufmzeezebxewbrtdhlazdrgwedgdhdvpjwteymspylvhxubwqpf,Cooumbia,1 588 676 8975,1.0,Igtujpqeqaceiudeflwkvyhgrwnvrsohu,Graham9askagkng,,,IEE852o,Zvyuzfbabrgkvnfrlsxottrmd,U,2400693.0
Htjxiojm9ejixrqh,,109054.0,989.0,,6.0,M,MO,168.0,3.0,vuydragbclat7vrcjratonjeywfmiprrychoeedwuriy,dantaClqrita,1 437 695 6425,3.0,dgaewrrgkelwjwontsyjxbkwxeoaiw9wuwlz6qlnyj8ntqjoqizpvyhpeomx,WisconqunEne3gy,,,Htj8539,U7VhHrOSFMNHBUTNP,O,2956758.0
dxanskgwxoogefhp,UnitedStztesofsmsr9ca,464447.0,858.0,,3.0,M,lntario,119.0,3.0,Xihnemrrgtkfsmpul,Piano,,2.0,Jucbbcgzkhihonrmhko3qfifyhhpsuwj,Simon9ropert7Grokp,jtbimy,,dxa853w,Xuixjrvfxaqcjdxdyaezt,O,3086828.0
mpdjikw4mw1gbachviasncw,UnutedStatexieAmerica,329527.0,,,6.0,S,SD,111.0,6.0,zPmgEDDVVTHTbGMU7VPPBSxPNXUZAHBOWOIQUQCfXYD2BjbBUnVRWZAUBLjDITNV,Fzirbanks,1 816 980 8873,1.0,cclliiudvpwozxoepvf3bwymdhzccauukrsvsqrvu8eofwkcfldvsv,Converrys,Qboocmp,,mod8532,Eyxzw6xsgtqzbgacdoeo,O,1907036.0
Iclgsnf,UmitedStatesofwmeglca,185429.0,915.0,m,4.0,U,GA,10.0,7.0,2gvcjevhcmmgocqvcrf,Warr4n,1 152 091 9649,2.0,,Dievold,asm3nli,,Icl8633,WTbOER,U,3374561.0
Rlmbjfwbvnqzzmmvafvrssqjyhf8ap,UbitedStatesogAjerkca,497781.0,677.0,t,4.0,M,GA,11.0,4.0,PQAUdEpVVFXupWXg0kiZrAWCGGNPKGgDBHdIZBSATDTRSFgLSKIESZFjTNWwMELSMTVOLDEQ0KR,Saekatoon,1 080 785 6233,2.0,Zzmqyibg9fmhskdxhycrd,Vectreg,IPKWAOgTJtL,,fkm8534,lyvdxjezustglyli0ou,O,2635409.0
TIZDDCKGQJCMfOEGwHTOdjZ,Uniteddtates9fAj2rica,220951.0,,,6.0,M,ND,112.0,3.0,Qlfvxxykljazvqipujndre6ioyqsyklecetepzqxpyhymerzuqxpkjygy3pmtczjpbsnqji0y,Wixhita,1 902 025 1797,5.0,Ldgpotktkkhgffnbjcqidwmql9pgzowwgd0iszbafiufitgnoowoxhll,AbltiblBowater,mhgotixhpus,f,TIZ8r35,WYcPLOCdRAUMRQD4IUS,O,3586965.0
jslcxabefgmkgu,UnitedStateslfqnrrica,440821.0,786.0,F,5.0,U,IN,,5.0,Dajogqu,Buffall,1 595 108 6831,2.0,Uhnxtjpyfdnmxfcykvfbbdckqjkuzndhifhgk,B5unswick,fcwmkqidmg,,usl9536,XMMjCGOEWUFCzyLNYJzRLAD,O,3234615.0
hzytkyxzwpeqg,UnitedStateeorAmerusa,,847.0,,2.0,S,AZ,2.0,4.0,EkmMjSdTIOGKFKEbDLHPIQTIIYYhPZNQCoUGZlyNGWOgZJzsRVADL7LLWIKcVKQDOVIPRC,NewHavej,1 618 489 9613,4.0,ugQRHYVNZUCZYBORIVyYUJTggXCjFSHLM,IntrracticeBroje4sGroup,Adv8givxi,M,hzy853u,ZXLtEWCR0AGqXWIM,U,70708.0
TWbBCYQJIMH9E,UgifedStatesofwmrrica,492798.0,639.0,,5.0,M,SD,80.0,1.0,pwodceyqeqmomtxsnbcsgkginohiwcihsccdhbe0prscwycokxxglo,Aur0ra,1 721 917 6298,1.0,gkfzij4aoiyd,OMGgoup,lehtooacoo,,TWG7538,vjwbvmtwghhf,R,3028396.0
sdtrlzsvek,Un9tedSta6esofAme4icq,237180.0,426.0,,4.0,S,NC,77.0,2.0,5BfgJWORnOMDAgQTK8LXKENhJOTOZjXGZOCJEVPG4a9IBLWAIDHYhZhSBvBHzXWIADOMSFMJZKkTTSZM,vontana,1 835 293 3356,2.0,JFLYeVRHuRAYwHJBD,PulteH0hes,xsjcdoe6zfnk,C,Zft8539,whsparycommsbznrrm,O,1691477.0
JhILGNUEyJKJaXPZMECMOVhYnNTYL,Csnada,,441.0,,9.0,M,CA,93.0,7.0,Qarggiozxkrdmgevuxedzuoxcxnsszvlyww9opskwkcwkocugzxwh2saafy2g,Wilmimbton,1 348 595 7405,2.0,Eaecvcjyfthouwewsuokojrdjazxtbsmstccnqzofdtktzcdvfo2njmt,GlonalPartne3s,Wcqfntvki,,JMI8640,Oaqxdl,R,374597.0
ndvfdukxqsosyay,Canasa,276200.0,608.0,,4.0,D,PginceEdwardoslanx,76.0,4.0,6jm5qwfdvaddgnmwmcibxv3ptwlfjtfpiusvbcuazjinjdawsaojwtpshd1vkduqampraqlonxxrppd6,Modes5o,1 749 829 2136,3.0,,TJX,Dkdxuiycps,,nvg8541,Aulnjqmfwnvzgsdy,O,2924961.0
sbhwib,knktedqtat4sofAmerica,527185.0,1015.0,,5.0,M,NH,86.0,4.0,qqgnmrkrlo,Hollywoox,1 753 677 2911,1.0,Gzacuoczbovbth3mzkjahtpctuvylkbkpbnbfioruudtwyrsa,Whirlpook,Hvoicd,I,Xbb8542,nmdkdbhiknljpvgo,O,1714431.0
vbtmnnwbjvdekggzimclm,UnitedS5agesogAmericx,462970.0,694.0,,5.0,D,CA,51.0,4.0,Qrupbcwwzfnavfjjnkvlewx,oasCruces,1 274 756 5441,3.0,,OilS6ateeIn5erjational,,E,vbto543,AVDNUKbEDM0uAGHZ,O,5570450.0
Nnuuyw,Uji5sdStagesofAmerica,348287.0,613.0,f,0.0,M,UT,48.0,6.0,Gtrumjbbypphkkcatotonduaiwrqylkhyeqo2zrr,xhicago,,0.0,Ipnkatpzlnzkcedrmnjh0cunjxr,Techxata,Cbplvipighug,v,Nvu8544,utrcnwndwasydyahtdgg,,2158382.0
Rgrmdobshxgatswasfh,UjitedStatesoewmsrica,200845.0,694.0,,,M,WI,,3.0,Sduvbkuih,Mesqhite,,3.0,Twn4glcvtyglyrnijffklkabsfxnftoi3zcmmnvkrofquyaa,Pactlv,ycsmgbjfryss,,Rgru545,Amqcifqjc,O,1632881.0
Ftqzttzbgceldoynnlb,UnutedStqtesofqmer8ca,486247.0,926.0,,5.0,D,MO,50.0,2.0,hsvqlaaxjce5nyriexvaplyazzet3jglolzqwuvhdnlvhnkthwpalckvoikiwvguafvxlgzpbh,Plago,1 758 295 0803,,KNaBYYUBGOaMRWHWTUNNMuMAEOAVklMXCZnQVHTJKMPBygq9ShsVHSSTgPDBMLZHBWSCUP6SAF,Avhet,Ei7fdj,n,etq8546,pebeueusvmvcjpplsifoyfcwlhzil,O,1880557.0
FPQkTKGUYJRTTXHtTi,UnitecSfwtesofAmfrica,57644.0,694.0,,1.0,M,NJ,62.0,,Wgjiujuxosablgqedvimnalqfupbcswznilxradhitybzwyavnqcuinyjrapt9qntjryxegmcbgxwv,CedarRqpivs,1 473 272 2226,0.0,3cpehdsdoiwhsbfprvaspqhapkruueagwrkhndcjkuqgyd,ramily9nsurajcefroup,Sajsagi,,dPQ8547,0PDJNU,O,2710166.0
zokrppot,kni4rdStatssofAmerica,211061.0,1093.0,f,5.0,D,MO,14.0,1.0,Rjxlvyheh6aarqvcggfaihoifz0ebjghgihopzsg,ElMontr,1 197 481 0306,,alstgta,LasVenasSznds,nqhtv,j,aok8548,Pnvaxtchuhensld,O,2896109.0
lqajmf,UnitexStatespfAmer7da,65335.0,638.0,,1.0,S,DC,33.0,6.0,Wfksiyndxtbl,Lafayeyte,1 381 354 2506,4.0,gqhbzshybeydjmxkxd3mjk,Cirn9rkeuctsInterna5ional,ebcknzmvpwy9,q,oqa8t49,kwrtevabbusjhvyuqal,R,773217.0
YIBy1YYyXJNKLWUPZVRjGYK,UniteddtatddofAmerisa,310546.0,969.0,,1.0,M,SD,38.0,3.0,Eqlfrlfs,vrederick,,3.0,Rdeaxkzvdsaojzcsuhe5noefwhrd,,xagkfglhb,,YIB855o,Brejxoouubmn,R,3586990.0
Csubnjsydukcuuqc,jnitrdS5atesofAmerics,170861.0,938.0,,8.0,U,VT,82.0,2.0,vtuptxdedbtob4eekutbrcenyfb,dolumbus,1 342 322 3904,3.0,Sylrcvmknwdrftbboqurittaepowqbmxvkszhosjhzfz7cnmasurxeisobevhyz,Ene3gizerHkldinbs,fmknjolvjav,P,Cs88551,BvPAJBBWvGSLGjLjECEKBGVoTLXLK,O,1897845.0
kihucpzclwjeaflly,Camada,405545.0,1051.0,,7.0,U,WY,75.0,6.0,ABQOaYG,Shrevep9rr,1 656 561 4641,4.0,Wvlasftmcmigutwtxafsyiryevvlnhjnnjldkkxv5rofdygodi,ClicfsNaturalRea8urcss,DW2JBF,N,kimi552,Atbtt1xmppudydlrkzptz8eeq,O,3858651.0
Wnnusjzilyti9whsa9zu0,Cagada,566423.0,,,,M,TN,49.0,2.0,,Pirtsbuggh,1 743 541 4240,1.0,xtbppudfvmzbxmvogwqeateeggqqn7wcxcofwkiiirogfcmfvzi8ttergvbjndajezvu,NfwellRyvbermaid,,t,Wnt8553,tflpo,O,3980314.0
qouaqflseebspyeqjt6quhqvodoet,Cagada,385376.0,745.0,m,11.0,W,VT,106.0,7.0,Dekryeuzyku3ce9cazksbsmixilsmmdbbxopl,oexington,1 469 238 3881,0.0,FGYAAEZFXCrxJHJlAHHSHSVkBQLCIVWDADCNDfAlbBZEAQRUD0AJAIaXVJFZMRkW1bfD,kerck,QLGASaVWG,G,qlh85t4,zdqzdeuxowvjsteahs,U,2918872.0
Nwojwjci,knitedS5atesofsmer9ca,442132.0,827.0,m,2.0,D,FL,84.0,5.0,NVRuENCAQYyDA,Sapinas,1 867 437 4595,2.0,Kajcvjjidsvljns1oapbqwjmgkzxfgrqdebagwi7fvniuihmst,Airgaq,Nrrqnv,A,Nwo8t55,W6sajxesxieiax5ktnweoqwtm3,O,3996946.0
X9yktdwbyvbdbaarvtjyrt,Unitedatateqofsmwrica,116032.0,741.0,,7.0,U,NV,136.0,10.0,Rbaoiy1vkuolxii,Ne2Haven,,2.0,Khirkpuglbwnixavhufkkmrpvxgtshtoic8,NuStxrEnerfy,HhCTRX,G,cot8556,Seymiptdthbgfxskqtefqrolykbch,O,1898087.0
MTqKNDK,UjotedSyatesofAmedica,260638.0,676.0,,3.0,D,MA,84.0,9.0,Xlymravocrvgvamhpyq,Lonvon,1 187 926 5632,2.0,LBAJQvmcOYEWKdA4FdCNFzSZTUBAhYBPRFFTDKLSIBExGMI,2esckInternationao,qmvrguii,,M4A8557,HhTR1ODWOsRIWhMIBShCOFHCDL,O,2606799.0
oSLAFK,ij9tedStatesofAmfrica,437766.0,,,1.0,S,MD,55.0,4.0,Pxpuxxkkfubxooaowwcemxxzageryikbul7ax,borfolk,1 387 972 7066,1.0,jaocyuvtfuawxpuhfnfh3ejdameqgaklyjrojqmzoeflvah1rwq8rikvbteujsv7cwjwyzwveekrkrd,AKSteelH9kding,fhfpkpgomam,,KSL85t8,Qpd6ilgkszrxedpmangxdjvlycinco,O,2540970.0
fcvgyhuxswncysqicjfumzldxirb,UniterStat4xofsmerica,774179.0,945.0,P,2.0,M,IL,99.0,3.0,COuRWTQ3EHDUWNuoHMCVSnXAiDNDKLWCEW,Cyatleston,1 793 290 9018,3.0,lgcyudtgeobbuqorwwvxhrhcbwjrmcwkvimhcxkqksilfeagjsmrhovvcog,PepcoHold7ngd,Xrrvz,S,ecg9559,QMNEAkI0BLGkPBO9PwODKZQORKWRnG,O,
dimrvlwhapmk,Canasa,24446.0,721.0,,8.0,S,RI,86.0,1.0,avxsziewqgnkzujow2adsgsrjowatinpfbub,Miahi,1 473 480 3832,4.0,Dpvdwrqyixvoufsxgel6tnhlcgllknkuvvlsvkcgjgkthndnrqskzd3jofdw,qKqteelHolding,THJHlGY,,Cih85y0,Kdcvrlccztjn,O,1064352.0
mjugw4nwsyoqnjdfyltdkifrwsj,UnitedStatedofAkerifz,,842.0,,5.0,S,AZ,127.0,3.0,bdropcknpabsegjmbiowerdvtumnxldiodtxbgmpxdualwqsubfcwdydbxh,Monct0n,1 402 693 0317,2.0,QVdIWPN3EPUXHEMLCQbN9WVHLFPMT0eZMZ1LJOUCLYBTjbPoUPZErOPHOVKLXcAHAGRVq7ISyDPIETL,,suqovkg,F,kjj8561,Iptpgqk9qadvrmowoiwvkbdo,O,4680732.0
njcnmidjb5icbkqq,UnitedatatespdAmericw,665083.0,1177.0,,4.0,U,NE,86.0,5.0,GPFDSDdTZSRZBWgUCuSFeSnHbHLPLWDSETGVVKPbpLHXMlYVfGVsZSDM,hrowjsville,1 815 588 2954,2.0,Elsjgd8dzxnjulsaamolijdtlumkml6ujqlh,Sen6r5knsiranceGroup,,,njv8562,Rxc4n,O,1341409.0
QBVK0JQO8SJZXB,Cabada,204227.0,724.0,,3.0,M,MA,118.0,1.0,Xjpbenrpuuy,Ssnsntonio,1 881 587 7928,2.0,Gtppvjajilziatfsbfygksmpkydemwztqgcfvbdlffvkynqdkwnonjqfecebgjfcwn,V3rxoPaper,nllodj,,QBV85u3,ADER7OfDASHuyYECZZMJYETXJLCDf,O,
alqkfshhrdluluwsou,Canasa,418673.0,860.0,M,5.0,M,AK,132.0,2.0,tcgsxqchqodmcjafmuietcxwmdsnbrplvftzrj5cqzryfcbythcxgsmkarietubgfsxojduskpvzrrp7,Shrdve0ort,1 985 476 1908,2.0,Niiqqyagjikpjaewulnfvypepdnwydksyotwbfsroo8dxghejrmxwvq,CornProductxIntsrbatlonsl,Lskmzmc,,zlq7564,sQYSEHiLCEJ1FSZFDtUTMTBU,O,2198131.0
JKiIIEFH,sanada,127332.0,661.0,f,6.0,U,ND,,5.0,Neanvvz,qantaAna,1 175 452 9105,0.0,Hropreyneciazivxaywiaptbysojvdrsdknspbgeiyg3bpcuhezpwkc,Olin,Diliqat,E,JoJ8565,Gxfbuulujhfimnzluktyldsyyaus,O,1130278.0
dQNTPVPmYPVFX,UnitedShatesofzmeeisa,210319.0,1006.0,F,4.0,M,Newfounrlahd,60.0,9.0,Fddgkqaqgwvgdb2ojvdsx4h,F5emont,1 398 474 1552,1.0,DDQYPdLscQJYLRWJMmXLJjWMGsAPSIFSCYBcXHR1BTgKHgJBGD8PSQV,Hasbfo,Ywkdvdozofi,I,VQN856u,FCNFUEGyN,O,2623191.0
Vtssb,Unit2dctatesofAmerivq,389253.0,992.0,,3.0,U,NJ,,5.0,x3YDYNRDkCQCFAPIPHuKITeJBD,StLojis,1 709 908 2801,1.0,lsysoek,CommdfcialMehals,Btipb,,Vtc9567,0FENIAWVZLXNXaKEoJKUMkVI,O,3511717.0
MKKUYRhRoIXWYbWRVXA,Unit2dStateslfAkerixa,543988.0,819.0,f,3.0,S,WY,94.0,3.0,ZBOuSZFDTjYCJYGFYYDUSUSZHTRFEzWAB9BUQYzlLOkFcqXBOMDHMVEdTbZJFOOllPQTEtIN,Saska5oon,1 271 675 2972,2.0,SNCMSuVsdWlLKUtMZDDWKRNaPDGILFvGGXTuAU0PKzLQTyiJLSNVMNEYWOPySLTZT,Microngecun8logy,xivxtzjmmlpv,,MKKo568,tvsiydhmzna,O,
Uhtxstnepyqslz,xanada,588663.0,615.0,m,3.0,M,NY,9.0,4.0,qkgxatjjjnbygjfbirrevamke,CorwkSprings,1 027 611 2308,,hTEPIFYEPAICzTLrsTGDIV,DSySyetems,MULUBO7HTaW,,Uhri569,jsfapkdk,O,3497206.0
Sjolpcchbnnnjl,jniteeShatesofAmegica,369830.0,748.0,,2.0,U,PA,148.0,4.0,Gmjmjdcckjcvlou7onlhwdoxbcjzugywmn,Wasgingtom,1 121 205 6501,1.0,pmhtcrfgsnk,LamdOkakes,Xjmtfwpak,,Syo8470,Hxjdnkfdqmxlpgr,O,3206544.0
ambuxohankbk4beqxzu,UnitedStatewofAkerjcs,188861.0,791.0,,3.0,W,WI,76.0,10.0,Wzdeyeifwtjvcrfkismcccuwuhmlfvzhbuakamxtxmmdyjbkr8giaxblyv,OgerlandPari,1 568 283 3625,2.0,KOfKYdjTANNJEGEQPXo8hCESIHBVKM5JjVDQHJOONSLTuBNVfXJUAsGIMiwJTZPBDQA,Aetha,xysddfe,c,amn8571,0UXFIIE,O,3524188.0
uapjejoxfzacaugjpubata2xkcl,UgitedStztesktAmerica,488382.0,757.0,,1.0,W,Albrrta,86.0,1.0,Vkxjwussqrtlzdbg8dnoqikyesfaiwcfzqtkjtje8ct2rgk,Fr4mont,1 018 937 8589,4.0,umttr,,hbkgzv,,Yap8t72,szpwpifnkv,O,1069618.0
2EFZICFP0MRkMAR,UnitwdStatecofAmerufa,,711.0,,3.0,U,HI,9.0,6.0,8cuortzdechfmswxkinxdiitxliqdhgardcftwelikphdoruqizswjdldetnwifnlujrrwhgasvhplwv,Lak4wood,1 501 261 4606,5.0,lHSZOFaKP60SCgYKRVFUvFMfUIWPIOSRADCKHQUPJXdBPICWZnLEFJWiIcuA,qRGrace,Vkwbztduveh,b,QEF8t73,Evrnxstfeoqgsoaiysert8ddqtmbwe,O,3785600.0
YQMTTLTv,Unit2dStstewoeAmerica,358693.0,861.0,,3.0,U,NewBrimswick,83.0,1.0,yuyvssjvu1iaseblggqoi6akrxmwmvidlidwdsgzsgvvpljiteqtap7du,Y4llowjnife,1 528 718 4757,1.0,mfcaxxfwqqkrjrqxwl6ciswkarsfebwbtryckmhcabwd,iilStatesIhtsrnatiobal,qpoq8sz,l,jQM8574,Ukezepotnuvgipqtidzznx,O,2566068.0
FMYBPrFSW,UniredS4xtesofAkerica,,834.0,M,3.0,W,IL,130.0,2.0,WChNDFEKPVaLBL,Iqalhit,1 952 654 9818,0.0,V3bstfsipqirciyjkyhiojgfilor4pbxormhpcwiceabxkk,Eqyifax,bjdjtjddi,,FM68575,xruejrwz5wnpikv,O,1489821.0
PSIFYsNKZSK9fWECNXqQAPdiQAIXNL,xanada,516437.0,978.0,,1.0,U,MD,7.0,7.0,Poniesfplzibkktkqiuusxmmyjf8uqttkigzmxjyqqvwtqplvodk9wjuwxoe,Orlzndo,1 749 733 4725,3.0,pbqhthbpaufjsjpfrqshbnkox2cltnfohkbabyqpmcxfrnyeljurbtvtwbyfdughsjbddcaluhvj,HareahcEnte5ta9nment,TQtGH,,PSj8576,sPTGpEDABWJPcCC,R,
Ietggpuntcfoep5porofoyafyhjc,UniyedxtatezofAmer9ca,342655.0,784.0,m,4.0,M,VT,68.0,6.0,kyxebbn9jkfqeokvqwatrpsjebpyxidmyvcizeanddrjojs,uelpowKnife,1 868 652 6057,2.0,bvyfdxsmunoqdynupxjwtvavwucuawdsxfjpsgry,Amk8rrecnnology,RXEJGXwB5W,,uet8577,nogvpnakixshlsjzujx,O,1688743.0
CESMoESWSP2UIsINWZWPTjK,UniteddtafesofAkericx,283822.0,722.0,,6.0,M,WY,103.0,6.0,xIIxXIJSRWCQFGFVPaIGBRWnXErUFWkDqOEz6TgCQAZJKETUVB,Phiosdelphia,1 395 821 5990,2.0,,AloiantTrchsystemz,LGCLSFKFPet,,vES8578,nsfzxfyoxnkxu,R,1368582.0
skbd0wnqzmlwp6rgxzvgc,UnktedStay4sofsmerica,321633.0,391.0,m,2.0,D,KY,66.0,6.0,Saeavufrinpgfvffvu8wgnakd6ioehebvflrarnlanmeup,Omzha,1 228 394 6933,3.0,Itvaylyxhutffipyksyrdefgontvhrtnqxccjxzji5artcmojunmpgsubuhuufuwqctakv,SxsnSource,Ttbvsjmqc,,akb8579,Ilishmzeovdfdklasqyn,O,4452150.0
Geuijypvp2ttneagyew,7nutewStatecofAmerica,133128.0,,,7.0,S,MT,70.0,8.0,8pklrcjtiebvhxxisbsygirvljxksmyhwkqefzwsoyinpjnjyvkxkfxvlsvz3,Pittsbuggn,1 097 791 8686,5.0,ujQLQXPAeKJbRTKEHIrBDyHNSIeRDWG0JEOB0CRKGAVVDBFsBqfEVOEOCDOZ,Osykosh,lbjavyplc,,feu8580,vktzfhcprfcniqbhsdjntpl,O,1669836.0
PVXUVKFYMLAlDXfs,UnitedStsteqofAkerics,547336.0,1052.0,,1.0,M,AL,38.0,0.0,NsUByKJmTVJUOvBBHFGK1GPFZU6UWSEBEnxNRQJWDNNCkCxkDVFLLPL,Mobipe,1 584 562 5576,4.0,IZEBrLEHFKQUgGuTAHLGufAAVMCYTEB6AMdVVPRrDNHTJmD,Mhlan,Rxgtgic,,lVX8581,YFWGUXdO0ALIXBZtHoPFKT1XTBPSP,O,271561.0
BSKmQTMDPgH,Canava,634583.0,786.0,f,4.0,S,WA,126.0,2.0,Oqfjiiwbpewqdvkznfefzxhkumks,WextValleh,1 665 493 9945,0.0,dihwdqmwxluxsaejliajinfemjkn9hpivrbwgvcaotlpjbb,FirstEneghy,rdycaaxujaqz,,BSK85u2,wquoqyussqmgvsalr7o,O,
Ksgxyjobmbwmp4wtrmv,UnltddetatesofAmerifa,238151.0,1264.0,F,4.0,S,SC,98.0,0.0,xbdlddrjjqqjuvevdximeeeecwsdjow2ftosssmikkmhyxrocrtffscjgadhkrhdjhlpvruoj,Raleifh,1 832 818 3226,2.0,dwrtwtzxktqezuycs,FamiiyIhsurajcfGroup,Zlqlg,m,msg8583,Zaeaydkfdemlqurvzjnfkoboetrntr,O,3385868.0
IXTRDFjHSXIGMrMNj,UnitedctztesofAmerisq,681058.0,725.0,m,7.0,M,WY,118.0,3.0,SBHVvRoLJPSOQlDKR3TKtJHMESLiUSQQRjCCAqVJMZ,Hilo,1 538 883 9822,0.0,Ojfpmjenwbeakndklgcngmuhmzrirknobmh3rqopkanxivmfsgkml9qjh9cndd,tegtACenter,Lrvkhtimjohh,,IXT8594,ZLISWeLMKHKJfJfGD,O,3804616.0
CATYFDBa,Un9y3dStatesocAmerica,212905.0,966.0,,1.0,S,Newfoyndlqnd,0.0,11.0,Xlinyghjyrrzbrudnerddtwzbhbt7itfnjjjcfzusfd,Hull,1 123 863 6561,4.0,Kntasijwtccobmbrtzenmjrk6dwlzyljhcbcbigsx7mrgrgbw,Alcos,Yxijhqngw,O,CAT8r85,PFUJLTLewGSAN0hMXZNQMPXGtMERTd,O,3625382.0
hEIMrKALJELHaKUVPHkPJTB,Canadz,289057.0,1043.0,F,2.0,M,MA,97.0,9.0,amkjocgln7yxtujossfintgsxmrmvwnk1gfriaimbvqumfsqosq,SznAnton7o,1 859 704 7095,2.0,,BdvtonDicoinson,Hrnumyy,,GEI8t86,Cpo7cuu,R,477679.0
fzqejq5ajfwanglbvjhzejfxgfblz,UnitesStatesofAmee9fa,286796.0,428.0,,4.0,M,WV,13.0,5.0,yGVOZMnQ9OBKFyGZENPpQJETPL,Lowwll,1 118 041 1022,3.0,Wmfckslmhprjdlzs,Humanz,Dtkqffvit,,fzq8597,Ifdffbtx1yedbmigp,O,1112947.0
