AgencyID,CreditRating,NumberCreditCards,NumberChildren,FirstName,MaritalStatus,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
len8396,661.0,1.0,5.0,FYHXZDOFAANUFJJC,M,lenhjrudmytkneorbo,M,,,Loilhvcjmdvvaye,smqfosy,Tucson,AZ
VLM8397,494.0,2.0,2.0,FFVCZAQWTGLKEPOTSXK,W,VLMFUXKLZXTSNBRBGWJRDGKXSUQMHQ,,,SOPMVXFCRSFPCWUWGQMMXMOJ,Zxmgopwtgryntxmwzcivdirpomjlemfrlidelszxchujxffljocpeadltdqkwhfrvkzywylhuuji,DZWNXYQZKNQ,Lansing,ID
mav8398,324.0,8.0,1.0,Jbfxwfxi,M,mavqvomfnqcyj,,,Jnvgdieertjieijbl,Mqmqhuffzq,Byvemdkvrpi,Saskatoon,MA
SFQ8399,801.0,0.0,2.0,njgquchh,W,SFQQLQGOXLPWLZBTQKHCKQVADKC,,,Pczybyndnnjrbkujgulqilefqudcyhqcmpqlotlfwurvqwaomertr,Cxeuhnewpeembzzvxgmgsqxrnlqbunalsdhskt,Olbdvrnhuarn,Santa Clara,VA
NFI8400,430.0,,4.0,Jdfjfzvpvjojmoxrauyjawe,U,NFIHXHCJJSQBOZTSX,W,F,MVFFMXVYUACZVARVJASVGTIYOKXEQGJCIYVBBCIXI,Anxdnujuhhiwwsrnlhubjgmbwepbobojszomjlkayny,Enryhagkejut,Honolulu,OH
Pqm8401,590.0,8.0,1.0,vkwsjveychrkcjregcd,U,Pqmbfpeadazglhkjghngevpssfewep,,F,ynchwgatjnbmwdcxocktfzpggzaelbsqgcdswsyuzsybchchnncjqxaskrkzpyduxvhrs,Cdlmlpnqakvqgwodrillatgnaawxpglsmdjpbemdhxzwarxwdckclfocjdtmgtgtux,itnwcujc,Escondido,DE
ZPN8402,617.0,1.0,1.0,PJVKALJGYA,U,ZPNEYUDLRHMCSNUHUSCBNTDUHJPZB,,f,ivihtiucfbudmsptplvihxirzecmyaykiwwggoqebvc,Aqteuofnqendllawflmlrzvxzbjnlamswrdnwqgteebvktv,OIGWFGGJ,Lowell,UT
Fht8403,594.0,0.0,2.0,XSVEREAACN,M,Fhtfajkgtkegirnvmxqqreunza,a,f,mmkpqyfnjonemwxefqk,zjfyerfmekepushohhtlpcwobafyif,Fcghcgh,Des Moines,Manitoba
xmv8404,,1.0,0.0,Ycywterdmnbkuihvgkfyigghdvofxh,U,xmvkfaeebkabnvasfhzld,l,,Sgfttqbbawgjswynchhgblanjpftvea,Nftdrbvnlxgjfwkxwyfzvjwyaeeglgjvxj,,Costa Mesa,NC
kuo8405,411.0,1.0,2.0,TGNZQLP,W,kuolpmuplanqtkroeriidghvitkfpg,,m,XIXDXEUTYGFWKMBTZSADATTMERGSDCTNRUPAQGI,zgffzmeoxfmzbeztnamjrcpfrlvzqdphaxrsofmncyopnxnpyawglttwfpqideidqdpyt,Hvelezfhmsqj,Lewiston,DE
Gnx8406,541.0,1.0,,Deeceotemeru,,Gnxcpekaoavtafalndszen,,F,APAJBOTETSM,Kyvvcqsxpmfruwcqmsefienrnnwreessopvlicyvgbsrrkluncwbxzljfrizfbvlqvcvpieqkkysgbom,Hjodpfodfk,Hampton,Alberta
NBI8407,618.0,6.0,5.0,wjepvbz,U,NBITRHRBOVKTMRYQHHKGCC,,m,IWLOHMEJNYCQENPSXGANRCOPJBHELDABEOWXMGLICOLWRW,ipbdiycoggqllhshuppbuswe,Nbseejlhjti,Durham,CT
tci8408,487.0,3.0,1.0,BTEKZJKQVRNICWNJFITACV,W,tcitchvfs,N,,Ynjfkyvemyweqxvzzcadefprduldpxoderhspsybgdfmoxphwuxwbdlfnabxmpgxe,Okiihejuqllxkxvupqjovetayfrjypqpiqqfvbgtnkbphxxdytwtputvzpltdpwacx,RQGFS,Salem,NJ
lad8409,733.0,5.0,4.0,ADQUISMISR,M,ladtpkm,,,Uycwekapqddljhapqbzdxjfzjpbibtkgvsiixnytnzfknpsyasalcygqnmo,ittegfwtdpddmkscerlfycfajywjavjxepowxznshsjthwdgjuvqudrqnupfhxtuailaosrnmcwpvxzd,Mrxgy,Iqaluit,WI
Gsv8410,788.0,1.0,2.0,Mbpjwqtwhuuomoot,S,Gsvwgxjrthucokaridabgutkj,j,,Iqkhkwlrmgurnownvehdgzaeahontkphucejyrqoeeepqddtffddlznkpnvdnublcpihwilhwv,JCMRCWJTAIJKXAENPWRVUHTIQRLBOSMVQJGQJJPQBRFBDUKZDWGKXNKEMLLTVSPACJWY,Jkyeaxscf,Pembroke Pines,ME
Fkc8411,393.0,6.0,5.0,knuqbvebtxykgteuwqgdqabb,U,Fkcuenwvmgfeifnvvitai,,f,iqeczirncglzjlppnozyimjkjofolaudmqd,jvhmeuompgubtoamksjqauabcmfzjwbenmeoqvx,XCZLSOKJ,Cedar Rapids,MN
ntt8412,412.0,2.0,0.0,agenveimvhiitvav,W,nttyfybokywtx,,f,Amqpjrownrhhsqllsczkqkbvbpoqojjqqzfi,xcoppdcaaflyxoflyfy,JCVMTHXTFS,Savannah,IN
Enq8413,557.0,8.0,3.0,vetrvncfyfxxawfbbbokvqsw,S,Enqpjoqtqevbbscgswpeoo,i,F,Sxaim,Nnmljwjtuilbdgnjifgemjzvcnmyrrmdbvntpigsmtbowrzskvjljylbwwgmajefxpghvd,otjgbmtf,Erie,NE
Zxq8414,397.0,2.0,4.0,Wmixcfxpsqkqudizcdno,M,Zxqfrxln,o,f,Gqqphepzxowutlfnpkqiesvmddetdfnrafclcafgaejcwfgqjrxxlh,mnhepalqmnyyqvfpdnwpwxqbfgfbjnnkmvammagmeqomdpqyfllhkchegyrqmyzxlgtkzdrfcbyuztsg,trqrttubsb,Las Vegas,MS
CQV8415,561.0,3.0,2.0,SRZTWMPOKKMQTRECMCZAPXKNCZXVD,M,CQVUHNSTCLRIGTDMRTLAXJRZK,b,,Glzbpewpqkvxnsmhamivuxssrctflexwlolidhaolnkqxxibdzemzlswqznqtppmihtwkhpugno,tcxjpqqwyqnysutfjbddcdouyhqftcfkixksmyjlmualkfvmipwsqxelafhzmcxgxepilxnwtosy,Xfpplsolbakj,Windsor,NM
BEZ8416,516.0,8.0,5.0,Xkjyheggatnawc,,BEZYUWPFA,Q,,KGVTRWHIRNSKDHMUQNLCKFLXRYFXUZJODSWFLOVRRQWGVTLPCZVHAVK,Mnvnwqovqsxhwfmqgudetkavpkntbbpqjvmapozskiwdlcxonwpywqjyazjxeufcdo,Xsyclnonvk,Windsor,ME
Yul8417,764.0,3.0,2.0,Jjbfnct,M,Yuldcmtvrenhglivxbqo,f,,qpmuyt,hkjyaokntfxwfcbudjbhpnjrhzjkadut,xaggpg,Akron,VA
Jtb8418,725.0,,3.0,towplhdtqclh,M,Jtbfhxrlekfqxnq,,f,fgqmjqqhnbtshvvkhrfvujeankbupboamzbvjskrjxoryngzkvxkbxhpjoiunbuk,Ustcauwppqdejbuthotricvoiwogriprftdmgualwxgmetmpnqisxhwlwdbjjvu,Tqxqtvdamx,Lowell,WV
Hqd8419,463.0,6.0,0.0,MYPMTPLITIPFUVPJWKQWIXZILSXRPJ,S,Hqdfkhkiz,v,M,Cqcegjcswkgilvihtmnvkzxfizamlttiphjrpaxxaqrjmkdumfadeivnskhkmudgx,Qilqvdmmdalxstgqibqxlcjrffwcqwdoggonhtxsvxffxwuxaeggxwmsnrijxddueuabgxdkzdnmtgb,rswwmt,Akron,ME
Vrn8420,774.0,7.0,,SSZDDQADLPA,D,Vrnmc,,,Hbkfardqbwjteotrgcxpcrkfnpersviflccbtlskdzfvdcwqaxuczfjqnwbjglta,WCVKKHBNKXFLNRJLSCTRCDK,HONBYBONUKE,Eugene,New Brunswick
WDU8421,654.0,3.0,4.0,YQQVUJEPYSIB,M,WDURDRRH,c,,HSNPNTOBOGUYTNAJIKEQVEFLYF,ZGTKYFUDPQYGPFKDKNCFRJWKSWNNLHQD,Tsgxv,Savannah,MI
uab8422,329.0,9.0,4.0,Szwmbzzkrkuqvfmu,S,uabzeyax,,,unfmjhccokffuezzjlxhhidpaulfzkuvtcxcmefypebjotzpjtobtkqwuzxpsukicpvhdyzsfjp,Azyvlkxxfxjqxtpszciyfzqgo,jdflpxl,Durham,CA
KFD8423,544.0,1.0,0.0,Ngjbkxyrejtibz,D,KFDVMIVSKZNZNZRDJMMLXOB,,,Obusywrvvmksapfgjyedunizmggjzrhlertanpjjfrinlthjhsvwikaovsvcvwtex,HSRWQEKRJYUJKABYEJWZWRKHX,Jpnxbnlwvitv,Scottsdale,GA
Izt8424,526.0,,0.0,Mfvbqrzbxcrigmxgmslfwxp,U,Iztnuipvhenogfmnbjdt,v,,Kixoexbuhlhzupsuancsvkinsiatpeckuznuonconrmmuludnptcczldiqicatylktvoihvdzt,ZPPZUMTTOZNNGZYOIHGRGHZEDABWKDGWQCBPNVVGPRGTBQRWYKCAQNYJCSWGAQC,wgmkrfynhyp,Louisville,SD
Auo8425,770.0,8.0,0.0,Einooh,S,Auoxguhbggihrfsjhwunmeko,,,Jyocsdqremfjwiwomenoyltsbdhmgbrijqjotcifagpfgojwvcxeqyw,Khiqgfcqtyprapbihvgnbckllykrazkkedyrcisijgvuupcnqctnlgfybhmphywwujdsnxrywtp,Lfnasjivx,London,NE
pqs8426,691.0,1.0,3.0,Uxpayndlmegdivpbujve,U,pqsgpii,,,Aswcpjybevdwqyqjgktyyospncmousqifukbyasxshwnzprce,Jxmctsreids,kqecy,Glendale,Manitoba
bfm8427,790.0,,0.0,Csjgeqc,U,bfmcssjbyakhpv,,M,LIWMZZSICTIGNSCYKNEWQCEVLPKQOWSLPYVBTZRMAPMHQIALKYGCPFHFLLUSQBPXSDCWJTJZWDUQZ,,Gbophttn,Jacksonville,Manitoba
EWM8428,584.0,5.0,4.0,Sgsbjbtwixwpqvvrdjcroam,U,EWMITVEOCLAXJMMOKDY,,,Zvlextxjsgbihgrremjajdifnrirnxydjyisjjorgqomxqchqiopyriuiwb,DVIIRSOJQWLNJPRVSLPCTTOZKCLHZUSMNBBAVRZCSAYQXYOOZCNLDBLYWWIWQESIVWXDXUFHK,HDRCOUICKN,Warren,NM
ejp8429,821.0,1.0,4.0,Rljfy,S,ejposugitmaecujaxcktooekqjh,I,M,,,RBGOXBCY,Nashua,NY
Riv8430,423.0,7.0,5.0,Hqtccs,W,Rivizerjugofrqa,G,,Mpxgjhiknkdepsxflplxketkcjmpiygijxwutwohkzmwkkehxtpyrt,Zfxtjfzeqfnftxdyntdgskuuayqgfxxxxizrprxuvfiqybhtfi,GRRVIUN,Louisville,UT
Ppo8431,723.0,6.0,5.0,aavdcfgqngwfi,U,Ppoarmfthddcrdigqhjgghcu,,F,Cxjigcoqnswzvbbgcmolqcncjvimshirsohfcvywczezhtnvgymplaqcp,Pxwsqtxravyuvbmfqnhvfnrj,Ukdhpjj,Lafayette,British Columbia
HCD8432,793.0,0.0,5.0,amfwvnnfnrajjcrgcbkutbx,M,HCDDTQVVVALCKZKZWEAJPLRRMJTPAN,t,F,Hywxoslqn,Aotqhlicsacxnqwfigvkpweujrljjkagifnzuqhaqismemeqwmvtszuofc,qlqaeki,Hampton,NC
Swy8433,711.0,4.0,1.0,yagdjpaexlmkpkvwpf,,Swyzwuiijmxqufig,,f,awxaxtzkfjjsonwisqsnuqkovyksvjwribyytuprv,Xsqrkkyamkgdvadmpwujihe,fmnoatkmn,Springfield,SD
num8434,500.0,5.0,0.0,Bfdecqez,S,numlwolgbbfbgkskbbkwpon,,,URCGWJROJCHRCJUNEJOJDAYCJEKFIYIISOOAWQBTPAXYRRRKIDXEORGBJEPVYLRCHGHMR,Nbkeueswahenuxstkjbjmtbmltvocsjojyifimzkexnczntdmeqfpkbehf,Izvgerznev,Atlanta,NC
ixo8435,776.0,1.0,0.0,Xtgkeeefiemikmv,M,ixoujocuf,,,URFEKRDKJMVRQUISDTJWVDZQGNA,Ybgtfphdgfuriyxbmdxnukrmbxbnoctmjsg,DEBKP,Lansing,British Columbia
vzk8436,478.0,6.0,,MYCGKSN,D,vzkzxueoumaksmiwbvmw,l,,IGBOSYTRFGDBOPPLKDVEWDARPWJBMZHEKECZVJDSFHKDOHLTNCXCIFBVXGGTGFYAOMWGSVHAJXRDQN,txlctfqpybdubebqrccscgqwytcvwbolmvzusoloblygoeitvrktjanjkhepmxe,Qvjqvdgaj,Jacksonville,AL
Cch8437,776.0,5.0,4.0,Rtqyvweonjddpynhealadnwj,S,Cchaxvyggjzkycud,,,Tmitrdsmwlxilphjvijwmrjamrjhtavmpfxhfaupodwbua,OGQPWVUWCVHFMNNUZNXERJNJTYXTECIFNFKMMBHJOFYTRGXJUXWBTUBJPX,,Lakewood,Prince Edward Island
Sev8438,795.0,4.0,5.0,Zwagwktxxlmslyrnqjjrtjxagcc,U,Sevoevfazsnnahlyckhr,,f,JDYTULFOKUQEQCWKCWQJEFY,ibcgldtmwzexdlatnljyzitltflpmvkdsjmipukwdlbf,Kunkthmhgqy,Akron,DC
Bao8439,843.0,8.0,1.0,sbkyjgnttpokc,W,Baoswvooa,K,,Ovupewnxndlsckudovscscrpghjpbzmimyelhjqaprqxbhemmhrukm,Oqwalfrmjjublj,Ezpyxjtnesh,Cheyenne,NJ
hvf8440,612.0,5.0,0.0,FNJIJIENQEZWPEAMHHAALOG,S,hvfrvesolubxgdpzkylwjdlqmzxdon,,f,Qvufthtsumvvlaprdgfczjaoknjcsieaka,Wmbifiazkmrudrrfsk,WWRIKG,Buffalo,NJ
Crm8441,601.0,10.0,2.0,Erxkdptrxtbyg,S,Crmhedcbvskuiclgkudomiukjoab,,,Rrutvxkdpoozhrdmkq,Ioatuaxtclwopfoqfvgswoualdeloawxjoavwibt,qmcjaeyp,Glendale,NV
Euo8442,667.0,7.0,5.0,Qrvaghqbcmmxsuaufexznwth,U,Euouokml,,F,Mvxztdbrngsgdxyrpcmysqorcrkfcciwgtfnkjaohgifvx,Evanomxqbmodlkpyhxtodafvt,Sdeciy,Independence,OH
Kxp8443,702.0,8.0,0.0,qtdheoern,D,Kxpqyndbbnodadjyzcvxqremlykj,Z,,Yixpjcynqxbjsfnqkwlxzbhducvpwrtpwtfgzxxgoqcsgtphfgaemdwdhnmoclbesct,DVNRIK,Rahmrvxig,Reno,WV
Wep8444,517.0,,4.0,Bkonvdqzenmhhagcbonwk,M,Wepumqhxuj,n,M,YPMBIHRFVCVJGHDHWVRKOGYSSOUBCUVFMORHCORQFYCCEQYMKQWDWNSLLQEKZIBZH,Isopbjmbp,yzmgvwfidyd,Hialeah,ND
Hvh8445,597.0,10.0,2.0,Olciumrkjbhfvqflqiywuflcnuf,M,Hvhtkrxgxsgceyikxpxfcm,,M,mttsldxpeoeopqzjhieq,Vzxdmycyafxqdfgjbgwiolexwbtsbwmynczpycrxuedktksfthpvohdaqrese,ttgtzfsv,Detroit,British Columbia
Rsx8446,788.0,1.0,5.0,HUIIMVMLJUWYHEUWKJ,M,Rsxvhwniec,,m,fcvmgnbfgdlgmkkfsjpqkozesxregniclhudaniorrsqzicfvflnmpdgeobsrdorjuvtifuasimisfp,hiyzmgobyhjwlqmjfxgshkqcfrvmwgvb,Aayzd,Stamford,UT
Doi8447,464.0,3.0,1.0,Elszsalcuxpfhobpjztopbidurlucf,S,Doipayphbswdtzftvacojfjlethwf,w,,pkgwplqrxcuoxswbefdwrkheqpqrqswqljgsvmamswvqvyhboqgukmpomywijmweheaqklp,DAPAFHZMUKCAVMSKLQWIBDVLXRDONOV,culehjtykq,Berkeley,AL
Qqp8448,703.0,6.0,0.0,AHXHJGSFSGAVHR,W,Qqpuroadtuc,,M,Useiziqpoplsjbzcsomkyjferwjfmampfskbsrxydcgutze,Fgqnxgaguibghsyclxnsnevgsrpblipjdobrknnw,rjqpmapoyudr,Augusta,IN
Fae8449,476.0,9.0,3.0,WOBRTCUHXFCMIMMYALNDAKDXI,U,Faechgbmpddstmghcrhdunliedmik,,,gbiypkjgtlykrvtjbbumkggpwxglpgiwm,Legdoajxmtmrqsi,FRPDNTRBVOTL,Boston,DC
FIU8450,617.0,5.0,5.0,URRXHJCRQBKGVHEOR,S,FIUSGDDNMOGPDWOM,,m,OBIQMFCTOEPLRYJMMGPFZYKWDZYKMDQJLDGJLKGOUREPRJRKUDMHNHKWQRXC,Bmrotkppcwecksoot,Azpxetq,Tempe,AR
Eqf8451,347.0,4.0,3.0,QSBQWBFLFOJGCHZVATZHYCVQMJHA,S,Eqfjjpwezaikfkn,,,bsbvxyaelonmxcwahjrmvfbh,GCENIXCNT,Pjhoxvurwqdy,Scottsdale,ME
Cmj8452,,7.0,5.0,XISPGTVNQWOELWBQ,M,Cmjowlhqdrk,,M,Apaacmekhbignedjgpxkzkpbhaootvqyudx,Vudkctitoflwsvjuqvepspet,Lcvpm,Casper,Saskatchewan
HDU8453,767.0,5.0,0.0,jkrwlnfjgbjnplnfhkkg,W,HDUWWGTUYQPUKPGUOZT,,,Dmsltuucykppehmqfezgtomjscbvupufxgccldgerwpniwqivyimxnnegqynddjdrxoekdzvn,vadzzmveyaypjflrolynwpuggollcsngxihaqddphmrasdwowlyzxrqq,Misusjjecac,Montpelier,VA
tss8454,478.0,3.0,1.0,Ramljubfcin,M,tsssfxvykpyihhfzzxjfzqabnr,,,Sqzfggosyyukvtmweoypfhwrdbmmuyvceheultglyloxpayqizshaxxqssuoocda,,wvnaw,Stamford,VA
pit8455,521.0,7.0,,Dnribjpkaijfadt,,pitumqhn,,,SBCGOVDUVQMPQOMVQTWBKMBQDWLBAZATTIDBDEARD,,Mguikpinj,Aurora,HI
Vol8456,585.0,4.0,2.0,Jyuhcwnuekbngtwnrt,D,Volkv,T,F,Jgrdxjpfkhyacqxopaqbb,noynshbn,Bcvqifn,Saint John,WY
Ewz8457,334.0,8.0,5.0,VNBUYFN,D,Ewzjooxfcladnqmwrdupehbd,j,,Zxdwj,Qwrqpifcvgytejnxwjhdjey,csnfrvuxuuf,San Bernardino,CO
OWW8458,727.0,5.0,2.0,WUVZLLIRSNNGVZVCGVASQHHXQ,M,OWWOCOO,,f,wgabdojkvwuhgqhvggbfprfripegyg,Kwipgfuvnwsexrrjcznahrvlessbiqbvekhvsemuvfvbhbbxmdp,VSYDB,Warren,OH
Hhn8459,611.0,1.0,,Dijevzccrmfmmast,W,Hhnoumpdzctklsvjijrauuzbeorok,N,,hnmjpqay,Mmwbpfspqsglpfpimxxrdrffcrypevgjqsskpqewmejomhmvbsuqwmuvjtgvznhbldjicechfserih,noffdqad,Louisville,FL
FFX8460,360.0,5.0,1.0,Naajvmxefmwglbcantzm,S,FFXOKJLPJTPQYSNPKPPZM,x,f,Rdsnozoygdmfdrswodep,ruisuallpdfsemhrxrymitapyzgkxzlhyjolbgknhwduqmpgsrlhnvfcvcxqabht,Cnmsgoz,Cedar Rapids,MA
vus8461,445.0,5.0,3.0,ywzzi,D,vuscxq,,f,Tsjdy,Iairukolxgcshllhnvlspvcn,tddcdgegs,Eugene,CT
MCX8462,713.0,4.0,0.0,Xfbadnpvibezbgchshz,S,MCXLKSRMFEPXKDPBHWFLTVO,A,M,Ydxsomiumd,pthniru,QWPSBWKSJA,Great Falls,HI
hno8463,570.0,3.0,2.0,Qqmrhtmhmq,S,hnoojvmcjgnaakxgwrklpsbhbihaeg,,,xtuvqvsadyftjsoutajuxmvmyfyrcnivpopmmpybzth,Gwdpzxbryvgqgdjahkjudfhrzakdxjodghxzalhxilwrxrl,Xocdasikfx,Torrance,WY
ndf8464,656.0,7.0,4.0,ANBFUSDIPEQCTIXAYLI,M,ndfedooy,,F,Xfvphqcziwetx,mzvpqfziwtriuueonkrkiouoeoypwmdemngptijmgzpdyiomhxxnw,edlffkhl,Casper,TN
CAP8465,567.0,10.0,3.0,Wogjjypslxafzap,S,CAPNSETUIQQCMJTCBAEMZ,l,,nljpyfsneapzufceeonfogkwqlqisqdkqtfqdvorjidqwbzskndlhduayxxpvsjbcgoidmcbralqh,Elxbsuibdgtp,Bqwza,Durham,WI
rkj8466,726.0,10.0,2.0,Wupsgwk,M,rkjwghmwehbsxajzoozkaarvggqx,,f,zghroslrzyvhrzajhkekfaauaavenipenyjlsgaplgakstcwjv,Fmehtiospkomkdvtacszfhtikqmyutqmrl,Qkpjoourc,Miami,AR
eue8467,488.0,5.0,2.0,ytendbibwjohnzeipvqypbq,W,euekarouhgigvbofu,M,,rhyqdqnkuglhtlpyjwohomqsorlsriktsviixyhlkjdoeuszjdmhcseidbgxwoijdscjks,Uhwdnovwjuugehnomoeadhopemruktwhbnxwpmfijmhxjpixqhjckfjmqe,Ipmupduwced,Mount Pearl,MD
Ofd8468,525.0,2.0,0.0,VNFBM,M,Ofdihfowvobjkquwuwkpkvyvancp,,f,Cfybuabgircdxjzwtplhjraqfwqkedluqtf,Dirxndttnmlrwvlnovqzsijwojcpkgzlgxrvwnxgfyjr,FTMABKWW,Louisville,MI
fcp8469,640.0,6.0,5.0,GRGLSAFBTGSX,S,fcprhbnopxnsrrsdlryhuj,,f,Frhscr,riyguvjqvlgjaudskmmiglxaro,Arpdgqpxnuoi,Escondido,VT
Yyz8470,314.0,8.0,1.0,Dvilvawkz,M,Yyzeoieaqlrecpot,,,,XQQNNZKMGCCQCVOSLOADHGIQPEVNMPGIXITGPG,gijya,Richmond,CO
Nwq8471,793.0,0.0,4.0,Hecwbhgwlqhwvqvoigxuhee,S,Nwqhyrjwfufeauendhip,,,Stkcdrtid,Dtqbfoclwukfrhrahvukxcoicij,ahrampskctjn,North Las Vegas,Quebec
kgp8472,,0.0,,zdjlfmynxusdbfwszzyuhpbfch,,kgparymz,,,AOBHQRLOGFJEUBADBBGSLWTCYSBLFHEQOCZXCIBPTBA,,JEWYLEV,Saskatoon,MS
uio8473,715.0,4.0,2.0,Frmbpca,U,uionyfjpnzvpcapkntpfkbbgsl,,F,QSUMZNWWLSDZMKGKVRKOBXTDXUWILJOEWXVCUQVGNBOCEJROTQWCBOCMQCQALO,Alromidqlezsfrsiompvukdjnaewfdszemethqywrb,Ugiwwibormt,Carrollton,NH
Ocr8474,585.0,2.0,3.0,Mztsscizbgqaujn,S,Ocrfuhgqanswigcnpgfucf,,,uvzhgowsixxiimgcjfxajibqqqvlpjjvlgswukgrjmyufbdv,TGPFTFCMWVFUAJIZTUBXQNQVYNIYQKFWLXLVBIFLSCJOJPUULNAJPMPUUK,Jliyvrlda,Waterbury,MA
Uzq8475,447.0,2.0,2.0,Cjsrzvmlps,M,Uzqkwxormvnvhujdbnlqmlgrc,e,F,,,Yrrwt,San Buenaventura,CO
jdb8476,536.0,1.0,5.0,ffidowyqnivi,U,jdbypecrgkyuymr,,F,NVYFFWKKALIDBRCCTMIFHIIJEFMXPOFEOFFGPWOYIQSMD,ztlsxzqgdepiidgdufkgrjmejnzahpqtaituuiizmijioinuiibcfguzfqnyglrvxjwffajjbgupfhh,Urxgigylz,Irvine,British Columbia
Lgd8477,843.0,10.0,1.0,jxcwpit,D,Lgdrojmddshqagcqsxbbczp,,f,Cnjieduusskwgldmiwz,Ruehqososkkunbmnvvpieilkborqhwtxoaxfcwtjgazbvlrvbezda,Tcahjf,Warren,FL
LOB8478,316.0,9.0,,Inrondldnhzpxhjshjoquc,D,LOBMRSTVKGPSIDLKKJLQLAQIWK,P,,Xmucqkfkqvuywusyhpoblwquqgyugivuhoqdgbwmymgydublx,Uldnrmculnrufgyhgxdfcqqwmttkqtwvwzscknaibbnkw,upibgkjx,Wichita,AZ
Qbj8479,562.0,4.0,3.0,AKWCFCPDHBCJWFTFOU,,Qbjuerjfzxtwemitlurgafqej,y,,Timzitdvgbkzqdenxkjnppfkdggymgldjlmqjojeohoacpglxkgigvcdqkbpdxke,QOHCXPEVWQTBIO,,Boston,VT
Qcn8480,708.0,5.0,0.0,Zpxurb,M,Qcnwvbpishbcapleiofbodxryplej,H,,Munggbucdmguhwlxajmjdbyrlmz,Xguvqjzeqyygbxotyhjhovusvpfjmixmdoyygfcqebgt,Bfxsf,St. Louis,CO
LMS8481,764.0,2.0,2.0,lprwgoscavurvynwujjxxle,M,LMSWRRIYYBADWUQQTMRA,,F,Ozsgurxlnmpkdezwfkggbzcfjgqpjqwpezuknoqfjcyllbbwwmdbibuqlmbb,Tmoouqslibchwniwjoatomwnqpaeesaztkaenntqohvmshddgbmegv,Rwjwlexct,Raleigh,SC
OUC8482,785.0,2.0,3.0,qkvopuuqnxnzmjexx,S,OUCMQPFVNGJBEPRXJQATBZKL,a,,ibgejbiplyxktvhmupjanjbhgpblcqmsrisuvjucbaanqegbeqehevymfxvrrjdr,AOCCFNITNBJB,zjorku,Rancho Cucamonga,RI
Trp8483,345.0,,5.0,Cpcygdjawvd,U,Trpvxndkehp,X,m,zopoxnwrvhuvosqhbabweyzqrytvkqapoyqi,Bvcaixiuajxcgxjufmkwcrucitazjxybkmiyeyzflxiyy,Blsuzpxutm,Lafayette,NM
gte8484,784.0,5.0,0.0,Sluttdymzbebxfiqw,U,gteafjkaekeludwudjswlzpsfjbmf,f,,Sslpzhdrvlptsyesstypqv,Spavpckncfagwmztcntlhjxnfqunhwzfbxgjxdazod,Knodacngli,Fayetteville,GA
ROB8485,558.0,5.0,4.0,hlcmelvgbfnpujregduwv,M,ROBOV,,,ofcfzwmfyajaqxsuxclrzkbaozdoiy,wlhkptmvpepanirunxw,MLUHIRQPQ,Long Beach,WY
rcd8486,841.0,8.0,4.0,Igeqhfktrcdtgrxwszs,,rcdxqmrebatutkl,g,F,NWURFHDWKZYBGWJCIGHLERNMFIXCYEFNMGCD,PHCRAKLODZNKLQAKUQMNQHTYNQCKITVQXDBFDXKXXMOMMRMPQWDRNDKBZRMGJWDKILGESJA,,Huntington Beach,NJ
YMW8487,571.0,2.0,5.0,Dtlajkgeqqmalrgrxkmybil,S,YMWDIRPSHRGNXOYTF,r,,Uvbpedlanettwjwngcymqyeftemiw,PNMPRMUVIGMFWUOUEANGQGOGWVLMHOGI,DVCOX,Baton Rouge,SC
Brz8488,392.0,6.0,1.0,Anlvwulngnzzmvhgwdtebyvdghkuf,S,Brzqthdisrxjtiiahdwmeracpuyf,,F,GXEFPIVJPEQEYQAKOZBKZW,Nfhrnlsrqwyqlanodvbxvrhivucmpinhceirvwq,dvwxop,Macon,ME
chh8489,533.0,3.0,3.0,Dggjnnlcmkhzdtorlaidfbg,S,chhfmpkogjcjmjwrnhpqhhveb,X,,CUPFUTMNJU,,EJTWQFJLH,Henderson,Alberta
JUN8490,,0.0,4.0,Rvbmnwux,U,JUNAEGCFYVWYFRWHJVJXNMIUK,W,m,,EDTIKPNSRVQLALIMACJJKJU,Fdtivalivxm,Lowell,Quebec
THH8491,543.0,8.0,4.0,Upvuibrfizwollshahwpldplif,D,THHEV,,,FPDBPVORRCRWD,Btxhkfufmdmdokjqkglcekieioncpvmobzeaofjgjjqpltkvebhgvraxu,Akwppbezgkar,Austin,IL
apr8492,827.0,4.0,1.0,xdomustmwtjxm,S,aprnofafnzrotka,,m,EDOFJDLURVARIHLNCLPGWOCLYFENYHVWATAWXXYTFEWASEKVDIPVEERDQYPUNHYXD,MMTOAIZCBJNWEOJMJJMVUAR,QDBMASKGZGDA,Raleigh,ID
Ljz8493,809.0,10.0,5.0,Kspgprprivkhqvbuy,M,Ljzlpfbpuyngxtgykwpvybnjsu,O,f,Xvyklbvpmjwmyiuvoersfec,Lqvwfflbodofyqubisfiirpjrbgvblpaxdjqsbqhaghsuv,glnqs,Corpus Christi,FL
zox8494,,,2.0,Fkjqdwvyyzpg,M,zoxhydfztrlmgupabephlqfmgzh,c,f,qdmgghbgrpfslnxwwqvtkje,Rvjmjkybudpeocffckhohsjeatcgetifbyamcm,kczbwehx,Dayton,MA
